Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Thigh.Top.LateralX	R.Thigh.Top.LateralY	R.Thigh.Top.LateralZ	R.Thigh.Bottom.LateralX	R.Thigh.Bottom.LateralY	R.Thigh.Bottom.LateralZ	R.Thigh.Top.MedialX	R.Thigh.Top.MedialY	R.Thigh.Top.MedialZ	R.Thigh.Bottom.MedialX	R.Thigh.Bottom.MedialY	R.Thigh.Bottom.MedialZ	R.Shank.Top.LateralX	R.Shank.Top.LateralY	R.Shank.Top.LateralZ	R.Shank.Bottom.LateralX	R.Shank.Bottom.LateralY	R.Shank.Bottom.LateralZ	R.Shank.Top.MedialX	R.Shank.Top.MedialY	R.Shank.Top.MedialZ	R.Shank.Bottom.MedialX	R.Shank.Bottom.MedialY	R.Shank.Bottom.MedialZ	R.Heel.TopX	R.Heel.TopY	R.Heel.TopZ	R.Heel.BottomX	R.Heel.BottomY	R.Heel.BottomZ	R.Heel.LateralX	R.Heel.LateralY	R.Heel.LateralZ	L.Thigh.Top.LateralX	L.Thigh.Top.LateralY	L.Thigh.Top.LateralZ	L.Thigh.Bottom.LateralX	L.Thigh.Bottom.LateralY	L.Thigh.Bottom.LateralZ	L.Thigh.Top.MedialX	L.Thigh.Top.MedialY	L.Thigh.Top.MedialZ	L.Thigh.Bottom.MedialX	L.Thigh.Bottom.MedialY	L.Thigh.Bottom.MedialZ	L.Shank.Top.LateralX	L.Shank.Top.LateralY	L.Shank.Top.LateralZ	L.Shank.Bottom.LateralX	L.Shank.Bottom.LateralY	L.Shank.Bottom.LateralZ	L.Shank.Top.MedialX	L.Shank.Top.MedialY	L.Shank.Top.MedialZ	L.Shank.Bottom.MedialX	L.Shank.Bottom.MedialY	L.Shank.Bottom.MedialZ	L.Heel.TopX	L.Heel.TopY	L.Heel.TopZ	L.Heel.BottomX	L.Heel.BottomY	L.Heel.BottomZ	L.Heel.LateralX	L.Heel.LateralY	L.Heel.LateralZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z
0	2033.83	949.671	1122.62	2025.62	983.695	880.548	1866.52	1018.91	1073.82	1857.83	1029.28	979.966	1982.02	1029.98	1169.02	1935.9	1052.94	848.372	1998.37	655.342	1204.9	2023.31	547.879	1199.92	1937.37	641.78	1175.87	1964.79	536.66	1162.39	1781.52	561.341	1136.07	1705.21	571.848	1109.11	1797.85	601.099	1104.45	1723.52	613.326	1077.09	1679.37	651.638	1028.71	1651.72	687.802	1018.7	1638.9	658.345	1068.77	1968.55	689.006	822.301	2010.55	588.823	840.645	1920.22	676.988	870.738	1958.48	576.14	890.013	1952.26	217.967	894.185	1924.54	150.379	928.848	1910.31	245.496	910.866	1882.9	173.908	946.66	1820.37	80.9615	1016.87	1808.14	34.2291	1020.23	1834.41	51.0907	967.003	1517.29	507.903	994.245	1515.49	551.903	1095.96	2037.72	46.1593	1016.46	1978.61	37.5112	915.799
0.007	2031.82	952.831	1123.76	2022.96	982.737	878.787	1864.98	1020.22	1074.07	1856.95	1030.38	980.083	1974.07	1032.28	1169.49	1932.92	1052.92	848.05	2009.54	659.24	1204.49	2039.56	553.331	1198.56	1949.33	642.717	1175.75	1981.7	538.696	1161.61	1797.26	556.727	1138.2	1720.4	564.938	1112.08	1811.74	598.158	1107.6	1736.67	608.02	1081.29	1688.62	646.124	1032.02	1658.86	681.005	1024.09	1649.03	650.016	1073.51	1959.28	687.381	822.614	1997.63	585.505	840.807	1910.08	676.66	870.309	1943.75	574.08	888.602	1928.08	216.598	894.063	1897.79	149.839	928.572	1886.2	245.21	909.489	1856.4	174.391	944.947	1789.69	81.95	1016.23	1777.48	35.2143	1019.82	1803.55	51.8008	966.399	1533.98	494.016	999.678	1532.81	536.81	1102.68	2006.82	46.408	1015.83	1947.34	37.0888	915.477
0.013	2030.59	958.133	1124.67	2021.13	981.734	877.408	1863.83	1022.32	1073.89	1856.38	1032.18	978.394	1967.99	1034.07	1168.86	1930.43	1053.4	847.447	2020.3	664.369	1203.48	2054.72	560.512	1196.72	1959.98	644.919	1175.85	1997.83	542.848	1160.28	1812.02	552.552	1139.8	1734.66	557.737	1114.31	1824.45	595.119	1109.8	1748.8	602.297	1084.46	1696.44	639.513	1034.91	1664.67	672.835	1027.74	1658.04	640.65	1077.41	1950.8	686.581	822.294	1984.89	583.3	840.357	1900.02	677.347	868.88	1928.96	573.353	885.93	1901.28	217.05	894.215	1869.13	151.127	928.678	1860.39	247.146	910.261	1828.9	177.226	945.9	1759.38	83.226	1016.42	1746.85	36.4421	1019.84	1772.97	53.2552	966.458	1551.06	478.211	1005.41	1549.95	520.152	1109.04	1976.11	46.6022	1015.61	1916.33	37.2367	915.547
0.02	2029.81	963.827	1125.28	2020.35	981.276	876.634	1863.1	1025.06	1073.01	1856	1034	975.894	1963.38	1036.06	1167.83	1928.75	1053.83	846.984	2030.64	670.673	1202.28	2069.71	568.623	1194.39	1971.3	648.757	1175.32	2012.99	548.314	1158.7	1825.72	548.59	1140.81	1747.97	550.505	1116.21	1835.85	592.167	1111.49	1759.8	595.905	1086.66	1703.23	631.486	1037.05	1668.98	662.356	1030.74	1666.13	630.077	1080.57	1941.97	686.692	821.986	1971.77	582.098	839.847	1889.89	678.951	867.53	1914	573.685	883.398	1874	217.856	895.269	1839.89	152.724	929.304	1834.08	249.155	912.05	1800.87	179.917	947.59	1729.41	85.1928	1016.91	1716.39	38.4964	1020.09	1742.71	55.3079	966.916	1568.45	460.858	1009.61	1567.35	502.486	1115.07	1945.55	46.8184	1016.08	1885.49	37.6063	916.225
0.027	2029.21	969.519	1125.57	2020.41	981.472	876.496	1862.59	1028.41	1071.28	1855.83	1035.95	973.529	1959.57	1039.77	1167.16	1927.7	1053.89	846.226	2040.3	678.079	1200.96	2083.9	577.731	1191.68	1981.56	653.773	1174.85	2026.85	555.688	1157.78	1838.83	544.723	1141.35	1760.65	542.829	1117.73	1846.24	589.132	1112.18	1769.92	589.023	1088.2	1708.94	622.028	1038.36	1672.4	650.016	1033.02	1673.47	618.034	1082.79	1932.38	687.691	822.327	1957.56	582.005	839.852	1879.13	682.07	867.007	1898.6	575.493	881.997	1845.42	219.026	895.362	1810.91	154.468	929.655	1807.27	251.088	913.369	1772.79	182.364	948.675	1699.66	88.0941	1016.18	1686.17	41.6311	1020.05	1712.54	57.8179	966.819	1587.08	441.667	1015.75	1585.19	484.212	1121.41	1914.62	45.3845	1016.35	1854.76	37.9324	916.807
0.033	2029.14	975.004	1126.27	2021.15	982.071	877.041	1862.27	1032.13	1069.25	1856.37	1038.67	971.642	1957.75	1044.35	1167.09	1929.03	1053.89	845.587	2049.44	686.276	1199.55	2097.09	587.819	1188.74	1991.38	659.66	1174.02	2040.5	563.445	1154.93	1851.55	541.076	1141.23	1773.31	534.87	1118.84	1856.04	585.89	1112.04	1779.65	581.864	1089.39	1714.33	610.911	1039.22	1675.44	635.855	1034.75	1680.33	604.701	1084.72	1921.82	689.67	822.983	1942.1	582.88	840.343	1868.3	686.267	867.597	1882.81	578.969	882.205	1817.58	221.999	895.234	1782.16	157.731	929.355	1780.37	254.571	913.899	1744.88	185.977	949.135	1670.15	92.3756	1015.46	1656.04	46.239	1019.72	1682.6	61.3482	966.288	1606.68	421.361	1021.48	1604.03	464.749	1126.65	1883.93	45.3459	1016.75	1823.92	38.1692	916.86
0.04	2029.57	980.641	1126.76	2022.39	982.102	878.003	1861.97	1036.73	1067.24	1857.72	1042.43	970	1958.16	1050.35	1167	1931.75	1054.38	844.836	2058.12	695.203	1197.96	2109.27	598.602	1185.6	2000.6	666.632	1173.22	2052.97	571.866	1152.35	1864.19	537.387	1140.62	1786.16	526.33	1119.34	1865.5	582.295	1111.31	1789.24	573.139	1089.32	1719.66	598.514	1039.6	1678.36	619.715	1035.64	1687.27	589.925	1086.11	1910.91	692.574	824.107	1926.34	584.874	841.199	1856.9	692.005	868.665	1867.15	583.777	883.696	1791.04	226.009	895.52	1753.85	162.291	928.87	1753.98	259.422	914.33	1717.35	191.093	949.381	1641.41	98.5023	1014.25	1626.39	52.7438	1019.05	1653.29	66.4985	965.594	1627.63	400.207	1026.94	1623.97	444.768	1131.45	1853.42	45.2023	1017.05	1793.34	38.6649	917.064
0.047	2030.4	986.798	1127.34	2024.32	981.964	879.064	1862.88	1041.6	1065.13	1859.53	1046.8	968.285	1959.86	1057.1	1167.23	1936.18	1056.82	844.309	2066.35	704.828	1196.37	2120.42	610.023	1182.75	2009.43	674.557	1172.36	2064.43	581.724	1150.06	1876.5	533.503	1139.56	1799.18	517.441	1119.13	1874.61	578.253	1110.12	1798.76	564.102	1089.11	1725.37	584.957	1039.6	1681.87	601.956	1036.4	1694.46	573.827	1087.28	1899.83	696.805	825.375	1910.29	588.305	842.466	1847.05	698.397	870.765	1851.66	590.175	885.702	1763.62	231.488	894.766	1726.32	167.895	928.094	1728.15	264.988	914.42	1690.39	197.039	948.97	1613.35	106.33	1012.69	1597.19	61.2159	1017.95	1624.79	73.3026	964.529	1650.01	378.937	1032.07	1645.05	424.157	1135.38	1822.69	45.0628	1017.53	1762.84	39.6463	917.3
0.053	2031.65	993.323	1127.81	2026.4	982.789	880.313	1864.15	1047.1	1063.34	1861.69	1051.56	966.531	1962.34	1063.77	1167.34	1943.59	1060.62	844.784	2074.32	715.013	1194.67	2130.76	621.769	1179.72	2017.83	683.173	1171.51	2075.13	591.589	1147.54	1888.47	529.006	1138.37	1812.67	507.781	1117.82	1883.43	573.464	1108.65	1808.35	554.255	1088.41	1730.43	568.903	1040.12	1686.41	582.732	1037	1702.22	556.401	1088.09	1889.69	701.929	827.027	1894.41	593.328	844.011	1837.31	706.469	872.805	1836.45	598.174	887.625	1737.63	238.202	893.843	1699.96	174.757	926.946	1702.93	271.672	914.495	1664.35	204.164	948.098	1586.76	115.81	1010.71	1568.95	71.4315	1016.42	1598.05	81.5555	963.266	1674.28	357.49	1035.98	1667.32	403.602	1139.06	1792.06	45.0112	1017.73	1732.64	40.6461	917.362
0.06	2033.28	999.958	1128.1	2028.72	985.187	882.138	1865.71	1053.2	1061.83	1864.1	1056.67	964.769	1964.94	1070.66	1167.83	1951.86	1065.69	845.074	2082.02	725.469	1193.13	2140.8	633.734	1176.5	2025.89	692.451	1170.72	2085.01	602.223	1145.61	1899.42	524.494	1137.55	1825.25	496.735	1116.95	1891.96	567.793	1106.93	1818.12	543.212	1087.53	1736.95	552.707	1039.6	1692.08	562.145	1037.51	1710.93	538.442	1089.45	1880.14	708.376	828.505	1878.64	599.615	845.009	1828.46	715.64	874.702	1821.91	607.594	889.311	1713.73	246.158	893.694	1674.91	182.768	926.077	1679.17	280.199	914.307	1639.71	212.61	947.895	1561.66	126.668	1008.64	1542.13	83.2857	1014.82	1571.84	91.2389	961.651	1700.02	336.442	1039.75	1690.71	383.143	1141.97	1761.78	44.9091	1017.45	1702.91	42.0499	917.039
