Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Thigh.Top.LateralX	R.Thigh.Top.LateralY	R.Thigh.Top.LateralZ	R.Thigh.Bottom.LateralX	R.Thigh.Bottom.LateralY	R.Thigh.Bottom.LateralZ	R.Thigh.Top.MedialX	R.Thigh.Top.MedialY	R.Thigh.Top.MedialZ	R.Thigh.Bottom.MedialX	R.Thigh.Bottom.MedialY	R.Thigh.Bottom.MedialZ	R.Shank.Top.LateralX	R.Shank.Top.LateralY	R.Shank.Top.LateralZ	R.Shank.Bottom.LateralX	R.Shank.Bottom.LateralY	R.Shank.Bottom.LateralZ	R.Shank.Top.MedialX	R.Shank.Top.MedialY	R.Shank.Top.MedialZ	R.Shank.Bottom.MedialX	R.Shank.Bottom.MedialY	R.Shank.Bottom.MedialZ	R.Heel.TopX	R.Heel.TopY	R.Heel.TopZ	R.Heel.BottomX	R.Heel.BottomY	R.Heel.BottomZ	R.Heel.LateralX	R.Heel.LateralY	R.Heel.LateralZ	L.Thigh.Top.LateralX	L.Thigh.Top.LateralY	L.Thigh.Top.LateralZ	L.Thigh.Bottom.LateralX	L.Thigh.Bottom.LateralY	L.Thigh.Bottom.LateralZ	L.Thigh.Top.MedialX	L.Thigh.Top.MedialY	L.Thigh.Top.MedialZ	L.Thigh.Bottom.MedialX	L.Thigh.Bottom.MedialY	L.Thigh.Bottom.MedialZ	L.Shank.Top.LateralX	L.Shank.Top.LateralY	L.Shank.Top.LateralZ	L.Shank.Bottom.LateralX	L.Shank.Bottom.LateralY	L.Shank.Bottom.LateralZ	L.Shank.Top.MedialX	L.Shank.Top.MedialY	L.Shank.Top.MedialZ	L.Shank.Bottom.MedialX	L.Shank.Bottom.MedialY	L.Shank.Bottom.MedialZ	L.Heel.TopX	L.Heel.TopY	L.Heel.TopZ	L.Heel.BottomX	L.Heel.BottomY	L.Heel.BottomZ	L.Heel.LateralX	L.Heel.LateralY	L.Heel.LateralZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z
0	2181.03	872.652	1117.61	2177	902.782	868.145	2030.83	942.567	1043.86	2024.33	938.386	945.028	2178.19	968.492	1129.7	2117.25	985.946	829.572	1940.31	700.289	1158.48	1892.91	601.552	1152.2	1910.19	721.505	1099.56	1856.97	625.634	1093.38	1653.48	383.007	1126.12	1606.46	315.301	1106.73	1640.84	401.73	1077.37	1598.18	335.034	1060.54	1542.26	305.738	1042.55	1499.53	298.012	1029.6	1512.8	279.73	1079.96	2203.86	678.193	805.31	2282.1	602.771	824.703	2158.09	642.898	841.189	2233.49	564.358	860.227	2224.13	307.248	861.217	2222.72	226.725	871.419	2198.57	314.642	908.762	2192.68	234.054	917.737	2155.6	157.712	934.645	2131.11	113.878	935.39	2161.63	125.876	888.584	1587.28	99.9045	1028.82	1544.01	138.413	1131.11	2349.1	74.4681	956.672	2303.63	78.2171	853.581
0.007	2182.4	873.389	1117.27	2176.81	903.406	868.791	2032.91	945.236	1044.96	2025.69	940.634	946.072	2181.45	968.635	1129.38	2117.32	986.402	829.491	1938.91	704.433	1155.9	1890.41	606.202	1150.68	1909.32	725.256	1096.59	1855.31	629.681	1091.12	1645.26	395.334	1125.19	1595.53	329.488	1105.82	1634.08	414.098	1076.26	1588.26	349.556	1059.49	1529.92	320.081	1040.55	1487.08	312.505	1027.76	1499.95	295.734	1078.68	2202.56	677.457	807.068	2279.57	600.745	826.993	2155.81	642.554	842.24	2229.51	562.356	860.448	2238.12	295.549	861.992	2243.24	215.801	871.762	2213.24	301.409	909.717	2214.23	220.789	919.005	2183.88	138.569	934.827	2164.36	92.4814	935.85	2193.71	108.253	888.39	1573.12	113.139	1034.39	1529.61	155.57	1134.11	2385.63	76.3885	954.51	2338.98	75.9795	852.035
0.013	2183.36	874.215	1117.16	2175.84	903.313	869.758	2034.24	947.272	1046.28	2026.5	942.395	946.972	2183.82	968.678	1129.22	2116.67	986.135	829.784	1938.95	707.483	1153.78	1889.48	609.544	1149.23	1909.32	728.142	1094.56	1854.92	632.79	1089.22	1637.9	407.831	1123.82	1585.56	343.984	1104.67	1627.86	426.604	1074.68	1579.35	363.987	1058.21	1518.25	334.889	1038.54	1475.2	327.61	1026.19	1487.97	312.641	1077.94	2200.45	675.244	808.716	2275.87	596.846	828.778	2152.71	640.91	842.887	2224.63	558.938	860.985	2251.5	284.598	861.453	2263.65	205.825	871.705	2227.44	288.933	909.825	2235.3	208.684	919.643	2212.36	121.787	935.095	2197.66	73.9472	935.908	2224.85	92.8832	888.256	1558.45	127.337	1038.73	1516.03	173.69	1137.26	2419.78	80.5797	953.177	2372.45	75.9114	850.996
0.02	2183.95	875.08	1117.36	2175.3	902.957	870.423	2035.01	948.622	1047.38	2026.85	943.585	947.657	2185.09	968.933	1129.37	2115.36	985.184	830.355	1941.16	708.555	1152.16	1890.02	611.505	1147.88	1910.49	730.186	1093.59	1855.59	635.052	1087.94	1631.97	420.226	1122.14	1576.85	358.536	1103.57	1623.07	438.788	1072.84	1571.91	378.245	1056.93	1507.85	350.378	1036.92	1464.38	343.73	1024.83	1477.37	329.806	1076.88	2197.51	671.539	809.265	2271.26	591.773	829.502	2148.91	638.122	843.197	2219.25	554.626	861.329	2264.88	274.072	860.508	2283.53	196.754	871.313	2240.56	277.07	908.743	2254.9	197.943	919.245	2240.24	107.532	935.175	2230.29	58.5178	935.951	2255.38	80.1372	888.171	1543.48	142.2	1042.06	1503.16	192.147	1140.21	2450.84	86.7269	952.775	2404	77.808	850.815
0.027	2184.24	875.841	1117.85	2175.15	902.52	871.136	2035.3	949.307	1048.3	2026.87	944.165	948.351	2185.34	969.453	1129.66	2113.61	983.655	831.12	1944.27	708.126	1151.62	1892.33	611.544	1146.43	1912.6	731.042	1094.01	1857.58	636.134	1087.19	1627.39	432.621	1120.62	1569.62	373.156	1102.57	1619.57	450.886	1071.06	1566.18	392.458	1055.69	1498.98	366.516	1035.73	1455.12	360.821	1024.21	1468.23	347.832	1076.41	2193.69	666.782	808.927	2265.74	585.41	829.046	2144.86	634.866	843.717	2213.45	549.951	861.946	2277.8	264.341	858.641	2302.64	189.193	870.607	2252.36	265.666	906.601	2273.01	188.194	917.955	2266.63	95.8363	935.34	2261.32	46.094	936.004	2284.42	69.8037	888.189	1529.16	157.514	1045.64	1491.19	211.052	1142.54	2478.53	94.7422	953.378	2432.85	81.308	851.348
0.033	2184.35	876.326	1118.56	2175.26	901.52	871.534	2035.02	949.409	1048.75	2026.7	943.98	948.972	2184.57	970.264	1130.17	2112.05	981.634	831.974	1948.42	705.751	1152.22	1896.37	609.416	1145.23	1915.57	730.461	1095.97	1860.74	635.58	1087.11	1624.51	444.574	1119.24	1564.13	387.702	1101.6	1618.54	462.847	1069.91	1561.64	406.947	1054.64	1491.63	383.353	1034.73	1447.29	378.94	1023.89	1460.83	366.404	1076.16	2188.88	661.431	807.744	2259.42	578.613	827.222	2140.2	631.223	844.27	2207.34	545.184	862.727	2289.84	255.718	856.073	2320.63	183.144	869.87	2262.49	255.365	903.036	2289.18	179.679	915.835	2290.77	86.2857	935.23	2290	36.3115	936.224	2311.6	61.5077	889.145	1515.09	173.453	1048.32	1480.37	230.36	1144.56	2501.92	104.506	955.18	2458.53	86.4357	852.829
0.04	2184.4	876.503	1119.44	2175.85	899.91	871.054	2035.26	948.67	1048.75	2026.28	942.84	949.411	2182.92	971.208	1130.63	2110.95	979.266	832.985	1953.15	701.613	1153.82	1901.77	605.163	1144.23	1919.1	727.924	1098.82	1865.11	632.957	1087.59	1623.58	455.925	1118.15	1560.46	402.208	1100.83	1618.64	474.389	1068.99	1558.66	421.662	1053.91	1485.8	400.759	1033.89	1441.09	398.109	1024.27	1455.17	385.727	1076.18	2182.75	655.602	805.785	2251.98	571.553	824.536	2135.44	627.587	845.533	2201.48	540.67	864.001	2300.29	249.009	853.508	2336.13	179.216	869.091	2271.03	246.73	899.18	2302.64	173.185	913.345	2311.79	78.8838	935.133	2315.31	29.0129	936.75	2335.43	55.5953	889.575	1501.24	190.142	1049.82	1471.03	249.836	1145.9	2520.27	115.579	958.062	2480.26	92.9342	855.124
0.047	2184.52	876.298	1120.29	2176.21	897.823	871.166	2034.52	947.292	1048.55	2025.61	940.815	949.707	2180.55	972.109	1131.05	2110.55	976.86	834.172	1958.31	695.599	1156.31	1908.32	598.793	1143.81	1923.18	723.448	1102.69	1870.5	628.075	1088.63	1625.65	465.553	1117.14	1558.74	416.263	1100.19	1620.49	485.465	1068.44	1557.48	436.381	1053.49	1481.93	419.19	1033.53	1436.95	418.633	1025.82	1451.86	405.521	1076.42	2176.91	650.199	804.376	2244.2	564.676	821.848	2130.2	624.136	846.257	2195.01	536.194	864.569	2308.51	244.835	851.077	2348.49	177.079	868.193	2277.95	240.031	895.457	2313.53	168.624	910.949	2328.95	73.5201	934.932	2336.3	24.2121	937.344	2355.38	51.5206	890.245	1488.22	207.783	1050.21	1463.43	269.488	1146.59	2533.74	127.168	961.643	2497.62	99.6635	858.127
0.053	2184.63	875.474	1121.07	2176.45	895.578	871.378	2033.47	945.084	1048.4	2024.75	938.162	949.885	2177.77	972.625	1131.32	2110.68	974.623	835.534	1963.91	687.991	1159.3	1915.79	590.659	1144.02	1927.52	716.93	1106.98	1876.72	620.97	1090.23	1629.23	474.395	1116.76	1559.12	429.701	1099.83	1624.58	495.682	1068.55	1558.21	451.187	1053.64	1480.42	438.229	1033.2	1435.51	439.883	1026.64	1451.04	425.997	1076.98	2170.88	645.277	803.326	2236.93	558.608	819.821	2124.81	620.813	846.72	2188.97	532.13	865.195	2314.01	241.312	849.327	2357.42	176.036	867.777	2282.66	235.095	893.321	2321.34	165.428	909.464	2341.87	69.826	934.182	2352.1	21.2316	937.889	2370.99	48.6267	890.648	1476.53	226.618	1049.26	1457.38	289.342	1146.56	2541.56	136.948	966.059	2510.59	105.521	861.314
0.06	2184.83	873.871	1121.79	2176.22	893.32	871.715	2032.58	941.965	1048.45	2023.63	935.176	950.171	2174.78	972.452	1131.51	2111.25	972.637	836.891	1969.97	678.963	1162.47	1924.1	580.968	1144.84	1932.1	708.48	1111.31	1883.65	611.758	1092.34	1635.4	481.546	1116.71	1561.78	442.552	1099.82	1630.86	504.92	1069.46	1561.69	465.275	1054.25	1482.51	458.119	1033.77	1437.48	462.246	1027.48	1453.16	447.092	1077.77	2166.46	641.34	802.622	2230.99	553.52	819.171	2120.25	617.93	846.869	2183.39	528.503	865.592	2316.19	238.12	848.918	2361.88	174.307	867.353	2285.41	231.238	893.303	2326.34	162.837	909.346	2350.38	67.0009	932.51	2363.13	18.7162	937.381	2382	46.3218	890.479	1466.6	246.602	1047.14	1453.11	309.2	1145.72	2545.02	144.026	970.39	2520.41	108.633	865.261
