Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Thigh.Top.LateralX	R.Thigh.Top.LateralY	R.Thigh.Top.LateralZ	R.Thigh.Bottom.LateralX	R.Thigh.Bottom.LateralY	R.Thigh.Bottom.LateralZ	R.Thigh.Top.MedialX	R.Thigh.Top.MedialY	R.Thigh.Top.MedialZ	R.Thigh.Bottom.MedialX	R.Thigh.Bottom.MedialY	R.Thigh.Bottom.MedialZ	R.Shank.Top.LateralX	R.Shank.Top.LateralY	R.Shank.Top.LateralZ	R.Shank.Bottom.LateralX	R.Shank.Bottom.LateralY	R.Shank.Bottom.LateralZ	R.Shank.Top.MedialX	R.Shank.Top.MedialY	R.Shank.Top.MedialZ	R.Shank.Bottom.MedialX	R.Shank.Bottom.MedialY	R.Shank.Bottom.MedialZ	R.Heel.TopX	R.Heel.TopY	R.Heel.TopZ	R.Heel.BottomX	R.Heel.BottomY	R.Heel.BottomZ	R.Heel.LateralX	R.Heel.LateralY	R.Heel.LateralZ	L.Thigh.Top.LateralX	L.Thigh.Top.LateralY	L.Thigh.Top.LateralZ	L.Thigh.Bottom.LateralX	L.Thigh.Bottom.LateralY	L.Thigh.Bottom.LateralZ	L.Thigh.Top.MedialX	L.Thigh.Top.MedialY	L.Thigh.Top.MedialZ	L.Thigh.Bottom.MedialX	L.Thigh.Bottom.MedialY	L.Thigh.Bottom.MedialZ	L.Shank.Top.LateralX	L.Shank.Top.LateralY	L.Shank.Top.LateralZ	L.Shank.Bottom.LateralX	L.Shank.Bottom.LateralY	L.Shank.Bottom.LateralZ	L.Shank.Top.MedialX	L.Shank.Top.MedialY	L.Shank.Top.MedialZ	L.Shank.Bottom.MedialX	L.Shank.Bottom.MedialY	L.Shank.Bottom.MedialZ	L.Heel.TopX	L.Heel.TopY	L.Heel.TopZ	L.Heel.BottomX	L.Heel.BottomY	L.Heel.BottomZ	L.Heel.LateralX	L.Heel.LateralY	L.Heel.LateralZ	R.GTRX	R.GTRY	R.GTRZ	R.KneeX	R.KneeY	R.KneeZ	R.Knee.MedialX	R.Knee.MedialY	R.Knee.MedialZ	R.HFX	R.HFY	R.HFZ	R.TTX	R.TTY	R.TTZ	R.AnkleX	R.AnkleY	R.AnkleZ	R.Ankle.MedialX	R.Ankle.MedialY	R.Ankle.MedialZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	R.MT2X	R.MT2Y	R.MT2Z	L.GTRX	L.GTRY	L.GTRZ	L.KneeX	L.KneeY	L.KneeZ	L.Knee.MedialX	L.Knee.MedialY	L.Knee.MedialZ	L.HFX	L.HFY	L.HFZ	L.TTX	L.TTY	L.TTZ	L.AnkleX	L.AnkleY	L.AnkleZ	L.Ankle.MedialX	L.Ankle.MedialY	L.Ankle.MedialZ	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z	L.MT2X	L.MT2Y	L.MT2Z
0	846.106	950.046	1354.39	862.653	945.867	1122.41	659.922	966.534	1280.89	665.782	966.565	1179.25	760.804	1003.75	1399.43	777.089	1007.92	1061.18	726.651	709.318	1431.45	729.46	598.674	1429.28	676.784	709.673	1384.31	674.914	599.749	1380.54	708.431	254.821	1434.48	711.297	170.922	1419.33	667.376	256.265	1400.36	671.403	176.482	1387.33	652.294	92.371	1363.25	639.969	41.5749	1366.08	668.816	65.0505	1406.34	759.257	696.035	1025.89	749.839	586.463	1026.94	700.501	701.753	1063.86	687.526	592.873	1065.11	696.639	254.891	1028.94	703.26	175.063	1038.99	670.832	259.49	1076.37	675.169	179.133	1086.82	654.402	88.0885	1088.93	645.021	40.4839	1088.09	669.081	62.3089	1047.23	766.656	888.139	1415.31	744.359	513.63	1421.26	732.865	485.561	1292.24	743.768	450.773	1427.25	793.658	422.891	1373.02	714.748	101.248	1410.6	737.817	122.346	1325.37	855.48	61.2603	1329.22	824.774	48.6401	1438.88	862.625	70.734	1371.67	786.434	881.963	1050.88	760.924	503.39	1030.53	733.525	481.428	1161.77	756.63	444.311	1025.57	804.295	427.085	1089.57	722.831	98.3253	1045.04	732.226	111.191	1131.94	861.218	60.5538	1127.37	828.112	52.8394	1021.74	865.601	70.2932	1088.99
0.007	846.089	950.03	1354.39	862.613	945.857	1122.39	659.901	966.542	1280.89	665.747	966.575	1179.25	760.765	1003.75	1399.43	777.054	1007.92	1061.18	726.613	709.307	1431.46	729.419	598.616	1429.26	676.742	709.661	1384.33	674.873	599.745	1380.55	708.42	254.815	1434.47	711.279	170.928	1419.34	667.362	256.259	1400.37	671.394	176.48	1387.34	652.296	92.3683	1363.25	639.976	41.5653	1366.08	668.816	65.0472	1406.34	759.204	696.031	1025.88	749.817	586.455	1026.92	700.46	701.739	1063.85	687.513	592.856	1065.13	696.617	254.887	1028.93	703.245	175.042	1038.99	670.81	259.482	1076.37	675.16	179.117	1086.82	654.399	88.082	1088.93	645.01	40.4822	1088.08	669.085	62.3152	1047.23	766.633	888.121	1415.3	744.33	513.629	1421.26	732.813	485.56	1292.24	743.742	450.779	1427.27	793.628	422.888	1373.02	714.736	101.245	1410.6	737.813	122.352	1325.37	855.477	61.2569	1329.22	824.78	48.6277	1438.89	862.623	70.7432	1371.67	786.397	881.961	1050.87	760.883	503.383	1030.51	733.489	481.427	1161.77	756.584	444.314	1025.55	804.265	427.086	1089.57	722.833	98.3291	1045.03	732.221	111.184	1131.94	861.214	60.557	1127.38	828.112	52.8346	1021.75	865.589	70.2979	1089
0.013	846.053	950.006	1354.38	862.563	945.839	1122.37	659.865	966.545	1280.89	665.711	966.598	1179.27	760.744	1003.74	1399.42	777.015	1007.92	1061.16	726.557	709.294	1431.47	729.375	598.606	1429.27	676.694	709.65	1384.34	674.835	599.733	1380.54	708.404	254.817	1434.49	711.265	170.918	1419.34	667.343	256.253	1400.37	671.383	176.478	1387.34	652.291	92.3649	1363.24	639.967	41.5629	1366.08	668.813	65.045	1406.33	759.166	696.018	1025.87	749.757	586.447	1026.9	700.423	701.722	1063.87	687.474	592.832	1065.15	696.591	254.872	1028.92	703.24	175.031	1038.98	670.791	259.47	1076.36	675.149	179.111	1086.82	654.393	88.069	1088.93	645.009	40.4731	1088.09	669.074	62.3063	1047.23	766.61	888.114	1415.31	744.294	513.622	1421.26	732.745	485.563	1292.24	743.703	450.68	1426.99	793.591	422.892	1373.03	714.725	101.247	1410.6	737.849	122.451	1325.5	855.462	61.2644	1329.22	824.774	48.6488	1438.88	862.62	70.7394	1371.66	786.323	881.956	1050.86	760.834	503.369	1030.51	733.467	481.407	1161.77	756.53	444.32	1025.52	804.232	427.097	1089.56	722.827	98.3163	1045.03	732.223	111.193	1131.94	861.217	60.561	1127.38	828.112	52.8336	1021.75	865.584	70.3026	1089
0.02	846.033	949.978	1354.36	862.521	945.826	1122.37	659.831	966.562	1280.89	665.676	966.611	1179.27	760.736	1003.73	1399.42	776.992	1007.91	1061.16	726.517	709.282	1431.48	729.336	598.597	1429.28	676.636	709.644	1384.35	674.79	599.724	1380.55	708.384	254.815	1434.48	711.259	170.922	1419.34	667.322	256.25	1400.37	671.374	176.464	1387.35	652.281	92.3616	1363.26	639.964	41.5606	1366.08	668.816	65.0354	1406.34	759.113	696.002	1025.86	749.718	586.433	1026.87	700.374	701.695	1063.88	687.441	592.81	1065.18	696.573	254.865	1028.92	703.224	175.019	1038.97	670.769	259.444	1076.36	675.137	179.093	1086.82	654.386	88.066	1088.93	645.004	40.4704	1088.08	669.071	62.3047	1047.23	766.573	888.109	1415.34	744.268	513.609	1421.26	732.713	485.539	1292.24	743.689	450.762	1427.27	793.573	422.885	1373.01	714.724	101.266	1410.6	737.836	122.455	1325.5	855.469	61.2744	1329.22	824.774	48.6468	1438.9	862.611	70.7487	1371.66	786.281	881.952	1050.85	760.782	503.353	1030.49	733.455	481.385	1161.76	756.485	444.308	1025.51	804.21	427.093	1089.52	722.81	98.3218	1045.03	732.206	111.188	1131.93	861.203	60.5639	1127.38	828.107	52.8412	1021.75	865.589	70.3083	1089
0.027	846.011	949.967	1354.35	862.474	945.799	1122.35	659.797	966.582	1280.89	665.632	966.627	1179.26	760.737	1003.71	1399.42	776.964	1007.91	1061.15	726.473	709.277	1431.49	729.28	598.629	1429.28	676.589	709.628	1384.36	674.74	599.726	1380.54	708.382	254.808	1434.49	711.257	170.918	1419.34	667.317	256.244	1400.38	671.364	176.466	1387.35	652.285	92.3599	1363.26	639.961	41.5626	1366.08	668.819	65.0384	1406.33	759.043	695.988	1025.86	749.647	586.429	1026.84	700.314	701.678	1063.9	687.39	592.791	1065.2	696.561	254.842	1028.91	703.209	175.013	1038.96	670.742	259.432	1076.35	675.123	179.084	1086.82	654.383	88.0612	1088.93	645.001	40.464	1088.08	669.066	62.2994	1047.22	766.554	888.106	1415.34	744.241	513.606	1421.26	732.667	485.54	1292.23	743.666	450.762	1427.27	793.538	422.887	1373.01	714.723	101.257	1410.6	737.794	122.356	1325.37	855.462	61.2749	1329.22	824.767	48.6483	1438.89	862.608	70.7527	1371.67	786.23	881.946	1050.85	760.723	503.345	1030.47	733.443	481.336	1161.75	756.433	444.305	1025.48	804.176	427.089	1089.5	722.8	98.317	1045.02	732.206	111.177	1131.93	861.206	60.5716	1127.37	828.103	52.8408	1021.75	865.586	70.3137	1089
0.033	845.987	949.947	1354.33	862.431	945.783	1122.35	659.761	966.603	1280.9	665.609	966.639	1179.28	760.742	1003.7	1399.44	776.942	1007.9	1061.16	726.424	709.265	1431.49	729.246	598.566	1429.28	676.543	709.623	1384.37	674.687	599.71	1380.53	708.372	254.806	1434.49	711.256	170.905	1419.35	667.295	256.237	1400.38	671.357	176.46	1387.35	652.285	92.3565	1363.25	639.957	41.5631	1366.08	668.813	65.0375	1406.34	758.972	695.993	1025.83	749.609	586.414	1026.82	700.242	701.667	1063.92	687.335	592.768	1065.23	696.543	254.822	1028.9	703.208	174.991	1038.97	670.724	259.416	1076.34	675.106	179.059	1086.81	654.381	88.0411	1088.92	645	40.4636	1088.08	669.067	62.288	1047.23	766.529	888.11	1415.37	744.206	513.593	1421.27	732.608	485.516	1292.24	743.637	450.753	1427.27	793.505	422.876	1373.01	714.734	101.248	1410.59	737.832	122.443	1325.5	855.455	61.2701	1329.21	824.772	48.6481	1438.89	862.604	70.7587	1371.67	786.158	881.949	1050.84	760.653	503.336	1030.46	733.391	481.294	1161.72	756.389	444.288	1025.47	804.14	427.091	1089.47	722.805	98.3067	1045.02	732.204	111.182	1131.94	861.197	60.5658	1127.38	828.104	52.8349	1021.75	865.579	70.3114	1089.01
0.04	845.954	949.928	1354.32	862.379	945.758	1122.33	659.731	966.622	1280.91	665.556	966.652	1179.28	760.751	1003.69	1399.43	776.921	1007.89	1061.15	726.373	709.255	1431.5	729.201	598.561	1429.28	676.481	709.609	1384.38	674.643	599.699	1380.55	708.362	254.799	1434.49	711.253	170.9	1419.34	667.278	256.235	1400.39	671.349	176.454	1387.36	652.28	92.362	1363.25	639.959	41.5558	1366.08	668.81	65.0415	1406.33	758.904	695.979	1025.83	749.502	586.435	1026.77	700.153	701.653	1063.94	687.272	592.758	1065.23	696.523	254.802	1028.88	703.197	174.966	1038.96	670.702	259.403	1076.34	675.091	179.042	1086.79	654.38	88.0353	1088.92	645	40.4425	1088.07	669.074	62.2639	1047.21	766.506	888.112	1415.38	744.167	513.587	1421.27	732.545	485.508	1292.25	743.593	450.65	1427	793.471	422.885	1373.01	714.741	101.225	1410.6	737.79	122.346	1325.37	855.456	61.2389	1329.2	824.777	48.6477	1438.89	862.612	70.7545	1371.65	786.111	881.948	1050.85	760.584	503.324	1030.44	733.357	481.259	1161.71	756.332	444.284	1025.44	804.107	427.111	1089.46	722.797	98.3116	1045.02	732.181	111.162	1131.9	861.196	60.5648	1127.38	828.104	52.8383	1021.75	865.576	70.2995	1089
0.047	845.935	949.904	1354.3	862.336	945.732	1122.33	659.7	966.638	1280.92	665.507	966.668	1179.3	760.753	1003.67	1399.44	776.902	1007.9	1061.16	726.321	709.243	1431.51	729.161	598.549	1429.29	676.439	709.595	1384.4	674.601	599.683	1380.56	708.349	254.796	1434.49	711.242	170.896	1419.34	667.262	256.223	1400.39	671.338	176.448	1387.36	652.278	92.3538	1363.25	639.952	41.561	1366.08	668.815	65.0319	1406.33	758.811	695.992	1025.8	749.43	586.447	1026.74	700.065	701.643	1063.96	687.206	592.746	1065.25	696.495	254.783	1028.88	703.184	174.96	1038.95	670.676	259.383	1076.33	675.084	179.03	1086.79	654.376	88.0325	1088.93	645.001	40.4495	1088.08	669.062	62.2696	1047.21	766.483	888.11	1415.4	744.126	513.58	1421.27	732.493	485.502	1292.25	743.592	450.738	1427.28	793.438	422.886	1373	714.722	101.239	1410.59	737.785	122.353	1325.37	855.453	61.2707	1329.22	824.771	48.6471	1438.88	862.611	70.7497	1371.66	786.049	881.946	1050.84	760.496	503.322	1030.42	733.329	481.233	1161.7	756.282	444.285	1025.42	804.06	427.147	1089.44	722.793	98.3001	1045.02	732.194	111.146	1131.92	861.197	60.557	1127.38	828.103	52.8338	1021.75	865.58	70.3045	1089
0.053	845.903	949.884	1354.28	862.285	945.726	1122.32	659.658	966.658	1280.93	665.461	966.684	1179.3	760.765	1003.65	1399.44	776.881	1007.9	1061.17	726.273	709.233	1431.53	729.107	598.539	1429.3	676.39	709.587	1384.39	674.552	599.663	1380.56	708.333	254.792	1434.49	711.233	170.892	1419.34	667.249	256.222	1400.39	671.329	176.447	1387.35	652.273	92.3598	1363.25	639.955	41.5579	1366.07	668.801	65.0384	1406.34	758.718	696.01	1025.79	749.338	586.465	1026.71	699.96	701.64	1064	687.119	592.751	1065.26	696.482	254.767	1028.88	703.172	174.944	1038.95	670.665	259.364	1076.33	675.072	179.01	1086.79	654.371	88.0258	1088.93	645.004	40.4352	1088.07	669.054	62.2649	1047.21	766.455	888.109	1415.42	744.074	513.571	1421.28	732.443	485.505	1292.24	743.561	450.723	1427.29	793.399	422.889	1373	714.72	101.243	1410.6	737.825	122.444	1325.51	855.452	61.2653	1329.21	824.773	48.6402	1438.88	862.606	70.7486	1371.66	786.008	881.958	1050.85	760.402	503.329	1030.39	733.309	481.227	1161.68	756.228	444.273	1025.39	804.021	427.187	1089.42	722.793	98.304	1045.01	732.193	111.153	1131.93	861.196	60.5534	1127.38	828.106	52.8385	1021.74	865.576	70.3072	1089.01
0.06	845.871	949.868	1354.27	862.236	945.704	1122.31	659.622	966.669	1280.94	665.408	966.701	1179.31	760.765	1003.63	1399.44	776.868	1007.9	1061.18	726.214	709.218	1431.54	729.054	598.526	1429.31	676.336	709.576	1384.41	674.498	599.662	1380.57	708.312	254.787	1434.49	711.23	170.893	1419.34	667.228	256.213	1400.39	671.319	176.44	1387.35	652.281	92.3605	1363.27	639.958	41.5636	1366.08	668.807	65.0322	1406.34	758.587	696.034	1025.77	749.245	586.487	1026.69	699.845	701.647	1064.04	687.043	592.745	1065.28	696.46	254.758	1028.86	703.163	174.931	1038.95	670.639	259.349	1076.33	675.059	179.002	1086.77	654.374	88.0234	1088.92	645.003	40.4285	1088.08	669.067	62.2553	1047.21	766.421	888.109	1415.44	744.017	513.578	1421.28	732.37	485.509	1292.24	743.507	450.635	1427.01	793.352	422.894	1372.99	714.716	101.254	1410.6	737.822	122.44	1325.5	855.459	61.2684	1329.21	824.772	48.6432	1438.89	862.61	70.7483	1371.66	785.96	881.977	1050.84	760.268	503.354	1030.36	733.274	481.21	1161.68	756.149	444.28	1025.36	803.978	427.275	1089.38	722.782	98.2995	1045.01	732.164	111.15	1131.91	861.193	60.5551	1127.38	828.104	52.8378	1021.75	865.566	70.3074	1089
