Time	Fx	Fy	Fz	COPx	COPy	COPz	Ty
1	-25.56	16.02	-11.98	2291.74	0	979.63	-3824.14
2	-75.23	54.93	-0.15	2172.9	0	1062.13	-458.93
3	-16.1	66.68	19.61	2391.37	0	1139.71	5375.58
4	-94.83	84.69	-11.14	2082.65	0	1016.41	-10917.9
5	-121.31	147.71	-13.43	2279.66	0	1034.51	-18975.4
6	-120.93	169.53	7.4	2242.08	0	1045.34	4201.64
7	-84.84	249.33	40.66	2357.24	0	1058.21	8693.27
8	-47.15	291.6	21.29	2245.42	0	1046.67	-1997.39
9	-16.25	408.63	24.49	2263.79	0	1050.04	9607.49
10	7.32	528.56	21.36	2316.18	0	1057.13	7977.46
11	6.64	671.08	6.41	2234.69	0	1061.89	6763.09
12	-43.87	719.3	-41.58	2285.68	0	1059.52	4513.4
13	-79.73	862.43	-78.43	2250.87	0	1050.72	19757.3
14	-95.21	875.85	-65.61	2250.85	0	1061.28	-25755
15	-86.14	944.82	-52.11	2265.85	0	1044.65	4131.31
16	-75.23	977.63	28.15	2249.25	0	1060.49	3853.69
17	-62.79	976.41	17.4	2257.07	0	1046.91	-9185.13
18	-137.25	1047.06	60.27	2248.26	0	1051.2	27511.1
19	-119.93	1049.65	22.74	2249.64	0	1055.37	-3734.68
20	-161.06	1145.48	-1.98	2245	0	1047.11	-8321.93
21	-200.81	1154.33	-4.58	2237.59	0	1052.31	11968.4
22	-145.42	1232.91	-8.54	2235.55	0	1051.05	-7570.71
23	-199.28	1259.92	-3.2	2228.58	0	1050.57	10691.4
24	-182.8	1327.06	-19.45	2226.86	0	1048.62	6865.59
25	-171.51	1361.69	-8.54	2206.32	0	1052.66	-11459
26	-173.19	1421.97	-6.1	2219.47	0	1049.95	16865.1
27	-144.96	1436.31	-30.98	2200.04	0	1052.08	641.5
28	-140.69	1501.31	-39.67	2189.8	0	1048.02	-4700.53
29	-139.01	1494.75	-15.18	2188.64	0	1054.37	13097.2
30	-103	1554.57	-23.65	2188.17	0	1051.32	-7870.06
31	-130.62	1522.52	-32.27	2166.86	0	1049.25	5613.11
32	-77.59	1600.65	-0.15	2173.57	0	1050.38	626.8
33	-87.2	1547.24	-19.3	2155.37	0	1051.09	4750.54
34	-75.99	1612.7	-8.77	2158.73	0	1048.57	9841.47
35	-57.68	1580.05	-15.56	2145.87	0	1051.2	2828.09
36	-47.15	1576.84	-17.01	2136.18	0	1050.33	-531.27
37	-48.45	1609.65	-9.16	2136.22	0	1049.4	8636.89
38	-45.7	1542.36	-20.14	2121.69	0	1053.18	7520.87
39	-13.73	1584.01	-13.58	2123.93	0	1047.82	-1037.24
40	-44.25	1527.25	-15.64	2112.59	0	1051.44	10318.8
41	-11.52	1509.86	-19.61	2103.78	0	1051.54	2892.73
42	-7.63	1512.3	-14.11	2110.35	0	1048.61	1292.53
43	-19.84	1441.8	-17.55	2086.3	0	1053.92	8383.07
44	21.29	1452.18	-18.31	2094.02	0	1049.6	-1384.18
45	-16.48	1396.48	-17.24	2086.15	0	1051.42	6243.35
46	21.06	1373.29	-20.45	2076.52	0	1053.03	586.64
47	24.95	1330.11	-31.43	2075.35	0	1050.08	-298.43
48	-2.9	1284.79	-20.9	2065.97	0	1052.07	6427.57
49	44.86	1240.69	-26.32	2065.38	0	1051.61	-3157.21
50	18.84	1192.63	-30.67	2054.25	0	1050.13	3946.67
51	25.79	1150.21	-11.83	2059.42	0	1053.86	2424.04
52	47.45	1081.24	-20.83	2050.11	0	1051.47	-2163.28
53	23.35	1044.46	-15.11	2049.34	0	1052.88	-925.79
54	40.89	990.14	-11.98	2039.88	0	1052.29	1363.24
55	44.17	943.76	-7.93	2039.61	0	1052.41	-1980.34
56	31.13	904.39	-6.94	2037.64	0	1049.93	1160.47
57	61.26	888.67	-1.53	2022.84	0	1046.86	812.91
58	69.81	838.78	8.01	2023.47	0	1048.7	-526.64
59	79.19	813.29	-1.45	2010.09	0	1047.84	-7120.99
60	98.27	777.28	8.54	2008.02	0	1047.71	5474.84
61	97.12	731.35	9.23	2001.59	0	1045.59	2900.85
62	112.3	712.28	14.27	1997.04	0	1047.68	-11161.3
63	112.76	662.23	17.24	1975.43	0	1044.75	8639.85
64	117.72	638.58	25.56	1992.51	0	1045.11	-1849.02
65	115.28	590.21	20.68	1951	0	1045.95	-1767.56
66	118.71	574.19	26.78	1971.74	0	1041.14	5562.66
67	114.44	529.02	24.03	1960.18	0	1042.79	-1313.27
68	117.57	497.74	23.5	1945.12	0	1040.51	4029.39
69	112.92	471.8	24.34	1950.39	0	1038.73	4417.73
70	112.69	432.28	25.56	1939.39	0	1041.51	-743.68
71	110.47	404.66	25.94	1930.02	0	1039.62	6147.3
72	101.17	379.64	19.91	1927.6	0	1038.24	3394.08
73	109.1	346.68	23.19	1925.2	0	1040.27	-1345.24
74	99.87	317.54	21.13	1903.41	0	1038.16	7166.63
75	93.08	306.4	19.99	1944.39	0	1036.72	-22.27
76	93	256.96	6.26	1860.13	0	1033.06	3204.2
77	91.17	252.84	22.66	1906.67	0	1044.94	808.32
78	77.29	232.24	9.08	1925.74	0	1038.82	1361.5
79	81.79	192.26	4.88	1813.48	0	1036.66	2392.04
