Time	Fx	Fy	Fz	COPx	COPy	COPz	Ty
1	-59.51	1675.87	22.05	2133.03	0	992.07	4899.12
2	-70.27	1661.38	13.2	2120.96	0	993.83	4579.84
3	-35.71	1700.9	20.6	2116.08	0	990.86	5558.75
4	-34.18	1715.24	34.1	2103.79	0	993.67	4955.81
5	-25.1	1687.32	21.67	2099.2	0	992.35	6725.5
6	-2.75	1749.73	26.93	2101.3	0	990.04	1441.2
7	-13.66	1682.59	26.09	2075.14	0	992.82	6051.84
8	20.07	1724.09	28.31	2084.36	0	991.05	3588.65
9	-2.37	1693.12	24.26	2079.26	0	990.9	7995.29
10	18.62	1664.58	28.31	2060.31	0	991.93	2959.41
11	27.62	1679.69	34.33	2066.98	0	990.71	5787.23
12	5.42	1621.09	28.61	2054.1	0	991.17	11019.2
13	43.64	1629.49	34.94	2048.8	0	990.25	2957.43
14	25.63	1581.73	36.47	2041.91	0	989.54	10517
15	44.78	1560.21	33.87	2034.64	0	990.21	6641.64
16	54.02	1535.95	37.77	2026	0	990.03	6647.88
17	55.77	1489.56	31.97	2024.65	0	988.45	8878.54
18	86.82	1496.58	32.88	2019.45	0	990.02	9366.65
19	74.23	1436.61	24.64	2004.32	0	991.05	6284.2
20	104.52	1430.05	20.29	2004.43	0	990.58	8500.37
21	122.22	1392.97	16.02	1994.41	0	990.88	5411.37
22	125.12	1344.91	3.36	1979.78	0	990.18	11866.3
23	149.69	1336.36	10.38	1978.88	0	992.12	6182.69
24	152.66	1281.28	-4.73	1968.47	0	989.15	10515.8
25	169.07	1252.59	0.99	1958.64	0	990.72	9069.6
26	177.99	1202.55	-1.98	1958.85	0	991.48	8556.05
27	173.65	1174.01	-3.59	1945.58	0	992.26	8756.06
28	193.63	1133.73	-1.3	1943.03	0	991.89	5623.48
29	189.36	1076.35	-7.25	1932.9	0	991.75	12157.3
30	194.17	1040.8	-3.28	1922.2	0	993	5549.38
31	206.07	981.75	-8.54	1919.11	0	989.44	11398.6
32	196.61	938.42	-4.58	1905.93	0	994.07	5249.05
33	215	881.65	-17.4	1904.65	0	989.16	11736.3
34	201.72	824.74	-5.49	1886.16	0	992.16	11319.3
35	207.21	774.99	-8.32	1892.19	0	992.3	6067.88
36	201.34	723.72	-18.23	1876.74	0	987.59	10372.1
37	185.7	675.66	-2.52	1862.52	0	994.03	5775.8
38	192.79	602.72	-4.43	1863.22	0	991.75	5880.12
39	172.88	580.44	-10.22	1865.67	0	987.12	5792.68
40	160.75	508.42	-6.03	1835.02	0	990.95	5529.69
41	160.6	475.16	-0.31	1853.17	0	990.84	4479.45
42	142.36	430.6	-6.26	1856.09	0	982.95	4723.93
43	133.74	372.01	-7.48	1806.65	0	985.35	8011.89
44	120.47	352.17	4.73	1842.35	0	988.99	1776.17
45	105.13	302.58	0.53	1832.33	0	985.11	3970.02
46	102.16	280	2.98	1797.25	0	984.95	1415.94
47	91.17	238.95	7.63	1814.11	0	983.54	-95.23
