Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Thigh.Top.LateralX	R.Thigh.Top.LateralY	R.Thigh.Top.LateralZ	R.Thigh.Bottom.LateralX	R.Thigh.Bottom.LateralY	R.Thigh.Bottom.LateralZ	R.Thigh.Top.MedialX	R.Thigh.Top.MedialY	R.Thigh.Top.MedialZ	R.Thigh.Bottom.MedialX	R.Thigh.Bottom.MedialY	R.Thigh.Bottom.MedialZ	R.Shank.Top.LateralX	R.Shank.Top.LateralY	R.Shank.Top.LateralZ	R.Shank.Bottom.LateralX	R.Shank.Bottom.LateralY	R.Shank.Bottom.LateralZ	R.Shank.Top.MedialX	R.Shank.Top.MedialY	R.Shank.Top.MedialZ	R.Shank.Bottom.MedialX	R.Shank.Bottom.MedialY	R.Shank.Bottom.MedialZ	R.Heel.TopX	R.Heel.TopY	R.Heel.TopZ	R.Heel.BottomX	R.Heel.BottomY	R.Heel.BottomZ	R.Heel.LateralX	R.Heel.LateralY	R.Heel.LateralZ	L.Thigh.Top.LateralX	L.Thigh.Top.LateralY	L.Thigh.Top.LateralZ	L.Thigh.Bottom.LateralX	L.Thigh.Bottom.LateralY	L.Thigh.Bottom.LateralZ	L.Thigh.Top.MedialX	L.Thigh.Top.MedialY	L.Thigh.Top.MedialZ	L.Thigh.Bottom.MedialX	L.Thigh.Bottom.MedialY	L.Thigh.Bottom.MedialZ	L.Shank.Top.LateralX	L.Shank.Top.LateralY	L.Shank.Top.LateralZ	L.Shank.Bottom.LateralX	L.Shank.Bottom.LateralY	L.Shank.Bottom.LateralZ	L.Shank.Top.MedialX	L.Shank.Top.MedialY	L.Shank.Top.MedialZ	L.Shank.Bottom.MedialX	L.Shank.Bottom.MedialY	L.Shank.Bottom.MedialZ	L.Heel.TopX	L.Heel.TopY	L.Heel.TopZ	L.Heel.BottomX	L.Heel.BottomY	L.Heel.BottomZ	L.Heel.LateralX	L.Heel.LateralY	L.Heel.LateralZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z
0	2420.63	1027.69	1154.7	2382.92	1036.06	948.608	2242.8	1059.59	1114.45	2224.6	1058	1031.99	2381.38	1115.74	1193.66	2301.4	1103.01	911.566	2249.09	720.375	1231.64	2239.29	610.136	1224.21	2195.9	729.096	1188.96	2181.51	620.238	1179.37	1901.77	569.018	1174.76	1820.11	560.486	1153.76	1907.7	595.503	1128.18	1829.61	584.475	1109.33	1799.22	603.002	1083.49	1769.56	638.375	1065.94	1753.07	612.259	1121.17	2392.42	703.198	909.341	2436.76	605.498	935.804	2334.65	687.67	945.005	2378.18	591.565	978.361	2508.22	250.765	955.221	2534.9	177.766	974.372	2467.25	245.427	989.875	2493.34	171.346	1009.4	2505.82	72.1924	1037.98	2511.77	21.8588	1042.81	2537.83	40.3858	992.736	1650.12	456.515	1056.75	1637.27	509.596	1157.78	2717.16	119.751	1065.83	2686.71	82.9453	965.566
0.007	2418.94	1021.43	1154.41	2380.65	1031.09	947.348	2241.08	1052.69	1115.67	2222.51	1051.86	1033.37	2380.16	1108.7	1194.18	2297.11	1097.66	912.124	2257.1	709.717	1233.73	2250.86	599.731	1225.23	2202.71	716.976	1191.7	2192.4	608.404	1181.72	1918.37	569.53	1175.55	1836.4	564.222	1154.57	1925.08	595.488	1129.77	1846.73	587.924	1110.2	1815.61	608.206	1083.79	1786.59	644.334	1066.39	1770.28	618.562	1122.15	2393.15	699.567	910.032	2437.72	601.948	935.759	2335.07	683.294	944.977	2379.54	586.981	978.017	2494.83	244.543	956.539	2517.9	170.345	975.963	2453.36	241.299	991.332	2476.3	166.114	1011.29	2483.6	73.1087	1040.94	2484.5	22.9408	1044.21	2512.39	39.7486	994.645	1663.27	464.908	1059.22	1653.06	518.527	1160.69	2696.73	101.722	1066.29	2663.28	68.0879	967.37
0.013	2417.13	1014.76	1154.34	2378.4	1025.77	946.213	2239.22	1045.82	1117.12	2220.49	1045.76	1034.72	2378.83	1101.08	1194.75	2293.08	1091.51	912.312	2265.96	700.102	1235.59	2261.75	589.509	1226.5	2210.09	705.453	1195.21	2202.91	596.05	1184.2	1935.81	568.883	1176.65	1853.68	566.518	1155.59	1943.46	595.129	1131.72	1864.79	590.136	1111.49	1832.79	612.539	1084.09	1803.92	649.043	1067.5	1788.03	623.491	1123.76	2393.87	695.295	909.439	2438.51	597.641	935.092	2335.58	678.848	943.662	2379.87	582.268	976.514	2481.85	239.49	958.012	2501.07	164.412	977.434	2440.16	238.48	992.369	2459.79	162.384	1013.11	2461.32	74.6885	1043.77	2457.4	25.0451	1045.7	2486.53	39.7184	996.797	1677.95	471.283	1062.09	1670.41	524.643	1164.05	2676.39	81.8196	1069.01	2639.48	53.2085	969.248
0.02	2414.99	1007.88	1154.34	2376.13	1020.2	945.564	2237.09	1039.14	1118.31	2217.98	1039.57	1036.03	2376.6	1093.75	1195.03	2289.41	1084.35	912.301	2275.37	689.9	1237.11	2275.07	579.342	1226.65	2217.86	693.7	1199.17	2213.8	584.255	1187.12	1954.06	566.991	1178.27	1872	567.214	1157.08	1962.52	593.899	1133.73	1883.64	590.921	1113.59	1850.58	615.477	1085.24	1821.7	652.312	1069.49	1806.53	626.517	1126.26	2393.03	690.532	907.618	2438.5	593.489	933.333	2334.7	673.438	941.871	2379.99	577.72	974.961	2469.57	236.149	958.784	2485.89	160.33	978.738	2427.86	236.839	993.079	2443.98	159.959	1013.69	2437.44	76.1039	1045.11	2429.86	26.9707	1046.45	2460	39.8188	997.961	1693.69	475.691	1063.83	1688.98	528.531	1167.92	2654.42	65.1207	1072.31	2616.47	46.8804	969.107
0.027	2412.63	1000.76	1154.19	2373.6	1014.31	945.543	2234.4	1032.61	1119.3	2214.65	1033.58	1037.12	2374.15	1086.24	1195.51	2286.01	1077.01	912.521	2284.5	680.575	1238.41	2288.77	569.535	1226.92	2225.98	681.845	1203.22	2225.58	572.878	1190.29	1972.91	564.206	1180.23	1890.93	566.626	1159.09	1981.88	590.439	1134.91	1903.27	590.497	1115.36	1868.96	616.956	1086.94	1839.61	653.655	1072.17	1825.65	627.968	1129.33	2390.6	686.185	905.607	2436.96	589.422	931.373	2332.64	668.469	940.229	2379.31	573.678	974.116	2458.85	233.765	959.679	2469.72	157.433	980.968	2415.96	237.512	992.288	2426.32	159.926	1013.77	2411.62	77.2558	1046.56	2401.94	28.3922	1046.61	2432.66	41.1745	998.757	1710.99	478.194	1067.46	1708.61	529.972	1172.44	2627.85	55.4323	1078.44	2592.22	46.9196	973.332
0.033	2409.54	993.835	1154.08	2369.84	1008.01	946.856	2230.74	1026.33	1120.28	2210.33	1028.09	1038.14	2371.27	1078.46	1197	2283.11	1069.18	912.679	2295.79	670.844	1239.17	2303.16	560.564	1226.49	2234.92	670.42	1207.38	2238.15	561.275	1192.98	1992.4	560.021	1182.48	1910.38	564.797	1161.8	2002.09	586.777	1137.51	1923.44	588.903	1117.74	1887.63	616.989	1089.32	1858.15	653.978	1075.75	1845.95	626.512	1130.36	2388.77	683.231	903.83	2435.32	586.973	930.395	2331.07	665.942	939.046	2377.85	571.267	973.321	2448.46	233.429	961.045	2451.67	157.318	985.439	2404.03	242.57	989.978	2406.11	164.588	1014.56	2383.62	78.6518	1050.27	2372.93	29.5659	1048.27	2404.19	44.0738	1000.91	1729.03	478.571	1070.62	1729.07	529.024	1177.14	2600.56	56.067	1081.41	2562.46	48.6225	976.241
0.04	2405.53	987.697	1153.89	2364.65	1001.77	949.351	2226.36	1020.34	1121.18	2205.39	1022.59	1038.88	2368.04	1070.89	1196.6	2280.96	1061.24	912.967	2307.57	662.709	1239.17	2318.31	553.247	1226.03	2244.19	660.119	1211.17	2252.21	551.179	1195.18	2012.4	555.003	1184.87	1929.9	562.2	1165.32	2022.54	582.341	1140.36	1944	586.374	1120.41	1906.5	615.363	1090.64	1876.79	652.93	1080.04	1865.94	624.237	1134.15	2388.57	682.245	902.942	2435.73	586.038	928.725	2330.98	664.482	938.102	2378.21	569.563	971.411	2436.65	236.493	963.097	2433.45	160.703	987.798	2390.92	248.233	989.048	2386.84	171.075	1014.26	2356.38	80.8744	1052.2	2344.46	31.6891	1049.36	2376.02	46.6581	1002.4	1747.83	477.459	1074.38	1750.01	525.863	1182.02	2571.32	54.3623	1083.18	2534.09	48.18	976.535
0.047	2400.78	981.941	1153.59	2358.99	995.339	950.462	2221.73	1014.3	1121.94	2200.77	1017.23	1040.39	2364.4	1063.23	1198.29	2279.06	1053.52	912.995	2319.12	656.931	1239.39	2334.51	548.278	1225.42	2254.7	651.106	1214.93	2267.6	542.951	1197.04	2032.74	549.261	1187.22	1950.5	557.759	1167.44	2043.17	577.535	1143.38	1964.65	582.862	1124.21	1925.21	612.962	1094.21	1894.31	650.441	1084.01	1885.6	620.569	1138.55	2387.41	680.844	901.737	2436.42	585.358	926.632	2330.13	661.353	936.679	2379.41	567.059	969.049	2421.01	238.125	963.367	2414.44	162.788	988.672	2375.06	251.791	988.134	2367.27	174.925	1013.35	2329.19	82.9126	1053.75	2315.94	33.8909	1050.19	2347.83	48.991	1003.37	1767.19	474.527	1078.33	1771.27	520.445	1187.15	2542.97	53.6109	1081.26	2506.23	48.4439	978.091
0.053	2395.89	976.689	1153.67	2354.11	990.259	949.562	2217.33	1008.68	1123.25	2196.6	1012.06	1042.44	2360.05	1055.96	1201.7	2276.15	1046.22	912.953	2331.12	653.161	1239.6	2351.39	545.524	1224.91	2266.05	643.788	1217.91	2284.07	536.58	1198.61	2053.17	543.217	1189.82	1971.07	551.899	1170.44	2063.84	572.521	1146.55	1986.02	578.757	1126.9	1943.3	609.75	1097.78	1911.78	646.911	1089.35	1904.87	615.445	1143.3	2383.53	678.097	900.652	2433.06	582.932	925.139	2326.51	658.286	935.723	2375.75	564.184	967.381	2402.15	237.067	963.36	2390.64	162.583	989.408	2357.08	253.823	988.032	2344.53	177.93	1013.93	2300.72	84.0506	1054.25	2286.79	35.0775	1050.27	2318.75	50.3463	1003.56	1786.77	469.655	1081.78	1793.77	511.667	1188.91	2513.59	52.8624	1080.24	2476.8	47.9751	977.389
0.06	2391.22	972.023	1154.09	2349.31	985.398	948.32	2213.41	1003.83	1124.59	2192.94	1007.62	1044.27	2355.82	1048.38	1204.47	2273.21	1039.83	912.979	2343.32	650.696	1239.85	2368.63	544.345	1224.17	2278.22	637.964	1219.86	2301.2	531.918	1199.53	2074.33	536.562	1192.93	1992.04	544.443	1171.37	2084.24	567.347	1149.57	2005.92	573.629	1130.76	1959.32	605.982	1099.85	1928.35	642.361	1095.09	1923.45	609.3	1148.13	2377.12	674.151	900.208	2426.07	578.046	924.39	2320.24	655.113	935.766	2369.82	560.503	968.123	2381.11	235.724	963.499	2365.74	161.754	989.699	2337.18	254.73	988.292	2320.21	179.756	1014.03	2271.64	84.8722	1053.99	2257.24	35.9748	1050.21	2289.29	50.8079	1003.34	1806.71	462.874	1085.09	1815.84	501.412	1193.15	2483.98	52.0883	1080.25	2447.21	47.8719	977.718
0.067	2387.25	968.055	1154.41	2345.47	981.495	947.143	2209.86	1000.73	1125.23	2189.92	1004.25	1045.61	2351.71	1040.82	1205.68	2268.3	1033.76	913.857	2355.47	649.625	1240.22	2385.95	544.898	1223.62	2290.89	633.812	1220.93	2319.15	529.142	1199.19	2094.35	529.405	1192.85	2012.06	537.153	1174.08	2103.62	562.148	1152.43	2025.16	567.975	1134.67	1975.99	600.535	1104.03	1943.76	637.358	1100.85	1941.16	601.638	1152.83	2368.99	668.531	900.414	2415.63	571.53	924.283	2312.36	651.067	937.444	2360.43	555.679	969.726	2358.6	232.913	963.747	2339.5	159.97	990.175	2315.49	254.172	988.414	2294.93	180.174	1014.38	2242.06	85.3412	1054.4	2227.34	36.3696	1050.46	2259.34	51.3497	1003.61	1827.06	453.983	1088.14	1838.22	488.956	1196.89	2453.77	51.3849	1079.85	2417.09	47.5735	977.569
0.073	2383.9	965.057	1154.65	2342.29	978.678	946.276	2206.77	998.781	1125.3	2187.38	1002.02	1046.52	2347.27	1035.94	1207.18	2261.75	1028.36	914.865	2367.4	650.04	1240.78	2403.08	547.255	1223.13	2304.14	631.217	1221.27	2337.1	528.98	1198.39	2114.15	522.917	1194.29	2031.48	529.536	1176.28	2122.34	556.893	1154.29	2043.41	561.654	1137.9	1991.34	594.443	1107.51	1957.49	630.39	1106.66	1957.76	592.768	1157.34	2359.38	662.452	901.002	2403.72	564.361	924.914	2303.36	647.093	939.618	2348.79	550.937	971.831	2334.95	229.899	964.501	2312.43	157.965	991.205	2292.94	253.118	989.063	2268.72	180.31	1015.2	2212.01	85.6326	1054.91	2196.98	36.8339	1050.83	2229.02	51.7847	1003.93	1847.47	443.177	1090.47	1860.83	474.488	1200.13	2423.31	50.6871	1079.86	2386.57	47.4394	977.777
0.08	2381.11	962.835	1154.87	2339.67	976.251	945.621	2204.29	997.852	1124.92	2184.89	1000.97	1046.42	2342.05	1034.54	1209.02	2258.2	1024.67	915.258	2378.69	651.863	1241.37	2419.39	551.223	1222.71	2315.73	630.169	1221.66	2354.8	529.753	1196.61	2133.17	516.922	1195.01	2050.21	521.701	1177.85	2140.12	552.149	1155.93	2060.9	555.004	1140.17	2005.36	587.673	1111.15	1969.26	621.828	1112.22	1973.01	582.727	1161.3	2347.98	657.473	901.29	2390.13	557.743	925.692	2292.67	644.279	941.322	2335.67	546.79	973.854	2311.05	227.26	965.706	2285.07	156.644	992.339	2269.83	252.27	989.796	2242.42	180.811	1016.13	2182.01	86.4303	1055.98	2166.48	37.6688	1051.51	2198.66	52.7664	1004.69	1868.52	430.206	1092.47	1883.56	458.34	1202.73	2392.57	50.1185	1079.94	2355.84	47.6649	978.152
0.087	2378.77	961.68	1154.62	2337.66	974.28	944.859	2202.38	998.129	1124.08	2183.56	1001	1045.37	2335.77	1035.05	1209.66	2254.71	1021.72	915.316	2389.13	655.25	1241.91	2434.6	556.788	1222.41	2328.26	630.845	1220.91	2371.21	532.528	1195.06	2151.37	511.481	1195.31	2068.14	513.837	1178.83	2156.88	547.662	1156.75	2077.54	548.412	1142.1	2018.01	579.628	1114.34	1980.05	612.293	1118.4	1986.98	570.963	1164.07	2337.83	653.191	901.879	2375.81	552.249	926.225	2281.56	642.488	941.936	2321.27	543.475	974.636	2286.67	225.806	966.375	2258.11	156.123	993.128	2246.31	252.399	990.332	2216.27	182.217	1016.97	2152.16	87.4132	1057.05	2136.19	38.845	1052.35	2168.31	53.9505	1005.53	1890.22	415.09	1093.92	1906.46	440.768	1204.54	2361.95	49.5968	1080.24	2325.08	47.4961	978.847
0.093	2377.03	961.831	1154.32	2336.45	972.654	944.104	2200.74	999.228	1122.7	2182.49	1001.78	1043.82	2328.93	1036.72	1209.21	2252.22	1020.1	915.079	2398.47	659.971	1242.15	2448.36	563.862	1222.1	2338.93	633.275	1220.14	2386.46	537.16	1193.92	2168.7	506.665	1195.22	2085.6	505.582	1179.07	2173.43	543.241	1157.91	2092.98	541.333	1142.84	2030.05	572.025	1117.03	1989.22	599.821	1121.27	2000.33	558.812	1167.28	2327.26	650.357	901.825	2362.12	548.034	926.175	2271.13	641.236	941.913	2306.68	540.879	973.833	2261.54	225.442	966.779	2230.45	156.815	993.828	2222.41	253.101	991.39	2189.7	184.256	1017.68	2121.87	88.7213	1057.9	2105.81	40.1013	1053.16	2137.93	55.3483	1006.33	1912.7	398.364	1094.59	1929.64	422.111	1205.51	2331.3	49.4743	1079.87	2294.22	47.3381	979.297
0.1	2375.8	963.626	1153.87	2336.1	971.904	943.566	2199.41	1001.08	1121.21	2181.94	1003.27	1041.96	2322.68	1039.45	1207.77	2251.31	1019.76	914.754	2406.63	666.013	1242.08	2460.97	572.308	1221.64	2348.67	637.062	1218.78	2401.07	543.435	1192.28	2185.14	501.947	1194.79	2102.14	497.162	1179.15	2187.08	539.304	1156.82	2107.53	533.552	1143.26	2040.02	561.046	1118.3	1997.66	585.876	1124.07	2012.65	545.217	1169.66	2317.4	648.478	901.56	2348.33	545.016	925.646	2260.26	641.157	940.937	2292.02	539.221	972.399	2235.55	225.44	967.469	2202.38	157.778	994.573	2197.36	254.738	991.742	2162.69	186.289	1018.84	2092.02	90.1925	1059.09	2075.55	41.6697	1053.95	2107.74	57.098	1007.15	1936.15	379.941	1094.66	1952.9	402.735	1205.84	2300.82	49.3905	1079.5	2263.42	47.3035	979.873
0.107	2375.17	967.258	1153.6	2336.91	972.168	943.162	2198.58	1003.71	1119.7	2182.05	1005.37	1039.84	2321.01	1042.77	1207.21	2251.53	1020.79	914.182	2413.95	673.025	1241.85	2473.43	582.093	1219.97	2357.59	641.914	1217.24	2414.22	550.67	1190.96	2200.83	497.738	1194.17	2118.12	488.234	1178.81	2200.43	535.068	1156.04	2121.29	525.035	1143.01	2050.1	548.805	1119.79	2005.98	570.401	1126.33	2024.7	529.985	1170.92	2306.64	647.494	901.328	2333.68	542.821	925.22	2248.27	641.979	939.628	2276.24	538.622	970.852	2209.11	225.752	968.294	2174.18	159.002	995.107	2171.85	256.047	992.83	2135.53	188.709	1019.74	2062.18	91.9293	1060.26	2045.45	43.531	1054.83	2077.58	59.0925	1008.04	1960.79	360.287	1094.13	1977.95	382.289	1205.94	2270.29	49.2792	1079.5	2232.65	47.3129	980.405
0.113	2374.97	971.684	1153.1	2338.62	973.655	943.01	2198.26	1007.08	1117.98	2182.79	1007.94	1037.77	2321.94	1046.35	1206.9	2253.25	1023.23	913.103	2420.6	681.015	1241.39	2484.08	592.947	1219.29	2365.84	648.008	1215.83	2426.32	559.134	1189.64	2215.66	493.446	1193.12	2133.41	478.868	1178.39	2212.75	530.536	1154.79	2134.6	515.958	1142.02	2059.73	535.044	1121.04	2014.5	552.341	1127.07	2036.58	513.468	1171.23	2294.45	647.095	901.296	2317.67	541.482	925.475	2236.65	643.883	939.779	2259.58	539.454	970.466	2182.24	226.993	968.766	2145.72	160.866	995.439	2145.79	258.124	993.594	2108	191.536	1020.47	2032.56	93.9628	1060.9	2015.37	45.7382	1055.4	2047.55	61.1974	1008.59	1986.64	339.862	1092.97	2002.21	362.368	1205.06	2239.82	49.3424	1079.46	2202.05	47.3943	981.002
0.12	2374.96	976.734	1152.92	2341.12	976.175	942.974	2198.59	1010.9	1116.19	2184.13	1011.02	1035.67	2323.06	1050.78	1206.61	2256.56	1026.82	911.668	2426.77	689.928	1240.85	2493.6	604.305	1218.64	2373.48	655.175	1214.41	2437.19	568.611	1188.69	2229.69	488.904	1191.64	2148.63	468.831	1177.32	2224.64	525.245	1153.15	2147.15	505.429	1141.08	2070.42	519.304	1120.21	2023.54	532.78	1126.48	2048.68	495.742	1170.59	2282.38	647.617	902.336	2300.07	541.077	926.216	2224.07	647.137	940.568	2242.04	541.927	971.249	2155.19	229.323	969.048	2117.52	164.013	995.247	2119.48	261.256	994.122	2080.6	195.109	1020.81	2003.36	97.7027	1060.67	1985.62	49.7307	1055.92	2017.77	64.0741	1008.7	2013.97	318.984	1091.37	2025.8	341.803	1203.36	2209.62	49.6262	1079.29	2171.25	47.5193	981.104
