Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Thigh.Top.LateralX	R.Thigh.Top.LateralY	R.Thigh.Top.LateralZ	R.Thigh.Bottom.LateralX	R.Thigh.Bottom.LateralY	R.Thigh.Bottom.LateralZ	R.Thigh.Top.MedialX	R.Thigh.Top.MedialY	R.Thigh.Top.MedialZ	R.Thigh.Bottom.MedialX	R.Thigh.Bottom.MedialY	R.Thigh.Bottom.MedialZ	R.Shank.Top.LateralX	R.Shank.Top.LateralY	R.Shank.Top.LateralZ	R.Shank.Bottom.LateralX	R.Shank.Bottom.LateralY	R.Shank.Bottom.LateralZ	R.Shank.Top.MedialX	R.Shank.Top.MedialY	R.Shank.Top.MedialZ	R.Shank.Bottom.MedialX	R.Shank.Bottom.MedialY	R.Shank.Bottom.MedialZ	R.Heel.TopX	R.Heel.TopY	R.Heel.TopZ	R.Heel.BottomX	R.Heel.BottomY	R.Heel.BottomZ	R.Heel.LateralX	R.Heel.LateralY	R.Heel.LateralZ	L.Thigh.Top.LateralX	L.Thigh.Top.LateralY	L.Thigh.Top.LateralZ	L.Thigh.Bottom.LateralX	L.Thigh.Bottom.LateralY	L.Thigh.Bottom.LateralZ	L.Thigh.Top.MedialX	L.Thigh.Top.MedialY	L.Thigh.Top.MedialZ	L.Thigh.Bottom.MedialX	L.Thigh.Bottom.MedialY	L.Thigh.Bottom.MedialZ	L.Shank.Top.LateralX	L.Shank.Top.LateralY	L.Shank.Top.LateralZ	L.Shank.Bottom.LateralX	L.Shank.Bottom.LateralY	L.Shank.Bottom.LateralZ	L.Shank.Top.MedialX	L.Shank.Top.MedialY	L.Shank.Top.MedialZ	L.Shank.Bottom.MedialX	L.Shank.Bottom.MedialY	L.Shank.Bottom.MedialZ	L.Heel.TopX	L.Heel.TopY	L.Heel.TopZ	L.Heel.BottomX	L.Heel.BottomY	L.Heel.BottomZ	L.Heel.LateralX	L.Heel.LateralY	L.Heel.LateralZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z
0	2231.25	1015.26	1161.17	2207.02	1013.5	903.906	2070.98	1079.82	1094.85	2053.77	1073.51	989.003	2206.42	1092.97	1181.8	2163.83	1092.06	864.339	2046.75	728.777	1206.39	2025.71	622.299	1192.25	1996.1	747.532	1162.27	1972.32	641.571	1144.14	1727.61	479.965	1160.05	1650.01	452.659	1140.31	1717.75	521.603	1128.29	1644.89	492.42	1108.35	1551.63	492.201	1073.76	1500.82	497.233	1069.96	1514.79	480.578	1110.21	2224.91	736.672	847.984	2287.72	647.986	867.637	2171.4	709.109	880.694	2229.48	616.411	897.932	2332.9	260.068	903.949	2360.74	186.246	919.797	2296.08	255.825	943.397	2322.05	180.568	959.063	2330.9	70.9413	986.75	2339.36	21.4002	991.033	2358.93	39.9928	940.657	1543.71	275.707	1045.92	1521.2	309.436	1157.79	2543.9	117.411	1004.57	2510.25	94.8594	894.177
0.007	2231.17	1011.94	1161.2	2206.03	1008.45	903.039	2069.86	1074.09	1094.59	2052.39	1067.4	989.137	2204.89	1089.49	1182.53	2162	1086.86	863.955	2051.6	720.542	1207.07	2033.94	613.427	1192.47	2001.57	737.921	1162.12	1980.89	631.287	1143.36	1737.12	484.903	1160	1657.59	462.387	1140.53	1729.04	527.691	1129.13	1654.65	502.823	1109.06	1562.09	509.518	1076.49	1512.24	517.053	1072.94	1525.72	498.751	1112.63	2225.4	733.646	849.171	2288.4	644.808	868.552	2171.82	705.718	881.05	2229.62	612.698	897.315	2326.4	254.893	904.954	2352.22	180.54	921.373	2288.86	251.729	944.013	2312.87	175.85	960.034	2316.8	72.9144	989.45	2320.28	22.9004	991.877	2342.08	41.1024	942.258	1541.32	293.919	1043.48	1522.39	326.386	1156.56	2530.61	103.49	1009.04	2496.86	84.502	898.865
0.013	2230.89	1007.86	1161.16	2204.99	1003.3	902.05	2068.58	1067.51	1094.49	2050.79	1060.74	989.368	2203.27	1085.25	1183.45	2159.85	1081.22	863.578	2056.9	711.702	1207.61	2042.47	604.105	1192.74	2006.99	727.896	1162.07	1989.88	620.663	1142.71	1747.25	489.59	1160.47	1666.61	471.679	1140.92	1741.49	533.027	1130.09	1665.88	511.812	1111.08	1575.06	523.651	1080.39	1525.79	535.287	1075.93	1539.36	516.481	1115.43	2226	730.35	849.878	2288.92	641.377	868.885	2172.21	702.209	881.126	2230.14	608.994	896.866	2318.68	249.898	906.019	2341.64	174.638	922.838	2280.48	247.983	944.376	2301.6	171.388	960.964	2300.67	74.1106	991.569	2299.51	24.1167	992.896	2323.47	41.1216	943.979	1541.84	311.344	1041.17	1525.8	342.344	1155.51	2515.34	86.5682	1013.78	2481.45	71.4816	903.228
0.02	2230.36	1003.25	1161.16	2204.07	997.962	900.782	2067.07	1060.47	1094.56	2049.03	1053.68	989.701	2201.75	1080.26	1184.34	2157.43	1075.15	863.07	2062.43	702.601	1208.04	2050.95	594.745	1193.01	2012.53	717.599	1162.14	1999.53	609.586	1141.49	1758.58	493.803	1161.04	1677.04	480.271	1141.33	1755.11	537.741	1130.9	1678.42	521.33	1110.75	1589.53	537.1	1082.9	1541.01	551.325	1079.18	1553.32	529.955	1117.92	2226.29	726.376	849.981	2288.81	637.053	868.274	2172.5	698.073	881.098	2229.99	604.849	896.562	2309.46	245.556	906.858	2329.15	169.303	924.144	2270.39	245.217	944.337	2288.14	167.617	961.351	2282.51	74.5777	992.954	2278.1	25.0775	993.846	2303.53	40.5441	945.192	1545.09	327.68	1039.35	1531.46	356.941	1154.65	2497.64	70.637	1017.06	2464.07	58.6456	906.424
0.027	2229.08	997.751	1161.61	2203.13	992.965	899.438	2065.34	1052.78	1095.04	2047.05	1046.31	990.17	2200.15	1074.43	1185.19	2154.8	1068.63	862.314	2068.14	693.661	1208.52	2059.71	585.501	1193.45	2018.42	707.19	1162.11	2009.2	598.742	1140.48	1770.75	497.526	1161.61	1688.7	487.984	1141.87	1769.35	541.602	1131.63	1692.08	529.178	1111.6	1604.43	548.88	1085.18	1556.55	565.527	1082.18	1567.86	542.429	1120.93	2225.75	721.573	849.342	2288.07	632.13	867.616	2171.91	693.499	880.734	2229.56	600.387	896.904	2300.06	242.087	907.917	2316.04	165.106	925.37	2259.67	243.023	943.851	2273.79	164.866	961.063	2263.05	74.9435	994.102	2256.1	25.848	994.328	2282.37	40.509	945.988	1550.52	342.656	1036.84	1539.2	370.07	1154.05	2478.22	58.6262	1019.65	2444.98	49.2771	908.117
0.033	2228.42	992.193	1161.13	2201.93	987.749	898.068	2063.18	1044.91	1095.56	2044.56	1039.01	990.801	2198.59	1067.87	1185.83	2152.14	1061.7	861.465	2073.98	684.727	1208.82	2068.78	576.411	1193.79	2024.42	696.981	1161.97	2018.8	588.2	1139.89	1784.01	500.366	1162.19	1701.56	494.475	1142.62	1784.46	544.422	1132.28	1706.55	535.698	1112.66	1619.22	559.229	1087.22	1571.99	577.502	1084.8	1582.78	553.255	1122.92	2223.81	716.632	847.654	2286.59	627.74	866.683	2170.57	688.967	880.412	2228.65	596.327	897.845	2290.7	240.134	908.593	2303.1	162.541	926.487	2249.11	242.626	943.104	2259.59	163.977	960.571	2242.64	75.6604	995.348	2233.85	26.8075	994.451	2260.57	41.3922	946.361	1558.44	355.556	1035.77	1548.66	381.295	1153.57	2458.2	49.3941	1020.42	2425.07	46.4378	907.056
0.04	2227.13	985.99	1160.9	2199.74	982.432	896.995	2060.42	1036.65	1096.26	2041.42	1031.74	991.535	2197.14	1060.72	1186.11	2149.44	1054.49	860.523	2079.73	676.399	1209.09	2078.17	567.976	1193.84	2030.35	687.084	1161.71	2028.53	578.029	1139.62	1798	502.4	1162.99	1715.29	499.801	1143.58	1800.16	546.898	1133.74	1721.99	540.887	1113.69	1634.37	568	1089.02	1587.53	587.411	1087.13	1597.93	562.49	1125.05	2221.36	712.468	846.234	2284.47	623.947	865.612	2168.9	685.681	880.76	2227.34	593.248	898.471	2281.52	239.531	908.86	2289.87	161.639	927.944	2239.41	244.5	942.301	2245.28	165.564	960.496	2221.88	77.0644	996.462	2211.42	28.2055	994.526	2238.4	43.2683	946.779	1568.73	366.619	1035.22	1559.96	390.897	1153.35	2437.38	46.8871	1020.29	2403.58	45.8672	906.821
0.047	2225.35	979.465	1160.59	2197.21	977.368	896.047	2057.05	1028.29	1097.22	2037.89	1024.49	992.33	2196.57	1053.22	1186.25	2146.92	1047.27	859.79	2085.52	668.982	1208.98	2088	560.573	1194.22	2036.55	677.067	1160.48	2038.27	568.639	1139.6	1812.75	503.41	1163.97	1730.16	504.018	1144.5	1816.61	547.908	1134.81	1738.17	544.992	1114.89	1650.2	575.196	1090.77	1603.67	594.951	1089.26	1613.62	570.261	1127.56	2219.55	709.677	845.639	2282.74	620.882	864.229	2167.77	683.257	881.163	2226.15	590.571	898.411	2272.24	240.198	909.041	2275.63	162.204	928.975	2230.21	248.774	941.402	2230.71	169.025	960.744	2200.51	78.8044	997.29	2189.07	29.7638	994.866	2216.09	45.1326	946.94	1580.89	375.357	1034.97	1573.39	398.041	1152.01	2414.87	45.6684	1020.44	2381.19	45.2581	905.92
0.053	2223.13	972.897	1159.98	2194.42	972.654	894.54	2053.15	1019.71	1098.22	2035.35	1018.36	993.575	2194.92	1045.85	1186.17	2144.75	1039.8	859.23	2091.49	662.716	1208.48	2098.2	554.363	1194.6	2042.17	668.621	1160.18	2048.13	560.141	1139.95	1827.7	502.943	1165.32	1745.76	506.812	1145.51	1833.67	548.179	1136.26	1755.26	547.961	1116.22	1666.54	580.81	1092.33	1620.22	601.619	1090.84	1630	575.563	1128.35	2218.21	707.226	844.842	2281.91	618.791	863.346	2166.97	680.526	880.781	2225.69	588.12	897.693	2261.63	241.263	909.43	2260.82	163.039	929.578	2219.81	252.057	941.56	2215.9	172.852	960.389	2179.19	80.3187	997.463	2167.01	31.2631	994.974	2194.21	46.4525	947.209	1594.84	382.225	1035.01	1587.84	404.353	1152.84	2393.47	45.4538	1020.53	2359.54	45.2649	905.28
0.06	2220.88	966.312	1159.19	2191.55	968.388	892.429	2048.97	1011.16	1099.63	2033.48	1014.63	994.82	2192.42	1037.43	1186.87	2142.53	1032.52	858.727	2097.91	657.279	1207.89	2108.7	549.137	1194.96	2047.83	660.818	1160.11	2059.18	551.94	1141.3	1844.04	502.827	1166.7	1762.15	508.593	1146.25	1851.04	547.673	1137.68	1772.65	549.745	1117.71	1683.05	584.701	1093.87	1636.83	605.243	1092.94	1646.62	579.398	1129.95	2216.3	704.524	843.653	2281.02	616.964	862.586	2164.71	677.013	878.904	2224.78	585.635	896.158	2248.81	241.048	909.324	2244.4	163.26	929.986	2206.83	253.81	940.807	2199.45	175.016	959.98	2157.6	81.3654	997.722	2144.86	32.3728	995.013	2172.27	47.6093	947.389	1610.02	386.872	1035.22	1603.76	408.207	1153.33	2371.71	44.2697	1020.1	2337.48	45.0376	905.022
0.067	2218.54	959.79	1158.37	2188.83	964.47	890.046	2045.75	1004.5	1100.41	2032.15	1011.93	996.08	2189.98	1029.15	1186.96	2140.29	1025.56	858.298	2104.91	652.508	1207.58	2119.44	544.583	1195.5	2054.11	653.787	1160.62	2069.15	545.244	1142.38	1860.36	501.887	1168.35	1778.81	509.217	1147.12	1868.54	546.563	1139.06	1790.35	550.416	1118.31	1699.66	586.922	1095.21	1653.46	607.441	1094.72	1663.53	581.323	1131.46	2213.48	702.202	843.255	2278.07	614.503	861.403	2161.73	674.169	877.987	2221.75	582.664	894.452	2234.33	240.307	908.993	2226.53	162.803	930.202	2192.49	254.871	939.731	2181.65	176.681	959.576	2135.36	82.0333	997.793	2122.38	32.9446	995.086	2149.69	48.1769	947.468	1626.1	389.416	1035.51	1620.94	409.919	1153.94	2349.59	43.3115	1020.46	2315.1	44.9113	905.003
0.073	2216.21	953.272	1157.49	2186	960.887	887.758	2043.22	1002.38	1100.91	2030.57	1009.55	997.345	2186.8	1021.05	1187.49	2137.21	1019.67	858.115	2112.43	648.47	1207.65	2130.89	540.946	1195.8	2060.91	647.606	1161.34	2079.51	539.496	1143.78	1877	500.33	1169.72	1795.76	508.637	1147.94	1886.32	544.85	1140.68	1807.81	550.145	1119.62	1716.15	587.447	1096.3	1669.81	607.704	1096.59	1680.36	581.306	1132.96	2209.72	699.092	842.512	2273.39	610.486	860.656	2157.27	671.784	877.052	2216.44	579.384	893.528	2218.13	239.171	908.733	2207.19	162.172	930.072	2176.89	255.185	939.776	2162.89	177.756	959.369	2112.52	82.4772	997.521	2099.43	33.3434	994.921	2126.93	48.4552	947.288	1643	389.938	1035.66	1638.92	409.555	1154.72	2326.73	42.5423	1020.6	2292.63	44.612	905.111
0.08	2213.36	947.03	1156.07	2183.27	957.982	885.797	2040.84	1000.46	1101.39	2029	1007.99	998.239	2182.44	1013.99	1187.97	2133.16	1016.63	858.45	2120.61	645.23	1207.97	2142.64	538.437	1196.41	2068.64	642.332	1162.38	2090.58	534.82	1145.26	1893.89	498.346	1170.59	1812.7	507.127	1148.56	1903.25	542.888	1141.26	1825.24	548.677	1120.6	1732.13	586.309	1097.3	1685.52	606.637	1098.13	1697.02	579.576	1134.32	2205.26	695.763	841.696	2267.16	605.998	860.218	2152.78	669.439	876.491	2209.71	576.013	893.086	2200.85	237.503	909.076	2186.94	161.296	929.972	2160.23	255.09	939.992	2143.27	178.458	959.564	2089.09	83.081	996.895	2076.24	33.7477	994.689	2103.76	48.7675	946.937	1660.67	388.462	1036.07	1657.77	407.022	1155.27	2303.57	41.8312	1020.39	2269.11	44.3411	904.91
