Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Thigh.Top.LateralX	R.Thigh.Top.LateralY	R.Thigh.Top.LateralZ	R.Thigh.Bottom.LateralX	R.Thigh.Bottom.LateralY	R.Thigh.Bottom.LateralZ	R.Thigh.Top.MedialX	R.Thigh.Top.MedialY	R.Thigh.Top.MedialZ	R.Thigh.Bottom.MedialX	R.Thigh.Bottom.MedialY	R.Thigh.Bottom.MedialZ	R.Shank.Top.LateralX	R.Shank.Top.LateralY	R.Shank.Top.LateralZ	R.Shank.Bottom.LateralX	R.Shank.Bottom.LateralY	R.Shank.Bottom.LateralZ	R.Shank.Top.MedialX	R.Shank.Top.MedialY	R.Shank.Top.MedialZ	R.Shank.Bottom.MedialX	R.Shank.Bottom.MedialY	R.Shank.Bottom.MedialZ	R.Heel.TopX	R.Heel.TopY	R.Heel.TopZ	R.Heel.BottomX	R.Heel.BottomY	R.Heel.BottomZ	R.Heel.LateralX	R.Heel.LateralY	R.Heel.LateralZ	L.Thigh.Top.LateralX	L.Thigh.Top.LateralY	L.Thigh.Top.LateralZ	L.Thigh.Bottom.LateralX	L.Thigh.Bottom.LateralY	L.Thigh.Bottom.LateralZ	L.Thigh.Top.MedialX	L.Thigh.Top.MedialY	L.Thigh.Top.MedialZ	L.Thigh.Bottom.MedialX	L.Thigh.Bottom.MedialY	L.Thigh.Bottom.MedialZ	L.Shank.Top.LateralX	L.Shank.Top.LateralY	L.Shank.Top.LateralZ	L.Shank.Bottom.LateralX	L.Shank.Bottom.LateralY	L.Shank.Bottom.LateralZ	L.Shank.Top.MedialX	L.Shank.Top.MedialY	L.Shank.Top.MedialZ	L.Shank.Bottom.MedialX	L.Shank.Bottom.MedialY	L.Shank.Bottom.MedialZ	L.Heel.TopX	L.Heel.TopY	L.Heel.TopZ	L.Heel.BottomX	L.Heel.BottomY	L.Heel.BottomZ	L.Heel.LateralX	L.Heel.LateralY	L.Heel.LateralZ	R.GTRX	R.GTRY	R.GTRZ	R.KneeX	R.KneeY	R.KneeZ	R.Knee.MedialX	R.Knee.MedialY	R.Knee.MedialZ	R.HFX	R.HFY	R.HFZ	R.TTX	R.TTY	R.TTZ	R.AnkleX	R.AnkleY	R.AnkleZ	R.Ankle.MedialX	R.Ankle.MedialY	R.Ankle.MedialZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	R.MT2X	R.MT2Y	R.MT2Z	L.GTRX	L.GTRY	L.GTRZ	L.KneeX	L.KneeY	L.KneeZ	L.Knee.MedialX	L.Knee.MedialY	L.Knee.MedialZ	L.HFX	L.HFY	L.HFZ	L.TTX	L.TTY	L.TTZ	L.AnkleX	L.AnkleY	L.AnkleZ	L.Ankle.MedialX	L.Ankle.MedialY	L.Ankle.MedialZ	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z	L.MT2X	L.MT2Y	L.MT2Z
0	861.71	1142.23	1357.15	859.632	1133.57	1110.67	685.993	1158.74	1278.77	677.944	1150.08	1184.68	798.36	1208.4	1382.6	782.338	1192.09	1070.34	799.193	845.038	1436.36	809.583	736.214	1428.96	734.522	842.789	1410.04	741.145	733.08	1403.37	715.048	292.545	1435.05	714.021	208.408	1422.81	682.894	295.967	1392.87	684.202	215.826	1381.82	654.973	95.0394	1371.78	646.16	43.0651	1374.24	669.605	66.4041	1412.31	767.209	863.551	1028.98	782.1	753.788	1031.02	712.08	858.638	1069.24	720.697	748.419	1069.55	721.924	287.837	1021.66	725.593	207.88	1031.49	680.612	291.219	1056.13	682.604	210.627	1066.32	652.981	92.1708	1087.26	643.415	41.5174	1085.35	665.91	65.2599	1045.11	797.159	1032.29	1412.26	790.366	606.257	1412.01	787.204	582.307	1287.42	786.972	535.399	1420.81	837.579	499.993	1358.57	721.012	108.229	1417.65	748.271	126.133	1332.48	879.369	58.6494	1326.98	846.977	51.683	1448.48	890.135	72.5046	1371.51	778.892	1022.8	1053.54	786.519	596.71	1050.25	781.02	576.529	1173.56	777.373	523.76	1039.43	831.216	494.398	1097.26	714.926	108.119	1042.28	740.429	118.742	1127.96	876.788	57.7936	1132.56	840.11	51.1807	1013.36	886.59	69.3002	1088.67
0.007	861.693	1142.22	1357.14	859.615	1133.56	1110.66	685.979	1158.74	1278.76	677.921	1150.08	1184.66	798.335	1208.39	1382.6	782.306	1192.06	1070.33	799.182	845.03	1436.36	809.564	736.205	1428.95	734.516	842.779	1410.03	741.127	733.073	1403.36	715.037	292.532	1435.04	714	208.409	1422.79	682.886	295.963	1392.85	684.191	215.822	1381.81	654.978	95.0298	1371.77	646.167	43.0514	1374.23	669.608	66.4042	1412.31	767.205	863.558	1028.97	782.11	753.783	1031.02	712.065	858.618	1069.22	720.684	748.409	1069.54	721.928	287.833	1021.66	725.607	207.868	1031.48	680.612	291.219	1056.12	682.609	210.627	1066.32	652.989	92.1799	1087.25	643.417	41.5153	1085.35	665.899	65.2567	1045.12	797.135	1032.28	1412.26	790.348	606.245	1411.99	787.191	582.31	1287.41	786.966	535.385	1420.79	837.573	499.985	1358.55	721.015	108.219	1417.65	748.253	126.133	1332.46	879.371	58.6608	1326.97	846.976	51.694	1448.48	890.142	72.5067	1371.5	778.884	1022.79	1053.52	786.54	596.696	1050.25	781.008	576.523	1173.56	777.388	523.75	1039.43	831.223	494.39	1097.25	714.917	108.118	1042.29	740.427	118.743	1127.97	876.787	57.7874	1132.57	840.115	51.1775	1013.36	886.6	69.3117	1088.68
0.013	861.678	1142.21	1357.13	859.585	1133.54	1110.65	685.958	1158.74	1278.76	677.901	1150.09	1184.66	798.319	1208.39	1382.6	782.28	1192.04	1070.31	799.167	845.018	1436.35	809.557	736.197	1428.95	734.489	842.766	1410.04	741.133	733.065	1403.36	715.024	292.536	1435.03	713.995	208.401	1422.8	682.866	295.966	1392.85	684.187	215.821	1381.81	654.966	95.0314	1371.77	646.157	43.0592	1374.24	669.614	66.4001	1412.3	767.195	863.544	1028.96	782.116	753.775	1031.02	712.049	858.617	1069.2	720.691	748.395	1069.53	721.942	287.831	1021.66	725.614	207.866	1031.49	680.628	291.219	1056.12	682.613	210.621	1066.32	652.986	92.1752	1087.24	643.413	41.5202	1085.35	665.907	65.2542	1045.11	797.119	1032.28	1412.25	790.342	606.245	1411.98	787.18	582.297	1287.39	786.951	535.375	1420.78	837.558	499.991	1358.54	721.006	108.229	1417.64	748.259	126.122	1332.46	879.368	58.6641	1326.97	846.974	51.6995	1448.47	890.14	72.5065	1371.5	778.859	1022.78	1053.51	786.544	596.696	1050.25	781.004	576.525	1173.55	777.398	523.74	1039.43	831.23	494.393	1097.25	714.92	108.116	1042.29	740.432	118.736	1127.96	876.792	57.7865	1132.57	840.118	51.1759	1013.35	886.606	69.3083	1088.68
0.02	861.659	1142.21	1357.12	859.581	1133.53	1110.64	685.942	1158.75	1278.75	677.882	1150.09	1184.65	798.308	1208.4	1382.6	782.221	1192.01	1070.3	799.152	845.018	1436.35	809.544	736.19	1428.95	734.468	842.766	1410.04	741.119	733.058	1403.35	715.013	292.543	1435.02	713.991	208.401	1422.79	682.867	295.963	1392.84	684.176	215.819	1381.8	654.97	95.0344	1371.77	646.157	43.0595	1374.24	669.6	66.3961	1412.28	767.191	863.541	1028.96	782.12	753.767	1031.01	712.05	858.607	1069.2	720.695	748.397	1069.52	721.943	287.823	1021.65	725.617	207.857	1031.49	680.62	291.211	1056.12	682.609	210.62	1066.31	652.979	92.1805	1087.24	643.408	41.521	1085.35	665.913	65.2513	1045.11	797.088	1032.28	1412.25	790.323	606.231	1411.97	787.176	582.292	1287.39	786.935	535.378	1420.77	837.54	499.971	1358.52	721.008	108.228	1417.64	748.256	126.131	1332.45	879.37	58.6601	1326.97	846.981	51.6931	1448.48	890.137	72.5047	1371.5	778.861	1022.79	1053.5	786.551	596.697	1050.24	781.01	576.516	1173.56	777.419	523.741	1039.42	831.229	494.38	1097.26	714.926	108.122	1042.29	740.428	118.734	1127.97	876.788	57.7801	1132.56	840.111	51.1854	1013.35	886.596	69.3017	1088.68
0.027	861.634	1142.21	1357.12	859.563	1133.51	1110.63	685.924	1158.77	1278.72	677.862	1150.1	1184.63	798.283	1208.4	1382.59	782.187	1192	1070.27	799.138	845.006	1436.34	809.537	736.195	1428.94	734.446	842.752	1410.04	741.103	733.05	1403.35	715.015	292.547	1435.01	713.986	208.415	1422.78	682.866	295.968	1392.83	684.183	215.821	1381.79	654.969	95.0324	1371.77	646.167	43.051	1374.25	669.602	66.407	1412.3	767.201	863.532	1028.95	782.115	753.77	1031.01	712.053	858.599	1069.2	720.695	748.396	1069.52	721.942	287.826	1021.65	725.615	207.862	1031.48	680.616	291.21	1056.12	682.606	210.621	1066.31	652.975	92.176	1087.24	643.414	41.5146	1085.35	665.908	65.2525	1045.12	797.068	1032.28	1412.23	790.325	606.231	1411.97	787.17	582.296	1287.38	786.92	535.371	1420.77	837.543	499.99	1358.52	721.004	108.23	1417.64	748.258	126.125	1332.44	879.369	58.6691	1326.97	846.968	51.6965	1448.48	890.137	72.5044	1371.5	778.848	1022.79	1053.51	786.548	596.699	1050.24	780.993	576.515	1173.55	777.399	523.742	1039.42	831.236	494.389	1097.25	714.919	108.125	1042.28	740.425	118.739	1127.96	876.79	57.785	1132.56	840.115	51.1864	1013.36	886.592	69.3023	1088.68
0.033	861.615	1142.21	1357.11	859.542	1133.51	1110.61	685.902	1158.78	1278.73	677.849	1150.11	1184.62	798.264	1208.42	1382.58	782.171	1191.98	1070.29	799.12	845.012	1436.34	809.527	736.192	1428.94	734.423	842.752	1410.03	741.097	733.044	1403.34	715.01	292.555	1435.02	713.983	208.416	1422.78	682.866	295.961	1392.83	684.188	215.824	1381.79	654.968	95.0406	1371.76	646.159	43.0599	1374.24	669.602	66.4044	1412.3	767.186	863.528	1028.94	782.115	753.763	1031	712.041	858.592	1069.19	720.696	748.384	1069.52	721.929	287.828	1021.66	725.607	207.863	1031.49	680.609	291.212	1056.12	682.605	210.619	1066.31	652.982	92.1721	1087.24	643.408	41.5106	1085.35	665.897	65.2515	1045.11	797.048	1032.28	1412.22	790.312	606.226	1411.97	787.17	582.298	1287.38	786.915	535.368	1420.76	837.542	499.995	1358.53	721.006	108.227	1417.64	748.252	126.128	1332.46	879.371	58.6685	1326.96	846.975	51.6993	1448.48	890.13	72.511	1371.5	778.835	1022.78	1053.5	786.561	596.685	1050.24	780.995	576.521	1173.54	777.406	523.743	1039.41	831.234	494.39	1097.25	714.921	108.115	1042.29	740.427	118.735	1127.97	876.783	57.7835	1132.57	840.117	51.1876	1013.35	886.592	69.3089	1088.69
0.04	861.58	1142.21	1357.1	859.525	1133.5	1110.59	685.886	1158.79	1278.71	677.831	1150.12	1184.6	798.239	1208.42	1382.57	782.149	1191.97	1070.26	799.094	845.022	1436.33	809.534	736.2	1428.93	734.41	842.744	1410.02	741.088	733.039	1403.34	715.003	292.555	1435.01	713.989	208.419	1422.78	682.867	295.965	1392.83	684.182	215.83	1381.79	654.965	95.0421	1371.76	646.167	43.0599	1374.24	669.601	66.4093	1412.29	767.181	863.524	1028.93	782.111	753.763	1030.99	712.042	858.585	1069.18	720.699	748.383	1069.51	721.918	287.826	1021.67	725.602	207.866	1031.49	680.598	291.205	1056.12	682.606	210.612	1066.31	652.979	92.175	1087.24	643.411	41.5193	1085.35	665.901	65.25	1045.12	797.022	1032.28	1412.22	790.312	606.228	1411.96	787.196	582.376	1287.52	786.912	535.365	1420.77	837.537	499.999	1358.54	721.004	108.232	1417.64	748.247	126.135	1332.45	879.364	58.6759	1326.97	846.972	51.6997	1448.48	890.132	72.5105	1371.49	778.821	1022.78	1053.49	786.549	596.699	1050.24	780.996	576.506	1173.55	777.401	523.742	1039.41	831.232	494.385	1097.25	714.91	108.119	1042.3	740.426	118.738	1127.97	876.791	57.7921	1132.57	840.109	51.1877	1013.36	886.59	69.3072	1088.69
0.047	861.551	1142.22	1357.1	859.511	1133.5	1110.57	685.865	1158.8	1278.68	677.818	1150.11	1184.58	798.213	1208.42	1382.54	782.147	1191.97	1070.25	799.086	845.015	1436.32	809.515	736.188	1428.93	734.398	842.745	1410.01	741.077	733.039	1403.32	715.008	292.561	1435.01	713.992	208.422	1422.78	682.869	295.974	1392.83	684.196	215.834	1381.79	654.967	95.0455	1371.77	646.164	43.0642	1374.25	669.605	66.4178	1412.3	767.234	863.478	1028.94	782.105	753.758	1030.99	712.033	858.578	1069.18	720.698	748.374	1069.51	721.92	287.826	1021.67	725.593	207.864	1031.49	680.594	291.211	1056.12	682.601	210.624	1066.31	652.977	92.1714	1087.25	643.413	41.5087	1085.36	665.904	65.2516	1045.12	796.996	1032.29	1412.21	790.323	606.222	1411.96	787.192	582.378	1287.52	786.923	535.372	1420.76	837.534	499.989	1358.54	721.006	108.236	1417.63	748.248	126.145	1332.45	879.364	58.6685	1326.98	846.966	51.6987	1448.48	890.146	72.5133	1371.51	778.802	1022.77	1053.47	786.539	596.687	1050.23	781.004	576.512	1173.55	777.395	523.742	1039.39	831.232	494.39	1097.25	714.912	108.112	1042.3	740.417	118.747	1127.97	876.777	57.7969	1132.58	840.111	51.1837	1013.36	886.582	69.31	1088.69
0.053	861.525	1142.23	1357.08	859.492	1133.49	1110.55	685.845	1158.78	1278.68	677.808	1150.12	1184.55	798.18	1208.43	1382.52	782.133	1191.96	1070.24	799.064	845.02	1436.32	809.517	736.19	1428.92	734.386	842.738	1410.01	741.07	733.041	1403.32	715.015	292.566	1435.01	713.992	208.429	1422.78	682.88	295.976	1392.83	684.193	215.833	1381.79	654.965	95.0507	1371.76	646.166	43.0692	1374.24	669.61	66.4168	1412.3	767.174	863.518	1028.92	782.106	753.754	1030.98	712.024	858.577	1069.16	720.697	748.373	1069.5	721.913	287.824	1021.67	725.59	207.86	1031.49	680.582	291.208	1056.12	682.595	210.616	1066.32	652.978	92.1579	1087.24	643.412	41.5091	1085.35	665.898	65.2489	1045.12	796.965	1032.3	1412.2	790.333	606.226	1411.96	787.225	582.363	1287.52	786.926	535.37	1420.76	837.553	499.985	1358.52	721.007	108.241	1417.64	748.245	126.15	1332.46	879.362	58.6727	1326.97	846.964	51.7055	1448.49	890.127	72.5215	1371.5	778.793	1022.77	1053.47	786.544	596.679	1050.23	781.002	576.508	1173.54	777.391	523.734	1039.41	831.226	494.383	1097.26	714.903	108.125	1042.29	740.414	118.739	1127.97	876.782	57.7982	1132.57	840.105	51.1898	1013.36	886.586	69.3129	1088.69
0.06	861.495	1142.24	1357.07	859.477	1133.49	1110.54	685.827	1158.8	1278.64	677.784	1150.11	1184.55	798.147	1208.43	1382.49	782.127	1191.95	1070.22	799.053	845.014	1436.33	809.498	736.192	1428.92	734.372	842.739	1410	741.065	733.043	1403.32	715.023	292.571	1435.02	714.005	208.432	1422.79	682.885	295.982	1392.83	684.199	215.843	1381.8	654.971	95.0537	1371.76	646.161	43.0738	1374.25	669.61	66.4184	1412.3	767.177	863.513	1028.91	782.099	753.747	1030.98	712.018	858.569	1069.16	720.691	748.372	1069.49	721.903	287.82	1021.67	725.587	207.854	1031.5	680.583	291.204	1056.12	682.587	210.609	1066.32	652.974	92.1603	1087.26	643.401	41.5094	1085.36	665.893	65.2538	1045.13	796.933	1032.31	1412.2	790.335	606.228	1411.96	787.235	582.363	1287.51	786.94	535.37	1420.76	837.549	499.988	1358.52	721.002	108.249	1417.64	748.258	126.149	1332.46	879.36	58.6822	1326.97	846.952	51.6946	1448.49	890.133	72.522	1371.51	778.794	1022.76	1053.47	786.542	596.683	1050.23	781.017	576.497	1173.54	777.404	523.73	1039.4	831.237	494.375	1097.25	714.9	108.116	1042.3	740.414	118.742	1127.97	876.785	57.8034	1132.57	840.116	51.1889	1013.37	886.59	69.3187	1088.69
