Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Thigh.Top.LateralX	R.Thigh.Top.LateralY	R.Thigh.Top.LateralZ	R.Thigh.Bottom.LateralX	R.Thigh.Bottom.LateralY	R.Thigh.Bottom.LateralZ	R.Thigh.Top.MedialX	R.Thigh.Top.MedialY	R.Thigh.Top.MedialZ	R.Thigh.Bottom.MedialX	R.Thigh.Bottom.MedialY	R.Thigh.Bottom.MedialZ	R.Shank.Top.LateralX	R.Shank.Top.LateralY	R.Shank.Top.LateralZ	R.Shank.Bottom.LateralX	R.Shank.Bottom.LateralY	R.Shank.Bottom.LateralZ	R.Shank.Top.MedialX	R.Shank.Top.MedialY	R.Shank.Top.MedialZ	R.Shank.Bottom.MedialX	R.Shank.Bottom.MedialY	R.Shank.Bottom.MedialZ	R.Heel.TopX	R.Heel.TopY	R.Heel.TopZ	R.Heel.BottomX	R.Heel.BottomY	R.Heel.BottomZ	R.Heel.LateralX	R.Heel.LateralY	R.Heel.LateralZ	L.Thigh.Top.LateralX	L.Thigh.Top.LateralY	L.Thigh.Top.LateralZ	L.Thigh.Bottom.LateralX	L.Thigh.Bottom.LateralY	L.Thigh.Bottom.LateralZ	L.Thigh.Top.MedialX	L.Thigh.Top.MedialY	L.Thigh.Top.MedialZ	L.Thigh.Bottom.MedialX	L.Thigh.Bottom.MedialY	L.Thigh.Bottom.MedialZ	L.Shank.Top.LateralX	L.Shank.Top.LateralY	L.Shank.Top.LateralZ	L.Shank.Bottom.LateralX	L.Shank.Bottom.LateralY	L.Shank.Bottom.LateralZ	L.Shank.Top.MedialX	L.Shank.Top.MedialY	L.Shank.Top.MedialZ	L.Shank.Bottom.MedialX	L.Shank.Bottom.MedialY	L.Shank.Bottom.MedialZ	L.Heel.TopX	L.Heel.TopY	L.Heel.TopZ	L.Heel.BottomX	L.Heel.BottomY	L.Heel.BottomZ	L.Heel.LateralX	L.Heel.LateralY	L.Heel.LateralZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z
0	2332.88	923.462	1168.14	2315.6	916.544	942.664	2178.53	967.842	1112.64	2170.52	967.483	1023.43	2282.7	970.501	1204.6	2254.1	982.639	909.928	2325.53	661.49	1235.22	2375.93	564.232	1225.88	2265.45	633.525	1210.18	2315.6	536.34	1194.97	2167.8	397.727	1190.44	2100.64	353.866	1175.85	2151.82	434.148	1154.53	2084.56	392.713	1140.94	1988.73	361.587	1116.45	1941.3	351.564	1116.64	1965.5	333.143	1154.82	2214.81	671.869	898.074	2238.43	563.972	905.711	2160.01	665.149	939.014	2175.66	555.499	942.097	2112.75	231.065	954.011	2082.93	159.465	977.034	2074.35	256.835	980.245	2044.18	181.178	1002.19	1976.4	87.1003	1043.86	1962.78	38.8959	1042.24	1995.02	55.536	999.719	2036.71	170.498	1076.97	2022.78	189.129	1181.48	2169.31	45.1108	1080.43	2140.19	41.3046	978.219
0.007	2333.76	928.189	1167.26	2315.2	919.537	942.493	2179.18	972.162	1112.92	2171.06	971.395	1023.72	2283.86	975.44	1203.91	2256.32	987.206	909.614	2331.38	667.977	1234.34	2384.75	572.082	1222.96	2272.53	638.843	1209.23	2324.12	542.953	1193.33	2181.07	394.425	1188.97	2116.3	346.802	1174.93	2162.91	429.565	1152.64	2098.04	384.559	1140.03	2002.63	348.109	1115.57	1957.3	333.981	1117.04	1982.67	317.621	1154.8	2204.89	675.982	898.874	2223.92	567.255	906.16	2150.54	671.537	940.667	2161.35	561.337	943.341	2091.17	235.623	953.771	2060.9	164.244	976.461	2052.81	261.609	980.523	2022.73	185.96	1002.7	1955.76	92.3559	1043.26	1940.05	44.692	1042.14	1972.61	60.1272	999.291	2063.06	159.799	1077.26	2048.78	178.08	1181.82	2145.52	44.7846	1080.66	2116.32	41.6313	978.213
0.013	2334.87	933.214	1166.26	2314.81	922.54	942.205	2179.91	976.769	1113.08	2171.79	975.535	1023.92	2285.18	980.585	1203.11	2259.14	992.079	909.33	2336.97	674.642	1233.46	2392.28	579.948	1220.81	2278.47	644.542	1208.74	2332	549.811	1191.47	2194.14	390.754	1187.37	2132.11	339.5	1173.98	2173.65	424.765	1150.93	2111.71	375.837	1138.71	2018.13	333.183	1114.9	1973.46	316.286	1116.3	1999.78	301.873	1154.36	2195.44	680.933	899.781	2209.99	571.608	906.694	2141.68	678.853	942.644	2147.72	568.299	944.601	2069.92	241.609	953.66	2039.68	170.367	976.333	2032.53	267.664	981.43	2002.28	192.018	1003.34	1935.29	99.1182	1042.96	1917.95	51.8849	1042.05	1950.86	66.1346	999.164	2091.41	149.028	1077.92	2075.42	167.156	1182.16	2122.52	44.7283	1080.41	2092.49	42.1226	978.43
0.02	2336.09	938.177	1164.98	2314.45	925.568	941.751	2180.85	981.546	1112.98	2172.06	979.857	1023.92	2286.89	985.829	1202.44	2262.21	996.873	908.988	2342.25	681.404	1232.63	2399.13	587.805	1218.71	2284.01	650.195	1208.33	2339.16	556.74	1189.64	2206.99	386.789	1185.77	2148.14	331.762	1172.67	2184.33	419.291	1149.08	2125.48	366.468	1137.16	2034.51	317.55	1113.69	1990.73	297.849	1115.1	2018.45	284.841	1153.16	2186.6	686.706	900.798	2196.74	576.554	907.42	2133.56	686.727	944.683	2134.88	576.063	946.198	2049.83	248.885	953.877	2019.44	177.519	976.273	2013.28	274.745	982.967	1982.7	199.023	1004.31	1916.12	107.22	1042.83	1896.62	60.9871	1042.1	1930.08	73.3983	999.19	2119.9	138.69	1078.62	2102.56	156.415	1182.49	2098.08	44.981	1079.91	2068.76	42.6833	978.59
0.027	2337.34	943.178	1163.73	2314.18	928.752	941.084	2181.72	986.477	1112.86	2172.64	984.246	1023.85	2288.27	991.371	1201.54	2265.51	1001.55	908.717	2346.96	687.974	1231.77	2405.28	595.613	1216.62	2289.01	656.019	1207.96	2345.74	563.704	1187.76	2219.81	382.275	1184.07	2164.51	323.708	1171.53	2195.77	412.928	1147.07	2139.73	356.812	1135.57	2052.1	301.193	1112.4	2008.79	279.25	1113.72	2037.72	268.156	1152.01	2178.44	693.008	901.723	2184.14	582.652	908.291	2126.27	695.188	946.83	2122.95	584.572	947.976	2030.73	257.298	954.363	2000.36	185.59	976.054	1995.18	282.783	984.677	1964.31	207.053	1005.51	1898.19	116.638	1042.83	1876.09	71.4512	1042.1	1910.26	81.9724	999.381	2149.04	128.291	1079.99	2130.43	145.902	1182.83	2074.69	45.5286	1079.1	2045.41	43.6189	978.58
0.033	2338.67	948.302	1162.15	2313.99	932.153	940.349	2182.79	991.677	1112.52	2173.36	988.728	1023.83	2289.52	997.046	1200.87	2268.96	1005.9	908.322	2351.33	694.388	1230.79	2410.84	602.933	1214.2	2293.51	661.685	1207.63	2351.35	570.464	1186.06	2232.6	377.525	1182.33	2181.21	315.338	1170.3	2206.86	406.114	1145.07	2154.57	346.503	1133.85	2070.38	284.816	1110.74	2028.44	260.075	1112.15	2057.94	251.233	1150.94	2170.96	699.836	902.61	2172.54	589.521	909.297	2119.83	704.255	948.854	2112.2	593.78	950.141	2012.83	266.487	954.979	1981.86	194.61	975.659	1978.34	291.595	986.704	1947.39	215.674	1006.82	1881.67	126.93	1043.17	1856.99	83.3754	1042.59	1892.25	91.2196	1000.06	2179.22	118.768	1080.47	2158.89	136.064	1183.15	2052.97	45.2638	1078.7	2023.02	44.5859	978.328
0.04	2340	953.139	1160.67	2314.04	935.753	939.4	2183.97	996.882	1112.24	2174.16	993.377	1023.82	2290.63	1002.61	1200.23	2272.18	1009.96	908.102	2355.09	700.665	1229.57	2415.48	609.845	1211.83	2297.34	667.227	1207.49	2355.96	576.809	1184.6	2245.78	371.92	1180.55	2198.05	306.851	1168.97	2218.07	398.954	1143.24	2170.54	335.751	1131.7	2089.95	268.093	1108.98	2050.31	240.239	1110.29	2079.41	234.165	1149.56	2164.22	706.953	903.581	2161.26	596.664	910.09	2114.24	713.225	950.523	2102.69	603.184	952.78	1996.41	276.021	955.91	1965.37	203.97	975.541	1962.96	300.645	989.096	1932.02	224.372	1008.14	1866.78	138.245	1043.36	1839.24	96.5297	1043.19	1875.03	101.507	1000.46	2209.93	109.75	1081.21	2187.93	126.6	1183.71	2032.33	44.6028	1078.4	2001.28	45.86	978.26
0.047	2341.19	957.878	1159.68	2314.28	939.376	938.392	2185.4	1002.11	1111.87	2175.28	998.003	1023.81	2291.99	1008.08	1199.82	2275.9	1013.7	908.664	2358.33	706.658	1228.05	2419.17	616.244	1209.74	2300.5	672.661	1206.99	2359.56	582.607	1183.32	2258.2	366.534	1179.46	2216.03	298.033	1167.76	2229.44	391.298	1141.4	2186.57	324.506	1129.92	2110.18	251.369	1107.5	2072.74	220.929	1109.08	2101.51	217.374	1148.9	2158.16	714.108	904.467	2151.75	603.826	911.469	2108.89	722.193	952.318	2094.28	612.576	955.359	1981.38	285.67	956.809	1950.32	213.194	975.48	1949.13	309.592	991.62	1918.13	233.12	1009.62	1853.69	150.112	1043.6	1823.3	110.516	1043.61	1859.29	112.587	1000.75	2241.38	101.718	1081.88	2217.63	117.964	1184.14	2011.51	44.4648	1078.45	1980.4	47.7569	977.823
0.053	2342.18	962.192	1158.06	2314.76	942.892	937.439	2186.92	1007.21	1111.57	2176.43	1002.77	1023.72	2292.57	1013.25	1199.1	2278.25	1017.64	908.743	2360.97	712.158	1226.25	2421.88	621.935	1207.49	2302.96	677.925	1206.13	2361.92	587.742	1182.69	2271.99	360.333	1177.52	2233.89	289.29	1166.58	2241.11	382.901	1139.68	2202.08	314.035	1128.85	2131.19	234.775	1106.67	2096.43	201.851	1107.9	2125.69	200.28	1147.45	2152.79	721.079	905.437	2143.11	610.912	912.891	2104.82	730.774	954.435	2086.95	621.69	958.359	1967.68	295.158	957.705	1936.55	222.478	975.292	1936.87	318.363	994.206	1905.53	241.691	1010.8	1842.24	162.433	1043.52	1808.98	125.141	1043.91	1844.73	124.475	1000.98	2273.47	94.7559	1082.63	2248.12	109.999	1184.34	1991.66	44.8515	1078.3	1960.2	50.1704	977.335
0.06	2343.01	966.185	1156.82	2315.44	946.24	936.714	2188.56	1012.09	1111.32	2177.84	1007.37	1023.64	2293.24	1017.81	1198.41	2279.85	1021.59	908.854	2362.67	717.11	1224.43	2423.63	626.761	1205.41	2304.64	682.825	1204.94	2363.11	592.273	1182.78	2284.93	353.978	1176.6	2252.16	280.546	1165.39	2252.74	374.44	1138.5	2219.03	302.431	1127.94	2153.32	218.55	1105.65	2121.35	183.032	1107.06	2150.45	183.807	1146.56	2148.09	727.758	906.615	2135.33	618.065	914.373	2101.64	738.879	956.749	2080.7	630.513	961.327	1955.42	304.443	958.719	1924.39	231.484	975.343	1926.36	326.925	997.296	1894.82	249.926	1012.8	1832.21	175.415	1043.37	1796.15	140.83	1044.29	1831.39	136.936	1000.98	2305.66	88.9284	1083.3	2279.33	103.045	1184.66	1972.58	46.2004	1078.14	1940.49	53.3215	976.921
0.067	2343.81	969.962	1156.02	2316.55	949.385	936.199	2190.19	1016.62	1110.89	2179.38	1011.87	1023.46	2293.78	1022.01	1197.95	2280.95	1025.94	909.188	2363.53	721.394	1222.51	2424.35	630.747	1203.79	2305.45	687.14	1203.51	2363.4	595.772	1183	2297.88	347.864	1175.57	2270.58	271.996	1164.63	2264.57	365.484	1137.31	2236.15	291.26	1126.91	2176.79	202.177	1105.25	2147.21	164.596	1106.34	2176.07	167.622	1146.08	2144.08	734.047	907.808	2128.59	624.711	915.941	2099.21	746.449	959.132	2074.74	638.897	963.874	1944.04	313.591	959.737	1912.84	240.377	975.221	1916.01	335.254	999.452	1884.1	258.087	1013.47	1823.11	188.533	1042.89	1784.68	156.797	1044.7	1818.98	149.949	1000.73	2338.36	84.3861	1083.67	2310.42	96.9121	1184.76	1954.38	49.1157	1077.75	1921.32	57.5307	976.527
0.073	2344.46	972.945	1155.05	2317.75	952.187	936.029	2191.96	1020.58	1110.46	2180.97	1016.09	1023.17	2294.26	1025.65	1197.74	2281.21	1030.41	909.552	2363.64	724.816	1220.51	2424.18	633.821	1202.41	2305.41	690.56	1201.9	2362.94	598.535	1183.01	2310.98	341.096	1174.92	2289.38	263.436	1163.83	2276.56	356.204	1136.45	2253.69	280.09	1126.09	2200.82	186.417	1104.85	2174.15	146.225	1105.8	2202.04	151.466	1145.72	2140.95	739.801	908.883	2123.58	630.286	918.246	2097.49	753.29	960.825	2069.77	647.009	965.204	1933.47	322.341	960.625	1901.89	249.165	975.379	1906.34	343.622	1001.29	1874.05	266.509	1014.47	1814.8	201.964	1043.14	1774.33	172.918	1045.39	1807.43	163.315	1000.94	2371.51	81.2695	1084.3	2342.64	91.218	1183.36	1936.73	53.4338	1077.19	1902.86	62.8456	976.315
0.08	2345.23	975.919	1155.47	2319.21	954.576	936.17	2194.08	1023.55	1109.97	2182.66	1019.87	1022.84	2294.78	1028.71	1197.45	2281.08	1034.62	909.941	2362.82	727.21	1218.66	2423.02	635.751	1201.05	2304.49	692.986	1200.19	2361.54	600.336	1182.44	2324.01	334.284	1174.61	2308.21	255.163	1163.54	2288.65	346.752	1136.02	2271.55	269.146	1125.69	2225.67	171.054	1104.5	2202.6	128.447	1105.17	2229.71	136.589	1145.19	2138.77	744.921	909.603	2119.37	635.74	919.412	2096.17	759.404	962.024	2066.46	653.222	967.536	1923.94	330.713	961.587	1891.37	257.778	975.686	1897.51	351.787	1002.81	1864.36	275.006	1015.6	1806.93	215.431	1044.19	1764.63	189.257	1047.01	1796.33	177.217	1002.72	2404.27	79.7467	1084.54	2373.38	87.6019	1185.27	1919.52	58.9317	1076.7	1884.88	69.4211	976.23
0.087	2345.93	978.074	1155.64	2320.61	956.583	936.661	2195.56	1026.13	1109.7	2184.28	1023.17	1022.53	2295.43	1031.18	1197.58	2280.96	1038.12	910.364	2361.49	727.984	1216.8	2420.85	635.977	1199.2	2302.63	694.586	1198.15	2359.01	601.217	1181.11	2337.08	327.396	1174.59	2327.03	247.413	1163.55	2301.21	337.367	1135.7	2289.64	258.709	1125.64	2251.03	156.481	1104.12	2231.68	112.113	1104.5	2257.82	122.283	1144.79	2137.54	749.206	909.969	2116.22	640.555	919.842	2095.16	764.526	962.388	2063.59	658.818	967.931	1915.19	338.703	962.592	1881.81	266.279	976.549	1889.59	360.137	1003.97	1855.05	283.87	1016.66	1799.88	228.915	1045.23	1755.66	205.856	1049.57	1785.58	191.654	1004.66	2437.04	79.9957	1084.58	2404.84	84.7388	1185.39	1902.8	65.4773	1076.03	1866.96	76.7992	976.376
0.093	2346.63	979.559	1156.09	2322.04	958.31	937.224	2196.94	1028.11	1109.68	2185.79	1025.93	1022.29	2296.19	1033.08	1197.85	2281.43	1040.99	910.802	2359.34	727.638	1215.4	2417.53	634.819	1197.27	2300.23	695.179	1196.02	2355.25	600.985	1179.03	2350.06	320.535	1174.69	2345.54	240.164	1163.84	2313.89	328.255	1135.65	2307.93	248.853	1125.47	2277.52	142.702	1103.86	2261.2	97.1573	1104.18	2286.37	109.07	1144.42	2136.95	752.786	910.255	2114.04	644.481	919.773	2094.59	768.676	962.135	2061.51	663.373	967.621	1907.13	346.668	963.499	1872.16	274.931	977.518	1882.23	368.635	1005.08	1846.11	293.027	1017.82	1792.26	242.599	1047.67	1746.89	222.022	1053.42	1774.41	206.429	1007.39	2468.5	81.6133	1084.56	2435.78	83.1929	1185.47	1886.72	72.4033	1074.66	1849.04	84.6334	977.018
0.1	2347.32	980.405	1156.54	2323.22	959.654	937.975	2198.27	1029.6	1109.91	2187.24	1028.16	1022.15	2296.92	1034.11	1198.08	2282.69	1043.34	911.268	2356.34	726.156	1214.32	2413.01	632.601	1195.61	2296.9	694.988	1193.83	2349.85	599.511	1176.78	2362.68	314.227	1174.93	2364.02	233.698	1164.08	2326.46	319.169	1135.54	2326.07	239.655	1125.48	2303.68	130.569	1104.34	2290.89	83.7805	1103.89	2315.2	97.4423	1144.31	2136.93	755.379	909.673	2112.87	647.37	919.327	2094.37	771.767	961.056	2060.19	666.856	966.654	1899.37	354.499	964.325	1861.98	283.585	978.468	1875.49	377.041	1006.26	1837.25	302.611	1019.09	1784.8	255.544	1051.08	1738.63	237.585	1058.52	1763.3	220.69	1011.43	2498.9	84.8806	1084.3	2466.24	83.1694	1185.29	1870.44	78.8745	1073.65	1830.86	92.6107	978.01
0.107	2348.09	981.003	1157.1	2324.44	960.791	938.725	2199.59	1030.76	1110.34	2188.52	1029.83	1022.18	2297.74	1034.62	1198.65	2284.64	1045.22	912.076	2352.42	723.896	1213.71	2407.51	629.528	1194.68	2292.77	694.274	1191.98	2343.79	597.959	1174.84	2374.92	307.956	1175.2	2382.14	227.8	1164.32	2338.23	310.293	1135.6	2343.73	230.974	1125.43	2329.67	119.449	1104.49	2320.8	71.949	1103.95	2343.89	87.7214	1145.36	2137.43	757.309	908.777	2112.51	649.447	918.747	2094.46	774.121	959.962	2059.74	669.388	965.655	1891.95	362.06	965.337	1852.4	292.42	979.928	1869.04	385.494	1007.34	1828.54	312.416	1020.82	1777.52	268.117	1054.6	1730.6	252.906	1063.75	1752.59	234.972	1015.73	2527.89	89.5956	1083.61	2495.88	85.1871	1184.79	1853.53	86.4237	1073.12	1811.05	103.548	979.253
0.113	2348.71	980.677	1157.92	2325.55	961.643	939.413	2200.85	1031.42	1110.98	2189.64	1031.13	1022.39	2298.62	1034.59	1199.32	2287.16	1046.54	912.923	2348.04	721.33	1213.67	2401.46	625.865	1194.99	2288.17	693.083	1190.75	2337.89	595.697	1173.74	2386.49	302.049	1175.23	2399.33	222.679	1163.99	2349.27	301.879	1136.09	2360.7	223.062	1125.41	2354.76	109.95	1104.48	2350.04	61.7668	1104.28	2372.05	79.2323	1144.57	2138.45	758.41	907.95	2112.88	650.816	917.943	2095.13	775.758	958.446	2059.79	671.256	964.514	1884.91	369.438	966.224	1843.11	301.524	981.551	1863.13	394.006	1008.46	1820.35	322.48	1022.92	1768.87	280.906	1058.52	1721.95	267.382	1068.96	1741.54	248.86	1020.05	2554.94	95.9303	1082.41	2524.03	89.2139	1183.61	1837.59	95.7675	1073.03	1793.36	115.817	980.512
0.12	2349.51	980.128	1158.35	2326.59	962.221	939.939	2202.05	1031.74	1111.64	2190.62	1032.04	1022.71	2299.59	1034.1	1199.7	2289.86	1047.26	913.626	2344.04	718.463	1214.78	2395.95	622.342	1196.21	2283.94	691.503	1190.93	2332.08	593.849	1173.9	2397.54	296.627	1175.58	2415.54	218.34	1163.61	2359.79	294.033	1137.08	2376.31	216.255	1125.8	2378.77	101.401	1104.12	2377.9	53.0675	1104.13	2398.88	72.4576	1144.24	2139.77	759.078	907.178	2113.69	651.719	917.205	2095.89	776.848	957.398	2060.36	672.466	963.4	1877.9	377.354	967.005	1834.05	311.052	983.024	1857.95	402.685	1009.48	1812.65	332.951	1024.74	1760.17	293.268	1061.66	1712.94	281.195	1073.14	1730.81	262.571	1023.65	2579.45	103.778	1080.52	2549.77	95.0172	1182.37	1822.93	105.667	1073.34	1777.55	127.968	982.044
0.127	2350.26	979.171	1158.52	2327.58	962.532	940.386	2203.2	1031.54	1112.12	2191.53	1032.28	1023.1	2300.66	1033.17	1200.2	2292.25	1047.33	914.455	2341.17	715.463	1216.23	2391.64	618.549	1197	2280.76	689.635	1192.05	2327.39	591.316	1174.65	2407.63	291.995	1175.8	2430.21	215.036	1163.48	2369.3	286.931	1138.3	2390.74	210.478	1126.25	2401.18	94.3082	1103.74	2404.23	46.1501	1103.76	2423.9	67.2108	1143.75	2141.12	759.445	906.501	2114.84	652.07	916.525	2096.92	777.289	956.165	2061.41	672.87	962.333	1871.92	385.168	967.711	1825.71	320.697	984.806	1853.47	411.56	1010.27	1805.64	343.396	1026.14	1751.29	305.468	1064.07	1703.92	294.698	1076.12	1720.64	275.806	1026.26	2600.95	112.904	1078.09	2572.87	101.835	1180.35	1809.01	116.162	1074.25	1763.25	140.233	983.411
0.133	2351.08	978.085	1158.69	2328.76	962.55	940.671	2204.15	1030.87	1112.53	2192.42	1031.96	1023.41	2301.92	1032.11	1200.66	2294.38	1047.05	915.234	2339.4	712.643	1217.64	2388.4	614.973	1198.23	2278.76	687.703	1193.35	2323.73	588.753	1175.54	2415.89	288.287	1175.97	2443.38	213.045	1163.33	2377.48	281.05	1139.1	2403.29	205.87	1126.73	2421.21	88.9081	1103.53	2427.89	41.1596	1103.22	2446.55	62.9876	1143.04	2142.55	759.311	906.087	2116.18	651.964	915.708	2098.14	777.157	955.614	2062.68	672.693	961.639	1866.96	392.712	968.283	1818.43	330.226	985.983	1849.67	420.174	1010.73	1799.29	354.054	1027.11	1742.79	317.642	1065.86	1695.18	308.004	1078	1711.27	288.782	1028.08	2618.69	122.867	1075.41	2592.98	108.413	1178.21	1796.01	126.929	1075.5	1750.57	152.409	984.899
0.14	2351.72	976.766	1158.83	2329.99	962.12	940.946	2204.93	1029.61	1112.98	2193.33	1030.89	1023.81	2303.03	1031.03	1201.1	2295.9	1046.38	915.868	2338.22	709.808	1218.79	2385.95	611.135	1198.94	2277.47	685.65	1194.47	2320.93	585.955	1176.2	2421.79	285.197	1176.05	2452.99	211.389	1163.79	2384.2	275.909	1138.45	2413.56	202.343	1127.22	2438.2	84.8053	1104.24	2448.04	37.3264	1101.43	2466.28	59.6771	1142.42	2144.06	758.826	905.879	2117.85	651.428	914.925	2099.71	776.228	955.615	2064.27	671.813	961.092	1863.19	399.997	968.594	1812.31	339.536	986.67	1846.88	428.449	1010.73	1794.08	364.424	1027.71	1735.24	329.772	1067.08	1687.3	321.512	1078.94	1703.13	301.583	1029.1	2632.33	132.619	1071.99	2610.18	113.722	1175.59	1784.27	137.728	1076.44	1738.7	164.215	986.382
0.147	2352.19	974.939	1158.74	2331.26	961.176	941.417	2205.57	1027.83	1113.45	2194.08	1029.24	1024.18	2303.48	1029.41	1201.12	2296.31	1045.86	916.433	2336.91	706.808	1219.73	2383.75	607.265	1199.27	2276.37	683.461	1194.9	2318.36	583.228	1176.27	2425.81	282.219	1175.79	2459.85	209.765	1164.18	2389.58	271.602	1137.12	2421.58	199.044	1126.37	2451.59	81.7802	1105.61	2464.02	35.4312	1101.52	2482.11	57.4635	1142.25	2145.57	757.883	905.791	2119.73	650.177	914.129	2101.42	774.719	955.823	2066.34	670.06	960.47	1860.35	406.808	969.189	1807.2	348.289	987.191	1845.27	436.104	1010.56	1789.69	374.529	1028.06	1729.09	341.862	1067.89	1680.73	334.896	1079.29	1696.32	314.495	1029.63	2642	141.29	1069.22	2623.92	118.24	1173.06	1772.17	148.704	1078.64	1728.37	176.011	987.566
0.153	2352.57	973.144	1159.16	2332.66	959.744	941.933	2206.12	1025.34	1114.06	2194.87	1026.93	1024.73	2304.09	1027.85	1201.32	2296.77	1044.57	917.299	2337.1	702.28	1219.66	2381.22	603.136	1199.48	2274.9	681.11	1194.89	2315.67	580.395	1175.82	2428.66	279.495	1175.58	2464.81	208.133	1164.44	2393.09	267.956	1136.47	2427.04	196.206	1126.24	2460.24	79.0466	1108.16	2475.48	33.4834	1102.79	2493.11	55.9153	1143.06	2147.39	756.166	905.862	2121.89	648.244	913.145	2103.66	772.23	956.452	2068.8	667.409	960.221	1859.63	412.616	969.511	1803.49	356.855	987.549	1844.93	443.169	1010.1	1786.91	384.024	1028.07	1724.47	353.709	1068.27	1675.93	348.373	1079.43	1691.21	327.278	1029.93	2647.93	146.808	1066.35	2633.71	122.002	1170.27	1761.69	159.45	1080.09	1719.27	187.701	988.629
0.16	2352.78	971.268	1160.15	2334.1	957.851	942.499	2206.33	1022.53	1114.68	2195.39	1024.02	1025.51	2304.52	1025.97	1201.54	2296.82	1042.63	917.953	2335.59	698.947	1219.49	2378.53	599.233	1199.8	2273.24	678.531	1194.56	2312.94	577.243	1175.45	2430.73	276.783	1175.61	2468.24	206.155	1164.12	2394.92	264.411	1136.95	2430.11	193.316	1126.86	2466.24	76.632	1109.54	2481.97	31.2763	1104.07	2499.66	54.7302	1143.73	2149.41	753.58	905.969	2124.72	645.427	912.19	2106.07	768.849	957.309	2071.88	663.881	959.972	1858.77	418.381	968.941	1801	364.786	988.091	1845.86	449.643	1009.62	1785.56	392.922	1027.88	1721.85	365.241	1068.64	1673.07	361.703	1079.63	1687.91	339.897	1030.28	2650.88	148.173	1063.31	2639.12	124.286	1167.51	1752.28	170.016	1081.39	1711.19	199.404	989.519
0.167	2352.69	968.936	1160.74	2335.45	955.457	943.1	2206.27	1019.31	1115.35	2195.68	1020.58	1026.16	2305.1	1023.79	1202.22	2296.6	1040.06	918.493	2333.92	695.752	1219.3	2376.31	595.556	1200.38	2271.54	675.761	1194.09	2310.92	574.02	1174.91	2431.71	273.971	1175.53	2469.42	203.399	1163.56	2395.03	261.057	1137.81	2430.61	190.391	1126.85	2467.45	73.1031	1109.39	2483.71	27.94	1104.41	2502.58	52.2521	1142.9	2152.06	750.064	905.92	2127.71	642.112	910.475	2109.09	764.326	957.71	2075.74	658.956	959.499	1860.07	423.049	968.441	1800.59	371.778	988.363	1848.22	455.157	1008.86	1785.6	401.159	1027.54	1721.26	376.318	1068.86	1672.11	374.793	1079.92	1686.22	352.341	1030.68	2650.91	146.514	1060.55	2640.15	123.458	1165.17	1743.98	180.373	1082.28	1704.37	210.817	990.287
