Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Thigh.Top.LateralX	R.Thigh.Top.LateralY	R.Thigh.Top.LateralZ	R.Thigh.Bottom.LateralX	R.Thigh.Bottom.LateralY	R.Thigh.Bottom.LateralZ	R.Thigh.Top.MedialX	R.Thigh.Top.MedialY	R.Thigh.Top.MedialZ	R.Thigh.Bottom.MedialX	R.Thigh.Bottom.MedialY	R.Thigh.Bottom.MedialZ	R.Shank.Top.LateralX	R.Shank.Top.LateralY	R.Shank.Top.LateralZ	R.Shank.Bottom.LateralX	R.Shank.Bottom.LateralY	R.Shank.Bottom.LateralZ	R.Shank.Top.MedialX	R.Shank.Top.MedialY	R.Shank.Top.MedialZ	R.Shank.Bottom.MedialX	R.Shank.Bottom.MedialY	R.Shank.Bottom.MedialZ	R.Heel.TopX	R.Heel.TopY	R.Heel.TopZ	R.Heel.BottomX	R.Heel.BottomY	R.Heel.BottomZ	R.Heel.LateralX	R.Heel.LateralY	R.Heel.LateralZ	L.Thigh.Top.LateralX	L.Thigh.Top.LateralY	L.Thigh.Top.LateralZ	L.Thigh.Bottom.LateralX	L.Thigh.Bottom.LateralY	L.Thigh.Bottom.LateralZ	L.Thigh.Top.MedialX	L.Thigh.Top.MedialY	L.Thigh.Top.MedialZ	L.Thigh.Bottom.MedialX	L.Thigh.Bottom.MedialY	L.Thigh.Bottom.MedialZ	L.Shank.Top.LateralX	L.Shank.Top.LateralY	L.Shank.Top.LateralZ	L.Shank.Bottom.LateralX	L.Shank.Bottom.LateralY	L.Shank.Bottom.LateralZ	L.Shank.Top.MedialX	L.Shank.Top.MedialY	L.Shank.Top.MedialZ	L.Shank.Bottom.MedialX	L.Shank.Bottom.MedialY	L.Shank.Bottom.MedialZ	L.Heel.TopX	L.Heel.TopY	L.Heel.TopZ	L.Heel.BottomX	L.Heel.BottomY	L.Heel.BottomZ	L.Heel.LateralX	L.Heel.LateralY	L.Heel.LateralZ	R.GTRX	R.GTRY	R.GTRZ	R.KneeX	R.KneeY	R.KneeZ	R.Knee.MedialX	R.Knee.MedialY	R.Knee.MedialZ	R.HFX	R.HFY	R.HFZ	R.TTX	R.TTY	R.TTZ	R.AnkleX	R.AnkleY	R.AnkleZ	R.Ankle.MedialX	R.Ankle.MedialY	R.Ankle.MedialZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	R.MT2X	R.MT2Y	R.MT2Z	L.GTRX	L.GTRY	L.GTRZ	L.KneeX	L.KneeY	L.KneeZ	L.Knee.MedialX	L.Knee.MedialY	L.Knee.MedialZ	L.HFX	L.HFY	L.HFZ	L.TTX	L.TTY	L.TTZ	L.AnkleX	L.AnkleY	L.AnkleZ	L.Ankle.MedialX	L.Ankle.MedialY	L.Ankle.MedialZ	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z	L.MT2X	L.MT2Y	L.MT2Z
0	819.161	977.282	1321.93	815.266	980.924	1090.85	650.151	1028.55	1262.55	647.869	1028.96	1165.83	751.884	1057.92	1360.13	766.355	1065.58	1060.91	700.607	719.878	1392.29	717.076	611.362	1396.14	650.22	713.613	1345.5	663.209	603.482	1346	691.81	272.948	1411.97	697.055	188.269	1408.31	651.724	268.799	1376.36	658.171	188.331	1375.04	641.848	89.2042	1367.46	632.605	40.6011	1369.14	660.928	61.5977	1412.29	676.654	706.697	1030.08	694.839	598.143	1026.16	632.164	699.504	1081.64	645.822	589.628	1079.18	670.169	249.893	1025.09	684.173	171.551	1034.34	642.067	250.271	1071.21	656.109	170.848	1080.53	647.402	90.3422	1084.29	637.557	39.7074	1083.03	666.576	56.4277	1038.46	717.639	886.726	1377.03	720.692	510.372	1389.71	735.497	490.944	1266.79	720.463	445.584	1394.43	780.31	436.719	1357.84	706.503	115.877	1402.69	724.727	120.188	1320	842.471	57.9763	1323.57	824.261	50.8875	1438.2	859.567	73.0784	1374.17	707.109	892.312	1043.41	692.719	512.433	1033.32	716.743	495.575	1157.53	696.027	448.996	1029.16	756.221	430.665	1065.91	710.5	102.143	1038.59	728.403	118.31	1118.41	852.018	56.0334	1125.26	829.052	50.9508	1011.23	864.441	69.2915	1079.7
0.007	819.171	977.275	1321.92	815.288	980.923	1090.84	650.161	1028.55	1262.54	647.876	1028.96	1165.82	751.894	1057.92	1360.1	766.381	1065.57	1060.9	700.609	719.883	1392.27	717.081	611.37	1396.13	650.222	713.619	1345.48	663.214	603.48	1346	691.812	272.953	1411.96	697.05	188.27	1408.31	651.715	268.801	1376.36	658.169	188.333	1375.03	641.848	89.2041	1367.45	632.607	40.6059	1369.14	660.933	61.5968	1412.28	676.665	706.703	1030.06	694.857	598.135	1026.16	632.174	699.51	1081.63	645.832	589.634	1079.16	670.176	249.894	1025.09	684.187	171.548	1034.34	642.068	250.27	1071.2	656.11	170.854	1080.53	647.399	90.346	1084.28	637.537	39.7251	1083.01	666.582	56.4258	1038.47	717.647	886.724	1377.02	720.689	510.369	1389.71	735.499	490.927	1266.79	720.47	445.589	1394.43	780.317	436.715	1357.83	706.508	115.878	1402.7	724.709	120.193	1320	842.471	57.9669	1323.56	824.261	50.8856	1438.2	859.573	73.0784	1374.16	707.124	892.309	1043.41	692.715	512.437	1033.31	716.746	495.572	1157.53	696.03	449	1029.15	756.239	430.671	1065.9	710.51	102.148	1038.59	728.409	118.309	1118.41	852.015	56.0377	1125.26	829.06	50.9584	1011.23	864.44	69.3004	1079.7
0.013	819.186	977.278	1321.9	815.299	980.928	1090.84	650.166	1028.55	1262.52	647.883	1028.97	1165.8	751.894	1057.91	1360.09	766.413	1065.57	1060.9	700.624	719.883	1392.27	717.077	611.375	1396.12	650.229	713.622	1345.48	663.212	603.492	1345.99	691.817	272.955	1411.96	697.061	188.273	1408.31	651.717	268.801	1376.36	658.169	188.334	1375.03	641.847	89.2041	1367.44	632.611	40.6	1369.14	660.929	61.6076	1412.29	676.67	706.705	1030.06	694.855	598.141	1026.15	632.19	699.511	1081.62	645.838	589.637	1079.16	670.19	249.895	1025.08	684.191	171.553	1034.33	642.071	250.274	1071.19	656.109	170.856	1080.53	647.401	90.3498	1084.29	637.56	39.712	1083.02	666.589	56.4292	1038.46	717.649	886.732	1377.01	720.693	510.369	1389.69	735.508	490.936	1266.78	720.475	445.581	1394.42	780.315	436.715	1357.82	706.506	115.885	1402.7	724.719	120.2	1320	842.472	57.9697	1323.56	824.256	50.8858	1438.2	859.568	73.076	1374.17	707.142	892.312	1043.39	692.721	512.432	1033.3	716.753	495.574	1157.53	696.045	448.998	1029.14	756.261	430.684	1065.9	710.515	102.14	1038.6	728.405	118.316	1118.41	852.021	56.0405	1125.26	829.063	50.9508	1011.23	864.448	69.2917	1079.71
0.02	819.192	977.287	1321.9	815.322	980.924	1090.83	650.172	1028.55	1262.52	647.904	1028.96	1165.8	751.897	1057.92	1360.07	766.429	1065.57	1060.89	700.628	719.883	1392.26	717.088	611.372	1396.12	650.231	713.626	1345.47	663.226	603.483	1345.99	691.826	272.957	1411.96	697.066	188.273	1408.3	651.728	268.808	1376.35	658.178	188.341	1375.04	641.857	89.2006	1367.44	632.609	40.5946	1369.14	660.933	61.6038	1412.28	676.684	706.709	1030.04	694.879	598.14	1026.14	632.198	699.518	1081.61	645.848	589.627	1079.16	670.195	249.893	1025.07	684.201	171.545	1034.33	642.082	250.287	1071.18	656.103	170.863	1080.51	647.404	90.349	1084.28	637.536	39.7284	1083.02	666.585	56.4239	1038.47	717.659	886.728	1377.01	720.702	510.376	1389.7	735.523	490.942	1266.76	720.482	445.589	1394.42	780.328	436.718	1357.83	706.507	115.887	1402.69	724.724	120.185	1320	842.486	57.9641	1323.55	824.264	50.8924	1438.2	859.572	73.0722	1374.16	707.172	892.313	1043.39	692.733	512.428	1033.29	716.757	495.576	1157.52	696.05	449.006	1029.13	756.259	430.68	1065.89	710.507	102.151	1038.6	728.405	118.321	1118.4	852.027	56.0301	1125.26	829.068	50.9514	1011.22	864.446	69.2941	1079.7
0.027	819.197	977.285	1321.89	815.32	980.931	1090.82	650.179	1028.55	1262.51	647.889	1028.98	1165.78	751.904	1057.91	1360.07	766.44	1065.59	1060.88	700.639	719.885	1392.24	717.098	611.374	1396.12	650.244	713.618	1345.46	663.235	603.48	1345.98	691.828	272.958	1411.95	697.068	188.275	1408.3	651.727	268.808	1376.36	658.186	188.336	1375.04	641.849	89.1994	1367.45	632.607	40.6011	1369.13	660.935	61.6033	1412.28	676.694	706.704	1030.03	694.883	598.142	1026.13	632.206	699.516	1081.6	645.857	589.642	1079.14	670.208	249.899	1025.06	684.206	171.546	1034.33	642.088	250.295	1071.16	656.102	170.862	1080.51	647.398	90.3504	1084.28	637.563	39.7196	1083.02	666.589	56.4243	1038.46	717.664	886.729	1376.99	720.71	510.378	1389.69	735.516	490.941	1266.76	720.491	445.586	1394.41	780.321	436.719	1357.82	706.512	115.893	1402.69	724.722	120.197	1319.99	842.49	57.9676	1323.56	824.271	50.8864	1438.19	859.57	73.0716	1374.17	707.178	892.317	1043.37	692.752	512.43	1033.28	716.762	495.569	1157.5	696.064	449.008	1029.12	756.273	430.678	1065.87	710.516	102.146	1038.6	728.409	118.314	1118.41	852.034	56.0383	1125.26	829.069	50.9532	1011.22	864.453	69.2912	1079.69
0.033	819.203	977.286	1321.88	815.336	980.94	1090.8	650.186	1028.55	1262.49	647.909	1028.97	1165.75	751.912	1057.91	1360.07	766.449	1065.6	1060.87	700.65	719.884	1392.23	717.104	611.375	1396.1	650.25	713.62	1345.45	663.249	603.476	1345.97	691.833	272.959	1411.95	697.068	188.282	1408.3	651.729	268.812	1376.35	658.176	188.345	1375.04	641.853	89.2076	1367.45	632.61	40.5975	1369.13	660.933	61.6041	1412.28	676.702	706.708	1030.02	694.913	598.149	1026.12	632.22	699.518	1081.58	645.872	589.642	1079.13	670.221	249.894	1025.05	684.219	171.553	1034.33	642.099	250.297	1071.15	656.11	170.876	1080.48	647.403	90.3559	1084.27	637.532	39.7336	1083.02	666.586	56.4342	1038.46	717.677	886.729	1376.99	720.724	510.375	1389.68	735.541	490.937	1266.76	720.492	445.595	1394.41	780.333	436.712	1357.81	706.51	115.889	1402.69	724.708	120.189	1319.99	842.489	57.9671	1323.56	824.265	50.8835	1438.19	859.57	73.0701	1374.16	707.198	892.312	1043.36	692.765	512.437	1033.26	716.783	495.589	1157.48	696.085	448.999	1029.12	756.294	430.682	1065.88	710.515	102.141	1038.6	728.407	118.331	1118.4	852.031	56.0388	1125.26	829.074	50.9553	1011.22	864.45	69.2863	1079.7
0.04	819.217	977.28	1321.87	815.336	980.943	1090.79	650.197	1028.54	1262.48	647.906	1028.97	1165.76	751.925	1057.91	1360.05	766.437	1065.6	1060.86	700.656	719.882	1392.22	717.12	611.367	1396.09	650.258	713.613	1345.44	663.266	603.47	1345.96	691.833	272.961	1411.95	697.072	188.275	1408.31	651.738	268.808	1376.35	658.186	188.349	1375.03	641.853	89.2003	1367.44	632.611	40.5953	1369.14	660.929	61.601	1412.27	676.712	706.713	1030	694.918	598.143	1026.11	632.231	699.518	1081.57	645.875	589.639	1079.12	670.238	249.894	1025.05	684.235	171.546	1034.32	642.107	250.303	1071.14	656.107	170.869	1080.48	647.397	90.3503	1084.28	637.565	39.7184	1083.02	666.591	56.4243	1038.46	717.689	886.723	1376.97	720.723	510.376	1389.68	735.557	490.919	1266.75	720.5	445.585	1394.41	780.343	436.706	1357.79	706.515	115.896	1402.69	724.72	120.194	1319.99	842.489	57.9646	1323.56	824.26	50.8845	1438.19	859.566	73.0642	1374.17	707.22	892.314	1043.35	692.79	512.428	1033.25	716.801	495.594	1157.46	696.101	449.003	1029.1	756.304	430.675	1065.85	710.52	102.15	1038.6	728.411	118.329	1118.4	852.042	56.0317	1125.25	829.07	50.9535	1011.22	864.451	69.2827	1079.7
0.047	819.227	977.278	1321.86	815.341	980.95	1090.76	650.21	1028.53	1262.47	647.915	1028.97	1165.74	751.936	1057.91	1360.05	766.429	1065.6	1060.85	700.671	719.878	1392.22	717.128	611.37	1396.09	650.267	713.611	1345.43	663.271	603.471	1345.95	691.844	272.963	1411.95	697.075	188.28	1408.31	651.752	268.804	1376.35	658.188	188.342	1375.04	641.855	89.2058	1367.45	632.61	40.6011	1369.14	660.937	61.6009	1412.28	676.736	706.712	1029.99	694.938	598.146	1026.09	632.242	699.52	1081.55	645.894	589.637	1079.11	670.247	249.894	1025.03	684.241	171.551	1034.32	642.122	250.305	1071.13	656.116	170.873	1080.48	647.408	90.3571	1084.28	637.571	39.7145	1083.01	666.588	56.435	1038.46	717.695	886.723	1376.97	720.739	510.373	1389.68	735.558	490.912	1266.73	720.507	445.584	1394.4	780.341	436.694	1357.79	706.509	115.89	1402.69	724.732	120.185	1319.99	842.487	57.9585	1323.55	824.262	50.8753	1438.19	859.572	73.0598	1374.15	707.215	892.319	1043.33	692.801	512.43	1033.24	716.807	495.598	1157.46	696.119	448.998	1029.09	756.312	430.677	1065.83	710.523	102.141	1038.6	728.408	118.328	1118.4	852.048	56.0353	1125.24	829.065	50.9484	1011.22	864.446	69.2803	1079.7
0.053	819.233	977.27	1321.85	815.34	980.949	1090.74	650.219	1028.53	1262.45	647.918	1028.97	1165.73	751.947	1057.9	1360.04	766.413	1065.61	1060.83	700.679	719.876	1392.2	717.134	611.362	1396.07	650.28	713.608	1345.41	663.277	603.466	1345.94	691.843	272.969	1411.95	697.081	188.28	1408.3	651.754	268.808	1376.34	658.193	188.344	1375.03	641.856	89.2016	1367.44	632.602	40.5979	1369.13	660.923	61.6087	1412.28	676.737	706.715	1029.97	694.953	598.149	1026.08	632.252	699.517	1081.53	645.905	589.64	1079.08	670.257	249.891	1025.02	684.248	171.545	1034.31	642.124	250.311	1071.11	656.109	170.88	1080.47	647.406	90.3515	1084.27	637.566	39.7202	1083.01	666.593	56.4308	1038.45	717.714	886.726	1376.96	720.741	510.376	1389.66	735.572	490.907	1266.73	720.519	445.589	1394.4	780.348	436.695	1357.79	706.509	115.892	1402.69	724.727	120.178	1319.99	842.48	57.9597	1323.55	824.265	50.8787	1438.18	859.569	73.0575	1374.15	707.219	892.324	1043.33	692.819	512.431	1033.22	716.823	495.592	1157.43	696.135	449.008	1029.06	756.338	430.681	1065.84	710.52	102.138	1038.59	728.413	118.323	1118.4	852.043	56.0346	1125.25	829.076	50.9467	1011.22	864.448	69.2772	1079.7
0.06	819.248	977.273	1321.83	815.34	980.954	1090.72	650.223	1028.53	1262.45	647.932	1028.96	1165.72	751.966	1057.9	1360.02	766.391	1065.6	1060.82	700.691	719.874	1392.2	717.144	611.37	1396.06	650.283	713.609	1345.41	663.294	603.464	1345.92	691.852	272.96	1411.94	697.088	188.282	1408.3	651.75	268.812	1376.34	658.194	188.351	1375.03	641.848	89.2071	1367.44	632.618	40.5904	1369.12	660.933	61.6062	1412.28	676.75	706.713	1029.96	694.965	598.149	1026.07	632.263	699.523	1081.53	645.924	589.639	1079.07	670.265	249.894	1025.02	684.263	171.539	1034.32	642.132	250.314	1071.1	656.109	170.881	1080.46	647.405	90.3552	1084.27	637.568	39.7163	1083.02	666.604	56.4244	1038.47	717.723	886.721	1376.94	720.762	510.375	1389.65	735.587	490.917	1266.71	720.526	445.589	1394.39	780.358	436.688	1357.77	706.515	115.896	1402.68	724.72	120.178	1319.98	842.496	57.9558	1323.55	824.269	50.8767	1438.18	859.575	73.0574	1374.14	707.235	892.314	1043.31	692.836	512.428	1033.21	716.85	495.606	1157.4	696.155	448.996	1029.05	756.35	430.668	1065.81	710.527	102.136	1038.6	728.405	118.334	1118.39	852.05	56.0279	1125.25	829.069	50.9436	1011.21	864.451	69.2736	1079.69
