Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Thigh.Top.LateralX	R.Thigh.Top.LateralY	R.Thigh.Top.LateralZ	R.Thigh.Bottom.LateralX	R.Thigh.Bottom.LateralY	R.Thigh.Bottom.LateralZ	R.Thigh.Top.MedialX	R.Thigh.Top.MedialY	R.Thigh.Top.MedialZ	R.Thigh.Bottom.MedialX	R.Thigh.Bottom.MedialY	R.Thigh.Bottom.MedialZ	R.Shank.Top.LateralX	R.Shank.Top.LateralY	R.Shank.Top.LateralZ	R.Shank.Bottom.LateralX	R.Shank.Bottom.LateralY	R.Shank.Bottom.LateralZ	R.Shank.Top.MedialX	R.Shank.Top.MedialY	R.Shank.Top.MedialZ	R.Shank.Bottom.MedialX	R.Shank.Bottom.MedialY	R.Shank.Bottom.MedialZ	R.Heel.TopX	R.Heel.TopY	R.Heel.TopZ	R.Heel.BottomX	R.Heel.BottomY	R.Heel.BottomZ	R.Heel.LateralX	R.Heel.LateralY	R.Heel.LateralZ	L.Thigh.Top.LateralX	L.Thigh.Top.LateralY	L.Thigh.Top.LateralZ	L.Thigh.Bottom.LateralX	L.Thigh.Bottom.LateralY	L.Thigh.Bottom.LateralZ	L.Thigh.Top.MedialX	L.Thigh.Top.MedialY	L.Thigh.Top.MedialZ	L.Thigh.Bottom.MedialX	L.Thigh.Bottom.MedialY	L.Thigh.Bottom.MedialZ	L.Shank.Top.LateralX	L.Shank.Top.LateralY	L.Shank.Top.LateralZ	L.Shank.Bottom.LateralX	L.Shank.Bottom.LateralY	L.Shank.Bottom.LateralZ	L.Shank.Top.MedialX	L.Shank.Top.MedialY	L.Shank.Top.MedialZ	L.Shank.Bottom.MedialX	L.Shank.Bottom.MedialY	L.Shank.Bottom.MedialZ	L.Heel.TopX	L.Heel.TopY	L.Heel.TopZ	L.Heel.BottomX	L.Heel.BottomY	L.Heel.BottomZ	L.Heel.LateralX	L.Heel.LateralY	L.Heel.LateralZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z
0	2201.56	967.433	1124.9	2227.47	948.194	892.364	2048.42	996.323	1040.72	2057.75	996.007	952.895	2136.66	1041.66	1162.42	2167.32	1043.27	846.298	2207.8	695.686	1178.41	2259	599.957	1156.87	2154.87	674.433	1141.65	2204.51	578.979	1116.88	2286	244.319	1098.47	2299.25	164.385	1073.19	2256.37	250.035	1054.71	2273.21	174.806	1029.76	2285.89	66.9989	992.397	2288.14	24.3303	981.897	2305.98	37.661	1035.28	2102.42	685.492	828.43	2083.59	580.825	853.513	2043.84	704.227	862.081	2022.24	600.625	888.333	1796.24	415.473	880.671	1727.92	375.662	895.414	1783.33	453.81	916.238	1714.06	414.55	933.153	1633.43	401.724	963.571	1587.48	404.931	965.647	1609.34	376.723	918.58	2491.42	89.6089	987.293	2457.72	47.5631	1088.31	1628.72	191.941	999.184	1606.05	221.926	890.553
0.007	2200.24	963.996	1126.18	2227.96	943.665	892.953	2047.57	990.028	1039.45	2057.41	988.738	951.863	2133.7	1036.93	1162.27	2165.74	1036.96	845.741	2208.46	691.577	1178.5	2259.95	596.187	1156.6	2155.15	669.771	1142.61	2205.14	574.712	1117.24	2277.83	241.072	1098.09	2287.77	160.636	1072.25	2247.76	248.023	1054.99	2261.36	172.098	1029.45	2268.59	67.9037	990.316	2267.19	24.9114	981.116	2286.72	38.1734	1033.84	2108.09	678.998	828.221	2092.19	573.632	852.603	2049.47	696.109	862.392	2030.84	592.074	888.943	1806.23	418.053	879.054	1736.31	380.765	893.39	1794.57	456.671	914.748	1723.94	419.904	931.175	1641.74	409.592	961.576	1595.91	413.894	963.417	1617.18	385.232	916.51	2474.23	75.2779	982.634	2439.25	37.3121	1085.18	1632.45	200.038	996.795	1610.41	230.566	887.801
0.013	2199.05	960.121	1127.43	2228.32	938.834	893.566	2046.72	983.365	1037.93	2056.6	981.734	950.28	2130.48	1031.73	1161.82	2164.8	1030.18	845.114	2208.56	686.915	1179.04	2260.17	591.632	1156.82	2154.97	664.871	1143.71	2205.22	570.128	1117.68	2269.13	237.977	1098.27	2275.21	157.362	1071.67	2238.02	246.244	1055.89	2247.77	170.01	1029.88	2249.8	67.7625	987.483	2245.79	24.5527	979.855	2265.89	38.5993	1032.15	2113.7	672.761	827.979	2100.2	567.098	851.865	2055.06	688.013	863.183	2039.63	583.509	889.844	1816.92	419.944	877.461	1745.95	384.976	891.632	1806.58	458.892	913.371	1734.72	424.38	929.715	1651.18	416.327	959.713	1605.37	421.348	961.659	1626.07	392.639	914.499	2456.32	60.7806	978.887	2418.98	33.2996	1085.87	1638.37	206.671	993.812	1616.69	238.294	884.826
0.02	2197.92	955.777	1128.63	2228.74	933.719	894.229	2045.66	976.626	1036.33	2055.64	974.3	949.177	2126.83	1025.99	1161.46	2164.5	1023.01	844.348	2208.09	682.268	1179.88	2259.76	586.952	1157.81	2154.6	660.122	1144.4	2205	565.476	1118.27	2260.16	234.818	1098.31	2261.66	153.782	1068.89	2227.91	245.139	1057.29	2232.94	168.998	1029.76	2229.21	67.6608	984.935	2223.7	24.5376	978.976	2244.64	39.776	1030.62	2119.19	666.296	827.76	2108.23	561.037	850.593	2060.69	679.97	863.781	2049.61	574.745	890.168	1828.57	421.333	876.043	1756.56	388.476	890.181	1819.33	460.193	912.194	1746.44	427.8	928.259	1661.56	421.472	959.914	1615.96	427.38	960.102	1636.24	398.794	912.787	2435.82	53.1397	975.238	2398.28	33.6212	1083.78	1646.03	211.902	990.354	1624.94	244.766	881.828
0.027	2196.47	950.944	1129.79	2228.69	928.269	895.127	2043.95	969.946	1034.64	2054.24	967.045	948.116	2124.14	1020.01	1160.53	2164.88	1015.45	843.628	2207.37	677.971	1180.72	2259.26	582.758	1158.75	2153.61	655.916	1145.03	2204.72	561.459	1118.9	2252.04	233.369	1097.51	2248.42	153.804	1067.92	2217.44	246.479	1059.39	2218.24	170.235	1029.09	2207.79	68.1848	981.539	2201.24	24.9087	977.408	2222.66	41.5247	1028.35	2124.38	660.112	827.15	2117.85	553.637	850	2066.27	671.888	863.898	2058.62	566.267	889.992	1840.84	421.884	874.396	1768.15	390.912	888.411	1832.91	460.589	910.935	1759.22	430.091	926.815	1673.25	425.675	956.916	1627.67	431.929	958.862	1647.7	403.52	911.254	2413.53	48.2779	972.225	2376.03	34.6769	1082.2	1655.17	215.661	986.611	1634.65	250.006	878.562
0.033	2194.01	945.75	1130.48	2228.29	922.691	896.179	2042.05	963.99	1032.98	2052.63	959.98	946.799	2121.87	1014.03	1159.9	2165.61	1007.76	842.833	2206.81	674.681	1181.49	2259.01	579.556	1159.8	2153.18	652.371	1145.65	2204.71	558.114	1119.51	2243.42	234.005	1095.38	2234.2	155.288	1065.58	2208.08	249.322	1058.86	2203.44	173.864	1028.42	2186.83	69.7288	978.273	2179.13	26.1806	975.272	2200.88	43.6499	1026.48	2129.17	654.473	825.915	2127.03	547.629	848.374	2071.33	663.609	863.754	2067.67	557.357	889.21	1854.32	421.495	872.768	1780.85	392.178	886.454	1847.21	460.062	909.522	1772.86	431.158	925.248	1685.76	427.951	955.896	1640.32	434.879	957.439	1660.18	406.897	909.433	2393.18	44.7228	969.757	2354.09	34.3134	1079.6	1665.91	217.962	982.723	1646.15	253.965	875.045
0.04	2191.74	940.963	1131.53	2227.45	917.129	897.481	2040.47	959.966	1031.84	2051.49	955.135	946.149	2120.14	1008.19	1159.74	2166.8	999.993	842.18	2206.21	671.647	1182.24	2258.93	576.813	1160.28	2152.49	648.802	1146.7	2204.54	554.886	1120.37	2232.36	234.512	1093.48	2219.63	155.983	1063.28	2197.48	251.384	1057.12	2189.88	176.2	1026.79	2165.9	71.0368	977.125	2157	27.6077	975.152	2179.28	45.9762	1024.85	2134.87	649.535	825.258	2136.6	542.258	846.392	2076.58	656.042	863.045	2076.59	549.476	887.095	1868.55	420.449	870.653	1794.55	392.157	884.554	1862.12	458.836	908.036	1787.31	431.17	923.545	1698.52	428.082	955.817	1653.5	436.057	956.242	1673.75	408.579	907.634	2372	43.1734	968.939	2332.12	34.9038	1078.6	1678.15	218.841	978.714	1659.32	256.209	871.053
0.047	2189.64	936.986	1132.75	2226.25	911.791	898.943	2039.08	957.185	1032	2050.66	952.549	946.497	2118.81	1002.7	1160.19	2168.13	992.268	841.514	2204.57	668.604	1182.33	2257.72	574.179	1159.95	2150.66	645.24	1147.46	2203.12	551.714	1120.74	2220.05	234.605	1091.15	2203.65	156.65	1060.85	2185.86	252.798	1054.68	2175.22	178.246	1023.94	2145.2	72.1703	975.441	2135.3	28.8583	974.244	2157.65	47.8111	1023.85	2141.1	645.257	824.57	2146.61	537.767	844.35	2082.31	649.137	861.974	2085.86	542.273	884.442	1883.45	418.588	868.782	1809.1	391.61	882.481	1877.96	456.801	906.326	1802.55	430.396	921.904	1712.23	427.873	954.131	1667.21	435.595	954.142	1687.94	408.963	905.522	2351.25	41.7944	969.06	2309.92	35.9216	1079.35	1691.84	218.367	974.775	1674.42	256.863	867.311
0.053	2188.11	933.752	1133.99	2224.78	906.821	900.401	2037.56	954.403	1032.15	2049.19	949.583	946.91	2117.72	997.614	1161	2169.69	984.604	841.028	2201.8	665.476	1181.66	2254.03	570.684	1158.89	2147.33	642.45	1147.5	2199.05	548.661	1120.08	2206.05	234.175	1089.2	2186.62	157.035	1059.08	2172.5	253.727	1052.71	2158.51	179.768	1022.4	2123.95	72.916	974.184	2113.08	29.7898	973.667	2135.76	49.0093	1022.75	2147.92	641.626	823.862	2157.13	534.144	842.604	2088.74	642.919	860.622	2095.73	535.791	881.628	1899.03	416.613	866.943	1824.36	390.325	880.525	1894.04	454.464	904.835	1818.36	428.962	920.099	1726.26	426.245	952.373	1681.17	433.67	951.974	1702.86	407.608	903.359	2329.58	40.3207	968.152	2287.81	36.4703	1078.54	1707.8	216.016	970.203	1691.29	255.887	863.736
0.06	2186.78	931.045	1135.11	2223.14	902.514	901.802	2035.97	952.12	1032.62	2047.29	946.923	947.22	2116.51	993.024	1162.14	2171.16	977.188	840.689	2198.15	662.058	1180.86	2248.58	566.662	1156.97	2143.13	640.005	1147.27	2193.07	545.583	1118.61	2191	233.463	1087.46	2168.26	157.101	1057.12	2157.88	253.868	1051.14	2140.39	180.606	1021.5	2101.76	73.4598	973.133	2090.55	30.3081	973.076	2113.35	49.8228	1021.91	2155.26	639.004	822.989	2168.41	531.588	841.028	2095.65	637.608	859.258	2106.34	530.534	878.883	1915.06	414.582	865.215	1840.34	388.36	878.822	1910.3	452.076	903.446	1834.49	426.625	918.611	1740.56	423.065	950.609	1695.34	429.857	949.671	1718.13	405.224	901.006	2307.29	39.1931	967.062	2265.24	36.6801	1077.48	1725.12	212.412	965.94	1709.58	253.327	859.568
