Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Thigh.Top.LateralX	R.Thigh.Top.LateralY	R.Thigh.Top.LateralZ	R.Thigh.Bottom.LateralX	R.Thigh.Bottom.LateralY	R.Thigh.Bottom.LateralZ	R.Thigh.Top.MedialX	R.Thigh.Top.MedialY	R.Thigh.Top.MedialZ	R.Thigh.Bottom.MedialX	R.Thigh.Bottom.MedialY	R.Thigh.Bottom.MedialZ	R.Shank.Top.LateralX	R.Shank.Top.LateralY	R.Shank.Top.LateralZ	R.Shank.Bottom.LateralX	R.Shank.Bottom.LateralY	R.Shank.Bottom.LateralZ	R.Shank.Top.MedialX	R.Shank.Top.MedialY	R.Shank.Top.MedialZ	R.Shank.Bottom.MedialX	R.Shank.Bottom.MedialY	R.Shank.Bottom.MedialZ	R.Heel.TopX	R.Heel.TopY	R.Heel.TopZ	R.Heel.BottomX	R.Heel.BottomY	R.Heel.BottomZ	R.Heel.LateralX	R.Heel.LateralY	R.Heel.LateralZ	L.Thigh.Top.LateralX	L.Thigh.Top.LateralY	L.Thigh.Top.LateralZ	L.Thigh.Bottom.LateralX	L.Thigh.Bottom.LateralY	L.Thigh.Bottom.LateralZ	L.Thigh.Top.MedialX	L.Thigh.Top.MedialY	L.Thigh.Top.MedialZ	L.Thigh.Bottom.MedialX	L.Thigh.Bottom.MedialY	L.Thigh.Bottom.MedialZ	L.Shank.Top.LateralX	L.Shank.Top.LateralY	L.Shank.Top.LateralZ	L.Shank.Bottom.LateralX	L.Shank.Bottom.LateralY	L.Shank.Bottom.LateralZ	L.Shank.Top.MedialX	L.Shank.Top.MedialY	L.Shank.Top.MedialZ	L.Shank.Bottom.MedialX	L.Shank.Bottom.MedialY	L.Shank.Bottom.MedialZ	L.Heel.TopX	L.Heel.TopY	L.Heel.TopZ	L.Heel.BottomX	L.Heel.BottomY	L.Heel.BottomZ	L.Heel.LateralX	L.Heel.LateralY	L.Heel.LateralZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z
0	2127.76	971.827	1115.04	2137.79	968.611	897.185	1953.31	1013.2	1036.3	1964.16	1021.51	954.504	2064.96	1041.55	1161.96	2089.26	1061.52	853.343	2092.15	726.068	1178.12	2145.71	630.792	1169.22	2038.78	701.54	1141.15	2089.12	604.667	1131.15	2173.37	250.69	1123.58	2190.52	170.77	1101	2153.55	257.742	1074.15	2171.67	181.262	1054.47	2172.42	87.762	1015.36	2168.48	47.0318	996.052	2176.49	46.9198	1051.76	2002.26	716.385	812.421	1981.73	610.349	833.676	1947	735.794	848.45	1925.97	630.554	873.775	1699.24	460.567	886.716	1627.43	430.281	905.338	1699.85	490.793	931.099	1627.79	460.041	952.404	1555.84	455.859	1001.21	1513.07	463.1	1020.32	1515.42	453.551	963.656	2377.64	61.3215	1040.53	2314.12	25.7479	1130.8	1515.32	249.154	972.205	1476.73	319.266	889.426
0.007	2127.95	967.1	1115.69	2137.35	963.932	897.231	1952.88	1007.95	1036.43	1962.48	1015.19	954.627	2065.24	1036.51	1162.23	2088.72	1056.54	853.201	2088.41	719.719	1178.65	2141.04	624.617	1169.83	2035.41	696.058	1140.52	2085.35	598.997	1130.51	2159.54	245.99	1119.95	2173.36	165.741	1095.36	2140.04	254.697	1071.21	2154.05	177.991	1049.38	2151.03	81.7772	1009.42	2145.75	39.5689	993.669	2154.13	44.0446	1048.95	2006.57	709.413	811.593	1989.39	602.754	832.744	1951.51	727.261	848.853	1933.94	621.471	873.383	1712.51	461.715	886.256	1639.14	434.299	905.218	1714.37	491.677	930.77	1640.96	464.018	952.348	1569.65	461.899	1002.52	1527.18	470.593	1021.92	1529.23	462.218	965.058	2355.87	52.6095	1031.54	2294.25	29.0373	1127.84	1520.41	257.585	968.836	1485.05	331.319	887.822
0.013	2127.78	962.276	1115.92	2136.69	958.828	897.135	1951.78	1002.65	1036.58	1960.94	1009.25	954.587	2064.4	1030.71	1163.14	2088.29	1050.76	852.679	2083.15	713.547	1180.13	2137.12	618.468	1170.53	2031.68	690.138	1140.35	2081.86	593.377	1130.02	2147.58	243.172	1115.63	2156.14	162.947	1088.71	2124.34	253.044	1068.65	2135.13	176.837	1043.93	2129.69	76.8508	999.594	2123.95	34.2504	988.487	2131.78	43.0655	1042.86	2011.5	702.125	810.855	1997.58	594.963	831.638	1956.4	718.402	848.799	1942.12	612.048	872.992	1726.85	462.203	885.563	1652.4	437.654	904.771	1729.71	491.997	930.089	1655.31	467.285	951.877	1583.38	466.884	1002.37	1542.64	477.472	1023.18	1543.8	469.601	965.482	2333.81	46.9893	1023.65	2271.19	32.0528	1123.89	1527.65	265.263	965.801	1495.58	341.701	885.872
0.02	2126.84	957.386	1115.63	2135.5	953.82	898.046	1949.87	997.395	1036.86	1958.91	1002.94	954.529	2064.66	1025.14	1163.55	2087.9	1044.58	852.072	2078.95	707.885	1180.26	2133.53	612.975	1170.86	2028.06	684.06	1140.06	2079.13	588.038	1129.5	2136.69	241.99	1110.77	2141.08	161.701	1082.76	2111.81	253.064	1064.79	2118.89	176.862	1038.76	2108.56	73.9635	990.665	2101.87	29.9766	981.591	2110.03	43.6405	1035.9	2016.76	694.929	810.239	2006.27	587.402	830.786	1961.41	709.495	848.213	1950.56	602.641	872.385	1741.95	462.125	884.648	1666.81	440.24	904.102	1745.91	491.806	929.145	1670.61	470.002	951.041	1599.32	472.802	1004.75	1557.49	483.092	1022.84	1559.04	475.789	965.096	2312.18	46.4188	1021.01	2248.06	33.6677	1119.32	1536.94	271.898	963.211	1508.08	350.093	883.604
0.027	2125.08	952.45	1114.73	2133.84	948.177	898.55	1946.92	992.354	1037.21	1956.23	996.828	954.424	2065.09	1019.34	1163.95	2087.41	1037.99	851.139	2074.52	703.491	1179.86	2130.01	609.002	1170.44	2024.25	679.311	1138.97	2076.01	583.587	1128.46	2125.86	241.694	1105.38	2126.12	161.486	1076.87	2102.1	254.216	1059.28	2105.44	177.938	1032.71	2087.61	73.6302	985.458	2079.62	29.4155	979.097	2088.74	45.6902	1032.07	2022.51	688.368	809.926	2015.67	580.491	830.179	1966.63	700.915	847.639	1959.19	593.657	871.427	1758	461.531	883.439	1682.3	442.309	903.007	1762.7	491.306	927.947	1686.8	471.967	950.305	1613.9	475.784	1003.5	1572.54	487.995	1021.47	1574.71	480.889	963.621	2290.49	43.1331	1018.13	2225.51	34.4843	1116.78	1548.45	277.264	960.954	1522.42	356.318	881.197
0.033	2122.18	947.698	1113.46	2131.85	942.554	899.477	1943.41	987.737	1037.33	1953.12	990.339	954.257	2065.46	1013.43	1164.33	2087.03	1031.1	850.523	2070.09	700.387	1178.97	2125.13	605.698	1170	2020.25	676.833	1137.37	2071.27	580.779	1127.74	2112.56	242.222	1100.85	2109.78	162.306	1072.46	2090.71	255.679	1054.53	2091.91	179.993	1027.53	2067.8	74.5386	981.669	2058.4	30.4826	976.745	2067.84	47.8116	1029.14	2028.49	682.676	809.934	2025.66	574.58	829.852	1971.69	692.735	847.318	1967.99	584.938	870.625	1774.67	460.508	882.196	1698.41	443.62	901.709	1780.21	490.368	926.497	1703.73	473.603	948.457	1629.28	479.662	1000.59	1587.7	492.179	1019.14	1590.61	484.636	959.709	2268.86	41.0347	1017.03	2203.9	35.6204	1114.37	1561.18	281.824	959.908	1538.43	360.26	878.516
0.04	2117.15	942.73	1112.1	2129.31	937.037	900.764	1939.9	984.218	1036.84	1949.2	984.66	953.846	2064.96	1007.12	1164.45	2086.3	1023.65	849.67	2065.87	698.131	1178.18	2120.09	603.026	1169.26	2016.16	675.683	1135.65	2066.56	578.833	1126.14	2098.67	243.295	1098.52	2092.51	163.528	1070.38	2077.4	257.435	1052.2	2075.66	181.815	1025.47	2046.81	75.4493	980.091	2036.52	31.4717	975.726	2046.29	49.496	1027.89	2035.19	678.389	810.337	2036.11	570.012	829.692	1977.46	685.81	846.96	1977.19	577.788	869.171	1791.86	459.317	880.76	1715.28	444.292	900.317	1798.11	489.175	924.862	1721.03	474.507	946.822	1644.64	482.589	998.214	1602.69	495.674	1015.6	1607.06	486.959	956.601	2247.42	39.7456	1015.97	2181.72	36.066	1113.14	1576.17	284.522	959	1556.05	361.464	876.304
0.047	2112.63	939.233	1112.05	2126.52	931.629	901.483	1936.71	981.363	1035.54	1945.15	978.875	953.273	2062.04	1000.35	1164.05	2085.09	1016.11	849.154	2061.64	696.266	1177.65	2114.83	600.534	1168.71	2012.15	674.558	1134.55	2061.77	577.405	1124.6	2084.38	244.051	1099.75	2074.49	164.683	1071.72	2062.77	258.909	1053.64	2057.59	183.563	1027.08	2024.06	75.8278	980.504	2013.75	31.8923	975.994	2023.53	49.6491	1028.26	2042.14	674.921	811.024	2047.26	566.48	830.106	1983.75	680.031	846.681	1986.8	571.717	867.668	1809.57	457.806	879.383	1732.67	444.172	898.778	1816.12	487.799	923.12	1738.79	474.614	945.035	1659.87	484.463	994.779	1616.91	497.875	1009.92	1623.71	487.961	952.541	2224.66	38.7359	1016.23	2158.95	36.0709	1113.23	1592.64	285.672	958.63	1574.44	360.836	873.679
0.053	2109.33	937.977	1113.17	2124.05	926.896	902.338	1933.69	978.478	1032.83	1941.86	973.864	952.205	2057.8	994.029	1163.32	2083.67	1008.2	848.834	2057.29	694.476	1177.24	2109.23	597.835	1168.05	2008.02	673.862	1133.2	2056.26	575.767	1123.45	2070.15	243.56	1102.56	2056.66	164.642	1074.5	2047.04	259.358	1057.38	2038.62	184.398	1030.66	2000.85	76.1071	981.819	1990.32	32.4138	977.184	2000.27	49.6904	1029.84	2049.41	672.407	811.796	2058.75	564.133	830.563	1990.46	675.01	846.437	1997.12	566.751	866.34	1827.41	456.181	877.795	1750.45	443.5	897.132	1834.1	486.265	921.62	1756.62	474.097	943.259	1675.33	485.49	990.917	1631.88	498.981	1004.48	1640.31	487.544	948.058	2201.42	38.8027	1016.28	2136	35.7938	1114.17	1610.28	285.266	958.883	1593.83	357.923	871.361
0.06	2106.87	937.727	1114.64	2121.4	922.38	902.661	1931.34	975.981	1029.63	1939.34	971.688	950.869	2053.6	988.928	1162.58	2080.84	1000.49	848.304	2052.42	692.77	1177.28	2102.4	595.465	1167.8	2002.91	673.178	1133.01	2049.24	574.771	1122.34	2054.88	242.94	1106.07	2037.84	164.797	1077.69	2030.88	259.728	1061.35	2019.11	185.464	1034.52	1977.11	76.9052	984.196	1966.62	33.1244	978.894	1976.81	50.0386	1031.43	2057.8	671.096	812.964	2070.8	563.041	831.206	1997.44	671.071	845.723	2008.09	562.884	865.289	1845.5	454.439	876.681	1769.03	441.369	896.504	1851.82	484.716	920.42	1774.18	472.898	941.502	1690.77	485.187	986.631	1646.73	498.6	998.651	1657	485.818	943.127	2177.42	38.5294	1017.75	2112.35	35.2065	1115.79	1629.05	283.21	959.527	1613.69	352.635	869.183
