Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Thigh.Top.LateralX	R.Thigh.Top.LateralY	R.Thigh.Top.LateralZ	R.Thigh.Bottom.LateralX	R.Thigh.Bottom.LateralY	R.Thigh.Bottom.LateralZ	R.Thigh.Top.MedialX	R.Thigh.Top.MedialY	R.Thigh.Top.MedialZ	R.Thigh.Bottom.MedialX	R.Thigh.Bottom.MedialY	R.Thigh.Bottom.MedialZ	R.Shank.Top.LateralX	R.Shank.Top.LateralY	R.Shank.Top.LateralZ	R.Shank.Bottom.LateralX	R.Shank.Bottom.LateralY	R.Shank.Bottom.LateralZ	R.Shank.Top.MedialX	R.Shank.Top.MedialY	R.Shank.Top.MedialZ	R.Shank.Bottom.MedialX	R.Shank.Bottom.MedialY	R.Shank.Bottom.MedialZ	R.Heel.TopX	R.Heel.TopY	R.Heel.TopZ	R.Heel.BottomX	R.Heel.BottomY	R.Heel.BottomZ	R.Heel.LateralX	R.Heel.LateralY	R.Heel.LateralZ	L.Thigh.Top.LateralX	L.Thigh.Top.LateralY	L.Thigh.Top.LateralZ	L.Thigh.Bottom.LateralX	L.Thigh.Bottom.LateralY	L.Thigh.Bottom.LateralZ	L.Thigh.Top.MedialX	L.Thigh.Top.MedialY	L.Thigh.Top.MedialZ	L.Thigh.Bottom.MedialX	L.Thigh.Bottom.MedialY	L.Thigh.Bottom.MedialZ	L.Shank.Top.LateralX	L.Shank.Top.LateralY	L.Shank.Top.LateralZ	L.Shank.Bottom.LateralX	L.Shank.Bottom.LateralY	L.Shank.Bottom.LateralZ	L.Shank.Top.MedialX	L.Shank.Top.MedialY	L.Shank.Top.MedialZ	L.Shank.Bottom.MedialX	L.Shank.Bottom.MedialY	L.Shank.Bottom.MedialZ	L.Heel.TopX	L.Heel.TopY	L.Heel.TopZ	L.Heel.BottomX	L.Heel.BottomY	L.Heel.BottomZ	L.Heel.LateralX	L.Heel.LateralY	L.Heel.LateralZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z
0	2124.88	955.344	1129.18	2162.27	927.496	898.686	1973.81	1002.72	1024.79	1990.04	985.87	931.085	2064.07	1015.59	1145.89	2113.36	1005.58	854.502	2062.64	660.776	1165.52	2099.58	558.514	1145.69	2009.18	649.83	1124.13	2043.02	547.604	1101.07	1975.77	236.899	1084.7	1950.63	161.769	1064.24	1952.76	256.718	1039.78	1922.93	184.722	1022.13	1854.67	83.3376	1005.5	1837.76	36.1979	1011.12	1867.81	52.0717	1050.75	2149.59	673.51	829.958	2212.19	582.654	835.021	2099.5	641.618	866.49	2160.85	549.917	875.663	2012.99	534.26	880.233	1932.84	538.164	891.433	2022.2	568.265	920.214	1938.34	574.34	927.853	1856.14	606.671	951.287	1811.7	632.113	942.425	1828.35	600.952	896.693	2062.49	46.031	963.645	2032.78	43.1558	1068.22	1773.35	404.687	959.214	1782	453.449	857.682
0.007	2124.27	955.875	1129.28	2162.05	931.159	899.358	1973.66	1005.77	1026.03	1989.6	989.615	932.316	2064.67	1018.12	1146.79	2113.06	1008.9	855.656	2050.67	662.085	1165.38	2083.38	557.987	1145.84	1996.67	653.234	1124.15	2026.78	549.274	1100.72	1949.67	238.295	1085.07	1923.17	163.861	1064.85	1927.08	258.907	1040.38	1895.93	187.189	1022.63	1824.91	84.8903	1005.99	1808.07	37.5688	1011.24	1838.21	53.2093	1051	2157.86	682.569	830.287	2225.07	595.069	835.049	2108.7	647.678	865.918	2175.13	559.619	874.534	2027.47	533.351	879.084	1947.05	532.634	890.475	2034.57	568.208	918.912	1950.45	569.525	926.407	1864.76	597.584	949.534	1818.77	619.513	940.093	1837.87	588.553	894.955	2032.79	46.1922	963.856	2002.29	43.1466	1068.41	1797.99	389.71	959.302	1803.23	437.744	857.188
0.013	2124.32	957.941	1129.24	2161.84	935.638	900.299	1973.92	1009.12	1027.41	1989.56	993.798	933.662	2066.34	1021.85	1148.03	2113.88	1013.28	856.351	2038.08	664.004	1164.67	2065.65	558.415	1145.43	1983.8	657.837	1123.42	2008.7	552.613	1100.58	1923.28	239.958	1085.66	1895.67	165.998	1065.36	1900.82	260.683	1041.03	1868.56	189.805	1023.44	1795.26	86.7031	1006.67	1778.54	39.3169	1011.19	1808.64	54.5609	1051.19	2165.85	692.171	830.829	2237.22	608.089	835.475	2118.56	654.867	865.928	2188.98	569.772	875.223	2040.86	532.125	878.451	1960.93	526.357	889.702	2045.81	567.799	918.041	1961.77	563.807	925.281	1873.32	586.476	947.836	1825.96	604.267	938.064	1847.35	574.786	893.565	2003.08	46.5263	964.136	1973.11	43.1349	1068.57	1823.93	374.133	958.396	1824.65	421.518	857.043
0.02	2125.13	961.4	1129.52	2163.12	940.873	901.131	1974.62	1012.62	1029.01	1990.05	998.518	934.866	2069.13	1027	1148.56	2115.35	1018.54	857.203	2025.18	666.734	1163.77	2047.22	559.856	1144.65	1970.71	663.432	1122.23	1990.07	557.003	1099.84	1896.68	242.581	1086.11	1868.02	168.834	1065.87	1874.4	263.699	1041.66	1841.05	193.055	1024.13	1765.81	88.8925	1006.98	1749.09	41.4352	1011.02	1779.15	56.4602	1051.24	2173.29	702.1	830.98	2248.71	621.451	835.99	2127.6	662.45	865.726	2202	580.872	875.46	2053.15	530.568	877.392	1974.47	519.205	889.362	2056.14	566.763	917.309	1972.47	557.169	924.271	1882.29	573.876	946.308	1833.66	587.976	936.698	1857.1	559.602	892.236	1973.41	47.0009	964.483	1943.4	43.3297	1068.69	1850.1	358.418	958.908	1846.77	404.76	857.134
0.027	2126.4	965.609	1129.79	2163.52	946.382	902.027	1975.67	1016.29	1030.43	1990.79	1003.34	935.83	2072.67	1032.59	1148.58	2117.04	1024.37	857.897	2012.22	670.34	1162.85	2027.72	562.407	1144.27	1957.9	669.958	1121.06	1971.27	562.68	1099.04	1869.76	246.011	1086.44	1840.63	172.555	1066.35	1847.74	267.056	1041.9	1813.5	196.99	1024.7	1737.03	92.0754	1007.23	1720	44.7684	1011.24	1750.27	59.5595	1051.46	2180.7	712.108	830.948	2259.27	634.837	836.581	2136.4	670.641	865.637	2214.17	592.458	875.914	2066.23	528.23	877.735	1987.89	511.365	889.219	2065.47	565.245	916.575	1983.08	549.477	923.767	1891.68	560.028	944.673	1842.27	570.003	935.51	1867.34	543.274	891.063	1943.85	47.514	964.543	1913.81	43.6473	1068.44	1877.22	342.595	959.571	1869.7	387.726	857.481
0.033	2128	969.299	1130.12	2164.8	952.483	902.921	1977.56	1019.85	1032.09	1991.96	1008.26	936.58	2076.92	1037.93	1148.46	2119.03	1030.68	858.587	1999.68	674.875	1162.11	2008.96	566.184	1143.43	1945.2	677.689	1120.37	1952.35	569.753	1098.48	1842.64	250.417	1086.7	1813.24	177.074	1066.69	1820.5	271.567	1042.21	1786.05	201.488	1025.23	1709.53	98.0634	1008.66	1691.41	51.1369	1012.28	1722.14	64.8466	1052.55	2187.65	722.269	830.743	2269.3	648.067	837.319	2144.73	679.138	865.432	2225.61	604.26	876.522	2078.63	525.342	878.343	2001.41	503.245	888.957	2075.2	562.334	916.414	1993.82	540.903	923.503	1901.81	544.524	944.293	1851.9	550.845	934.868	1878.89	525.475	890.736	1914.33	48.0693	964.244	1884.15	44.3717	1068.15	NaN	NaN	NaN	1893.83	370.366	858.119
0.04	2129.77	971.782	1130.37	2166.63	958.907	903.861	1979.52	1023.66	1033.69	1993	1013.35	936.962	2082.82	1042.63	1147.82	2120.59	1037.18	859.257	1987.53	679.533	1161.35	1990.41	570.924	1142.71	1933.34	686.557	1120.23	1933.91	578.501	1098.21	1815.85	255.919	1087	1786.21	182.651	1067.01	1793.89	277.269	1042.57	1758.84	207.306	1025.72	1683.17	105.745	1009.41	1663.61	59.4423	1012.27	1694.57	71.4	1054.69	2194.39	732.342	830.42	2278.41	661.278	838.05	2152.54	687.967	865.106	2236.12	616.029	877.213	2091.22	521.147	878.673	2015.39	494.027	888.922	2084.55	558.725	916.196	2004.76	531.468	923.154	1912.82	528.074	943.402	1862.13	528.829	934.096	1891.46	507.263	889.677	1885.18	48.9658	964.155	1854.34	45.5683	1068.47	1934.71	312.078	961.784	1918.68	353.772	858.011
0.047	2131.85	973.6	1130.28	2168.63	965.383	904.802	1981.75	1027.81	1035.17	1994.67	1018.56	937.369	2088.33	1046.66	1147.56	2123.21	1043.65	859.887	1976.11	686.195	1161.37	1973.05	577.966	1142.36	1922.37	696.303	1120.24	1916.26	589.05	1098.53	1790.11	263.246	1087.28	1760.42	189.983	1067.18	1768.23	284.767	1042.89	1732.69	214.96	1026.05	1658.16	115.33	1009.93	1636.74	69.8555	1012.17	1668.81	79.5471	1052.7	2200.86	742.313	830.089	2287.05	674.141	838.948	2160.31	697.585	864.953	2246.17	627.489	878.234	2103.27	517.633	879.108	2029.82	484.825	888.805	2094.33	554.252	916.216	2016.58	521.258	923.075	1924.75	510.914	943.027	1874.3	507.144	933.777	1905.3	488.372	890.204	1856.61	49.7435	964.268	1825.26	46.2611	1066.71	1965.57	297.456	963.199	1945.65	336.769	859.297
0.053	2134.06	975.002	1129.89	2171.14	971.017	905.559	1984.32	1032.1	1036.8	1996.51	1023.88	937.626	2094.64	1049.91	1147.2	2125.2	1050.25	860.459	1965.85	693.786	1161.84	1956.07	585.725	1142.94	1912.4	706.848	1120.7	1900	599.983	1098.92	1765.77	272.302	1087.61	1735.84	199.314	1067.09	1744.37	294.032	1043.11	1708.69	224.475	1025.89	1634.83	126.628	1009.81	1611	82.4398	1011.62	1643.32	90.1625	1052.22	2206.56	752.367	829.904	2294.74	686.55	839.783	2167.6	706.092	864.805	2254.79	639.012	878.933	2116.33	512.316	879.666	2045.47	473.79	889.965	2104.43	548.742	916.538	2029.26	510.201	923.304	1937.56	493.106	942.352	1889.04	484.876	933.425	1920.58	467.401	890.05	1828.1	49.3969	963.233	1796.5	47.827	1066.3	1995.82	283.921	965.566	1973.71	320.591	860.438
0.06	2136.49	976.078	1129.42	2172.76	977.669	906.313	1987.12	1036.25	1038.3	1998.52	1029.37	937.934	2101.26	1052.58	1146.54	2126.33	1056.38	860.8	1956.24	701.941	1162.88	1940.13	594.053	1143.84	1903.72	717.87	1121.51	1885.22	611.398	1099.58	1742.81	282.694	1087.66	1712.86	209.76	1066.75	1721.92	304.73	1042.9	1686.25	235.237	1025.17	1613.26	139.372	1008.73	1587.01	96.6177	1010.2	1619.31	102.283	1051.04	2211.94	762.21	829.87	2301.55	698.509	840.583	2173.7	715.016	864.447	2262.39	650.25	879.629	2129.54	506.756	880.45	2061.39	463.394	891.246	2115.01	542.166	917.404	2042.6	498.561	924.262	1952.39	474.474	942.735	1903.33	462.184	933.576	1937.41	447.169	890.446	1801.18	48.8344	963.618	1768.46	49.7292	1066.1	2027.5	270.68	966.942	2002.84	304.995	861.982
