Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Thigh.Top.LateralX	R.Thigh.Top.LateralY	R.Thigh.Top.LateralZ	R.Thigh.Bottom.LateralX	R.Thigh.Bottom.LateralY	R.Thigh.Bottom.LateralZ	R.Thigh.Top.MedialX	R.Thigh.Top.MedialY	R.Thigh.Top.MedialZ	R.Thigh.Bottom.MedialX	R.Thigh.Bottom.MedialY	R.Thigh.Bottom.MedialZ	R.Shank.Top.LateralX	R.Shank.Top.LateralY	R.Shank.Top.LateralZ	R.Shank.Bottom.LateralX	R.Shank.Bottom.LateralY	R.Shank.Bottom.LateralZ	R.Shank.Top.MedialX	R.Shank.Top.MedialY	R.Shank.Top.MedialZ	R.Shank.Bottom.MedialX	R.Shank.Bottom.MedialY	R.Shank.Bottom.MedialZ	R.Heel.TopX	R.Heel.TopY	R.Heel.TopZ	R.Heel.BottomX	R.Heel.BottomY	R.Heel.BottomZ	R.Heel.LateralX	R.Heel.LateralY	R.Heel.LateralZ	L.Thigh.Top.LateralX	L.Thigh.Top.LateralY	L.Thigh.Top.LateralZ	L.Thigh.Bottom.LateralX	L.Thigh.Bottom.LateralY	L.Thigh.Bottom.LateralZ	L.Thigh.Top.MedialX	L.Thigh.Top.MedialY	L.Thigh.Top.MedialZ	L.Thigh.Bottom.MedialX	L.Thigh.Bottom.MedialY	L.Thigh.Bottom.MedialZ	L.Shank.Top.LateralX	L.Shank.Top.LateralY	L.Shank.Top.LateralZ	L.Shank.Bottom.LateralX	L.Shank.Bottom.LateralY	L.Shank.Bottom.LateralZ	L.Shank.Top.MedialX	L.Shank.Top.MedialY	L.Shank.Top.MedialZ	L.Shank.Bottom.MedialX	L.Shank.Bottom.MedialY	L.Shank.Bottom.MedialZ	L.Heel.TopX	L.Heel.TopY	L.Heel.TopZ	L.Heel.BottomX	L.Heel.BottomY	L.Heel.BottomZ	L.Heel.LateralX	L.Heel.LateralY	L.Heel.LateralZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z
0	2375.81	943.706	1163.23	2373.49	974.073	932.772	2220.52	997.803	1084.3	2216.22	1003.5	1008.59	2353.13	1018.7	1195.01	2297.44	1039.22	891.531	2171.42	712.84	1195.89	2133.17	610.672	1181.6	2123.79	737.173	1151.77	2080.25	637.602	1139.31	1902.73	369.407	1152.49	1867.01	293.311	1140.01	1890.8	380.112	1101.5	1856.57	307.585	1091.66	1799.8	245.964	1082.9	1757.57	224.709	1071.21	1783.11	206.843	1122.45	2356.5	731.618	874.381	2431.11	649.676	878.172	2314.67	696.869	917.814	2386.75	613.206	923.669	2346.08	369.486	899.538	2317.64	295.036	909.75	2320.13	385.717	943.773	2290.46	310.602	953.595	2232.13	231.858	986.573	2201.57	193.15	988.976	2231.03	197.307	940.981	1901.93	71.0689	1062.61	1845.58	80.5999	1159.49	2395.22	95.96	977.646	2341.04	119.734	883.262
0.007	2377.87	944.574	1163.03	2374.86	976.388	933.362	2222.91	1001.58	1085.68	2218.14	1007.42	1009.99	2358.73	1020.25	1194.58	2302.61	1044.63	892.286	2170.73	717.514	1195.63	2130.03	616.442	1181.61	2123.62	742.883	1151.7	2077.34	644.586	1139.76	1894.67	379.926	1155.3	1857	304.532	1143.93	1881.67	390.697	1104.71	1846.34	318.598	1095.55	1791.9	263.639	1087.35	1747.88	246.616	1074.92	1771.44	225.195	1125.98	2355.53	733.978	876.098	2429.75	651.407	879.959	2313.08	699.209	918.554	2384.07	614.577	923.601	2360.63	359.774	899.058	2337.26	283.978	909.64	2333.21	374.504	943.03	2308.57	297.379	952.889	2255.49	214.065	985.215	2228.12	172.978	988.144	2258.48	178.535	940.491	1878.24	79.8625	1063.58	1822.93	91.7593	1159.01	2429.29	91.7611	981.332	2374.82	109.358	885.889
0.013	2379.61	945.454	1162.35	2375.72	978.424	933.126	2224.86	1005.16	1087.23	2219.47	1010.92	1011.32	2362.92	1022.26	1194.47	2305.16	1049.28	893.133	2171.58	720.352	1195.56	2129.2	620.017	1181.76	2124.23	746.542	1152.37	2076.23	649.053	1140.94	1887.85	390.227	1157.9	1847.11	316.331	1147.3	1873.98	401.585	1107.7	1836.19	330.748	1099.03	1781.47	280.712	1091	1736.35	267.065	1078.41	1758.46	242.913	1128.82	2354.05	735.698	877.211	2427.29	652.183	881.423	2310.86	701.346	919.409	2380.24	615.438	923.822	2374.37	350.831	898.216	2356.63	272.699	909.656	2345.67	362.666	942.097	2326.16	284.617	952.39	2278.63	196.646	984.196	2254.84	153.346	987.72	2284.18	161.282	939.933	1855.17	92.5591	1061.83	1800.35	105.518	1158.23	2462.1	89.1947	985.784	2407.93	99.9194	889.116
0.02	2380.9	946.666	1161.68	2375.71	980.083	932.344	2226.32	1008.27	1088.83	2220.16	1013.86	1012.48	2365.85	1024.5	1194.11	2305.25	1052.57	893.885	2173.9	721.588	1195.91	2130.35	621.851	1182.18	2125.75	748.452	1153.9	2076.97	651.422	1142.59	1881.7	400.509	1160.19	1836.65	329.232	1149.56	1867.37	413.089	1110.47	1825.72	344.848	1101.59	1767.81	297.848	1094.72	1722.07	286.188	1082.53	1744.07	259.983	1131.95	2351.03	736.472	877.819	2423.65	651.769	882.832	2308.17	702.974	920.597	2375.9	615.914	925.151	2386.77	341.171	897.433	2374.28	262.287	909.88	2357.34	351.705	941.241	2343.1	272.744	952.45	2301.38	179.874	983.329	2281.31	134.816	987.695	2309.95	144.105	940.121	1834.85	107.955	1060.29	1781.64	120.544	1157.51	2493	88.0796	990.278	2439.8	91.4033	892.749
0.027	2381.91	948.12	1160.95	2375.11	981.478	931.501	2227.24	1010.77	1090.15	2220.27	1016.07	1013.49	2367.39	1026.65	1193.95	2304.62	1054.43	894.348	2177.36	721.557	1196.53	2133.53	621.112	1182.08	2128.05	748.952	1156.16	2079.25	651.608	1144.15	1876.01	411.054	1162.09	1826.57	343.028	1150.76	1862.28	425.659	1112.59	1815.76	360.39	1103.45	1753.84	315.357	1098.06	1707.39	305.073	1087.24	1730.32	277.313	1135.43	2348.09	736.356	878.335	2418.99	650.384	883.715	2305.15	704.466	922.373	2371.22	616.017	927.22	2397.9	331.663	897.059	2390.96	252.432	910.541	2367.74	340.869	940.835	2359.18	261.307	953.114	2323.76	164.051	982.595	2307.28	117.757	988.231	2335.27	128.134	940.229	1815.84	124.56	1057.78	1765.25	136.297	1156.63	2521.84	88.017	994.855	2470.06	84.1766	896.555
0.033	2382.6	949.727	1160.33	2374.22	982.496	930.691	2227.5	1012.49	1091.17	2219.82	1017.4	1014.19	2368	1028.76	1192.2	2303.45	1055.61	894.732	2181.57	720.351	1197.25	2138.15	619.968	1182.15	2131.67	747.826	1158.81	2082.91	650.529	1145.7	1871.31	421.862	1163.56	1817.88	357.04	1151.64	1857.71	438.257	1114.72	1807.21	376.015	1105.06	1741.94	333.606	1101.12	1694.8	324.977	1092.02	1719.08	295.174	1138.41	2344.49	735.539	878.77	2414.05	648.27	884.687	2301.84	705.328	924.389	2366	615.485	929.272	2407.55	322.624	897.414	2406.28	243.363	911.612	2377.14	330.204	941.442	2374.46	250.447	954.362	2345.86	149.61	982.69	2332.49	102.277	989.255	2361.61	113.429	941.58	1794.94	142.249	1053.77	1750.1	153.251	1156.24	2548.5	88.739	999.194	2498.6	78.4562	900.393
0.04	2383.07	951.053	1159.79	2372.98	983.214	930.156	2227.33	1013.25	1091.85	2218.97	1017.74	1014.74	2366.76	1031.05	1191.18	2301.85	1056.25	895.043	2186.04	718.081	1198.06	2143.57	617.501	1182.08	2134.6	745.672	1161.64	2087.38	648.002	1146.99	1868.52	432.468	1165.1	1811.55	370.632	1152.68	1854.93	450.591	1116.85	1801.12	391.292	1106.69	1733.4	352.487	1103.44	1685.68	346.328	1095.74	1710.02	314.581	1140.9	2340.42	733.875	879.263	2408.52	645.314	885.332	2298.16	705.2	926.457	2360.79	614.286	931.612	2415.99	314.022	898.531	2420.26	234.896	912.92	2385.04	319.88	942.409	2388.36	239.879	956.03	2366.57	136.571	983.446	2356.46	88.5381	990.753	2385.29	100.903	942.986	1776.69	160.134	1051.24	1735.3	171.045	1155.2	2572.73	90.301	1003.16	2524.88	74.5791	904.156
0.047	2383.33	952.025	1159.22	2371.33	983.716	930.117	2226.81	1013.28	1092.21	2217.86	1017.26	1015.42	2364.3	1033.25	1190.49	2299.72	1056.29	895.269	2190.37	714.966	1198.9	2149.56	613.749	1181.74	2137.52	742.19	1164.23	2092.38	643.849	1147.77	1868.19	442.699	1166.61	1807.71	384.308	1154.02	1854.96	462.364	1118.84	1797.91	406.217	1108.53	1728	371.355	1104.47	1679.94	369.156	1098.73	1702.87	334.976	1142.41	2336.44	731	880.162	2402.31	641.472	885.955	2294.26	704.371	928.7	2355.14	612.333	933.876	2423.65	305.828	900.733	2432.76	227.274	914.58	2392.31	309.887	944.592	2400.91	230.049	957.932	2385.64	124.874	984.732	2378.69	76.2869	992.585	2407.13	90.1232	944.704	1760.24	178.281	1050.07	1720.56	190.099	1154.53	2594.27	92.6685	1006.57	2548.42	72.5543	907.496
0.053	2383.34	952.601	1158.86	2369.68	984.079	930.346	2226	1012.57	1092.68	2216.1	1016.04	1015.91	2361.08	1034.96	1190.47	2297.28	1055.51	895.469	2194.5	711.022	1199.61	2155.77	609.144	1181.44	2140.55	737.539	1165.87	2097.79	638.308	1148.02	1869.77	452.926	1167.55	1806	398.037	1155.2	1857.04	473.85	1120.57	1796.89	421.118	1110.23	1725.32	391.258	1105.55	1677.2	391.539	1099.57	1697.78	355.974	1143.09	2332.03	727.746	881.366	2396.3	637.104	887.104	2290.41	702.543	931.139	2349.73	609.519	936.61	2430.36	298.459	903.876	2443.56	220.764	916.73	2398.23	300.648	947.094	2411.5	221.349	960.016	2403.06	114.274	986.919	2398.8	65.5297	994.844	2426.82	80.7205	947.52	1746.33	196.822	1049.81	1706.73	210.216	1154.27	2612.88	95.6901	1009.42	2568.68	71.9149	910.268
0.06	2383.19	952.724	1158.42	2367.55	984.115	930.751	2225.03	1011.06	1093.04	2214.94	1014.29	1016.44	2357.34	1035.91	1191.12	2294.42	1054.06	895.651	2198.48	706.404	1200.09	2162.1	603.885	1181.23	2143.91	731.897	1166.61	2103.7	631.852	1147.6	1873.41	462.977	1167.66	1806.19	412.244	1156.24	1861.27	485.105	1121.42	1797.92	436.089	1111.41	1724.99	411.014	1105.94	1677.1	413.924	1099.52	1694.86	377.325	1143.23	2327.48	723.898	882.44	2390.39	632.31	888.408	2286.51	700.078	933.542	2344.63	606.334	939.72	2434.31	292.242	906.725	2451.72	215.327	919.252	2402.17	292.401	950.168	2419.75	214.043	962.551	2417.7	105.359	989.635	2416.19	56.57	997.972	2443.07	72.9848	950.367	1735.01	215.652	1050.45	1695.03	231.311	1154.6	2628.25	98.8449	1011.49	2585.18	71.6693	912.803
