,Nose,Neck,RShoulder,RElbow,RWrist,LShoulder,LElbow,LWrist,MidHip,RHip,RKnee,RAnkle,LHip,LKnee,LAnkle,REye,LEye,REar,LEar,LBigToe,LSmallToe,LHeel,RBigToe,RSmallToe,RHeel
10,"(65.4702546875, 54.012311363636364, 0.792388)","(54.733818750000005, 80.85699005681818, 0.758008)","(48.054906249999995, 81.641015625, 0.749231)","(54.732884375, 132.03907954545454, 0.841643)","(76.642109375, 132.85963068181817, 0.837709)","(60.554975000000006, 80.82165369318182, 0.622666)","(63.679992187500005, 121.47214772727273, 0.176303)","(75.2942734375, 128.78490625, 0.1942)","(61.4430984375, 158.82336363636364, 0.552311)","(56.527818749999994, 159.65665625, 0.537948)","(58.328359375, 212.46753125, 0.695478)","(55.624745312499996, 275.8011676136364, 0.705964)","(65.913615625, 156.40248295454546, 0.498481)","(64.57325468750001, 211.64273295454544, 0.691969)","(65.90193593750001, 255.52862784090908, 0.776397)","(62.35458124999999, 48.347620454545456, 0.912695)","(65.8916578125, 47.55892301136364, 0.20786)","(52.523554687499995, 49.188303125, 0.913144)","(0.0, 0.0, 0)","(79.75824999999999, 262.01488920454545, 0.69354)","(77.98807656250001, 257.96394886363635, 0.596699)","(62.797475, 261.99025568181816, 0.633108)","(69.927690625, 284.7703181818182, 0.603384)","(66.3667875, 288.01175, 0.529142)","(52.5104734375, 281.49236079545454, 0.660469)"
11,"(241.5135125, 98.73455681818182, 0.763468)","(256.7022453125, 118.23326420454546, 0.770364)","(250.90538281249997, 114.14409943181819, 0.75008)","(241.0837, 137.70478977272728, 0.819824)","(224.98068125000003, 133.65045170454547, 0.798286)","(262.956484375, 120.68897159090909, 0.766915)","(241.97135624999999, 145.86782954545455, 0.823636)","(223.20256562499998, 144.2309744318182, 0.750231)","(258.04587656250004, 171.8655397727273, 0.644824)","(251.35248124999998, 167.78826704545455, 0.606111)","(223.63891875, 173.47096590909092, 0.820083)","(226.314034375, 226.28523863636366, 0.756079)","(263.864696875, 175.89779261363637, 0.578877)","(241.0533328125, 183.21394886363638, 0.792859)","(237.51065, 237.6591306818182, 0.789264)","(0.0, 0.0, 0)","(244.19096406249997, 95.46169602272727, 0.775058)","(0.0, 0.0, 0)","(250.44987500000002, 100.34932670454545, 0.902045)","(230.34025625, 252.2625625, 0.749893)","(233.930125, 253.07461931818185, 0.700914)","(240.1684796875, 243.36051704545454, 0.606557)","(214.26667031249997, 238.46609090909092, 0.706331)","(214.70255625000001, 236.0222755681818, 0.643902)","(228.55466562499998, 231.16012784090907, 0.718526)"
12,"(65.8935265625, 53.21418522727273, 0.79184)","(54.744096875000004, 80.85027954545455, 0.775276)","(48.0563078125, 80.88145369318181, 0.739714)","(54.752973437499996, 131.23126988636363, 0.838337)","(77.077528125, 133.62496875, 0.814438)","(61.000204687499995, 80.82318267045454, 0.656212)","(64.13082812500001, 122.28080681818182, 0.300598)","(76.19874843749999, 132.00934943181818, 0.316572)","(61.445901562500005, 158.82591193181818, 0.550928)","(56.5310890625, 159.65071022727273, 0.532031)","(58.3236875, 212.46753125, 0.693465)","(55.6228765625, 275.0137443181818, 0.70015)","(65.9122140625, 156.41267613636364, 0.497223)","(64.5769921875, 211.63508806818183, 0.68612)","(65.892125, 255.50654261363638, 0.767631)","(62.76804218750001, 48.32969744318182, 0.899442)","(65.4777296875, 47.52333181818182, 0.198857)","(52.9566375, 49.17233380681819, 0.908084)","(0.0, 0.0, 0)","(79.75451249999999, 261.99535227272725, 0.688096)","(77.983871875, 257.9418636363636, 0.602979)","(62.78719687500001, 261.1909403409091, 0.642527)","(69.9225515625, 284.75332954545456, 0.623417)","(66.3560421875, 287.99730965909094, 0.541434)","(52.511875, 280.69389488636364, 0.653578)"
13,"(241.50043125, 99.53302272727274, 0.781738)","(256.7181296875, 119.00624715909092, 0.769718)","(251.351546875, 114.1576903409091, 0.77028)","(241.08697031249997, 137.70224147727274, 0.805438)","(224.541525, 133.6496022727273, 0.783164)","(262.9616234375, 120.68132670454547, 0.766838)","(241.96154531249996, 146.61872727272728, 0.828081)","(222.7507953125, 144.21313636363638, 0.732595)","(257.5945734375, 171.84940056818184, 0.647718)","(251.34126875000004, 167.76788068181818, 0.61431)","(223.6412546875, 173.48370738636362, 0.811419)","(226.3070265625, 226.27929261363636, 0.756031)","(263.4073203125, 175.09507954545455, 0.585397)","(241.04866093750002, 183.22584090909092, 0.792028)","(237.507846875, 237.64214204545456, 0.794335)","(0.0, 0.0, 0)","(243.75274218750002, 95.47103977272728, 0.762172)","(0.0, 0.0, 0)","(250.4503421875, 100.34168181818183, 0.902791)","(230.34959999999998, 251.4819346590909, 0.751005)","(234.359003125, 252.2770028409091, 0.70995)","(239.731659375, 243.3409801136364, 0.604303)","(214.2629328125, 238.46439204545453, 0.708923)","(214.266203125, 236.03161931818184, 0.649311)","(228.12391875, 231.15588068181816, 0.718786)"
14,"(241.9596765625, 98.71417045454545, 0.754077)","(257.147475, 119.00794602272728, 0.775183)","(251.3506125, 114.16363636363637, 0.766856)","(241.521921875, 136.10361079545456, 0.804268)","(225.43105, 133.64110795454548, 0.811682)","(262.9625578125, 120.67113352272727, 0.775781)","(242.85200468750003, 145.85423863636365, 0.80461)","(221.85286093750003, 143.42061647727272, 0.701885)","(256.713925, 171.83835795454544, 0.657403)","(250.899309375, 166.98895170454546, 0.625239)","(223.64265625, 173.48625568181816, 0.810097)","(226.30982968749998, 226.26655113636363, 0.761883)","(262.96956562500003, 175.08148863636367, 0.592445)","(241.05940625, 183.99542613636362, 0.799254)","(237.505978125, 237.64638920454547, 0.789873)","(0.0, 0.0, 0)","(244.6357265625, 94.69126136363636, 0.829958)","(0.0, 0.0, 0)","(250.90257968749998, 100.351875, 0.924635)","(230.3472640625, 251.4819346590909, 0.748348)","(234.35713437500002, 252.27785227272727, 0.703662)","(240.16520937500002, 243.35032386363633, 0.599543)","(214.26667031249997, 238.46184375, 0.701241)","(214.26994062499998, 236.02482386363639, 0.643806)","(228.12391875, 231.14483806818183, 0.716958)"
15,"(65.8963296875, 52.41402045454545, 0.794938)","(54.29279375, 80.82148380681818, 0.732731)","(48.055840624999995, 80.86115227272727, 0.753943)","(55.2117515625, 131.22617329545454, 0.870148)","(77.976396875, 139.32210795454546, 0.835699)","(59.66404843750001, 80.02429204545454, 0.613875)","(64.573721875, 121.48488920454545, 0.180526)","(75.7511828125, 128.7900028409091, 0.256456)","(61.447303125000005, 158.01470454545455, 0.5509)","(56.980056250000004, 158.8361051136364, 0.529365)","(58.32555625, 212.45478977272728, 0.681607)","(55.6219421875, 275.02563636363635, 0.714751)","(65.90333749999999, 155.5912755681818, 0.493658)","(63.691671875000004, 210.83067613636362, 0.653067)","(65.89119062500001, 255.49889772727275, 0.758062)","(62.768976562499994, 48.31763551136363, 0.890343)","(65.47539375, 47.515517045454544, 0.165188)","(52.5291609375, 49.15152272727273, 0.915398)","(0.0, 0.0, 0)","(79.7736671875, 261.21387500000003, 0.679462)","(78.867790625, 257.1756761363636, 0.595527)","(62.78392656250001, 261.19178977272725, 0.638515)","(69.9248875, 283.97185227272723, 0.62968)","(66.35510781250001, 287.9896647727273, 0.551522)","(52.504867187500004, 280.70748579545455, 0.668351)"
16,"(65.892125, 52.41257642045454, 0.795557)","(54.2913921875, 80.81664204545454, 0.737968)","(48.47724375, 80.85104403409092, 0.757131)","(55.635490625, 130.40986931818182, 0.853756)","(77.983871875, 141.78461079545454, 0.782488)","(59.655171875, 80.03864744318182, 0.633891)","(64.1275578125, 122.27910795454547, 0.367276)","(76.6397734375, 127.98304261363637, 0.382382)","(61.882721874999994, 158.02829545454543, 0.570522)","(56.975384375, 158.8471477272727, 0.54409)","(58.741353124999996, 211.67671022727274, 0.694408)","(55.6228765625, 275.02308806818183, 0.711437)","(65.9243609375, 155.6023181818182, 0.522733)","(64.128959375, 210.82897727272726, 0.663914)","(65.8916578125, 255.5005965909091, 0.761268)","(62.360654687499995, 48.32324176136364, 0.904571)","(65.46791875000001, 47.528513352272725, 0.15377)","(52.95243281250001, 49.15373125, 0.916852)","(0.0, 0.0, 0)","(79.77506875, 261.21642329545455, 0.670207)","(78.87012656249999, 257.17482670454547, 0.587704)","(62.78532812499999, 261.1943380681818, 0.642334)","(69.9281578125, 283.97015340909087, 0.632686)","(66.355575, 287.99051420454543, 0.553927)","(52.504867187500004, 280.70493749999997, 0.67251)"
17,"(241.51211093749998, 99.50669034090909, 0.792151)","(256.2686953125, 119.0206875, 0.796471)","(250.90257968749998, 114.16278693181819, 0.746871)","(241.50977499999996, 137.70054261363637, 0.797366)","(224.9755421875, 133.63771022727272, 0.80642)","(262.53274531249997, 120.69406818181818, 0.770514)","(242.86415156249998, 145.84914204545453, 0.788465)","(223.1871484375, 144.23352272727274, 0.727357)","(258.484565625, 172.64531818181817, 0.64513)","(251.7921046875, 168.59013068181815, 0.605341)","(223.62957500000002, 172.69458522727274, 0.827131)","(225.87955, 226.26655113636363, 0.747799)","(264.30385312500005, 176.7073011363636, 0.581399)","(241.05987343750002, 183.20970170454547, 0.790089)","(237.49336406249998, 237.62515340909087, 0.791953)","(0.0, 0.0, 0)","(244.188628125, 95.46254545454545, 0.777788)","(0.0, 0.0, 0)","(250.01212031250003, 100.35272443181819, 0.909137)","(230.34119062500002, 251.46919318181818, 0.743528)","(234.35713437500002, 252.25916477272727, 0.704156)","(239.28175781249996, 243.3239914772727, 0.607336)","(214.2596625, 238.44485511363638, 0.740799)","(213.8228421875, 236.02142613636366, 0.672654)","(228.11737812500002, 231.15927840909092, 0.707407)"
18,"(65.45390312500001, 50.781837215909086, 0.772058)","(53.400465625, 80.81035625, 0.717835)","(48.0572421875, 80.85325255681819, 0.74255)","(56.0886625, 127.96435511363636, 0.850984)","(77.538175, 147.49109374999998, 0.804546)","(58.775925, 80.02760482954545, 0.600142)","(65.0170828125, 120.67962784090908, 0.260538)","(76.655190625, 119.81405681818183, 0.455716)","(61.000204687499995, 155.59892045454546, 0.57753)","(56.53529375, 157.22303409090912, 0.56389)","(58.3213515625, 211.65717329545456, 0.697049)","(55.207546875, 275.7986193181818, 0.704424)","(65.4674515625, 153.96376420454544, 0.540245)","(63.68653281249999, 210.82388068181817, 0.668265)","(65.46605, 255.51758522727275, 0.754517)","(62.3307546875, 47.54771051136364, 0.873151)","(65.020353125, 45.91178977272727, 0.14271)","(52.514678125, 49.133005113636365, 0.939202)","(0.0, 0.0, 0)","(79.76806093750001, 262.0038465909091, 0.702168)","(78.43097031250001, 257.9580028409091, 0.606802)","(62.7755171875, 261.9945028409091, 0.640598)","(69.92722343749999, 284.76946875, 0.628284)","(66.36351718750001, 288.01175, 0.554255)","(52.078325, 281.49915625, 0.663437)"
19,"(65.0208203125, 50.78863267045454, 0.764181)","(52.520751562499996, 80.05436193181819, 0.720114)","(48.060045312499994, 80.86956164772728, 0.765831)","(56.9758515625, 127.15909375000001, 0.860833)","(78.4197578125, 149.10416477272727, 0.765129)","(58.3138765625, 79.23550965909092, 0.569154)","(64.57325468750001, 122.28080681818182, 0.125734)","(77.079396875, 123.91001704545455, 0.0740179)","(60.55684375, 156.40842897727273, 0.569522)","(56.984728125, 158.02744602272728, 0.556773)","(58.320884375, 211.6682159090909, 0.687226)","(55.203809375, 275.80031818181817, 0.706214)","(64.5797953125, 154.77327272727274, 0.504587)","(63.2511140625, 210.81963352272726, 0.659356)","(65.461378125, 255.50654261363638, 0.749408)","(62.317206250000005, 47.54159460227273, 0.847704)","(65.010075, 45.90601363636364, 0.195878)","(52.505334375, 49.13283522727273, 0.937305)","(0.0, 0.0, 0)","(79.764790625, 262.0038465909091, 0.686894)","(78.42770000000002, 257.95715340909095, 0.594934)","(62.772246875, 261.21642329545455, 0.638635)","(69.92442031249999, 284.7677698863636, 0.634651)","(66.3653859375, 288.0083522727273, 0.559445)","(52.0745875, 281.49745738636364, 0.665423)"
20,"(241.516315625, 98.72946022727272, 0.795666)","(256.25467968749996, 118.20183522727272, 0.794172)","(250.44987500000002, 113.37451420454545, 0.746582)","(241.4990296875, 135.28560795454544, 0.810299)","(224.1019015625, 133.63940909090908, 0.819979)","(262.52620468749996, 120.65074715909091, 0.785723)","(243.30891406249998, 145.82111079545456, 0.786778)","(223.20723749999996, 144.20719034090908, 0.735645)","(257.60158125000004, 171.8264659090909, 0.64237)","(251.3408015625, 166.9668664772727, 0.623441)","(223.21050781249997, 172.65551136363635, 0.848241)","(225.431984375, 225.4502471590909, 0.769528)","(263.412459375, 174.28557102272728, 0.584112)","(240.62959374999997, 183.21479829545453, 0.78835)","(237.4877578125, 236.85132102272726, 0.781461)","(0.0, 0.0, 0)","(244.18675937499998, 95.45999715909092, 0.792371)","(0.0, 0.0, 0)","(250.44894062499998, 100.34083238636364, 0.910866)","(230.32437187500003, 250.65373863636364, 0.751721)","(233.91517499999998, 251.44371022727273, 0.719834)","(239.28596249999998, 243.31379829545452, 0.586177)","(213.8144328125, 237.65573295454544, 0.743241)","(213.81303125000002, 235.21361647727272, 0.657761)","(227.6777546875, 230.36166193181816, 0.737703)"
21,"(64.13082812500001, 49.18745369318182, 0.787516)","(52.5114078125, 80.83745312500001, 0.761376)","(48.0385546875, 81.652228125, 0.767508)","(58.7721875, 126.34788636363638, 0.860405)","(81.56112656250001, 146.622125, 0.805285)","(58.326023437500005, 80.02760482954545, 0.632951)","(64.13363125000001, 119.84973295454544, 0.156072)","(0.0, 0.0, 0)","(60.114884375, 153.9765056818182, 0.56478)","(56.082589062500006, 155.60061931818183, 0.537773)","(58.310139062500006, 211.63933522727274, 0.678215)","(55.1902609375, 275.8079630681818, 0.730328)","(65.45530468749999, 153.14236363636363, 0.51187)","(63.248778125, 210.01692045454547, 0.660563)","(65.02455781249999, 255.53117613636365, 0.738548)","(61.451975000000004, 45.91263920454545, 0.765618)","(63.6874671875, 43.47077755681818, 0.149837)","(52.05730156250001, 48.36707244318181, 0.968374)","(0.0, 0.0, 0)","(79.7568484375, 261.2113267045454, 0.679146)","(78.42022499999999, 257.1697301136364, 0.607932)","(62.352712499999996, 262.7887215909091, 0.642277)","(69.48946875, 285.5781278409091, 0.657187)","(65.91641875, 288.78982954545455, 0.604735)","(52.0559, 280.7100340909091, 0.697042)"
22,"(241.50557031249997, 98.71501988636362, 0.813498)","(256.2714984375, 116.59725852272726, 0.768828)","(250.90678437499997, 113.32779545454547, 0.72163)","(241.0692171875, 133.70226704545453, 0.809263)","(223.6300421875, 133.64620454545457, 0.786584)","(262.529475, 120.62951136363637, 0.78695)","(242.8622828125, 145.80412215909092, 0.778529)","(220.5223109375, 142.59326988636363, 0.726168)","(257.1544828125, 171.04074147727275, 0.625394)","(250.90585000000002, 166.18369034090907, 0.608574)","(223.20770468749998, 172.6402215909091, 0.852322)","(225.8818859375, 224.67556534090906, 0.778125)","(262.96722968750004, 173.4769119318182, 0.585993)","(240.61744687499998, 180.7913693181818, 0.775829)","(237.4957, 236.8266875, 0.784007)","(0.0, 0.0, 0)","(243.75134062499998, 94.68871306818181, 0.811273)","(0.0, 0.0, 0)","(250.44520312500003, 100.31704829545454, 0.892483)","(230.32297031250002, 250.64949147727273, 0.75646)","(233.9128390625, 250.67667329545452, 0.722882)","(239.73025781249999, 242.52637500000003, 0.577541)","(213.8200390625, 237.6217556818182, 0.73506)","(213.8172359375, 234.3896676136364, 0.643114)","(228.10896875, 230.35826420454543, 0.719193)"
