,Nose,Neck,RShoulder,RElbow,RWrist,LShoulder,LElbow,LWrist,MidHip,RHip,RKnee,RAnkle,LHip,LKnee,LAnkle,REye,LEye,REar,LEar,LBigToe,LSmallToe,LHeel,RBigToe,RSmallToe,RHeel
10,"(116.85153593749999, 63.79691647727273, 0.811123)","(109.27842656250002, 87.37255681818182, 0.854818)","(103.4441890625, 88.18291477272727, 0.79363)","(102.09355, 126.31390909090909, 0.867014)","(105.220903125, 162.1038693181818, 0.798095)","(115.9732234375, 86.53331818181817, 0.751484)","(118.6469375, 120.66263920454544, 0.128893)","(123.1062421875, 136.0959659090909, 0.0607796)","(112.8533453125, 150.7095909090909, 0.638556)","(109.2410515625, 150.7248806818182, 0.644822)","(105.2251078125, 210.00417897727274, 0.782257)","(101.642246875, 269.33104545454546, 0.757483)","(118.1904953125, 149.90517897727273, 0.598388)","(113.73399375, 206.78058522727272, 0.690068)","(112.85381249999999, 260.3933238636364, 0.759441)","(115.0566015625, 60.546735511363636, 0.833153)","(117.309846875, 60.524310511363645, 0.330724)","(108.3561984375, 61.38164204545454, 0.785963)","(0.0, 0.0, 0)","(124.00838124999999, 270.9789431818182, 0.72609)","(124.00651250000001, 269.31745454545455, 0.70418)","(111.4854203125, 264.4739943181818, 0.624062)","(112.39970625, 280.6845511363636, 0.674484)","(109.2616078125, 281.5263380681818, 0.683156)","(98.5209671875, 275.8249517045454, 0.751848)"
11,"(116.4268625, 67.04208579545454, 0.828005)","(109.27375468749999, 88.96269318181818, 0.846597)","(103.00643437500001, 90.60974147727273, 0.76903)","(102.0912140625, 127.13191193181818, 0.881743)","(104.77520625, 163.69995170454547, 0.776587)","(115.9732234375, 88.13364772727273, 0.79297)","(119.090765625, 123.09880965909092, 0.130378)","(124.00090625000001, 136.90292613636362, 0.072651)","(112.8426, 153.14066477272726, 0.662972)","(108.80469843750001, 153.15425568181817, 0.667336)","(105.2316484375, 210.84341761363638, 0.835073)","(101.21990937499999, 270.1575426136364, 0.750169)","(118.18815937500001, 152.35154261363635, 0.606427)","(113.2798875, 210.01352272727271, 0.726334)","(112.836059375, 262.7980653409091, 0.797913)","(114.61230625000002, 62.15870227272727, 0.857614)","(116.8664859375, 62.15963664772727, 0.443297)","(107.91050156250002, 63.0054159090909, 0.755791)","(0.0, 0.0, 0)","(123.57202812500002, 273.3768892045454, 0.718392)","(123.5505375, 270.1278125, 0.718212)","(110.5968296875, 266.9025198863636, 0.616161)","(112.3898953125, 282.31800852272727, 0.698881)","(109.24572343749999, 283.13940909090906, 0.669969)","(98.102834375, 276.65739488636365, 0.767513)"
12,"(116.8534046875, 67.83435085227273, 0.845714)","(109.2681484375, 89.79938352272727, 0.80882)","(102.567278125, 93.00598863636364, 0.776778)","(101.66, 127.98134375000001, 0.830662)","(104.77146875, 165.32151704545456, 0.799144)","(115.968084375, 88.1778181818182, 0.748397)","(119.0931015625, 124.70933238636363, 0.10251)","(121.32018437500001, 139.35438636363637, 0.0549163)","(112.8383953125, 153.15850284090908, 0.658579)","(108.80423125, 153.1780397727273, 0.647176)","(105.211559375, 211.6818068181818, 0.793772)","(101.214303125, 271.7833551136364, 0.744719)","(117.750871875, 153.13726704545456, 0.610897)","(113.2710109375, 210.85021306818183, 0.737858)","(112.82578124999999, 263.6126704545454, 0.815499)","(115.0566015625, 62.195482670454545, 0.856656)","(117.2939625, 62.181976704545455, 0.390808)","(107.4750828125, 65.41907642045454, 0.754198)","(0.0, 0.0, 0)","(123.5575453125, 275.01204545454544, 0.7521)","(123.1137171875, 270.94326704545455, 0.721329)","(110.16094375, 269.2885738636364, 0.673504)","(111.944665625, 283.1300653409091, 0.681882)","(108.80049375, 283.9642073863636, 0.639032)","(98.0958265625, 278.27131534090904, 0.745349)"
13,"(116.4086421875, 68.64657755681819, 0.866401)","(109.26441093750002, 93.0076875, 0.823186)","(102.995221875, 93.82569034090909, 0.79784)","(101.6623359375, 130.39967613636364, 0.819825)","(104.338853125, 166.1700994318182, 0.794966)","(115.9564046875, 89.80193181818183, 0.734874)","(117.753675, 125.53837784090909, 0.164511)","(123.55941406250001, 140.1511534090909, 0.117959)","(112.8318546875, 156.41097727272728, 0.660293)","(108.36974687499999, 157.2043465909091, 0.639293)","(104.7915578125, 214.0941931818182, 0.761014)","(101.2147703125, 274.9908096590909, 0.745153)","(118.1932984375, 155.60316761363634, 0.601516)","(113.2812890625, 211.65887215909092, 0.746212)","(112.8290515625, 264.45785511363636, 0.785872)","(113.73399375, 63.00244289772728, 0.806165)","(116.8552734375, 63.00584062499999, 0.498931)","(107.90582968749999, 66.23699431818181, 0.759742)","(0.0, 0.0, 0)","(123.57202812500002, 276.61917045454544, 0.769683)","(123.55474218749998, 274.18809659090914, 0.689269)","(110.597296875, 270.1176193181818, 0.636912)","(112.37961718749999, 284.7703181818182, 0.662316)","(108.81123906250001, 287.9896647727273, 0.628823)","(98.102834375, 280.70663636363633, 0.748263)"
14,"(115.97649375, 70.28292301136364, 0.836756)","(109.69982968749999, 93.84437784090909, 0.852792)","(103.4423203125, 93.8809034090909, 0.794111)","(101.66607343749999, 131.2091846590909, 0.838284)","(104.7803453125, 166.96346875, 0.781756)","(116.405371875, 93.03996590909091, 0.754622)","(118.19750312499998, 126.36232670454545, 0.264824)","(124.00464375, 141.79140625, 0.191068)","(112.843534375, 158.02065056818182, 0.666377)","(108.8018953125, 158.81656818181816, 0.661324)","(105.21623125, 216.51167613636363, 0.799706)","(101.6417796875, 274.9976051136363, 0.765875)","(118.63058593750002, 157.21453977272728, 0.611585)","(113.73025625000001, 212.47262784090907, 0.714297)","(112.82578124999999, 266.08196875, 0.776259)","(113.27661718750001, 67.03146789772728, 0.847678)","(116.4310671875, 67.05601647727272, 0.684111)","(107.019575, 67.87843636363637, 0.779208)","(0.0, 0.0, 0)","(123.55894687499999, 276.66588920454546, 0.756721)","(123.54306249999999, 275.0196903409091, 0.718628)","(110.59776406249999, 270.16858522727273, 0.629813)","(111.94046093749999, 284.7567272727273, 0.62763)","(108.36834531250001, 287.1971448863637, 0.611834)","(98.53217968749999, 280.69729261363636, 0.725068)"
15,"(116.40490468750001, 70.27833607954545, 0.845251)","(109.70169843749999, 93.87580681818181, 0.848572)","(103.454, 94.65898295454545, 0.794484)","(101.6707453125, 132.0450255681818, 0.86398)","(104.7906234375, 167.77467613636367, 0.781472)","(116.3992984375, 93.82908806818182, 0.761987)","(118.63852812500001, 127.16503977272725, 0.18716)","(123.5538078125, 141.77441761363636, 0.100524)","(113.2728796875, 158.81486931818182, 0.657971)","(108.81918125, 158.84205113636364, 0.667858)","(105.2148296875, 216.5218693181818, 0.774195)","(101.65392656249999, 275.01289488636365, 0.773483)","(118.64506875, 158.0172528409091, 0.615427)","(114.18015781250001, 211.68095738636364, 0.701814)","(112.8505421875, 266.0777215909091, 0.769916)","(113.719978125, 67.03197755681818, 0.836605)","(116.84826562500001, 67.05533693181819, 0.562475)","(107.46387031249999, 67.8874403409091, 0.792456)","(0.0, 0.0, 0)","(123.57109375, 276.6607926136364, 0.759641)","(123.55988125, 275.00185227272726, 0.712454)","(111.4844859375, 270.1796278409091, 0.655015)","(112.3754125, 285.5679346590909, 0.603031)","(108.81310781250001, 287.9981590909091, 0.6136)","(98.545728125, 281.5017045454545, 0.7249)"
16,"(115.9708875, 69.47791647727273, 0.854724)","(109.7119765625, 93.8384318181818, 0.845349)","(103.89315625, 93.86901136363636, 0.806722)","(102.08887812500001, 130.41666477272727, 0.840848)","(104.78595156249999, 166.14291761363637, 0.785191)","(116.410978125, 93.04166477272729, 0.765851)","(119.09403593750001, 125.5196903409091, 0.15061)","(123.55193906250001, 140.17408806818182, 0.101232)","(112.8552140625, 155.58448011363637, 0.639609)","(108.807034375, 156.3948380681818, 0.638857)","(105.22697656250001, 214.8952073863636, 0.760319)","(101.65766406249999, 274.1991392045455, 0.764827)","(119.07675, 153.9841505681818, 0.625564)","(114.6267890625, 210.83832102272729, 0.715958)","(112.85381249999999, 265.26991193181817, 0.754811)","(113.27428125000002, 66.2262065340909, 0.834975)","(116.84733125, 67.01320511363637, 0.703754)","(107.01630468750001, 67.85252869318182, 0.77193)","(0.0, 0.0, 0)","(124.0079140625, 276.6412556818182, 0.760635)","(123.57202812500002, 274.20933238636366, 0.694705)","(111.05373906249999, 270.1515965909091, 0.631033)","(111.94373124999998, 283.9684545454545, 0.632105)","(108.793953125, 286.39698011363635, 0.607385)","(98.9750734375, 279.88013920454546, 0.706493)"
17,"(116.40350312499999, 68.67681732954546, 0.880416)","(110.15346875, 93.81124999999999, 0.825011)","(103.4577375, 93.82059374999999, 0.786297)","(101.6772859375, 129.58252272727273, 0.838426)","(104.78268125, 166.14291761363637, 0.808192)","(116.8580765625, 93.81209943181818, 0.758852)","(119.09216718750001, 123.90916761363636, 0.214162)","(120.88009375000001, 140.9640596590909, 0.148354)","(112.8514765625, 154.79026136363635, 0.644214)","(108.808903125, 155.59297443181816, 0.641393)","(105.2148296875, 213.2846846590909, 0.742036)","(101.640378125, 273.39217897727275, 0.751675)","(118.64133125, 153.98160227272726, 0.613541)","(114.614175, 210.03136079545456, 0.701693)","(112.8505421875, 264.47569318181814, 0.770098)","(113.29250156250001, 63.79080056818182, 0.840175)","(116.8552734375, 63.812715909090905, 0.634959)","(106.58649218750001, 67.05618636363637, 0.770041)","(0.0, 0.0, 0)","(123.57389687499999, 276.6081278409091, 0.781993)","(123.55894687499999, 273.39472727272727, 0.709574)","(111.48915781250001, 270.1405539772727, 0.635106)","(112.374478125, 284.75248011363635, 0.659946)","(108.80563281250001, 287.19289772727274, 0.617984)","(98.523303125, 279.0893181818182, 0.721306)"
18,"(115.95266718750001, 68.69202215909091, 0.862265)","(109.268615625, 93.83503409090909, 0.867206)","(102.565409375, 93.85117329545454, 0.813248)","(101.65953281249999, 130.39882670454546, 0.819434)","(104.3346484375, 166.15650852272728, 0.794528)","(115.968084375, 93.82908806818182, 0.762562)","(119.08656093750001, 126.35807954545454, 0.15429)","(122.65914375, 140.17833522727275, 0.0749692)","(112.8281171875, 155.58278125, 0.667159)","(108.35292812499999, 155.58617897727274, 0.63095)","(104.77754218749999, 214.07720454545455, 0.732847)","(101.19701718750001, 274.20338636363635, 0.739421)","(118.6333890625, 154.78176704545456, 0.620272)","(113.28923124999999, 210.85361079545456, 0.746068)","(112.8159703125, 265.2707613636363, 0.761797)","(112.84633750000002, 64.59572215909091, 0.858485)","(116.407240625, 64.62154488636364, 0.701851)","(106.14453281250002, 67.04403948863637, 0.77391)","(0.0, 0.0, 0)","(123.54913593749998, 276.63530965909086, 0.772517)","(123.5435296875, 274.9908096590909, 0.714909)","(110.161878125, 270.1626392045454, 0.592143)","(111.944665625, 283.9395738636363, 0.689598)","(108.3688125, 285.5866221590909, 0.631813)","(98.087884375, 279.0918664772727, 0.727724)"
19,"(115.94425781250001, 68.70612272727273, 0.866757)","(109.2700171875, 93.86646306818182, 0.878399)","(102.557, 93.87325852272728, 0.824893)","(101.67261406250002, 130.3971278409091, 0.823158)","(103.9020328125, 166.1607556818182, 0.783486)","(115.97228906250001, 93.85202272727273, 0.803599)","(119.0879625, 126.33514488636365, 0.204502)","(124.001840625, 140.15879829545455, 0.108315)","(112.83886249999999, 154.7894119318182, 0.661044)","(108.3702140625, 155.59722159090907, 0.637186)","(104.7822140625, 213.28808238636364, 0.733408)","(101.21804062499999, 274.9984545454546, 0.760415)","(118.64133125, 153.97310795454547, 0.627402)","(113.7358625, 210.85785795454547, 0.736214)","(112.81643749999999, 265.28605113636365, 0.765205)","(112.826715625, 65.41355511363636, 0.87801)","(116.3983640625, 65.42060539772729, 0.759647)","(105.699303125, 67.8501502840909, 0.807832)","(0.0, 0.0, 0)","(123.54539843749998, 276.66249147727274, 0.772403)","(123.11979062500001, 275.0137443181818, 0.72466)","(110.15440312500002, 270.1617897727273, 0.602544)","(111.92831406250001, 283.96760511363635, 0.65712)","(108.35432968750001, 287.1869517045455, 0.624311)","(98.5219015625, 279.89542897727273, 0.726257)"
20,"(116.3955609375, 70.288359375, 0.862351)","(109.27842656250002, 94.66238068181816, 0.865801)","(103.00456562500001, 94.670875, 0.8009)","(102.11457343750001, 131.23296875, 0.81165)","(105.66893593750001, 167.7721278409091, 0.815816)","(115.97275624999999, 94.65048863636363, 0.783954)","(119.52571718749999, 127.15314772727272, 0.162261)","(125.34874218750001, 139.35948295454548, 0.0888504)","(113.2724125, 158.00875852272728, 0.665293)","(108.821984375, 158.0350909090909, 0.668041)","(104.79342656249999, 216.51677272727272, 0.774281)","(101.6417796875, 275.82070454545453, 0.777766)","(118.6399296875, 157.20179829545455, 0.62234)","(114.6193140625, 211.64782954545453, 0.71365)","(112.84633750000002, 266.8889289772727, 0.76137)","(113.28502656250001, 67.03070340909092, 0.860285)","(116.8449953125, 67.81252045454546, 0.697155)","(106.14453281250002, 67.87894602272728, 0.808014)","(0.0, 0.0, 0)","(123.56455312499999, 277.4609573863636, 0.729401)","(123.55614375000002, 275.81051136363635, 0.718175)","(111.04532968749999, 270.95685795454546, 0.666766)","(112.38662500000001, 287.1869517045455, 0.600974)","(109.24198593749999, 288.80851704545455, 0.625037)","(98.52610625, 282.3018693181818, 0.740514)"
21,"(116.390421875, 71.92801761363637, 0.832697)","(109.28076250000001, 95.45999715909092, 0.846006)","(103.892221875, 95.47528693181819, 0.78009)","(104.34866406249999, 132.00680113636366, 0.775226)","(107.01583749999999, 165.31387215909092, 0.778335)","(115.9573390625, 94.70230397727273, 0.774243)","(119.5210453125, 132.02803693181818, 0.188579)","(123.10670937499998, 144.2114375, 0.098476)","(112.8449359375, 157.21114204545455, 0.63625)","(108.81123906250001, 158.0164034090909, 0.619182)","(105.21296093750001, 216.53630965909093, 0.774256)","(101.644115625, 276.6183210227273, 0.769232)","(118.1904953125, 156.39908522727274, 0.591914)","(114.17875624999999, 212.45563920454546, 0.688457)","(113.27474843750001, 268.50284943181816, 0.7701)","(113.28549375, 67.835625, 0.877712)","(116.8477984375, 67.87988039772726, 0.75802)","(106.570140625, 68.67112613636363, 0.796444)","(0.0, 0.0, 0)","(123.57623281250002, 278.28490625, 0.741707)","(123.56128281249998, 275.8478863636364, 0.736226)","(111.48635468750001, 271.7884517045454, 0.645994)","(111.940928125, 288.7915284090909, 0.525154)","(108.36320625, 289.60613352272725, 0.553271)","(98.53731875, 282.33244886363633, 0.698496)"
22,"(115.96528124999999, 73.53726619318182, 0.852666)","(109.69749374999999, 96.27545170454545, 0.810765)","(103.45446718750001, 96.28394602272728, 0.767908)","(105.22697656250001, 132.80951420454545, 0.809473)","(109.257403125, 165.31047443181816, 0.810078)","(115.96714999999999, 95.50331818181819, 0.74704)","(119.52945468749999, 132.8366960227273, 0.184572)","(124.00697968749999, 145.02264488636365, 0.0758399)","(112.391296875, 158.8199659090909, 0.675366)","(107.026115625, 158.85649147727273, 0.601922)","(105.21996874999999, 216.53121306818184, 0.771441)","(101.65065625000001, 277.4465170454545, 0.755722)","(117.2944296875, 158.81401988636364, 0.627689)","(114.6109046875, 213.26769602272725, 0.683545)","(113.28035468750001, 269.29536931818177, 0.76629)","(112.85568124999999, 68.65218380681817, 0.88627)","(116.418453125, 68.65481704545454, 0.771505)","(106.13145156249999, 69.50841107954545, 0.765883)","(0.0, 0.0, 0)","(123.57716718749998, 279.88268750000003, 0.733418)","(123.56408593750001, 276.62001988636365, 0.732757)","(111.4928953125, 273.3879318181818, 0.601694)","(111.944665625, 288.82295738636367, 0.543986)","(108.3655421875, 289.6426590909091, 0.575973)","(98.5368515625, 283.17508522727275, 0.698847)"
