,Nose,Neck,RShoulder,RElbow,RWrist,LShoulder,LElbow,LWrist,MidHip,RHip,RKnee,RAnkle,LHip,LKnee,LAnkle,REye,LEye,REar,LEar,LBigToe,LSmallToe,LHeel,RBigToe,RSmallToe,RHeel
10,"(57.42061406249999, 63.00652017045454, 0.778546)","(48.51461875, 87.30884943181817, 0.884274)","(40.89792078125, 80.88323749999999, 0.83693)","(41.35492359375, 114.14919602272728, 0.912437)","(52.95196562499999, 142.6043125, 0.822619)","(58.302196875, 92.22960795454546, 0.781723)","(59.65330312500001, 125.50440056818182, 0.802015)","(69.929559375, 121.48149147727271, 0.861193)","(45.80432390625, 148.2853125, 0.615891)","(40.4396565625, 145.85933522727274, 0.603212)","(38.20551921874999, 198.65067329545454, 0.715972)","(33.286081562499994, 257.12640909090914, 0.748481)","(51.636365625, 151.51230397727272, 0.624538)","(47.581178125, 202.71265625, 0.670709)","(44.92545078125001, 253.89941761363636, 0.726706)","(55.1697046875, 60.52278153409091, 0.831026)","(58.31574531249999, 61.32574943181819, 0.603177)","(47.58584999999999, 60.52991676136363, 0.872362)","(0.0, 0.0, 0)","(57.877990625, 264.43916761363636, 0.650705)","(57.422015625, 262.79976420454545, 0.58871)","(44.00593234375, 261.18924147727273, 0.58727)","(40.898714999999996, 268.48755965909095, 0.679143)","(37.31225671875, 269.3132073863636, 0.654724)","(30.16199875, 263.62626136363633, 0.616373)"
11,"(57.42295, 63.00057414772728, 0.770993)","(48.93135, 87.3224403409091, 0.886195)","(40.898714999999996, 81.63753295454545, 0.83919)","(41.36015609375001, 114.15259375000001, 0.909913)","(52.96691562499999, 141.79735227272727, 0.823193)","(58.31154062499999, 93.02127840909091, 0.795567)","(59.671990625, 125.52223863636362, 0.812801)","(69.927690625, 121.47129829545453, 0.870378)","(45.8121259375, 149.09142329545455, 0.600587)","(40.445262812500005, 146.64930681818183, 0.594783)","(37.78794703125, 199.46188068181817, 0.717152)","(32.854306875, 257.14169886363635, 0.741856)","(52.05730156250001, 151.52504545454545, 0.61587)","(47.151365625000004, 204.31383522727273, 0.693841)","(44.92736625, 254.69193750000002, 0.733177)","(55.1715734375, 60.521677272727274, 0.822787)","(58.30686875, 61.32371079545454, 0.549315)","(47.586784375, 60.541214204545454, 0.873929)","(0.0, 0.0, 0)","(57.4327609375, 264.4425653409091, 0.675779)","(56.983326562500004, 262.7989147727273, 0.60618)","(43.579577031250004, 261.19518750000003, 0.622341)","(40.89007203125, 268.5070965909091, 0.697269)","(37.304921875, 269.3301960227273, 0.664262)","(29.7291028125, 263.63560511363636, 0.615761)"
12,"(57.433228125, 63.80490113636364, 0.767394)","(48.928079687499995, 87.33433238636363, 0.890851)","(40.89465046875, 81.65834403409092, 0.83638)","(41.78296078125, 114.18317329545454, 0.889076)","(53.857375000000005, 141.80159943181818, 0.819601)","(57.879859374999995, 93.01448295454544, 0.7826)","(59.6659171875, 125.52563636363638, 0.802534)","(69.9515171875, 121.48488920454545, 0.839313)","(46.25039453125, 152.3405, 0.594246)","(40.448906875, 150.7104403409091, 0.574961)","(37.78799375, 201.89380397727274, 0.705004)","(33.2802884375, 257.1450965909091, 0.743993)","(52.06571093749999, 153.1712443181818, 0.584893)","(47.144357812500004, 205.14288068181818, 0.705542)","(44.918723281249996, 254.71911931818184, 0.749825)","(55.18091718749999, 61.3103747159091, 0.858407)","(58.31434375, 61.355309659090906, 0.542284)","(47.5909890625, 60.557778125000006, 0.886247)","(0.0, 0.0, 0)","(57.868646874999996, 264.46040340909093, 0.685138)","(57.41734375000001, 262.8201505681818, 0.620402)","(43.57434453125, 261.9970511363636, 0.643208)","(40.88712875, 268.5232357954545, 0.732745)","(36.87721171875, 269.3395397727273, 0.697679)","(29.72559890625, 263.6364545454545, 0.612128)"
13,"(57.41781093749999, 63.77831392045454, 0.76259)","(48.508545312500004, 87.37170738636364, 0.897832)","(40.89577171875, 81.7021747159091, 0.81564)","(41.79024890625, 114.19506534090911, 0.877447)","(54.73755625, 141.79480397727272, 0.844567)","(57.427621875, 93.05185795454545, 0.787686)","(59.2342359375, 125.54177556818182, 0.805236)","(69.92442031249999, 123.09116477272727, 0.809106)","(45.808201562499995, 153.14746022727275, 0.604645)","(40.0066671875, 151.5369375, 0.567047)","(37.7800515625, 201.90654545454544, 0.715253)","(32.855755156250005, 257.1544403409091, 0.744917)","(52.0559, 153.9799034090909, 0.595705)","(46.71015375, 205.14627840909088, 0.702706)","(44.9199846875, 255.5294772727273, 0.755842)","(55.168303125, 60.540959375, 0.835052)","(58.305, 61.339085511363635, 0.529026)","(47.583046874999994, 61.31385738636363, 0.882011)","(0.0, 0.0, 0)","(57.42808906250001, 264.47569318181814, 0.682285)","(56.9795890625, 262.8252471590909, 0.629225)","(43.571681562500004, 262.7980653409091, 0.626891)","(40.89007203125, 269.3208522727273, 0.686798)","(36.87805265625, 270.1303607954545, 0.633389)","(30.157280156250003, 263.63050852272727, 0.606439)"
14,"(57.422015625, 63.80124857954546, 0.755732)","(48.501537500000005, 87.37255681818182, 0.903931)","(40.891099843750006, 81.70472301136364, 0.812264)","(41.8008540625, 114.19761363636363, 0.865944)","(55.17110625, 142.58732386363636, 0.858922)","(56.987064062500004, 93.04421306818182, 0.781979)","(59.223957812500004, 126.31221022727273, 0.817788)","(69.5058203125, 123.09626136363636, 0.800416)","(45.81161203125, 153.16529829545453, 0.591846)","(40.440310624999995, 152.33455397727272, 0.55996)","(37.774165, 202.70755965909092, 0.713645)","(32.8463646875, 257.1731278409091, 0.736205)","(52.050760937499994, 154.78431534090907, 0.591358)","(46.262775, 205.15307386363637, 0.694601)","(44.91339734375, 256.2948153409091, 0.754078)","(55.1692375, 60.549623579545454, 0.835286)","(58.305, 61.34808948863636, 0.525011)","(47.57837500000001, 61.31190369318182, 0.871209)","(0.0, 0.0, 0)","(57.8700484375, 265.2571704545455, 0.658986)","(57.4187453125, 262.84308522727275, 0.601187)","(43.571774999999995, 262.7972159090909, 0.586722)","(40.892641562499996, 269.3132073863636, 0.678178)","(37.30898640625, 270.13375852272725, 0.6436)","(29.7198525, 263.6619375, 0.614161)"
15,"(57.429490625, 64.60481107954546, 0.744853)","(48.5076109375, 87.36830965909091, 0.900775)","(40.89278171875001, 81.69393522727273, 0.822854)","(42.68173609375, 114.16788352272728, 0.860259)","(55.6210078125, 140.98699431818181, 0.891832)","(57.42061406249999, 93.0450625, 0.782249)","(59.194992187500006, 126.31051136363637, 0.824432)","(69.50675468749999, 123.10560511363636, 0.806906)","(45.809976875, 152.3218125, 0.586038)","(40.43904921874999, 149.90602840909094, 0.546171)","(37.77981796875, 203.50432670454543, 0.598811)","(33.286361875000004, 257.17652556818183, 0.664201)","(52.05029375000001, 153.15765340909093, 0.586509)","(46.695016875, 204.33337215909089, 0.541041)","(44.91101468750001, 255.4980482954545, 0.615975)","(55.174843749999994, 61.3225215909091, 0.847059)","(58.3087375, 61.365927556818185, 0.495178)","(47.155570312500004, 61.31861420454545, 0.86923)","(0.0, 0.0, 0)","(57.42061406249999, 264.45021022727275, 0.612305)","(57.4187453125, 262.8167528409091, 0.551029)","(43.568224375, 262.8311931818182, 0.407883)","(41.33488125, 269.3191534090909, 0.508141)","(37.770147187499994, 270.1363068181818, 0.5225)","(29.72924296875, 264.44936079545454, 0.576452)"
16,"(57.42855625, 63.78570397727273, 0.762416)","(48.949103125, 87.36661079545453, 0.877159)","(40.90175171875, 81.67210482954546, 0.83283)","(43.5806515625, 113.37451420454545, 0.878198)","(56.0844578125, 140.96236079545454, 0.85509)","(58.31434375, 93.81634659090908, 0.807914)","(59.2136796875, 126.35043465909092, 0.818638)","(69.9365671875, 122.28165625, 0.800647)","(46.70646296875, 151.5267443181818, 0.577394)","(40.88437234375, 149.09821875, 0.532279)","(38.6578034375, 202.70586079545456, 0.511363)","(33.302199531250004, 257.1501931818182, 0.596657)","(52.0787921875, 153.14576136363638, 0.580933)","(46.69618484375, 204.35036079545455, 0.484721)","(44.91610703124999, 255.49889772727275, 0.551751)","(55.175778125, 60.54554630681818, 0.841232)","(58.318081250000006, 61.345796022727285, 0.534202)","(47.59005468749999, 61.318444318181825, 0.896067)","(0.0, 0.0, 0)","(57.870515625, 264.45275852272727, 0.56265)","(57.8677125, 262.8226988636364, 0.509781)","(43.57527890625, 263.6203153409091, 0.356247)","(41.35127953125, 270.11082386363637, 0.497781)","(38.219067656250004, 270.1566931818182, 0.491359)","(30.1684459375, 263.65429261363636, 0.538871)"
17,"(58.3035984375, 62.97577073863636, 0.756635)","(49.385456250000004, 87.36151420454544, 0.864868)","(40.90651703125, 81.66361051136363, 0.83226)","(44.462795, 113.34903125, 0.911704)","(57.8775234375, 140.1791846590909, 0.863491)","(58.746025, 93.81889488636364, 0.82369)","(59.670121875, 126.31221022727273, 0.790666)","(69.9473125, 121.4823409090909, 0.802685)","(47.1508984375, 152.35324147727275, 0.554746)","(40.905676093749996, 151.51570170454545, 0.513052)","(38.21280734375, 204.33846875, 0.537428)","(33.737010937499996, 257.12980681818186, 0.621392)","(52.077390625, 154.77582102272729, 0.53236)","(46.70291234375, 205.9693778409091, 0.492167)","(45.35694515625, 255.52607954545454, 0.568008)","(55.1893265625, 59.738331249999995, 0.779253)","(58.7464921875, 60.5544653409091, 0.451756)","(47.6045375, 61.31750994318182, 0.907596)","(0.0, 0.0, 0)","(58.312475, 264.45190909090906, 0.615219)","(57.87705625, 262.8218494318182, 0.552782)","(44.0269090625, 262.85157954545457, 0.416993)","(41.78632453125, 269.3132073863636, 0.49455)","(38.22196421875, 270.12101704545455, 0.483383)","(30.182087812500004, 263.6313579545455, 0.517517)"
18,"(57.875654687499996, 62.992759375, 0.769079)","(49.8232109375, 87.32074147727273, 0.844813)","(41.32820046875, 80.87610227272727, 0.832538)","(44.899335, 112.54207102272728, 0.899962)","(58.760040625, 139.33569886363637, 0.919987)","(58.7530328125, 93.02297727272727, 0.82083)","(59.224425000000004, 125.54602272727274, 0.819013)","(69.9337640625, 121.49508238636365, 0.851153)","(47.147628125000004, 152.32775852272727, 0.585082)","(40.889511406249994, 149.90432954545452, 0.538757)","(37.7832284375, 204.30703977272725, 0.543995)","(33.72332234375, 256.35002840909095, 0.628029)","(52.5142109375, 153.9654630681818, 0.56198)","(47.1396859375, 205.15222443181815, 0.501483)","(44.93404703125, 253.8926221590909, 0.554072)","(55.19353125, 60.51275823863636, 0.812345)","(58.746025, 61.31428210227272, 0.503419)","(47.599865625, 60.515051704545456, 0.872265)","(0.0, 0.0, 0)","(57.869581249999996, 263.6398522727273, 0.56934)","(57.864442187499996, 262.01488920454545, 0.494159)","(44.01228609375, 261.9979005681818, 0.385172)","(41.3506721875, 268.5172897727273, 0.462268)","(37.77902375, 269.3378409090909, 0.45545)","(30.178303593749998, 262.85157954545457, 0.513625)"
19,"(58.3064015625, 62.21323579545455, 0.80197)","(48.943029687499994, 86.53841477272726, 0.865034)","(40.899275625, 80.84849573863637, 0.832342)","(44.921526406249995, 110.92135511363635, 0.859448)","(59.67479375, 136.91736647727274, 0.819229)","(58.3269578125, 92.204125, 0.807864)","(60.554975000000006, 124.71442897727273, 0.764105)","(69.9505828125, 120.6651875, 0.850522)","(47.1508984375, 152.35324147727275, 0.582741)","(40.8941365625, 150.70789204545454, 0.543324)","(37.7757534375, 201.90314772727274, 0.643828)","(33.29229515625, 255.49974715909087, 0.694613)","(52.516079687499996, 154.78771306818183, 0.558302)","(46.70515484375, 204.35885511363637, 0.606116)","(45.3544690625, 252.27955113636364, 0.62843)","(55.201940625, 59.73782159090909, 0.813272)","(58.748828124999996, 60.54129914772727, 0.509623)","(47.588653125, 59.72032329545455, 0.849843)","(0.0, 0.0, 0)","(57.8691140625, 262.8354403409091, 0.61473)","(57.42061406249999, 261.18754261363637, 0.517604)","(44.00583890625, 259.59655681818185, 0.470833)","(41.343290624999995, 265.26736363636365, 0.540947)","(37.771502031249995, 267.68824431818183, 0.50429)","(30.16335359375, 261.2147244318182, 0.566578)"
20,"(57.878925, 62.97415681818181, 0.80865)","(48.9467671875, 86.53076988636364, 0.857599)","(40.894089843749995, 80.83108238636365, 0.821589)","(45.38039796875, 110.1016534090909, 0.832454)","(60.9992703125, 133.69292329545453, 0.833623)","(58.7530328125, 92.21686647727273, 0.813937)","(60.099934375000004, 123.10220738636363, 0.759087)","(69.505353125, 121.46790056818182, 0.876417)","(46.7063228125, 150.71808522727272, 0.565868)","(40.882924062499995, 147.4851477272727, 0.545591)","(38.2233190625, 201.89635227272726, 0.486377)","(33.29649984375, 254.70892613636366, 0.556419)","(52.508137500000004, 152.36173579545454, 0.555928)","(46.2563278125, 204.3155340909091, 0.45222)","(44.933533125, 252.27020738636367, 0.472701)","(55.19586718749999, 60.51912897727272, 0.834239)","(58.750696875, 60.554210511363635, 0.59126)","(47.581645312499994, 58.92177244318182, 0.837963)","(0.0, 0.0, 0)","(57.868179687499996, 262.8201505681818, 0.497546)","(56.9851953125, 259.58636363636367, 0.425754)","(43.57312984375, 261.99875, 0.324776)","(40.910161093750006, 267.71032954545456, 0.379612)","(37.77453875, 268.502, 0.379637)","(30.170501562499997, 261.9979005681818, 0.488787)"
21,"(57.877990625, 62.96744630681818, 0.812082)","(48.9486359375, 86.51632954545455, 0.848532)","(40.89455703125, 80.82471164772727, 0.817456)","(46.7038934375, 108.46989488636363, 0.835521)","(62.355515624999995, 132.84773863636363, 0.859407)","(58.747893749999996, 91.40565909090908, 0.80613)","(60.099934375000004, 122.28250568181818, 0.714448)","(69.9225515625, 120.6609403409091, 0.832286)","(46.699128124999994, 151.52844318181818, 0.546809)","(40.88633453125, 149.088875, 0.522226)","(39.10924671875001, 201.90059943181816, 0.408569)","(33.3012184375, 254.7165710227273, 0.464788)","(52.07925937500001, 153.15850284090908, 0.531157)","(45.8033428125, 204.34441477272728, 0.39166)","(45.3591409375, 251.47598863636364, 0.392249)","(55.198203125000006, 59.73518835227272, 0.837328)","(58.7492953125, 60.53110596590909, 0.610648)","(47.581645312499994, 58.90461392045455, 0.838789)","(0.0, 0.0, 0)","(57.873785937499996, 262.81335511363636, 0.438877)","(56.986596875, 259.5753210227272, 0.365723)","(43.57172828125, 262.0038465909091, 0.252741)","(41.350952500000005, 268.51304261363634, 0.333021)","(39.106396875, 268.502, 0.331868)","(30.60003375, 262.01913636363633, 0.430902)"
22,"(57.869581249999996, 62.97500625, 0.79817)","(49.381718750000005, 86.51378125000001, 0.829023)","(40.90305984375, 80.81672698863636, 0.818734)","(48.0198671875, 107.67142897727274, 0.878543)","(64.1294265625, 128.80104545454546, 0.79209)","(58.7633109375, 91.40311079545455, 0.809031)","(59.673859375, 120.65669318181818, 0.536668)","(70.8345015625, 119.86842045454547, 0.522511)","(46.70450078125, 149.90093181818182, 0.506283)","(40.899649374999996, 146.66544602272728, 0.494922)","(38.668361875, 201.09448863636365, 0.484815)","(33.738973125, 254.70467897727275, 0.543206)","(52.0685140625, 152.34304829545457, 0.49533)","(47.144825000000004, 203.5306590909091, 0.463855)","(45.36147687500001, 252.2583153409091, 0.48265)","(55.194465625, 59.719134090909094, 0.82265)","(58.7492953125, 60.546820454545454, 0.635566)","(47.5872515625, 58.101730965909084, 0.855902)","(0.0, 0.0, 0)","(57.880793749999995, 262.8337414772727, 0.565137)","(57.868646874999996, 261.18329545454543, 0.472363)","(44.026068125, 261.19178977272725, 0.347832)","(41.788426875, 267.7009857954545, 0.379349)","(38.66340968750001, 268.5045482954545, 0.376052)","(30.612694531249996, 261.2147244318182, 0.467953)"
