,Nose,Neck,RShoulder,RElbow,RWrist,LShoulder,LElbow,LWrist,MidHip,RHip,RKnee,RAnkle,LHip,LKnee,LAnkle,REye,LEye,REar,LEar,LBigToe,LSmallToe,LHeel,RBigToe,RSmallToe,RHeel
49,"(130.2448671875, 56.508111931818185, 0.818431)","(123.11511875, 80.85682017045455, 0.841177)","(117.75414218750001, 80.83363068181818, 0.799378)","(115.06267500000001, 118.22816761363637, 0.79983)","(133.84080937500002, 120.63036079545455, 0.889008)","(127.57862812499998, 80.86395539772727, 0.702675)","(128.0280625, 112.54546875, 0.306089)","(139.19010625, 119.85228125, 0.267572)","(125.78369375, 142.60176420454545, 0.596806)","(121.32672500000001, 142.58562500000002, 0.58273)","(119.99430625, 198.6659630681818, 0.78969)","(118.1932984375, 260.4001193181818, 0.703242)","(129.803375, 142.60686079545454, 0.555957)","(126.6900375, 198.6260397727273, 0.749481)","(125.77995625000001, 252.27870170454545, 0.7001)","(127.58657031250002, 54.038388920454544, 0.832838)","(130.260284375, 53.2430659090909, 0.13398)","(122.20924218749998, 54.83549573863636, 0.773849)","(0.0, 0.0, 0)","(137.839, 262.80061363636366, 0.729921)","(137.3909671875, 258.77855397727274, 0.662262)","(123.5729625, 257.12386079545456, 0.307542)","(130.69430156250002, 270.13460795454546, 0.709639)","(126.68396406250001, 270.9840397727273, 0.704172)","(115.51818281250002, 266.08451704545456, 0.765272)"
50,"(130.26916093749998, 55.68993920454546, 0.858641)","(123.12352812499999, 80.86098238636363, 0.839126)","(118.1904953125, 80.84322926136363, 0.803978)","(115.06454375, 118.21372727272727, 0.797113)","(133.838940625, 119.87691477272728, 0.888731)","(127.58797187500001, 80.86582414772728, 0.691283)","(128.0257265625, 113.34223579545454, 0.229004)","(140.96915625, 119.8480340909091, 0.192762)","(125.345471875, 145.02774147727274, 0.598454)","(121.3159796875, 145.01584943181817, 0.592696)","(119.99056875000001, 198.66426420454545, 0.786994)","(118.63011875000001, 259.58976136363634, 0.698186)","(129.8001046875, 145.03708522727274, 0.548572)","(126.6900375, 198.63113636363636, 0.76213)","(125.7944390625, 252.28379829545455, 0.704347)","(127.59170937500001, 52.407309943181815, 0.791639)","(130.26869375, 50.81029318181819, 0.180324)","(122.20690624999999, 54.84042244318182, 0.763217)","(0.0, 0.0, 0)","(137.4227359375, 262.80995738636364, 0.739614)","(137.3909671875, 259.5744715909091, 0.668275)","(124.0032421875, 257.13150568181817, 0.31273)","(130.26402187500003, 270.1278125, 0.712564)","(126.67275156250001, 270.9746960227273, 0.708833)","(115.9405203125, 265.2835028409091, 0.759688)"
51,"(130.2766359375, 56.479486079545445, 0.861202)","(123.539325, 80.84501306818181, 0.841204)","(118.63198750000001, 80.83728323863637, 0.810966)","(115.5149125, 117.39997159090909, 0.806761)","(134.2771625, 119.8760653409091, 0.894374)","(128.0201203125, 80.84424857954545, 0.69789)","(128.47095625, 113.37111647727275, 0.168329)","(140.98457343750002, 120.67792897727271, 0.142695)","(126.2233171875, 145.02179545454544, 0.60074)","(122.20924218749998, 145.01754829545456, 0.589498)","(119.998978125, 199.48481534090908, 0.755218)","(119.07768437499999, 259.5685255681818, 0.723633)","(129.815521875, 145.02519318181817, 0.538635)","(126.69844687500002, 198.65407102272727, 0.751923)","(126.24527499999999, 252.27615340909094, 0.743374)","(128.47375937500001, 53.22964488636363, 0.80549)","(130.7064484375, 53.22157528409091, 0.0726176)","(122.6680203125, 54.835325852272724, 0.814361)","(0.0, 0.0, 0)","(137.8404015625, 262.0140397727273, 0.721822)","(137.39236875, 257.97244318181816, 0.6772)","(124.44566875, 257.1289573863636, 0.342737)","(130.2644890625, 270.1303607954545, 0.716631)","(126.6708828125, 270.9628039772727, 0.699582)","(115.9629453125, 265.25971875, 0.778349)"
52,"(130.69196562500002, 56.493331818181815, 0.858183)","(123.55334062499999, 80.84756136363636, 0.852395)","(119.08515937499999, 80.84246477272727, 0.835098)","(115.941921875, 117.4050681818182, 0.832704)","(134.2851046875, 119.85822727272729, 0.880601)","(128.0318, 80.85104403409092, 0.713961)","(128.9175875, 113.3626221590909, 0.186981)","(141.434475, 121.48828693181818, 0.166369)","(125.78509531249998, 145.82450852272729, 0.590343)","(122.2111109375, 145.82026136363638, 0.578957)","(120.00178125, 199.46442897727272, 0.752964)","(119.51450468750001, 257.97499147727274, 0.737401)","(129.3693578125, 145.83130397727274, 0.522467)","(127.11657968749999, 198.65237215909093, 0.762752)","(126.66527656249998, 252.26341193181818, 0.735269)","(128.47189062500001, 54.0106125, 0.809664)","(130.710653125, 53.22650198863636, 0.124586)","(122.66007812500001, 54.834901136363634, 0.801559)","(0.0, 0.0, 0)","(137.8427375, 262.00979261363636, 0.718694)","(137.40217968750002, 257.9605511363636, 0.682578)","(124.89089843749998, 257.13065625, 0.283375)","(130.26635781250002, 269.3480340909091, 0.642188)","(126.2420046875, 270.16688636363637, 0.663658)","(116.3983640625, 264.4638011363636, 0.780859)"
53,"(130.697571875, 56.48135482954545, 0.859807)","(123.54679999999999, 80.84059602272727, 0.848838)","(119.083290625, 80.85214829545454, 0.837348)","(115.9522, 117.42205681818182, 0.845359)","(134.287440625, 119.8760653409091, 0.895578)","(127.59311093749999, 80.82054943181818, 0.701278)","(128.470021875, 114.1398522727273, 0.172597)","(139.6428109375, 120.65754261363635, 0.114634)","(126.22798906250001, 145.84064772727274, 0.598845)","(122.2199875, 145.8321534090909, 0.585451)","(120.4311265625, 199.46273011363635, 0.769934)","(119.52571718749999, 257.96225, 0.752348)","(129.815521875, 145.85423863636365, 0.527634)","(127.13620156249999, 198.65916761363636, 0.781545)","(126.683496875, 252.25661647727273, 0.749235)","(128.4803, 53.240517613636364, 0.798124)","(130.71205468750003, 52.42939517045455, 0.132637)","(122.6633484375, 54.836090340909095, 0.796645)","(0.0, 0.0, 0)","(137.85114687499998, 261.99110511363637, 0.714676)","(137.4091875, 257.94271306818183, 0.692169)","(125.34266874999999, 257.11706534090905, 0.275251)","(130.71205468750003, 269.34123863636364, 0.617929)","(126.69050468750001, 270.1651875, 0.649946)","(116.4086421875, 264.4536079545454, 0.778215)"
54,"(130.7260703125, 56.48747073863636, 0.828663)","(123.554275, 80.84153039772728, 0.858128)","(119.5126359375, 80.86302102272728, 0.8469)","(115.95967499999999, 118.21882386363636, 0.86269)","(135.17696562499998, 120.64225284090908, 0.851696)","(128.027128125, 80.82284289772727, 0.707677)","(128.9161859375, 113.34818181818181, 0.294705)","(140.52953281249998, 121.48403977272727, 0.282442)","(126.229390625, 146.6552528409091, 0.620058)","(122.2111109375, 146.65185511363634, 0.604437)","(120.441871875, 199.46952556818184, 0.766644)","(119.52945468749999, 258.76241477272725, 0.747683)","(130.24626875, 146.66544602272728, 0.564734)","(127.14180781249999, 199.46273011363635, 0.775378)","(126.681628125, 252.26935795454546, 0.749764)","(129.3693578125, 54.023014204545454, 0.80697)","(131.153546875, 53.22922017045454, 0.160722)","(123.086153125, 54.84925653409091, 0.790595)","(0.0, 0.0, 0)","(137.8628265625, 262.0046960227273, 0.737531)","(137.4161953125, 257.9537556818182, 0.701463)","(125.343603125, 257.13915056818183, 0.275488)","(130.71205468750003, 269.34463636363637, 0.629298)","(126.69190625000002, 270.1804772727273, 0.653122)","(116.40957656249999, 265.2631164772727, 0.774832)"
55,"(131.59550625, 56.48916960227273, 0.793216)","(123.56548749999999, 80.83677357954546, 0.856235)","(119.5173078125, 80.87049602272727, 0.85691)","(115.9564046875, 118.22731818181818, 0.867168)","(135.16855625, 119.87691477272728, 0.838736)","(128.91385, 80.80882727272727, 0.693197)","(129.3586125, 112.53782386363636, 0.26673)","(140.9705578125, 121.47809375, 0.208081)","(126.2382671875, 145.86273295454546, 0.623684)","(122.22185625, 145.8610340909091, 0.608488)","(120.8819625, 199.45423579545454, 0.759522)","(119.5481421875, 259.5744715909091, 0.733671)","(130.25374374999998, 145.86443181818183, 0.562655)","(127.146946875, 198.6659630681818, 0.773538)","(126.6895703125, 252.28040056818182, 0.755315)","(129.80898125, 54.02080568181818, 0.806403)","(131.60485, 53.227096590909085, 0.210222)","(123.093628125, 54.86565056818181, 0.793254)","(0.0, 0.0, 0)","(138.31039218749999, 262.0225340909091, 0.715572)","(137.860490625, 257.9647982954545, 0.674696)","(125.34407031250001, 257.14849431818186, 0.242517)","(132.0416703125, 270.1193181818182, 0.601897)","(127.5781609375, 270.9585568181818, 0.622187)","(116.8506015625, 266.072625, 0.758943)"
56,"(131.60812031249998, 55.71227926136364, 0.824593)","(123.56548749999999, 80.80933693181817, 0.849203)","(119.5238484375, 80.85783948863636, 0.862952)","(115.95780624999999, 118.22816761363637, 0.872567)","(134.7336046875, 119.85567897727272, 0.85095)","(128.4686203125, 79.24009659090909, 0.675022)","(129.81038281250002, 111.71217613636364, 0.251493)","(141.4312046875, 121.47044886363636, 0.181599)","(126.68396406250001, 145.82026136363638, 0.636542)","(122.65540625000001, 145.8194119318182, 0.61544)","(121.3234546875, 198.64387784090908, 0.767051)","(119.9700125, 257.98008806818183, 0.729879)","(130.7167265625, 145.8228096590909, 0.568626)","(127.15068437499998, 198.6625653409091, 0.768456)","(126.69611093750002, 252.28464772727273, 0.742029)","(130.2355234375, 53.22981477272727, 0.818579)","(131.60671875, 52.40578096590908, 0.176807)","(123.1071765625, 54.859109943181814, 0.809538)","(0.0, 0.0, 0)","(138.3150640625, 262.03357670454545, 0.716801)","(137.8689, 257.9690454545455, 0.67235)","(125.793971875, 257.15189204545453, 0.211106)","(132.05194843750002, 269.34633522727273, 0.583575)","(127.586103125, 270.1787784090909, 0.610655)","(116.85854375000001, 265.26141761363635, 0.75492)"
57,"(131.60251406249998, 55.68518238636364, 0.838147)","(123.5729625, 80.81468835227274, 0.839754)","(119.52665156249999, 80.85622556818181, 0.858465)","(115.95967499999999, 118.22646874999998, 0.867726)","(134.728465625, 119.8565284090909, 0.860246)","(128.9217921875, 80.02386732954545, 0.681959)","(128.922259375, 112.51573863636365, 0.227332)","(141.431671875, 121.48828693181818, 0.164143)","(126.69190625000002, 145.8194119318182, 0.636668)","(122.66007812500001, 145.03708522727274, 0.613524)","(120.8814953125, 199.44998863636363, 0.768417)","(119.54347031249999, 258.75986647727274, 0.735883)","(130.72420156249999, 145.8270568181818, 0.567828)","(127.14975000000001, 199.4601818181818, 0.773668)","(126.6886359375, 253.8798806818182, 0.751066)","(130.237859375, 53.20815426136363, 0.808738)","(132.03933437499998, 51.597376704545454, 0.188173)","(123.1118484375, 54.83778920454546, 0.804991)","(0.0, 0.0, 0)","(138.3075890625, 262.0259318181818, 0.701327)","(137.86095781249998, 257.96734659090913, 0.659949)","(125.33939843750001, 257.18501988636365, 0.242994)","(131.6011125, 270.1116732954545, 0.58397)","(127.1399390625, 270.1787784090909, 0.609799)","(116.84826562500001, 265.2631164772727, 0.748182)"
58,"(132.054284375, 55.678386931818174, 0.828543)","(123.5790359375, 80.0427247159091, 0.823177)","(119.52945468749999, 80.83745312500001, 0.851133)","(115.9713546875, 117.4237556818182, 0.858529)","(134.735940625, 119.84208806818182, 0.857083)","(129.363284375, 79.23466022727273, 0.670135)","(130.25841562500003, 111.70623011363637, 0.227092)","(142.326803125, 121.48488920454545, 0.246988)","(126.69050468750001, 144.2292755681818, 0.616109)","(122.6633484375, 144.2122869318182, 0.59286)","(120.87635625000001, 199.46103125000002, 0.765263)","(119.537396875, 258.76241477272725, 0.737192)","(130.718128125, 145.0234943181818, 0.549177)","(127.5688171875, 199.44744034090908, 0.760855)","(126.6923734375, 253.08651136363636, 0.757923)","(130.2556125, 51.616913636363634, 0.811867)","(132.92605625000002, 50.801628977272735, 0.180331)","(123.5407265625, 54.835665625000004, 0.809993)","(0.0, 0.0, 0)","(137.87497343750002, 262.00214772727276, 0.687844)","(137.849278125, 257.9580028409091, 0.663814)","(125.77948906249999, 257.18756818181816, 0.287191)","(131.15821875, 270.12951136363637, 0.600782)","(127.13059531250002, 270.95091193181815, 0.599271)","(116.42312499999998, 265.2554715909091, 0.7508)"
59,"(132.489703125, 54.86717954545454, 0.805729)","(123.57950312499999, 80.04663210227274, 0.816716)","(119.541134375, 80.83719829545454, 0.854274)","(116.3918234375, 117.41356250000001, 0.856442)","(135.173228125, 119.83614204545455, 0.846046)","(128.9217921875, 79.23058295454545, 0.670573)","(128.0280625, 113.36601988636365, 0.231836)","(140.973828125, 120.66348863636362, 0.185177)","(126.6736859375, 145.0438806818182, 0.633634)","(122.6633484375, 145.03963352272729, 0.608786)","(121.7672828125, 198.67275852272726, 0.778222)","(119.97234843750002, 257.16548295454544, 0.738004)","(130.27243125, 145.8228096590909, 0.578729)","(128.0173171875, 198.6863494318182, 0.738729)","(127.11237499999999, 252.27785227272727, 0.748265)","(130.24813749999998, 50.00698551136363, 0.787825)","(132.49250625, 49.20308323863637, 0.224573)","(123.1230609375, 54.83974289772728, 0.798022)","(0.0, 0.0, 0)","(138.31226093749999, 261.2172727272727, 0.699361)","(137.8628265625, 257.17652556818183, 0.679695)","(126.22471875000001, 257.15783806818183, 0.224496)","(132.0416703125, 269.3480340909091, 0.588505)","(127.58330000000001, 270.1651875, 0.590769)","(116.857609375, 264.4485113636364, 0.771901)"
60,"(132.052415625, 54.87847698863636, 0.802199)","(124.00464375, 80.03253153409092, 0.799319)","(119.5481421875, 80.82360738636363, 0.851546)","(116.38808593750001, 115.80388920454544, 0.866528)","(135.175096875, 119.8021647727273, 0.841872)","(129.3702921875, 79.23865255681818, 0.670157)","(127.57629218749999, 114.1576903409091, 0.210373)","(141.4274671875, 123.89982386363637, 0.198143)","(126.679759375, 145.03963352272729, 0.621791)","(122.6689546875, 145.03793465909092, 0.598948)","(121.774290625, 198.65407102272727, 0.783242)","(119.97468437500001, 257.15528977272726, 0.733264)","(130.6989734375, 145.04303124999998, 0.553849)","(128.0285296875, 198.6404801136364, 0.772049)","(127.11190781250001, 251.47768749999997, 0.751004)","(130.2448671875, 50.00282329545455, 0.797147)","(132.92885937499997, 49.21310653409091, 0.294483)","(123.12492968750001, 54.82895511363636, 0.81476)","(0.0, 0.0, 0)","(138.316465625, 260.40691477272725, 0.705565)","(137.8693671875, 257.1569886363637, 0.701491)","(126.23780000000001, 257.13575284090905, 0.219325)","(132.0388671875, 269.32509943181816, 0.566096)","(127.589840625, 270.13715625000003, 0.584704)","(116.85714218749999, 264.44341477272724, 0.76504)"
61,"(132.49998125000002, 55.683058806818174, 0.805595)","(123.99623437500001, 80.02548125, 0.802905)","(119.547675, 80.82912869318181, 0.856914)","(116.39135625, 116.6015056818182, 0.864252)","(134.7429484375, 119.8013153409091, 0.84514)","(128.922259375, 79.20968693181818, 0.648544)","(127.584234375, 113.36177272727272, 0.18528)","(140.985975, 121.47129829545453, 0.147539)","(126.681628125, 145.03453693181817, 0.619361)","(123.0903578125, 145.03538636363638, 0.59506)","(121.775225, 198.64387784090908, 0.783247)","(119.97375, 257.16123579545456, 0.738519)","(130.6961703125, 145.03368749999998, 0.550006)","(128.03320156249998, 198.63793181818184, 0.752126)","(126.6989140625, 251.47344034090906, 0.758432)","(130.2514078125, 52.40289289772727, 0.793834)","(133.3839, 50.78922727272727, 0.279871)","(123.12446249999999, 54.843140625, 0.839482)","(0.0, 0.0, 0)","(138.30431875, 260.3873778409091, 0.707428)","(137.854884375, 257.14169886363635, 0.703225)","(126.227521875, 257.1289573863636, 0.209699)","(132.48643281250003, 269.33359375, 0.57154)","(128.0322671875, 270.15329545454546, 0.581884)","(116.8580765625, 264.4468125, 0.77222)"
62,"(132.9354, 55.698263636363635, 0.824054)","(124.0088484375, 80.05274801136363, 0.8053)","(119.5481421875, 80.84849573863637, 0.863198)","(116.4011671875, 117.40676704545453, 0.860616)","(134.72753125, 119.80386363636363, 0.850966)","(129.8010390625, 79.23763323863638, 0.676671)","(129.35674375000002, 113.32864488636365, 0.155358)","(140.084303125, 120.67707954545456, 0.107707)","(126.68910312499999, 145.0285909090909, 0.616746)","(123.0940953125, 145.0141505681818, 0.589746)","(122.20643906250001, 198.67700568181817, 0.777751)","(119.9700125, 257.95970170454547, 0.734523)","(130.70785, 145.04133238636365, 0.555119)","(128.023390625, 198.67615625000002, 0.748883)","(126.696578125, 252.27190625, 0.764556)","(130.2570140625, 52.41155710227273, 0.815423)","(133.3899734375, 51.606210795454544, 0.365035)","(123.1258640625, 54.84857698863635, 0.838423)","(0.0, 0.0, 0)","(138.30618750000002, 260.4001193181818, 0.702648)","(137.8553515625, 257.14934375, 0.697681)","(125.784628125, 257.1374517045454, 0.227767)","(132.93353125000002, 270.1278125, 0.623651)","(128.91992343750002, 270.9653522727273, 0.613708)","(116.855740625, 264.4671988636363, 0.792484)"
63,"(132.9302609375, 56.501911079545465, 0.777147)","(124.44566875, 80.82403210227272, 0.813978)","(119.5528140625, 80.86072755681819, 0.865206)","(116.390421875, 118.21882386363636, 0.872083)","(134.7382765625, 119.83614204545455, 0.848668)","(130.237859375, 80.0428096590909, 0.708752)","(128.91431718750002, 113.358375, 0.252745)","(141.42700000000002, 123.9032215909091, 0.215835)","(126.68910312499999, 145.0438806818182, 0.631039)","(123.09316093749999, 145.03623579545456, 0.614941)","(122.21064375000002, 198.6753068181818, 0.777507)","(119.9714140625, 257.9766903409091, 0.741586)","(130.70785, 145.82111079545456, 0.560434)","(128.02619375, 199.46273011363635, 0.731451)","(127.115178125, 252.26850852272727, 0.77206)","(130.267759375, 54.02241960227273, 0.836019)","(133.3899734375, 52.41334090909091, 0.207168)","(123.570159375, 54.85732613636363, 0.815283)","(0.0, 0.0, 0)","(138.3141296875, 261.99875, 0.693889)","(137.871703125, 257.17992329545456, 0.660506)","(126.227521875, 257.1374517045454, 0.271584)","(132.932596875, 270.1278125, 0.648139)","(128.47749687499999, 270.9534602272727, 0.636351)","(116.861346875, 264.4739943181818, 0.785211)"
64,"(133.37829375, 57.281179829545465, 0.807661)","(124.90397968750001, 80.82131392045453, 0.789875)","(119.98262656250002, 80.85520625, 0.853617)","(116.4007, 118.23411363636365, 0.86627)","(135.62826875, 119.85398011363635, 0.84035)","(130.26121874999998, 80.02284801136364, 0.697499)","(128.918521875, 113.31845170454545, 0.148256)","(0.0, 0.0, 0)","(126.6989140625, 145.85423863636365, 0.637241)","(123.1062421875, 145.85508806818183, 0.626611)","(122.66054531249999, 200.2696903409091, 0.769244)","(119.97888906249999, 259.5685255681818, 0.742953)","(130.7129890625, 145.86273295454546, 0.557318)","(128.0322671875, 199.48141761363638, 0.714905)","(127.11330937499999, 251.4819346590909, 0.785967)","(130.69430156250002, 54.0405125, 0.875247)","(133.831465625, 53.23465653409091, 0.236696)","(123.57202812500002, 54.86301732954546, 0.827255)","(0.0, 0.0, 0)","(138.7458109375, 262.00979261363636, 0.693579)","(138.30245, 257.95290625, 0.654367)","(126.22285, 257.1204630681818, 0.276608)","(133.37829375, 270.13460795454546, 0.665107)","(129.36235000000002, 270.9823409090909, 0.652152)","(117.2972328125, 265.2648153409091, 0.792691)"
65,"(133.3712859375, 56.50522386363636, 0.808521)","(125.34266874999999, 80.84178522727272, 0.803345)","(119.98683124999998, 80.87389375000001, 0.848621)","(116.399765625, 119.02408522727274, 0.875063)","(135.6231296875, 119.85567897727272, 0.836814)","(130.2672921875, 80.0423, 0.707532)","(130.252809375, 112.52763068181818, 0.20627)","(143.21632812500002, 122.2859034090909, 0.180686)","(127.13293125000001, 145.84999147727274, 0.647995)","(123.1095125, 145.8516903409091, 0.63679)","(122.6624140625, 200.2875284090909, 0.767303)","(119.989634375, 259.5761704545455, 0.732321)","(131.1642921875, 145.86018465909092, 0.564159)","(128.47189062500001, 200.27053977272726, 0.710371)","(127.11751406249999, 252.26426136363636, 0.77597)","(130.68869531250002, 54.02921505681818, 0.855633)","(133.8216546875, 54.021909943181825, 0.361233)","(123.5622171875, 54.86751931818182, 0.816314)","(0.0, 0.0, 0)","(138.744409375, 262.8082585227273, 0.705333)","(138.30385156250003, 258.75986647727274, 0.649698)","(126.2335953125, 257.1374517045454, 0.26284)","(132.942875, 270.1405539772727, 0.666538)","(128.921325, 271.75277556818185, 0.650268)","(117.73965937499999, 265.2809545454545, 0.754988)"
66,"(132.0510140625, 56.51439772727272, 0.789386)","(125.343603125, 80.86106732954546, 0.804026)","(119.98029062500002, 81.63659857954546, 0.851846)","(116.4086421875, 119.03257954545454, 0.867465)","(136.51172031250002, 120.63121022727275, 0.840344)","(130.6896296875, 80.81383892045456, 0.71843)","(128.9189890625, 113.34988068181819, 0.189128)","(142.321196875, 122.29524715909092, 0.194091)","(127.137603125, 145.83724999999998, 0.631371)","(123.12446249999999, 145.84064772727274, 0.61625)","(122.6698890625, 201.88615909090908, 0.770493)","(120.00037968750001, 259.57362215909086, 0.724862)","(131.1605546875, 145.84659375, 0.551857)","(128.4751609375, 200.27818465909093, 0.696215)","(127.1249890625, 252.27955113636364, 0.770612)","(130.25748125, 54.05597215909091, 0.873228)","(132.9405390625, 53.235845738636364, 0.17234)","(123.5566109375, 54.88229943181819, 0.827772)","(0.0, 0.0, 0)","(138.74394218749998, 262.83968749999997, 0.739346)","(138.2982453125, 259.5855142045454, 0.670547)","(126.66340781250001, 257.1467954545455, 0.259918)","(132.4995140625, 270.12951136363637, 0.677103)","(128.4686203125, 270.9721477272727, 0.664709)","(117.74152812499999, 265.28775, 0.762711)"
67,"(132.9354, 58.09909772727272, 0.780753)","(125.779021875, 80.88383210227273, 0.810282)","(119.98589687500001, 81.65706988636363, 0.847531)","(116.420321875, 119.82255113636364, 0.877911)","(136.9686296875, 120.6694346590909, 0.86161)","(130.6929, 80.8397465909091, 0.753713)","(131.1526125, 113.36517045454545, 0.218657)","(143.6652953125, 124.70848295454545, 0.321647)","(127.13666875, 146.65270454545453, 0.616693)","(123.117921875, 146.6595, 0.599758)","(123.08848906249999, 201.91164204545456, 0.778185)","(119.9966421875, 259.59146022727276, 0.737661)","(131.59971093750002, 146.6595, 0.540114)","(128.91571875, 199.45933238636366, 0.709554)","(127.13339843749999, 252.28719602272727, 0.760621)","(130.2766359375, 54.828190625, 0.88614)","(132.938203125, 54.05155511363636, 0.162187)","(123.56829062500002, 55.67668806818182, 0.816469)","(0.0, 0.0, 0)","(139.1896390625, 263.61521875, 0.723618)","(138.74534375, 261.19263920454546, 0.657471)","(126.6699484375, 257.15274147727274, 0.26877)","(132.9354, 269.3565284090909, 0.680237)","(128.4788984375, 270.94326704545455, 0.669787)","(117.7522734375, 266.08196875, 0.762792)"
68,"(133.377359375, 58.09714403409091, 0.796863)","(125.7944390625, 81.63498465909092, 0.81697)","(119.9919703125, 81.64925511363637, 0.842534)","(116.399765625, 119.81575568181819, 0.886351)","(136.07116249999999, 120.65669318181818, 0.847184)","(130.705046875, 80.86353068181818, 0.763195)","(130.70364531250002, 113.36432102272727, 0.144169)","(144.54360781250003, 121.47809375, 0.270366)","(127.13713593749999, 146.64166193181816, 0.609437)","(123.121659375, 146.64760795454544, 0.590332)","(123.0903578125, 201.90314772727274, 0.769704)","(120.0031828125, 259.5923096590909, 0.722997)","(131.59176875, 146.64845738636365, 0.536739)","(129.35300625, 199.46442897727272, 0.698338)","(127.12685781249999, 253.08141477272727, 0.753927)","(130.6929, 54.831928125, 0.881325)","(133.3839, 54.043060795454544, 0.237878)","(123.5668890625, 55.69639488636364, 0.788304)","(0.0, 0.0, 0)","(139.19197499999999, 263.6254119318182, 0.718093)","(138.7504828125, 261.20538068181816, 0.654645)","(126.6615390625, 257.16548295454544, 0.236779)","(132.932596875, 270.1193181818182, 0.656256)","(128.47095625, 270.96110511363634, 0.654324)","(117.7522734375, 266.08366761363635, 0.745881)"
69,"(132.9358671875, 58.90155596590908, 0.782463)","(125.78275937499998, 81.62912357954546, 0.811591)","(119.98262656250002, 81.64305426136364, 0.85247)","(116.39883125, 119.80726136363637, 0.888762)","(136.5051796875, 120.6830255681818, 0.849397)","(130.6980390625, 80.85597073863637, 0.754388)","(130.2514078125, 113.36601988636365, 0.162399)","(144.113328125, 122.29864488636363, 0.306286)","(127.13479999999998, 145.86273295454546, 0.603312)","(123.11885625, 145.86188352272728, 0.580652)","(122.665684375, 202.70501136363637, 0.769538)","(119.99710937500001, 259.5948579545455, 0.734951)","(131.163825, 146.64760795454544, 0.533316)","(128.9245953125, 199.4882130681818, 0.697946)","(127.1343328125, 253.08736079545454, 0.755742)","(130.2644890625, 54.847727556818185, 0.887558)","(133.371753125, 54.810777272727265, 0.27397)","(123.55474218749998, 55.710155681818186, 0.792773)","(0.0, 0.0, 0)","(139.194778125, 263.6237130681818, 0.726096)","(138.750015625, 261.20623011363637, 0.660225)","(126.6699484375, 257.17397727272726, 0.261263)","(132.4906375, 270.12101704545455, 0.66949)","(128.02619375, 270.95685795454546, 0.671561)","(117.7457328125, 266.08196875, 0.757827)"
70,"(132.93726875, 58.09629460227273, 0.767963)","(125.78369375, 80.88621051136363, 0.81165)","(119.9887, 81.63082244318181, 0.849038)","(116.39883125, 119.81320738636362, 0.894217)","(135.6147203125, 123.0945625, 0.797667)","(130.6933671875, 80.87202500000001, 0.752788)","(129.804309375, 114.17892613636364, 0.22746)","(142.7720328125, 121.48828693181818, 0.247115)","(127.13059531250002, 147.48174999999998, 0.599645)","(123.121659375, 147.48769602272728, 0.580367)","(122.66615156249999, 203.49753125, 0.783321)","(120.00411718750001, 259.5889119318182, 0.735153)","(131.155415625, 147.48344886363637, 0.522879)","(128.9180546875, 201.08344602272726, 0.695184)","(127.1408734375, 252.28040056818182, 0.758002)","(130.26635781250002, 54.82683153409091, 0.862996)","(132.9442765625, 54.031168750000006, 0.269511)","(123.5538078125, 55.68331363636364, 0.785061)","(0.0, 0.0, 0)","(139.1961796875, 263.6254119318182, 0.724327)","(138.75095000000002, 261.20283238636364, 0.661844)","(126.68069375, 257.1450965909091, 0.279716)","(132.9330640625, 270.1252642045455, 0.660769)","(128.4742265625, 270.9636534090909, 0.656268)","(118.18909375, 266.0802698863636, 0.765924)"
71,"(132.94474375000001, 57.30810681818181, 0.797831)","(126.22238281250002, 81.64313920454545, 0.807618)","(119.9966421875, 81.65715482954546, 0.839871)","(116.39462656250001, 119.80726136363637, 0.909848)","(134.7373421875, 126.3317471590909, 0.859403)","(130.7129890625, 80.87508295454546, 0.732905)","(131.15167812500002, 114.16278693181819, 0.142112)","(142.32399999999998, 124.70848295454545, 0.153411)","(127.13199687500001, 149.09567045454546, 0.59627)","(123.54212812499999, 149.10416477272727, 0.572082)","(123.0903578125, 203.5306590909091, 0.804469)","(120.00178125, 260.39926988636364, 0.73369)","(131.15775156249998, 149.09482102272727, 0.528871)","(128.91198125000003, 201.89635227272726, 0.686474)","(127.1352671875, 253.89601988636366, 0.755131)","(130.27243125, 54.82683153409091, 0.896881)","(133.37829375, 54.01001789772727, 0.153302)","(123.9948328125, 55.70522897727273, 0.776845)","(0.0, 0.0, 0)","(139.187303125, 263.6474971590909, 0.715292)","(138.74534375, 261.9979005681818, 0.658986)","(126.67181718750001, 257.1858693181818, 0.252611)","(132.05007968750002, 270.1278125, 0.641589)","(128.02198906249998, 270.96110511363634, 0.651406)","(117.7532078125, 266.8940255681818, 0.750258)"
