,Nose,Neck,RShoulder,RElbow,RWrist,LShoulder,LElbow,LWrist,MidHip,RHip,RKnee,RAnkle,LHip,LKnee,LAnkle,REye,LEye,REar,LEar,LBigToe,LSmallToe,LHeel,RBigToe,RSmallToe,RHeel
0,"(55.1939984375, 54.02751619318182, 0.831635)","(41.359455312499996, 81.67032102272728, 0.779625)","(34.632983124999996, 82.502509375, 0.721623)","(37.316087656250005, 138.5448778409091, 0.754239)","(46.70384671875, 179.1400738636364, 0.782823)","(48.497800000000005, 80.84314431818181, 0.69681)","(51.6265546875, 130.41156818181818, 0.501364)","(65.01895156249999, 133.67508522727272, 0.536848)","(47.599865625, 169.4021875, 0.472789)","(41.3495509375, 171.84600284090908, 0.456205)","(42.688276718750004, 227.8889659090909, 0.591148)","(39.1024725, 289.62057386363637, 0.635953)","(53.4084078125, 167.78741761363636, 0.405407)","(48.0217359375, 224.64838352272724, 0.577016)","(48.03621875, 268.5249346590909, 0.744985)","(52.05730156250001, 48.38295681818182, 0.922252)","(55.19586718749999, 48.31236903409091, 0.176808)","(41.77922328125, 49.201299431818185, 0.926008)","(0.0, 0.0, 0)","(62.35645, 276.6429545454546, 0.72089)","(62.321878125000005, 274.9925085227273, 0.616575)","(44.93563546875, 272.5860681818182, 0.560264)","(51.6088015625, 289.6324659090909, 0.352663)","(47.1471609375, 296.95541761363637, 0.351167)","(36.8737078125, 292.085625, 0.486655)"
1,"(55.624278125000004, 54.01749289772727, 0.821052)","(41.7810453125, 81.64560255681818, 0.766648)","(34.642373593749994, 83.28067386363635, 0.701112)","(37.3144525, 139.3161619318182, 0.756713)","(46.706836718750004, 179.12393465909093, 0.785016)","(48.497800000000005, 80.02930369318183, 0.669353)","(52.0582359375, 129.5935653409091, 0.466874)","(65.02689375, 133.67593465909093, 0.482294)","(47.597996875, 167.7899659090909, 0.467361)","(41.356652187499996, 171.8230681818182, 0.449352)","(42.67968046875, 226.26400284090906, 0.605514)","(38.669483125, 289.61292897727276, 0.638707)","(53.3976625, 166.96092045454546, 0.402367)","(48.025006250000004, 224.6364914772727, 0.595721)","(47.60360312500001, 267.70948011363635, 0.725646)","(52.0815953125, 48.36613806818182, 0.921521)","(55.628949999999996, 47.55756392045455, 0.141636)","(41.800153281250005, 49.179384090909096, 0.90576)","(0.0, 0.0, 0)","(62.3503765625, 276.6268153409091, 0.722479)","(61.89813906250001, 274.1974403409091, 0.614461)","(44.91638734375, 271.75532386363636, 0.585838)","(51.17385, 289.6239715909091, 0.346343)","(46.700903437499996, 296.9562670454545, 0.343032)","(36.868148281249994, 291.2871590909091, 0.48616)"
2,"(55.1939984375, 53.22361392045455, 0.81648)","(41.35768, 81.63642869318181, 0.774952)","(34.643074375, 82.47473295454544, 0.724978)","(36.8658590625, 138.50665340909092, 0.748592)","(46.26394296875, 178.3679403409091, 0.775649)","(48.486587500000006, 80.04331931818183, 0.666455)","(51.60179375, 128.79849715909089, 0.424139)","(63.689803125, 133.6496022727273, 0.474739)","(47.5872515625, 167.78147159090906, 0.466495)","(41.343664374999996, 171.82136931818184, 0.453342)","(42.238281718749995, 226.27334659090909, 0.600383)","(38.2309809375, 289.6299176136364, 0.627435)","(52.9561703125, 166.1700994318182, 0.412563)","(48.023604687500004, 224.63479261363634, 0.598435)","(47.59005468749999, 268.50115056818186, 0.713441)","(52.0535640625, 48.3759065340909, 0.921692)","(55.181384375, 47.53751732954546, 0.204672)","(41.359034843749996, 49.201894034090905, 0.93355)","(0.0, 0.0, 0)","(62.327484375, 276.64040625, 0.678144)","(61.45057343749999, 274.2127301136364, 0.581235)","(44.9042871875, 271.7723125, 0.559366)","(51.1733828125, 289.6350142045455, 0.32417)","(46.6992215625, 296.95711647727273, 0.32621)","(36.86772781249999, 292.9027784090909, 0.452538)"
3,"(55.1697046875, 52.42752642045455, 0.813217)","(41.356932500000006, 80.85274289772727, 0.75839)","(34.636346875, 81.66412017045454, 0.739648)","(36.42263828125, 136.89273295454544, 0.708321)","(45.37376390625, 178.35180113636363, 0.797764)","(48.4842515625, 80.01460852272727, 0.631121)","(51.1715140625, 130.39882670454546, 0.460949)","(64.134565625, 133.69292329545453, 0.531005)","(47.142021875000005, 167.78911647727276, 0.464476)","(41.32964875, 171.03734375, 0.453408)","(41.803890781250004, 225.4706335227273, 0.627055)","(38.220609375, 289.61717613636364, 0.637552)","(52.507670312500004, 166.9677159090909, 0.42661)","(47.601734375, 224.6288465909091, 0.622912)","(47.14669375, 268.4884090909091, 0.704382)","(51.6260875, 48.34846988636364, 0.935632)","(54.752506249999996, 47.53140142045454, 0.253348)","(41.34800921875, 49.182781818181816, 0.951147)","(0.0, 0.0, 0)","(61.8915984375, 276.6327613636364, 0.698014)","(61.003007812499995, 274.2084829545455, 0.60796)","(44.48405203125, 271.7672159090909, 0.566488)","(51.61674375, 289.6324659090909, 0.327921)","(46.70155750000001, 296.95796590909094, 0.328217)","(36.4233390625, 292.0830767045455, 0.454185)"
4,"(55.18185156249999, 52.40297784090909, 0.823418)","(41.35398921875001, 80.86650369318181, 0.755639)","(34.635225625, 81.68212812499999, 0.735589)","(36.86212156249999, 136.10276136363638, 0.716118)","(46.258149843750004, 178.32631818181818, 0.769782)","(48.4879890625, 80.01265482954545, 0.625227)","(50.7216125, 130.40477272727273, 0.301713)","(62.801679687500005, 132.868125, 0.420762)","(47.58584999999999, 168.5943778409091, 0.428792)","(41.781512500000005, 171.83920738636365, 0.425371)","(43.121219375, 227.07436079545454, 0.557701)","(38.652477499999996, 289.61632670454543, 0.62292)","(52.5114078125, 166.9685653409091, 0.376161)","(47.5919234375, 223.8465198863636, 0.520443)","(47.5825796875, 266.8838323863636, 0.684671)","(51.636832812499996, 48.33360482954545, 0.926977)","(55.1781140625, 46.74142982954545, 0.19247)","(41.359595468749994, 49.17080482954545, 0.94051)","(0.0, 0.0, 0)","(62.336828125, 275.8546818181818, 0.720304)","(61.885525, 274.18469886363636, 0.608733)","(44.89854078124999, 270.95176136363636, 0.538406)","(51.6200140625, 289.6180255681818, 0.336596)","(47.1462265625, 296.95541761363637, 0.321921)","(36.4227784375, 291.28376136363636, 0.455549)"
5,"(55.1893265625, 51.61614914772728, 0.820605)","(41.361884687499995, 80.86769289772727, 0.75352)","(34.635225625, 81.6994565340909, 0.730205)","(37.3016515625, 137.71158522727274, 0.716957)","(46.26384953125, 178.34925284090906, 0.771369)","(48.50340625, 79.21096107954546, 0.625139)","(50.726284375000006, 128.78660511363637, 0.272921)","(63.233828125, 132.86557670454545, 0.393695)","(47.58584999999999, 166.97366193181819, 0.432428)","(41.781559218750004, 171.0246022727273, 0.416554)","(42.687295625000004, 226.27674431818184, 0.566746)","(38.6559346875, 289.61292897727276, 0.634231)","(52.5104734375, 166.13951988636362, 0.383823)","(47.5984640625, 223.83038068181816, 0.536819)","(47.58538281250001, 266.0743238636364, 0.692617)","(52.0516953125, 48.33080170454545, 0.924126)","(55.181384375, 46.72605511363636, 0.17371)","(41.780578125000005, 49.163075000000006, 0.931401)","(0.0, 0.0, 0)","(62.3354265625, 275.85298295454544, 0.73163)","(61.8817875, 274.18469886363636, 0.614103)","(44.90050296875, 270.94071875, 0.552685)","(51.621415625000004, 289.6197244318182, 0.36357)","(47.151365625000004, 296.95541761363637, 0.343459)","(36.425721718750005, 291.28121306818184, 0.464401)"
6,"(55.18185156249999, 52.40518636363637, 0.819614)","(41.7834746875, 80.86684346590908, 0.753609)","(34.6414859375, 81.69240625, 0.729007)","(36.87431515625, 136.08917045454544, 0.716805)","(46.2617471875, 178.34160795454545, 0.769999)","(48.5029390625, 79.22557130681818, 0.631735)","(50.719276562500006, 127.98898863636362, 0.281124)","(63.22915625, 132.868125, 0.412649)","(47.5872515625, 166.96176988636364, 0.436392)","(41.78744578124999, 170.22188920454548, 0.414043)","(43.567476875000004, 226.27419602272724, 0.553927)","(38.65495359375, 288.8390965909091, 0.613932)","(52.509071875, 165.34869886363634, 0.384783)","(47.58538281250001, 223.81763920454543, 0.484851)","(47.15416875, 266.0743238636364, 0.668898)","(52.048425, 48.342523863636366, 0.922399)","(55.1692375, 47.52171789772728, 0.21747)","(41.36099703125, 49.19535340909091, 0.929147)","(0.0, 0.0, 0)","(62.3377625, 276.6242670454546, 0.708133)","(61.88599218750001, 274.2067840909091, 0.602256)","(44.4888640625, 270.15924147727276, 0.508176)","(51.6153421875, 289.6341647727273, 0.327677)","(47.144825000000004, 296.95541761363637, 0.323552)","(36.421049843750005, 291.2718693181818, 0.468717)"
7,"(55.181384375, 52.40450681818182, 0.821901)","(41.78978171875001, 80.87966988636363, 0.748949)","(35.081763437499994, 81.69529431818182, 0.714827)","(36.8781928125, 136.89358238636362, 0.7156)","(46.263709375, 178.3433068181818, 0.767699)","(48.4992015625, 80.02420710227274, 0.63594)","(50.722546875, 129.58846875, 0.32132)","(63.242237499999995, 132.8630284090909, 0.438208)","(47.5835140625, 166.97536079545455, 0.439164)","(41.787212187499996, 171.02205397727272, 0.426996)","(43.568971874999995, 226.28353977272727, 0.547753)","(38.653925781249995, 289.61717613636364, 0.62403)","(52.07645625000001, 166.14461647727273, 0.391472)","(47.151832812500004, 223.82018750000003, 0.468878)","(47.58584999999999, 266.8863806818182, 0.679495)","(52.05029375000001, 48.348299999999995, 0.927318)","(55.1692375, 47.523416761363634, 0.239657)","(41.363473125, 49.19943068181818, 0.926382)","(0.0, 0.0, 0)","(62.3485078125, 276.6234176136363, 0.709548)","(61.89673749999999, 274.2025369318182, 0.59828)","(44.90237171875, 270.9424176136364, 0.522003)","(51.613473437500005, 289.6341647727273, 0.313812)","(46.70010921875, 296.95711647727273, 0.316245)","(37.305435781250004, 296.9528693181818, 0.458822)"
8,"(55.1743765625, 52.43168863636363, 0.807896)","(41.363473125, 81.63702329545454, 0.757722)","(34.6526984375, 82.4754125, 0.717462)","(36.86356984375, 135.27966193181817, 0.736111)","(46.263709375, 178.35010227272727, 0.767857)","(48.493128125, 80.03372073863636, 0.640889)","(51.1612359375, 129.6029090909091, 0.324588)","(63.685131250000005, 132.87322159090908, 0.412954)","(47.58538281250001, 167.78911647727276, 0.438557)","(41.782633749999995, 171.83326136363638, 0.435876)","(44.01256640625, 227.07690909090906, 0.554186)","(38.2309809375, 289.6248210227273, 0.611351)","(52.510940624999996, 166.1700994318182, 0.384494)","(46.25843015625, 223.84057386363634, 0.441801)","(47.58024375, 267.68569602272726, 0.661457)","(51.634964062499996, 48.36707244318181, 0.921682)","(55.174843749999994, 47.52987244318182, 0.262242)","(41.3549703125, 49.19492869318182, 0.939987)","(0.0, 0.0, 0)","(62.35131093750001, 276.65314772727277, 0.668511)","(61.8990734375, 275.0027017045455, 0.570942)","(44.9005496875, 270.94326704545455, 0.477746)","(51.613473437500005, 289.6401107954546, 0.295205)","(46.7005296875, 296.95711647727273, 0.306)","(36.42768390625, 292.08392613636363, 0.458249)"
9,"(55.1874578125, 54.01426505681819, 0.816324)","(41.7799240625, 81.64203494318181, 0.749824)","(34.649801874999994, 82.49223125, 0.709034)","(37.31094859375, 138.50920170454546, 0.742242)","(46.708565312500006, 178.36963920454545, 0.783006)","(48.49219375, 80.02497159090909, 0.633335)","(51.17431718750001, 131.21258238636364, 0.266798)","(63.235696875, 132.8358465909091, 0.36016)","(47.5919234375, 169.39454261363636, 0.428776)","(41.7821665625, 171.84940056818184, 0.429295)","(43.564627031250005, 228.6942272727273, 0.560739)","(38.670183906249996, 289.63161647727276, 0.623969)","(52.520751562499996, 167.77127840909088, 0.369041)","(47.153234375, 224.63139488636364, 0.484757)","(47.596128125, 266.8838323863636, 0.680565)","(52.0554328125, 48.38482556818182, 0.914011)","(55.1968015625, 47.55917784090909, 0.264873)","(41.36155765625, 49.198921022727276, 0.934146)","(0.0, 0.0, 0)","(62.77458281249999, 276.63615909090913, 0.69677)","(62.327951562500004, 274.9891107954545, 0.594945)","(44.9119490625, 270.9466647727273, 0.511987)","(51.619546875, 289.6299176136364, 0.328981)","(47.148562500000004, 296.9562670454545, 0.327846)","(36.865064843750005, 292.0966676136364, 0.472015)"
10,"(55.631753125, 54.03006448863636, 0.815958)","(41.783988593749996, 81.6471315340909, 0.741879)","(35.082604374999995, 82.49987613636364, 0.698402)","(37.74837625, 139.34674147727273, 0.732929)","(47.1508984375, 179.13497727272727, 0.798492)","(48.4940625, 80.02836931818182, 0.622101)","(52.0554328125, 132.02124147727272, 0.195263)","(64.571853125, 132.8315994318182, 0.192796)","(47.59239062500001, 167.7806221590909, 0.423966)","(41.793145468750005, 171.03479545454547, 0.419043)","(43.134300625, 227.89491193181817, 0.553695)","(38.67074453125, 289.6265198863636, 0.622312)","(52.5123421875, 166.16755113636364, 0.363286)","(47.583046874999994, 223.85076704545452, 0.479368)","(47.5937921875, 266.07517329545453, 0.678905)","(52.082996875, 49.139970454545455, 0.911909)","(55.6462359375, 47.55255227272727, 0.249841)","(41.78702531249999, 49.18431079545455, 0.922083)","(0.0, 0.0, 0)","(62.77738593749999, 276.62596590909095, 0.700734)","(62.3307546875, 274.2084829545455, 0.601209)","(44.90760421875, 270.1753806818182, 0.512933)","(51.6190796875, 289.6299176136364, 0.310531)","(46.70482781250001, 296.95711647727273, 0.31396)","(36.86768109375, 292.08987215909093, 0.468952)"
11,"(55.630818749999996, 54.81944147727273, 0.831271)","(41.7874925, 81.64161022727274, 0.740616)","(35.0928825, 82.47184488636364, 0.711537)","(37.3367840625, 138.5355340909091, 0.741543)","(47.156971874999996, 179.13922443181818, 0.795134)","(48.498734375, 80.04391392045454, 0.628601)","(52.07645625000001, 131.2091846590909, 0.12523)","(63.6837296875, 132.82480397727272, 0.1153)","(47.5895875, 166.97196306818182, 0.419047)","(41.781699374999995, 170.21679261363636, 0.407947)","(44.0291515625, 227.07690909090906, 0.559176)","(39.54896359375, 289.62227272727273, 0.59897)","(52.513743749999996, 166.15990625, 0.353369)","(47.1471609375, 223.83972443181815, 0.443729)","(47.60360312500001, 266.90082102272726, 0.646282)","(52.086267187500006, 49.17658096590909, 0.905278)","(55.636424999999996, 48.35475568181818, 0.203675)","(41.7915103125, 49.196202840909095, 0.90806)","(0.0, 0.0, 0)","(62.78392656250001, 276.6463522727273, 0.684211)","(62.341032812499996, 274.9984545454546, 0.593232)","(44.92208703125, 270.9458153409091, 0.448536)","(52.507203125000004, 289.63161647727276, 0.274361)","(47.152300000000004, 296.95796590909094, 0.289244)","(37.32608546875, 296.95201988636364, 0.445621)"
12,"(56.093334375000005, 54.815873863636355, 0.819802)","(42.2362728125, 80.86641875000001, 0.723922)","(36.4173590625, 81.70175, 0.705021)","(37.7608034375, 136.91651704545455, 0.737928)","(47.596128125, 178.31867329545454, 0.788392)","(48.930882812499995, 79.22047471590909, 0.61561)","(52.0559, 131.2091846590909, 0.279328)","(65.0236234375, 132.8205568181818, 0.357893)","(48.029678125, 166.9592215909091, 0.437551)","(41.7915103125, 170.20575000000002, 0.408789)","(44.452890625, 224.6288465909091, 0.607851)","(40.43549859375, 288.8093664772727, 0.626767)","(53.4051375, 166.1505625, 0.367686)","(48.0469640625, 222.2181590909091, 0.51379)","(48.0507015625, 266.8778863636364, 0.692108)","(52.961309375, 49.158403125, 0.885219)","(56.097071875000005, 48.333349999999996, 0.230993)","(42.676129843750005, 49.18864289772728, 0.875483)","(0.0, 0.0, 0)","(62.7923359375, 275.84533806818183, 0.692577)","(62.3503765625, 273.3845340909091, 0.584097)","(45.366802812500005, 270.1830255681818, 0.496216)","(51.61674375, 289.62057386363637, 0.278807)","(46.25833671875, 296.9562670454545, 0.299129)","(37.32421671875, 290.4674573863636, 0.488262)"
13,"(55.656046875, 54.05707642045454, 0.846107)","(42.24370109375, 80.85597073863637, 0.711261)","(36.41665828125, 81.6854409090909, 0.709426)","(37.753795625, 135.28475852272726, 0.757685)","(47.597996875, 178.3169744318182, 0.779965)","(48.936021874999994, 79.21665227272727, 0.590519)","(52.062440625, 130.3962784090909, 0.27564)","(65.4749265625, 132.83075000000002, 0.342656)","(48.035284375, 166.96176988636364, 0.427269)","(42.23090015625, 170.2116960227273, 0.40152)","(44.4503678125, 224.63054545454543, 0.607748)","(40.002602656250005, 288.81871022727273, 0.624512)","(53.407006249999995, 166.1505625, 0.356782)","(48.0469640625, 222.21051420454543, 0.501679)","(48.040890624999996, 266.0768721590909, 0.690439)","(52.522153125, 49.15245710227273, 0.894063)","(56.085859375, 48.34685596590909, 0.372529)","(42.68210984375, 49.18949232954546, 0.878935)","(0.0, 0.0, 0)","(62.7848609375, 276.61407386363635, 0.680497)","(62.34056562499999, 274.1863977272728, 0.575422)","(44.939139375, 270.1643380681818, 0.510088)","(51.6186125, 289.62312215909094, 0.292643)","(46.70123046875, 296.9562670454545, 0.303917)","(37.3158540625, 290.47934943181815, 0.488935)"
14,"(55.2089484375, 54.05860539772728, 0.853515)","(43.12107921875, 81.63116221590909, 0.725217)","(36.41834015625, 81.69121704545455, 0.720216)","(37.769960312500004, 135.28560795454544, 0.743829)","(48.020801562500004, 178.32461931818182, 0.778465)","(49.385456250000004, 80.05291789772728, 0.595284)","(52.9566375, 128.7755625, 0.344856)","(66.3569765625, 132.8120625, 0.337673)","(48.041824999999996, 166.15820738636364, 0.439587)","(41.7825403125, 169.3970909090909, 0.405221)","(44.44901296875, 224.64838352272724, 0.640671)","(40.43409703125, 288.7940767045455, 0.65)","(54.30120312500001, 165.3478494318182, 0.376173)","(48.498267187500005, 223.0293664772727, 0.565738)","(48.03621875, 266.90167045454547, 0.711806)","(52.0900046875, 49.16536846590909, 0.920997)","(55.635490625, 48.37599147727273, 0.344238)","(42.2404775, 49.21174744318182, 0.881225)","(0.0, 0.0, 0)","(62.79467187499999, 276.6463522727273, 0.627094)","(62.34710625, 274.2076335227273, 0.538762)","(44.935542031249994, 270.9645028409091, 0.527275)","(51.1696453125, 289.6154772727273, 0.320985)","(46.25758921875, 296.95456818181816, 0.327323)","(37.330710624999995, 290.45556534090906, 0.51918)"
15,"(55.6527765625, 54.84619857954545, 0.862957)","(43.12892796875, 80.87924517045455, 0.735036)","(36.41908765625, 81.67966477272726, 0.726578)","(37.7686521875, 135.2983494318182, 0.737034)","(48.026407812500004, 178.33226420454545, 0.79288)","(49.82601406249999, 80.04799119318182, 0.614293)","(52.9589734375, 128.78490625, 0.297946)","(66.35744375, 132.83754545454545, 0.286332)","(48.036685937499996, 166.9592215909091, 0.437889)","(41.35221390625, 170.2116960227273, 0.421624)","(44.01691125, 225.45704261363636, 0.620415)","(40.0042378125, 288.8195596590909, 0.65319)","(54.2998015625, 166.14886363636364, 0.367297)","(48.4842515625, 223.82018750000003, 0.561405)","(48.0301453125, 266.89997159090905, 0.704946)","(52.525890625, 49.151182954545455, 0.893919)","(56.089596875000005, 48.37182926136364, 0.321442)","(42.23407703125, 49.18855795454545, 0.896348)","(0.0, 0.0, 0)","(62.789065625, 276.67098579545456, 0.588168)","(62.3429015625, 275.00525000000005, 0.522175)","(44.93470109374999, 270.9636534090909, 0.54015)","(52.07085, 289.60698295454546, 0.341788)","(47.5947265625, 296.95541761363637, 0.33207)","(37.32057265625, 290.48104829545457, 0.513699)"
16,"(55.657915624999994, 55.68976931818182, 0.844676)","(42.6834646875, 82.47507272727272, 0.69416)","(36.85805703125, 84.10343352272727, 0.678187)","(37.778463125, 139.32295738636364, 0.732313)","(48.039021874999996, 179.96996875, 0.792784)","(48.9402265625, 81.64653693181818, 0.597675)","(52.0638421875, 132.0314346590909, 0.33317)","(65.4646484375, 134.48119602272726, 0.371646)","(48.032481250000004, 171.0271505681818, 0.434422)","(42.23090015625, 172.6682528409091, 0.431508)","(44.0248534375, 227.89661079545454, 0.596634)","(39.5518134375, 289.6273693181818, 0.596477)","(53.4018671875, 170.20405113636363, 0.350628)","(48.052103124999995, 224.64838352272724, 0.543177)","(48.020801562500004, 269.30896022727273, 0.710412)","(52.0853328125, 49.99144090909091, 0.884497)","(55.66445625, 49.215909659090904, 0.531267)","(41.349223906249996, 49.99364943181818, 0.913827)","(0.0, 0.0, 0)","(61.885525, 277.4643551136364, 0.579155)","(61.44636875, 275.8088125, 0.531823)","(44.925731093749995, 271.78505397727275, 0.486521)","(49.82928437500001, 289.6409602272727, 0.267011)","(45.36404640625, 296.95711647727273, 0.286277)","(37.324123281249996, 292.8976818181818, 0.427835)"
17,"(55.637359375, 55.68119005681819, 0.840753)","(42.244215, 82.474478125, 0.710761)","(35.97488578125, 84.92738238636363, 0.679553)","(37.79084359375, 139.31786079545455, 0.722657)","(48.040890624999996, 179.1859431818182, 0.798764)","(49.37798124999999, 80.86709829545454, 0.611028)","(52.07085, 131.20748579545455, 0.263753)","(65.4697875, 133.66489204545456, 0.312569)","(48.032948437499996, 169.40898295454542, 0.426773)","(41.7971165625, 171.85619602272726, 0.431187)","(44.01130500000001, 228.71036647727271, 0.61012)","(39.9950809375, 289.61632670454543, 0.625797)","(53.4084078125, 168.58333522727273, 0.338848)","(48.0581765625, 224.65857670454542, 0.56431)","(48.032948437499996, 269.2970681818182, 0.72865)","(52.0526296875, 49.96918579545454, 0.877186)","(55.6565140625, 49.18575482954545, 0.707346)","(41.3241359375, 49.97725539772727, 0.937975)","(0.0, 0.0, 0)","(62.344770312499996, 277.4609573863636, 0.577595)","(62.32608281250001, 275.79776988636365, 0.527826)","(44.93871890625, 272.56483238636366, 0.512934)","(50.27871875, 289.63161647727276, 0.299462)","(45.36554140625, 296.95711647727273, 0.313027)","(37.76589578125, 296.95201988636364, 0.452971)"
18,"(55.17017187500001, 54.04586392045454, 0.828551)","(42.683184374999996, 81.670915625, 0.714706)","(36.41932125, 83.29715284090909, 0.680034)","(37.770520937499995, 136.9088721590909, 0.712171)","(48.059578125, 179.13497727272727, 0.812987)","(49.377514062500005, 80.820634375, 0.589012)","(52.5151453125, 129.59186647727273, 0.254165)","(65.91595156250001, 133.68442897727272, 0.259271)","(48.032014062500004, 167.7899659090909, 0.42385)","(41.79847140625, 171.83411079545454, 0.43188)","(44.023451875, 226.27589488636363, 0.572461)","(39.98896078125, 289.61717613636364, 0.613402)","(53.4051375, 166.9668664772727, 0.340511)","(48.041824999999996, 223.80999431818182, 0.505393)","(48.0217359375, 267.68654545454547, 0.706539)","(51.5938515625, 48.33165113636364, 0.869475)","(55.624745312499996, 48.32765880681818, 0.759032)","(40.89203421875, 49.14039517045455, 0.966043)","(0.0, 0.0, 0)","(62.348974999999996, 277.4516136363637, 0.584204)","(62.327951562500004, 275.0188409090909, 0.531168)","(44.92591796874999, 270.9645028409091, 0.544937)","(51.16824375, 289.62821875, 0.300173)","(46.25469265625, 296.9562670454545, 0.306006)","(37.76183125, 296.9528693181818, 0.446456)"
19,"(54.742228125000004, 54.04960142045454, 0.813991)","(42.243327343749996, 82.50115028409091, 0.702135)","(35.9772684375, 85.72126136363636, 0.681067)","(38.66149421874999, 140.13926136363636, 0.683147)","(48.486587500000006, 179.18424431818184, 0.800604)","(48.939759375, 81.66233636363636, 0.606444)","(51.630292187500004, 132.01699431818182, 0.372848)","(64.12522187500001, 136.09171874999998, 0.449866)","(47.59939843750001, 167.78741761363636, 0.454125)","(41.3545965625, 171.03139772727272, 0.46866)","(44.45340453125, 227.08370454545454, 0.583259)","(39.553121562499996, 289.63926136363636, 0.605999)","(53.4028015625, 166.9600710227273, 0.36704)","(48.039021874999996, 223.81594034090907, 0.493289)","(48.027342187500004, 269.3327443181818, 0.723925)","(50.71600624999999, 48.32808352272727, 0.851108)","(55.19353125, 48.32366647727273, 0.754296)","(40.45091578125, 49.15407102272727, 0.931473)","(0.0, 0.0, 0)","(62.353646875, 277.46860227272725, 0.640495)","(62.3354265625, 275.8249517045454, 0.593438)","(44.935962499999995, 273.3811363636363, 0.487046)","(50.273112499999996, 289.6528522727273, 0.230184)","(44.91713484375, 296.9596647727273, 0.280149)","(37.325851875000005, 293.7114375, 0.444302)"
20,"(54.2895234375, 54.05775596590909, 0.805053)","(43.12855421875, 82.50369857954546, 0.7078)","(36.86740078125, 85.72126136363636, 0.704036)","(40.4480659375, 142.58392613636366, 0.629386)","(50.71600624999999, 179.17320170454545, 0.767467)","(49.380317187500005, 81.67830568181819, 0.616712)","(52.0745875, 132.02463920454545, 0.427507)","(65.4562390625, 136.10530965909092, 0.46566)","(48.028276562500004, 166.98215624999997, 0.492887)","(41.78510984375, 171.0322471590909, 0.490873)","(44.4526103125, 227.0905, 0.631399)","(40.43260203125, 288.81701136363637, 0.5872)","(53.846629687500005, 166.1420681818182, 0.403789)","(48.943029687499994, 223.82273579545455, 0.527652)","(48.053037499999995, 269.30386363636364, 0.738393)","(50.274981249999996, 48.33887130681818, 0.854942)","(55.1767125, 48.33301022727272, 0.752867)","(40.8732065625, 49.16290511363636, 0.941246)","(0.0, 0.0, 0)","(62.790000000000006, 276.6718352272727, 0.641551)","(62.346639062499996, 275.0273352272728, 0.576884)","(45.3694190625, 272.5792727272727, 0.496447)","(48.94536562500001, 289.64945454545455, 0.24614)","(44.025414062500005, 296.95881534090904, 0.272089)","(37.761784531249994, 291.2718693181818, 0.423968)"
21,"(54.3044734375, 53.24119715909091, 0.798911)","(44.00892234375001, 84.90291875000001, 0.701552)","(36.877725625, 86.52907102272727, 0.706333)","(40.901938593749996, 140.98104829545454, 0.712971)","(51.6190796875, 179.15111647727272, 0.822242)","(50.71553906250001, 83.28330710227273, 0.606726)","(53.400465625, 132.8358465909091, 0.425053)","(66.3560421875, 138.50580397727273, 0.444127)","(47.59145625, 166.98130681818182, 0.523792)","(41.351513125000004, 170.20829829545454, 0.532643)","(44.463308906250006, 225.45279545454545, 0.623924)","(40.4323684375, 288.81361363636364, 0.564476)","(52.9641125, 166.15480965909092, 0.424595)","(49.8297515625, 221.38656534090913, 0.456992)","(48.0497671875, 268.52663352272725, 0.718518)","(50.727218750000006, 47.54456761363637, 0.844441)","(55.2014734375, 48.315681818181815, 0.812365)","(40.88166265624999, 49.13266534090909, 0.948496)","(0.0, 0.0, 0)","(62.792803125, 276.6692869318182, 0.636582)","(62.3503765625, 275.0239375, 0.573753)","(45.359094218749995, 271.77910795454545, 0.478203)","(49.3859234375, 289.6528522727273, 0.237728)","(44.472372343749996, 296.95881534090904, 0.260496)","(37.76052312499999, 291.27101988636366, 0.397926)"
22,"(244.65254531250002, 110.08721306818181, 0.82847)","(253.58750625000002, 138.5075028409091, 0.80677)","(244.64553749999996, 132.8078153409091, 0.851588)","(233.9287234375, 153.16020170454547, 0.954176)","(215.602359375, 151.53523863636363, 0.850914)","(262.97844218750004, 143.41127272727272, 0.735425)","(252.69844843750002, 178.34925284090906, 0.81939)","(233.900225, 192.97222159090907, 0.854803)","(244.62731718749998, 191.30223863636363, 0.718877)","(237.94420000000002, 184.01241477272725, 0.71009)","(213.37948125, 192.11429545454547, 0.844395)","(209.7891453125, 244.1547357954545, 0.80775)","(250.447071875, 197.8122840909091, 0.640422)","(234.82899375, 205.15817045454548, 0.78234)","(226.78028750000001, 259.58041761363637, 0.751586)","(245.5355296875, 106.81180397727273, 0.0938469)","(247.7714890625, 107.7003096590909, 0.800691)","(0.0, 0.0, 0)","(255.3492703125, 114.98673579545455, 0.896822)","(220.5269828125, 275.83599431818186, 0.68772)","(224.987221875, 276.6166221590909, 0.696989)","(226.32431250000002, 263.62796022727275, 0.497677)","(199.514290625, 251.47853693181818, 0.65296)","(199.078871875, 249.81365056818183, 0.631845)","(212.4806125, 249.8595198863636, 0.83458)"
