T,a_1,a_2,a_3
26-Apr-2022 16:03:07.325,0.221539306640625,9.5272380065918,1.2311897277832
26-Apr-2022 16:03:07.334,0.165406036376953,9.44715454101563,1.2599299621582
26-Apr-2022 16:03:07.344,0.102237396240234,9.42110870361328,1.27235412597656
26-Apr-2022 16:03:07.354,0.0690065002441406,9.41646835327149,1.26007965087891
26-Apr-2022 16:03:07.364,0.0606239318847656,9.39985290527344,1.25753494262695
26-Apr-2022 16:03:07.374,0.0429606628417969,9.42455154418945,1.23463256835938
26-Apr-2022 16:03:07.384,0.0425115966796875,9.45374084472656,1.1689192199707
26-Apr-2022 16:03:07.394,0.0404159545898438,9.49924621582031,1.12027038574219
26-Apr-2022 16:03:07.404,0.0600251770019531,9.52035232543945,1.10485244750977
26-Apr-2022 16:03:07.414,0.0529898071289063,9.50523376464844,1.09736801147461
26-Apr-2022 16:03:07.424,0.0264949035644531,9.49999465942383,1.10694808959961
26-Apr-2022 16:03:07.434,-0.0130229187011719,9.47349975585938,1.14212493896484
26-Apr-2022 16:03:07.444,-0.0461041259765625,9.44850173950195,1.1877799987793
26-Apr-2022 16:03:07.454,-0.0745449829101563,9.46197372436523,1.23343505859375
26-Apr-2022 16:03:07.464,-0.10298583984375,9.49355804443359,1.254990234375
26-Apr-2022 16:03:07.474,-0.125588836669922,9.5559782409668,1.25768463134766
26-Apr-2022 16:03:07.484,-0.149838409423828,9.62498474121094,1.28971801757813
26-Apr-2022 16:03:07.493,-0.140557708740234,9.71165451049805,1.28238327026367
26-Apr-2022 16:03:07.503,-0.105680236816406,9.85340972900391,1.28986770629883
26-Apr-2022 16:03:07.513,-0.0296383666992188,9.98438735961914,1.24361389160156
26-Apr-2022 16:03:07.523,0.0672102355957031,10.079739074707,1.20394638061523
26-Apr-2022 16:03:07.533,0.138162689208984,10.0956060791016,1.16532669067383
26-Apr-2022 16:03:07.543,0.190254364013672,10.0580342102051,1.15020812988281
26-Apr-2022 16:03:07.553,0.231119384765625,10.0231567382812,1.14811248779297
