T,a_1,a_2,a_3
26-Apr-2022 17:10:47.623,-0.0154179382324219,9.78844482421875,0.514629821777344
26-Apr-2022 17:10:47.632,-0.0324824523925781,9.80955093383789,0.514031066894531
26-Apr-2022 17:10:47.642,-0.0565823364257813,9.83095642089844,0.499211883544922
26-Apr-2022 17:10:47.653,-0.0606239318847656,9.83125579833984,0.502654724121094
26-Apr-2022 17:10:47.663,-0.0836759948730469,9.81793350219727,0.498014373779297
26-Apr-2022 17:10:47.673,-0.0956510925292969,9.81913101196289,0.508941650390625
26-Apr-2022 17:10:47.683,-0.111069030761719,9.81703536987305,0.504900054931641
26-Apr-2022 17:10:47.693,-0.117056579589844,9.81,0.507744140625
26-Apr-2022 17:10:47.703,-0.129480743408203,9.80715591430664,0.508492584228516
26-Apr-2022 17:10:47.713,-0.126636657714844,9.80101867675781,0.487835540771484
26-Apr-2022 17:10:47.723,-0.100141754150391,9.78096038818359,0.498313751220703
26-Apr-2022 17:10:47.733,-0.0776884460449219,9.78320571899414,0.509989471435547
26-Apr-2022 17:10:47.743,-0.0558338928222656,9.80476089477539,0.535885620117188
26-Apr-2022 17:10:47.753,-0.0784368896484375,9.81898132324219,0.558488616943359
26-Apr-2022 17:10:47.763,-0.0890647888183594,9.76359649658203,0.500708770751953
26-Apr-2022 17:10:47.773,-0.109871520996094,9.68935089111328,0.454604644775391
26-Apr-2022 17:10:47.783,-0.119002532958984,9.68845275878906,0.48139892578125
26-Apr-2022 17:10:47.793,-0.0978964233398438,9.80071929931641,0.540076904296875
26-Apr-2022 17:10:47.803,-0.0637673950195313,9.89711883544922,0.576151885986328
26-Apr-2022 17:10:47.813,-0.0714015197753906,9.90265731811524,0.560733947753906
26-Apr-2022 17:10:47.823,-0.117655334472656,9.83290237426758,0.551153869628906
26-Apr-2022 17:10:47.833,-0.165106658935547,9.77527221679687,0.5700146484375
26-Apr-2022 17:10:47.843,-0.193397827148438,9.76269836425781,0.543370056152344
26-Apr-2022 17:10:47.853,-0.191302185058594,9.76165054321289,0.499361572265625
26-Apr-2022 17:10:47.863,-0.160915374755859,9.73126373291016,0.491727447509766
26-Apr-2022 17:10:47.873,-0.170345764160156,9.6856086730957,0.524808654785156
26-Apr-2022 17:10:47.882,-0.145796813964844,9.67797454833984,0.545465698242187
26-Apr-2022 17:10:47.892,-0.141904907226563,9.7140495300293,0.541723480224609
26-Apr-2022 17:10:47.903,-0.145497436523437,9.76254867553711,0.509390716552734
26-Apr-2022 17:10:47.913,-0.150287475585937,9.78634918212891,0.482746124267578
26-Apr-2022 17:10:47.923,-0.186063079833984,9.80640747070313,0.500259704589844
26-Apr-2022 17:10:47.934,-0.186063079833984,9.81718505859375,0.535885620117188
26-Apr-2022 17:10:47.944,-0.166453857421875,9.81568817138672,0.582289123535156
26-Apr-2022 17:10:47.954,-0.142353973388672,9.78275665283203,0.614172821044922
26-Apr-2022 17:10:47.964,-0.115559692382813,9.78410385131836,0.640518035888672
26-Apr-2022 17:10:47.974,-0.0992436218261719,9.81059875488281,0.646056518554687
26-Apr-2022 17:10:47.984,-0.0718505859375,9.8385905456543,0.623004455566406
26-Apr-2022 17:10:47.994,-0.0884660339355469,9.8532600402832,0.606688385009766
26-Apr-2022 17:10:48.004,-0.118852844238281,9.82676513671875,0.621208190917969
26-Apr-2022 17:10:48.014,-0.173638916015625,9.78859451293945,0.622854766845703
26-Apr-2022 17:10:48.024,-0.208217010498047,9.76419525146484,0.611179046630859
26-Apr-2022 17:10:48.034,-0.223036193847656,9.75251953125,0.603844299316406
26-Apr-2022 17:10:48.044,-0.228874053955078,9.74024505615234,0.599952392578125
26-Apr-2022 17:10:48.053,-0.220641174316406,9.73545501708984,0.597856750488281
26-Apr-2022 17:10:48.063,-0.193248138427734,9.74997482299805,0.606538696289063
26-Apr-2022 17:10:48.073,-0.163460083007813,9.76943435668945,0.61072998046875
26-Apr-2022 17:10:48.084,-0.131426696777344,9.80401245117188,0.598605194091797
26-Apr-2022 17:10:48.094,-0.113014984130859,9.82002914428711,0.603245544433594
26-Apr-2022 17:10:48.104,-0.123942260742188,9.83110610961914,0.617765350341797
26-Apr-2022 17:10:48.114,-0.140258331298828,9.82691482543945,0.629441070556641
26-Apr-2022 17:10:48.124,-0.172591094970703,9.81269439697266,0.628542938232422
26-Apr-2022 17:10:48.134,-0.179027709960938,9.78634918212891,0.630937957763672
26-Apr-2022 17:10:48.144,-0.187559967041016,9.79143859863281,0.635578308105469
26-Apr-2022 17:10:48.154,-0.181722106933594,9.80446151733399,0.627944183349609
26-Apr-2022 17:10:48.164,-0.182320861816406,9.80356338500977,0.624950408935547
26-Apr-2022 17:10:48.174,-0.176033935546875,9.80760498046875,0.622854766845703
26-Apr-2022 17:10:48.184,-0.184715881347656,9.79218704223633,0.599054260253906
26-Apr-2022 17:10:48.194,-0.176932067871094,9.76374618530273,0.577648773193359
26-Apr-2022 17:10:48.204,-0.157472534179688,9.72497680664063,0.566122741699219
26-Apr-2022 17:10:48.214,-0.119601287841797,9.70087692260742,0.559835815429688
26-Apr-2022 17:10:48.224,-0.103285217285156,9.71105575561523,0.595910797119141
26-Apr-2022 17:10:48.234,-0.115709381103516,9.70836135864258,0.60593994140625
26-Apr-2022 17:10:48.244,-0.133522338867188,9.67677703857422,0.565523986816406
26-Apr-2022 17:10:48.254,-0.144748992919922,9.63097229003906,0.506696319580078
26-Apr-2022 17:10:48.264,-0.139360198974609,9.66869384765625,0.506846008300781
26-Apr-2022 17:10:48.274,-0.120200042724609,9.8002702331543,0.570164337158203
26-Apr-2022 17:10:48.284,-0.111667785644531,9.91657836914063,0.594563598632812
26-Apr-2022 17:10:48.294,-0.13172607421875,9.94022918701172,0.571960601806641
26-Apr-2022 17:10:48.303,-0.166753234863281,9.89187973022461,0.565673675537109
26-Apr-2022 17:10:48.313,-0.200433197021484,9.8242204284668,0.591420135498047
