Datetime,valueACC
2021-10-15 18:36:48.796250,"[-4, 0, 63]"
2021-10-15 18:36:48.827500,"[-3, 1, 63]"
2021-10-15 18:36:48.858750,"[-3, 1, 64]"
2021-10-15 18:36:48.890010,"[-2, 1, 63]"
2021-10-15 18:36:48.921260,"[-2, 1, 63]"
2021-10-15 18:36:48.952510,"[-3, 1, 63]"
2021-10-15 18:36:48.983760,"[-2, 1, 64]"
2021-10-15 18:36:49.015010,"[-3, 1, 64]"
2021-10-15 18:36:49.046260,"[-2, 1, 63]"
2021-10-15 18:36:49.077510,"[-4, 0, 63]"
2021-10-15 18:36:49.108770,"[-3, -1, 63]"
2021-10-15 18:36:49.140020,"[-4, -4, 64]"
2021-10-15 18:36:49.171270,"[-6, -6, 65]"
2021-10-15 18:36:49.202520,"[-7, -8, 65]"
2021-10-15 18:36:49.233770,"[-5, -11, 65]"
2021-10-15 18:36:49.296270,"[-6, -14, 63]"
2021-10-15 18:36:49.327530,"[-4, -14, 62]"
2021-10-15 18:36:49.358780,"[-4, -12, 62]"
2021-10-15 18:36:49.390030,"[-3, -10, 62]"
2021-10-15 18:36:49.421280,"[-2, -8, 61]"
2021-10-15 18:36:49.452530,"[0, -7, 60]"
2021-10-15 18:36:49.483780,"[-2, -3, 59]"
2021-10-15 18:36:49.515030,"[-1, -2, 62]"
2021-10-15 18:36:49.546290,"[-2, 0, 65]"
2021-10-15 18:36:49.577540,"[-2, -1, 65]"
2021-10-15 18:36:49.608790,"[-2, 0, 64]"
2021-10-15 18:36:49.640040,"[-4, 1, 64]"
2021-10-15 18:36:49.671290,"[-3, 2, 63]"
2021-10-15 18:36:49.702540,"[-4, 4, 62]"
2021-10-15 18:36:49.733790,"[-3, 5, 61]"
2021-10-15 18:36:49.765050,"[-4, 5, 62]"
2021-10-15 18:36:49.796300,"[-2, 4, 63]"
2021-10-15 18:36:49.827550,"[1, 4, 64]"
2021-10-15 18:36:49.858800,"[2, 3, 64]"
2021-10-15 18:36:49.890050,"[2, -1, 63]"
2021-10-15 18:36:49.921300,"[1, -2, 61]"
2021-10-15 18:36:49.952550,"[1, -4, 61]"
2021-10-15 18:36:49.983810,"[2, -4, 63]"
2021-10-15 18:36:50.015060,"[-1, -4, 61]"
2021-10-15 18:36:50.046310,"[-3, -5, 61]"
2021-10-15 18:36:50.077560,"[-5, -5, 60]"
2021-10-15 18:36:50.108810,"[-5, -5, 60]"
2021-10-15 18:36:50.140060,"[-7, -5, 60]"
2021-10-15 18:36:50.171310,"[-11, -4, 61]"
2021-10-15 18:36:50.202570,"[-10, -4, 62]"
2021-10-15 18:36:50.233820,"[-7, -4, 64]"
2021-10-15 18:36:50.265070,"[-3, -7, 67]"
2021-10-15 18:36:50.296320,"[-3, -7, 68]"
2021-10-15 18:36:50.358820,"[-14, -6, 62]"
2021-10-15 18:36:50.390070,"[-14, -6, 60]"
2021-10-15 18:36:50.421330,"[-9, -6, 60]"
2021-10-15 18:36:50.452580,"[-5, -5, 62]"
2021-10-15 18:36:50.483830,"[-1, -6, 63]"
2021-10-15 18:36:50.515080,"[-5, -5, 62]"
2021-10-15 18:36:50.546330,"[-5, -5, 62]"
2021-10-15 18:36:50.577580,"[-3, -6, 63]"
2021-10-15 18:36:50.608840,"[-2, -6, 64]"
2021-10-15 18:36:50.640090,"[-2, -6, 64]"
2021-10-15 18:36:50.671340,"[-2, -6, 64]"
2021-10-15 18:36:50.702590,"[-2, -6, 65]"
2021-10-15 18:36:50.733840,"[-4, -6, 63]"
2021-10-15 18:36:50.765090,"[-4, -6, 63]"
2021-10-15 18:36:50.796340,"[-3, -5, 63]"
2021-10-15 18:36:50.827600,"[-4, -5, 61]"
2021-10-15 18:36:50.858850,"[-6, -5, 62]"
2021-10-15 18:36:50.890100,"[-6, -4, 62]"
2021-10-15 18:36:50.921350,"[-6, -5, 61]"
2021-10-15 18:36:50.952600,"[-6, -5, 62]"
2021-10-15 18:36:50.983850,"[-7, -4, 62]"
2021-10-15 18:36:51.015100,"[-6, -6, 62]"
2021-10-15 18:36:51.046360,"[-7, -6, 62]"
2021-10-15 18:36:51.077610,"[-6, -5, 63]"
2021-10-15 18:36:51.108860,"[-6, -5, 62]"
2021-10-15 18:36:51.140110,"[-6, -5, 62]"
2021-10-15 18:36:51.171360,"[-6, -5, 63]"
2021-10-15 18:36:51.202610,"[-5, -5, 63]"
2021-10-15 18:36:51.233860,"[-5, -5, 63]"
2021-10-15 18:36:51.265120,"[-5, -5, 63]"
2021-10-15 18:36:51.296370,"[-5, -5, 63]"
2021-10-15 18:36:51.327620,"[-5, -5, 64]"
2021-10-15 18:36:51.358870,"[-5, -6, 63]"
2021-10-15 18:36:51.390120,"[-5, -5, 64]"
2021-10-15 18:36:51.421370,"[-5, -5, 64]"
2021-10-15 18:36:51.452620,"[-4, -5, 63]"
2021-10-15 18:36:51.483880,"[-4, -5, 63]"
2021-10-15 18:36:51.515130,"[-4, -4, 63]"
2021-10-15 18:36:51.546380,"[-5, -4, 62]"
2021-10-15 18:36:51.577630,"[-5, -5, 62]"
2021-10-15 18:36:51.608880,"[-5, -4, 61]"
2021-10-15 18:36:51.640130,"[-6, -4, 62]"
2021-10-15 18:36:51.671380,"[-6, -4, 62]"
2021-10-15 18:36:51.702640,"[-6, -5, 61]"
2021-10-15 18:36:51.733890,"[-6, -5, 62]"
2021-10-15 18:36:51.765140,"[-6, -5, 62]"
2021-10-15 18:36:51.796390,"[-5, -5, 63]"
2021-10-15 18:36:51.827640,"[-5, -5, 63]"
2021-10-15 18:36:51.858890,"[-5, -5, 63]"
2021-10-15 18:36:51.890140,"[-5, -5, 64]"
2021-10-15 18:36:51.921400,"[-5, -5, 64]"
2021-10-15 18:36:51.952650,"[-5, -5, 63]"
2021-10-15 18:36:51.983900,"[-4, -5, 63]"
2021-10-15 18:36:52.015150,"[-5, -5, 62]"
2021-10-15 18:36:52.046400,"[-4, -5, 62]"
2021-10-15 18:36:52.077650,"[-5, -4, 61]"
2021-10-15 18:36:52.108900,"[-5, -5, 62]"
2021-10-15 18:36:52.140160,"[-5, -4, 62]"
2021-10-15 18:36:52.171410,"[-5, -5, 62]"
2021-10-15 18:36:52.202660,"[-6, -5, 63]"
2021-10-15 18:36:52.233910,"[-6, -5, 63]"
2021-10-15 18:36:52.265160,"[-4, -6, 63]"
2021-10-15 18:36:52.296410,"[-5, -5, 63]"
2021-10-15 18:36:52.327660,"[-6, -5, 63]"
2021-10-15 18:36:52.358920,"[-5, -6, 63]"
2021-10-15 18:36:52.390170,"[-5, -5, 62]"
2021-10-15 18:36:52.421420,"[-5, -6, 62]"
2021-10-15 18:36:52.452670,"[-5, -5, 62]"
2021-10-15 18:36:52.483920,"[-5, -4, 61]"
2021-10-15 18:36:52.515170,"[-5, -5, 62]"
2021-10-15 18:36:52.546420,"[-5, -5, 62]"
2021-10-15 18:36:52.577680,"[-4, -5, 62]"
2021-10-15 18:36:52.608930,"[-5, -4, 63]"
2021-10-15 18:36:52.640180,"[-4, -5, 63]"
2021-10-15 18:36:52.671430,"[-5, -5, 62]"
2021-10-15 18:36:52.702680,"[-5, -5, 62]"
2021-10-15 18:36:52.733930,"[-5, -5, 61]"
2021-10-15 18:36:52.765190,"[-5, -5, 62]"
2021-10-15 18:36:52.796440,"[-5, -5, 62]"
2021-10-15 18:36:52.827690,"[-5, -5, 62]"
2021-10-15 18:36:52.858940,"[-4, -6, 64]"
2021-10-15 18:36:52.890190,"[0, -6, 67]"
2021-10-15 18:36:52.921440,"[4, -6, 69]"
2021-10-15 18:36:52.952690,"[-8, -7, 63]"
2021-10-15 18:36:52.983950,"[-20, -4, 57]"
2021-10-15 18:36:53.015200,"[-25, -5, 52]"
2021-10-15 18:36:53.046450,"[-24, -4, 56]"
2021-10-15 18:36:53.077700,"[6, -6, 71]"
2021-10-15 18:36:53.108950,"[7, -7, 69]"
2021-10-15 18:36:53.140200,"[-10, -6, 60]"
2021-10-15 18:36:53.171450,"[-18, -4, 57]"
2021-10-15 18:36:53.202710,"[-25, -4, 57]"
2021-10-15 18:36:53.233960,"[-13, -4, 53]"
2021-10-15 18:36:53.265210,"[-8, -4, 44]"
2021-10-15 18:36:53.296460,"[-6, -8, 5]"
2021-10-15 18:36:53.327710,"[2, -15, -42]"
2021-10-15 18:36:53.358960,"[9, -25, -41]"
2021-10-15 18:36:53.390210,"[-3, -33, -24]"
2021-10-15 18:36:53.421470,"[-10, -45, -12]"
2021-10-15 18:36:53.452720,"[-14, -72, 4]"
2021-10-15 18:36:53.483970,"[-19, -104, 2]"
2021-10-15 18:36:53.515220,"[-28, -121, 17]"
2021-10-15 18:36:53.546470,"[-25, -128, 48]"
2021-10-15 18:36:53.577720,"[-9, -126, 58]"
2021-10-15 18:36:53.608970,"[-21, -128, 59]"
2021-10-15 18:36:53.640230,"[-49, -111, 63]"
2021-10-15 18:36:53.671480,"[-76, -128, 127]"
2021-10-15 18:36:53.702730,"[-20, -128, 127]"
2021-10-15 18:36:53.733980,"[7, -102, 127]"
2021-10-15 18:36:53.765230,"[2, -128, 113]"
2021-10-15 18:36:53.796480,"[-16, -128, 113]"
2021-10-15 18:36:53.827730,"[-48, -128, 65]"
2021-10-15 18:36:53.858990,"[-58, -128, 61]"
2021-10-15 18:36:53.890240,"[-69, -128, 27]"
2021-10-15 18:36:53.921490,"[-88, -128, 6]"
2021-10-15 18:36:53.952740,"[-81, -128, -7]"
2021-10-15 18:36:53.983990,"[-80, -128, -19]"
2021-10-15 18:36:54.015240,"[-68, -128, -12]"
2021-10-15 18:36:54.046490,"[-77, -128, -19]"
2021-10-15 18:36:54.077750,"[-74, -128, -31]"
2021-10-15 18:36:54.109000,"[-45, -128, -27]"
2021-10-15 18:36:54.140250,"[76, -128, -42]"
2021-10-15 18:36:54.171500,"[127, -105, -75]"
2021-10-15 18:36:54.202750,"[127, -77, -102]"
2021-10-15 18:36:54.234000,"[127, -47, -85]"
2021-10-15 18:36:54.265250,"[127, -93, -63]"
2021-10-15 18:36:54.296510,"[123, -127, -72]"
2021-10-15 18:36:54.327760,"[-62, -128, -117]"
2021-10-15 18:36:54.359010,"[-77, -128, -101]"
2021-10-15 18:36:54.390260,"[-127, -128, -92]"
2021-10-15 18:36:54.421510,"[-128, -128, -62]"
2021-10-15 18:36:54.452760,"[-128, -128, -88]"
2021-10-15 18:36:54.484010,"[-128, -128, -5]"
2021-10-15 18:36:54.515270,"[-128, -128, 51]"
2021-10-15 18:36:54.546520,"[-128, -128, 127]"
2021-10-15 18:36:54.577770,"[-127, -128, 127]"
2021-10-15 18:36:54.609020,"[-128, -128, 127]"
2021-10-15 18:36:54.640270,"[-128, -128, 127]"
2021-10-15 18:36:54.671520,"[-128, -128, 127]"
2021-10-15 18:36:54.702770,"[-128, -128, 100]"
2021-10-15 18:36:54.734030,"[-128, -128, 49]"
2021-10-15 18:36:54.765280,"[-119, -128, 6]"
2021-10-15 18:36:54.796530,"[-107, -128, -9]"
2021-10-15 18:36:54.827780,"[-94, -128, -39]"
2021-10-15 18:36:54.859030,"[-87, -128, -28]"
2021-10-15 18:36:54.890280,"[-74, -128, -21]"
2021-10-15 18:36:54.921530,"[-46, -128, -34]"
2021-10-15 18:36:54.952790,"[-29, -128, -34]"
2021-10-15 18:36:54.984040,"[84, -128, -76]"
2021-10-15 18:36:55.015290,"[127, -89, -102]"
2021-10-15 18:36:55.046540,"[127, -79, -121]"
2021-10-15 18:36:55.077790,"[127, -55, -99]"
2021-10-15 18:36:55.109040,"[127, -69, -55]"
2021-10-15 18:36:55.140300,"[125, -72, -45]"
2021-10-15 18:36:55.171550,"[29, -86, -50]"
2021-10-15 18:36:55.202800,"[-32, -104, -58]"
2021-10-15 18:36:55.234050,"[-43, -119, -57]"
2021-10-15 18:36:55.265300,"[-113, -128, -69]"
2021-10-15 18:36:55.296550,"[-126, -128, -40]"
2021-10-15 18:36:55.327800,"[-128, -128, -52]"
2021-10-15 18:36:55.359060,"[-128, -128, -18]"
2021-10-15 18:36:55.390310,"[-128, -128, 25]"
2021-10-15 18:36:55.421560,"[-128, -128, 45]"
2021-10-15 18:36:55.452810,"[-128, -128, 127]"
2021-10-15 18:36:55.484060,"[-128, -128, 127]"
2021-10-15 18:36:55.515310,"[-128, -128, 127]"
2021-10-15 18:36:55.546560,"[-128, -128, 127]"
2021-10-15 18:36:55.577820,"[-128, -128, 92]"
2021-10-15 18:36:55.609070,"[-128, -128, 66]"
2021-10-15 18:36:55.640320,"[-124, -128, 40]"
2021-10-15 18:36:55.671570,"[-116, -128, -17]"
2021-10-15 18:36:55.702820,"[-89, -128, -30]"
2021-10-15 18:36:55.734070,"[-76, -128, -26]"
2021-10-15 18:36:55.765320,"[-48, -128, -24]"
2021-10-15 18:36:55.796580,"[-38, -128, -26]"
2021-10-15 18:36:55.827830,"[-7, -112, -51]"
2021-10-15 18:36:55.859080,"[89, -69, -88]"
2021-10-15 18:36:55.890330,"[123, -48, -99]"
2021-10-15 18:36:55.921580,"[127, -49, -128]"
2021-10-15 18:36:55.952830,"[127, -46, -92]"
2021-10-15 18:36:55.984080,"[121, -41, -75]"
2021-10-15 18:36:56.015340,"[9, -76, -84]"
2021-10-15 18:36:56.046590,"[-57, -85, -51]"
2021-10-15 18:36:56.077840,"[-53, -86, -32]"
2021-10-15 18:36:56.109090,"[-111, -91, -38]"
2021-10-15 18:36:56.140340,"[-105, -93, -35]"
2021-10-15 18:36:56.171590,"[-95, -127, -45]"
2021-10-15 18:36:56.202840,"[-128, -128, -7]"
2021-10-15 18:36:56.234100,"[-128, -128, 64]"
2021-10-15 18:36:56.265350,"[-128, -128, 24]"
2021-10-15 18:36:56.296600,"[-116, -120, 84]"
2021-10-15 18:36:56.327850,"[-105, -118, 121]"
2021-10-15 18:36:56.359100,"[-128, -128, 127]"
2021-10-15 18:36:56.390350,"[-77, -71, -16]"
2021-10-15 18:36:56.421600,"[-51, -128, -42]"
2021-10-15 18:36:56.452860,"[-73, -128, -33]"
2021-10-15 18:36:56.484110,"[-45, -120, -37]"
2021-10-15 18:36:56.515360,"[-59, -128, -27]"
2021-10-15 18:36:56.546610,"[-46, -93, -17]"
2021-10-15 18:36:56.577860,"[-39, -86, -4]"
2021-10-15 18:36:56.609110,"[-26, -53, 14]"
2021-10-15 18:36:56.640360,"[-12, -25, 11]"
2021-10-15 18:36:56.671620,"[-10, -17, 10]"
2021-10-15 18:36:56.702870,"[17, 1, 6]"
2021-10-15 18:36:56.734120,"[12, -3, 2]"
2021-10-15 18:36:56.765370,"[1, -2, -21]"
2021-10-15 18:36:56.796620,"[-13, 10, -34]"
2021-10-15 18:36:56.827870,"[-17, 15, -30]"
2021-10-15 18:36:56.859120,"[14, 9, 0]"
2021-10-15 18:36:56.890380,"[27, -3, 17]"
2021-10-15 18:36:56.921630,"[10, 2, 14]"
2021-10-15 18:36:56.952880,"[-10, -7, 20]"
2021-10-15 18:36:56.984130,"[-12, -14, 13]"
2021-10-15 18:36:57.015380,"[-11, -10, 5]"
2021-10-15 18:36:57.046630,"[-40, -28, 4]"
2021-10-15 18:36:57.077880,"[-55, -79, 18]"
2021-10-15 18:36:57.109140,"[-128, -128, -18]"
2021-10-15 18:36:57.140390,"[-9, -128, 12]"
2021-10-15 18:36:57.171640,"[-67, -115, 56]"
2021-10-15 18:36:57.202890,"[-83, -92, 24]"
2021-10-15 18:36:57.234140,"[-67, -78, 6]"
2021-10-15 18:36:57.265390,"[-66, -78, 14]"
2021-10-15 18:36:57.296640,"[-60, -61, 10]"
2021-10-15 18:36:57.327900,"[-47, -55, 0]"
2021-10-15 18:36:57.359150,"[-30, -44, -9]"
2021-10-15 18:36:57.390400,"[-23, -42, -22]"
2021-10-15 18:36:57.421650,"[-26, -49, -31]"
2021-10-15 18:36:57.452900,"[-11, -60, -41]"
2021-10-15 18:36:57.484150,"[17, -85, -43]"
2021-10-15 18:36:57.515400,"[27, -100, -50]"
2021-10-15 18:36:57.546660,"[19, -50, -33]"
2021-10-15 18:36:57.577910,"[-11, -30, -37]"
2021-10-15 18:36:57.609160,"[-12, -23, -24]"
2021-10-15 18:36:57.640410,"[-12, 4, -9]"
2021-10-15 18:36:57.671660,"[-23, 19, 8]"
2021-10-15 18:36:57.702910,"[-52, 19, 31]"
2021-10-15 18:36:57.734170,"[-46, -10, 48]"
2021-10-15 18:36:57.765420,"[-63, -15, 47]"
2021-10-15 18:36:57.796670,"[-94, -16, 45]"
2021-10-15 18:36:57.827920,"[-89, -88, 54]"
2021-10-15 18:36:57.859170,"[-114, -111, 60]"
2021-10-15 18:36:57.890420,"[-128, -128, 98]"
2021-10-15 18:36:57.921670,"[-128, -128, 94]"
2021-10-15 18:36:57.952930,"[-128, -128, 127]"
2021-10-15 18:36:57.984180,"[-128, -128, 28]"
2021-10-15 18:36:58.015430,"[-64, -128, -61]"
2021-10-15 18:36:58.046680,"[-39, -128, -118]"
2021-10-15 18:36:58.077930,"[-28, -99, -128]"
2021-10-15 18:36:58.109180,"[33, -75, -128]"
2021-10-15 18:36:58.140430,"[93, -23, -108]"
2021-10-15 18:36:58.171690,"[66, 10, -128]"
2021-10-15 18:36:58.202940,"[48, 32, -117]"
2021-10-15 18:36:58.234190,"[36, -5, -52]"
2021-10-15 18:36:58.265440,"[23, -20, -43]"
2021-10-15 18:36:58.296690,"[7, -36, -34]"
2021-10-15 18:36:58.327940,"[8, -70, -19]"
2021-10-15 18:36:58.359190,"[-4, -89, -8]"
2021-10-15 18:36:58.390450,"[-40, -90, 15]"
2021-10-15 18:36:58.421700,"[-31, -76, 30]"
2021-10-15 18:36:58.452950,"[-25, -69, 41]"
2021-10-15 18:36:58.484200,"[-33, -38, 41]"
2021-10-15 18:36:58.515450,"[-32, -36, 31]"
2021-10-15 18:36:58.546700,"[11, -76, 46]"
2021-10-15 18:36:58.577950,"[-88, -128, -93]"
2021-10-15 18:36:58.609210,"[-47, -128, -25]"
2021-10-15 18:36:58.640460,"[-32, -128, -26]"
2021-10-15 18:36:58.671710,"[5, -109, 61]"
2021-10-15 18:36:58.702960,"[-39, -63, 41]"
2021-10-15 18:36:58.734210,"[-51, -80, 3]"
2021-10-15 18:36:58.765460,"[7, -85, 3]"
2021-10-15 18:36:58.796710,"[22, -83, 4]"
2021-10-15 18:36:58.827970,"[36, -55, 26]"
2021-10-15 18:36:58.859220,"[33, -53, 10]"
2021-10-15 18:36:58.890470,"[-7, -62, -9]"
2021-10-15 18:36:58.921720,"[11, -74, -6]"
2021-10-15 18:36:58.952970,"[20, -61, 0]"
2021-10-15 18:36:58.984220,"[13, -46, 2]"
2021-10-15 18:36:59.015470,"[-11, -37, 3]"
2021-10-15 18:36:59.046730,"[-14, -36, 0]"
2021-10-15 18:36:59.077980,"[-11, -42, -8]"
2021-10-15 18:36:59.109230,"[-9, -37, -7]"
2021-10-15 18:36:59.140480,"[-13, -40, -6]"
2021-10-15 18:36:59.171730,"[-14, -60, -9]"
2021-10-15 18:36:59.202980,"[-16, -64, -6]"
2021-10-15 18:36:59.234230,"[-17, -58, 1]"
