Datetime,valueACC
2021-10-15 19:19:49.794560,"[10, 2, 40]"
2021-10-15 19:19:49.825810,"[9, 6, 39]"
2021-10-15 19:19:49.857070,"[11, 7, 39]"
2021-10-15 19:19:49.888320,"[10, 8, 33]"
2021-10-15 19:19:49.919570,"[13, 7, 9]"
2021-10-15 19:19:49.950820,"[19, 33, 23]"
2021-10-15 19:19:49.982070,"[18, 31, 17]"
2021-10-15 19:19:50.013320,"[34, 30, 31]"
2021-10-15 19:19:50.044570,"[34, 56, 54]"
2021-10-15 19:19:50.075830,"[35, 52, 63]"
2021-10-15 19:19:50.107080,"[55, 67, 99]"
2021-10-15 19:19:50.138330,"[75, 94, 127]"
2021-10-15 19:19:50.169580,"[78, 70, 127]"
2021-10-15 19:19:50.200830,"[72, 92, 127]"
2021-10-15 19:19:50.232080,"[63, 95, 127]"
2021-10-15 19:19:50.263330,"[68, 108, 105]"
2021-10-15 19:19:50.294590,"[63, 111, 70]"
2021-10-15 19:19:50.325840,"[64, 108, 59]"
2021-10-15 19:19:50.357090,"[56, 100, 43]"
2021-10-15 19:19:50.388340,"[44, 84, 31]"
2021-10-15 19:19:50.419590,"[34, 77, 20]"
2021-10-15 19:19:50.450840,"[22, 58, 9]"
2021-10-15 19:19:50.482090,"[19, 49, 9]"
2021-10-15 19:19:50.513350,"[0, 34, 0]"
2021-10-15 19:19:50.544600,"[-26, 14, -12]"
2021-10-15 19:19:50.575850,"[-33, 2, -14]"
2021-10-15 19:19:50.607100,"[-48, -1, -18]"
2021-10-15 19:19:50.638350,"[-112, -40, -58]"
2021-10-15 19:19:50.669600,"[-128, -67, -62]"
2021-10-15 19:19:50.700850,"[-127, -33, -46]"
2021-10-15 19:19:50.732110,"[-128, -24, -46]"
2021-10-15 19:19:50.763360,"[-109, -16, -41]"
2021-10-15 19:19:50.794610,"[-59, 8, -21]"
2021-10-15 19:19:50.825860,"[-47, 10, -16]"
2021-10-15 19:19:50.857110,"[-19, 16, -13]"
2021-10-15 19:19:50.888360,"[-10, 33, -19]"
2021-10-15 19:19:50.919610,"[-13, 58, -13]"
2021-10-15 19:19:50.950870,"[9, 110, 1]"
2021-10-15 19:19:50.982120,"[20, 127, 13]"
2021-10-15 19:19:51.013370,"[20, 127, 13]"
2021-10-15 19:19:51.044620,"[70, 127, 22]"
2021-10-15 19:19:51.075870,"[72, 127, 33]"
2021-10-15 19:19:51.107120,"[44, 127, 12]"
2021-10-15 19:19:51.138370,"[60, 127, 48]"
2021-10-15 19:19:51.169630,"[56, 127, 81]"
2021-10-15 19:19:51.200880,"[51, 127, 127]"
2021-10-15 19:19:51.232130,"[127, 127, 127]"
2021-10-15 19:19:51.263380,"[21, 127, 127]"
2021-10-15 19:19:51.294630,"[-8, 111, 127]"
2021-10-15 19:19:51.325880,"[47, 127, 125]"
2021-10-15 19:19:51.357130,"[63, 127, 91]"
2021-10-15 19:19:51.388390,"[63, 127, 53]"
2021-10-15 19:19:51.419640,"[40, 127, 31]"
2021-10-15 19:19:51.450890,"[52, 127, 11]"
2021-10-15 19:19:51.482140,"[53, 127, 0]"
2021-10-15 19:19:51.513390,"[48, 114, -2]"
2021-10-15 19:19:51.575890,"[36, 74, -11]"
2021-10-15 19:19:51.607150,"[29, 65, -12]"
2021-10-15 19:19:51.638400,"[22, 39, -13]"
2021-10-15 19:19:51.669650,"[22, 40, -6]"
2021-10-15 19:19:51.700900,"[-12, 65, -3]"
2021-10-15 19:19:51.732150,"[-128, 32, -41]"
2021-10-15 19:19:51.763400,"[-128, -29, -54]"
2021-10-15 19:19:51.794650,"[-128, -43, -32]"
2021-10-15 19:19:51.825910,"[-128, -18, -34]"
2021-10-15 19:19:51.857160,"[-117, -10, -27]"
2021-10-15 19:19:51.888410,"[-73, 9, -14]"
2021-10-15 19:19:51.919660,"[-27, 8, -8]"
2021-10-15 19:19:51.950910,"[-16, 9, -10]"
2021-10-15 19:19:51.982160,"[-7, 19, -5]"
2021-10-15 19:19:52.013420,"[-1, 20, 5]"
2021-10-15 19:19:52.044670,"[14, 40, -5]"
2021-10-15 19:19:52.075920,"[37, 99, 16]"
2021-10-15 19:19:52.107170,"[33, 92, 2]"
2021-10-15 19:19:52.138420,"[23, 120, 7]"
2021-10-15 19:19:52.169670,"[45, 127, 5]"
2021-10-15 19:19:52.200920,"[42, 127, -2]"
2021-10-15 19:19:52.232180,"[66, 127, 52]"
2021-10-15 19:19:52.263430,"[22, 127, 6]"
2021-10-15 19:19:52.294680,"[74, 127, 87]"
2021-10-15 19:19:52.325930,"[21, 127, 95]"
2021-10-15 19:19:52.357180,"[48, 127, 127]"
2021-10-15 19:19:52.388430,"[102, 127, 127]"
2021-10-15 19:19:52.419680,"[-20, 109, 127]"
2021-10-15 19:19:52.450940,"[8, 118, 104]"
2021-10-15 19:19:52.482190,"[57, 127, 91]"
2021-10-15 19:19:52.513440,"[106, 127, 66]"
2021-10-15 19:19:52.544690,"[98, 127, 49]"
2021-10-15 19:19:52.607190,"[82, 127, 8]"
2021-10-15 19:19:52.638440,"[79, 127, -2]"
2021-10-15 19:19:52.669700,"[75, 107, -6]"
2021-10-15 19:19:52.700950,"[61, 101, -17]"
2021-10-15 19:19:52.732200,"[64, 101, -31]"
2021-10-15 19:19:52.763450,"[47, 115, -26]"
2021-10-15 19:19:52.794700,"[2, 100, -30]"
2021-10-15 19:19:52.825950,"[-104, 60, -81]"
2021-10-15 19:19:52.857200,"[-123, 25, -110]"
2021-10-15 19:19:52.888460,"[-128, 48, -125]"
2021-10-15 19:19:52.919710,"[-119, 44, -108]"
2021-10-15 19:19:52.950960,"[-81, 35, -87]"
2021-10-15 19:19:52.982210,"[-27, 49, -72]"
2021-10-15 19:19:53.013460,"[7, 67, -42]"
2021-10-15 19:19:53.044710,"[19, 66, -31]"
2021-10-15 19:19:53.075960,"[31, 72, -44]"
2021-10-15 19:19:53.107220,"[33, 127, -82]"
2021-10-15 19:19:53.138470,"[75, 127, -98]"
2021-10-15 19:19:53.169720,"[127, 127, -52]"
2021-10-15 19:19:53.200970,"[127, 123, -62]"
2021-10-15 19:19:53.232220,"[127, 127, -60]"
2021-10-15 19:19:53.263470,"[127, 127, -38]"
2021-10-15 19:19:53.294720,"[127, 127, -39]"
2021-10-15 19:19:53.325980,"[127, 115, -25]"
2021-10-15 19:19:53.357230,"[127, 127, -36]"
2021-10-15 19:19:53.388480,"[101, 127, -45]"
2021-10-15 19:19:53.419730,"[-45, 68, -63]"
2021-10-15 19:19:53.450980,"[-73, -7, -73]"
2021-10-15 19:19:53.482230,"[-98, -10, -81]"
2021-10-15 19:19:53.513480,"[-71, 40, 7]"
2021-10-15 19:19:53.544740,"[-59, 64, 25]"
2021-10-15 19:19:53.575990,"[-19, 8, 1]"
2021-10-15 19:19:53.607240,"[11, 6, 13]"
2021-10-15 19:19:53.638490,"[20, 7, 18]"
2021-10-15 19:19:53.700990,"[45, -12, -10]"
2021-10-15 19:19:53.732240,"[30, 0, 1]"
2021-10-15 19:19:53.763500,"[20, 15, 0]"
2021-10-15 19:19:53.794750,"[23, 10, -10]"
2021-10-15 19:19:53.826000,"[9, -2, -1]"
2021-10-15 19:19:53.857250,"[46, -8, 22]"
2021-10-15 19:19:53.888500,"[56, -1, 12]"
2021-10-15 19:19:53.919750,"[66, -44, 35]"
2021-10-15 19:19:53.951000,"[127, -106, -29]"
2021-10-15 19:19:53.982260,"[127, -64, -26]"
2021-10-15 19:19:54.013510,"[127, 25, 4]"
2021-10-15 19:19:54.044760,"[127, -33, -3]"
2021-10-15 19:19:54.076010,"[94, -25, -7]"
2021-10-15 19:19:54.107260,"[24, 0, 6]"
2021-10-15 19:19:54.138510,"[21, 9, 1]"
2021-10-15 19:19:54.169770,"[25, 2, 11]"
2021-10-15 19:19:54.201020,"[26, -19, 6]"
2021-10-15 19:19:54.232270,"[38, -14, 8]"
2021-10-15 19:19:54.263520,"[40, -5, 3]"
2021-10-15 19:19:54.294770,"[43, -27, -24]"
2021-10-15 19:19:54.326020,"[61, -33, -25]"
2021-10-15 19:19:54.357270,"[76, -25, -26]"
2021-10-15 19:19:54.388530,"[80, -21, -30]"
2021-10-15 19:19:54.419780,"[125, 0, -43]"
2021-10-15 19:19:54.451030,"[81, 19, -30]"
2021-10-15 19:19:54.482280,"[55, 13, -28]"
2021-10-15 19:19:54.513530,"[52, 8, -16]"
2021-10-15 19:19:54.544780,"[49, 11, -12]"
2021-10-15 19:19:54.576030,"[44, 6, -17]"
2021-10-15 19:19:54.607290,"[52, -1, -25]"
2021-10-15 19:19:54.638540,"[61, 8, -23]"
2021-10-15 19:19:54.669790,"[63, 16, -24]"
2021-10-15 19:19:54.701040,"[66, 17, -23]"
2021-10-15 19:19:54.732290,"[55, 18, -18]"
2021-10-15 19:19:54.763540,"[45, 18, -15]"
2021-10-15 19:19:54.794790,"[59, 25, -15]"
2021-10-15 19:19:54.826050,"[55, 33, -14]"
2021-10-15 19:19:54.857300,"[49, 33, -8]"
2021-10-15 19:19:54.919800,"[49, 35, -5]"
2021-10-15 19:19:54.951050,"[46, 27, -7]"
2021-10-15 19:19:54.982300,"[48, 28, -1]"
2021-10-15 19:19:55.013550,"[56, 25, -3]"
2021-10-15 19:19:55.044810,"[67, 31, -6]"
2021-10-15 19:19:55.076060,"[69, 34, 0]"
2021-10-15 19:19:55.107310,"[69, 21, -6]"
2021-10-15 19:19:55.138560,"[85, 38, -14]"
2021-10-15 19:19:55.169810,"[104, 46, -9]"
2021-10-15 19:19:55.201060,"[86, 31, -16]"
2021-10-15 19:19:55.232310,"[54, 41, -15]"
2021-10-15 19:19:55.263570,"[43, 37, -13]"
2021-10-15 19:19:55.294820,"[35, 31, -5]"
2021-10-15 19:19:55.326070,"[33, 35, -12]"
2021-10-15 19:19:55.357320,"[29, 28, -18]"
2021-10-15 19:19:55.388570,"[21, 17, -11]"
2021-10-15 19:19:55.419820,"[20, 15, -8]"
2021-10-15 19:19:55.451070,"[14, 10, -6]"
2021-10-15 19:19:55.482330,"[13, 5, -5]"
2021-10-15 19:19:55.513580,"[15, 5, -2]"
2021-10-15 19:19:55.544830,"[19, 7, 2]"
2021-10-15 19:19:55.576080,"[64, 9, 45]"
2021-10-15 19:19:55.607330,"[127, 29, 53]"
2021-10-15 19:19:55.638580,"[127, 127, -27]"
2021-10-15 19:19:55.669830,"[127, 127, 7]"
2021-10-15 19:19:55.701090,"[127, 113, -17]"
2021-10-15 19:19:55.732340,"[127, 59, -103]"
2021-10-15 19:19:55.763590,"[91, 40, -128]"
2021-10-15 19:19:55.794840,"[-12, 7, -128]"
2021-10-15 19:19:55.826090,"[-111, -90, -128]"
2021-10-15 19:19:55.857340,"[-115, -106, -44]"
2021-10-15 19:19:55.888590,"[-92, -52, 6]"
2021-10-15 19:19:55.919850,"[-92, -69, -32]"
2021-10-15 19:19:55.951100,"[-23, -40, -43]"
2021-10-15 19:19:55.982350,"[-23, 13, 1]"
2021-10-15 19:19:56.013600,"[-31, 19, -10]"
2021-10-15 19:19:56.044850,"[-25, 39, -39]"
2021-10-15 19:19:56.076100,"[23, 70, -18]"
2021-10-15 19:19:56.107350,"[63, 81, -24]"
2021-10-15 19:19:56.138610,"[127, 127, 49]"
2021-10-15 19:19:56.169860,"[127, 122, 25]"
2021-10-15 19:19:56.201110,"[99, 121, 5]"
2021-10-15 19:19:56.232360,"[-4, 127, -31]"
2021-10-15 19:19:56.263610,"[79, 127, -19]"
2021-10-15 19:19:56.294860,"[72, 86, 2]"
2021-10-15 19:19:56.326110,"[46, 27, 14]"
2021-10-15 19:19:56.357370,"[38, 31, 11]"
2021-10-15 19:19:56.388620,"[36, 38, 1]"
2021-10-15 19:19:56.419870,"[38, 63, -11]"
2021-10-15 19:19:56.451120,"[30, 55, -21]"
2021-10-15 19:19:56.482370,"[103, 85, -41]"
2021-10-15 19:19:56.513620,"[127, 52, -1]"
2021-10-15 19:19:56.544870,"[53, 29, 2]"
2021-10-15 19:19:56.576130,"[34, 27, 0]"
2021-10-15 19:19:56.607380,"[40, 33, -1]"
2021-10-15 19:19:56.638630,"[24, 42, -14]"
2021-10-15 19:19:56.669880,"[-9, 48, -16]"
2021-10-15 19:19:56.701130,"[-19, 48, -13]"
2021-10-15 19:19:56.732380,"[-7, 56, -5]"
2021-10-15 19:19:56.763630,"[9, 70, 6]"
2021-10-15 19:19:56.794890,"[21, 76, 12]"
2021-10-15 19:19:56.826140,"[40, 82, 15]"
2021-10-15 19:19:56.857390,"[36, 74, 12]"
2021-10-15 19:19:56.888640,"[18, 65, 8]"
2021-10-15 19:19:56.919890,"[4, 65, 4]"
2021-10-15 19:19:56.951140,"[0, 67, 1]"
2021-10-15 19:19:56.982400,"[0, 72, -4]"
2021-10-15 19:19:57.013650,"[0, 76, -2]"
2021-10-15 19:19:57.044900,"[-5, 78, 4]"
2021-10-15 19:19:57.076150,"[-29, 66, -1]"
2021-10-15 19:19:57.107400,"[-17, 46, -9]"
2021-10-15 19:19:57.138650,"[11, 43, -2]"
2021-10-15 19:19:57.169900,"[42, 51, 13]"
2021-10-15 19:19:57.201160,"[39, 52, 12]"
2021-10-15 19:19:57.232410,"[34, 57, 6]"
2021-10-15 19:19:57.263660,"[24, 71, -2]"
2021-10-15 19:19:57.294910,"[16, 75, -7]"
2021-10-15 19:19:57.326160,"[16, 63, -13]"
2021-10-15 19:19:57.357410,"[27, 55, -5]"
2021-10-15 19:19:57.388660,"[28, 59, -4]"
2021-10-15 19:19:57.419920,"[32, 59, -5]"
2021-10-15 19:19:57.451170,"[33, 57, -3]"
2021-10-15 19:19:57.482420,"[30, 60, 1]"
2021-10-15 19:19:57.513670,"[24, 61, 1]"
2021-10-15 19:19:57.544920,"[25, 62, 2]"
2021-10-15 19:19:57.576170,"[24, 63, 6]"
2021-10-15 19:19:57.607420,"[23, 62, 10]"
2021-10-15 19:19:57.638680,"[19, 62, 11]"
2021-10-15 19:19:57.669930,"[17, 63, 9]"
2021-10-15 19:19:57.701180,"[17, 63, 9]"
2021-10-15 19:19:57.732430,"[16, 63, 9]"
2021-10-15 19:19:57.763680,"[14, 59, 6]"
2021-10-15 19:19:57.794930,"[14, 62, 7]"
2021-10-15 19:19:57.826180,"[6, 67, 2]"
2021-10-15 19:19:57.857440,"[5, 59, 1]"
2021-10-15 19:19:57.888690,"[7, 59, 2]"
2021-10-15 19:19:57.919940,"[15, 64, 4]"
2021-10-15 19:19:57.951190,"[15, 63, 2]"
2021-10-15 19:19:57.982440,"[14, 64, 2]"
2021-10-15 19:19:58.013690,"[8, 63, 0]"
2021-10-15 19:19:58.044940,"[7, 63, 0]"
2021-10-15 19:19:58.076200,"[9, 62, 2]"
2021-10-15 19:19:58.107450,"[11, 61, 1]"
2021-10-15 19:19:58.138700,"[12, 64, 3]"
2021-10-15 19:19:58.169950,"[13, 67, 3]"
2021-10-15 19:19:58.201200,"[13, 63, 3]"
2021-10-15 19:19:58.232450,"[12, 65, 3]"
2021-10-15 19:19:58.263700,"[12, 65, 3]"
2021-10-15 19:19:58.294960,"[14, 63, 4]"
2021-10-15 19:19:58.326210,"[13, 62, 4]"
2021-10-15 19:19:58.357460,"[14, 62, 6]"
2021-10-15 19:19:58.388710,"[16, 62, 7]"
2021-10-15 19:19:58.419960,"[17, 62, 7]"
2021-10-15 19:19:58.451210,"[16, 63, 5]"
2021-10-15 19:19:58.482460,"[14, 64, 3]"
2021-10-15 19:19:58.513720,"[7, 65, -1]"
2021-10-15 19:19:58.544970,"[4, 65, -2]"
2021-10-15 19:19:58.576220,"[3, 63, -2]"
2021-10-15 19:19:58.607470,"[3, 62, -2]"
2021-10-15 19:19:58.638720,"[6, 61, -1]"
2021-10-15 19:19:58.669970,"[13, 58, 3]"
2021-10-15 19:19:58.701220,"[13, 63, 8]"
2021-10-15 19:19:58.732480,"[10, 64, 8]"
2021-10-15 19:19:58.763730,"[8, 61, 6]"
2021-10-15 19:19:58.794980,"[7, 63, 4]"
2021-10-15 19:19:58.826230,"[9, 61, 4]"
2021-10-15 19:19:58.857480,"[15, 65, 8]"
2021-10-15 19:19:58.888730,"[16, 66, 9]"
2021-10-15 19:19:58.919980,"[15, 63, 8]"
2021-10-15 19:19:58.951240,"[12, 61, 8]"
2021-10-15 19:19:58.982490,"[13, 62, 9]"
2021-10-15 19:19:59.013740,"[12, 62, 11]"
2021-10-15 19:19:59.044990,"[11, 63, 9]"
2021-10-15 19:19:59.076240,"[9, 62, 9]"
2021-10-15 19:19:59.107490,"[10, 64, 11]"
2021-10-15 19:19:59.138740,"[12, 65, 14]"
2021-10-15 19:19:59.170000,"[12, 64, 13]"
2021-10-15 19:19:59.201250,"[11, 66, 13]"
2021-10-15 19:19:59.232500,"[12, 65, 14]"
2021-10-15 19:19:59.263750,"[10, 61, 13]"
2021-10-15 19:19:59.295000,"[8, 59, 11]"
2021-10-15 19:19:59.326250,"[8, 60, 10]"
2021-10-15 19:19:59.357510,"[6, 61, 10]"
2021-10-15 19:19:59.388760,"[6, 61, 8]"
2021-10-15 19:19:59.420010,"[8, 61, 8]"
2021-10-15 19:19:59.451260,"[11, 63, 9]"
2021-10-15 19:19:59.482510,"[11, 62, 8]"
2021-10-15 19:19:59.513760,"[11, 61, 8]"
2021-10-15 19:19:59.545010,"[11, 64, 10]"
2021-10-15 19:19:59.576270,"[11, 65, 9]"
2021-10-15 19:19:59.607520,"[9, 63, 9]"
2021-10-15 19:19:59.638770,"[8, 65, 8]"
2021-10-15 19:19:59.670020,"[7, 67, 6]"
2021-10-15 19:19:59.701270,"[6, 71, 6]"
2021-10-15 19:19:59.732520,"[3, 63, 3]"
2021-10-15 19:19:59.763770,"[4, 64, 3]"
2021-10-15 19:19:59.795030,"[7, 64, 3]"
2021-10-15 19:19:59.826280,"[7, 64, 2]"
2021-10-15 19:19:59.857530,"[9, 65, 0]"
2021-10-15 19:19:59.888780,"[9, 66, -1]"
2021-10-15 19:19:59.920030,"[10, 67, -1]"
2021-10-15 19:19:59.951280,"[10, 64, -1]"
2021-10-15 19:19:59.982530,"[12, 61, -2]"
2021-10-15 19:20:00.013790,"[11, 61, -2]"
2021-10-15 19:20:00.045040,"[11, 63, -2]"
2021-10-15 19:20:00.076290,"[10, 62, -6]"
2021-10-15 19:20:00.107540,"[12, 62, -8]"
2021-10-15 19:20:00.138790,"[16, 62, -9]"
2021-10-15 19:20:00.170040,"[18, 63, -11]"
2021-10-15 19:20:00.201290,"[26, 64, -15]"
2021-10-15 19:20:00.232550,"[27, 57, -14]"
2021-10-15 19:20:00.263800,"[29, 53, -14]"
2021-10-15 19:20:00.295050,"[31, 52, -11]"
2021-10-15 19:20:00.326300,"[35, 55, -8]"
2021-10-15 19:20:00.357550,"[35, 53, -8]"
2021-10-15 19:20:00.388800,"[36, 53, -7]"
2021-10-15 19:20:00.420050,"[37, 55, -8]"
2021-10-15 19:20:00.451310,"[39, 55, -6]"
2021-10-15 19:20:00.482560,"[41, 56, -3]"
2021-10-15 19:20:00.513810,"[41, 55, -3]"
2021-10-15 19:20:00.545060,"[45, 55, 0]"
2021-10-15 19:20:00.576310,"[47, 57, 2]"
2021-10-15 19:20:00.607560,"[44, 58, 1]"
2021-10-15 19:20:00.638810,"[45, 55, 2]"
2021-10-15 19:20:00.670070,"[51, 56, 4]"
2021-10-15 19:20:00.701320,"[46, 54, 3]"
2021-10-15 19:20:00.732570,"[44, 46, -2]"
2021-10-15 19:20:00.763820,"[49, 45, -2]"
2021-10-15 19:20:00.795070,"[50, 49, 0]"
2021-10-15 19:20:00.826320,"[49, 44, -4]"
2021-10-15 19:20:00.857570,"[48, 46, -3]"
2021-10-15 19:20:00.888830,"[44, 45, -2]"
2021-10-15 19:20:00.920080,"[35, 45, -5]"
2021-10-15 19:20:00.951330,"[38, 46, -4]"
