Datetime,valueACC
2021-10-15 19:18:16.571500,"[21, 17, 26]"
2021-10-15 19:18:16.602750,"[-7, 12, 24]"
2021-10-15 19:18:16.634000,"[4, 13, 58]"
2021-10-15 19:18:16.665250,"[44, 63, 124]"
2021-10-15 19:18:16.696500,"[56, 64, 127]"
2021-10-15 19:18:16.727750,"[117, 83, 127]"
2021-10-15 19:18:16.759010,"[127, 65, 127]"
2021-10-15 19:18:16.790260,"[116, 72, 127]"
2021-10-15 19:18:16.821510,"[110, 100, 127]"
2021-10-15 19:18:16.852760,"[91, 114, 114]"
2021-10-15 19:18:16.884010,"[77, 123, 81]"
2021-10-15 19:18:16.915260,"[58, 117, 47]"
2021-10-15 19:18:16.946510,"[52, 103, 32]"
2021-10-15 19:18:16.977770,"[49, 95, 16]"
2021-10-15 19:18:17.009020,"[50, 99, 9]"
2021-10-15 19:18:17.040270,"[30, 112, -8]"
2021-10-15 19:18:17.071520,"[-74, 119, -20]"
2021-10-15 19:18:17.102770,"[-128, 37, -91]"
2021-10-15 19:18:17.134020,"[-128, -10, -115]"
2021-10-15 19:18:17.165270,"[-128, 18, -90]"
2021-10-15 19:18:17.196530,"[-128, 41, -74]"
2021-10-15 19:18:17.227780,"[-100, 49, -52]"
2021-10-15 19:18:17.259030,"[-38, 63, -35]"
2021-10-15 19:18:17.290280,"[-16, 69, -28]"
2021-10-15 19:18:17.321530,"[7, 73, -24]"
2021-10-15 19:18:17.352780,"[5, 71, -23]"
2021-10-15 19:18:17.384030,"[17, 122, -29]"
2021-10-15 19:18:17.415290,"[48, 127, -29]"
2021-10-15 19:18:17.446540,"[66, 127, -29]"
2021-10-15 19:18:17.477790,"[106, 127, 4]"
2021-10-15 19:18:17.509040,"[114, 127, 0]"
2021-10-15 19:18:17.540290,"[127, 127, 46]"
2021-10-15 19:18:17.571540,"[127, 127, 64]"
2021-10-15 19:18:17.602790,"[127, 127, 127]"
2021-10-15 19:18:17.634050,"[127, 68, 127]"
2021-10-15 19:18:17.665300,"[127, 74, 111]"
2021-10-15 19:18:17.696550,"[127, 102, 64]"
2021-10-15 19:18:17.727800,"[127, 120, 40]"
2021-10-15 19:18:17.759050,"[114, 127, 7]"
2021-10-15 19:18:17.790300,"[95, 127, -10]"
2021-10-15 19:18:17.821550,"[93, 127, -12]"
2021-10-15 19:18:17.852810,"[60, 127, -18]"
2021-10-15 19:18:17.884060,"[65, 119, -13]"
2021-10-15 19:18:17.915310,"[66, 102, -8]"
2021-10-15 19:18:17.946560,"[59, 106, -11]"
2021-10-15 19:18:17.977810,"[50, 105, -6]"
2021-10-15 19:18:18.009060,"[34, 127, -3]"
2021-10-15 19:18:18.040310,"[11, 127, 0]"
2021-10-15 19:18:18.102820,"[-128, -52, -102]"
2021-10-15 19:18:18.134070,"[-128, -12, -71]"
2021-10-15 19:18:18.165320,"[-128, 20, -43]"
2021-10-15 19:18:18.196570,"[-128, 29, -37]"
2021-10-15 19:18:18.227820,"[-73, 58, -23]"
2021-10-15 19:18:18.259070,"[-18, 58, -8]"
2021-10-15 19:18:18.290330,"[-6, 63, -10]"
2021-10-15 19:18:18.321580,"[3, 71, -20]"
2021-10-15 19:18:18.352830,"[12, 113, -19]"
2021-10-15 19:18:18.384080,"[35, 127, -12]"
2021-10-15 19:18:18.415330,"[38, 127, -22]"
2021-10-15 19:18:18.446580,"[55, 127, -18]"
2021-10-15 19:18:18.477830,"[39, 127, -24]"
2021-10-15 19:18:18.509090,"[92, 127, 45]"
2021-10-15 19:18:18.540340,"[86, 127, 45]"
2021-10-15 19:18:18.571590,"[127, 127, 127]"
2021-10-15 19:18:18.602840,"[127, 122, 127]"
2021-10-15 19:18:18.634090,"[127, 87, 127]"
2021-10-15 19:18:18.665340,"[127, 68, 28]"
2021-10-15 19:18:18.696590,"[127, 77, 10]"
2021-10-15 19:18:18.727850,"[127, 126, 14]"
2021-10-15 19:18:18.759100,"[106, 127, -26]"
2021-10-15 19:18:18.790350,"[102, 127, -16]"
2021-10-15 19:18:18.821600,"[105, 127, -6]"
2021-10-15 19:18:18.852850,"[73, 127, -7]"
2021-10-15 19:18:18.884100,"[66, 127, -5]"
2021-10-15 19:18:18.915350,"[72, 127, -2]"
2021-10-15 19:18:18.946610,"[42, 113, -10]"
2021-10-15 19:18:18.977860,"[31, 112, -16]"
2021-10-15 19:18:19.009110,"[32, 106, -14]"
2021-10-15 19:18:19.040360,"[14, 111, -5]"
2021-10-15 19:18:19.071610,"[-34, 116, -11]"
2021-10-15 19:18:19.102860,"[-128, 48, -56]"
2021-10-15 19:18:19.134110,"[-128, -28, -61]"
2021-10-15 19:18:19.196620,"[-128, 10, -42]"
2021-10-15 19:18:19.227870,"[-128, 25, -36]"
2021-10-15 19:18:19.259120,"[-85, 59, -23]"
2021-10-15 19:18:19.290370,"[-17, 60, -7]"
2021-10-15 19:18:19.321620,"[2, 60, -14]"
2021-10-15 19:18:19.352880,"[14, 40, -18]"
2021-10-15 19:18:19.384130,"[36, 65, 8]"
2021-10-15 19:18:19.415380,"[45, 85, 12]"
2021-10-15 19:18:19.446630,"[73, 99, 3]"
2021-10-15 19:18:19.477880,"[79, 99, 10]"
2021-10-15 19:18:19.509130,"[43, 101, 4]"
2021-10-15 19:18:19.540380,"[102, 127, 18]"
2021-10-15 19:18:19.571640,"[85, 106, 30]"
2021-10-15 19:18:19.602890,"[52, 127, 8]"
2021-10-15 19:18:19.634140,"[65, 127, 59]"
2021-10-15 19:18:19.665390,"[11, 111, 41]"
2021-10-15 19:18:19.696640,"[72, 127, 83]"
2021-10-15 19:18:19.727890,"[93, 127, 117]"
2021-10-15 19:18:19.759140,"[28, 87, 57]"
2021-10-15 19:18:19.790400,"[21, 111, 51]"
2021-10-15 19:18:19.821650,"[8, 90, 44]"
2021-10-15 19:18:19.852900,"[-7, 58, 17]"
2021-10-15 19:18:19.884150,"[-1, 41, 8]"
2021-10-15 19:18:19.915400,"[8, 36, 17]"
2021-10-15 19:18:19.946650,"[5, 15, 13]"
2021-10-15 19:18:19.977900,"[9, -10, 26]"
2021-10-15 19:18:20.009160,"[21, 2, 21]"
2021-10-15 19:18:20.040410,"[38, 69, 2]"
2021-10-15 19:18:20.071660,"[92, 127, 15]"
2021-10-15 19:18:20.102910,"[127, 127, -23]"
2021-10-15 19:18:20.134160,"[127, 127, -33]"
2021-10-15 19:18:20.165410,"[127, 127, -31]"
2021-10-15 19:18:20.196660,"[112, 122, -46]"
2021-10-15 19:18:20.227920,"[1, 68, -18]"
2021-10-15 19:18:20.259170,"[-18, 36, -17]"
2021-10-15 19:18:20.290420,"[-48, -48, -43]"
2021-10-15 19:18:20.321670,"[-47, -53, -36]"
2021-10-15 19:18:20.384170,"[-45, 17, -2]"
2021-10-15 19:18:20.415420,"[-17, 6, -8]"
2021-10-15 19:18:20.446680,"[-11, 1, -9]"
2021-10-15 19:18:20.477930,"[18, 1, 0]"
2021-10-15 19:18:20.509180,"[22, 10, -9]"
2021-10-15 19:18:20.540430,"[26, 10, -11]"
2021-10-15 19:18:20.571680,"[37, 11, -4]"
2021-10-15 19:18:20.602930,"[37, 18, -12]"
2021-10-15 19:18:20.634180,"[9, 8, -6]"
2021-10-15 19:18:20.665440,"[6, -10, 4]"
2021-10-15 19:18:20.696690,"[38, -12, 21]"
2021-10-15 19:18:20.727940,"[75, -35, 78]"
2021-10-15 19:18:20.759190,"[77, -101, 34]"
2021-10-15 19:18:20.790440,"[104, -83, -1]"
2021-10-15 19:18:20.821690,"[127, 6, -10]"
2021-10-15 19:18:20.852940,"[127, 101, 56]"
2021-10-15 19:18:20.884200,"[115, 7, 51]"
2021-10-15 19:18:20.915450,"[24, -5, 16]"
2021-10-15 19:18:20.946700,"[9, -8, 17]"
2021-10-15 19:18:20.977950,"[26, 8, 8]"
2021-10-15 19:18:21.009200,"[42, 4, 4]"
2021-10-15 19:18:21.040450,"[71, 12, 7]"
2021-10-15 19:18:21.071700,"[85, 15, -20]"
2021-10-15 19:18:21.102960,"[95, 21, -24]"
2021-10-15 19:18:21.134210,"[66, 37, -16]"
2021-10-15 19:18:21.165460,"[59, 26, -11]"
2021-10-15 19:18:21.196710,"[53, 15, -14]"
2021-10-15 19:18:21.227960,"[57, 19, -15]"
2021-10-15 19:18:21.259210,"[81, 29, -25]"
2021-10-15 19:18:21.290460,"[89, 49, -24]"
2021-10-15 19:18:21.321720,"[64, 35, -10]"
2021-10-15 19:18:21.352970,"[51, 37, -4]"
2021-10-15 19:18:21.384220,"[50, 25, -3]"
2021-10-15 19:18:21.415470,"[52, 28, -18]"
2021-10-15 19:18:21.446720,"[57, 42, -17]"
2021-10-15 19:18:21.477970,"[53, 38, -27]"
2021-10-15 19:18:21.540480,"[48, 21, -12]"
2021-10-15 19:18:21.571730,"[45, 30, -10]"
2021-10-15 19:18:21.602980,"[42, 32, -10]"
2021-10-15 19:18:21.634230,"[54, 28, -14]"
2021-10-15 19:18:21.665480,"[81, 47, -7]"
2021-10-15 19:18:21.696730,"[78, 48, -10]"
2021-10-15 19:18:21.727990,"[84, 47, -18]"
2021-10-15 19:18:21.759240,"[69, 49, 5]"
2021-10-15 19:18:21.790490,"[45, 43, 7]"
2021-10-15 19:18:21.821740,"[13, 21, -31]"
2021-10-15 19:18:21.852990,"[14, 8, -32]"
2021-10-15 19:18:21.884240,"[8, 3, -7]"
2021-10-15 19:18:21.915490,"[6, -10, -24]"
2021-10-15 19:18:21.946750,"[19, -12, -24]"
2021-10-15 19:18:21.978000,"[45, -1, 2]"
2021-10-15 19:18:22.009250,"[39, -24, 11]"
2021-10-15 19:18:22.040500,"[56, -25, 23]"
2021-10-15 19:18:22.071750,"[119, 17, 11]"
2021-10-15 19:18:22.103000,"[127, 100, 22]"
2021-10-15 19:18:22.134250,"[127, 120, 1]"
2021-10-15 19:18:22.165510,"[127, 113, -58]"
2021-10-15 19:18:22.196760,"[127, 103, -82]"
2021-10-15 19:18:22.228010,"[127, 56, -111]"
2021-10-15 19:18:22.259260,"[2, -41, -128]"
2021-10-15 19:18:22.290510,"[-38, -31, -128]"
2021-10-15 19:18:22.321760,"[-99, -12, -81]"
2021-10-15 19:18:22.353010,"[-128, -40, -19]"
2021-10-15 19:18:22.384270,"[-114, -19, -7]"
2021-10-15 19:18:22.415520,"[-74, -55, -14]"
2021-10-15 19:18:22.446770,"[-49, -44, -6]"
2021-10-15 19:18:22.478020,"[-36, 12, -1]"
2021-10-15 19:18:22.509270,"[-23, 33, -7]"
2021-10-15 19:18:22.540520,"[-11, 27, -11]"
2021-10-15 19:18:22.571770,"[16, 35, -12]"
2021-10-15 19:18:22.603030,"[127, 50, -85]"
2021-10-15 19:18:22.634280,"[127, 109, -34]"
2021-10-15 19:18:22.665530,"[73, 35, 13]"
2021-10-15 19:18:22.696780,"[63, 108, -32]"
2021-10-15 19:18:22.728030,"[65, 127, -56]"
2021-10-15 19:18:22.759280,"[126, 119, -59]"
2021-10-15 19:18:22.790530,"[127, 105, -28]"
2021-10-15 19:18:22.821790,"[127, 53, 23]"
2021-10-15 19:18:22.853040,"[127, 25, 30]"
2021-10-15 19:18:22.884290,"[127, 21, 12]"
2021-10-15 19:18:22.915540,"[102, 23, -3]"
2021-10-15 19:18:22.946790,"[59, 27, -6]"
2021-10-15 19:18:22.978040,"[51, 26, -3]"
2021-10-15 19:18:23.009290,"[48, 17, 5]"
2021-10-15 19:18:23.040550,"[38, 15, 2]"
2021-10-15 19:18:23.071800,"[19, 19, -6]"
2021-10-15 19:18:23.103050,"[16, 24, -2]"
2021-10-15 19:18:23.134300,"[12, 24, -2]"
2021-10-15 19:18:23.165550,"[-1, 20, -3]"
2021-10-15 19:18:23.196800,"[-1, 20, -6]"
2021-10-15 19:18:23.228050,"[3, 25, -7]"
2021-10-15 19:18:23.259310,"[7, 35, -10]"
2021-10-15 19:18:23.290560,"[10, 36, 2]"
2021-10-15 19:18:23.321810,"[1, 47, 7]"
2021-10-15 19:18:23.353060,"[88, 42, -100]"
2021-10-15 19:18:23.384310,"[127, 36, -95]"
2021-10-15 19:18:23.415560,"[127, 17, -70]"
2021-10-15 19:18:23.446810,"[59, 61, -32]"
2021-10-15 19:18:23.478070,"[38, 41, -47]"
2021-10-15 19:18:23.509320,"[30, 56, -51]"
2021-10-15 19:18:23.540570,"[35, 43, -84]"
2021-10-15 19:18:23.571820,"[32, 46, -71]"
2021-10-15 19:18:23.603070,"[34, 26, -51]"
2021-10-15 19:18:23.634320,"[33, 20, -39]"
2021-10-15 19:18:23.665570,"[28, 31, -29]"
2021-10-15 19:18:23.696830,"[23, 47, -32]"
2021-10-15 19:18:23.728080,"[20, 49, -35]"
2021-10-15 19:18:23.759330,"[7, 55, -36]"
2021-10-15 19:18:23.790580,"[2, 68, -25]"
2021-10-15 19:18:23.821830,"[4, 72, -19]"
2021-10-15 19:18:23.853080,"[7, 65, -14]"
2021-10-15 19:18:23.884340,"[15, 77, -8]"
2021-10-15 19:18:23.915590,"[19, 97, 2]"
2021-10-15 19:18:23.946840,"[47, 127, 38]"
2021-10-15 19:18:23.978090,"[31, 110, 59]"
2021-10-15 19:18:24.009340,"[9, 82, 107]"
2021-10-15 19:18:24.040590,"[64, 101, 43]"
2021-10-15 19:18:24.071840,"[27, 66, 27]"
2021-10-15 19:18:24.103100,"[26, 45, 22]"
2021-10-15 19:18:24.134350,"[0, 70, 12]"
2021-10-15 19:18:24.165600,"[-2, 67, 6]"
2021-10-15 19:18:24.196850,"[5, 63, -4]"
2021-10-15 19:18:24.228100,"[7, 61, -9]"
2021-10-15 19:18:24.259350,"[16, 60, -6]"
2021-10-15 19:18:24.290600,"[16, 43, 2]"
2021-10-15 19:18:24.321860,"[16, 40, 14]"
2021-10-15 19:18:24.353110,"[-14, 50, 11]"
2021-10-15 19:18:24.384360,"[3, 60, 8]"
2021-10-15 19:18:24.415610,"[14, 69, 8]"
2021-10-15 19:18:24.446860,"[48, 59, 40]"
2021-10-15 19:18:24.478110,"[27, 59, 36]"
2021-10-15 19:18:24.509360,"[24, 55, 28]"
2021-10-15 19:18:24.540620,"[17, 59, 21]"
2021-10-15 19:18:24.571870,"[13, 58, 18]"
2021-10-15 19:18:24.603120,"[11, 63, 22]"
2021-10-15 19:18:24.634370,"[14, 59, 20]"
2021-10-15 19:18:24.665620,"[16, 59, 19]"
2021-10-15 19:18:24.696870,"[17, 59, 21]"
2021-10-15 19:18:24.728120,"[13, 59, 18]"
2021-10-15 19:18:24.759380,"[13, 59, 15]"
2021-10-15 19:18:24.790630,"[12, 58, 16]"
2021-10-15 19:18:24.821880,"[9, 56, 15]"
2021-10-15 19:18:24.853130,"[15, 56, 13]"
2021-10-15 19:18:24.884380,"[17, 61, 14]"
2021-10-15 19:18:24.915630,"[16, 59, 13]"
2021-10-15 19:18:24.946880,"[19, 56, 15]"
2021-10-15 19:18:24.978140,"[17, 57, 17]"
2021-10-15 19:18:25.009390,"[18, 58, 16]"
2021-10-15 19:18:25.040640,"[14, 60, 11]"
2021-10-15 19:18:25.071890,"[16, 62, 10]"
2021-10-15 19:18:25.103140,"[18, 61, 10]"
2021-10-15 19:18:25.134390,"[19, 63, 12]"
2021-10-15 19:18:25.165640,"[19, 62, 12]"
2021-10-15 19:18:25.196900,"[19, 62, 14]"
2021-10-15 19:18:25.228150,"[15, 62, 14]"
2021-10-15 19:18:25.259400,"[16, 62, 15]"
2021-10-15 19:18:25.290650,"[18, 62, 16]"
2021-10-15 19:18:25.321900,"[18, 62, 15]"
2021-10-15 19:18:25.353150,"[19, 64, 18]"
2021-10-15 19:18:25.384400,"[16, 65, 17]"
2021-10-15 19:18:25.415660,"[10, 65, 17]"
2021-10-15 19:18:25.446910,"[3, 65, 22]"
2021-10-15 19:18:25.478160,"[-1, 56, 22]"
2021-10-15 19:18:25.509410,"[6, 57, 23]"
2021-10-15 19:18:25.540660,"[10, 60, 22]"
2021-10-15 19:18:25.571910,"[6, 59, 22]"
2021-10-15 19:18:25.603160,"[9, 60, 23]"
2021-10-15 19:18:25.634420,"[11, 60, 23]"
2021-10-15 19:18:25.665670,"[7, 58, 24]"
2021-10-15 19:18:25.696920,"[6, 58, 27]"
2021-10-15 19:18:25.728170,"[6, 57, 28]"
2021-10-15 19:18:25.759420,"[4, 54, 28]"
2021-10-15 19:18:25.790670,"[9, 55, 29]"
2021-10-15 19:18:25.821920,"[6, 52, 31]"
2021-10-15 19:18:25.853180,"[6, 50, 33]"
2021-10-15 19:18:25.884430,"[10, 51, 30]"
2021-10-15 19:18:25.915680,"[6, 56, 30]"
2021-10-15 19:18:25.946930,"[5, 58, 30]"
2021-10-15 19:18:25.978180,"[6, 57, 24]"
2021-10-15 19:18:26.009430,"[10, 60, 29]"
2021-10-15 19:18:26.040680,"[6, 58, 30]"
2021-10-15 19:18:26.071940,"[6, 59, 28]"
2021-10-15 19:18:26.103190,"[4, 59, 28]"
2021-10-15 19:18:26.134440,"[6, 59, 28]"
2021-10-15 19:18:26.165690,"[1, 57, 26]"
2021-10-15 19:18:26.196940,"[1, 57, 27]"
2021-10-15 19:18:26.228190,"[-2, 59, 24]"
2021-10-15 19:18:26.259440,"[-2, 59, 23]"
2021-10-15 19:18:26.290700,"[-2, 59, 24]"
2021-10-15 19:18:26.321950,"[-4, 58, 24]"
2021-10-15 19:18:26.353200,"[-5, 58, 23]"
2021-10-15 19:18:26.384450,"[-2, 58, 19]"
2021-10-15 19:18:26.415700,"[0, 59, 15]"
2021-10-15 19:18:26.446950,"[-1, 56, 14]"
2021-10-15 19:18:26.478200,"[-4, 61, 13]"
2021-10-15 19:18:26.509460,"[0, 67, 6]"
2021-10-15 19:18:26.540710,"[2, 70, 7]"
2021-10-15 19:18:26.571960,"[9, 74, 9]"
2021-10-15 19:18:26.603210,"[10, 75, 15]"
2021-10-15 19:18:26.634460,"[5, 71, 17]"
2021-10-15 19:18:26.665710,"[-11, 62, 12]"
2021-10-15 19:18:26.696970,"[-16, 60, 9]"
2021-10-15 19:18:26.728220,"[-14, 56, 8]"
2021-10-15 19:18:26.759470,"[6, 62, 11]"
2021-10-15 19:18:26.790720,"[16, 65, 12]"
2021-10-15 19:18:26.821970,"[28, 64, 7]"
2021-10-15 19:18:26.853220,"[32, 57, 4]"
2021-10-15 19:18:26.884470,"[34, 56, 2]"
2021-10-15 19:18:26.915730,"[39, 55, 4]"
2021-10-15 19:18:26.946980,"[39, 54, 5]"
2021-10-15 19:18:26.978230,"[41, 48, 1]"
2021-10-15 19:18:27.009480,"[40, 51, 0]"
2021-10-15 19:18:27.040730,"[39, 57, -1]"
2021-10-15 19:18:27.071980,"[40, 60, -1]"
2021-10-15 19:18:27.103230,"[42, 54, 1]"
2021-10-15 19:18:27.134490,"[42, 51, 3]"
2021-10-15 19:18:27.165740,"[43, 47, 2]"
2021-10-15 19:18:27.196990,"[47, 47, 1]"
2021-10-15 19:18:27.228240,"[53, 49, 1]"
2021-10-15 19:18:27.259490,"[55, 49, 1]"
2021-10-15 19:18:27.290740,"[50, 46, 1]"
2021-10-15 19:18:27.321990,"[47, 43, 3]"
2021-10-15 19:18:27.353250,"[50, 45, 6]"
2021-10-15 19:18:27.384500,"[46, 44, 8]"
2021-10-15 19:18:27.415750,"[49, 45, 10]"
2021-10-15 19:18:27.447000,"[51, 48, 11]"
2021-10-15 19:18:27.478250,"[49, 45, 14]"
2021-10-15 19:18:27.509500,"[45, 49, 19]"
2021-10-15 19:18:27.540750,"[42, 48, 18]"
2021-10-15 19:18:27.572010,"[40, 42, 18]"
