Datetime,valueACC
2021-10-15 18:56:19.034120,"[-115, 90, -81]"
2021-10-15 18:56:19.065370,"[-128, 51, -110]"
2021-10-15 18:56:19.096630,"[-128, 36, -111]"
2021-10-15 18:56:19.127880,"[-128, 31, -99]"
2021-10-15 18:56:19.159130,"[-128, 51, -68]"
2021-10-15 18:56:19.190380,"[-122, 70, -64]"
2021-10-15 18:56:19.221630,"[-35, 97, -55]"
2021-10-15 18:56:19.252880,"[34, 118, -50]"
2021-10-15 18:56:19.284130,"[45, 125, -54]"
2021-10-15 18:56:19.315390,"[86, 127, -55]"
2021-10-15 18:56:19.346640,"[94, 127, -48]"
2021-10-15 18:56:19.377890,"[127, 127, -44]"
2021-10-15 18:56:19.409140,"[127, 127, -28]"
2021-10-15 18:56:19.440390,"[127, 127, -14]"
2021-10-15 18:56:19.471640,"[127, 127, 42]"
2021-10-15 18:56:19.502890,"[108, 127, 127]"
2021-10-15 18:56:19.534150,"[104, 127, 127]"
2021-10-15 18:56:19.565400,"[127, 127, 127]"
2021-10-15 18:56:19.596650,"[127, 127, 127]"
2021-10-15 18:56:19.627900,"[80, 127, 127]"
2021-10-15 18:56:19.659150,"[127, 127, 58]"
2021-10-15 18:56:19.690400,"[127, 127, 37]"
2021-10-15 18:56:19.721650,"[102, 127, 11]"
2021-10-15 18:56:19.752910,"[78, 127, -38]"
2021-10-15 18:56:19.784160,"[76, 127, -42]"
2021-10-15 18:56:19.815410,"[89, 127, -24]"
2021-10-15 18:56:19.846660,"[127, 127, 22]"
2021-10-15 18:56:19.877910,"[107, 127, 24]"
2021-10-15 18:56:19.909160,"[9, 127, -43]"
2021-10-15 18:56:19.940410,"[-58, 127, -92]"
2021-10-15 18:56:19.971670,"[-128, 89, -128]"
2021-10-15 18:56:20.002920,"[-128, 86, -128]"
2021-10-15 18:56:20.034170,"[-128, 65, -128]"
2021-10-15 18:56:20.065420,"[-128, 82, -104]"
2021-10-15 18:56:20.096670,"[-59, 127, -90]"
2021-10-15 18:56:20.127920,"[22, 127, -78]"
2021-10-15 18:56:20.159170,"[97, 127, -43]"
2021-10-15 18:56:20.190430,"[127, 127, -38]"
2021-10-15 18:56:20.221680,"[127, 117, -22]"
2021-10-15 18:56:20.252930,"[79, 127, 34]"
2021-10-15 18:56:20.284180,"[77, 127, 13]"
2021-10-15 18:56:20.315430,"[127, 127, 64]"
2021-10-15 18:56:20.346680,"[79, 127, 100]"
2021-10-15 18:56:20.377940,"[55, 124, 97]"
2021-10-15 18:56:20.409190,"[37, 82, 88]"
2021-10-15 18:56:20.440440,"[96, 88, 99]"
2021-10-15 18:56:20.471690,"[85, 84, 104]"
2021-10-15 18:56:20.502940,"[26, 60, 53]"
2021-10-15 18:56:20.534190,"[27, 115, 57]"
2021-10-15 18:56:20.565440,"[-49, 82, 23]"
2021-10-15 18:56:20.596700,"[28, 117, 21]"
2021-10-15 18:56:20.627950,"[55, 127, 24]"
2021-10-15 18:56:20.659200,"[105, 127, 4]"
2021-10-15 18:56:20.690450,"[80, 127, -29]"
2021-10-15 18:56:20.721700,"[82, 127, -51]"
2021-10-15 18:56:20.752950,"[49, 127, -76]"
2021-10-15 18:56:20.784200,"[13, 108, -73]"
2021-10-15 18:56:20.815460,"[6, 67, -50]"
2021-10-15 18:56:20.846710,"[19, 26, -35]"
2021-10-15 18:56:20.877960,"[16, 2, -14]"
2021-10-15 18:56:20.909210,"[30, 37, 63]"
2021-10-15 18:56:20.940460,"[15, 8, 33]"
2021-10-15 18:56:20.971710,"[10, -9, 6]"
2021-10-15 18:56:21.002960,"[-3, 20, 0]"
2021-10-15 18:56:21.034220,"[-28, 20, -12]"
2021-10-15 18:56:21.065470,"[-12, -11, -12]"
2021-10-15 18:56:21.096720,"[25, -8, 8]"
2021-10-15 18:56:21.127970,"[8, 6, 12]"
2021-10-15 18:56:21.159220,"[-23, 4, -5]"
2021-10-15 18:56:21.190470,"[-3, -4, -7]"
2021-10-15 18:56:21.221720,"[11, -6, -2]"
2021-10-15 18:56:21.252980,"[9, -2, -6]"
2021-10-15 18:56:21.284230,"[2, -3, -4]"
2021-10-15 18:56:21.315480,"[11, 2, 0]"
2021-10-15 18:56:21.346730,"[30, 49, -13]"
2021-10-15 18:56:21.377980,"[70, 127, -10]"
2021-10-15 18:56:21.409230,"[82, 127, -12]"
2021-10-15 18:56:21.440480,"[-4, 127, -31]"
2021-10-15 18:56:21.471740,"[12, 127, 0]"
2021-10-15 18:56:21.502990,"[32, 127, 28]"
2021-10-15 18:56:21.534240,"[70, 115, 19]"
2021-10-15 18:56:21.565490,"[62, 101, 5]"
2021-10-15 18:56:21.596740,"[25, 71, -12]"
2021-10-15 18:56:21.627990,"[13, 52, -15]"
2021-10-15 18:56:21.659240,"[12, 42, -15]"
2021-10-15 18:56:21.690500,"[11, 33, -20]"
2021-10-15 18:56:21.721750,"[11, 34, -23]"
2021-10-15 18:56:21.753000,"[17, 54, -38]"
2021-10-15 18:56:21.784250,"[-6, 127, -59]"
2021-10-15 18:56:21.815500,"[-6, 127, -62]"
2021-10-15 18:56:21.846750,"[-27, 43, -49]"
2021-10-15 18:56:21.878000,"[-33, 8, -56]"
2021-10-15 18:56:21.909260,"[-8, -25, -62]"
2021-10-15 18:56:21.940510,"[39, -29, -22]"
2021-10-15 18:56:21.971760,"[22, -8, 22]"
2021-10-15 18:56:22.003010,"[15, -20, 47]"
2021-10-15 18:56:22.034260,"[28, -6, 55]"
2021-10-15 18:56:22.065510,"[41, -5, 63]"
2021-10-15 18:56:22.096760,"[81, -26, 100]"
2021-10-15 18:56:22.128020,"[127, 39, 101]"
2021-10-15 18:56:22.159270,"[127, 127, 103]"
2021-10-15 18:56:22.190520,"[127, 127, 127]"
2021-10-15 18:56:22.221770,"[127, 127, 127]"
2021-10-15 18:56:22.253020,"[127, 127, 127]"
2021-10-15 18:56:22.284270,"[127, 127, 98]"
2021-10-15 18:56:22.315520,"[127, 127, 25]"
2021-10-15 18:56:22.346780,"[79, 127, -128]"
2021-10-15 18:56:22.378030,"[2, 127, -128]"
2021-10-15 18:56:22.409280,"[-35, 105, -128]"
2021-10-15 18:56:22.440530,"[-53, 69, -128]"
2021-10-15 18:56:22.471780,"[-77, 34, -128]"
2021-10-15 18:56:22.503030,"[-96, 17, -128]"
2021-10-15 18:56:22.534280,"[-51, 26, -114]"
2021-10-15 18:56:22.565540,"[-18, 90, -98]"
2021-10-15 18:56:22.596790,"[-9, 106, -90]"
2021-10-15 18:56:22.628040,"[0, 113, -104]"
2021-10-15 18:56:22.659290,"[21, 127, -89]"
2021-10-15 18:56:22.690540,"[70, 127, -52]"
2021-10-15 18:56:22.721790,"[50, 127, -20]"
2021-10-15 18:56:22.753050,"[36, 127, 6]"
2021-10-15 18:56:22.784300,"[107, 127, 62]"
2021-10-15 18:56:22.815550,"[110, 110, 75]"
2021-10-15 18:56:22.846800,"[55, 85, 38]"
2021-10-15 18:56:22.878050,"[60, 127, -18]"
2021-10-15 18:56:22.909300,"[88, 127, 31]"
2021-10-15 18:56:22.940550,"[15, 127, 10]"
2021-10-15 18:56:22.971810,"[-29, 123, 26]"
2021-10-15 18:56:23.003060,"[-9, 113, 19]"
2021-10-15 18:56:23.034310,"[-20, 102, -34]"
2021-10-15 18:56:23.065560,"[-2, 109, -18]"
2021-10-15 18:56:23.096810,"[3, 81, 1]"
2021-10-15 18:56:23.128060,"[27, 64, 12]"
2021-10-15 18:56:23.159310,"[13, 63, -7]"
2021-10-15 18:56:23.190570,"[9, 62, -12]"
2021-10-15 18:56:23.221820,"[10, 59, -7]"
2021-10-15 18:56:23.253070,"[7, 57, -2]"
2021-10-15 18:56:23.284320,"[2, 49, -1]"
2021-10-15 18:56:23.315570,"[-2, 39, -2]"
2021-10-15 18:56:23.346820,"[-4, 36, -3]"
2021-10-15 18:56:23.378070,"[-7, 34, -2]"
2021-10-15 18:56:23.409330,"[-15, 27, 0]"
2021-10-15 18:56:23.440580,"[-17, 24, -1]"
2021-10-15 18:56:23.471830,"[-15, 22, -1]"
2021-10-15 18:56:23.503080,"[-9, 31, -1]"
2021-10-15 18:56:23.534330,"[9, 58, -7]"
2021-10-15 18:56:23.565580,"[59, 111, -4]"
2021-10-15 18:56:23.596830,"[92, 127, -2]"
2021-10-15 18:56:23.628090,"[60, 123, 11]"
2021-10-15 18:56:23.659340,"[53, 127, 11]"
2021-10-15 18:56:23.690590,"[70, 120, 7]"
2021-10-15 18:56:23.721840,"[67, 97, -6]"
2021-10-15 18:56:23.753090,"[45, 73, -8]"
2021-10-15 18:56:23.784340,"[42, 68, -11]"
2021-10-15 18:56:23.815590,"[53, 59, -10]"
2021-10-15 18:56:23.846850,"[44, 54, -8]"
2021-10-15 18:56:23.878100,"[34, 48, -6]"
2021-10-15 18:56:23.909350,"[32, 44, -5]"
2021-10-15 18:56:23.940600,"[29, 43, -5]"
2021-10-15 18:56:23.971850,"[28, 57, 1]"
2021-10-15 18:56:24.003100,"[30, 61, 7]"
2021-10-15 18:56:24.034350,"[28, 59, 9]"
2021-10-15 18:56:24.065610,"[26, 63, 9]"
2021-10-15 18:56:24.096860,"[25, 67, 11]"
2021-10-15 18:56:24.128110,"[23, 70, 10]"
2021-10-15 18:56:24.159360,"[14, 74, 5]"
2021-10-15 18:56:24.190610,"[10, 77, 1]"
2021-10-15 18:56:24.221860,"[0, 80, 4]"
2021-10-15 18:56:24.253110,"[11, 81, 4]"
2021-10-15 18:56:24.284370,"[5, 96, 2]"
2021-10-15 18:56:24.315620,"[0, 86, -4]"
2021-10-15 18:56:24.346870,"[-1, 69, -9]"
2021-10-15 18:56:24.378120,"[4, 65, -10]"
2021-10-15 18:56:24.409370,"[1, 53, -10]"
2021-10-15 18:56:24.440620,"[-3, 50, -11]"
2021-10-15 18:56:24.471870,"[-9, 40, -6]"
2021-10-15 18:56:24.503130,"[-12, 45, -3]"
2021-10-15 18:56:24.534380,"[4, 44, -1]"
2021-10-15 18:56:24.565630,"[12, 49, 7]"
2021-10-15 18:56:24.596880,"[6, 56, -4]"
2021-10-15 18:56:24.628130,"[15, 52, -8]"
2021-10-15 18:56:24.659380,"[17, 59, 0]"
2021-10-15 18:56:24.690630,"[31, 64, 7]"
2021-10-15 18:56:24.721890,"[20, 63, 11]"
2021-10-15 18:56:24.753140,"[18, 62, 10]"
2021-10-15 18:56:24.784390,"[12, 65, 9]"
2021-10-15 18:56:24.815640,"[25, 66, 3]"
2021-10-15 18:56:24.846890,"[24, 72, -9]"
2021-10-15 18:56:24.878140,"[18, 68, -10]"
2021-10-15 18:56:24.909390,"[26, 70, -9]"
2021-10-15 18:56:24.940650,"[50, 54, -15]"
2021-10-15 18:56:24.971900,"[53, 53, -17]"
2021-10-15 18:56:25.003150,"[32, 72, -4]"
2021-10-15 18:56:25.034400,"[25, 61, -1]"
2021-10-15 18:56:25.065650,"[14, 47, -27]"
2021-10-15 18:56:25.096900,"[38, 44, -38]"
2021-10-15 18:56:25.128150,"[40, 42, -39]"
2021-10-15 18:56:25.159410,"[38, 53, -35]"
2021-10-15 18:56:25.190660,"[29, 60, -13]"
2021-10-15 18:56:25.221910,"[53, 61, -8]"
2021-10-15 18:56:25.253160,"[22, 54, 11]"
2021-10-15 18:56:25.284410,"[33, 51, 11]"
2021-10-15 18:56:25.315660,"[14, 55, -1]"
2021-10-15 18:56:25.346920,"[30, 57, -8]"
2021-10-15 18:56:25.378170,"[55, 58, -15]"
2021-10-15 18:56:25.409420,"[48, 52, -10]"
2021-10-15 18:56:25.440670,"[-7, 60, -12]"
2021-10-15 18:56:25.471920,"[-4, 61, -18]"
2021-10-15 18:56:25.503170,"[29, 64, -15]"
2021-10-15 18:56:25.534420,"[38, 68, -7]"
2021-10-15 18:56:25.565680,"[39, 69, -7]"
2021-10-15 18:56:25.596930,"[53, 69, -8]"
2021-10-15 18:56:25.628180,"[48, 51, -21]"
2021-10-15 18:56:25.659430,"[41, 42, -20]"
2021-10-15 18:56:25.690680,"[20, 31, -10]"
2021-10-15 18:56:25.721930,"[14, 23, -8]"
2021-10-15 18:56:25.753180,"[12, 24, -6]"
2021-10-15 18:56:25.784440,"[-5, 48, -7]"
2021-10-15 18:56:25.815690,"[3, 62, -10]"
2021-10-15 18:56:25.846940,"[30, 75, -16]"
2021-10-15 18:56:25.878190,"[2, 79, -16]"
2021-10-15 18:56:25.909440,"[9, 73, -8]"
2021-10-15 18:56:25.940690,"[18, 64, -14]"
2021-10-15 18:56:25.971940,"[13, 64, -16]"
2021-10-15 18:56:26.003200,"[-4, 64, -19]"
2021-10-15 18:56:26.034450,"[5, 59, -6]"
2021-10-15 18:56:26.065700,"[12, 63, 2]"
2021-10-15 18:56:26.096950,"[22, 66, 10]"
2021-10-15 18:56:26.128200,"[29, 65, 14]"
2021-10-15 18:56:26.159450,"[24, 61, 10]"
2021-10-15 18:56:26.190700,"[13, 60, 6]"
2021-10-15 18:56:26.221960,"[11, 56, -2]"
2021-10-15 18:56:26.253210,"[8, 59, 8]"
2021-10-15 18:56:26.284460,"[15, 58, 6]"
2021-10-15 18:56:26.315710,"[11, 52, 2]"
2021-10-15 18:56:26.346960,"[12, 67, 15]"
2021-10-15 18:56:26.378210,"[12, 74, 22]"
2021-10-15 18:56:26.409460,"[17, 78, 25]"
2021-10-15 18:56:26.440720,"[10, 88, 18]"
2021-10-15 18:56:26.471970,"[11, 93, 25]"
2021-10-15 18:56:26.503220,"[10, 99, 28]"
2021-10-15 18:56:26.565720,"[21, 87, 42]"
2021-10-15 18:56:26.596970,"[13, 93, 47]"
2021-10-15 18:56:26.628220,"[14, 75, 36]"
2021-10-15 18:56:26.659480,"[16, 65, 35]"
2021-10-15 18:56:26.690730,"[11, 51, 33]"
2021-10-15 18:56:26.721980,"[0, 38, 35]"
2021-10-15 18:56:26.753230,"[-7, 31, 35]"
2021-10-15 18:56:26.784480,"[7, 17, 34]"
2021-10-15 18:56:26.815730,"[17, 12, 35]"
2021-10-15 18:56:26.846980,"[24, 11, 32]"
2021-10-15 18:56:26.878240,"[25, 7, 28]"
2021-10-15 18:56:26.909490,"[32, 8, 29]"
2021-10-15 18:56:26.940740,"[38, 2, 31]"
2021-10-15 18:56:26.971990,"[71, 17, 50]"
2021-10-15 18:56:27.003240,"[18, -23, 11]"
2021-10-15 18:56:27.034490,"[24, -7, 23]"
2021-10-15 18:56:27.065740,"[54, -22, 17]"
2021-10-15 18:56:27.097000,"[75, -29, 20]"
2021-10-15 18:56:27.128250,"[71, -11, 33]"
2021-10-15 18:56:27.159500,"[62, -11, 31]"
2021-10-15 18:56:27.190750,"[73, -14, 31]"
2021-10-15 18:56:27.222000,"[70, -17, 42]"
2021-10-15 18:56:27.253250,"[61, -16, 50]"
2021-10-15 18:56:27.284500,"[31, 2, 60]"
2021-10-15 18:56:27.315760,"[38, -21, 48]"
2021-10-15 18:56:27.347010,"[34, -16, 47]"
2021-10-15 18:56:27.378260,"[24, -11, 46]"
2021-10-15 18:56:27.409510,"[24, -6, 46]"
2021-10-15 18:56:27.440760,"[22, -13, 43]"
2021-10-15 18:56:27.472010,"[23, -10, 39]"
2021-10-15 18:56:27.503260,"[24, -14, 40]"
2021-10-15 18:56:27.534520,"[19, -18, 44]"
2021-10-15 18:56:27.565770,"[24, -16, 50]"
2021-10-15 18:56:27.597020,"[24, -18, 54]"
2021-10-15 18:56:27.628270,"[25, -16, 57]"
2021-10-15 18:56:27.659520,"[22, -16, 59]"
2021-10-15 18:56:27.690770,"[27, -16, 60]"
2021-10-15 18:56:27.753280,"[25, -15, 63]"
2021-10-15 18:56:27.784530,"[20, -11, 65]"
2021-10-15 18:56:27.815780,"[26, -20, 70]"
2021-10-15 18:56:27.847030,"[36, -21, 66]"
2021-10-15 18:56:27.878280,"[38, -17, 67]"
2021-10-15 18:56:27.909530,"[40, -22, 58]"
2021-10-15 18:56:27.940790,"[32, -16, 56]"
2021-10-15 18:56:27.972040,"[27, -19, 50]"
2021-10-15 18:56:28.003290,"[25, -25, 47]"
2021-10-15 18:56:28.034540,"[33, -36, 35]"
2021-10-15 18:56:28.065790,"[31, -9, 37]"
2021-10-15 18:56:28.097040,"[28, -19, 34]"
2021-10-15 18:56:28.128290,"[30, -6, 32]"
2021-10-15 18:56:28.159550,"[60, -17, 17]"
2021-10-15 18:56:28.190800,"[58, -20, 14]"
2021-10-15 18:56:28.222050,"[69, -21, 9]"
2021-10-15 18:56:28.253300,"[59, -18, 13]"
2021-10-15 18:56:28.284550,"[56, -17, 15]"
2021-10-15 18:56:28.315800,"[52, -18, 15]"
2021-10-15 18:56:28.347050,"[56, -19, 12]"
2021-10-15 18:56:28.378310,"[57, -20, 10]"
2021-10-15 18:56:28.409560,"[60, -14, 8]"
2021-10-15 18:56:28.440810,"[60, -15, 5]"
2021-10-15 18:56:28.472060,"[66, -16, -3]"
2021-10-15 18:56:28.503310,"[70, -12, -9]"
2021-10-15 18:56:28.534560,"[72, -11, -10]"
2021-10-15 18:56:28.565810,"[64, -10, -6]"
2021-10-15 18:56:28.597070,"[65, -8, -4]"
2021-10-15 18:56:28.628320,"[69, -7, -11]"
2021-10-15 18:56:28.659570,"[65, -10, -12]"
2021-10-15 18:56:28.690820,"[57, -10, -9]"
2021-10-15 18:56:28.722070,"[57, -9, -3]"
2021-10-15 18:56:28.753320,"[58, -9, 0]"
2021-10-15 18:56:28.784570,"[60, -11, 0]"
2021-10-15 18:56:28.815830,"[56, -19, 3]"
2021-10-15 18:56:28.847080,"[57, -21, 8]"
2021-10-15 18:56:28.878330,"[48, -18, 16]"
2021-10-15 18:56:28.909580,"[48, -11, 34]"
2021-10-15 18:56:28.940830,"[48, -11, 32]"
2021-10-15 18:56:28.972080,"[44, -17, 23]"
2021-10-15 18:56:29.003330,"[72, -11, 19]"
2021-10-15 18:56:29.034590,"[77, -10, 19]"
2021-10-15 18:56:29.065840,"[69, -8, 25]"
2021-10-15 18:56:29.097090,"[69, -9, 30]"
2021-10-15 18:56:29.128340,"[65, -8, 29]"
2021-10-15 18:56:29.159590,"[66, -15, 20]"
2021-10-15 18:56:29.190840,"[66, -15, 19]"
2021-10-15 18:56:29.222090,"[69, -19, 11]"
2021-10-15 18:56:29.253350,"[60, -17, 6]"
2021-10-15 18:56:29.284600,"[51, -12, 9]"
2021-10-15 18:56:29.315850,"[57, -4, 36]"
2021-10-15 18:56:29.347100,"[43, -5, 39]"
2021-10-15 18:56:29.378350,"[39, -7, 43]"
2021-10-15 18:56:29.409600,"[31, -6, 50]"
2021-10-15 18:56:29.440850,"[25, -5, 49]"
2021-10-15 18:56:29.472110,"[55, -18, 72]"
2021-10-15 18:56:29.503360,"[23, 11, 43]"
2021-10-15 18:56:29.534610,"[-11, -32, 51]"
2021-10-15 18:56:29.565860,"[-2, -23, 55]"
2021-10-15 18:56:29.597110,"[-8, 11, 66]"
2021-10-15 18:56:29.628360,"[6, -14, 61]"
2021-10-15 18:56:29.659610,"[12, -15, 63]"
2021-10-15 18:56:29.690870,"[24, -12, 68]"
2021-10-15 18:56:29.722120,"[21, -6, 62]"
2021-10-15 18:56:29.753370,"[22, -14, 62]"
2021-10-15 18:56:29.784620,"[8, 10, 67]"
2021-10-15 18:56:29.815870,"[9, 3, 65]"
2021-10-15 18:56:29.847120,"[4, 2, 62]"
2021-10-15 18:56:29.878370,"[1, 0, 60]"
2021-10-15 18:56:29.909630,"[-5, -3, 57]"
2021-10-15 18:56:29.940880,"[2, 9, 55]"
2021-10-15 18:56:29.972130,"[-2, -5, 54]"
2021-10-15 18:56:30.003380,"[8, 3, 53]"
2021-10-15 18:56:30.034630,"[16, -10, 50]"
2021-10-15 18:56:30.065880,"[21, -13, 51]"
2021-10-15 18:56:30.097140,"[14, -7, 61]"
2021-10-15 18:56:30.128390,"[16, -14, 60]"
2021-10-15 18:56:30.159640,"[13, -3, 66]"
2021-10-15 18:56:30.190890,"[12, -1, 66]"
2021-10-15 18:56:30.222140,"[12, -2, 65]"
2021-10-15 18:56:30.253390,"[12, -13, 61]"
2021-10-15 18:56:30.284640,"[10, 0, 64]"
2021-10-15 18:56:30.315900,"[14, -4, 62]"
2021-10-15 18:56:30.347150,"[18, -4, 60]"
2021-10-15 18:56:30.378400,"[11, 3, 66]"
2021-10-15 18:56:30.409650,"[10, -1, 66]"
2021-10-15 18:56:30.440900,"[20, -7, 68]"
2021-10-15 18:56:30.472150,"[21, -7, 70]"
2021-10-15 18:56:30.503400,"[19, -7, 70]"
2021-10-15 18:56:30.534660,"[19, -12, 64]"
2021-10-15 18:56:30.565910,"[20, -8, 62]"
2021-10-15 18:56:30.597160,"[14, -11, 57]"
2021-10-15 18:56:30.628410,"[15, -14, 55]"
2021-10-15 18:56:30.659660,"[15, -12, 54]"
2021-10-15 18:56:30.690910,"[18, -12, 53]"
2021-10-15 18:56:30.722160,"[21, -15, 52]"
2021-10-15 18:56:30.753420,"[22, -14, 53]"
2021-10-15 18:56:30.784670,"[21, -17, 52]"
2021-10-15 18:56:30.815920,"[24, -15, 54]"
2021-10-15 18:56:30.847170,"[33, -15, 57]"
2021-10-15 18:56:30.878420,"[23, -20, 56]"
2021-10-15 18:56:30.909670,"[23, -18, 55]"
2021-10-15 18:56:30.940920,"[25, -19, 59]"
2021-10-15 18:56:30.972180,"[20, -19, 59]"
2021-10-15 18:56:31.003430,"[22, -19, 59]"
2021-10-15 18:56:31.034680,"[21, -16, 59]"
2021-10-15 18:56:31.065930,"[20, -17, 59]"
2021-10-15 18:56:31.097180,"[20, -12, 61]"
2021-10-15 18:56:31.128430,"[16, -9, 60]"
2021-10-15 18:56:31.159680,"[15, -10, 60]"
