T,a_1,a_2,a_3
29-Apr-2022 11:58:59.311,1.89745422363281,10.4144430541992,-0.471519470214844
29-Apr-2022 11:58:59.320,4.50533111572266,10.996432800293,-0.00853225708007813
29-Apr-2022 11:58:59.330,5.63278656005859,11.3014984130859,-0.480201416015625
29-Apr-2022 11:59:11.286,0.790655822753906,23.5430419921875,-2.63766494750977
29-Apr-2022 11:59:11.296,-2.87537063598633,23.654709777832,-4.18858978271484
29-Apr-2022 11:59:11.306,-6.29725479125977,23.9430102539063,-6.25863510131836
29-Apr-2022 11:59:11.316,-7.4007600402832,24.8019241333008,-10.4895867919922
29-Apr-2022 11:59:11.326,-5.08552459716797,26.7417402648926,-12.4573947143555
29-Apr-2022 11:59:11.336,-1.50242568969727,28.0814543151855,-10.2282302856445
29-Apr-2022 11:59:11.346,3.96615234375,24.8353047180176,-8.55770416259766
29-Apr-2022 11:59:11.357,10.7892636108398,20.8413102722168,-5.05858062744141
29-Apr-2022 11:59:11.366,12.9350514221191,18.804196472168,5.0488508605957
29-Apr-2022 11:59:11.376,6.59723098754883,18.5368524169922,25.9602154541016
29-Apr-2022 11:59:11.386,4.24098083496094,17.4831935119629,44.7242953491211
29-Apr-2022 11:59:11.397,12.8841572570801,15.0531468200684,36.9904779052734
29-Apr-2022 11:59:11.407,4.27660675048828,11.5971336364746,20.0388290405273
29-Apr-2022 11:59:11.417,-13.8465060424805,7.99307830810547,14.0102655029297
29-Apr-2022 11:59:11.427,-16.4536344909668,1.85284698486328,6.370751953125
29-Apr-2022 11:59:11.437,-2.49620910644531,-1.25768463134766,1.16173416137695
29-Apr-2022 11:59:11.447,10.2756816101074,-0.449964294433594,-2.56057525634766
29-Apr-2022 11:59:11.457,13.5237771606445,0.777782592773438,-7.69879028320313
29-Apr-2022 11:59:11.467,9.19747375488281,1.50736541748047,-10.7343278503418
29-Apr-2022 11:59:11.477,2.62209732055664,0.685424652099609,-11.370055847168
29-Apr-2022 11:59:11.487,-3.59163116455078,-0.99872314453125,-8.23153244018555
29-Apr-2022 11:59:11.497,-7.80192581176758,-2.85052230834961,-4.90619750976562
29-Apr-2022 11:59:11.507,-8.69541778564453,-2.57793914794922,-1.51065856933594
29-Apr-2022 11:59:11.517,-7.2091584777832,-0.588276672363281,1.59687927246094
29-Apr-2022 11:59:11.528,-5.11022323608398,1.86107986450195,3.43146423339844
29-Apr-2022 11:59:11.538,-3.34030380249023,3.61722793579102,3.62411361694336
29-Apr-2022 11:59:11.548,-2.2944287109375,4.1288639831543,3.63623840332031
29-Apr-2022 11:59:11.558,-1.66902923583984,3.91001907348633,3.21246963500977
29-Apr-2022 11:59:11.568,-1.19182159423828,2.70277954101563,1.72007308959961
29-Apr-2022 11:59:11.578,-0.823737030029297,0.802181854248047,0.153131561279297
29-Apr-2022 11:59:11.588,-0.286803588867188,-0.868194580078125,-1.12700637817383
29-Apr-2022 11:59:11.598,0.0673599243164062,-1.8296452331543,-1.70645141601562
29-Apr-2022 11:59:11.608,0.479452972412109,-1.70764892578125,-1.77036849975586
29-Apr-2022 11:59:11.618,2.00298477172852,-0.564326477050781,-0.742156677246094
29-Apr-2022 11:59:11.628,3.8609211730957,1.20349731445313,0.905766448974609
29-Apr-2022 11:59:11.638,4.16404083251953,2.22212905883789,1.11383377075195
29-Apr-2022 11:59:11.648,3.1184651184082,1.95792846679688,0.332009582519531
