T,a_1,a_2,a_3
26-Apr-2022 16:43:06.092,-2.52554809570313,8.30772399902344,-4.50473236083984
26-Apr-2022 16:43:06.101,-2.53916976928711,8.28227691650391,-4.54454956054688
26-Apr-2022 16:43:06.111,-2.52524871826172,8.26476333618164,-4.57852890014648
26-Apr-2022 16:43:06.121,-2.53737350463867,8.25757827758789,-4.59918594360352
26-Apr-2022 16:43:06.131,-2.56850875854492,8.24260940551758,-4.61505294799805
26-Apr-2022 16:43:06.141,-2.5580305480957,8.25144104003906,-4.59559341430664
26-Apr-2022 16:43:06.151,-2.55024673461914,8.26057205200195,-4.55308181762695
26-Apr-2022 16:43:06.161,-2.53572692871094,8.28242660522461,-4.57299041748047
26-Apr-2022 16:43:06.171,-2.51357299804688,8.34574493408203,-4.59888656616211
26-Apr-2022 16:43:06.181,-2.53033813476563,8.40996139526367,-4.63645843505859
26-Apr-2022 16:43:06.191,-2.54635482788086,8.42403213500977,-4.67163528442383
26-Apr-2022 16:43:06.201,-2.54261260986328,8.42163711547852,-4.62957275390625
26-Apr-2022 16:43:06.213,-2.54440887451172,8.42343338012695,-4.54514831542969
26-Apr-2022 16:43:06.223,-2.53722381591797,8.43810287475586,-4.47419586181641
26-Apr-2022 16:43:06.233,-2.53273315429688,8.45561645507813,-4.4212060546875
26-Apr-2022 16:43:06.243,-2.51746490478516,8.41085952758789,-4.34576293945313
26-Apr-2022 16:43:06.253,-2.53153564453125,8.3488883972168,-4.31387924194336
26-Apr-2022 16:43:06.263,-2.53722381591797,8.3202978515625,-4.34711013793945
26-Apr-2022 16:43:06.272,-2.50638793945313,8.31760345458984,-4.45368850708008
26-Apr-2022 16:43:06.282,-2.48034210205078,8.33107543945312,-4.54844146728516
26-Apr-2022 16:43:06.292,-2.46028381347656,8.32942886352539,-4.64858322143555
26-Apr-2022 16:43:06.302,-2.45818817138672,8.32448913574219,-4.70830902099609
26-Apr-2022 16:43:06.312,-2.48498245239258,8.3491877746582,-4.75471252441406
26-Apr-2022 16:43:06.322,-2.49022155761719,8.38047271728516,-4.73689956665039
26-Apr-2022 16:43:06.332,-2.47959365844727,8.39948318481445,-4.64289505004883
26-Apr-2022 16:43:06.342,-2.46642105102539,8.39648941040039,-4.52883224487305
26-Apr-2022 16:43:06.354,-2.48692840576172,8.382568359375,-4.42629547119141
26-Apr-2022 16:43:06.364,-2.47435455322266,8.37223983764648,-4.37525161743164
26-Apr-2022 16:43:06.374,-2.44022552490234,8.34679275512695,-4.37076095581055
26-Apr-2022 16:43:06.384,-2.45639190673828,8.31116683959961,-4.45264068603516
26-Apr-2022 16:43:06.394,-2.49920288085938,8.31431030273438,-4.56924819946289
26-Apr-2022 16:43:06.404,-2.57314910888672,8.33811080932617,-4.66145645141602
26-Apr-2022 16:43:06.414,-2.62329483032227,8.36086349487305,-4.72432571411133
26-Apr-2022 16:43:06.424,-2.60727813720703,8.38226898193359,-4.71714065551758
26-Apr-2022 16:43:06.434,-2.57494537353516,8.37568267822266,-4.63870376586914
26-Apr-2022 16:43:06.443,-2.51836303710938,8.34469711303711,-4.54859115600586
26-Apr-2022 16:43:06.453,-2.49201782226563,8.33092575073242,-4.46656173706055
26-Apr-2022 16:43:06.463,-2.50938171386719,8.35292999267578,-4.41970916748047
26-Apr-2022 16:43:06.473,-2.54021759033203,8.37119201660156,-4.39471115112305
26-Apr-2022 16:43:06.483,-2.56162307739258,8.3683479309082,-4.40354278564453
