T,a_1,a_2,a_3
26-Apr-2022 15:01:15.055,-2.9556037902832,8.59542572021484,-3.61932357788086
26-Apr-2022 15:01:15.064,-2.94452682495117,8.57925933837891,-3.60360626220703
26-Apr-2022 15:01:15.074,-2.89722518920898,8.56698486328125,-3.63474151611328
26-Apr-2022 15:01:15.084,-2.90006927490234,8.50276840209961,-3.72784790039063
26-Apr-2022 15:01:15.094,-2.97206954956055,8.4687890625,-3.81152389526367
26-Apr-2022 15:01:15.104,-3.00260604858398,8.44888046264649,-3.83592315673828
26-Apr-2022 15:01:15.114,-2.93015670776367,8.48480575561523,-3.84460510253906
26-Apr-2022 15:01:15.124,-2.8406428527832,8.52746704101563,-3.88082977294922
26-Apr-2022 15:01:15.134,-2.80157409667969,8.48884735107422,-3.93516677856445
26-Apr-2022 15:01:15.145,-2.79094619750977,8.45531707763672,-3.93217300415039
26-Apr-2022 15:01:15.155,-2.75981094360352,8.47058532714844,-3.90627685546875
26-Apr-2022 15:01:15.165,-2.76998977661133,8.54782470703125,-3.89385269165039
26-Apr-2022 15:01:15.176,-2.7589128112793,8.62506408691406,-3.86855529785156
26-Apr-2022 15:01:15.186,-2.67897903442383,8.60859832763672,-3.83727035522461
26-Apr-2022 15:01:15.196,-2.61446319580078,8.56458984375,-3.8272412109375
26-Apr-2022 15:01:15.206,-2.61401412963867,8.52656890869141,-3.85867584228516
26-Apr-2022 15:01:15.216,-2.58721984863281,8.51923416137695,-3.89998992919922
26-Apr-2022 15:01:15.226,-2.55443801879883,8.53135894775391,-3.93950775146484
26-Apr-2022 15:01:15.235,-2.56012619018555,8.52267700195313,-3.99878448486328
26-Apr-2022 15:01:15.245,-2.58856704711914,8.52118011474609,-4.01360366821289
26-Apr-2022 15:01:15.255,-2.65023880004883,8.54692657470703,-3.97019393920898
26-Apr-2022 15:01:15.265,-2.73241790771484,8.58704315185547,-3.92199417114258
26-Apr-2022 15:01:15.276,-2.81459701538086,8.57806182861328,-3.89070922851563
26-Apr-2022 15:01:15.286,-2.84438507080078,8.56967926025391,-3.9707926940918
26-Apr-2022 15:01:15.296,-2.89318359375,8.54947128295898,-4.03291351318359
26-Apr-2022 15:01:15.306,-2.92386978149414,8.45965805053711,-4.05087615966797
26-Apr-2022 15:01:15.316,-2.92626480102539,8.40292602539063,-4.06584503173828
26-Apr-2022 15:01:15.326,-2.85995269775391,8.41549987792969,-3.96989456176758
26-Apr-2022 15:01:15.336,-2.79049713134766,8.45082641601562,-3.94953689575195
26-Apr-2022 15:01:15.346,-2.77792327880859,8.47732131958008,-3.97303802490234
26-Apr-2022 15:01:15.357,-2.76175689697266,8.50501373291016,-3.96196105957031
26-Apr-2022 15:01:15.367,-2.7208918762207,8.52941299438477,-3.92199417114258
26-Apr-2022 15:01:15.377,-2.70472549438477,8.57461898803711,-3.85014358520508
26-Apr-2022 15:01:15.387,-2.81609390258789,8.6030598449707,-3.89984024047852
26-Apr-2022 15:01:15.397,-3.03628601074219,8.52761672973633,-3.9902522277832
26-Apr-2022 15:01:15.406,-3.15813262939453,8.47522567749023,-3.9085221862793
26-Apr-2022 15:01:15.417,-3.15588729858398,8.45756240844727,-3.87124969482422
26-Apr-2022 15:01:15.427,-3.04616546630859,8.41265579223633,-3.92379043579102
26-Apr-2022 15:01:15.437,-2.95829818725586,8.42493026733398,-4.01689682006836
26-Apr-2022 15:01:15.447,-2.95410690307617,8.44873077392578,-4.07467666625977
26-Apr-2022 15:01:15.457,-2.95680130004883,8.49393676757813,-4.00522109985352
26-Apr-2022 15:01:15.467,-2.96443542480469,8.55950042724609,-3.97618148803711
26-Apr-2022 15:01:15.477,-3.00754577636719,8.53465209960938,-4.07452697753906
26-Apr-2022 15:01:15.487,-3.07415725708008,8.45307174682617,-4.15386199951172
26-Apr-2022 15:01:15.497,-3.0511051940918,8.39858505249024,-4.12362487792969
26-Apr-2022 15:01:15.507,-2.98284713745117,8.39604034423828,-4.0860530090332
26-Apr-2022 15:01:15.517,-2.96338760375977,8.41535018920898,-4.09862686157227
26-Apr-2022 15:01:15.528,-2.96832733154297,8.42792404174805,-4.12377456665039
26-Apr-2022 15:01:15.538,-2.94931686401367,8.49678085327148,-4.17526748657227
26-Apr-2022 15:01:15.548,-2.98479309082031,8.53495147705078,-4.18694320678711
26-Apr-2022 15:01:15.558,-3.0895751953125,8.55590789794922,-4.1483235168457
26-Apr-2022 15:01:15.568,-3.00140853881836,8.38196960449219,-4.12991180419922
26-Apr-2022 15:01:15.578,-2.6297314453125,8.07226364135742,-4.33543441772461
26-Apr-2022 15:01:15.588,-2.20611236572266,7.65059051513672,-4.71938598632812
26-Apr-2022 15:01:15.598,-1.99415313720703,7.29567855834961,-4.92416015625
26-Apr-2022 15:01:15.608,-2.15446975708008,7.1561686706543,-4.89107894897461
26-Apr-2022 15:01:15.618,-2.46372665405273,7.04015991210938,-4.7371989440918
26-Apr-2022 15:01:15.628,-2.55743179321289,6.98776885986328,-4.35489395141602
26-Apr-2022 15:01:15.638,-2.19189193725586,7.04420150756836,-3.79565689086914
26-Apr-2022 15:01:15.648,-1.23298599243164,7.04749465942383,-3.51079925537109
26-Apr-2022 15:01:15.658,-0.194295959472656,7.08761123657227,-3.56738159179688
26-Apr-2022 15:01:15.668,0.392483825683594,7.40674758911133,-3.88921234130859
26-Apr-2022 15:01:15.678,0.527952117919922,8.20369033813477,-3.81586486816406
26-Apr-2022 15:01:15.688,0.174087982177734,9.35135375976563,-2.96413604736328
26-Apr-2022 15:01:15.699,-0.502355346679688,10.287507019043,-2.52539840698242
26-Apr-2022 15:01:15.709,-1.78443923950195,10.3857028198242,-2.01271453857422
26-Apr-2022 15:01:15.719,-3.13822402954102,9.67004104614258,-1.11802505493164
26-Apr-2022 15:01:15.729,-3.32129333496094,9.09329040527344,-0.465232543945313
26-Apr-2022 15:01:15.739,-2.98943344116211,8.57387054443359,-0.964444427490234
26-Apr-2022 15:01:15.749,-1.97065200805664,7.96972686767578,-1.69702102661133
26-Apr-2022 15:01:15.759,-0.31374755859375,8.04412216186524,-2.95141250610352
26-Apr-2022 15:01:15.769,0.776435394287109,8.49049392700195,-4.70306991577148
26-Apr-2022 15:01:15.779,1.01039886474609,8.22075485229492,-5.92737396240234
26-Apr-2022 15:01:15.789,0.190703430175781,7.11934524536133,-6.61878616333008
26-Apr-2022 15:01:15.799,-1.27759323120117,6.12855560302734,-6.98926574707031
26-Apr-2022 15:01:15.809,-2.47360610961914,5.63967224121094,-6.51250717163086
26-Apr-2022 15:01:15.819,-3.12071044921875,5.738466796875,-4.94960723876953
26-Apr-2022 15:01:15.829,-3.03254379272461,6.65620834350586,-3.65360229492188
26-Apr-2022 15:01:15.841,-2.48453338623047,8.15713714599609,-3.78981903076172
26-Apr-2022 15:01:15.851,-1.29435836791992,9.60492645263672,-4.0573127746582
26-Apr-2022 15:01:15.860,-0.107925567626953,10.9269772338867,-3.47023361206055
26-Apr-2022 15:01:15.870,0.545016632080078,11.947854309082,-3.05694305419922
26-Apr-2022 15:01:15.880,1.09751770019531,12.9443321228027,-3.33820816040039
26-Apr-2022 15:01:15.890,1.04138442993164,14.356495513916,-4.74288711547852
26-Apr-2022 15:01:15.900,0.42870849609375,15.7110287475586,-4.61041259765625
26-Apr-2022 15:01:15.910,-0.131576385498047,15.9925932312012,-4.26073974609375
26-Apr-2022 15:01:15.920,-1.00935104370117,15.8475448608398,-3.56348968505859
26-Apr-2022 15:01:15.930,-1.70166137695313,16.0746226501465,-1.64462997436523
26-Apr-2022 15:01:15.940,-0.707578582763672,16.3169686889648,0.257464599609375
26-Apr-2022 15:01:15.950,0.868344268798828,16.6769700622559,2.06061492919922
26-Apr-2022 15:01:15.960,2.12438232421875,17.4089479064941,4.37225784301758
26-Apr-2022 15:01:15.970,3.67291213989258,17.8125086975098,6.74467437744141
26-Apr-2022 15:01:15.982,5.69251235961914,17.5920172119141,8.3584684753418
26-Apr-2022 15:01:15.992,8.18048858642578,17.308656463623,9.4697575378418
26-Apr-2022 15:01:16.002,10.8898544311523,17.2597082519531,9.29881301879883
26-Apr-2022 15:01:16.012,13.2303872680664,17.245637512207,6.10520416259766
26-Apr-2022 15:01:16.022,14.0866067504883,17.3275172424316,1.58131164550781
26-Apr-2022 15:01:16.031,13.2583790588379,17.9609999084473,0.258512420654297
26-Apr-2022 15:01:16.041,10.9983787536621,19.1947343444824,1.963916015625
26-Apr-2022 15:01:16.051,7.69908966064453,21.2245133972168,3.98201934814453
26-Apr-2022 15:01:16.061,4.7515690612793,23.4982850646973,4.54065765380859
26-Apr-2022 15:01:16.071,4.78764404296875,25.529411315918,4.205654296875
26-Apr-2022 15:01:16.081,8.1767463684082,26.2724661254883,2.18979629516602
26-Apr-2022 15:01:16.091,12.3437809753418,25.6906260681152,-1.13074859619141
26-Apr-2022 15:01:16.101,13.6836447143555,25.8518408203125,-4.13919250488281
26-Apr-2022 15:01:16.111,11.0831025695801,28.8530996704102,-2.37975128173828
