T,a_1,a_2,a_3
29-Apr-2022 12:46:50.937,-0.549956359863281,9.1871452331543,-3.37548065185547
29-Apr-2022 12:46:50.947,-0.573607177734375,9.20211410522461,-3.36470306396484
29-Apr-2022 12:46:50.957,-0.560584259033203,9.20750289916992,-3.36844528198242
29-Apr-2022 12:46:50.967,-0.571062469482422,9.22486679077148,-3.3624577331543
29-Apr-2022 12:46:50.977,-0.578995971679688,9.23115371704102,-3.35257827758789
29-Apr-2022 12:46:50.987,-0.584235076904297,9.22681274414063,-3.3432975769043
29-Apr-2022 12:46:50.997,-0.583486633300781,9.23265060424805,-3.34584228515625
29-Apr-2022 12:46:51.007,-0.5795947265625,9.22232208251953,-3.36066146850586
29-Apr-2022 12:46:51.017,-0.593216400146484,9.20241348266602,-3.37338500976563
29-Apr-2022 12:46:51.028,-0.584983520507813,9.19133651733399,-3.36440368652344
29-Apr-2022 12:46:51.038,-0.570164337158203,9.20376068115234,-3.36575088500977
29-Apr-2022 12:46:51.048,-0.551602935791016,9.21229293823242,-3.35991302490234
29-Apr-2022 12:46:51.058,-0.547711029052734,9.20046752929688,-3.38565948486328
29-Apr-2022 12:46:51.068,-0.555494842529297,9.18789367675781,-3.39718551635742
29-Apr-2022 12:46:51.078,-0.570912780761719,9.18654647827148,-3.39913146972656
29-Apr-2022 12:46:51.088,-0.576750640869141,9.19612655639648,-3.39853271484375
29-Apr-2022 12:46:51.098,-0.583636322021484,9.20720352172852,-3.38371353149414
29-Apr-2022 12:46:51.108,-0.566422119140625,9.20465881347656,-3.38610855102539
29-Apr-2022 12:46:51.118,-0.568068695068359,9.21843017578125,-3.38206695556641
29-Apr-2022 12:46:51.128,-0.569266204833984,9.22157363891602,-3.37817504882813
29-Apr-2022 12:46:51.138,-0.562081146240234,9.22292083740235,-3.41454940795898
29-Apr-2022 12:46:51.148,-0.581690368652344,9.20420974731445,-3.41664505004883
29-Apr-2022 12:46:51.158,-0.579445037841797,9.18430114746094,-3.40841217041016
29-Apr-2022 12:46:51.168,-0.578247528076172,9.16753601074219,-3.41889038085938
29-Apr-2022 12:46:51.178,-0.566721496582031,9.16738632202149,-3.41365127563477
29-Apr-2022 12:46:51.188,-0.560733947753906,9.17202667236328,-3.4007780456543
