T,a_1,a_2,a_3
29-Apr-2022 14:19:28.076,-0.865500183105469,9.24522445678711,-3.23103103637695
29-Apr-2022 14:19:28.085,-0.875080261230469,9.24238037109375,-3.24210800170898
29-Apr-2022 14:19:28.095,-0.894390106201172,9.24118286132813,-3.25318496704102
29-Apr-2022 14:19:28.105,-0.886456604003906,9.23444686889649,-3.24405395507813
29-Apr-2022 14:19:28.115,-0.865350494384766,9.24238037109375,-3.25887313842773
29-Apr-2022 14:19:28.125,-0.857716369628906,9.24537414550781,-3.24405395507813
29-Apr-2022 14:19:28.135,-0.866098937988281,9.25121200561524,-3.23686889648438
29-Apr-2022 14:19:28.145,-0.86460205078125,9.25315795898438,-3.2379167175293
29-Apr-2022 14:19:28.155,-0.857117614746094,9.24672134399414,-3.2430061340332
29-Apr-2022 14:19:28.165,-0.852477264404297,9.25719955444336,-3.23507263183594
29-Apr-2022 14:19:28.176,-0.849633178710938,9.25315795898438,-3.22713912963867
29-Apr-2022 14:19:28.186,-0.867595825195313,9.25151138305664,-3.23492294311523
29-Apr-2022 14:19:28.196,-0.880019989013672,9.24866729736328,-3.23103103637695
29-Apr-2022 14:19:28.206,-0.886606292724609,9.23414749145508,-3.21681060791016
29-Apr-2022 14:19:28.214,-0.867745513916016,9.22666305541992,-3.21456527709961
29-Apr-2022 14:19:28.224,-0.869242401123047,9.22860900878906,-3.23941360473633
29-Apr-2022 14:19:28.234,-0.853974151611328,9.25091262817383,-3.23701858520508
29-Apr-2022 14:19:28.244,-0.854123840332031,9.27261749267578,-3.2190559387207
29-Apr-2022 14:19:28.255,-0.860859832763672,9.26932434082031,-3.20872741699219
29-Apr-2022 14:19:28.265,-0.849034423828125,9.26902496337891,-3.17474807739258
29-Apr-2022 14:19:28.275,-0.84065185546875,9.27007278442383,-3.18163375854492
29-Apr-2022 14:19:28.285,-0.851130065917969,9.27186904907227,-3.1948063659668
29-Apr-2022 14:19:28.295,-0.865350494384766,9.27426406860352,-3.19226165771484
29-Apr-2022 14:19:28.305,-0.868793334960938,9.27097091674805,-3.19794982910156
29-Apr-2022 14:19:28.315,-0.871787109375,9.26648025512695,-3.19360885620117
29-Apr-2022 14:19:28.325,-0.873882751464844,9.25764862060547,-3.18657348632812
29-Apr-2022 14:19:28.335,-0.891546020507813,9.25345733642578,-3.1805859375
29-Apr-2022 14:19:28.345,-0.888851623535156,9.2446257019043,-3.17459838867188
29-Apr-2022 14:19:28.355,-0.895437927246094,9.23803939819336,-3.19136352539063
29-Apr-2022 14:19:28.365,-0.896485748291016,9.23444686889649,-3.22055282592773
29-Apr-2022 14:19:28.375,-0.888701934814453,9.23788970947266,-3.21980438232422
29-Apr-2022 14:19:28.385,-0.855920104980469,9.26019332885742,-3.22579193115234
29-Apr-2022 14:19:28.395,-0.814905395507812,9.28638885498047,-3.21441558837891
29-Apr-2022 14:19:28.404,-0.814007263183594,9.27546157836914,-3.2141162109375
29-Apr-2022 14:19:28.414,-0.82149169921875,9.26213928222656,-3.22130126953125
29-Apr-2022 14:19:28.424,-0.853824462890625,9.2591455078125,-3.21561309814453
29-Apr-2022 14:19:28.434,-0.882115631103516,9.24627227783203,-3.21696029663086
29-Apr-2022 14:19:28.444,-0.893042907714844,9.23354873657227,-3.20992492675781
29-Apr-2022 14:19:28.454,-0.903820495605469,9.2302555847168,-3.20723052978516
29-Apr-2022 14:19:28.464,-0.884959716796875,9.23759033203125,-3.21052368164063
29-Apr-2022 14:19:28.474,-0.868643646240234,9.24836791992188,-3.20109329223633
29-Apr-2022 14:19:28.483,-0.8669970703125,9.24567352294922,-3.20049453735352
29-Apr-2022 14:19:28.493,-0.864901428222656,9.25525360107422,-3.21785842895508
29-Apr-2022 14:19:28.503,-0.860410766601563,9.26633056640625,-3.21606216430664
29-Apr-2022 14:19:28.513,-0.86939208984375,9.25300827026367,-3.20513488769531
29-Apr-2022 14:19:28.523,-0.867595825195313,9.24746978759766,-3.22145095825195
29-Apr-2022 14:19:28.533,-0.871637420654297,9.24327850341797,-3.22728881835938
29-Apr-2022 14:19:28.543,-0.889600067138672,9.24103317260742,-3.23282730102539
29-Apr-2022 14:19:28.553,-0.893641662597656,9.25375671386719,-3.2332763671875
