,Nose,Neck,RShoulder,RElbow,RWrist,LShoulder,LElbow,LWrist,MidHip,RHip,RKnee,RAnkle,LHip,LKnee,LAnkle,REye,LEye,REar,LEar,LBigToe,LSmallToe,LHeel,RBigToe,RSmallToe,RHeel
0,"(38.9199890625, 72.77037083333333, 0.889617)","(32.8998109375, 96.55125277777778, 0.90026)","(21.527602890625, 94.17710972222223, 0.831041)","(8.152305078125, 109.635825, 0.819589)","(23.535971874999998, 95.37809305555555, 0.698623)","(44.282600781250004, 97.74019305555554, 0.885192)","(55.64646953125, 119.17517083333333, 0.888735)","(67.023653125, 122.72247361111111, 0.780992)","(34.2537203125, 159.6078611111111, 0.874292)","(26.878698437500002, 159.61865833333334, 0.854479)","(24.884742187500002, 204.8133388888889, 0.88895)","(25.54090703125, 246.46611527777776, 0.898361)","(41.604448437500004, 158.43885416666666, 0.823185)","(44.9569859375, 203.60820277777776, 0.888831)","(44.942503125, 244.05999583333332, 0.891475)","(36.245807812500004, 70.37587916666668, 0.909556)","(39.580124999999995, 70.37587916666668, 0.772002)","(29.5454046875, 71.57229444444445, 0.832932)","(38.259152343749996, 71.58143055555556, 0.158749)","(49.63516796875, 252.40334166666668, 0.794039)","(50.983471093750005, 250.01590972222223, 0.822984)","(40.94361171875, 248.82323194444442, 0.816841)","(24.208254687500002, 255.96767083333333, 0.775172)","(20.193619062499998, 253.59228194444447, 0.7524)","(27.54724375, 251.19280694444444, 0.830362)"
1,"(38.24910781249999, 72.77867638888888, 0.877596)","(32.227995312500006, 96.56620277777778, 0.908973)","(20.866415781249998, 95.3847375, 0.838045)","(0.0, 0.0, 0)","(0.0, 0.0, 0)","(42.94200625, 97.73396388888888, 0.877505)","(55.64366640625, 117.96380555555555, 0.871853)","(67.03883671874999, 122.72122777777778, 0.81035)","(34.2355, 159.62031944444445, 0.878702)","(26.210853906249998, 160.79223333333334, 0.857964)","(24.87423046875, 204.82372083333334, 0.887232)","(24.891282812500002, 246.4644541666667, 0.895599)","(40.278803906250005, 159.59955555555555, 0.841437)","(45.60614296874999, 202.4246611111111, 0.88981)","(44.943671093750005, 242.8777, 0.896911)","(34.91782734375, 70.38044722222223, 0.915136)","(38.9162515625, 70.37172638888889, 0.793171)","(28.219059375, 71.57769305555556, 0.845303)","(36.919959375, 70.39332083333332, 0.153052)","(48.970827343749995, 252.37759444444444, 0.790879)","(50.978332031250005, 248.83942777777776, 0.820046)","(41.59907578125, 247.63138472222224, 0.817042)","(24.214561718749998, 255.97057777777778, 0.779447)","(20.199528984375, 253.60100277777778, 0.751102)","(26.888275781249998, 251.1899, 0.824871)"
2,"(36.92439765625, 72.78075277777778, 0.884038)","(30.893007031250004, 97.7468375, 0.922332)","(18.855757578125, 96.5716013888889, 0.861726)","(1.7897088828124998, 109.66032638888889, 0.777202)","(10.823402890625, 96.5583125, 0.680232)","(42.26948984375, 97.75348194444443, 0.885519)","(55.643432812499995, 115.59962916666667, 0.868055)","(67.70434531250001, 122.73534722222222, 0.870727)","(33.582605468749996, 160.7984625, 0.880559)","(25.54978359375, 161.9795125, 0.860277)","(24.86582109375, 204.8370097222222, 0.876861)","(24.886610937500002, 246.4623777777778, 0.894334)","(40.2767015625, 159.61492083333334, 0.845938)","(45.6185234375, 202.4271527777778, 0.899691)","(44.940400781250005, 242.87354722222224, 0.898876)","(34.24461015625, 70.37961666666666, 0.924376)","(38.24934140625, 70.37214166666666, 0.833022)","(26.88173515625, 71.57354027777777, 0.873513)","(37.58780390625, 72.77078611111112, 0.132222)","(49.627459375, 252.38922222222223, 0.795227)","(50.979266406250005, 250.001375, 0.819072)","(40.937771875, 247.62930833333334, 0.831578)","(24.218532812499998, 255.98095972222222, 0.788667)","(20.20006625, 254.76876388888888, 0.757739)","(26.880800781250002, 251.18906944444447, 0.819627)"
3,"(36.25164765625, 72.79155, 0.885299)","(30.229834375, 97.75306666666667, 0.922372)","(18.194360234375, 97.74185416666667, 0.866656)","(0.0, 0.0, 0)","(0.0, 0.0, 0)","(40.941742968750006, 97.75057500000001, 0.891505)","(54.9865671875, 113.2105361111111, 0.859827)","(67.6936, 122.74365277777778, 0.848179)","(33.5706921875, 160.79804722222224, 0.873011)","(25.537403124999997, 161.9849111111111, 0.860925)","(24.219, 204.83451805555558, 0.866358)","(24.88450859375, 246.4632083333333, 0.890478)","(40.26665703125, 159.6078611111111, 0.852012)","(45.623195312499995, 201.25606944444445, 0.900309)","(44.27629375, 241.69208194444442, 0.885433)","(33.58097031250001, 70.38750694444445, 0.925342)","(37.58546796875, 70.38667638888889, 0.836449)","(26.215525781249998, 71.58101527777778, 0.878317)","(37.587336718749995, 71.58392222222223, 0.126362)","(49.6288609375, 251.21232500000002, 0.823267)","(50.97459453125, 247.6538097222222, 0.832689)","(40.274599218750005, 245.27509861111113, 0.83732)","(24.870025781249996, 255.9780527777778, 0.791983)","(20.864033125000002, 254.77291666666665, 0.759531)","(26.8749609375, 251.1894847222222, 0.809124)"
4,"(35.583803125, 72.78532083333333, 0.889667)","(30.221658593750004, 97.76261805555556, 0.920131)","(18.180297890625, 97.75265138888889, 0.875716)","(1.7862049765624999, 104.8929375, 0.748522)","(2.1317275078125, 100.1388375, 0.298762)","(40.93707109375, 97.7543125, 0.892862)","(54.979559375, 112.0236722222222, 0.854001)","(67.69032968750001, 122.7432375, 0.837942)","(33.5641515625, 159.6265486111111, 0.867493)","(24.887778906250002, 160.81175138888887, 0.85894)","(24.219700781250005, 204.8079402777778, 0.862579)","(24.884975781250002, 247.62557083333334, 0.891146)","(40.26245234375, 158.4417611111111, 0.847722)","(45.62249453125, 200.06754444444442, 0.895824)","(41.6063171875, 240.4873611111111, 0.866639)","(33.561582031250005, 70.39124444444444, 0.9223)","(36.9152875, 70.38501527777778, 0.827976)","(25.553754687500003, 71.59471944444444, 0.87796)","(35.58170078125, 69.20396527777778, 0.120307)","(47.62509375, 251.1857472222222, 0.829905)","(50.29133281250001, 247.62889305555555, 0.823042)","(39.59110390625, 244.0608263888889, 0.843308)","(24.8768, 257.1420763888889, 0.782685)","(21.530195781249997, 254.78039166666667, 0.74876)","(26.2180953125, 251.19239166666668, 0.809715)"
5,"(34.922499218750005, 72.78407499999999, 0.889426)","(29.553346875, 97.7451763888889, 0.923904)","(17.5134578125, 97.73520972222221, 0.876704)","(2.123988546875, 108.44896111111113, 0.659672)","(2.793103828125, 121.54682222222222, 0.143827)","(40.26946015625, 97.73604027777778, 0.908959)","(53.65204609375, 110.84760555555555, 0.865064)","(67.03393125000001, 125.10741388888889, 0.864407)","(32.903314843749996, 159.61824305555555, 0.866735)","(24.87796796875, 160.81133611111113, 0.867769)","(24.2175984375, 204.8245513888889, 0.858628)","(24.887778906250002, 246.45947083333334, 0.889869)","(39.6104921875, 158.42805694444445, 0.854125)","(45.609413281250006, 200.0646375, 0.898032)","(40.26525546874999, 236.9471180555556, 0.891076)","(32.900278125, 70.392075, 0.91425)","(36.2425375, 70.38501527777778, 0.814056)","(25.54020625, 71.59596527777778, 0.862984)","(34.24367578125, 71.58267638888888, 0.147898)","(45.6274, 250.02213888888886, 0.86193)","(47.620655468749995, 246.44950416666666, 0.838599)","(38.264525, 241.67547083333332, 0.812032)","(24.877267187500003, 255.98220555555557, 0.774896)","(21.531387109375, 254.77665416666667, 0.74545)","(26.2208984375, 250.0291986111111, 0.813416)"
6,"(34.915958593750005, 72.77826111111112, 0.88668)","(28.89297734375, 96.57575416666666, 0.921706)","(17.50322640625, 96.57658472222222, 0.878748)","(2.1265043515624997, 108.4618347222222, 0.652128)","(2.7976121875, 121.55014444444447, 0.162204)","(40.255678125, 96.5603888888889, 0.913684)","(52.975325, 110.85341944444444, 0.853262)","(66.36888984375, 127.501075, 0.859937)","(32.8979421875, 159.6049541666667, 0.876368)","(24.8735296875, 160.79929305555555, 0.871882)","(24.221803124999997, 204.80586388888887, 0.870675)","(24.888246093750002, 246.45864027777782, 0.890529)","(39.60441875, 158.4160138888889, 0.865103)","(44.94600703125, 198.86406944444445, 0.887678)","(38.9349390625, 235.76814444444446, 0.906581)","(32.2438796875, 70.3846, 0.905742)","(35.5847375, 70.37961666666666, 0.796775)","(24.889180468750002, 71.58143055555556, 0.848732)","(33.5753640625, 70.39124444444444, 0.168122)","(44.27325703125, 250.01923194444444, 0.832357)","(45.6306703125, 246.458225, 0.854882)","(36.25024609375, 239.31752361111114, 0.798391)","(24.8768, 257.1416611111111, 0.780155)","(21.53496109375, 254.7779, 0.749216)","(26.2218328125, 250.02504583333334, 0.816972)"
7,"(34.9087171875, 72.77826111111112, 0.884438)","(28.89251015625, 96.55914305555555, 0.921643)","(17.503833750000002, 96.56495694444445, 0.880225)","(2.1249018984375, 108.4767847222222, 0.679112)","(2.7996678125, 123.92677916666665, 0.164169)","(39.60932421875, 95.38515277777778, 0.91765)","(51.643840624999996, 112.03239305555554, 0.853797)","(65.0161484375, 128.70413472222222, 0.841198)","(32.89957734375, 158.4401, 0.877552)","(24.87469765625, 159.62571805555552, 0.874908)","(24.22063515625, 204.8278736111111, 0.867849)","(24.88591015625, 246.45448750000003, 0.882823)","(39.60465234375, 158.4052166666667, 0.864847)","(43.60471171875, 200.04345833333332, 0.860553)","(37.593643750000005, 234.56259305555554, 0.911903)","(32.23617109375, 70.38418472222222, 0.90194)","(35.58123359375, 70.37421805555556, 0.825491)","(24.88591015625, 71.57935416666666, 0.846506)","(33.574196093750004, 68.01585555555556, 0.178576)","(40.26011640625, 250.01466388888892, 0.864373)","(44.2748921875, 247.62266388888892, 0.821079)","(34.916192187499995, 235.74987222222225, 0.797585)","(24.869325, 255.9722388888889, 0.769794)","(21.528747499999998, 254.76834861111115, 0.746475)","(26.878698437500002, 250.0238, 0.806505)"
8,"(34.9087171875, 72.77369305555557, 0.882941)","(28.895313281249997, 96.5487611111111, 0.923231)","(17.50967359375, 96.55166805555555, 0.881542)","(2.1223954375, 109.64620694444446, 0.692063)","(2.798336328125, 122.73493194444444, 0.181144)","(39.6076890625, 95.373525, 0.92063)","(50.9584765625, 114.41151944444444, 0.846966)","(61.0235640625, 132.24105555555556, 0.849172)","(32.242010937500005, 158.4135222222222, 0.875185)","(24.871660937500003, 158.4438375, 0.87854)","(24.2175984375, 204.8004652777778, 0.869977)","(24.881238281250003, 245.2755138888889, 0.888589)","(39.599980468750005, 157.2324722222222, 0.862975)","(40.93893984375, 200.05799305555556, 0.862782)","(35.5758609375, 233.38195833333333, 0.907971)","(32.2354703125, 70.3808625, 0.897377)","(35.5814671875, 70.36965000000001, 0.828575)","(24.886143750000002, 71.57727777777778, 0.84734)","(33.572794531250004, 68.01211805555556, 0.174532)","(38.25401328125, 250.02255416666668, 0.854845)","(40.278803906250005, 246.4549027777778, 0.822386)","(33.56835625, 234.5447361111111, 0.789895)","(24.86768984375, 255.9743152777778, 0.805369)","(21.526481640624997, 254.76917916666667, 0.772963)","(26.2218328125, 248.8460722222222, 0.794705)"
9,"(34.9087171875, 72.77161666666666, 0.883475)","(29.5472734375, 96.55540555555557, 0.924083)","(17.514999531249998, 96.55748194444445, 0.882514)","(2.12191890625, 110.83763888888889, 0.706171)","(2.7958835937499997, 125.11779583333332, 0.157994)","(39.60909062499999, 95.38224583333333, 0.917487)","(50.296238281250005, 117.9646361111111, 0.864213)","(59.673625781249996, 136.9889263888889, 0.880086)","(32.24177734375, 158.4143527777778, 0.880356)","(24.87282890625, 158.4417611111111, 0.879177)","(24.21713125, 204.80835555555555, 0.875301)","(24.87703359375, 245.2755138888889, 0.880403)","(39.59624296874999, 157.23745555555556, 0.870647)","(40.263153125, 200.05467083333335, 0.871899)","(33.5819046875, 233.36160972222223, 0.904588)","(32.235003125000006, 70.37920138888889, 0.899477)","(35.584270312499996, 70.36881944444444, 0.842243)","(24.886610937500002, 71.57727777777778, 0.842822)","(32.907052343749996, 68.01294861111111, 0.183681)","(35.57913125, 250.01674027777779, 0.841263)","(38.9227921875, 246.46113194444445, 0.835268)","(31.565289843749998, 234.53850694444444, 0.794795)","(24.873763281250003, 255.9697472222222, 0.815127)","(21.5332325, 254.77042500000002, 0.775881)","(26.214357812499998, 248.84358055555555, 0.777915)"
10,"(34.91268828125, 72.77867638888888, 0.890925)","(29.553346875, 96.56163472222222, 0.926959)","(18.169762812500004, 96.55955833333334, 0.888057)","(2.1194381406250002, 112.03986805555556, 0.749778)","(2.7951828125, 127.49650694444443, 0.168125)","(39.6114265625, 96.54959166666667, 0.914602)","(48.97176171875, 119.15191527777777, 0.886495)","(56.328563281250005, 139.3884013888889, 0.875528)","(32.24037578125, 158.4081236111111, 0.878365)","(24.87282890625, 158.43304027777776, 0.880381)","(24.218065624999998, 203.63478055555555, 0.874928)","(24.877734375, 245.26139444444442, 0.87816)","(39.590870312499995, 157.2353791666667, 0.870658)","(39.58736640625, 200.0492722222222, 0.883471)","(32.89630703125, 233.35455, 0.8879)","(32.239207812500005, 70.38376944444444, 0.910299)","(35.588475, 70.37754027777778, 0.836479)","(25.53530078125, 71.58226111111111, 0.84669)","(33.574896875, 69.20271944444444, 0.17996)","(34.23433203125, 250.00303611111113, 0.827349)","(36.91832421875, 246.45158055555555, 0.808617)","(30.888335156249997, 234.53933750000002, 0.761849)","(24.88240625, 255.96185694444446, 0.815175)","(22.197456328125, 253.61096944444446, 0.779026)","(26.213890624999998, 248.83112222222223, 0.766693)"
11,"(34.91922890625, 72.77784583333333, 0.891658)","(29.56058828125, 96.57990694444445, 0.928432)","(18.174271171875, 96.56910972222222, 0.891727)","(1.790136359375, 114.41276527777778, 0.786107)","(2.78962328125, 128.68918472222222, 0.218466)","(40.2626859375, 96.57616944444445, 0.907975)","(48.959147656249996, 120.34750000000001, 0.883654)","(52.30514453125, 144.1346111111111, 0.876733)","(32.89560625, 158.41850555555556, 0.881211)","(24.879135937500003, 158.43926944444445, 0.877862)","(24.21713125, 203.62564444444445, 0.873936)","(24.879135937500003, 245.27759027777776, 0.867572)","(39.59484140625, 157.25448194444445, 0.879438)","(38.9162515625, 200.04802638888887, 0.869431)","(31.556646875000006, 233.38320416666667, 0.87091)","(32.89724140625, 70.3846, 0.912998)","(36.24557421875, 70.38044722222223, 0.842266)","(25.542775781249997, 71.58558333333333, 0.849534)","(33.574896875, 69.20188888888889, 0.178247)","(32.90191328125, 250.02463055555558, 0.768263)","(35.579598437499996, 247.63636805555558, 0.76596)","(29.570399218749998, 234.57920416666667, 0.721949)","(24.221569531249997, 255.97390000000001, 0.790225)","(21.526037812500004, 254.76461111111112, 0.752537)","(26.215992968749998, 250.00843472222223, 0.74663)"
12,"(34.920396875, 72.79071944444445, 0.889774)","(29.566895312499998, 97.74891388888888, 0.935068)","(18.177821796875, 97.73894722222222, 0.896559)","(1.787585515625, 117.98830694444445, 0.815974)","(2.1374552265625, 132.2456236111111, 0.287548)","(40.272496875, 97.74476111111112, 0.902757)","(47.63513828125, 121.52979583333334, 0.890977)","(46.968695312499996, 146.52079722222223, 0.894193)","(31.575334374999997, 159.6049541666667, 0.878245)","(24.8641859375, 159.6228111111111, 0.875396)","(24.2119921875, 203.63478055555555, 0.875336)","(24.8735296875, 245.26679305555558, 0.866279)","(38.9335375, 158.43926944444445, 0.882205)","(37.587103125, 201.23945833333332, 0.883333)","(30.88786796875, 234.56425416666664, 0.885158)","(32.8979421875, 70.39415138888889, 0.918071)","(36.25118046874999, 70.39041388888889, 0.869511)","(25.5472140625, 71.59887222222223, 0.851464)","(33.575130468750004, 69.20396527777778, 0.169397)","(30.897678906249997, 251.20360416666665, 0.775799)","(34.24274140625, 248.84025833333337, 0.778314)","(29.559653906250002, 236.93590555555554, 0.724828)","(24.214561718749998, 255.97348472222222, 0.787266)","(20.864990859375002, 254.76502638888888, 0.749654)","(26.208284374999998, 249.9997138888889, 0.730301)"
13,"(35.58076640625, 73.95681944444445, 0.887556)","(30.2218921875, 97.75888055555555, 0.933542)","(18.1934025, 97.75099027777777, 0.894523)","(0.0, 0.0, 0)","(0.0, 0.0, 0)","(40.2729640625, 97.75597361111112, 0.90234)","(48.28803281249999, 123.92345694444444, 0.88734)","(44.279330468750004, 147.70101666666667, 0.865747)","(32.22776171875, 159.62364166666666, 0.866951)","(24.87469765625, 160.79347916666666, 0.868587)","(24.2152625, 203.63145833333334, 0.878762)","(25.54184140625, 246.44078333333334, 0.859969)","(38.923492968750004, 159.61242916666666, 0.868945)","(36.91738984375, 201.25773055555558, 0.880492)","(29.570165624999998, 239.30963333333332, 0.862012)","(32.910322656249996, 70.39871944444444, 0.921884)","(36.91645546875, 70.39332083333332, 0.874521)","(25.555623437500003, 71.60593194444445, 0.851384)","(34.91175390625, 70.39415138888889, 0.157719)","(27.5533171875, 252.39835833333333, 0.651926)","(30.903985937500003, 252.38880694444444, 0.663124)","(29.5598875, 242.88517500000003, 0.694276)","(23.54438125, 257.15619583333336, 0.751226)","(20.19843109375, 254.77291666666665, 0.729133)","(26.88780859375, 251.19114583333334, 0.672234)"
14,"(36.24557421875, 75.146175, 0.876716)","(30.233104687499996, 97.75929583333333, 0.931319)","(18.85180984375, 97.75223611111112, 0.887404)","(7.467081171875001, 120.36161944444444, 0.845056)","(2.127062640625, 138.20818194444448, 0.432623)","(40.928428125, 97.76137222222223, 0.891417)","(46.96192109375, 125.11571944444444, 0.894801)","(38.932369531249996, 147.73216250000002, 0.886189)","(32.898409375, 158.41892083333335, 0.876711)","(24.8894140625, 158.43179444444442, 0.876157)","(24.2194671875, 203.61401666666666, 0.876421)","(25.5472140625, 246.44161388888887, 0.861078)","(39.588067187499995, 158.41269166666666, 0.871842)","(36.912484375000005, 201.23821249999997, 0.881525)","(30.225863281250003, 239.32624444444443, 0.860803)","(33.5734953125, 70.4145, 0.915881)","(37.58243125, 70.40785555555556, 0.864757)","(26.2185625, 72.76954027777778, 0.841308)","(35.582401562499996, 71.58350694444445, 0.16886)","(28.2143875, 252.4153847222222, 0.674909)","(31.563888281249998, 252.40749444444444, 0.69049)","(29.566428124999998, 244.06913194444445, 0.702772)","(23.53527109375, 257.1703152777778, 0.728864)","(20.194273125, 254.7816375, 0.713626)","(27.54841171875, 251.20028194444447, 0.671581)"
15,"(36.9129515625, 75.15198888888888, 0.867657)","(30.889269531250005, 97.76220277777777, 0.931499)","(18.86208796875, 97.75846527777779, 0.883358)","(8.823933828125, 121.55388194444444, 0.844715)","(2.1187630546875, 141.77998611111113, 0.609579)","(40.936837499999996, 97.76344861111112, 0.887416)","(46.95117578125, 126.28970972222221, 0.896325)","(35.5908109375, 147.70350833333333, 0.8602)","(32.90822031249999, 157.2548972222222, 0.882839)","(25.5416078125, 158.417675, 0.880111)","(24.86395234375, 203.6206611111111, 0.878535)","(25.54768125, 246.44784305555555, 0.857712)","(39.5936734375, 157.2424388888889, 0.873917)","(37.579394531249996, 201.23821249999997, 0.884)","(30.899314062499997, 239.32084583333335, 0.855109)","(34.23386484375, 70.41948333333333, 0.910224)","(37.594578125000005, 70.41117777777778, 0.857888)","(26.87846484375, 72.77369305555557, 0.828726)","(35.58029921875, 71.58475277777777, 0.171208)","(28.89064140625, 252.41455416666668, 0.711851)","(32.238740625, 252.40001944444444, 0.729868)","(30.23520703125, 244.06248749999997, 0.713987)","(24.19260390625, 257.16491666666667, 0.742256)","(20.864079843749998, 254.7783152777778, 0.718007)","(27.55028046875, 251.19239166666668, 0.680656)"
16,"(36.922295312500005, 76.34923472222222, 0.87159)","(30.90375234375, 97.75929583333333, 0.927116)","(19.528998125, 97.74932916666667, 0.868184)","(12.164301093749998, 121.54848333333334, 0.85774)","(1.7851397890625003, 145.34182361111112, 0.894971)","(41.60001015624999, 97.75888055555555, 0.882692)","(46.94930703125, 126.29801527777778, 0.906394)","(33.5650859375, 146.52827222222223, 0.88445)","(33.5819046875, 157.24036250000003, 0.881556)","(26.22206640625, 157.24493055555553, 0.874611)","(24.87096015625, 202.44999305555555, 0.878093)","(24.89151640625, 245.26596249999997, 0.862851)","(39.61025859375, 157.2362097222222, 0.855097)","(38.264525, 200.06588333333335, 0.889148)","(32.2284625, 241.68003888888887, 0.865311)","(34.24110625, 71.57935416666666, 0.90867)","(38.252144531249996, 71.57104861111111, 0.87208)","(26.890144531249998, 72.78656666666667, 0.808863)","(35.58076640625, 72.77369305555557, 0.184516)","(29.56245703125, 254.7816375, 0.73851)","(33.56672109375, 253.6064013888889, 0.749157)","(30.893007031250004, 244.0890652777778, 0.737656)","(24.20148046875, 257.16408611111115, 0.757061)","(20.862935234375, 254.78371388888888, 0.720879)","(26.88687421875, 250.00885000000002, 0.703749)"
17,"(37.593410156249995, 77.52737777777776, 0.869678)","(31.565289843749998, 97.76635555555556, 0.923083)","(20.194016171874996, 97.76054166666667, 0.862874)","(14.167297421874999, 122.732025, 0.852251)","(8.138850078125001, 145.33517916666668, 0.85256)","(42.26925625, 97.76635555555556, 0.879813)","(46.947905468749994, 126.30922777777779, 0.902744)","(32.235003125000006, 145.321475, 0.845609)","(34.252552343750004, 158.4305486111111, 0.878042)","(27.551915624999996, 158.43968472222224, 0.870796)","(24.879603125, 203.6410097222222, 0.871834)","(25.5383375, 246.4374611111111, 0.868553)","(40.93099765625, 158.42182777777776, 0.834069)","(39.599980468750005, 201.2602222222222, 0.891222)","(34.22989375, 242.90137083333332, 0.882702)","(34.91175390625, 71.5864138888889, 0.893097)","(38.91508359375, 71.58350694444445, 0.849272)","(28.213920312499997, 72.78864305555555, 0.775278)","(34.91385625, 72.7712013888889, 0.178421)","(32.230097656249995, 257.14083055555557, 0.776427)","(35.5786640625, 255.9701625, 0.7836)","(32.2410765625, 247.62847777777782, 0.735353)","(24.19493984375, 257.1690694444444, 0.770873)","(20.196632421874998, 254.7832986111111, 0.738587)","(26.886173437500002, 250.0238, 0.758891)"
18,"(38.91134609375, 78.70469027777777, 0.883678)","(32.242010937500005, 98.92248888888889, 0.919325)","(22.1946765625, 98.92290416666667, 0.867322)","(16.84028734375, 122.73700833333332, 0.876034)","(12.153555781249999, 145.33393333333333, 0.861117)","(43.60658046875, 97.7638638888889, 0.875557)","(46.94930703125, 127.46992916666667, 0.895087)","(30.220490625, 144.1607736111111, 0.815746)","(35.58543828125, 157.23953194444445, 0.870146)","(28.891809374999998, 157.25282083333335, 0.878662)","(24.88591015625, 203.62772083333334, 0.86937)","(25.543476562499997, 247.63055416666668, 0.888688)","(42.942239843749995, 157.22873472222224, 0.809828)","(42.27789921875, 202.4188472222222, 0.865079)","(36.92019296875, 245.27468333333334, 0.895827)","(35.58310234375, 71.5992875, 0.889647)","(39.579190625, 71.5938888888889, 0.840736)","(28.88269921875, 73.96014166666667, 0.814167)","(38.25821796875, 73.9613875, 0.13885)","(35.591278125, 258.3497041666667, 0.817476)","(39.58946875, 258.33143194444443, 0.834385)","(34.915958593750005, 248.84316527777779, 0.795098)","(23.531066406249998, 258.33143194444443, 0.775858)","(19.52881125, 254.77997638888894, 0.76105)","(27.55285, 251.2040194444444, 0.829912)"
19,"(38.92536171875, 78.71673333333332, 0.898432)","(33.565553125, 98.92996388888889, 0.91991)","(22.87158453125, 98.92622638888889, 0.876622)","(18.1794803125, 122.74822083333333, 0.88067)","(15.510438124999999, 144.16285000000002, 0.876181)","(44.9364296875, 98.92498055555555, 0.892594)","(46.95911796874999, 127.49027777777778, 0.899167)","(29.5650265625, 142.9626972222222, 0.782714)","(36.25258203125, 158.40604722222224, 0.868744)","(28.89835, 158.4201666666667, 0.885658)","(25.54090703125, 203.6435013888889, 0.879615)","(25.5565578125, 247.63263055555558, 0.888029)","(44.2786296875, 157.24866805555556, 0.822672)","(45.6166546875, 201.25980694444445, 0.906009)","(40.93870625, 245.2551652777778, 0.861242)","(36.2500125, 72.7653875, 0.89351)","(39.5936734375, 71.60634722222223, 0.82111)","(29.554982031250002, 75.1627861111111, 0.833984)","(40.9335671875, 77.5286236111111, 0.139963)","(40.928428125, 257.1512125, 0.826478)","(45.61828984375, 255.96019583333333, 0.841139)","(39.605353125, 248.82738472222223, 0.781604)","(23.53527109375, 257.1661625, 0.758658)","(19.531777890625, 254.77208611111112, 0.758783)","(28.222796874999997, 251.20568055555555, 0.859219)"
20,"(39.59530859375, 79.91190277777778, 0.911288)","(34.237135156250005, 98.95072777777779, 0.928679)","(24.19073515625, 98.9353625, 0.902089)","(19.51685125, 125.1020152777778, 0.847562)","(18.85657515625, 145.35345138888889, 0.875448)","(45.605909374999996, 98.96069444444444, 0.910261)","(47.624860156249994, 128.66842083333333, 0.896472)","(29.5659609375, 140.5819097222222, 0.752665)","(37.579628125000006, 158.41809027777776, 0.870418)","(29.562223437500002, 158.4322097222222, 0.881701)","(25.542775781249997, 203.6381027777778, 0.878671)","(26.210853906249998, 247.63055416666668, 0.883976)","(44.94881015625, 158.4085388888889, 0.840541)","(48.2889671875, 202.43670416666666, 0.892505)","(46.963089062499996, 248.8165875, 0.895325)","(37.593410156249995, 73.96803194444445, 0.886567)","(40.265021875, 73.95723472222222, 0.782917)","(30.23941171875, 77.53485277777779, 0.833435)","(40.9345015625, 79.90816527777778, 0.150869)","(49.638438281250004, 257.14996666666667, 0.747352)","(52.981865625000005, 254.77416250000005, 0.767969)","(45.62646562500001, 252.40500277777778, 0.80716)","(23.539942968749997, 257.1628402777778, 0.750744)","(19.529395234375, 254.76834861111115, 0.752155)","(28.876859375, 251.19945138888886, 0.841545)"
21,"(40.275533593750005, 81.08713888888887, 0.898078)","(34.9194625, 100.11724305555556, 0.926118)","(24.219934374999998, 98.93993055555555, 0.918275)","(23.528263281250002, 125.11904166666667, 0.84607)","(24.195640625000003, 145.35386666666668, 0.857066)","(46.2837984375, 100.13966805555556, 0.920302)","(48.29504062499999, 129.87023472222222, 0.883755)","(30.894175, 139.39670694444445, 0.770717)","(38.26032031249999, 158.42764166666666, 0.864671)","(30.893007031250004, 159.59997083333334, 0.858525)","(25.54090703125, 204.8262125, 0.86498)","(26.2162265625, 246.4640388888889, 0.875128)","(45.61945781250001, 158.41310694444445, 0.848705)","(50.9734265625, 202.43089027777776, 0.908399)","(53.65625078125001, 247.65464027777782, 0.896079)","(38.922324999999994, 77.51824166666665, 0.892073)","(41.60748515625, 76.33345416666667, 0.785037)","(31.57416640625, 79.88740138888889, 0.840472)","(44.28026484375, 79.90858055555556, 0.153543)","(60.336097656250004, 251.21481666666668, 0.694631)","(61.01071640625, 248.8257236111111, 0.727301)","(52.303509375, 253.59851111111112, 0.837371)","(23.531066406249998, 257.16865416666667, 0.747856)","(19.522761171874997, 254.76710277777775, 0.759827)","(28.88526875, 250.031275, 0.836106)"
22,"(43.60821562499999, 81.12492916666667, 0.868321)","(36.9157546875, 100.15212638888889, 0.920895)","(25.54884921875, 98.96194027777777, 0.909728)","(24.882639843750002, 127.48487916666667, 0.839184)","(25.5453453125, 140.58149444444444, 0.700788)","(47.6180859375, 101.31656527777777, 0.905604)","(49.626291406250004, 131.07329444444446, 0.870336)","(30.90094921875, 139.3884013888889, 0.760784)","(39.58129296874999, 161.99736944444444, 0.864284)","(32.22659375, 163.17094444444444, 0.85413)","(25.5383375, 206.00310972222223, 0.862589)","(26.21459140625, 247.63844444444447, 0.872068)","(46.299449218750006, 161.97702083333334, 0.849814)","(54.318021875, 202.43338194444442, 0.88939)","(61.003708593750005, 245.247275, 0.884236)","(39.61119296875, 78.72005555555556, 0.877953)","(44.932224999999995, 78.71299583333334, 0.712759)","(33.576532031250004, 79.91813194444444, 0.874645)","(45.6175890625, 78.71673333333332, 0.115966)","(67.70200937499999, 245.26430138888887, 0.661065)","(68.3714890625, 244.06996249999997, 0.700194)","(60.33189296875, 252.3863152777778, 0.834232)","(22.873009453125, 257.17239166666667, 0.734716)","(19.5163840625, 254.76751805555554, 0.755432)","(28.881064062500002, 251.19945138888886, 0.829056)"
