,Trunk,HipR,AnkleR,HipL,AnkleL,KneeR,KneeL
44,6.2566401715274065,32.37038247034432,76.12959948739663,25.54335735884924,82.03472303203422,125.2184702830611,162.89751802039922
45,4.93774248711722,4.868498584119542,24.364103945812047,47.01138521949047,79.66090208912372,144.86616663647632,178.04818010782088
46,10.642960571894696,32.66444817613748,37.68960458828527,69.76712700961201,71.30915027971777,172.57682600935001,161.2085395353797
47,8.180169614075329,82.302870657899,72.77285737159372,48.1165461982316,64.05990481712885,160.45863945010697,130.20788522886417
48,10.630233838955396,42.6577546389025,86.4838818764193,60.0840898092464,66.68579391749664,125.12106122645659,168.77887475599437
49,7.588758580002335,30.651012338469567,103.71014207005163,45.08413241878345,91.16238935970208,145.02737250357475,173.64097219409427
50,0.4681980565563068,34.56772063269248,118.59167425570274,26.254429653223156,64.73754705964156,141.61392311789066,176.74477858772192
51,3.194923588216561,30.338705018282397,112.80538988514927,4.325303459935714,109.1246412842646,146.4313242222298,176.64654643569344
52,6.1901822254608785,30.134559308281936,103.31598385582707,33.863576345016554,94.76924634684079,146.74869905764848,178.5628007374935
53,5.996454887662053,23.747108603608126,99.09566481232969,61.415120489844185,86.31679418210359,158.84273634673426,161.30499350254567
54,7.849378350140173,20.12216695978854,82.64816568330745,76.51441247099646,87.35783843943754,173.78444915548423,149.52956886160547
55,8.12410921338909,17.968878666632857,38.3659480702074,82.92348183243753,81.66881648320552,171.62668783958748,140.41583034505635
56,10.061242243717265,20.508158925684683,6.011841388147431,80.46778073910382,79.36252906515098,171.09836502123795,143.42021226278354
57,13.252684072452986,23.56999269859035,8.145254915959102,68.4139985036677,80.70378515591344,157.2458428403693,150.90335258730917
58,12.865606696376835,12.257208917575033,30.22611249481147,53.185582368014714,80.08559686407831,119.52030983045913,164.84670517364572
59,16.325117397233413,3.065564781409355,32.49111945248816,31.489436942038935,79.21774243348513,79.8423249181076,178.59280348897565
60,21.865306906182308,21.54291016781802,23.935099446587653,7.539331077448612,90.99522810636928,49.892847406362584,166.76111022415986
61,20.350332869032485,45.25986055824786,,15.848764301792041,119.1391725942329,26.574493649252993,173.44308173543556
62,19.615413167278476,63.29380082421134,,2.8186358353799563,124.30622271046312,2.8470714982628955,175.3930691799453
63,19.52409038001216,59.63069630911536,12.07553352158728,12.068386372739795,92.5073994873598,170.67571276271386,174.97327509040142
64,21.54228195870275,63.5892198775514,2.2297491048605553,22.397508549058387,81.40064923303505,174.055761693246,175.18236307837503
65,19.936419510930072,67.27762413580619,49.146068304729965,21.947587947259567,74.06255328996414,178.24847590686628,174.44825884976427
66,22.64295648729499,60.85569758180985,39.14067972660577,28.804081760127858,67.41766691885898,179.24501466595004,175.5034584480297
67,20.35910554823582,59.74684017727001,134.6271729421307,28.27360972805793,61.122514778373706,171.22953994623046,175.43525088160052
68,20.53772698114729,50.555181129254464,14.037995993276017,27.993224708190937,51.047083614309166,165.60201877561732,170.68744597969553
69,18.179589978750677,36.487320460814445,67.54916583010373,26.345489345618965,,178.58776907816232,170.4085566994963
70,17.665196532011304,52.01496498804471,93.90991070731592,36.46540663700428,45.72994983448407,85.25132243026482,179.12960203178199
71,13.528924915552306,39.80587585619874,58.15986005046716,31.169393820553857,47.22971586822387,171.3162456208893,179.609333239467
72,12.405361017529398,97.91851652986634,85.13355158969338,26.189971773244572,32.26151495657511,92.1725561198614,176.98825541515845
73,,82.69872108501262,71.62459202226725,25.129388510555675,51.359757989419066,110.74972657977173,166.82884715590063
74,,66.3443858595976,64.36068663500927,15.355517367139036,95.92157248902875,125.81484163506485,169.87338730477282
75,14.72192567182952,49.35250472828171,97.08251143369675,9.04095261687021,95.32451169708153,128.47177031624318,164.3906722897534
76,16.003636028530554,32.229199270334135,109.05029686521432,7.462348645827498,98.44730524472828,141.9206242705971,155.4156717939097
77,13.490173834592968,27.757159298879916,109.21820206409048,4.690408414019129,94.73191053481592,138.3696387349874,154.78198358470448
78,10.326087501018565,22.0860240895126,104.96783391565499,1.990734387264654,83.68817002619933,142.69631784736953,160.33222230401586
79,5.721121599586449,16.84278648039742,104.12759000028647,5.9959468886445855,17.65214381491372,146.57734238311735,170.86481879183847
80,10.679207338894676,8.59295043635672,82.70997249412987,13.622020614501032,42.238242782643155,161.9927213458829,172.52256544064454
81,11.583150688941306,5.859858826767909,72.87317731376693,16.802412627213513,70.03131060356695,166.33699582891666,161.54144115147426
82,15.526222849207574,2.7763623664104755,55.648153987966886,25.981298950899227,80.60235623273749,168.74414893541228,137.77563861306848
83,14.439025121908593,5.361191083716937,21.477622959547364,31.97964398801387,82.55389541755945,179.31283700858842,119.9777281293734
84,15.130745565080803,8.767236559944457,10.59798570750395,41.229670863360965,80.00956118503066,175.344310890974,101.20038454728552
85,15.366235429895255,16.03108677806329,47.183444516066096,42.726738272503624,86.32008558392401,163.0433877919689,96.16317335208228
86,16.54459100068372,15.286555866715721,63.220585405108,42.00630098161411,92.56635265598773,164.50168768129743,95.4177818388502
87,15.687804418165998,21.598713392259032,72.11926104599881,41.37174752108547,89.28623210865504,158.32226744145444,106.02348818924705
88,14.544425206831193,19.80063441469215,82.22250693024652,32.26797048187079,52.3950343335819,166.53756336369963,130.41053730929636
89,14.13059545479599,11.582407107617549,100.59368457977038,23.572394619254144,25.22903708556481,175.1916566397792,142.9228223263661
90,13.722010858418965,12.179952187858401,104.49779666403899,3.626081999335953,10.775885104713337,165.06920289747387,165.85602844144046
91,13.056945121412467,5.827736829419112,101.20435933798827,17.11490330609774,55.36714784515624,166.61230140402486,167.22364315022753
92,13.890295221358485,2.934529895101486,101.63610143645275,28.2546536289412,63.327258708165616,167.42584947134304,155.90756670730417
93,14.307608667310745,0.016521200006482672,100.71629287137168,35.36763377995736,72.9928802458323,169.39112983756098,143.24113822034644
94,11.636263218764187,2.1260311834328447,100.89966170831197,38.09351619203794,87.58034054770519,170.49699321018,141.60821763837436
95,11.092861896036148,4.627262479940562,105.06282394467678,32.74682579351133,96.72807441408686,176.93090662074616,144.62016620014228
96,10.568282099381847,7.008868443753077,111.29865330576762,33.95166049300807,102.73670797990619,179.27365699739693,143.56934602413565
97,,9.50838345967865,112.25442074642297,35.48964769183542,100.14772112237705,172.876157053873,143.26860924650128
98,9.877094595121086,9.762814074285437,108.49683275707483,36.08055214514077,92.72918047255608,172.50867808993982,144.79209818131903
99,,9.539841917308104,112.2697182656975,29.543861690016637,88.38141100166582,172.71533918686427,155.59517003736278
100,,9.25062491407645,113.79560384566867,27.424147574510773,79.60114798886696,173.0586677635336,158.94102869503925
101,,8.731397730693601,112.62407065865459,26.672861043250613,83.0470850413611,175.65590243088948,161.93695669012163
102,,0.8980957939722236,123.75958995370534,21.461312773972764,84.39794999888814,172.68994045384088,167.49035059387242
103,,0.8069350422092617,179.88433861735314,21.46514180001987,85.71897995622538,179.90071847030094,168.61690367853097
104,,0.2756336499976014,172.42187679084302,24.665096338512317,88.34947646102832,174.16911461300955,166.0146059864472
105,,7.318078353756054,104.86543200912666,24.910324029819872,88.61079984782783,175.48065007838989,164.97796753794753
106,,9.08997974087749,92.28446711032838,26.673907953160118,88.93867215127173,179.04536073535726,164.0803164201952
107,,10.21180081587998,89.16398388789513,24.455676484836726,84.01724394039178,178.6354798043318,167.8488906995322
108,,10.569618893479632,94.96605909697581,20.66918803220692,81.57450534542471,178.29193478641628,173.3441724795792
109,,10.869387547699226,90.15264888837983,23.588951150563805,87.88211449958487,178.31760291822764,169.36822046192955
110,,13.66125536196453,88.8943455241621,22.37684898248502,93.26452573882233,174.2609222628925,171.10752493673985
111,,10.130123365602005,94.45281013089763,22.256498197440834,91.65050612338995,171.22613610124833,176.45582255454286
112,9.769459171276587,11.510633713076082,70.11250283589804,6.407084417212508,46.04622048811406,172.70354032430947,165.33082256231768
113,,8.667982141999866,97.2531164906414,22.672022556588963,80.44527014523649,171.65754182171523,176.5030085846724
114,8.471979987257605,13.666528884668757,89.53635393796145,1.113973084386334,45.2645196994868,167.6423931283735,166.9820884149784
115,8.10508576339195,12.304294733038487,87.25348166944205,8.48548951365083,95.74182346330142,165.76166881603734,170.15713286052468
116,9.812767778962806,18.047655926278466,90.99922008825715,6.753247965636924,115.5195144054908,162.61012888775346,175.3571375322707
117,8.630339555649314,17.90018665780851,91.01367817356785,15.93086712209201,112.36435991700714,161.06656538776588,177.16279339509825
118,12.432290447355664,6.163749093042225,102.42325161400548,8.76155621760528,73.72812273385931,174.87680545042394,173.38287052912332
119,11.361245580685285,21.689892731034575,87.08418748194076,27.221957351702503,104.67366585518191,157.43619731987283,178.6752626068039
120,9.93911135525766,20.20542509366867,88.9946188111619,33.50700919305745,99.82449720690948,158.15394660423533,179.10560863232516
121,9.105976030258265,21.95608149630236,84.19222489033348,37.897963302516516,98.77262770443322,156.01613561164586,179.08221946276214
122,8.374009630803776,19.747410275550813,82.91479846703977,49.30109410630979,102.96137743944233,155.90887888247798,171.6050493311208
123,9.857071974158655,22.35106556903085,76.30579026323548,48.83628829010314,100.97069567888143,156.12184396821706,168.23793751340355
124,10.156629849081623,22.47073547393127,61.08618587699195,50.394399594814885,105.69293595442532,167.09281398016628,160.6268626371118
125,9.351404458507442,17.901468594991684,19.49769943197821,58.999467257778385,110.91791639886692,174.99550862696094,148.0321416541656
126,9.184405744572956,16.581812913497103,15.223901426869528,63.23275139769554,115.92693949908546,167.10815390790745,137.49325302628876
127,9.497614702598264,20.151239567199664,25.52785894243576,65.24462222488056,113.74182761497963,166.25927799475872,132.21408700152665
128,8.828816779155137,22.5044619249961,29.349030630347695,59.939350432058035,114.20440516527373,163.056288076737,132.3374781347103
129,8.687643063773791,16.66718196950764,21.121222503194208,51.60971141492987,111.52213975452366,151.96602365341005,138.3963964623387
130,8.69818701682459,8.780814868300974,55.56053308472171,48.182497478154126,109.6446693079898,128.70410259360884,140.45121771963898
131,6.26598715937279,11.586506246833068,58.39743184158303,43.60225151187343,112.31101370744456,103.77801539186197,142.09293730896036
132,6.873482837769526,30.189125600527387,68.16886260492849,38.95524561106101,121.39619361358606,89.07458729226798,138.96681765377176
133,8.392671398094121,48.09900073558973,82.88111448842015,29.343125296225463,118.24434744631043,84.98994952740533,146.3745525417805
134,9.460161167777576,61.58640908228661,80.91201531642155,32.6945682949631,122.80966969364091,98.02912875284738,142.32406927427755
135,10.896711344515202,61.412617287098115,93.57293065424948,25.67550434378865,117.77122086748476,129.81238306159696,146.97868351410617
136,10.724854763640643,59.805102220626786,83.53879404567246,19.916909304253128,123.17372349730658,143.10648121524818,147.03454522871166
137,11.598445760104362,45.99445852328501,84.9883096214462,2.7453523814033325,122.20508884960707,144.27758576028003,153.0772961107329
138,9.144561011286385,38.27078521629922,91.48774345267199,8.880822077145993,119.48229203166515,133.5800538036671,153.50477216926785
139,6.02549113234342,32.44193846718411,71.7882184757897,28.01779635503612,90.32571682253804,126.04198804054505,166.00143414274427
140,4.18937373818899,8.430930857157682,30.691236151616522,44.576223497506966,93.11617358244231,142.85166234963052,179.05620023925346
141,9.345596658436929,24.741781048410623,22.47143585513,66.74991569268771,73.67464699467266,172.35362836737252,164.33312904591793
142,7.956155042825261,48.56501452154225,55.10732744447453,74.40171121727354,63.13494367129121,141.1174869887989,164.26364857850604
143,9.30848108285079,59.72068144831296,72.79419428747751,77.52850582683837,60.34552593036092,115.58947411237962,169.07224109951355
144,10.455562129254735,54.695774921418675,81.49681412421877,70.85699389424587,68.02672688504211,114.21263903239323,179.56309792415865
145,10.275067961895147,40.99808234429872,80.3529966977805,59.32322908213314,72.70839795533904,132.42914252428184,168.01778747297152
146,8.373883266557568,31.890196359332784,85.89158476839907,51.446548129727866,70.295376228292,144.3114414542635,165.03021113989735
147,8.818735657988375,31.277038996355007,97.52147538599891,46.33792029794172,92.53041041900181,144.83952704772284,172.09959591343025
148,7.972890386043348,32.1482749480432,100.04849894734886,41.833309559556895,56.49159553208228,143.9922782929214,173.09535717122287
149,7.067463903565386,32.08446631877151,104.2021319864808,40.48120604183221,18.335985283563517,141.74658774326912,177.45707117815164
150,4.182160012641993,32.821521444430054,105.26651055452129,37.93353199248526,6.077855085646089,145.4372894046213,178.93454029174535
151,5.881954800917762,31.509260533874297,102.22031145624177,35.514546262710745,17.39604117966585,146.69555330473656,176.71572233093215
152,4.188296965022878,30.911727651722227,97.31844363166017,30.546541792539987,3.3408990368581715,144.97431561849066,179.25518118928812
153,3.9700723579053148,31.43497053559717,,30.62057094359962,45.173570341627,145.7072565352968,175.69209930012693
154,0.8646735420788062,33.59614090247041,117.23517334040618,25.013759556793236,68.7947371854691,141.92433821838839,173.1322766959812
155,0.21985256184255483,33.065067213165534,97.31921989061338,22.55716345373736,21.37856354453834,144.11764709752583,176.20486168658454
156,0.09230924748227315,32.13280875472335,104.09010962173771,17.805819546453836,21.45469897698073,147.79683799622805,179.76274952712922
157,0.3200001839309906,29.724480840674158,99.61730335844052,12.551330502418063,18.60156979052474,148.3602796875223,178.9888411636247
158,0.7578337687436939,30.614371541027673,103.91922324522778,10.488107576188707,24.054160869638157,146.4936029661618,173.36419885774112
159,0.5614315220702221,29.749897891294385,102.16576975462965,4.27422522993471,38.871696349791314,147.1749265924605,177.43353053050274
160,1.5558314043283745,30.044630447923744,106.60175600606566,0.5630350443011571,94.96098010981035,146.54067960614518,178.49794050654688
161,2.073133439925618,30.13012788556142,106.95699020158257,0.5334882403932093,106.34034527503184,145.81099981774332,175.50110532189285
162,3.7978796511459394,31.231054566626362,107.63697541464687,3.4108357948203833,105.97809541135207,146.4386737613427,177.32737792864154
163,4.58479669673744,29.14297230368376,108.19518682920564,8.708680147609714,105.74984425170084,149.0358989658419,179.51981242997655
164,5.70605293741432,32.01359034969629,106.42180023779147,9.355800612152185,106.02301615221644,146.59711735394606,177.13707934057973
165,4.941783445527411,29.77708639704389,106.6095692339261,15.183869714407185,105.25002401399092,148.80832374198215,178.71032190610248
166,6.366286625074512,29.349032527526642,101.25001494230291,20.409884353931375,100.64596966222763,148.3585407100824,178.07937276936764
167,6.5345849990299385,28.259448413228412,102.58332797173118,22.398628524820264,95.11386559043595,148.19828756214932,178.4909575947568
168,6.564791624134295,29.496828274387596,102.36098437161644,23.79439660757462,94.73488994050419,148.66030248078718,176.51986399738593
169,5.94329212231314,28.638673129789225,102.8761943387077,32.54837604872959,97.28053253873044,148.02133910065479,174.3731281956354
170,6.032735121972329,28.736088410120708,103.33295149655802,35.191978386240265,96.02623274885401,147.6722879105537,176.45392188494782
171,6.638458974669521,29.214581225701593,103.76275539931326,41.13053671444634,97.22739483014684,147.38902671606837,172.40842452001294
172,6.839758831028206,30.81904540821011,101.91028265820513,40.83332014528253,91.83134196569584,147.10306835269057,172.89857906159799
173,7.524238843823025,30.76408925854731,98.32137607211112,43.33814334955919,92.84253376882747,148.58039826601805,175.07420562176742
174,6.579948526251629,28.412496694199945,98.57640480987999,49.972459578088646,94.3981453476069,153.81152928967978,164.71832780463632
175,5.766199176090645,25.743389270700593,99.26076900155556,49.868250573215875,90.13528849411323,156.15455407392025,170.87104898783662
176,4.515848196577443,24.794306948700957,102.9263862918425,55.582931649138736,91.07772793725347,156.72682352901887,162.73957778673673
177,5.850413862213008,23.289774103379976,98.01968713999827,57.496176312604604,87.84196320254556,160.09424346935876,167.00656269884522
178,5.726744303059801,22.860254988324666,100.77734752607526,60.128301348922676,85.36509292978721,160.63074518368836,164.3597368038294
179,5.713372160708492,22.87189020400973,96.9199488056975,65.92279553460256,90.83445904468523,162.23225937808223,157.9590226427342
180,5.898146440079304,19.602750677523506,92.19867652764171,65.8549302132441,83.96161889699292,168.09378117936632,159.51917548399612
181,6.043144286514789,17.63156713919145,89.93455359283016,68.05384228063384,86.3032469449832,171.37861731517066,156.99390134281344
182,6.9141397610994435,18.032730443625095,84.16446229060625,68.73381209278814,87.00064146883632,174.43958602295243,155.88184359066665
183,6.906138195933526,20.415743960686605,87.35667754488996,68.52955456812266,85.00580467621778,170.98291002297125,156.82330854153176
184,6.938364500727828,21.695002506169676,81.1674746435788,75.32174648537057,86.65345945828787,171.40022746188833,149.31572140892266
185,6.920334785947254,19.37372812695986,83.5564611693961,75.71073175195495,86.69033979087465,174.53072294895293,150.27076662532798
186,7.814079024928153,18.962613480954577,76.8406069562065,76.26886875551621,85.84658885110282,175.16149329522491,149.9413316886208
187,7.693619784080218,20.533232878037825,70.80394599052389,79.25248248428622,87.5756443069186,174.77541746333546,145.48801933508983
188,6.908315236449997,17.176902902705514,73.61986540041639,79.85500399300922,85.33601908976888,179.88581961703196,145.5208452256556
189,6.552860523218159,19.127347147201576,64.99230625249021,78.97232107207171,82.37964125809155,179.9217870312793,146.3178564520535
190,6.484699296351567,17.40348732987334,61.625965428592195,82.2199046991551,84.46396752048094,179.49289736404705,145.3514723314387
191,6.008639863918754,18.04483643555541,54.26960742366341,84.38444735836019,81.21977436123271,176.50756338565313,141.664228609369
192,8.023490903783978,17.947026213897114,52.85150898355516,79.23416940783589,85.461610478246,172.13067453228922,145.6240408716675
193,9.451609695928813,19.66349886955954,46.98790441179451,79.5841137585791,82.89787002600416,171.06905133751488,143.77590477051248
194,8.45822604792763,19.600192899209336,34.31867299413567,82.40816689479465,81.98089052329449,171.89939568068374,141.0713221672973
195,8.274969163464952,19.016213457755654,34.015260010091346,83.91993912377184,81.64018868214818,172.52998184264578,141.32047747928715
196,8.06853142499936,20.156784292068945,31.490659878846397,83.02311461440848,82.267626004805,172.42783554804126,141.28498153798463
197,8.157736881412694,21.661061369460185,23.25314775511973,82.08310252144678,80.47153515309735,173.78690670583325,142.92539867785771
198,7.8980476777140085,20.661527779601197,19.419357790196656,83.90320158682377,84.04487235720276,173.8035741376466,140.39078950928482
199,6.611020412479403,19.3253769578647,5.584289831156988,87.48587891124099,82.80369808857715,172.69413062585303,136.59472291049025
200,7.138826120255376,20.016997686920583,13.004763610491192,87.73859734758467,79.35711479137973,173.09612917972714,137.57973754515262
201,7.671185591730526,20.352329040069936,1.178396801982711,85.9925531368812,79.96100500655885,171.92148887574066,139.2963541418716
202,8.85606821811031,21.78898940386886,5.730064716647892,81.92226578755037,81.1308902601205,173.42409103616905,142.03963434607022
203,10.4500449351811,22.65649101257675,9.82486689861575,79.42677120238199,80.88424467422611,170.83724921418096,143.4460033022084
204,11.219829488880201,25.171787951333705,0.9238998216726593,77.48169905064339,81.19096228754366,168.9777595434967,142.77539093137244
205,12.188059896103248,24.72101706491461,13.376040435315204,77.17570747809384,83.16064657250183,166.4161041018569,143.42711963590307
206,12.64257308467538,26.069248253480612,14.296624349368173,71.72263210003524,81.2255539133051,165.41790171069326,148.80749274947402
207,12.02173326281547,24.62871281328806,16.512275164280855,70.34678447781319,81.94930247570264,161.81076275386837,150.47870233963238
208,11.353291616539092,24.65899934859537,13.653053695252327,70.28874623452872,83.03512612544401,161.1730101629751,149.60476735982476
209,11.417892516551664,24.680532361772244,8.697610566929335,70.46389261314829,84.2344041429489,160.0378106277531,149.4258518843352
210,12.664259456243808,21.960947210198484,8.454120592291002,70.66769639404905,80.06351172885718,156.44554595906394,150.4866656077288
211,11.483447083425352,18.98770125771519,6.012354038303444,67.22145731756646,84.13964575378964,148.12102096564743,152.90529361483792
212,12.071674161908907,18.01663559848043,18.781852774375743,63.70866838674384,83.88007894146664,144.22069299746227,156.91967407219934
213,12.224465830276543,19.28315797795548,18.37188325380194,60.810767160944756,83.50680600206368,144.79944048766245,158.59135387699797
214,10.565981043084417,14.3032268507453,19.987827511807385,60.322552814111546,82.53883715286678,137.94908338010325,161.92340254919856
215,9.96672036411719,12.23783660546941,25.595647811682166,59.01979648349398,83.7365687376483,132.4301828252005,162.96734919550394
216,10.481863792706907,13.547254700654298,24.089306585512684,57.69575312370434,84.75774395942874,129.4061276120323,161.9907619392979
217,10.448674910627018,14.337821584828081,22.847166808175967,54.88440941332911,82.36792187190703,127.71712118981345,164.62926148824113
218,11.79798791261493,13.084942858235387,30.82529121245834,53.87524080660332,85.00130367633344,122.71232123528715,165.07470542069444
219,15.648197821935627,9.783406132222913,23.50355250021621,47.83106747520878,81.85286075295245,116.97112753013468,171.99265260912813
220,15.858942304269807,9.292329166585878,34.28808266020482,45.59940734800349,81.87706385104757,111.98018477213832,172.17415083195402
221,16.44291874413027,8.586473514530267,34.49798274443402,42.75942632157519,77.76293692156577,106.9735127280721,176.03726537538319
222,15.850741643490235,4.1855644388977264,32.7169598395048,38.07241308082971,75.28222053673267,99.01976637052692,178.13038662661913
223,16.364997937581876,2.7904199033086785,30.17335875307671,35.528502190525174,80.44300336283858,96.17827447795668,176.66809311284655
224,16.06029230034879,1.768932094173341,35.36096152724295,34.9092365739842,81.42584203909502,88.4995436589723,179.9129311519866
225,17.454059734483444,2.6708809890920446,31.54304095738648,32.89589924814047,82.61532089075446,89.62713102279643,179.84782945911223
226,16.882972367094926,1.0365788523443724,30.857769966109586,31.341253844504312,82.70856709617532,82.8828933545055,178.0970502130505
227,15.499317428204478,4.874975574031364,34.87403237955419,33.10092154275345,86.33761863692253,76.87113663144736,178.31640116246453
228,17.2650044022858,5.816172206999089,32.188207083639206,23.708987544566384,77.57968071422343,74.5631147648348,170.01181305643914
229,17.249666608612525,7.070225215934723,35.16397105391104,22.614403540299953,83.80369056660571,71.24829750802215,173.20290890011282
230,19.255856795057824,15.166362863758916,32.77787520929318,16.017786956912268,85.09322246031765,63.17936692196517,168.76742314778733
231,21.403031283170556,14.35299698354229,28.408235388685657,18.845605760997675,85.67872861624885,62.06177239539759,175.0230290011838
232,20.371998271351544,15.559125881467697,29.579426866855986,28.241957173631963,87.89650138621761,58.29287403511111,175.7232037398707
233,21.39345158003113,18.607160673510005,29.31961123593525,26.043936547200627,92.67070002809386,55.528654294300054,176.5139485054151
234,21.35322073136707,19.665370563806775,29.134051502558968,22.66597437738759,86.72441340195427,51.50483499034177,179.03353872109366
235,21.117869458838673,20.43934322771522,33.89303840128981,21.68831814281352,85.96675155888649,49.480168717832285,178.47668313714877
236,21.202000462825932,26.37167492652684,29.347149963996138,22.151889569023673,91.35669996764726,47.14696271173169,175.71391577452414
237,21.694287643968355,27.105114057712896,31.06715342354717,18.800130521945658,91.1904617314087,43.05018649618314,177.09356226790894
238,20.94048614396957,33.22946840152165,28.438815458258066,17.652322308492572,100.87693330599501,40.206040299255214,178.31471957624177
239,20.854604534452584,33.44095228833053,30.87667637152905,18.97599238646831,99.92623053174705,35.1649878102961,174.19437081497782
240,20.598664230359393,37.30076173158726,34.16294103719792,17.172877136883905,99.52858642987223,32.97399617426483,175.38294298421025
241,19.618676677537618,42.71178912550258,105.60915638541393,18.46771116193034,95.61944521749456,30.686430663771755,172.87984944248632
