,Nose,Neck,RShoulder,RElbow,RWrist,LShoulder,LElbow,LWrist,MidHip,RHip,RKnee,RAnkle,LHip,LKnee,LAnkle,REye,LEye,REar,LEar,LBigToe,LSmallToe,LHeel,RBigToe,RSmallToe,RHeel
0,"(7.82079, 327.166, 0.335525)","(7.82085, 371.382, 0.266213)","(7.82819, 365.609, 0.0808617)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(7.82368, 486.222, 0.1358)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(7.7975, 486.13, 0.520505)","(7.81423, 571.457, 0.206412)","(7.82285, 615.637, 0.0962967)","(7.83307, 318.412, 0.120797)","(7.81284, 318.37, 0.415819)","(0, 0, 0)","(7.80367, 321.415, 0.433011)","(7.80521, 624.39, 0.0839835)","(7.76977, 621.522, 0.0723308)","(7.83095, 624.396, 0.0684797)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
1,"(7.80022, 333.117, 0.531772)","(7.81769, 368.487, 0.336626)","(7.82959, 365.51, 0.0863465)","(0, 0, 0)","(0, 0, 0)","(21.0736, 365.594, 0.810245)","(53.449, 433.204, 0.897713)","(0, 0, 0)","(7.81826, 480.299, 0.262427)","(7.83299, 480.348, 0.0962119)","(0, 0, 0)","(0, 0, 0)","(7.78945, 480.237, 0.687431)","(7.81323, 550.89, 0.332741)","(7.8198, 615.59, 0.232989)","(7.8174, 324.23, 0.261544)","(7.80079, 318.47, 0.500271)","(0, 0, 0)","(7.79752, 324.288, 0.311373)","(7.79532, 630.342, 0.181463)","(7.77397, 630.354, 0.17135)","(7.82161, 621.638, 0.164736)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
2,"(7.80582, 338.873, 0.532647)","(7.81037, 365.506, 0.50086)","(7.8189, 362.627, 0.139019)","(0, 0, 0)","(0, 0, 0)","(26.9653, 365.386, 0.848681)","(56.3918, 433.015, 0.923041)","(26.9117, 468.444, 0.750726)","(7.81155, 483.11, 0.394858)","(7.83496, 483.14, 0.159385)","(7.83253, 553.779, 0.0603321)","(0, 0, 0)","(7.77686, 483.134, 0.794831)","(7.80684, 556.83, 0.45061)","(7.81463, 621.444, 0.222308)","(7.81642, 333.034, 0.309079)","(7.79727, 327.24, 0.547057)","(7.82874, 338.848, 0.0818498)","(7.78682, 335.958, 0.523575)","(7.78376, 639.241, 0.164264)","(7.77226, 639.186, 0.16293)","(7.81262, 627.463, 0.152555)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
3,"(6.33354, 336.018, 0.896874)","(7.79422, 368.355, 0.73318)","(7.83264, 365.43, 0.0925334)","(0, 0, 0)","(0, 0, 0)","(35.7474, 368.448, 0.900661)","(59.3235, 430.241, 0.934153)","(32.8507, 465.582, 0.843234)","(7.80543, 480.258, 0.557636)","(7.83673, 480.295, 0.19605)","(7.83352, 565.608, 0.0631179)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(7.78491, 324.222, 0.876126)","(21.0627, 321.401, 0.747548)","(7.81868, 327.162, 0.354334)","(29.9358, 327.231, 0.126644)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
4,"(29.8821, 333.1, 0.857027)","(7.78651, 368.361, 0.758713)","(7.835, 365.334, 0.0660121)","(0, 0, 0)","(0, 0, 0)","(38.8542, 368.496, 0.879708)","(59.4923, 433.04, 0.933842)","(35.963, 465.559, 0.868983)","(7.80192, 483.185, 0.654484)","(7.83642, 483.239, 0.222466)","(7.82253, 559.717, 0.137684)","(7.7633, 598.001, 0.200023)","(18.1203, 483.234, 0.798744)","(7.7805, 559.716, 0.730865)","(7.76573, 597.921, 0.546154)","(0, 0, 0)","(32.8312, 321.26, 0.854942)","(7.79962, 321.331, 0.589114)","(0, 0, 0)","(6.33959, 618.484, 0.428061)","(24.0362, 615.609, 0.412724)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
5,"(32.993, 333.121, 0.925978)","(7.7602, 368.372, 0.879348)","(7.82272, 365.577, 0.226709)","(0, 0, 0)","(0, 0, 0)","(53.3932, 368.49, 0.868755)","(62.3358, 430.118, 0.884813)","(47.592, 468.486, 0.84362)","(7.78707, 483.227, 0.731901)","(7.82215, 483.175, 0.345103)","(7.80217, 574.331, 0.241305)","(0, 0, 0)","(29.9115, 483.293, 0.822039)","(6.33878, 574.298, 0.829441)","(21.055, 603.873, 0.398366)","(29.8006, 321.307, 0.862307)","(35.7961, 321.33, 0.793852)","(7.78571, 321.4, 0.842096)","(0, 0, 0)","(26.9782, 624.398, 0.429715)","(32.8108, 621.604, 0.500459)","(32.7528, 606.843, 0.391195)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
6,"(41.6947, 327.192, 0.847531)","(21.0482, 365.547, 0.817496)","(7.82173, 365.418, 0.360113)","(0, 0, 0)","(0, 0, 0)","(59.3117, 368.45, 0.911045)","(62.3365, 427.246, 0.837023)","(56.4222, 465.505, 0.913611)","(7.77753, 483.131, 0.786961)","(7.81197, 480.302, 0.391082)","(7.82127, 568.465, 0.0889409)","(7.77958, 603.907, 0.081602)","(32.7729, 483.279, 0.857045)","(0, 0, 0)","(0, 0, 0)","(35.7136, 318.416, 0.95281)","(47.5946, 318.421, 0.767098)","(7.77303, 321.341, 0.941075)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
7,"(56.2662, 321.297, 0.923995)","(29.7749, 362.63, 0.841595)","(7.82452, 359.579, 0.375656)","(0, 0, 0)","(0, 0, 0)","(62.337, 365.499, 0.910461)","(62.3844, 430.197, 0.824072)","(59.4311, 465.509, 0.849853)","(7.76027, 477.357, 0.7824)","(7.8076, 477.265, 0.418111)","(7.81191, 553.934, 0.217727)","(7.78078, 621.452, 0.172541)","(33.0338, 480.21, 0.906728)","(29.9322, 556.724, 0.85925)","(0, 0, 0)","(41.658, 315.474, 0.925205)","(56.3804, 315.489, 0.829245)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(7.77083, 633.315, 0.0609305)","(0, 0, 0)","(7.80763, 624.499, 0.133548)"
8,"(59.4247, 318.441, 0.95627)","(32.8698, 362.394, 0.885848)","(7.80888, 353.683, 0.474844)","(7.82594, 418.435, 0.0935144)","(7.80086, 444.905, 0.238204)","(74.0632, 362.613, 0.900519)","(68.1796, 430.13, 0.80004)","(65.2037, 462.578, 0.852287)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(56.321, 315.274, 0.934771)","(62.3226, 315.282, 0.78203)","(29.8894, 315.305, 0.893232)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
9,"(77.0317, 315.541, 0.95445)","(36.0146, 356.578, 0.875445)","(7.78626, 344.933, 0.773608)","(7.81839, 403.695, 0.167213)","(7.77882, 436.094, 0.539349)","(79.9715, 359.633, 0.930217)","(74.1261, 415.459, 0.785101)","(71.152, 462.536, 0.856066)","(26.8931, 477.259, 0.806647)","(7.78366, 474.338, 0.69588)","(7.80635, 556.782, 0.375492)","(7.7967, 639.13, 0.25263)","(44.6348, 477.336, 0.822892)","(38.8486, 556.778, 0.887166)","(7.75907, 642.049, 0.901738)","(62.3998, 309.586, 0.88647)","(79.8207, 309.532, 0.599583)","(35.8576, 312.46, 0.930932)","(0, 0, 0)","(32.8033, 668.648, 0.877418)","(35.7895, 668.455, 0.895306)","(7.77142, 645.122, 0.669271)","(0, 0, 0)","(0, 0, 0)","(7.82066, 647.994, 0.201064)"
10,"(85.8158, 315.463, 0.936611)","(50.5421, 350.73, 0.838885)","(7.76966, 342.069, 0.873959)","(7.81946, 406.606, 0.15496)","(7.78425, 442.033, 0.45873)","(88.7984, 359.606, 0.871672)","(79.9864, 415.504, 0.850526)","(80.0301, 474.352, 0.862293)","(32.8039, 480.202, 0.867557)","(7.7789, 477.31, 0.758558)","(7.80353, 565.604, 0.450429)","(7.80538, 648.06, 0.265417)","(56.4166, 480.319, 0.88477)","(53.4943, 565.643, 0.854645)","(7.76885, 647.924, 0.909685)","(79.9253, 306.589, 0.900568)","(85.9469, 306.567, 0.637942)","(53.3937, 309.558, 0.867096)","(0, 0, 0)","(32.7601, 677.408, 0.800472)","(35.7696, 671.66, 0.880718)","(7.78465, 651.039, 0.569096)","(23.9986, 671.572, 0.119807)","(0, 0, 0)","(7.82517, 665.647, 0.214625)"
11,"(100.597, 318.336, 0.948128)","(56.4685, 356.555, 0.906792)","(6.34834, 342.061, 0.904767)","(7.81016, 409.691, 0.394937)","(7.7729, 459.779, 0.801552)","(100.537, 362.452, 0.913917)","(85.8412, 418.478, 0.853863)","(85.8597, 480.223, 0.944543)","(35.8503, 483.224, 0.892782)","(7.76729, 480.348, 0.852497)","(7.79959, 574.451, 0.614305)","(7.80781, 662.711, 0.304295)","(62.2626, 486.153, 0.855259)","(56.4416, 574.499, 0.954537)","(7.77779, 653.883, 0.878029)","(88.7622, 312.411, 0.876622)","(103.443, 312.411, 0.469946)","(59.3204, 312.369, 0.927286)","(0, 0, 0)","(29.8713, 691.993, 0.781257)","(32.8507, 686.32, 0.848778)","(7.78543, 665.627, 0.538834)","(23.9753, 692.077, 0.132983)","(7.76379, 683.359, 0.0991013)","(7.81247, 674.567, 0.246877)"
12,"(106.554, 318.336, 0.966235)","(65.2882, 359.6, 0.881974)","(29.8326, 347.793, 0.816784)","(7.79875, 415.504, 0.59556)","(7.76586, 480.173, 0.864099)","(109.376, 365.345, 0.92796)","(103.464, 424.356, 0.893514)","(100.602, 480.26, 0.936953)","(44.6047, 489.087, 0.803644)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(71.1166, 495.01, 0.786807)","(56.5444, 586.215, 0.902866)","(7.80071, 665.608, 0.76003)","(103.436, 312.406, 0.922787)","(109.417, 312.428, 0.551812)","(74.0372, 312.448, 0.87369)","(0, 0, 0)","(29.9038, 692.269, 0.719631)","(32.7871, 692.007, 0.715941)","(7.798, 671.479, 0.381883)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
13,"(124.072, 321.285, 0.913862)","(79.9317, 362.594, 0.967976)","(32.9977, 359.472, 0.892364)","(7.79252, 424.297, 0.645362)","(7.77723, 497.854, 0.682762)","(126.904, 368.402, 0.906593)","(112.374, 433.086, 0.844014)","(109.463, 480.101, 0.908274)","(56.2691, 503.789, 0.877195)","(29.8813, 500.861, 0.825149)","(0, 0, 0)","(0, 0, 0)","(79.9911, 506.711, 0.88033)","(59.3143, 597.994, 0.953705)","(7.79854, 668.519, 0.776688)","(109.483, 315.355, 0.928287)","(126.982, 315.458, 0.464781)","(82.7957, 315.316, 0.970372)","(0, 0, 0)","(29.9041, 695.037, 0.794217)","(32.7039, 692.096, 0.803882)","(7.79918, 671.533, 0.447335)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)"
14,"(130.157, 321.355, 0.910517)","(85.9043, 365.419, 0.93211)","(41.7445, 362.436, 0.879565)","(7.78318, 421.353, 0.799786)","(7.779, 489.148, 0.644709)","(132.921, 368.475, 0.895022)","(132.915, 433.122, 0.885195)","(130.123, 462.711, 0.892964)","(62.2786, 506.711, 0.870453)","(35.7885, 503.768, 0.881907)","(32.937, 597.853, 0.910337)","(7.81819, 671.56, 0.425605)","(91.6976, 509.717, 0.799305)","(59.4889, 601.083, 0.909703)","(7.80321, 668.537, 0.662231)","(127.054, 315.398, 0.983221)","(133.014, 315.444, 0.546476)","(97.5463, 315.356, 0.896566)","(0, 0, 0)","(29.913, 695.034, 0.681847)","(32.7477, 692.046, 0.653085)","(7.81439, 671.671, 0.309448)","(29.8818, 695.211, 0.377056)","(0, 0, 0)","(7.8029, 689.214, 0.3199)"
15,"(150.496, 318.47, 0.961728)","(103.547, 362.549, 0.973991)","(56.54, 359.449, 0.887592)","(6.35034, 409.504, 0.900801)","(7.7625, 477.25, 0.700978)","(150.583, 365.549, 0.94005)","(153.673, 418.494, 0.828231)","(156.545, 456.555, 0.888085)","(79.8203, 494.91, 0.817603)","(53.4517, 483.331, 0.822751)","(56.4519, 583.292, 0.875116)","(7.79341, 674.507, 0.75264)","(103.407, 500.891, 0.82518)","(76.9214, 598.012, 0.8713)","(7.77593, 662.693, 0.759613)","(138.881, 315.285, 0.896749)","(150.655, 315.34, 0.395716)","(106.627, 315.306, 0.944031)","(0, 0, 0)","(32.7804, 692.228, 0.500544)","(32.9429, 686.314, 0.483048)","(7.78817, 668.554, 0.373513)","(29.8983, 698.073, 0.586148)","(6.34145, 695.176, 0.578901)","(7.78696, 689.189, 0.573724)"
16,"(165.373, 318.254, 0.916038)","(121.122, 359.625, 0.878213)","(74.121, 350.792, 0.829297)","(0, 0, 0)","(0, 0, 0)","(165.361, 365.322, 0.902986)","(177.208, 415.49, 0.849999)","(188.92, 439.056, 0.82701)","(88.7889, 483.259, 0.840497)","(62.4058, 480.183, 0.816591)","(80.0539, 571.499, 0.939042)","(32.9727, 671.706, 0.873844)","(112.398, 492.065, 0.775923)","(80.0507, 583.233, 0.831382)","(6.34017, 647.966, 0.835551)","(153.659, 309.504, 0.912817)","(171.194, 309.494, 0.447253)","(126.963, 309.562, 0.909092)","(0, 0, 0)","(6.35087, 671.639, 0.321466)","(24.0313, 674.478, 0.27098)","(7.78584, 648.029, 0.56346)","(41.6895, 709.868, 0.850545)","(32.7227, 701.039, 0.842795)","(29.7909, 680.382, 0.714567)"
17,"(180.126, 312.517, 0.898912)","(135.916, 353.743, 0.851577)","(88.8644, 344.821, 0.850311)","(32.7539, 389.153, 0.884648)","(7.77929, 450.849, 0.658304)","(180.144, 362.388, 0.886507)","(200.722, 409.732, 0.854959)","(221.151, 436.005, 0.879159)","(106.328, 480.317, 0.891488)","(80.0646, 474.343, 0.840391)","(103.4, 571.45, 0.919973)","(59.4066, 689.259, 0.883897)","(129.901, 486.172, 0.842408)","(77.0266, 580.371, 0.848617)","(0, 0, 0)","(174.272, 295, 0.95959)","(185.96, 297.849, 0.491528)","(144.745, 294.937, 0.898139)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(0, 0, 0)","(85.822, 712.732, 0.723853)","(65.2973, 712.818, 0.70636)","(56.2592, 698.009, 0.79521)"
18,"(200.669, 309.546, 0.910835)","(153.452, 350.75, 0.918978)","(103.608, 341.985, 0.923439)","(35.9437, 386.195, 0.906632)","(7.76857, 453.687, 0.843045)","(200.514, 359.608, 0.926685)","(235.932, 409.706, 0.834351)","(265.449, 433.235, 0.866402)","(124.051, 480.182, 0.844153)","(100.461, 471.437, 0.774519)","(115.277, 577.284, 0.892937)","(85.8521, 695.244, 0.849411)","(147.622, 483.223, 0.826245)","(82.9796, 577.423, 0.886874)","(29.8118, 636.282, 0.819419)","(197.553, 294.821, 0.960199)","(203.564, 294.941, 0.315611)","(156.551, 294.792, 0.933627)","(0, 0, 0)","(32.9461, 686.313, 0.816971)","(35.9332, 674.573, 0.86369)","(7.76562, 639.129, 0.649351)","(127.049, 703.976, 0.708965)","(112.324, 715.597, 0.700933)","(79.8447, 715.708, 0.84581)"
19,"(221.306, 309.491, 0.920228)","(173.985, 344.927, 0.91227)","(124.128, 341.907, 0.904241)","(53.4505, 383.149, 0.877727)","(6.33152, 447.866, 0.870633)","(221.08, 356.648, 0.884361)","(262.479, 409.46, 0.881883)","(309.503, 433.195, 0.880138)","(138.821, 483.311, 0.823043)","(112.371, 480.293, 0.820107)","(129.873, 589.133, 0.89186)","(109.401, 706.845, 0.824478)","(162.412, 492.055, 0.758815)","(103.489, 580.38, 0.852409)","(35.7194, 624.553, 0.944015)","(215.393, 294.858, 0.925492)","(224.196, 297.705, 0.239088)","(177.205, 294.731, 0.972868)","(0, 0, 0)","(38.8558, 677.496, 0.771987)","(50.5747, 671.538, 0.816024)","(23.9832, 621.642, 0.68672)","(150.49, 712.712, 0.708192)","(132.987, 718.642, 0.716736)","(103.499, 721.58, 0.796369)"
20,"(244.653, 312.509, 0.910227)","(191.755, 350.781, 0.841837)","(147.547, 344.814, 0.849875)","(74.0723, 386.166, 0.886908)","(32.6938, 456.582, 0.881202)","(235.973, 359.551, 0.860436)","(288.96, 406.683, 0.877353)","(344.87, 430.142, 0.858339)","(156.456, 492.049, 0.812507)","(132.909, 486.104, 0.808027)","(150.473, 597.91, 0.901957)","(127.181, 718.596, 0.906333)","(179.993, 500.871, 0.809953)","(121.222, 598.087, 0.844659)","(44.6818, 621.625, 0.910986)","(233.048, 297.733, 0.883669)","(247.617, 300.741, 0.15442)","(200.581, 294.825, 0.977639)","(0, 0, 0)","(50.5206, 677.487, 0.766974)","(56.3897, 671.559, 0.845761)","(32.8982, 615.677, 0.768837)","(153.524, 724.538, 0.645673)","(141.817, 736.29, 0.654058)","(121.151, 736.254, 0.726655)"
21,"(268.23, 315.325, 0.95386)","(215.317, 359.461, 0.861859)","(171.126, 347.817, 0.834791)","(97.6256, 397.881, 0.820824)","(56.3905, 468.512, 0.877741)","(256.538, 362.499, 0.891968)","(312.37, 409.655, 0.911325)","(380.155, 430.241, 0.836821)","(180.008, 500.832, 0.829926)","(153.673, 492.047, 0.784393)","(165.35, 598.089, 0.874447)","(129.956, 730.417, 0.851929)","(203.601, 503.888, 0.8157)","(153.553, 612.74, 0.776953)","(62.2771, 624.488, 0.929725)","(253.621, 297.872, 0.881994)","(268.404, 300.713, 0.434048)","(221.257, 297.833, 0.928611)","(0, 0, 0)","(56.31, 683.344, 0.835968)","(62.2624, 674.518, 0.822352)","(50.522, 615.631, 0.722898)","(156.596, 742.346, 0.799631)","(141.801, 748.157, 0.767884)","(118.276, 742.203, 0.80725)"
22,"(288.91, 318.351, 0.957602)","(232.986, 362.511, 0.907225)","(191.838, 359.632, 0.85227)","(129.913, 412.708, 0.901407)","(109.422, 483.205, 0.915189)","(271.455, 365.432, 0.922418)","(318.354, 412.438, 0.948758)","(389.061, 430.097, 0.849498)","(200.771, 518.474, 0.819414)","(177.213, 509.704, 0.811585)","(174.268, 612.721, 0.914233)","(127.144, 739.252, 0.900547)","(224.307, 524.444, 0.818339)","(197.609, 639.207, 0.814251)","(88.765, 636.184, 0.855736)","(277.181, 312.381, 0.879279)","(291.797, 309.529, 0.184129)","(247.62, 306.566, 0.909354)","(0, 0, 0)","(80.0427, 695.023, 0.878397)","(85.8713, 689.276, 0.858837)","(76.9744, 621.544, 0.879749)","(153.448, 765.672, 0.854468)","(130.091, 765.722, 0.858763)","(115.257, 745.195, 0.803765)"
23,"(315.395, 318.518, 0.960489)","(265.309, 365.436, 0.9224)","(224.172, 362.567, 0.897807)","(177.024, 412.681, 0.901679)","(180.127, 486.145, 0.888654)","(294.93, 365.588, 0.938511)","(330.146, 412.492, 0.883067)","(388.945, 424.366, 0.858614)","(224.326, 524.383, 0.818524)","(200.703, 518.473, 0.779604)","(191.753, 618.612, 0.840354)","(130.02, 739.276, 0.909255)","(247.9, 527.406, 0.821096)","(235.959, 647.917, 0.871879)","(129.934, 645.108, 0.855343)","(309.492, 315.268, 0.900001)","(0, 0, 0)","(271.44, 312.435, 0.895094)","(0, 0, 0)","(121.112, 695.262, 0.909708)","(127.024, 694.976, 1.0035)","(115.277, 624.596, 0.797779)","(153.492, 768.74, 0.788508)","(130.135, 768.66, 0.789225)","(121.191, 745.177, 0.860744)"
24,"(341.973, 318.46, 0.954044)","(291.943, 362.484, 0.956303)","(265.43, 359.604, 0.885582)","(227.112, 421.406, 0.859314)","(271.155, 483.36, 0.911638)","(318.434, 362.608, 0.911648)","(315.333, 409.746, 0.865713)","(365.524, 424.342, 0.826427)","(250.743, 524.413, 0.802337)","(224.303, 521.437, 0.757704)","(194.74, 636.193, 0.815997)","(129.925, 739.228, 0.883008)","(277.224, 527.358, 0.766992)","(285.924, 645.139, 0.896505)","(165.274, 668.498, 0.82527)","(338.949, 312.396, 0.919164)","(0, 0, 0)","(309.497, 303.702, 0.83491)","(0, 0, 0)","(182.976, 718.562, 0.919588)","(188.807, 715.551, 0.853539)","(135.952, 651.062, 0.745741)","(156.441, 774.544, 0.757491)","(135.857, 774.529, 0.784675)","(115.234, 742.349, 0.813596)"
25,"(380.208, 315.399, 0.935449)","(324.253, 359.599, 0.866444)","(303.635, 359.5, 0.837209)","(291.902, 433.057, 0.955818)","(359.52, 483.088, 0.897295)","(344.945, 362.385, 0.853666)","(338.822, 415.451, 0.61241)","(359.475, 433.043, 0.778879)","(291.731, 521.456, 0.784293)","(262.463, 518.493, 0.716597)","(200.785, 636.212, 0.804135)","(129.958, 736.31, 0.881708)","(315.438, 524.363, 0.783963)","(341.93, 624.501, 0.914589)","(227.233, 689.214, 0.847561)","(368.481, 300.682, 0.888067)","(386, 312.445, 0.0824082)","(339.062, 297.792, 0.925627)","(0, 0, 0)","(253.624, 739.151, 0.904225)","(259.56, 727.508, 0.81537)","(209.463, 689.219, 0.834035)","(153.469, 771.627, 0.829251)","(130.122, 768.678, 0.841465)","(115.254, 739.308, 0.797111)"
26,"(412.711, 309.496, 0.901267)","(362.405, 350.707, 0.828949)","(341.863, 342.007, 0.896552)","(339.075, 415.564, 0.907657)","(412.66, 462.575, 0.853357)","(377.192, 359.573, 0.773271)","(365.375, 433.215, 0.228621)","(409.699, 462.667, 0.236775)","(321.407, 509.785, 0.781589)","(300.666, 509.635, 0.75108)","(224.304, 621.545, 0.880219)","(138.877, 715.737, 0.843329)","(344.909, 512.679, 0.757942)","(397.883, 618.488, 0.836533)","(300.727, 709.791, 0.802391)","(409.637, 294.757, 0.983801)","(0, 0, 0)","(374.321, 294.709, 0.88575)","(0, 0, 0)","(362.373, 748.124, 0.82124)","(359.47, 742.107, 0.800068)","(277.202, 715.744, 0.827964)","(150.603, 771.65, 0.808155)","(129.986, 765.647, 0.841205)","(126.979, 718.553, 0.767658)"
27,"(442.053, 300.754, 0.854777)","(388.943, 341.978, 0.814193)","(386.041, 341.883, 0.894271)","(385.985, 412.507, 0.926831)","(456.64, 459.584, 0.816172)","(392.017, 342.038, 0.700053)","(406.683, 433.193, 0.275446)","(465.513, 465.556, 0.323678)","(362.561, 509.686, 0.828068)","(339.024, 506.743, 0.78688)","(262.465, 612.692, 0.816495)","(153.631, 692.103, 0.869111)","(386.088, 515.533, 0.776193)","(453.665, 601.072, 0.870488)","(389.037, 718.707, 0.878124)","(436.207, 291.847, 0.957243)","(0, 0, 0)","(409.601, 291.725, 0.935045)","(0, 0, 0)","(459.684, 745.171, 0.806442)","(456.649, 739.345, 0.769298)","(368.385, 739.136, 0.828642)","(144.649, 759.872, 0.772736)","(126.995, 742.322, 0.748332)","(138.876, 683.38, 0.722695)"
28,"(477.217, 297.884, 0.845899)","(412.71, 338.979, 0.841621)","(424.298, 339.073, 0.85963)","(427.242, 409.727, 0.874804)","(483.233, 462.636, 0.855787)","(409.533, 336.066, 0.786548)","(365.487, 394.941, 0.733541)","(342.027, 441.972, 0.739911)","(400.763, 515.527, 0.730844)","(383.091, 512.585, 0.731899)","(300.705, 618.497, 0.82606)","(174.263, 645.035, 0.886276)","(415.58, 515.619, 0.711327)","(497.867, 601.06, 0.86663)","(486.099, 724.567, 0.833524)","(465.507, 291.837, 0.89318)","(0, 0, 0)","(436.04, 288.978, 0.92126)","(0, 0, 0)","(556.746, 742.184, 0.832786)","(550.981, 739.128, 0.778412)","(477.225, 745.113, 0.836421)","(138.82, 701.035, 0.736019)","(129.934, 692.098, 0.757973)","(162.357, 627.472, 0.697344)"
29,"(506.781, 303.623, 0.882474)","(439.076, 341.861, 0.889694)","(459.527, 339.105, 0.916796)","(456.647, 409.746, 0.932645)","(500.878, 477.278, 0.886617)","(427.256, 341.853, 0.831932)","(389.128, 415.55, 0.807205)","(389.1, 462.64, 0.804702)","(439.091, 524.445, 0.767514)","(427.222, 524.422, 0.72102)","(347.871, 624.432, 0.866517)","(221.124, 597.956, 0.843872)","(459.573, 527.297, 0.750861)","(536.215, 609.705, 0.820683)","(568.535, 733.318, 0.808959)","(503.714, 291.982, 0.963206)","(0, 0, 0)","(471.443, 291.834, 0.86746)","(0, 0, 0)","(633.332, 745.168, 0.770197)","(627.397, 739.355, 0.751288)","(553.929, 753.94, 0.808913)","(153.677, 627.379, 0.824672)","(153.558, 618.594, 0.795939)","(215.306, 577.365, 0.690738)"
30,"(533.279, 315.305, 0.906685)","(468.458, 341.994, 0.839619)","(483.247, 341.866, 0.921487)","(483.087, 415.456, 0.935661)","(503.681, 480.253, 0.923285)","(456.59, 342.074, 0.851803)","(436.256, 436.159, 0.761563)","(447.924, 483.241, 0.529913)","(480.279, 527.297, 0.744563)","(477.341, 527.295, 0.678027)","(412.554, 642.05, 0.888561)","(291.815, 571.488, 0.841486)","(483.233, 527.343, 0.631894)","(577.334, 621.573, 0.933357)","(603.871, 739.345, 0.854297)","(530.226, 297.744, 0.934297)","(0, 0, 0)","(503.727, 294.884, 0.925741)","(0, 0, 0)","(668.666, 762.877, 0.774637)","(668.5, 756.948, 0.728765)","(597.844, 762.773, 0.831675)","(221.204, 577.506, 0.635646)","(221.278, 571.536, 0.645511)","(288.982, 550.822, 0.675117)"
31,"(571.375, 318.309, 0.927329)","(503.828, 356.683, 0.881279)","(524.294, 353.727, 0.834677)","(503.754, 412.469, 0.89873)","(489.114, 474.382, 0.811437)","(483.139, 356.681, 0.825822)","(480.228, 430.189, 0.282317)","(483.338, 477.255, 0.168919)","(524.389, 530.314, 0.734233)","(524.427, 530.367, 0.699453)","(506.709, 659.798, 0.8871)","(385.919, 574.372, 0.824834)","(521.495, 530.318, 0.603478)","(609.723, 630.418, 0.803592)","(621.49, 756.96, 0.862548)","(556.897, 309.479, 0.84888)","(0, 0, 0)","(530.227, 309.486, 0.890444)","(0, 0, 0)","(674.508, 765.792, 0.810624)","(671.487, 762.755, 0.821994)","(606.769, 771.615, 0.775754)","(312.42, 562.687, 0.561151)","(315.329, 556.753, 0.604439)","(383.116, 550.88, 0.583994)"
32,"(600.854, 321.313, 0.947308)","(533.266, 362.589, 0.89446)","(553.741, 362.498, 0.90053)","(512.693, 412.524, 0.875488)","(480.288, 465.564, 0.911297)","(515.593, 365.336, 0.801932)","(536.169, 462.603, 0.445218)","(592.027, 500.73, 0.718575)","(545.018, 533.249, 0.738974)","(556.789, 530.4, 0.765773)","(621.552, 651.029, 0.848421)","(483.273, 621.417, 0.758797)","(527.352, 536.17, 0.698819)","(630.38, 642.106, 0.831718)","(624.414, 753.95, 0.852272)","(597.892, 312.515, 0.913544)","(0, 0, 0)","(571.42, 312.437, 0.85377)","(0, 0, 0)","(677.494, 765.887, 0.762325)","(671.622, 765.656, 0.793609)","(609.778, 768.634, 0.823274)","(418.505, 630.397, 0.644637)","(421.391, 624.419, 0.655732)","(477.28, 597.988, 0.594617)"
