Datetime,Subject,Movimiento,Repetition,Nose_X,Nose_Y,Neck_X,Neck_Y,Right_Shoulder_X,Right_Shoulder_Y,Right_Elbow_X,Right_Elbow_Y,Right_Wrist_X,Right_Wrist_Y,Left_Shoulder_X,Left_Shoulder_Y,Left_Elbow_X,Left_Elbow_Y,Left_Wrist_X,Left_Wrist_Y,Right_Hip_X,Right_Hip_Y,Right_Knee_X,Right_Knee_Y,Right_Ankle_X,Right_Ankle_Y,Left_Hip_X,Left_Hip_Y,Left_Knee_X,Left_Knee_Y,Left_Ankle_X,Left_Ankle_Y,Pierna_acc_z,Pierna_acc_y,Pierna_acc_x,Brazo_acc_x,Brazo_acc_y,Brazo_acc_z
2022-04-29 14:18:55.000,12,3,1,1.8049395161824768,1.1116497177498599,1.8861780175951943,0.9806322454333185,1.727513644934251,0.9790776905159593,1.674337807754077,0.768168591312133,1.648520480359023,0.5834738391669716,2.0074347143906057,0.9525712927405454,2.0439672171060774,0.7680210494037483,2.070427410721372,0.5916271928583934,1.7777785836946483,0.6098458424320405,1.754155742900577,0.3198068659235602,1.7538091363507013,0.04895383928107311,1.938466413024656,0.6098024087982352,1.9385291522609283,0.31969683381058456,1.938463136247436,0.037091339096254394,-0.9520996496842867,9.360434062015893,-3.041615155627957,1.101236697030662,9.5465424465689,0.3422609034392573
2022-04-29 14:18:55.010,12,3,1,1.8053623758810573,1.1115315812600994,1.8860371779728995,0.9807437038413598,1.7274980468843184,0.9789852341555956,1.674456024951947,0.7683696784686078,1.6482835454513123,0.5834486503304361,2.010103573655293,0.9525525974457643,2.043967839114359,0.768011969952759,2.071070199401121,0.5946890961333984,1.7777968731601232,0.6098255461383921,1.7541845509734413,0.31981492062083605,1.7538196666482333,0.05088580701236989,1.9384675859152063,0.6098037587994085,1.9385122068936962,0.3197085088784304,1.9384637244726681,0.03784137211763472,-0.949034146193544,9.362605711447943,-3.0420826193663633,1.0723955597906738,9.497453664459817,0.41440709394395836
2022-04-29 14:18:55.020,12,3,1,1.8058698898741457,1.1113172112371799,1.8858509667569157,0.9806656682264592,1.7274778090535718,0.9789045652313444,1.6746177059115923,0.7685606696436345,1.6480832744746952,0.583420821776411,2.012669987928148,0.952535919472957,2.043967321966198,0.7680030474325279,2.0715175670505683,0.5978687598717438,1.7780015873795059,0.6098022280941369,1.7541755381858666,0.3198206233713474,1.7538343179177684,0.05221672385437426,1.9384682896908343,0.6098071326411798,1.938487818622473,0.3197293813557254,1.938464170800935,0.038347110111508265,-0.9639495124572371,9.355828244834811,-3.0370450703831744,1.0761093178327372,9.503650429727285,0.43791279883924444
2022-04-29 14:18:55.030,12,3,1,1.8063986098592137,1.111014910186349,1.885629922630008,0.9804359521731212,1.7274544429338103,0.9788418677929522,1.6748122295397223,0.7687201671646897,1.6479343022301673,0.5833929155258439,2.0150514433707274,0.9525232562555659,2.043965573368995,0.7679952324049928,2.071765122845509,0.6010493470501079,1.7783831883581604,0.6097779306418094,1.7541353851609547,0.3198230785368903,1.7538520921154537,0.05287020321537028,1.938468390851467,0.6098124389733064,1.9384575758884832,0.3197584569295566,1.9384644105328963,0.038578059337819326,-0.9946006954537672,9.336565686661574,-3.024052544053518,1.1353399123193069,9.594842734548754,0.3748108070269223
2022-04-29 14:18:55.040,12,3,1,1.806890751876218,1.1106432760226332,1.8853896057341384,0.9800996448903954,1.727429979637122,0.978800609523816,1.6750243720431182,0.7688272418908846,1.6478445525619216,0.5833678305599335,2.0171700450938204,0.9525164428931698,2.043962617463173,0.7679894817596462,2.0718231674239838,0.6041095907076368,1.778923098766203,0.6097550599184292,1.7540732513904513,0.31982161397300457,1.7538715377359104,0.05281114172162482,1.9384678015406864,0.6098193731036705,1.938423881780427,0.3197937591970703,1.938464392188206,0.03852119896806627,-1.0365128149259948,9.306904435795742,-3.006241542264987,1.2556700044778024,9.765365109029332,0.2253175962708187
2022-04-29 14:18:55.050,12,3,1,1.8072976531151637,1.1102308456068024,1.885150005818417,0.979704640283114,1.7274068251757642,0.9787815181572945,1.6752352784419915,0.7688636792630166,1.6478152905867782,0.5833485438946577,2.018955722593096,0.9525169398911615,2.0439586072464637,0.7679866596524156,2.0717150068696983,0.6069291829522794,1.7795932879730683,0.609736181684684,1.7539994937702106,0.3198158797336812,1.7538908428718962,0.052048056278915844,1.9384664945537562,0.6098274212208983,1.9383898081805686,0.3198324095474785,1.9384640845641703,0.038181911781993705,-1.0826388333479842,9.273939722784744,-2.992055132813146,1.4147156492914457,9.970411971716416,0.035539833421689815
2022-04-29 14:18:55.060,12,3,1,1.8075824979020318,1.1098147494582227,1.884934366234956,0.9792973132843361,1.7273875580713578,0.9787828485137946,1.6754239041135643,0.7688162408656931,1.6478417884347742,0.583337810234408,2.0203490187414417,0.9525256326541629,2.0439538251697025,0.7679874353683191,2.0714743294338485,0.6093943125587207,1.780355929328852,0.6097237743010109,1.753924380660497,0.319805925868065,1.7539079777807225,0.050632109995023544,1.9384645139533578,0.6098358869378409,1.9383588613959137,0.31987081128098094,1.9384634825878242,0.0375833897550395,-1.1232011869246,9.246225499700273,-2.9914299988167694,1.566264553765243,10.144297360317685,-0.12156148241744656
2022-04-29 14:18:55.070,12,3,1,1.8077221815147881,1.109438397031472,1.8847674436214161,0.9789187159557926,1.7273746829580434,0.978800884975072,1.6755688268214335,0.7686787103502943,1.6479144771267085,0.583337846177066,2.021303378987294,0.952542665150502,2.043948670324433,0.7679921883681795,2.0711419017284243,0.6114030992581814,1.7811633824367328,0.6097199591000111,1.7538569350135178,0.31979224851821586,1.7539208784609497,0.04865292162119639,1.9384619796236686,0.6098439402705658,1.9383346722979953,0.31990493216019544,1.9384626111970393,0.03676457927847743,-1.147320803780657,9.229839284295196,-3.0102876394240545,1.660132046872999,10.23189303080497,-0.181657335754608
2022-04-29 14:18:55.080,12,3,1,1.8077082461974134,1.109148309234174,1.8846732885466793,0.9786015903174996,1.727370360189826,0.9788306052040716,1.6756502781882434,0.76845348490142,1.6480204265395133,0.5833500298930583,2.021786890158883,0.9525673294924553,2.043943631836641,0.7680009313554736,2.0707618820067744,0.6128706612592492,1.7819587697292627,0.6097262333655002,1.7538040175940712,0.3197757954442575,1.753927657378518,0.046231528264350175,1.9384590845106446,0.6098506868502618,1.9383206335358514,0.31993066859073327,1.9384615265934793,0.03577687301613963,-1.1467408905933552,9.226409074004488,-3.0464891418846,1.6681286013426766,10.215522942892866,-0.11948045854801209
2022-04-29 14:18:55.090,12,3,1,1.8075468882642074,1.1089903105116368,1.8846726970455627,0.9783683981910389,1.7273761365390183,0.9788664205233513,1.6756522019526527,0.768152489208284,1.6481449818441236,0.5833746495676067,2.02178344270715,0.9525980301533457,2.0439392494683144,0.7680132617206439,2.070378062307002,0.6137335514529143,1.7826773870753025,0.6097432341003062,1.753769729770986,0.3197579251913365,1.7539268228717397,0.043511112035430344,1.9384560838975746,0.609855252779963,1.9383195148073324,0.319944263967483,1.9384603143996655,0.03467987498381575,-1.1199636066347642,9.233748527465663,-3.0897624503765027,1.6009284364108527,10.121664008710836,0.043146983807330605
