Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Thigh.Top.LateralX	R.Thigh.Top.LateralY	R.Thigh.Top.LateralZ	R.Thigh.Bottom.LateralX	R.Thigh.Bottom.LateralY	R.Thigh.Bottom.LateralZ	R.Thigh.Top.MedialX	R.Thigh.Top.MedialY	R.Thigh.Top.MedialZ	R.Thigh.Bottom.MedialX	R.Thigh.Bottom.MedialY	R.Thigh.Bottom.MedialZ	R.Shank.Top.LateralX	R.Shank.Top.LateralY	R.Shank.Top.LateralZ	R.Shank.Bottom.LateralX	R.Shank.Bottom.LateralY	R.Shank.Bottom.LateralZ	R.Shank.Top.MedialX	R.Shank.Top.MedialY	R.Shank.Top.MedialZ	R.Shank.Bottom.MedialX	R.Shank.Bottom.MedialY	R.Shank.Bottom.MedialZ	R.Heel.TopX	R.Heel.TopY	R.Heel.TopZ	R.Heel.BottomX	R.Heel.BottomY	R.Heel.BottomZ	R.Heel.LateralX	R.Heel.LateralY	R.Heel.LateralZ	L.Thigh.Top.LateralX	L.Thigh.Top.LateralY	L.Thigh.Top.LateralZ	L.Thigh.Bottom.LateralX	L.Thigh.Bottom.LateralY	L.Thigh.Bottom.LateralZ	L.Thigh.Top.MedialX	L.Thigh.Top.MedialY	L.Thigh.Top.MedialZ	L.Thigh.Bottom.MedialX	L.Thigh.Bottom.MedialY	L.Thigh.Bottom.MedialZ	L.Shank.Top.LateralX	L.Shank.Top.LateralY	L.Shank.Top.LateralZ	L.Shank.Bottom.LateralX	L.Shank.Bottom.LateralY	L.Shank.Bottom.LateralZ	L.Shank.Top.MedialX	L.Shank.Top.MedialY	L.Shank.Top.MedialZ	L.Shank.Bottom.MedialX	L.Shank.Bottom.MedialY	L.Shank.Bottom.MedialZ	L.Heel.TopX	L.Heel.TopY	L.Heel.TopZ	L.Heel.BottomX	L.Heel.BottomY	L.Heel.BottomZ	L.Heel.LateralX	L.Heel.LateralY	L.Heel.LateralZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z
0	2048.65	891.29	1122.52	2042.65	904.348	865.846	1893.64	943.613	1044.91	1886.4	941.77	945.467	2013.91	987.848	1136.17	1993.8	985.347	832.948	1888.6	647.147	1161.49	1871.02	540.838	1142.83	1838.06	666.211	1116.58	1819.03	560.562	1094.64	1597.92	476.487	1099.78	1519.47	452.23	1076.54	1598.21	506.342	1055.85	1524.37	480.882	1034.89	1459.66	492.674	1010.73	1418.41	510.907	1003.56	1425.29	487.045	1054.91	1997.52	648.891	815.46	2049.51	553.056	835.034	1948.94	632.516	859.37	1996.75	535.465	879.536	2107.63	218.675	880.168	2149.3	152.669	899.304	2078.93	215.881	926.285	2116.04	145.853	943.623	2132.99	56.2714	972.434	2140.99	7.50675	980.869	2159.57	29.1568	930.809	1386.9	295.661	989.97	1381.4	344.096	1097.15	2331.89	117.559	993.436	2299.94	75.0943	893.173
0.007	2049.22	886.04	1122.04	2040.46	901.107	864.848	1893.45	936.177	1047.09	1884.69	935.674	948.089	2013.7	981.867	1137.41	1991.01	981.046	832.873	1894	637.892	1162.12	1879.51	531.257	1143.98	1842.87	655.613	1117.57	1826.91	549.383	1095.78	1610.38	478.117	1101.64	1531.14	458.418	1078.73	1611.9	508.32	1057.83	1536.97	485.797	1035.28	1476.4	501.532	1013.79	1437.46	522.93	1006.1	1439.38	497.03	1057.13	1997.33	645.046	816.577	2050.88	550.04	836.314	1949	628.003	860.622	1998.34	531.618	880.788	2100.36	213.937	882.161	2140.25	146.61	901.016	2072.4	212.232	928.745	2107.67	141.122	946.06	2119.02	59.6311	973.228	2121.98	10.2743	981.19	2142.71	30.4321	931.351	1389.09	311.309	987.343	1383.69	358.304	1095.23	2320.8	103.543	994.674	2285.54	63.7047	893.906
0.013	2049.67	880.269	1121.67	2038.35	897.206	863.735	1893.38	928.196	1049.36	1882.87	929.108	950.819	2014.25	975.077	1138.84	1987.38	976.223	832.767	1899	629.232	1163.16	1887.83	521.91	1145.24	1847.73	645.079	1118.34	1834.93	538.403	1096.78	1623.7	478.859	1103.54	1543.77	463.173	1080.73	1626.61	509.171	1059.83	1550.68	490.572	1038.87	1493.89	508.955	1016.73	1456.71	533.309	1007.98	1454.41	504.886	1058.64	1997.15	640.419	817.61	2052.37	546.37	837.699	1948.77	623.031	861.669	1999.88	527.283	881.85	2091.82	209.29	883.993	2129.41	140.449	902.354	2064.93	209.092	931.381	2097.65	136.607	948.205	2104.63	60.8777	975.627	2101.96	11.7656	982.369	2124.97	30.4768	932.731	1393.79	325.938	985.258	1388.41	371.979	1093.57	2308.27	86.5759	995.489	2269.61	50.1711	895.018
0.02	2049.94	874.043	1121.37	2035.76	892.732	862.78	1893.12	920.328	1051.44	1881.02	922.065	954.02	2014.39	968.507	1139.43	1983	970.891	832.711	1904.11	620.441	1164	1895.63	512.645	1146.74	1852.53	634.672	1118.89	1843.37	527.115	1096.74	1637.75	478.689	1105.6	1557	466.846	1082.86	1642.1	508.651	1062.03	1565.39	494.167	1041.02	1511.69	515.337	1019.55	1476.32	542.282	1009.72	1470.31	512.117	1060.52	1996.68	635.104	818.195	2053.27	541.995	838.359	1949.02	617.208	863.091	2001.12	522.226	882.647	2082.47	205.453	885.692	2116.58	134.723	903.543	2056.29	206.476	933.427	2085.9	132.711	950.111	2089.14	62.0787	978.196	2081.65	13.3663	983.596	2106.06	31.0592	934.367	1400.61	339.197	983.888	1395.95	384.772	1092.84	2293.91	68.0194	995.908	2251.78	36.0696	895.689
0.027	2049.92	867.564	1121.31	2033.08	887.409	862.132	1892.57	912.343	1053.48	1878.78	914.768	957.048	2015	961.401	1140.59	1978.13	964.898	832.828	1909.2	611.608	1164.66	1903.59	503.512	1148.07	1857.41	624.304	1119.54	1851.78	516.386	1097.33	1651.86	476.949	1107.67	1571.13	470.063	1085.05	1658.3	508.071	1064.5	1581.03	497.259	1043.31	1529.24	520.795	1021.8	1495.41	549.599	1011.71	1489.01	520.825	1060.74	1995.48	629.318	818.329	2053.69	537.172	838.304	1948.61	611.052	863.842	2001.99	516.57	882.935	2073.34	202.224	887.405	2104.25	130.02	905.445	2047.28	204.426	935.168	2073.5	129.586	952.028	2071.28	63.1201	979.385	2060.49	14.9828	983.984	2086.34	31.6106	935.124	1409.66	350.667	983.537	1406.11	395.736	1092.87	2278.07	52.3153	998.057	2234.06	32.9313	893.866
0.033	2049.6	860.813	1121.29	2029.6	882.42	861.15	1891.5	904.28	1055.56	1875.98	907.398	959.682	2015.61	954.083	1141.77	1972.56	958.23	832.695	1914.16	602.784	1165.35	1911.75	494.647	1149.26	1862.33	613.952	1120.11	1861.31	505.237	1097.59	1667.52	476.305	1109.93	1586	472.41	1086.81	1674.93	506.586	1067.19	1596.86	500.044	1046.82	1546.51	525.173	1023.35	1513.89	555.638	1013.59	1506.53	526.21	1060.82	1992.9	623.254	818.128	2052.77	532.659	837.083	1946.95	604.326	864.621	2002.55	510.904	882.583	2065.06	199.948	889.3	2091.68	126.552	908.375	2038.39	204.132	936.534	2059.68	128.111	954.237	2051.95	63.5966	981.454	2039.01	15.9556	984.022	2065.74	33.3452	935.836	1420.15	360.266	984.124	1418.48	404.843	1093.59	2258.14	44.0401	1003.31	2213.23	33.5065	896.368
0.04	2049.23	853.819	1121.69	2024.83	876.862	861.652	1889.2	896.403	1058	1872.48	900.158	961.935	2015.99	946.731	1143.05	1967.85	950.741	833.558	1919.05	594.227	1166.24	1920.31	485.891	1150.54	1867.34	603.609	1120.57	1870.22	494.649	1098.18	1683.04	474.749	1111.94	1601.47	474.273	1088.72	1691.95	504.939	1069.54	1613.58	501.51	1048.53	1563.46	529.1	1024.77	1531.57	560.495	1015.18	1523.65	531.018	1062.35	1990.17	619.123	819.275	2051.59	529.119	835.378	1945.04	598.775	865.97	2002.66	505.937	881.83	2057.17	200.74	891.314	2077.57	125.7	913.684	2028.44	207.728	936.831	2043.44	130.622	957.261	2031.05	64.4801	986.095	2016.73	16.7636	986.022	2044.17	36.1294	939.029	1432.62	367.658	985.643	1432.53	412.104	1095.32	2236.94	38.2351	1007.77	2191.58	34.3962	900.031
0.047	2048.39	847.642	1120.87	2020.02	871.375	862.503	1886.7	888.64	1060.02	1868.44	893.134	963.916	2016.21	939.167	1144.09	1963.49	942.813	834.535	1923.88	586.105	1167.1	1929.48	477.836	1151.74	1872.5	592.805	1120.46	1879.46	484.494	1099.13	1699.14	473.095	1113.79	1617.66	475.422	1090.24	1709.02	503.121	1071.25	1630.81	502.524	1050.09	1580.3	532.087	1026.02	1548.98	564.117	1016.66	1540.75	534.775	1063.83	1987.98	615.802	820.046	2050.71	526.451	834.385	1943.79	594.817	867.481	2002.77	502.429	881.529	2048.31	203.411	893.393	2064.06	127.693	918.321	2018.17	212.676	937.34	2027.9	135.21	959.796	2010.23	66.1787	990.383	1994.76	18.5358	988.791	2022.44	38.9453	942.611	1446.27	372.963	987.774	1447.85	417.361	1097.28	2216.03	36.883	1010.53	2169.22	35.0539	903.127
0.053	2047.36	841.913	1120.25	2015.59	866.689	862.61	1883.67	881.243	1061.65	1864.36	886.534	965.559	2015.86	931.744	1145	1959.3	934.754	835.489	1929.21	579.266	1167.76	1939.61	471.316	1153.18	1877.67	583.118	1120.89	1889.45	475.276	1100.34	1715.73	471.245	1115.47	1634.31	475.942	1092.17	1726.49	501.159	1073.09	1648.63	502.286	1050.49	1597.25	534.01	1027.14	1566.01	566.416	1018.13	1557.9	537.149	1065.43	1985.51	612.521	819.693	2050.88	523.925	833.728	1943.26	590.624	868.234	2003.8	499.202	881.617	2036.89	206.291	893.643	2048.5	129.979	919.106	2007.42	217.607	937.566	2012.4	139.86	960.41	1989.17	67.8484	993.479	1972.71	20.3858	990.842	2000.63	41.4509	944.82	1461.06	376.192	990.39	1464.16	420.826	1099.74	2194.95	35.493	1011.78	2147.29	34.9381	904.747
0.06	2045.69	836.945	1120.09	2011.64	862.848	862.23	1880.48	875.09	1062.67	1860.69	880.921	967.588	2015.11	924.628	1146.11	1955.15	926.891	836.067	1935.28	573.824	1168.2	1950.53	466.272	1154.49	1883.32	574.858	1121.72	1900.39	467.578	1101.7	1732.73	469.05	1117.36	1651.4	475.646	1094.12	1744.17	499.147	1075.26	1666.34	501.754	1052.4	1613.95	534.647	1028.71	1582.88	567.194	1019.8	1574.94	538.095	1067.21	1984.06	607.966	819.548	2050.2	520.713	832.49	1942.25	585.987	868.755	2004.41	495.716	881.538	2023.98	208.946	893.521	2031	132.059	919.846	1995.02	222.11	937.172	1995.37	144.407	960.744	1967.36	69.3206	994.186	1950.2	21.9425	991.142	1978.14	43.3874	945.082	1476.68	377.327	993.343	1480.87	422.239	1102.56	2172.96	34.1132	1012.03	2124.82	35.3352	904.795
