Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Thigh.Top.LateralX	R.Thigh.Top.LateralY	R.Thigh.Top.LateralZ	R.Thigh.Bottom.LateralX	R.Thigh.Bottom.LateralY	R.Thigh.Bottom.LateralZ	R.Thigh.Top.MedialX	R.Thigh.Top.MedialY	R.Thigh.Top.MedialZ	R.Thigh.Bottom.MedialX	R.Thigh.Bottom.MedialY	R.Thigh.Bottom.MedialZ	R.Shank.Top.LateralX	R.Shank.Top.LateralY	R.Shank.Top.LateralZ	R.Shank.Bottom.LateralX	R.Shank.Bottom.LateralY	R.Shank.Bottom.LateralZ	R.Shank.Top.MedialX	R.Shank.Top.MedialY	R.Shank.Top.MedialZ	R.Shank.Bottom.MedialX	R.Shank.Bottom.MedialY	R.Shank.Bottom.MedialZ	R.Heel.TopX	R.Heel.TopY	R.Heel.TopZ	R.Heel.BottomX	R.Heel.BottomY	R.Heel.BottomZ	R.Heel.LateralX	R.Heel.LateralY	R.Heel.LateralZ	L.Thigh.Top.LateralX	L.Thigh.Top.LateralY	L.Thigh.Top.LateralZ	L.Thigh.Bottom.LateralX	L.Thigh.Bottom.LateralY	L.Thigh.Bottom.LateralZ	L.Thigh.Top.MedialX	L.Thigh.Top.MedialY	L.Thigh.Top.MedialZ	L.Thigh.Bottom.MedialX	L.Thigh.Bottom.MedialY	L.Thigh.Bottom.MedialZ	L.Shank.Top.LateralX	L.Shank.Top.LateralY	L.Shank.Top.LateralZ	L.Shank.Bottom.LateralX	L.Shank.Bottom.LateralY	L.Shank.Bottom.LateralZ	L.Shank.Top.MedialX	L.Shank.Top.MedialY	L.Shank.Top.MedialZ	L.Shank.Bottom.MedialX	L.Shank.Bottom.MedialY	L.Shank.Bottom.MedialZ	L.Heel.TopX	L.Heel.TopY	L.Heel.TopZ	L.Heel.BottomX	L.Heel.BottomY	L.Heel.BottomZ	L.Heel.LateralX	L.Heel.LateralY	L.Heel.LateralZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z
0	2228.05	1007.33	1121.34	2239.89	1028.05	892.498	2074.23	1052.55	1041.28	2076.65	1053.87	944.319	2182.22	1053.56	1146.51	2180.13	1069.54	848.778	2091.47	747.453	1157.19	2092.85	637.302	1145.06	2041.08	751.946	1111.39	2039.22	642.65	1098.69	1972.51	282.114	1121.31	1934.06	208.587	1103.01	1932.47	305.801	1094.25	1898.89	234.173	1076.16	1818.11	116.04	1038.75	1800.88	76.6639	1037.03	1827.69	85.9166	1082.43	2240.95	792.337	818.118	2297.44	699.158	829.156	2183.32	760.585	841.615	2237.33	665.704	853.521	2181.98	332.151	870.811	2144.78	261.774	883.874	2153.35	355.912	909.87	2113.88	286.082	923.218	2039.28	211.746	952.647	2007.16	175.778	952.678	2036.1	184.805	908.012	2006.63	47.4462	1008.33	1978.5	41.454	1115	2206.27	77.9387	961.387	2161.48	92.7083	861.196
0.007	2229.09	1010.69	1120.9	2241.47	1032.44	892.723	2075.84	1057.41	1040.52	2078.35	1059.01	943.573	2184.1	1058.06	1145.58	2181.27	1074.41	848.397	2086.84	753.245	1156.93	2085.78	643.057	1144.93	2037.31	758.993	1110.51	2032.92	649.536	1098.09	1960.12	288.92	1122.25	1921.81	214.943	1103.86	1920.6	312.356	1094.25	1886.9	240.388	1076.23	1806.29	124.194	1039.01	1787.51	85.5399	1036.88	1814.59	93.465	1082.82	2242.43	797.292	817.696	2299.11	704.281	828.917	2185.04	765.498	841.259	2239.24	670.667	853.646	2194.42	327.807	871.242	2161.06	255.619	884.683	2164.64	350.368	910.212	2129.21	278.46	924.099	2058.11	200.501	953.803	2028.8	162.233	954.503	2056.47	172.962	909.326	1991.38	47.9424	1008.59	1962.66	42.4155	1115.24	2232.27	75.5086	962.959	2186.61	87.3307	862.895
0.013	2230.16	1014.11	1120.42	2242.93	1036.78	892.578	2077.56	1062.38	1039.72	2080.2	1064.25	942.587	2185.99	1062.68	1144.62	2182.56	1079.2	848.073	2082.68	759.077	1156.71	2079.43	648.378	1144.55	2034.02	765.707	1109.34	2027.29	656.581	1097.19	1948.63	295.424	1123.14	1910.04	221.443	1104.96	1909.39	318.75	1094.2	1875.79	246.68	1076.42	1795.11	132.807	1039.57	1774.8	95.1024	1037.14	1802.05	101.368	1083.56	2243.46	801.568	817.365	2299.98	708.608	828.935	2186.08	770.187	841.246	2240.12	675.297	854.14	2206.97	323.27	871.558	2177.89	249.452	885.693	2175.68	344.592	909.819	2144.48	270.874	924.802	2077.89	189.092	955.231	2050.64	149.293	956.566	2077.32	161.469	910.645	1976.75	48.519	1009.18	1946.51	42.3201	1114.88	2258.43	73.6804	964.563	2212.03	82.5142	864.697
0.02	2231.11	1017.51	1120.28	2244.39	1040.74	892.629	2079.34	1067.4	1038.77	2082.3	1069.24	941.897	2187.98	1067.31	1143.75	2184.2	1084.02	847.865	2078.84	764.807	1156.41	2073.4	654.27	1144.65	2031.27	772.39	1108.12	2021.83	663.711	1096.44	1937.92	302.302	1123.83	1899	228.126	1106.41	1899	325.223	1094.19	1865.44	253.032	1076.86	1784.63	141.874	1040.69	1762.71	105.08	1037.81	1790.01	109.016	1084.08	2243.91	805.345	817.071	2300.01	712.099	829.135	2186.51	774.459	841.631	2240.04	679.451	854.983	2219.58	318.772	871.547	2194.69	243.527	886.287	2187.53	338.465	910.198	2160.13	263.252	925.179	2098.04	178.152	956.262	2072.89	136.877	957.723	2098.92	150.108	912	1962.44	49.0988	1009.93	1932.15	44.279	1115.43	2284.97	72.9429	966.564	2237.63	78.2043	866.345
0.027	2232.25	1020.95	1119.67	2246.17	1044.77	892.878	2081.26	1072.25	1037.93	2084.49	1074.15	941.179	2190	1071.76	1142.92	2185.87	1088.65	847.719	2075.29	770.461	1156.06	2067.79	660.132	1144.83	2028.99	778.778	1106.75	2017.51	670.188	1095.44	1927.61	308.745	1124.25	1888.87	234.875	1107.89	1889.33	331.379	1094.39	1855.71	259.44	1077.58	1774.87	151.388	1042.04	1751.28	115.683	1038.91	1778.86	117.836	1085.36	2243.99	808.414	817.029	2299.19	714.749	829.49	2186.42	778.294	842.223	2239.25	682.766	855.996	2232.48	313.947	871.514	2211.77	237.531	887.035	2199.17	332.174	909.878	2175.83	255.91	925.353	2118.55	167.417	957.135	2095.64	124.871	958.919	2120.97	139.154	913.008	1947.93	50.0923	1010.14	1918.11	46.7707	1116.38	2310.81	72.51	968.553	2263.57	74.448	868.381
0.033	2233.91	1023.63	1119.35	2247.93	1048.51	893.009	2083.11	1076.92	1037.63	2086.68	1078.9	940.447	2192.05	1075.96	1142.21	2187.9	1093.02	847.816	2072.24	775.796	1155.51	2062.66	665.899	1145.07	2027.1	784.682	1105.24	2013.72	676.305	1094.37	1918.77	315.578	1125.58	1880.79	240.932	1110.21	1880.6	337.882	1095	1847.03	265.858	1078.57	1765.81	161.212	1043.69	1740.68	126.668	1040.07	1767.99	125.946	1086.42	2243.51	810.758	817.043	2297.81	716.642	829.921	2185.88	781.5	842.851	2237.54	685.651	856.97	2245.35	309.227	871.256	2228.8	231.934	887.376	2210.77	325.911	909.399	2191.8	248.488	925.228	2139.26	157.107	957.59	2118.65	113.374	959.633	2143.41	128.715	913.588	1934.35	51.3164	1011.25	1904.48	49.4584	1117.26	2336.27	72.7749	970.7	2289.55	71.4451	870.086
0.04	2235.2	1026.53	1119.2	2249.34	1050.82	893.093	2084.96	1081.32	1037.19	2088.89	1083.2	940.045	2194.03	1079.81	1141.63	2190.12	1096.96	847.98	2069.66	780.834	1154.93	2058.42	671.05	1144.96	2025.62	790.16	1103.76	2010.55	681.918	1093.34	1910.91	321.745	1126.93	1871.47	247.55	1111.19	1873.25	343.924	1095.9	1839.13	272.198	1079.91	1757.38	171.161	1045.65	1730.66	137.972	1041.8	1758.19	136.095	1087.87	2242.68	812.501	816.969	2295.64	717.709	830.198	2184.85	784.34	843.525	2235.36	687.765	858.116	2258.26	304.616	871.005	2245.75	226.619	887.442	2222.49	319.553	908.747	2207.51	241.339	924.983	2160.47	146.904	957.938	2141.76	102.304	960.047	2166.05	118.759	913.961	1920.88	53.0617	1012.31	1889.17	50.862	1118.73	2361.15	73.8305	973.023	2315.48	69.2538	872.203
0.047	2236.44	1029.11	1119.18	2250.61	1053.35	893.633	2086.78	1085.43	1036.94	2091.01	1087.22	939.555	2196	1083.35	1141.04	2192.36	1100.39	848.296	2067.63	785.338	1154.23	2054.94	675.652	1144.76	2024.2	795.283	1102.41	2007.99	686.952	1092.5	1904.21	327.512	1128.36	1864	253.63	1113.12	1866.77	349.831	1097.11	1831.94	278.287	1081.56	1749.47	181.293	1047.85	1721.21	149.496	1043.62	1748.63	146.325	1089.58	2241.5	813.764	816.973	2293.11	718.285	830.294	2183.63	786.698	844.482	2232.63	689.479	858.858	2270.63	300.136	870.739	2262.57	221.662	887.453	2233.81	313.254	907.966	2223.16	234.408	924.599	2181	137.398	957.544	2164.76	91.8945	959.896	2188.95	109.112	914.313	1907.42	55.4309	1012.61	1875.89	54.0125	1119.62	2385.3	75.7024	975.329	2341.15	67.9083	874.028
0.053	2237.83	1031.15	1118.66	2251.79	1055.58	894.176	2088.44	1089.21	1036.55	2092.94	1090.8	939.089	2197.86	1086.55	1140.5	2194.45	1103.41	848.614	2066.26	789.379	1153.63	2052.48	679.72	1144.67	2023.81	799.391	1101.17	2006.13	691.279	1091.89	1898.55	332.768	1129.76	1857.36	259.344	1114.95	1861.06	355.491	1098.9	1825.48	284.248	1083.47	1742.13	191.532	1049.89	1712.35	161.079	1045.66	1739.55	156.625	1091.46	2240.17	814.647	816.781	2290.34	718.343	830.084	2182.19	788.674	845.033	2229.64	690.661	859.126	2282.74	295.948	870.525	2278.67	217.153	887.444	2244.76	307.163	907.354	2238.39	227.935	924.205	2201.28	128.321	956.938	2187.61	82.0383	959.173	2211.24	100.451	913.827	1894.54	58.4286	1013.02	1863.02	57.7674	1120.69	2408.34	78.3885	977.453	2366.17	67.4395	875.765
0.06	2238.76	1033.07	1118.92	2254.12	1056.32	895.079	2089.94	1092.59	1036.45	2094.67	1093.87	938.708	2199.58	1089.31	1140.05	2196.57	1105.8	849.076	2065.81	792.596	1153.25	2051.05	683.103	1144.79	2023.88	802.811	1100.37	2005.15	694.795	1091.62	1893.52	337.241	1131.04	1851.6	264.759	1116.4	1856.22	360.878	1100.67	1819.52	290.142	1085.41	1735.38	202.036	1051.89	1703.99	173.037	1047.99	1731.59	167.042	1093.77	2238.71	815.243	816.464	2287.64	718.113	829.604	2180.55	790.211	845.23	2226.59	691.502	859.107	2293.72	292.156	870.407	2293.93	213.17	887.554	2254.99	301.248	906.942	2253.14	221.601	924.375	2220.94	119.865	956.377	2209.91	72.8363	958.581	2233.16	92.4131	913.438	1881.86	61.7554	1013.84	1850.7	62.0209	1121.71	2430.51	81.963	979.706	2390.12	68.0577	877.124
