Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Thigh.Top.LateralX	R.Thigh.Top.LateralY	R.Thigh.Top.LateralZ	R.Thigh.Bottom.LateralX	R.Thigh.Bottom.LateralY	R.Thigh.Bottom.LateralZ	R.Thigh.Top.MedialX	R.Thigh.Top.MedialY	R.Thigh.Top.MedialZ	R.Thigh.Bottom.MedialX	R.Thigh.Bottom.MedialY	R.Thigh.Bottom.MedialZ	R.Shank.Top.LateralX	R.Shank.Top.LateralY	R.Shank.Top.LateralZ	R.Shank.Bottom.LateralX	R.Shank.Bottom.LateralY	R.Shank.Bottom.LateralZ	R.Shank.Top.MedialX	R.Shank.Top.MedialY	R.Shank.Top.MedialZ	R.Shank.Bottom.MedialX	R.Shank.Bottom.MedialY	R.Shank.Bottom.MedialZ	R.Heel.TopX	R.Heel.TopY	R.Heel.TopZ	R.Heel.BottomX	R.Heel.BottomY	R.Heel.BottomZ	R.Heel.LateralX	R.Heel.LateralY	R.Heel.LateralZ	L.Thigh.Top.LateralX	L.Thigh.Top.LateralY	L.Thigh.Top.LateralZ	L.Thigh.Bottom.LateralX	L.Thigh.Bottom.LateralY	L.Thigh.Bottom.LateralZ	L.Thigh.Top.MedialX	L.Thigh.Top.MedialY	L.Thigh.Top.MedialZ	L.Thigh.Bottom.MedialX	L.Thigh.Bottom.MedialY	L.Thigh.Bottom.MedialZ	L.Shank.Top.LateralX	L.Shank.Top.LateralY	L.Shank.Top.LateralZ	L.Shank.Bottom.LateralX	L.Shank.Bottom.LateralY	L.Shank.Bottom.LateralZ	L.Shank.Top.MedialX	L.Shank.Top.MedialY	L.Shank.Top.MedialZ	L.Shank.Bottom.MedialX	L.Shank.Bottom.MedialY	L.Shank.Bottom.MedialZ	L.Heel.TopX	L.Heel.TopY	L.Heel.TopZ	L.Heel.BottomX	L.Heel.BottomY	L.Heel.BottomZ	L.Heel.LateralX	L.Heel.LateralY	L.Heel.LateralZ	R.GTRX	R.GTRY	R.GTRZ	R.KneeX	R.KneeY	R.KneeZ	R.Knee.MedialX	R.Knee.MedialY	R.Knee.MedialZ	R.HFX	R.HFY	R.HFZ	R.TTX	R.TTY	R.TTZ	R.AnkleX	R.AnkleY	R.AnkleZ	R.Ankle.MedialX	R.Ankle.MedialY	R.Ankle.MedialZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	R.MT2X	R.MT2Y	R.MT2Z	L.GTRX	L.GTRY	L.GTRZ	L.KneeX	L.KneeY	L.KneeZ	L.Knee.MedialX	L.Knee.MedialY	L.Knee.MedialZ	L.HFX	L.HFY	L.HFZ	L.TTX	L.TTY	L.TTZ	L.AnkleX	L.AnkleY	L.AnkleZ	L.Ankle.MedialX	L.Ankle.MedialY	L.Ankle.MedialZ	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z	L.MT2X	L.MT2Y	L.MT2Z
0	897.464	1011.33	1336.96	908.823	1014.36	1097.56	724.174	1052.2	1263.41	723.658	1055.57	1160.08	823.983	1081.58	1384.7	815.13	1083.41	1044.5	772.246	765.994	1412.19	772.947	656.225	1413.02	719.289	766.934	1367.42	716.316	657.537	1366.03	707.612	272.534	1429	705.573	191.81	1417.59	672.036	279.807	1389.19	667.967	199.666	1376.83	644.068	87.5093	1365.94	635.577	43.7861	1366.37	666.796	63.204	1411.33	780.282	764.833	1020.7	782.158	654.397	1022.7	725.669	766.903	1062.03	721.367	656.329	1060.76	731.261	262.123	1021.05	728.479	183.2	1039.28	685.621	271.411	1047.43	683.528	188.124	1063.73	654.741	85.4335	1091.62	645.693	41.2027	1090.18	667.953	61.5466	1047.88	807.712	923.923	1396.14	795.376	537.097	1400.55	777.644	515.079	1275.52	776.737	475.521	1408.94	827.725	449.658	1359.09	705.66	109.558	1410.83	726.865	115.358	1322.45	852.861	56.8026	1323.88	827.96	51.7284	1440.77	861.001	73.5122	1369.12	814.905	922.348	1031.61	786.788	530.015	1041.01	768.682	517.955	1166.48	774.31	468.348	1036.5	824.277	450.355	1090.84	718.462	108.394	1047.09	736.384	115.369	1133.78	869.612	54.6349	1128.17	834.594	49.0994	1013.28	876.037	66.1457	1089.19
0.007	897.441	1011.34	1336.95	908.785	1014.37	1097.55	724.158	1052.2	1263.42	723.629	1055.57	1160.08	823.952	1081.58	1384.7	815.115	1083.42	1044.5	772.23	765.99	1412.19	772.94	656.225	1413.02	719.279	766.932	1367.42	716.301	657.536	1366.02	707.611	272.533	1428.99	705.569	191.817	1417.58	672.033	279.809	1389.19	667.967	199.672	1376.81	644.068	87.5072	1365.94	635.572	43.7921	1366.37	666.792	63.2034	1411.33	780.267	764.838	1020.7	782.137	654.398	1022.69	725.639	766.914	1062.02	721.343	656.333	1060.75	731.259	262.13	1021.05	728.468	183.205	1039.27	685.617	271.405	1047.43	683.516	188.121	1063.74	654.742	85.4309	1091.61	645.693	41.1902	1090.19	667.953	61.5403	1047.88	807.694	923.923	1396.13	795.372	537.097	1400.54	777.639	515.088	1275.53	776.747	475.516	1408.95	827.732	449.661	1359.09	705.654	109.569	1410.82	726.857	115.354	1322.46	852.859	56.8064	1323.87	827.962	51.7345	1440.76	860.998	73.5071	1369.12	814.889	922.352	1031.61	786.758	530.019	1041.02	768.68	517.96	1166.48	774.307	468.354	1036.51	824.261	450.362	1090.83	718.458	108.397	1047.09	736.385	115.368	1133.77	869.616	54.6378	1128.18	834.59	49.1124	1013.26	876.026	66.1467	1089.19
0.013	897.412	1011.34	1336.94	908.755	1014.37	1097.54	724.131	1052.2	1263.42	723.6	1055.57	1160.07	823.93	1081.58	1384.71	815.096	1083.42	1044.5	772.216	765.995	1412.19	772.93	656.224	1413.03	719.263	766.923	1367.42	716.295	657.529	1366.02	707.611	272.531	1428.99	705.573	191.819	1417.58	672.025	279.811	1389.19	667.964	199.675	1376.82	644.071	87.504	1365.94	635.576	43.7874	1366.37	666.799	63.1984	1411.32	780.245	764.836	1020.68	782.119	654.394	1022.69	725.621	766.908	1062.01	721.324	656.336	1060.75	731.251	262.13	1021.05	728.474	183.199	1039.27	685.606	271.407	1047.43	683.52	188.117	1063.73	654.739	85.4314	1091.61	645.69	41.1987	1090.17	667.948	61.547	1047.87	807.676	923.919	1396.13	795.362	537.097	1400.55	777.609	515.092	1275.51	776.737	475.504	1408.93	827.722	449.66	1359.1	705.661	109.561	1410.8	726.864	115.484	1322.37	852.861	56.7943	1323.87	827.959	51.7341	1440.76	860.985	73.5102	1369.12	814.858	922.349	1031.6	786.75	530.035	1041	768.669	517.955	1166.48	774.293	468.354	1036.5	824.243	450.358	1090.82	718.454	108.398	1047.09	736.392	115.372	1133.78	869.612	54.6396	1128.19	834.601	49.1092	1013.27	876.028	66.1491	1089.19
0.02	897.39	1011.35	1336.96	908.726	1014.37	1097.53	724.109	1052.2	1263.42	723.578	1055.57	1160.08	823.918	1081.59	1384.71	815.065	1083.42	1044.49	772.209	765.993	1412.19	772.921	656.228	1413.02	719.249	766.918	1367.43	716.287	657.527	1366.01	707.604	272.536	1428.99	705.571	191.813	1417.58	672.024	279.813	1389.19	667.962	199.667	1376.82	644.062	87.5143	1365.94	635.577	43.7865	1366.38	666.792	63.2087	1411.33	780.225	764.831	1020.68	782.1	654.403	1022.68	725.594	766.902	1062.01	721.307	656.335	1060.74	731.251	262.13	1021.05	728.47	183.198	1039.28	685.603	271.402	1047.42	683.516	188.115	1063.74	654.744	85.4259	1091.61	645.695	41.199	1090.18	667.952	61.5428	1047.88	807.659	923.923	1396.13	795.365	537.096	1400.55	777.613	515.085	1275.51	776.734	475.52	1408.94	827.723	449.66	1359.09	705.657	109.556	1410.82	726.868	115.346	1322.47	852.86	56.806	1323.88	827.96	51.7369	1440.76	860.99	73.5056	1369.13	814.844	922.349	1031.61	786.735	530.031	1041	768.653	517.966	1166.48	774.281	468.355	1036.49	824.231	450.366	1090.81	718.453	108.392	1047.1	736.383	115.383	1133.77	869.608	54.6391	1128.18	834.591	49.1122	1013.27	876.024	66.1501	1089.18
0.027	897.372	1011.34	1336.95	908.687	1014.37	1097.53	724.082	1052.2	1263.43	723.542	1055.57	1160.08	823.905	1081.58	1384.72	815.025	1083.42	1044.48	772.202	765.989	1412.19	772.919	656.222	1413.02	719.234	766.912	1367.43	716.288	657.523	1366.03	707.602	272.534	1428.99	705.566	191.812	1417.59	672.021	279.802	1389.19	667.958	199.669	1376.82	644.062	87.5094	1365.95	635.569	43.7884	1366.37	666.795	63.209	1411.32	780.203	764.827	1020.68	782.076	654.398	1022.68	725.577	766.898	1062	721.283	656.329	1060.75	731.24	262.128	1021.05	728.468	183.208	1039.27	685.596	271.403	1047.43	683.514	188.118	1063.73	654.743	85.4291	1091.61	645.682	41.1994	1090.18	667.949	61.5454	1047.87	807.647	923.921	1396.12	795.358	537.095	1400.55	777.603	515.085	1275.51	776.734	475.511	1408.94	827.721	449.649	1359.08	705.654	109.558	1410.81	726.868	115.475	1322.37	852.852	56.804	1323.87	827.96	51.7364	1440.75	860.986	73.5195	1369.12	814.811	922.344	1031.6	786.716	530.031	1040.99	768.651	517.962	1166.48	774.272	468.344	1036.49	824.214	450.353	1090.79	718.447	108.391	1047.1	736.398	115.376	1133.77	869.602	54.6439	1128.18	834.593	49.1043	1013.27	876.026	66.1555	1089.18
0.033	897.361	1011.34	1336.95	908.643	1014.38	1097.53	724.05	1052.2	1263.43	723.503	1055.57	1160.09	823.895	1081.58	1384.73	814.982	1083.42	1044.47	772.196	765.985	1412.2	772.913	656.22	1413.03	719.237	766.906	1367.43	716.278	657.512	1366.03	707.608	272.524	1428.98	705.573	191.808	1417.58	672.023	279.801	1389.19	667.956	199.661	1376.82	644.065	87.507	1365.94	635.571	43.7954	1366.38	666.794	63.202	1411.33	780.191	764.824	1020.68	782.071	654.393	1022.69	725.549	766.898	1062.01	721.265	656.327	1060.74	731.241	262.125	1021.05	728.462	183.194	1039.27	685.593	271.396	1047.43	683.515	188.113	1063.73	654.747	85.4255	1091.62	645.686	41.1896	1090.18	667.957	61.5401	1047.87	807.632	923.919	1396.13	795.357	537.089	1400.54	777.583	515.084	1275.51	776.733	475.514	1408.94	827.716	449.645	1359.08	705.657	109.556	1410.81	726.852	115.352	1322.46	852.862	56.8032	1323.87	827.966	51.7371	1440.75	860.983	73.5081	1369.12	814.769	922.345	1031.6	786.712	530.023	1040.99	768.646	517.96	1166.48	774.263	468.347	1036.49	824.2	450.354	1090.8	718.451	108.392	1047.1	736.382	115.37	1133.78	869.608	54.6383	1128.17	834.585	49.1136	1013.25	876.023	66.158	1089.18
0.04	897.339	1011.34	1336.94	908.602	1014.38	1097.51	724.025	1052.19	1263.45	723.477	1055.56	1160.1	823.888	1081.57	1384.72	814.938	1083.42	1044.47	772.185	765.982	1412.2	772.916	656.214	1413.02	719.219	766.905	1367.44	716.276	657.511	1366.03	707.606	272.527	1428.98	705.568	191.809	1417.58	672.024	279.801	1389.19	667.958	199.654	1376.81	644.067	87.4987	1365.94	635.58	43.7848	1366.38	666.795	63.2096	1411.33	780.169	764.822	1020.68	782.057	654.388	1022.68	725.528	766.891	1062	721.251	656.326	1060.73	731.247	262.111	1021.06	728.467	183.189	1039.27	685.59	271.388	1047.43	683.51	188.105	1063.74	654.741	85.4231	1091.61	645.687	41.1911	1090.19	667.954	61.5357	1047.87	807.612	923.916	1396.14	795.352	537.094	1400.54	777.596	515.086	1275.51	776.737	475.514	1408.93	827.719	449.641	1359.06	705.655	109.562	1410.81	726.871	115.461	1322.37	852.859	56.7955	1323.88	827.961	51.7325	1440.76	860.99	73.5117	1369.11	814.726	922.355	1031.58	786.708	530.029	1040.99	768.635	517.959	1166.48	774.255	468.348	1036.49	824.2	450.345	1090.79	718.447	108.388	1047.09	736.379	115.373	1133.78	869.613	54.6362	1128.18	834.592	49.1047	1013.28	876.018	66.1509	1089.18
0.047	897.319	1011.35	1336.93	908.559	1014.4	1097.5	723.999	1052.19	1263.44	723.436	1055.56	1160.11	823.871	1081.57	1384.72	814.878	1083.41	1044.46	772.189	765.98	1412.2	772.911	656.217	1413.03	719.211	766.896	1367.44	716.27	657.511	1366.04	707.605	272.526	1428.99	705.575	191.807	1417.58	672.023	279.795	1389.19	667.958	199.663	1376.83	644.067	87.504	1365.95	635.577	43.7762	1366.38	666.796	63.2009	1411.33	780.142	764.826	1020.68	782.049	654.384	1022.69	725.506	766.891	1062	721.231	656.328	1060.73	731.242	262.116	1021.06	728.468	183.183	1039.27	685.583	271.392	1047.44	683.514	188.098	1063.74	654.747	85.4139	1091.61	645.695	41.1876	1090.19	667.961	61.5325	1047.87	807.602	923.92	1396.14	795.367	537.088	1400.52	777.577	515.088	1275.51	776.726	475.503	1408.94	827.715	449.647	1359.08	705.65	109.556	1410.81	726.862	115.329	1322.46	852.868	56.7926	1323.87	827.961	51.7323	1440.76	860.995	73.4997	1369.11	814.689	922.35	1031.59	786.695	530.03	1041	768.624	517.962	1166.48	774.245	468.34	1036.5	824.182	450.356	1090.8	718.451	108.381	1047.1	736.382	115.359	1133.77	869.612	54.6306	1128.18	834.589	49.1038	1013.27	876.022	66.1482	1089.18
0.053	897.293	1011.34	1336.92	908.516	1014.4	1097.48	723.967	1052.18	1263.45	723.399	1055.55	1160.11	823.851	1081.57	1384.72	814.823	1083.4	1044.46	772.182	765.982	1412.2	772.912	656.209	1413.03	719.198	766.891	1367.45	716.27	657.508	1366.04	707.601	272.527	1428.99	705.575	191.802	1417.58	672.017	279.795	1389.2	667.957	199.652	1376.83	644.072	87.4998	1365.95	635.576	43.7807	1366.39	666.796	63.2041	1411.34	780.131	764.828	1020.69	782.032	654.388	1022.69	725.48	766.889	1062.01	721.21	656.321	1060.74	731.23	262.111	1021.05	728.474	183.179	1039.28	685.574	271.384	1047.44	683.511	188.1	1063.74	654.751	85.4126	1091.62	645.691	41.1853	1090.19	667.972	61.5294	1047.87	807.596	923.912	1396.13	795.353	537.091	1400.52	777.574	515.079	1275.52	776.729	475.517	1408.92	827.715	449.646	1359.07	705.652	109.553	1410.81	726.869	115.33	1322.46	852.861	56.7955	1323.87	827.969	51.7278	1440.75	861.004	73.496	1369.11	814.635	922.347	1031.58	786.688	530.023	1041	768.625	517.954	1166.48	774.235	468.336	1036.5	824.175	450.355	1090.79	718.452	108.375	1047.09	736.387	115.364	1133.78	869.615	54.6314	1128.18	834.59	49.0987	1013.28	876.024	66.1426	1089.18
0.06	897.273	1011.35	1336.89	908.461	1014.4	1097.48	723.941	1052.18	1263.46	723.356	1055.55	1160.12	823.833	1081.57	1384.73	814.761	1083.4	1044.46	772.168	765.978	1412.19	772.905	656.209	1413.03	719.191	766.89	1367.45	716.264	657.503	1366.04	707.592	272.515	1428.99	705.573	191.799	1417.59	672.019	279.788	1389.19	667.963	199.647	1376.83	644.074	87.4988	1365.95	635.582	43.7734	1366.39	666.793	63.1992	1411.34	780.102	764.828	1020.68	782.015	654.379	1022.69	725.464	766.885	1062.01	721.187	656.318	1060.73	731.23	262.104	1021.05	728.465	183.166	1039.27	685.575	271.375	1047.44	683.508	188.083	1063.74	654.753	85.4075	1091.61	645.691	41.181	1090.19	667.975	61.5275	1047.87	807.578	923.92	1396.14	795.357	537.086	1400.52	777.582	515.08	1275.51	776.733	475.502	1408.93	827.715	449.646	1359.06	705.658	109.548	1410.8	726.872	115.442	1322.38	852.865	56.7867	1323.88	827.974	51.7329	1440.75	860.994	73.4973	1369.11	814.615	922.348	1031.58	786.685	530.016	1040.99	768.611	517.95	1166.48	774.206	468.338	1036.49	824.165	450.357	1090.8	718.457	108.377	1047.09	736.393	115.361	1133.77	869.604	54.6298	1128.17	834.588	49.0937	1013.28	876.033	66.1417	1089.19
