Time	Fx	Fy	Fz	COPx	COPy	COPz	Ty
1	-41.73	1402.59	31.89	2111.83	0	933.59	5279.61
2	-33.57	1390.69	38.68	2101.13	0	935.15	11342.5
3	-12.66	1367.34	31.05	2105.37	0	932.79	10314.4
4	-23.04	1345.52	30.36	2085.4	0	933.89	8830.37
5	1.37	1320.8	34.87	2089.87	0	932.63	9147.26
6	5.95	1308.9	25.56	2077.7	0	933.72	8271.25
7	28.31	1275.33	21.06	2070.2	0	933.67	10716.5
8	41.5	1250.92	18.69	2066.38	0	933.09	9200.34
9	42.11	1223.45	19.99	2052.01	0	935.71	6323.19
10	71.95	1179.96	9.23	2049.71	0	933.77	10880.9
11	62.1	1155.09	2.75	2033.11	0	933.21	5815.81
12	79.5	1101.53	9.61	2031.47	0	936.77	7552.66
13	93	1068.57	1.3	2031.91	0	935.56	10013
14	83.85	1014.71	-9.61	2005.61	0	932.92	5563.81
15	101.62	977.48	-1.53	2010.22	0	935.56	8171.17
16	100.78	922.85	-8.24	1999.58	0	933.3	11418.4
17	105.44	874.63	-10.22	1989.68	0	936.16	4345
18	112.15	833.74	-15.72	1988.35	0	932.86	7669.79
19	101.55	765.38	-8.62	1962.15	0	935.43	8156.15
20	123.44	719.76	-8.16	1986.28	0	937.53	6723.09
21	101.62	675.35	-17.55	1953.11	0	932.53	7172.56
22	108.18	612.49	-9.16	1950.2	0	935.77	2359.26
23	110.24	564.88	-8.7	1958.14	0	936.81	7817.93
24	89.57	503.85	-16.17	1922.53	0	930.9	5439.48
25	104.45	460.82	-10.91	1932.93	0	928.96	4676.1
26	79.42	403.59	0.31	1906.47	0	940.99	4306.17
27	91.86	357.82	-11.22	1929.35	0	924.59	6816.94
28	69.35	317.54	-5.95	1879.28	0	927.32	3573.68
29	65.84	266.11	8.93	1901.34	0	941.63	1226.87
30	74.08	254.36	-7.02	1928.11	0	923.9	5984.45
31	40.36	199.89	0.46	1840.73	0	932.4	-3720.18
32	62.26	180.51	2.37	1918.92	0	924.51	6001.57
33	46.92	159	3.2	1875.31	0	927.14	-1454.24
34	27.16	131.07	-0.31	1858.39	0	928.66	378.18
35	43.79	123.29	7.86	1913.73	0	928.96	517.78
36	23.8	92.16	2.75	1776.05	0	924.96	-846.76
37	29.07	86.36	1.68	1857.58	0	936.73	4397.15
38	16.33	63.48	3.59	1797.09	0	889.6	-1617.54
39	12.36	65.92	7.02	1883.29	0	936.11	-1162.33
40	14.11	47.91	7.4	1775.71	0	938.25	-209.81
41	15.79	46.39	-1.98	1890.95	0	858.88	4562.14
42	3.2	34.18	9.84	1668.26	0	928.87	-6936.04
43	8.62	37.69	3.89	1939.07	0	918.45	2801.3
44	-0	-0	-0	2149	0	976.7	-0
45	2.52	30.21	4.35	2021.97	0	977.02	-4209.17
46	-0	-0	-0	2149	0	976.7	-0
47	-0	-0	-0	2149	0	976.7	-0
48	-0	-0	-0	2149	0	976.7	-0
49	-0	-0	-0	2149	0	976.7	-0
50	-0	-0	-0	2149	0	976.7	-0
51	-0	-0	-0	2149	0	976.7	-0
52	-0	-0	-0	2149	0	976.7	-0
53	-0	-0	-0	2149	0	976.7	-0
54	-0	-0	-0	2149	0	976.7	-0
55	-0	-0	-0	2149	0	976.7	-0
56	-0	-0	-0	2149	0	976.7	-0
57	-0	-0	-0	2149	0	976.7	-0
58	-0	-0	-0	2149	0	976.7	-0
59	-0	-0	-0	2149	0	976.7	-0
60	-0	-0	-0	2149	0	976.7	-0
61	-0	-0	-0	2149	0	976.7	-0
62	-0	-0	-0	2149	0	976.7	-0
63	-0	-0	-0	2149	0	976.7	-0
64	-0	-0	-0	2149	0	976.7	-0
65	-0	-0	-0	2149	0	976.7	-0
66	-3.43	31.59	7.71	2453.17	0	1045.33	-3139.94
67	-0	-0	-0	2149	0	976.7	-0
68	-20.98	61.8	-2.82	2356.01	0	966.97	-2869.51
69	-37.69	59.2	-13.43	2144.61	0	1022.18	494.55
70	-29.07	133.06	-11.9	2244.81	0	1007.3	3852.56
71	6.18	196.23	-23.42	2318.21	0	993.57	-526.28
72	5.26	246.73	-23.12	2180.92	0	1004.56	-2888.6
73	52.8	364.84	4.88	2292.74	0	1001.47	-4462.81
74	36.01	451.81	29.14	2237.43	0	1002.82	8251.6
75	41.12	579.53	36.32	2220.68	0	1001.23	3473.09
76	25.94	678.56	25.71	2246.92	0	999.9	4104.01
77	18.54	797.58	28.92	2237.45	0	1004.38	2994.31
78	11.44	811	6.41	2235.4	0	999.86	7303.93
79	0.23	832.82	-14.65	2218.44	0	999.88	15584.4
80	18.92	841.83	-10.68	2235.53	0	1004.81	-7976.39
81	-12.36	829.77	-10.15	2235.76	0	999.29	5049.6
82	-35.25	843.35	10.15	2218.45	0	1004.78	6635.63
83	-49.51	821.23	18.92	2239.99	0	1006.11	-5847.12
84	-94.22	862.12	19.15	2234.55	0	1006.42	13686
85	-118.64	867.92	-10.83	2224.59	0	1011.95	7915.13
86	-132.83	891.88	-33.65	2237.29	0	1009.05	393.36
87	-145.11	922.85	-32.81	2226.14	0	1010.78	10775.4
88	-131.76	938.87	-54.86	2226.45	0	1011.71	-4048.13
89	-146.26	996.25	-36.77	2223	0	1014.16	6971.66
90	-147.93	1020.51	-42.04	2218.24	0	1012.69	13466.4
91	-133.74	1072.69	-44.71	2215.21	0	1014.55	-3072.65
92	-144.42	1132.2	-39.75	2205.15	0	1014	9190.38
93	-122.99	1166.38	-37.46	2205.56	0	1014.29	8624.25
94	-121.84	1196.29	-45.01	2194.21	0	1012.98	-1804.96
95	-118.48	1235.66	-44.71	2179.84	0	1012.86	10746.5
96	-85.98	1264.5	-32.2	2200.41	0	1015.87	4494.39
97	-113.3	1282.2	-50.2	2164.39	0	1011.38	5586.23
98	-81.25	1317.9	-30.21	2167.47	0	1014.82	6567.29
99	-78.13	1317.14	-32.88	2164.24	0	1016.23	9616.1
100	-81.71	1351.78	-34.94	2156.01	0	1014.95	7706.18
101	-67.9	1350.4	-34.1	2150.03	0	1017.08	9631.79
102	-55.62	1358.34	-41.43	2137.09	0	1014.89	6253
103	-47.61	1377.41	-33.95	2146.41	0	1014.82	5864.78
104	-60.12	1349.33	-39.75	2123.33	0	1015.88	10714.3
105	-28.23	1374.36	-35.4	2129.07	0	1014.18	3129.79
106	-46.54	1350.56	-33.42	2120.7	0	1016.29	12830.8
107	-22.05	1342.32	-33.87	2113.96	0	1017.23	5210.69
108	-20.75	1336.67	-28.15	2114.25	0	1016.66	6415.5
109	-31.2	1313.17	-27.47	2096.8	0	1018.42	13492.1
110	3.36	1311.8	-33.04	2097.15	0	1016.79	5393.65
111	-18.54	1285.86	-33.34	2088.37	0	1017.34	9866.27
112	8.16	1273.5	-28.08	2083.89	0	1018.69	7924.39
113	12.82	1260.38	-36.24	2079.56	0	1015.65	5532.36
114	4.58	1239.62	-26.47	2062.84	0	1019.29	11937.1
115	47.07	1219.79	-19.23	2069.29	0	1018.36	7266.84
116	42.11	1193.7	-26.09	2053.01	0	1015.52	6703.55
117	59.81	1179.66	-15.34	2048.73	0	1019.08	5822.77
118	72.33	1147.46	-17.24	2040.48	0	1016.75	10680.6
119	72.56	1128.39	-8.09	2027.03	0	1018.75	8914.56
120	94.53	1086.27	-14.34	2027.16	0	1016.62	7566.21
121	96.21	1078.8	-5.11	2009.49	0	1015.49	8492.39
122	103.45	1019.74	4.27	2011.14	0	1020.35	6499.08
123	113.98	996.55	-13.12	1999.39	0	1013.09	6585.76
124	107.42	951.54	1.98	1988.09	0	1018.89	5071.16
125	124.89	905.61	4.73	1992.03	0	1017.14	8093.02
126	114.97	880.58	1.22	1971.11	0	1016.25	3306.94
127	123.21	814.97	-2.75	1970.38	0	1016.7	3798.84
128	123.29	790.86	3.66	1958.73	0	1015.22	7074.98
129	117.95	722.66	8.01	1945.87	0	1018.44	2087.47
130	127.56	723.11	2.06	1962.51	0	1010.07	4972.8
131	104.68	637.82	7.71	1908.88	0	1019.53	1410.89
132	131.61	603.18	2.67	1952.5	0	1014.57	4648.52
133	99.41	578.92	9.99	1931.18	0	1013.08	1260.97
134	106.81	494.69	3.28	1894.06	0	1020.35	-547.3
135	112.99	480.5	9.46	1940.75	0	1014	1910.78
136	67.75	414.28	4.96	1883.79	0	1018.96	1460.91
137	102.54	379.03	2.67	1913.28	0	1017.52	-656.59
138	71.64	341.95	5.42	1899.71	0	1013.61	3064.21
139	66.38	297.39	3.2	1875.03	0	1021.96	145.61
140	70.04	263.52	2.37	1865.84	0	1019.3	-843.77
141	50.2	236.82	0.15	1909.4	0	1011.25	2829.72
