Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Thigh.Top.LateralX	R.Thigh.Top.LateralY	R.Thigh.Top.LateralZ	R.Thigh.Bottom.LateralX	R.Thigh.Bottom.LateralY	R.Thigh.Bottom.LateralZ	R.Thigh.Top.MedialX	R.Thigh.Top.MedialY	R.Thigh.Top.MedialZ	R.Thigh.Bottom.MedialX	R.Thigh.Bottom.MedialY	R.Thigh.Bottom.MedialZ	R.Shank.Top.LateralX	R.Shank.Top.LateralY	R.Shank.Top.LateralZ	R.Shank.Bottom.LateralX	R.Shank.Bottom.LateralY	R.Shank.Bottom.LateralZ	R.Shank.Top.MedialX	R.Shank.Top.MedialY	R.Shank.Top.MedialZ	R.Shank.Bottom.MedialX	R.Shank.Bottom.MedialY	R.Shank.Bottom.MedialZ	R.Heel.TopX	R.Heel.TopY	R.Heel.TopZ	R.Heel.BottomX	R.Heel.BottomY	R.Heel.BottomZ	R.Heel.LateralX	R.Heel.LateralY	R.Heel.LateralZ	L.Thigh.Top.LateralX	L.Thigh.Top.LateralY	L.Thigh.Top.LateralZ	L.Thigh.Bottom.LateralX	L.Thigh.Bottom.LateralY	L.Thigh.Bottom.LateralZ	L.Thigh.Top.MedialX	L.Thigh.Top.MedialY	L.Thigh.Top.MedialZ	L.Thigh.Bottom.MedialX	L.Thigh.Bottom.MedialY	L.Thigh.Bottom.MedialZ	L.Shank.Top.LateralX	L.Shank.Top.LateralY	L.Shank.Top.LateralZ	L.Shank.Bottom.LateralX	L.Shank.Bottom.LateralY	L.Shank.Bottom.LateralZ	L.Shank.Top.MedialX	L.Shank.Top.MedialY	L.Shank.Top.MedialZ	L.Shank.Bottom.MedialX	L.Shank.Bottom.MedialY	L.Shank.Bottom.MedialZ	L.Heel.TopX	L.Heel.TopY	L.Heel.TopZ	L.Heel.BottomX	L.Heel.BottomY	L.Heel.BottomZ	L.Heel.LateralX	L.Heel.LateralY	L.Heel.LateralZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z
0	2316.05	918.688	1151.78	2320.82	935.537	925.744	2160.96	995.382	1082.91	2162.94	997.135	980.699	2294.45	991.189	1180.52	2269.21	1019.4	888.309	2140.92	746.561	1193.87	2110.52	641.496	1185.44	2096.72	766.227	1143.88	2061.45	662.072	1134.24	1891.12	349.618	1153.61	1849.81	276.363	1139.58	1862.15	370.188	1113.78	1824.72	299.425	1101.24	1772.96	253.98	1085.29	1728.71	229.223	1080.49	1757.02	219.971	1121.72	2375.83	748.832	872.109	2444.15	665.937	898.186	2320.84	708.67	881.594	2385.93	623.338	907.154	2292.34	395.639	926.014	2254.94	324.789	934.32	2261.16	418.279	963.551	2221.74	347.61	972.697	2158.46	287.601	992.43	2122.97	256.674	993.018	2154.33	261.345	950.176	1871.89	81.9538	1044.18	1841.29	87.628	1148.29	2299.39	140.92	1015.31	2263.96	151.319	911.457
0.007	2317.75	922.155	1150.72	2321.53	939.143	925.509	2163.31	999.802	1084.2	2164.24	1001.69	981.691	2298.73	995.13	1178.52	2271.19	1024.75	888.597	2139.95	752.847	1193.44	2107.37	648.481	1185.06	2096.34	773.361	1143.37	2059.09	669.972	1134.08	1882	360.622	1154.27	1838.65	288.478	1140.02	1853.19	381.939	1114.68	1814.17	312.267	1101.78	1762.34	269.471	1083.46	1717.23	246.555	1077.71	1743.99	236.669	1119.85	2376.06	751.464	872.796	2444.27	668.511	898.978	2321.02	711.452	882.785	2386.03	626.089	908.481	2303.88	385.634	927.205	2272.72	311.601	936.179	2271.89	405.588	965.633	2237.99	332.208	975.084	2179.69	267.402	995.418	2146.57	233.699	996.203	2177.2	240.765	953.232	1855.07	92.1663	1046.97	1821.86	100.999	1149.98	2332.03	132.277	1016.19	2294.54	139.884	912.891
0.013	2319.03	925.522	1149.98	2321.91	942.158	925.124	2165.3	1003.6	1085.08	2165.31	1005.43	982.696	2301.13	999.205	1178.11	2272.69	1029.34	888.79	2139.77	758.07	1193.39	2105.74	654.211	1185.1	2096.35	779.149	1143.39	2057.74	676.34	1134.1	1872.73	371.708	1154.51	1826.88	301.287	1139.9	1845.27	394.126	1114.43	1803.63	325.997	1101.44	1750.48	285.363	1080.81	1704.76	264.023	1073.99	1729.86	253.855	1116.98	2375.6	752.701	873.379	2443.54	669.538	899.86	2320.32	713.149	883.653	2384.94	627.5	910.083	2315.6	375.297	928.003	2288.99	299.715	937.066	2283.14	392.76	967.448	2254.7	317.161	977.292	2201.19	248.023	997.824	2171.06	211.11	999.114	2200.54	221.183	955.785	1837.55	105.182	1048.68	1802.2	116.23	1151.46	2364.55	125.47	1017.32	2325.39	129.802	914.567
0.02	2320.04	928.679	1149.58	2322.19	944.66	924.575	2166.85	1006.96	1085.62	2166.2	1008.51	983.325	2302.85	1002.84	1176.88	2273.63	1032.85	888.854	2140.37	762.237	1193.89	2105.18	658.763	1185.75	2096.6	783.818	1144.36	2057.29	681.19	1134.23	1863.14	383.918	1154.08	1814.42	315.58	1139.18	1837.27	407.375	1113.7	1792.82	341.085	1100.36	1738.03	301.697	1078.54	1691.89	281.504	1070.5	1715.45	271.087	1114.26	2374.39	752.492	873.71	2441.66	669.112	900.777	2318.77	713.552	884.512	2382.56	627.559	911.683	2327.03	364.757	928.395	2306.52	287.446	938.433	2294.87	380.051	968.662	2271.83	302.673	979.01	2223.78	229.233	999.95	2196.44	190.059	1001.74	2225.1	201.99	958.45	1821.19	118.193	1051.48	1782.95	131.781	1152	2396.42	120.257	1018.8	2356.32	120.899	916.35
0.027	2320.95	931.593	1149.23	2322.54	946.692	923.345	2167.89	1009.94	1085.81	2166.87	1010.9	983.601	2303.35	1006.27	1177.08	2273.85	1035.54	888.71	2141.7	765.37	1194.75	2106	662.083	1186.51	2097.02	787.357	1146.09	2057.31	684.931	1136.52	1853.54	396.904	1153.26	1802.25	330.602	1138.23	1829.17	421.221	1111.88	1782.4	356.581	1098.74	1726.07	318.68	1076.31	1679.46	299.951	1067.61	1701.85	289.293	1112.05	2372.41	751.031	873.744	2438.34	667.174	900.306	2316.2	713.12	885.326	2378.88	626.333	912.389	2339.57	354.475	928.995	2323.95	275.986	939.242	2307.13	367.023	970.079	2289.23	288.859	980.704	2246.66	211.301	1001.84	2222.84	170.296	1004.17	2249.89	183.798	960.596	1803.89	132.647	1052.38	1764.77	148.143	1152.6	2427.93	117.229	1021.07	2387.2	113.452	918.335
0.033	2321.71	934.232	1148.99	2322.53	948.252	922.988	2168.54	1012.54	1085.75	2167.44	1012.6	983.607	2303.06	1009.14	1177.81	2273.48	1037.21	888.584	2144.27	767.652	1195.17	2107.23	664.308	1187.56	2097.82	789.992	1147.95	2057.46	687.616	1138.08	1844.69	410.235	1152.36	1790.64	346.135	1137.06	1822.26	435.029	1110.11	1772.98	372.304	1096.72	1714.95	336.684	1074.65	1667.8	319.519	1065.51	1689.18	308.236	1110.28	2369.69	748.67	873.545	2434.21	663.903	900.177	2312.72	712.02	885.801	2374.15	623.988	912.552	2351.47	344.636	928.952	2341.3	265.447	940.231	2319.13	355.427	970.535	2306.49	276.311	982.112	2269.69	194.664	1003.1	2249.26	151.87	1005.98	2274.86	166.97	962.028	1786.57	147.724	1052.75	1746.08	165.603	1152.22	2457.58	115.342	1023.09	2417.56	107.023	920.351
0.04	2322.42	936.59	1148.81	2322.54	949.268	922.641	2168.75	1014.86	1085.5	2168.1	1013.9	983.4	2302.53	1011.31	1177.71	2272.59	1037.7	888.514	2146.12	769.201	1196.21	2109.28	665.91	1188.14	2098.91	791.877	1149.76	2058.61	689.463	1139.71	1836.34	423.88	1151.7	1780.1	362.214	1135.95	1816.72	448.777	1108.21	1764.56	388.501	1094.79	1705.05	355.074	1073.36	1657.31	339.95	1063.55	1677.58	328.127	1108.66	2366.19	745.527	872.92	2429.91	659.448	899.461	2308.71	710.101	886.002	2368.51	620.774	912.109	2363.28	335.355	928.887	2358.45	255.867	941.043	2330.92	344.627	970.902	2324.24	264.877	983.742	2292.64	179.388	1003.98	2275.57	135.195	1007.6	2299.82	151.525	963.338	1769.41	163.494	1053.01	1728.15	183.342	1151.83	2486.05	114.649	1025.27	2447.06	101.728	922.752
0.047	2323.14	938.693	1148.77	2322.49	949.773	922.485	2168.68	1016.71	1085.12	2168.2	1014.15	982.736	2301.44	1013.16	1177.62	2271.33	1037.36	888.438	2148.11	770.31	1197.11	2111.62	666.914	1188.6	2100.3	793.18	1151.3	2060.08	690.745	1141.2	1830.04	437.611	1150.22	1770.72	378.402	1135.05	1812	462.565	1106.43	1756.97	404.841	1093.23	1696.22	374.247	1072.03	1647.99	361.189	1061.57	1666.72	349.073	1107.26	2362.38	741.63	871.778	2424.59	654.585	897.536	2304.23	707.614	886.145	2362.55	617.059	911.631	2374.71	326.981	928.848	2374.99	247.516	941.848	2342.17	334.797	971.228	2340.88	254.826	984.923	2315.88	165.554	1005.11	2301.61	120.409	1008.96	2324.46	137.793	964.635	1752.65	180.117	1053.38	1710.66	201.914	1151.4	2512.86	115.13	1027.59	2475.1	97.9504	924.952
0.053	2323.78	940.504	1148.86	2322.49	949.792	922.382	2168.41	1017.97	1084.51	2168.48	1014.15	982.12	2299.99	1014.87	1177.45	2270.27	1036.42	888.118	2150.12	771.022	1197.77	2114.07	667.432	1188.94	2101.87	793.962	1152.49	2061.86	691.475	1142.29	1824.54	451.187	1149.28	1762.72	394.811	1134.32	1808.51	476.318	1105.15	1750.63	421.42	1092.17	1688.51	393.814	1070.66	1639.89	382.896	1059.54	1657.45	370.142	1105.53	2358.71	737.17	870.549	2418.32	648.039	894.448	2299.84	704.592	886.157	2356.5	613.031	911.317	2385.48	319.176	928.788	2391.14	239.987	942.188	2352.5	325.042	971.342	2356.66	245.182	985.496	2337.97	153.572	1005.66	2326.71	107.639	1010.32	2349.57	126.224	965.474	1736.58	197.488	1053.74	1694.2	221.548	1151.02	2537.81	116.609	1029.87	2501.82	95.4988	927.238
0.06	2324.43	941.96	1149.24	2322.62	949.322	922.357	2168.17	1018.52	1083.74	2168.7	1013.66	981.436	2298.21	1016.37	1177.28	2268.5	1034.74	887.924	2152.02	771.199	1198.27	2116.47	667.468	1189.24	2103.52	794.011	1153.19	2063.84	691.412	1143.07	1820.67	464.493	1148.38	1756.08	411.24	1133.68	1806.36	489.904	1104.13	1745.66	438.215	1091.24	1682.25	413.848	1069.17	1633.29	405.092	1057.6	1649.74	391.816	1103.8	2355.1	732.568	868.751	2412.84	642.037	892.337	2295.32	701.562	885.941	2350.67	608.986	911.271	2395.46	311.55	928.755	2406.43	232.992	942.51	2361.82	315.433	970.968	2371.44	236.041	985.634	2358.92	143.366	1006.29	2350.49	96.932	1011.69	2372.45	116.232	966.597	1721.65	215.44	1054.14	1679.12	242.056	1150.79	2560.62	119.159	1032.08	2526.77	93.7336	929.855
