Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Thigh.Top.LateralX	R.Thigh.Top.LateralY	R.Thigh.Top.LateralZ	R.Thigh.Bottom.LateralX	R.Thigh.Bottom.LateralY	R.Thigh.Bottom.LateralZ	R.Thigh.Top.MedialX	R.Thigh.Top.MedialY	R.Thigh.Top.MedialZ	R.Thigh.Bottom.MedialX	R.Thigh.Bottom.MedialY	R.Thigh.Bottom.MedialZ	R.Shank.Top.LateralX	R.Shank.Top.LateralY	R.Shank.Top.LateralZ	R.Shank.Bottom.LateralX	R.Shank.Bottom.LateralY	R.Shank.Bottom.LateralZ	R.Shank.Top.MedialX	R.Shank.Top.MedialY	R.Shank.Top.MedialZ	R.Shank.Bottom.MedialX	R.Shank.Bottom.MedialY	R.Shank.Bottom.MedialZ	R.Heel.TopX	R.Heel.TopY	R.Heel.TopZ	R.Heel.BottomX	R.Heel.BottomY	R.Heel.BottomZ	R.Heel.LateralX	R.Heel.LateralY	R.Heel.LateralZ	L.Thigh.Top.LateralX	L.Thigh.Top.LateralY	L.Thigh.Top.LateralZ	L.Thigh.Bottom.LateralX	L.Thigh.Bottom.LateralY	L.Thigh.Bottom.LateralZ	L.Thigh.Top.MedialX	L.Thigh.Top.MedialY	L.Thigh.Top.MedialZ	L.Thigh.Bottom.MedialX	L.Thigh.Bottom.MedialY	L.Thigh.Bottom.MedialZ	L.Shank.Top.LateralX	L.Shank.Top.LateralY	L.Shank.Top.LateralZ	L.Shank.Bottom.LateralX	L.Shank.Bottom.LateralY	L.Shank.Bottom.LateralZ	L.Shank.Top.MedialX	L.Shank.Top.MedialY	L.Shank.Top.MedialZ	L.Shank.Bottom.MedialX	L.Shank.Bottom.MedialY	L.Shank.Bottom.MedialZ	L.Heel.TopX	L.Heel.TopY	L.Heel.TopZ	L.Heel.BottomX	L.Heel.BottomY	L.Heel.BottomZ	L.Heel.LateralX	L.Heel.LateralY	L.Heel.LateralZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z
0	2311.71	916.891	1131.62	2312.63	933.49	908.975	2159.66	999.854	1070.26	2157.06	998.385	966.814	2300.4	989.691	1156.46	2260.52	1017.98	866.646	2115.57	767.19	1172.87	2070.96	667.407	1164.02	2075.7	792.335	1121.74	2026.84	694.007	1111.37	1789.82	428.931	1113.18	1735.98	365.719	1096.13	1774.34	450.995	1066.99	1723.39	389.785	1052.64	1668.81	357.717	1026.23	1621.2	344.126	1013.1	1636.6	335.265	1060.75	2381.63	759.998	859.446	2457.42	684.771	886.788	2331.26	715.208	867.829	2403.59	636.164	895.229	2384.78	367.511	914.088	2372.96	288.408	924.274	2351.56	378.714	954.958	2337.4	299.726	965.742	2298.7	217.706	984.85	2277.47	175.103	987.514	2305.2	189.364	944.175	1723.69	162.925	1025.34	1675.19	191.997	1118.96	2484.53	136.054	1013.21	2448.26	126.452	909.121
0.007	2312.48	919.886	1131.27	2311.74	934.027	908.862	2160	1003.09	1069.98	2157.12	999.659	966.642	2300.05	992.511	1156.51	2259.43	1018.21	866.04	2116.67	769.187	1174.08	2072.61	669.206	1165.52	2076.36	794.144	1123.25	2028.02	695.525	1112.96	1781.97	445.732	1112.08	1724.33	385.783	1095.39	1768.86	467.699	1065.43	1714.35	409.653	1051.01	1658.21	380.966	1024.81	1610.08	369.736	1011.04	1624.04	360.817	1059.05	2378.28	755.316	859.178	2452.3	678.202	885.713	2326.76	712.042	868.407	2397.36	631.19	895.198	2396.62	354.888	914.531	2391.31	275.227	925.858	2364.27	363.986	956.626	2356.97	284.22	968.643	2324.45	197.765	987.215	2307.21	153.761	991.396	2333.33	169.566	947.306	1702.39	183.619	1027.26	1653.8	216.269	1119.65	2517.09	133.713	1015.33	2481.01	118.917	911.963
0.013	2312.96	922.468	1131.28	2310.98	934.131	908.934	2159.93	1005.79	1069.29	2157.1	1000.54	966.113	2298.35	995.978	1157.28	2257.97	1017.49	865.599	2118.15	770.432	1175.25	2074.77	670.066	1166.7	2077.52	795.05	1124.5	2029.76	696.154	1114.48	1775.67	462.874	1111.34	1714.62	406.442	1094.73	1764.86	484.682	1064.12	1706.83	430.123	1049.94	1649.23	404.845	1023.62	1601.02	396.279	1009.19	1613.59	386.941	1057.58	2373.97	749.567	858.389	2445.86	670.28	882.922	2321.19	707.843	868.67	2390	625.06	894.83	2407.99	342.547	915.225	2408.9	262.997	927.754	2376.21	350.014	958.214	2375.37	270.016	971.429	2350.29	179.86	990.408	2336.66	134.693	995.262	2361.14	151.64	950.617	1682.44	204.915	1030.48	1634.22	241.692	1119.74	2547.6	132.691	1017.48	2511.87	112.741	914.62
0.02	2313.35	924.951	1131.55	2310.27	933.912	909.243	2159.62	1007.89	1068.46	2157.04	1000.71	965.471	2296.57	999.577	1156.72	2256.32	1016.21	865.276	2120.03	770.928	1176.2	2077.49	670.261	1167.98	2079.12	795.174	1125.51	2032.05	696.017	1115.91	1771.78	479.484	1111.07	1706.95	427.309	1094.29	1762.85	501.475	1063.3	1701.34	451.016	1049.23	1642.03	429.49	1022.78	1593.59	423.676	1008.05	1605.44	413.825	1056.59	2369.34	742.913	857.319	2439.08	661.476	880.519	2315.05	702.739	869.02	2382.15	618.238	894.399	2418.75	331.171	916.191	2425.48	252.051	929.587	2387.13	336.923	959.618	2392.68	256.97	974.313	2375.23	164.458	993.316	2365.07	118.381	999.321	2387.71	136.264	953.906	1663.59	228.017	1031.42	1616.98	268.403	1120.15	2575.84	132.73	1019.32	2541.01	107.38	917.623
0.027	2313.51	927.199	1132.16	2309.84	933.507	909.778	2159.3	1009.2	1067.24	2157.02	1000.29	964.57	2293.79	1003.17	1155.18	2254.5	1014.33	865.076	2122.26	770.564	1177.27	2080.79	669.478	1168.89	2081.15	794.435	1126.41	2034.79	694.903	1117.12	1769.66	495.766	1111.14	1701.62	448.156	1094.17	1763.11	518.279	1063.58	1697.74	472.278	1049.15	1636.93	454.735	1022.16	1588.21	451.762	1007.51	1599.54	441.49	1056.05	2364.37	735.449	856.033	2432.07	652.062	878.298	2308.9	696.943	869.242	2374.12	610.972	894.48	2428.82	320.021	917.067	2441.75	241.758	931.376	2396.82	323.909	960.543	2408.82	244.88	976.01	2398.71	151.506	996.417	2391.82	105.049	1003.28	2412.71	123.624	957.315	1646.46	252.311	1031.97	1602.5	295.979	1120.32	2601.4	133.808	1020.78	2567.32	104.234	919.83
0.033	2313.55	929.036	1133.02	2309.46	932.934	910.557	2159.03	1009.6	1065.83	2156.91	999.131	963.688	2290.99	1006.54	1155.55	2252.93	1012.2	864.896	2124.89	769.41	1178.4	2084.44	667.946	1170.24	2083.45	792.798	1127.45	2038.09	692.793	1118.54	1770.61	510.878	1111.54	1698.83	468.822	1094.49	1764.79	534.729	1064.4	1696.39	493.44	1049.74	1634.47	480.429	1021.92	1585.56	480.599	1007.52	1596.52	469.555	1056.05	2359.57	727.713	854.601	2425.4	642.412	877.244	2302.85	690.99	869.449	2366.26	603.585	895.442	2437.93	309.586	917.075	2456.7	232.746	932.704	2404.74	311.475	959.535	2422.6	233.88	976.41	2419.83	140.664	999.559	2416.05	94.0219	1007.33	2434.95	113.307	960.587	1631.33	277.871	1031.95	1590.91	324.309	1120.53	2623.74	136.296	1021.93	2590.47	102.876	921.752
0.04	2313.52	930.35	1134.05	2308.87	932.121	911.334	2158.8	1008.84	1064.15	2156.63	997.261	962.818	2288.24	1009.11	1155.3	2250.94	1009.78	865.193	2127.84	767.353	1179.57	2088.69	665.357	1171.48	2086.04	790.223	1128.82	2041.9	689.58	1119.86	1773.1	525.513	1112.5	1698.8	488.499	1095.08	1768.4	550.749	1065.83	1697.55	514.389	1050.81	1634.88	506.362	1022.21	1585.94	509.826	1008.29	1596.72	497.819	1056.62	2355.07	719.931	853.951	2418.27	632.847	876.545	2298.11	685.86	871.955	2358.33	596.535	896.673	2445.81	300.63	916.517	2470.68	226.055	933.877	2411.09	300.218	957.589	2434.04	224.235	975.485	2437.81	131.239	1002.63	2437.05	84.7214	1011.08	2454.73	104.154	964.377	1618.64	304.289	1031.57	1582.09	353.471	1121.2	2641.93	139.665	1022.82	2609.66	102.823	923.589
0.047	2313.51	931.048	1135.14	2307.93	931.041	912.133	2158.51	1006.75	1062.72	2156	994.51	962.154	2284.69	1010.92	1155.7	2249.27	1007.28	865.443	2130.98	764.371	1181.01	2093.37	661.756	1173.03	2088.71	786.693	1130.32	2046.01	685.508	1121.56	1777.87	539.078	1113.92	1701	507.624	1096.16	1774.26	566.107	1068.04	1701.24	534.868	1052.69	1638.38	531.96	1022.99	1590.14	540.043	1010.29	1600.1	525.926	1057.84	2351	712.785	853.237	2411.48	623.643	875.993	2292.76	681.138	872.713	2350.38	589.855	898.083	2453.58	294.112	916.528	2481.33	220.998	934.538	2416.04	290.731	955.397	2442.96	216.568	974.476	2452.12	123.731	1005.12	2453.98	77.4131	1014.51	2470.33	96.8342	967.3	1608.33	331.366	1030.61	1576.41	382.041	1121.17	2655.72	143.401	1023.54	2624.72	102.769	925.071
0.053	2313.58	931.008	1136.08	2306.77	929.56	912.649	2157.96	1003.25	1061.57	2154.8	990.899	961.924	2280.78	1011.82	1157	2247.68	1004.78	865.745	2134.28	760.512	1182.4	2098.36	657.383	1174.17	2091.31	782.224	1131.89	2050.51	680.244	1123.09	1784.61	551.441	1115.66	1705.71	525.989	1097.62	1782.39	580.245	1070.81	1707.41	553.749	1055.58	1645.14	556.867	1024.12	1597.24	568.656	1012.01	1606.43	554.822	1058.85	2347.05	706.637	852.832	2404.47	615.57	875.694	2288.33	677.738	874.469	2342.62	584.601	899.574	2457.21	288.517	915.926	2489.06	216.934	935.276	2419.43	283.282	954.144	2449.39	210.606	974.024	2462.34	118.182	1006.82	2466.12	72.2799	1017.38	2481.67	91.0726	969.673	1600.8	358.845	1029.39	1573.77	410.508	1120.85	2664.96	146.713	1024.41	2635.37	101.908	926.386
0.06	2313.75	930.176	1136.79	2305.28	927.557	912.856	2157.13	998.487	1061.14	2153.05	986.464	962.365	2278.93	1011.05	1157.44	2246.14	1002.28	866.115	2137.97	755.942	1183.37	2103.72	652.188	1175.44	2093.94	777.121	1133.5	2055.15	674.318	1124.37	1793.14	562.395	1117.63	1712.65	542.983	1099.16	1792.58	593.082	1073.96	1716.19	572.722	1058.88	1654.96	580.567	1025.75	1607.71	595.748	1014.03	1616.57	579.574	1061.66	2343.18	701.702	852.764	2397.75	608.851	875.27	2283.83	675.181	875.721	2335.4	580.202	900.553	2457.55	283.809	916.323	2491.51	212.957	935.445	2420.51	277.458	955.096	2452.37	205.748	974.591	2468.18	114.046	1007.85	2473.16	68.5722	1019.57	2488.2	86.5461	971.286	1596.16	386.245	1027.8	1573.86	438.08	1120.55	2669.98	148.05	1024.19	2641.56	100.145	927.629
