Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Thigh.Top.LateralX	R.Thigh.Top.LateralY	R.Thigh.Top.LateralZ	R.Thigh.Bottom.LateralX	R.Thigh.Bottom.LateralY	R.Thigh.Bottom.LateralZ	R.Thigh.Top.MedialX	R.Thigh.Top.MedialY	R.Thigh.Top.MedialZ	R.Thigh.Bottom.MedialX	R.Thigh.Bottom.MedialY	R.Thigh.Bottom.MedialZ	R.Shank.Top.LateralX	R.Shank.Top.LateralY	R.Shank.Top.LateralZ	R.Shank.Bottom.LateralX	R.Shank.Bottom.LateralY	R.Shank.Bottom.LateralZ	R.Shank.Top.MedialX	R.Shank.Top.MedialY	R.Shank.Top.MedialZ	R.Shank.Bottom.MedialX	R.Shank.Bottom.MedialY	R.Shank.Bottom.MedialZ	R.Heel.TopX	R.Heel.TopY	R.Heel.TopZ	R.Heel.BottomX	R.Heel.BottomY	R.Heel.BottomZ	R.Heel.LateralX	R.Heel.LateralY	R.Heel.LateralZ	L.Thigh.Top.LateralX	L.Thigh.Top.LateralY	L.Thigh.Top.LateralZ	L.Thigh.Bottom.LateralX	L.Thigh.Bottom.LateralY	L.Thigh.Bottom.LateralZ	L.Thigh.Top.MedialX	L.Thigh.Top.MedialY	L.Thigh.Top.MedialZ	L.Thigh.Bottom.MedialX	L.Thigh.Bottom.MedialY	L.Thigh.Bottom.MedialZ	L.Shank.Top.LateralX	L.Shank.Top.LateralY	L.Shank.Top.LateralZ	L.Shank.Bottom.LateralX	L.Shank.Bottom.LateralY	L.Shank.Bottom.LateralZ	L.Shank.Top.MedialX	L.Shank.Top.MedialY	L.Shank.Top.MedialZ	L.Shank.Bottom.MedialX	L.Shank.Bottom.MedialY	L.Shank.Bottom.MedialZ	L.Heel.TopX	L.Heel.TopY	L.Heel.TopZ	L.Heel.BottomX	L.Heel.BottomY	L.Heel.BottomZ	L.Heel.LateralX	L.Heel.LateralY	L.Heel.LateralZ	R.GTRX	R.GTRY	R.GTRZ	R.KneeX	R.KneeY	R.KneeZ	R.Knee.MedialX	R.Knee.MedialY	R.Knee.MedialZ	R.HFX	R.HFY	R.HFZ	R.TTX	R.TTY	R.TTZ	R.AnkleX	R.AnkleY	R.AnkleZ	R.Ankle.MedialX	R.Ankle.MedialY	R.Ankle.MedialZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	R.MT2X	R.MT2Y	R.MT2Z	L.GTRX	L.GTRY	L.GTRZ	L.KneeX	L.KneeY	L.KneeZ	L.Knee.MedialX	L.Knee.MedialY	L.Knee.MedialZ	L.HFX	L.HFY	L.HFZ	L.TTX	L.TTY	L.TTZ	L.AnkleX	L.AnkleY	L.AnkleZ	L.Ankle.MedialX	L.Ankle.MedialY	L.Ankle.MedialZ	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z	L.MT2X	L.MT2Y	L.MT2Z
0	865.182	1051.03	1365.57	864.991	1038.87	1083.6	694.716	1078.93	1278.75	693.473	1080	1174.92	809.994	1109.07	1391.4	807.299	1105.47	1051.54	766.541	754.711	1415.98	774.957	645.22	1411.51	713.984	755.311	1370.8	717.22	644.924	1365.21	729.364	277.262	1420.34	723.806	193.278	1409.09	687.246	281.305	1387.99	684.576	201.07	1377.29	655.226	94.691	1370.54	642.69	44.9784	1373.11	665.175	62.6414	1408.75	780.156	766.155	1022.64	790.031	656.19	1030.35	721.238	765.703	1057.34	723.756	655.148	1060.14	718.148	267.307	1028.51	724.811	187.341	1037.47	677.124	268.838	1063.34	680.93	188.144	1071.03	653.079	93.0118	1084.99	642.514	43.1977	1086.02	673.789	55.6342	1040.09	793.609	961.775	1408.49	774.078	556.3	1398.01	783.999	538.005	1268.45	775.769	480.509	1400.18	829.056	466.088	1354.05	722.181	110.247	1406.06	749.8	123.557	1324.49	864.929	58.594	1323.03	841.291	52.9149	1441.96	879.812	67.0503	1373.52	782.106	965.205	1043.34	757.145	556.972	1048.01	765.904	531.959	1178.14	756.01	482.751	1046.44	811.024	464.543	1092.11	715.47	107.208	1041.97	743.103	120.157	1126.04	865.352	56.6988	1128.93	841.807	51.3835	1009.94	878.663	66.432	1081.94
0.007	865.17	1051.03	1365.56	864.976	1038.87	1083.59	694.703	1078.93	1278.73	693.462	1080.01	1174.91	809.969	1109.07	1391.39	807.212	1105.44	1051.39	766.503	754.719	1415.98	774.931	645.218	1411.5	713.959	755.307	1370.79	717.197	644.917	1365.2	729.359	277.255	1420.34	723.798	193.27	1409.09	687.238	281.306	1387.99	684.572	201.062	1377.29	655.229	94.6895	1370.55	642.685	44.986	1373.11	665.17	62.6409	1408.74	780.154	766.144	1022.65	790.019	656.175	1030.35	721.227	765.688	1057.33	723.753	655.136	1060.14	718.15	267.3	1028.5	724.816	187.326	1037.47	677.119	268.833	1063.34	680.933	188.14	1071.02	653.079	93.0152	1084.99	642.503	43.1947	1086.02	673.791	55.6274	1040.08	793.584	961.777	1408.49	774.06	556.306	1398.01	783.995	537.992	1268.45	775.757	480.505	1400.17	829.056	466.097	1354.04	722.169	110.24	1406.07	749.815	123.558	1324.49	864.936	58.5922	1323.04	841.28	52.9228	1441.97	879.817	67.0539	1373.52	782.081	965.207	1043.33	757.159	556.953	1048.01	765.913	531.956	1178.14	756.011	482.732	1046.42	811.015	464.53	1092.09	715.47	107.211	1041.97	743.111	120.151	1126.03	865.353	56.6979	1128.93	841.794	51.3749	1009.94	878.653	66.4315	1081.94
0.013	865.147	1051.03	1365.55	864.967	1038.87	1083.59	694.67	1078.94	1278.73	693.433	1080	1174.9	809.951	1109.06	1391.38	807.175	1105.44	1051.37	766.48	754.713	1415.97	774.908	645.214	1411.48	713.922	755.302	1370.8	717.175	644.917	1365.19	729.354	277.256	1420.33	723.794	193.277	1409.08	687.226	281.295	1387.99	684.561	201.058	1377.28	655.222	94.6886	1370.54	642.688	44.9821	1373.12	665.176	62.6416	1408.75	780.149	766.143	1022.62	790.021	656.175	1030.34	721.219	765.679	1057.33	723.751	655.131	1060.13	718.161	267.295	1028.5	724.815	187.324	1037.46	677.124	268.835	1063.33	680.924	188.134	1071.03	653.075	93.006	1085.01	642.507	43.1942	1086.01	673.794	55.6241	1040.08	793.562	961.777	1408.48	774.032	556.3	1398	783.976	537.994	1268.44	775.742	480.516	1400.19	829.029	466.081	1354.05	722.169	110.235	1406.08	749.804	123.564	1324.48	864.926	58.5967	1323.03	841.29	52.9204	1441.97	879.813	67.0512	1373.51	782.065	965.197	1043.32	757.162	556.953	1048	765.9	531.945	1178.14	756.013	482.739	1046.41	811.028	464.535	1092.1	715.479	107.205	1041.96	743.11	120.15	1126.03	865.344	56.6918	1128.93	841.798	51.3729	1009.94	878.66	66.4318	1081.94
0.02	865.13	1051.03	1365.54	864.945	1038.87	1083.58	694.656	1078.93	1278.72	693.417	1079.99	1174.89	809.925	1109.07	1391.37	807.16	1105.44	1051.37	766.454	754.711	1415.95	774.889	645.213	1411.48	713.895	755.289	1370.77	717.151	644.907	1365.19	729.346	277.257	1420.33	723.788	193.275	1409.09	687.214	281.302	1387.98	684.563	201.048	1377.28	655.22	94.6782	1370.54	642.677	44.9727	1373.1	665.172	62.6386	1408.74	780.132	766.13	1022.63	790.021	656.169	1030.34	721.205	765.67	1057.31	723.744	655.109	1060.13	718.158	267.296	1028.49	724.825	187.311	1037.45	677.118	268.825	1063.34	680.931	188.13	1071.01	653.067	92.9934	1085	642.508	43.1986	1086.02	673.793	55.6196	1040.09	793.536	961.775	1408.48	774.015	556.301	1397.99	783.944	537.984	1268.44	775.73	480.508	1400.17	829.016	466.085	1354.05	722.163	110.23	1406.07	749.804	123.566	1324.48	864.931	58.5891	1323.04	841.284	52.9158	1441.98	879.815	67.0392	1373.52	782.056	965.184	1043.32	757.168	556.934	1047.99	765.906	531.941	1178.13	756.028	482.726	1046.41	811.019	464.518	1092.07	715.473	107.206	1041.96	743.098	120.144	1126.03	865.349	56.6927	1128.93	841.804	51.3684	1009.95	878.652	66.4245	1081.94
0.027	865.105	1051.03	1365.53	864.932	1038.87	1083.57	694.624	1078.93	1278.72	693.386	1079.99	1174.88	809.899	1109.07	1391.37	807.189	1105.47	1051.49	766.436	754.709	1415.94	774.873	645.218	1411.47	713.868	755.291	1370.77	717.14	644.905	1365.18	729.337	277.252	1420.32	723.78	193.271	1409.08	687.214	281.294	1387.98	684.554	201.052	1377.28	655.215	94.6715	1370.54	642.682	44.9731	1373.1	665.174	62.6339	1408.75	780.122	766.129	1022.62	790.017	656.164	1030.34	721.195	765.652	1057.3	723.746	655.103	1060.13	718.159	267.293	1028.5	724.82	187.309	1037.46	677.124	268.82	1063.33	680.931	188.124	1071.02	653.068	92.9969	1084.99	642.504	43.1967	1086.01	673.796	55.6101	1040.08	793.516	961.772	1408.47	774.005	556.299	1397.99	783.945	537.986	1268.43	775.718	480.513	1400.17	829.011	466.085	1354.05	722.168	110.228	1406.06	749.806	123.556	1324.49	864.919	58.5899	1323.03	841.284	52.9155	1441.98	879.812	67.0521	1373.52	782.035	965.187	1043.31	757.17	556.925	1047.98	765.904	531.947	1178.13	756.034	482.719	1046.4	811.037	464.523	1092.08	715.48	107.208	1041.96	743.091	120.126	1126.03	865.348	56.6977	1128.94	841.8	51.3691	1009.94	878.681	66.384	1082.17
0.033	865.079	1051.04	1365.51	864.912	1038.87	1083.55	694.605	1078.92	1278.7	693.363	1079.98	1174.87	809.874	1109.07	1391.35	807.1	1105.43	1051.35	766.414	754.713	1415.93	774.857	645.213	1411.46	713.85	755.28	1370.74	717.126	644.905	1365.17	729.325	277.253	1420.32	723.776	193.274	1409.09	687.206	281.29	1387.98	684.548	201.048	1377.28	655.216	94.6681	1370.54	642.683	44.9603	1373.1	665.169	62.6286	1408.75	780.125	766.118	1022.61	790.019	656.162	1030.33	721.196	765.646	1057.3	723.737	655.093	1060.09	718.167	267.287	1028.49	724.826	187.313	1037.46	677.122	268.82	1063.33	680.933	188.116	1071.01	653.07	92.9887	1084.99	642.505	43.188	1086.02	673.793	55.6118	1040.08	793.485	961.785	1408.46	773.993	556.286	1397.96	783.934	537.984	1268.43	775.706	480.518	1400.17	828.997	466.084	1354.05	722.156	110.231	1406.07	749.798	123.556	1324.5	864.928	58.59	1323.04	841.276	52.9141	1441.97	879.805	67.0501	1373.52	782.018	965.182	1043.3	757.185	556.914	1047.98	765.895	531.942	1178.13	756.039	482.719	1046.4	811.031	464.516	1092.06	715.473	107.201	1041.96	743.101	120.136	1126.02	865.345	56.6982	1128.94	841.801	51.3739	1009.95	878.654	66.4315	1081.94
0.04	865.054	1051.03	1365.5	864.897	1038.86	1083.54	694.59	1078.92	1278.69	693.339	1079.99	1174.86	809.856	1109.07	1391.33	807.077	1105.41	1051.33	766.406	754.71	1415.92	774.859	645.214	1411.46	713.836	755.289	1370.74	717.113	644.899	1365.16	729.328	277.259	1420.32	723.767	193.269	1409.08	687.205	281.288	1387.96	684.546	201.04	1377.27	655.222	94.6698	1370.54	642.683	44.9635	1373.1	665.171	62.6256	1408.74	780.126	766.113	1022.61	790.032	656.159	1030.31	721.194	765.634	1057.28	723.748	655.073	1060.06	718.169	267.278	1028.5	724.834	187.3	1037.47	677.124	268.809	1063.32	680.937	188.113	1071.01	653.065	92.9915	1085	642.509	43.1809	1086.01	673.792	55.6071	1040.09	793.461	961.782	1408.45	773.989	556.284	1397.96	783.97	537.974	1268.43	775.706	480.502	1400.16	828.998	466.087	1354.04	722.168	110.219	1406.06	749.795	123.548	1324.49	864.925	58.5875	1323.04	841.282	52.9149	1441.97	879.812	67.0477	1373.51	782.003	965.172	1043.29	757.179	556.914	1047.97	765.902	531.922	1178.12	756.036	482.706	1046.39	811.038	464.519	1092.06	715.473	107.209	1041.96	743.099	120.145	1126.02	865.345	56.6963	1128.93	841.797	51.3694	1009.95	878.651	66.4274	1081.94
0.047	865.025	1051.04	1365.49	864.878	1038.87	1083.52	694.555	1078.92	1278.68	693.322	1079.98	1174.85	809.83	1109.08	1391.32	807.046	1105.4	1051.31	766.389	754.71	1415.91	774.839	645.213	1411.45	713.832	755.273	1370.71	717.113	644.9	1365.16	729.318	277.253	1420.31	723.774	193.264	1409.08	687.206	281.286	1387.97	684.551	201.042	1377.27	655.214	94.6733	1370.55	642.683	44.9674	1373.11	665.168	62.6276	1408.74	780.112	766.106	1022.59	790.04	656.153	1030.31	721.189	765.633	1057.27	723.754	655.071	1060.05	718.168	267.275	1028.49	724.829	187.3	1037.45	677.127	268.804	1063.32	680.928	188.111	1071	653.073	92.9854	1084.99	642.502	43.1769	1086.02	673.788	55.6109	1040.08	793.438	961.793	1408.44	773.982	556.285	1397.96	783.949	537.97	1268.44	775.712	480.507	1400.15	829.001	466.092	1354.04	722.166	110.221	1406.07	749.785	123.549	1324.49	864.924	58.588	1323.04	841.276	52.9202	1441.98	879.81	67.0506	1373.52	781.984	965.179	1043.27	757.182	556.909	1047.95	765.93	531.936	1178.09	756.054	482.702	1046.38	811.039	464.519	1092.06	715.459	107.206	1041.96	743.093	120.144	1126.03	865.339	56.6992	1128.94	841.796	51.3603	1009.94	878.649	66.4296	1081.94
0.053	865	1051.04	1365.47	864.859	1038.87	1083.51	694.527	1078.91	1278.66	693.295	1079.97	1174.82	809.809	1109.08	1391.3	807.023	1105.4	1051.3	766.389	754.711	1415.91	774.835	645.218	1411.45	713.825	755.272	1370.71	717.111	644.895	1365.15	729.322	277.258	1420.31	723.764	193.269	1409.09	687.207	281.286	1387.96	684.543	201.042	1377.27	655.223	94.6708	1370.54	642.677	44.9658	1373.1	665.162	62.6286	1408.74	780.113	766.103	1022.58	790.04	656.149	1030.3	721.196	765.617	1057.27	723.751	655.068	1060.04	718.181	267.27	1028.49	724.834	187.29	1037.46	677.133	268.802	1063.31	680.939	188.098	1071.01	653.066	92.9849	1084.99	642.507	43.1836	1086.01	673.793	55.6101	1040.08	793.416	961.783	1408.43	773.99	556.291	1397.95	783.973	537.963	1268.43	775.712	480.513	1400.17	829.002	466.09	1354.03	722.155	110.23	1406.06	749.78	123.555	1324.48	864.927	58.5884	1323.03	841.276	52.9155	1441.97	879.807	67.0573	1373.51	781.973	965.163	1043.26	757.194	556.898	1047.96	765.925	531.915	1178.08	756.068	482.701	1046.38	811.057	464.518	1092.05	715.473	107.195	1041.95	743.087	120.143	1126.01	865.349	56.6983	1128.94	841.801	51.3706	1009.94	878.643	66.428	1081.93
0.06	864.969	1051.04	1365.47	864.836	1038.87	1083.49	694.504	1078.91	1278.64	693.271	1079.96	1174.81	809.792	1109.09	1391.29	806.996	1105.4	1051.28	766.381	754.703	1415.9	774.831	645.216	1411.43	713.813	755.268	1370.69	717.113	644.892	1365.14	729.317	277.263	1420.31	723.775	193.273	1409.08	687.201	281.287	1387.95	684.545	201.044	1377.27	655.215	94.6745	1370.54	642.677	44.9695	1373.1	665.172	62.6263	1408.75	780.113	766.102	1022.57	790.035	656.147	1030.28	721.191	765.618	1057.25	723.757	655.065	1060.02	718.184	267.271	1028.48	724.838	187.289	1037.46	677.131	268.813	1063.31	680.938	188.103	1071.01	653.072	92.9829	1085	642.504	43.1821	1086.02	673.792	55.6044	1040.08	793.393	961.786	1408.42	773.993	556.297	1397.97	783.978	537.971	1268.42	775.714	480.504	1400.15	829.01	466.087	1354.02	722.166	110.228	1406.06	749.789	123.555	1324.48	864.923	58.5898	1323.03	841.275	52.9206	1441.98	879.808	67.0523	1373.52	781.965	965.167	1043.25	757.2	556.906	1047.95	765.941	531.922	1178.07	756.056	482.695	1046.37	811.06	464.521	1092.05	715.459	107.197	1041.96	743.097	120.145	1126.02	865.342	56.6962	1128.93	841.795	51.3657	1009.94	878.66	66.4244	1081.94
