Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Thigh.Top.LateralX	R.Thigh.Top.LateralY	R.Thigh.Top.LateralZ	R.Thigh.Bottom.LateralX	R.Thigh.Bottom.LateralY	R.Thigh.Bottom.LateralZ	R.Thigh.Top.MedialX	R.Thigh.Top.MedialY	R.Thigh.Top.MedialZ	R.Thigh.Bottom.MedialX	R.Thigh.Bottom.MedialY	R.Thigh.Bottom.MedialZ	R.Shank.Top.LateralX	R.Shank.Top.LateralY	R.Shank.Top.LateralZ	R.Shank.Bottom.LateralX	R.Shank.Bottom.LateralY	R.Shank.Bottom.LateralZ	R.Shank.Top.MedialX	R.Shank.Top.MedialY	R.Shank.Top.MedialZ	R.Shank.Bottom.MedialX	R.Shank.Bottom.MedialY	R.Shank.Bottom.MedialZ	R.Heel.TopX	R.Heel.TopY	R.Heel.TopZ	R.Heel.BottomX	R.Heel.BottomY	R.Heel.BottomZ	R.Heel.LateralX	R.Heel.LateralY	R.Heel.LateralZ	L.Thigh.Top.LateralX	L.Thigh.Top.LateralY	L.Thigh.Top.LateralZ	L.Thigh.Bottom.LateralX	L.Thigh.Bottom.LateralY	L.Thigh.Bottom.LateralZ	L.Thigh.Top.MedialX	L.Thigh.Top.MedialY	L.Thigh.Top.MedialZ	L.Thigh.Bottom.MedialX	L.Thigh.Bottom.MedialY	L.Thigh.Bottom.MedialZ	L.Shank.Top.LateralX	L.Shank.Top.LateralY	L.Shank.Top.LateralZ	L.Shank.Bottom.LateralX	L.Shank.Bottom.LateralY	L.Shank.Bottom.LateralZ	L.Shank.Top.MedialX	L.Shank.Top.MedialY	L.Shank.Top.MedialZ	L.Shank.Bottom.MedialX	L.Shank.Bottom.MedialY	L.Shank.Bottom.MedialZ	L.Heel.TopX	L.Heel.TopY	L.Heel.TopZ	L.Heel.BottomX	L.Heel.BottomY	L.Heel.BottomZ	L.Heel.LateralX	L.Heel.LateralY	L.Heel.LateralZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z
0	2228.56	899.686	1085.08	2201.23	912.584	857.093	2054.21	956.285	1045.68	2041.51	961.809	949.535	2165.35	980.136	1134.4	2152.3	994.91	829.656	2212.24	638.949	1155.09	2272.24	547.344	1143.2	2159.54	611.908	1118.72	2219.36	519.541	1100.45	2095.74	379.545	1120.06	2022.64	337.429	1111.69	2074.92	416.228	1087.24	2005.9	374.904	1080.66	1903.52	347.746	1057.19	1857	333.564	1063.12	1891.22	324.288	1105.5	2115.5	619.732	813.801	2159.83	519.587	824.538	2070.12	606.599	863.027	2110.58	504.098	875.302	2040.37	226.727	879.802	2010.9	157.261	906.616	2014.79	253.013	920.245	1984.1	182.391	946.492	1921.6	85.61	980.744	1908.68	35.2323	981.961	1934.43	49.6021	934.128	1963.3	150.331	1032.2	1958.57	178.809	1142.92	NaN	NaN	NaN	2094.25	40.7635	897.736
0.007	2229.35	901.793	1083.55	2199.78	913.618	856.25	2053.74	958.169	1045.99	2040.76	963.364	949.841	2166.88	982.083	1134.01	2151.99	996.298	829.729	2216.1	642.698	1155.08	2278.46	552.897	1143.51	2164.15	614.595	1118.03	2226.61	523.798	1100.15	2107.22	378.013	1120.1	2035.86	333.071	1111.51	2085.31	413.938	1087.42	2017.6	370.108	1080.63	1916.28	338.701	1056.88	1870.56	322.401	1062.72	1904.89	314.743	1105.25	2107.96	621.39	814.344	2149.53	520.047	825.181	2062.3	609.45	863.662	2099.29	506.427	875.966	2025.07	228.235	880.733	1994.46	158.95	906.868	2000.07	254.619	920.892	1968.97	184.14	947.362	1905.11	87.2794	980.98	1892.42	37.25	982.076	1917.88	51.2828	934.338	1984.67	144.023	1032.26	1978.06	172.399	1142.76	NaN	NaN	NaN	2077.08	40.74	898.109
0.013	2228.45	903.292	1082.44	2198.59	914.834	855.165	2053.45	960.526	1046.24	2040.25	965.383	949.994	2168.6	984.872	1133.57	2151.74	998.208	829.709	2219.63	646.943	1154.96	2285.7	560.015	1143	2169.2	617.357	1117.64	2233.41	528.515	1099.69	2118.4	376.353	1119.99	2048.98	328.388	1111.13	2095.04	411.357	1087.32	2029.25	364.717	1080.34	1929.2	328.791	1056.22	1884.33	310.491	1061.91	1918.72	304.453	1104.73	2100.58	623.117	814.876	2139.31	521.001	825.949	2054.52	612.872	864.397	2089.16	508.315	876.566	2010.05	230.151	881.321	1978.84	161.049	907.239	1985.52	256.639	921.609	1953.93	186.439	947.931	1889.36	89.6456	980.98	1875.83	39.7121	982.207	1901.39	53.3847	934.447	2006.82	137.631	1032.25	1998.46	165.696	1142.52	NaN	NaN	NaN	2060.18	40.784	898.451
0.02	2228.65	905.814	1081.26	2197.67	916.695	854.645	2053.3	963.562	1046.39	2039.96	967.876	950.026	2170.02	988.071	1133.14	2151.83	1000.39	829.48	2223.1	651.441	1154.77	2290.72	565.74	1142.79	2173.39	621.181	1116.61	2239.51	533.728	1098.94	2129.39	374.409	1119.69	2062.17	323.461	1110.6	2104.4	408.398	1087.1	2040.91	358.811	1079.93	1942.36	318.299	1055.29	1898.53	297.72	1060.72	1933.04	293.403	1103.77	2093.23	625.737	815.637	2129.33	522.307	826.868	2047.13	616.742	865.113	2078.51	511.469	877.462	1995.19	232.468	881.818	1963.48	163.508	907.548	1970.87	259.043	922.179	1938.88	188.83	948.36	1873.62	92.5659	980.85	1859.41	42.8283	982.324	1885.11	55.979	934.52	2028.84	131.217	1032.38	2019.37	158.872	1141.99	NaN	NaN	NaN	2043.22	40.8948	898.677
0.027	2228.89	908.818	1080.32	2197.23	918.726	853.99	2053.35	967.102	1046.39	2039.98	970.772	949.865	2171.04	991.556	1132.86	2152.26	1002.73	829.219	2226.06	656.133	1154.61	2295.14	571.702	1142.32	2177.12	625.429	1115.82	2244.89	539.289	1098.09	2140.14	372.116	1119.09	2075.4	318.021	1109.87	2113.47	405.099	1086.72	2052.14	352.805	1079.39	1955.99	307.078	1054.24	1913.02	284.4	1059.52	1947.56	281.895	1102.74	2086.28	628.996	816.593	2119.21	524.319	827.839	2039.67	621.422	866.076	2068.03	515.299	878.537	1980.57	235.37	882.296	1948.31	166.543	907.79	1956.43	261.877	922.812	1923.85	191.949	948.388	1858.14	96.021	980.601	1843.2	46.5664	982.238	1869.06	59.059	934.446	2052.19	124.451	1031.74	2040.67	152.125	1141.49	NaN	NaN	NaN	2026.55	41.0432	898.852
0.033	2228.95	912.117	1079.66	2197.25	920.957	853.581	2053.51	971.07	1046.19	2040.42	974.092	949.414	2171.53	995.591	1132.53	2152.98	1005.34	828.999	2228.79	661.136	1154.33	2298.98	577.789	1141.71	2180.47	630.003	1114.77	2249.29	545.036	1097.37	2150.65	369.637	1118.33	2088.74	312.417	1108.96	2122.45	401.305	1086.06	2064.04	345.99	1078.33	1969.95	295.336	1052.78	1928.01	270.286	1058.03	1962.6	269.737	1101.28	2079.48	632.596	817.473	2109.22	526.968	829.108	2032.56	626.737	867.053	2057.7	519.724	879.648	1965.86	238.776	882.828	1933.28	169.944	907.926	1942.13	265.232	923.409	1909.15	195.241	948.591	1843.04	100.141	980.261	1827.19	51.0319	982.187	1853.3	62.7197	934.399	2075.82	118.074	1031.25	2062.34	145.276	1140.92	NaN	NaN	NaN	2009.72	41.3297	898.932
0.04	2229.4	915.44	1079.45	2197.68	923.343	853.342	2053.93	975.358	1045.95	2041.05	977.844	948.9	2171.6	999.866	1132.22	2154.2	1008.38	828.793	2231.11	666.288	1153.85	2302.15	583.972	1141.08	2183.14	634.902	1114.08	2253.49	550.937	1096.24	2161.1	366.846	1117.84	2102.18	306.398	1108.24	2131.44	396.979	1085.11	2075.77	338.658	1077.28	1985.15	282.98	1051.49	1943.82	256.017	1056.39	1978.2	257.3	1099.81	2073	636.705	818.514	2099.21	530.217	830.283	2025.65	632.609	867.98	2047.33	524.827	880.863	1951.6	242.723	883.277	1918.8	173.884	908.044	1927.89	269.095	924.013	1894.62	199.159	948.755	1828.38	104.89	979.944	1811.3	56.3014	982.107	1837.91	66.9713	934.133	2099.89	111.814	1030.67	2084.38	138.429	1140.28	NaN	NaN	NaN	1993.31	41.7503	898.927
0.047	2229.08	919.911	1079.15	2198.69	925.969	853.384	2054.35	979.934	1045.52	2042.11	981.858	948.245	2171.39	1004.58	1132.26	2155.98	1011.71	828.694	2232.88	671.742	1153.24	2304.69	590.035	1140.22	2185.14	639.996	1113.58	2256.26	556.655	1095.68	2171.49	363.757	1116.76	2115.72	300.21	1107.05	2140.15	392.175	1084.2	2087.63	331.117	1075.98	2000.21	270.538	1049.57	1960.65	241.202	1054.8	1993.79	244.609	1098.52	2066.69	641.333	819.386	2089.43	534.095	831.589	2019.14	638.918	868.731	2037.42	530.493	882.197	1937.72	247.115	883.712	1904.58	178.28	908.153	1914.11	273.402	924.526	1880.53	203.465	948.917	1814.27	110.358	979.426	1795.95	62.2276	981.887	1822.83	71.9736	933.77	2124.55	105.755	1029.66	2106.83	131.712	1139.22	NaN	NaN	NaN	1976.84	42.3204	898.933
0.053	2229.28	924.594	1079.1	2200.2	928.837	853.665	2054.93	984.749	1044.82	2043.55	986.096	947.156	2170.71	1009.32	1132.17	2158.24	1015.49	828.766	2234.24	677.242	1152.67	2306.6	596.016	1139.41	2186.54	645.038	1113.07	2258.35	562.172	1095.07	2181.69	360.17	1115.77	2129.53	293.844	1105.9	2148.02	386.3	1083.41	2100.27	322.72	1074.99	2015.68	257.689	1048.3	1977.93	226.044	1053.2	2011.43	231.279	1096.73	2060.67	646.328	820.313	2079.98	538.4	832.889	2013.07	645.551	869.726	2027.86	536.604	883.361	1924.32	251.985	883.982	1890.98	183.023	908.17	1900.69	278.074	924.932	1866.6	208.352	949.056	1800.64	116.483	978.815	1781.19	68.903	981.582	1808.19	77.5806	933.502	2148.93	100.217	1028.59	2129.76	124.783	1137.78	NaN	NaN	NaN	1960.6	42.9731	898.983
0.06	2229.32	929.251	1079.78	2202.16	931.924	854.155	2055.59	989.589	1043.89	2045.18	990.494	946.049	2169.78	1014.33	1132.21	2161.13	1019.46	828.997	2235.11	682.553	1152.07	2307.85	601.734	1138.62	2187.42	649.89	1112.82	2259.59	567.517	1094.78	2191.84	356.257	1114.7	2143.75	287.252	1104.7	2156.63	380.818	1082.48	2112.4	314.607	1073.88	2031.78	244.816	1047.17	1995.96	211.189	1051.72	2029.08	217.921	1095.47	2054.99	651.676	821.264	2070.9	543.269	833.889	2007.51	652.391	870.729	2018.83	543.199	884.74	1911.39	257.066	884.192	1877.87	188.351	908.061	1887.73	283.167	925.146	1853.47	213.478	949.044	1787.84	123.129	978.182	1766.76	76.259	981.154	1794.18	83.7488	933.134	2173.78	94.9113	1027.14	2153.22	118.652	1137.01	NaN	NaN	NaN	1944.5	43.7052	898.89
