Time	Fx	Fy	Fz	COPx	COPy	COPz	Ty
1	207.44	1049.19	21.36	2135.15	0	1025.42	22624.4
2	211.79	956.27	30.21	2119.34	0	1032.84	903.15
3	254.29	935.82	35.71	2120.12	0	1024.71	3063.32
4	196.91	818.63	40.05	2067.82	0	1032.2	13569.5
5	253.45	761.11	21.82	2095.7	0	1022.07	2516.64
6	221.63	713.81	47	2070.07	0	1022.58	3981.95
7	202.26	591.13	37.99	2027.49	0	1027.26	9328.71
8	233.31	554.35	38.22	2078.21	0	1017.01	143.49
9	164.18	445.25	44.63	1985.44	0	1029.5	10548.6
10	198.82	380.1	43.18	2054.92	0	1026.65	1763.6
11	142.75	321.66	40.36	2026.06	0	1027.68	3617.77
12	112.76	234.53	32.73	1902.15	0	1036.87	13131.6
13	143.97	213.93	36.93	2071.65	0	1039.43	-13637.3
14	77.13	133.06	4.04	1789.81	0	1004.8	16432.4
15	108.87	125.27	20.75	2036.7	0	1041.91	-607.32
16	61.95	70.95	-0.69	1791.99	0	1018.5	-682.48
17	72.94	56.46	8.24	2010	0	1062.24	1350.65
18	42.5	43.49	0.08	2088.92	0	1066.18	3330.02
19	20.9	22.13	-1.07	1715.59	0	1015.73	-1755.5
20	35.55	19.53	12.74	2057.55	0	1161.45	-2586.72
21	-0	-0	-0	2149	0	976.7	-0
22	-0	-0	-0	2149	0	976.7	-0
23	-0	-0	-0	2149	0	976.7	-0
24	-0	-0	-0	2149	0	976.7	-0
25	-0	-0	-0	2149	0	976.7	-0
26	-0	-0	-0	2149	0	976.7	-0
27	-0	-0	-0	2149	0	976.7	-0
28	-0	-0	-0	2149	0	976.7	-0
29	-0	-0	-0	2149	0	976.7	-0
30	2.82	33.57	-4.2	2482.99	0	947.73	-11885.7
31	-4.27	-24.72	-11.37	2545.42	0	1018.38	3080.39
32	12.82	18.77	-3.66	2384.45	0	978.74	-2355.06
33	-0	-0	-0	2149	0	976.7	-0
34	-0	-0	-0	2149	0	976.7	-0
35	2.06	16.63	-1.83	1830.67	0	1037.09	-3093.86
36	-0	-0	-0	2149	0	976.7	-0
37	-0	-0	-0	2149	0	976.7	-0
38	-0	-0	-0	2149	0	976.7	-0
39	0	0	0	2149	0	976.7	0
40	-0	-0	-0	2149	0	976.7	-0
41	-0	-0	-0	2149	0	976.7	-0
42	20.07	23.96	-2.59	2397.87	0	915.2	3998.17
43	-0	-0	-0	2149	0	976.7	-0
