Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Thigh.Top.LateralX	R.Thigh.Top.LateralY	R.Thigh.Top.LateralZ	R.Thigh.Bottom.LateralX	R.Thigh.Bottom.LateralY	R.Thigh.Bottom.LateralZ	R.Thigh.Top.MedialX	R.Thigh.Top.MedialY	R.Thigh.Top.MedialZ	R.Thigh.Bottom.MedialX	R.Thigh.Bottom.MedialY	R.Thigh.Bottom.MedialZ	R.Shank.Top.LateralX	R.Shank.Top.LateralY	R.Shank.Top.LateralZ	R.Shank.Bottom.LateralX	R.Shank.Bottom.LateralY	R.Shank.Bottom.LateralZ	R.Shank.Top.MedialX	R.Shank.Top.MedialY	R.Shank.Top.MedialZ	R.Shank.Bottom.MedialX	R.Shank.Bottom.MedialY	R.Shank.Bottom.MedialZ	R.Heel.TopX	R.Heel.TopY	R.Heel.TopZ	R.Heel.BottomX	R.Heel.BottomY	R.Heel.BottomZ	R.Heel.LateralX	R.Heel.LateralY	R.Heel.LateralZ	L.Thigh.Top.LateralX	L.Thigh.Top.LateralY	L.Thigh.Top.LateralZ	L.Thigh.Bottom.LateralX	L.Thigh.Bottom.LateralY	L.Thigh.Bottom.LateralZ	L.Thigh.Top.MedialX	L.Thigh.Top.MedialY	L.Thigh.Top.MedialZ	L.Thigh.Bottom.MedialX	L.Thigh.Bottom.MedialY	L.Thigh.Bottom.MedialZ	L.Shank.Top.LateralX	L.Shank.Top.LateralY	L.Shank.Top.LateralZ	L.Shank.Bottom.LateralX	L.Shank.Bottom.LateralY	L.Shank.Bottom.LateralZ	L.Shank.Top.MedialX	L.Shank.Top.MedialY	L.Shank.Top.MedialZ	L.Shank.Bottom.MedialX	L.Shank.Bottom.MedialY	L.Shank.Bottom.MedialZ	L.Heel.TopX	L.Heel.TopY	L.Heel.TopZ	L.Heel.BottomX	L.Heel.BottomY	L.Heel.BottomZ	L.Heel.LateralX	L.Heel.LateralY	L.Heel.LateralZ	R.GTRX	R.GTRY	R.GTRZ	R.KneeX	R.KneeY	R.KneeZ	R.Knee.MedialX	R.Knee.MedialY	R.Knee.MedialZ	R.HFX	R.HFY	R.HFZ	R.TTX	R.TTY	R.TTZ	R.AnkleX	R.AnkleY	R.AnkleZ	R.Ankle.MedialX	R.Ankle.MedialY	R.Ankle.MedialZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	R.MT2X	R.MT2Y	R.MT2Z	L.GTRX	L.GTRY	L.GTRZ	L.KneeX	L.KneeY	L.KneeZ	L.Knee.MedialX	L.Knee.MedialY	L.Knee.MedialZ	L.HFX	L.HFY	L.HFZ	L.TTX	L.TTY	L.TTZ	L.AnkleX	L.AnkleY	L.AnkleZ	L.Ankle.MedialX	L.Ankle.MedialY	L.Ankle.MedialZ	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z	L.MT2X	L.MT2Y	L.MT2Z
0	850.98	1033.53	1342.69	838.762	1044.94	1099.08	685.321	1070.87	1274.19	678.378	1070.5	1179.82	796.066	1084.92	1370.82	772.775	1090.75	1072.66	726.894	787.75	1396.73	731.531	677.125	1398.57	684.326	785.155	1343.06	685.445	675.178	1344.02	714.045	287.633	1423.62	710.407	203.003	1416.16	669.588	288.932	1393.52	669.553	208.328	1385.37	641.044	82.8902	1367.34	633.727	40.3067	1367.88	660.968	57.7768	1411.39	750.523	824.14	1024.85	760.466	714.588	1024.96	698.156	819.438	1070.84	702.44	710.247	1069.22	711.53	266.666	1022.49	713.651	186.412	1030.61	675.455	270.923	1062.33	675.286	189.972	1070.33	647.255	87.2887	1085.59	638.831	39.2617	1085.91	662.012	61.9517	1042.45	780.742	938.671	1392.3	743.571	541.048	1393.19	756.791	525.751	1281.47	742.16	482.711	1402.44	798.13	452.33	1351.17	703.09	106.484	1409.61	728.992	119.837	1329.85	845.602	59.9678	1329.5	825.385	50.8793	1439.62	860.87	74.5524	1376.43	762.116	937.301	1040.86	757.951	540.169	1045.09	762.834	523.571	1155.44	759.932	481.995	1033.89	810.912	448.178	1079.31	705.119	110.451	1037.63	734.658	116.65	1116.14	857.357	62.0249	1118.17	823.581	48.7586	1011.37	864.505	68.9151	1074.67
0.007	850.962	1033.53	1342.68	838.727	1044.93	1099.07	685.3	1070.86	1274.19	678.356	1070.5	1179.82	796.057	1084.94	1370.82	772.75	1090.75	1072.65	726.884	787.751	1396.73	731.527	677.14	1398.56	684.323	785.152	1343.04	685.449	675.173	1344	714.048	287.639	1423.61	710.405	203.004	1416.16	669.583	288.944	1393.51	669.552	208.336	1385.36	641.045	82.884	1367.33	633.725	40.303	1367.89	660.968	57.7798	1411.39	750.5	824.152	1024.84	760.464	714.584	1024.95	698.126	819.436	1070.83	702.426	710.249	1069.21	711.525	266.656	1022.48	713.648	186.403	1030.62	675.463	270.916	1062.34	675.288	189.972	1070.33	647.261	87.2826	1085.58	638.827	39.2617	1085.91	662.018	61.9507	1042.46	780.724	938.67	1392.29	743.581	541.035	1393.17	756.781	525.76	1281.46	742.163	482.71	1402.44	798.133	452.326	1351.16	703.096	106.487	1409.59	729.005	119.823	1329.86	845.602	59.9795	1329.5	825.392	50.8724	1439.62	860.864	74.5453	1376.43	762.089	937.297	1040.84	757.941	540.177	1045.08	762.82	523.589	1155.44	759.916	481.988	1033.9	810.901	448.184	1079.31	705.132	110.452	1037.63	734.667	116.652	1116.14	857.359	62.033	1118.18	823.586	48.7605	1011.37	864.505	68.9155	1074.68
0.013	850.94	1033.53	1342.67	838.712	1044.95	1099.05	685.278	1070.86	1274.19	678.329	1070.5	1179.81	796.032	1084.94	1370.81	772.716	1090.75	1072.64	726.875	787.75	1396.7	731.521	677.131	1398.55	684.314	785.146	1343.03	685.441	675.172	1343.99	714.045	287.64	1423.61	710.406	203	1416.16	669.58	288.938	1393.5	669.549	208.33	1385.36	641.047	82.8852	1367.34	633.724	40.3024	1367.88	660.971	57.7858	1411.39	750.487	824.149	1024.83	760.437	714.59	1024.93	698.105	819.431	1070.81	702.416	710.241	1069.19	711.527	266.657	1022.48	713.651	186.406	1030.61	675.461	270.921	1062.33	675.289	189.973	1070.33	647.257	87.2859	1085.59	638.828	39.2641	1085.92	662.018	61.9502	1042.45	780.701	938.669	1392.29	743.575	541.043	1393.18	756.785	525.754	1281.46	742.165	482.711	1402.43	798.132	452.326	1351.15	703.092	106.484	1409.58	729.01	119.824	1329.84	845.598	59.9776	1329.49	825.389	50.8735	1439.61	860.876	74.5536	1376.43	762.051	937.304	1040.84	757.943	540.164	1045.07	762.807	523.579	1155.43	759.94	481.989	1033.88	810.9	448.185	1079.32	705.128	110.465	1037.63	734.664	116.66	1116.15	857.36	62.0299	1118.18	823.585	48.756	1011.38	864.502	68.9198	1074.67
0.02	850.913	1033.54	1342.67	838.683	1044.95	1099.05	685.251	1070.86	1274.18	678.3	1070.49	1179.81	796.02	1084.93	1370.81	772.679	1090.74	1072.64	726.86	787.747	1396.7	731.514	677.124	1398.54	684.309	785.139	1343.03	685.441	675.165	1343.97	714.054	287.637	1423.62	710.409	202.993	1416.15	669.584	288.935	1393.5	669.556	208.328	1385.36	641.051	82.8871	1367.33	633.724	40.3051	1367.88	660.971	57.7837	1411.39	750.46	824.149	1024.81	760.421	714.588	1024.93	698.091	819.423	1070.8	702.407	710.228	1069.19	711.528	266.657	1022.48	713.651	186.413	1030.61	675.454	270.923	1062.32	675.287	189.973	1070.32	647.263	87.2869	1085.58	638.826	39.2511	1085.92	662.01	61.9575	1042.45	780.689	938.667	1392.28	743.578	541.045	1393.17	756.79	525.754	1281.46	742.162	482.714	1402.42	798.111	452.319	1351.15	703.104	106.485	1409.59	729	119.826	1329.84	845.591	59.9796	1329.48	825.396	50.8744	1439.61	860.866	74.5507	1376.42	762.028	937.293	1040.84	757.946	540.17	1045.07	762.816	523.58	1155.41	759.915	481.99	1033.88	810.897	448.175	1079.31	705.13	110.448	1037.62	734.662	116.654	1116.15	857.359	62.0269	1118.18	823.581	48.7535	1011.38	864.504	68.9089	1074.68
0.027	850.888	1033.54	1342.65	838.646	1044.96	1099.03	685.231	1070.84	1274.17	678.286	1070.49	1179.81	795.992	1084.92	1370.8	772.657	1090.75	1072.63	726.846	787.749	1396.69	731.502	677.123	1398.54	684.302	785.122	1343	685.429	675.159	1343.96	714.057	287.643	1423.6	710.41	202.997	1416.15	669.591	288.933	1393.5	669.559	208.33	1385.34	641.049	82.8835	1367.33	633.729	40.3069	1367.88	660.98	57.7814	1411.39	750.442	824.148	1024.8	760.412	714.586	1024.91	698.064	819.409	1070.78	702.402	710.227	1069.17	711.523	266.661	1022.47	713.657	186.401	1030.6	675.465	270.923	1062.32	675.295	189.976	1070.31	647.258	87.2846	1085.58	638.828	39.2629	1085.91	662.017	61.9557	1042.45	780.666	938.662	1392.27	743.58	541.044	1393.16	756.776	525.753	1281.44	742.167	482.706	1402.42	798.119	452.314	1351.15	703.101	106.473	1409.58	728.988	119.829	1329.84	845.597	59.9743	1329.49	825.393	50.8693	1439.6	860.872	74.5381	1376.42	762.003	937.305	1040.83	757.937	540.166	1045.06	762.815	523.586	1155.41	759.926	481.994	1033.87	810.893	448.17	1079.31	705.124	110.445	1037.62	734.666	116.652	1116.14	857.363	62.0263	1118.18	823.579	48.7528	1011.38	864.506	68.9074	1074.67
0.033	850.869	1033.54	1342.65	838.627	1044.96	1099.03	685.199	1070.85	1274.17	678.252	1070.49	1179.8	795.968	1084.92	1370.79	772.634	1090.76	1072.63	726.837	787.749	1396.67	731.497	677.126	1398.53	684.298	785.13	1342.99	685.436	675.16	1343.95	714.052	287.64	1423.61	710.415	202.998	1416.15	669.593	288.935	1393.5	669.56	208.325	1385.36	641.054	82.8865	1367.33	633.73	40.3026	1367.87	660.976	57.7764	1411.37	750.421	824.148	1024.8	760.396	714.586	1024.9	698.048	819.408	1070.79	702.396	710.225	1069.16	711.534	266.661	1022.46	713.659	186.402	1030.6	675.468	270.916	1062.32	675.302	189.975	1070.32	647.255	87.2952	1085.57	638.827	39.2706	1085.91	662.02	61.9592	1042.44	780.65	938.675	1392.26	743.577	541.039	1393.16	756.782	525.739	1281.44	742.163	482.714	1402.41	798.122	452.323	1351.13	703.11	106.474	1409.58	729.011	119.818	1329.84	845.607	59.9731	1329.49	825.393	50.8729	1439.61	860.868	74.5507	1376.42	761.968	937.3	1040.82	757.946	540.162	1045.04	762.824	523.584	1155.4	759.928	482.004	1033.86	810.897	448.187	1079.3	705.127	110.443	1037.62	734.669	116.658	1116.13	857.356	62.015	1118.19	823.582	48.7626	1011.37	864.508	68.9106	1074.67
0.04	850.836	1033.54	1342.64	838.582	1044.97	1099.02	685.17	1070.84	1274.16	678.221	1070.49	1179.8	795.939	1084.91	1370.79	772.597	1090.75	1072.62	726.823	787.75	1396.67	731.488	677.133	1398.52	684.288	785.118	1342.97	685.431	675.152	1343.94	714.06	287.639	1423.6	710.422	203.008	1416.14	669.588	288.94	1393.5	669.558	208.333	1385.36	641.055	82.8868	1367.33	633.73	40.3031	1367.88	660.978	57.7766	1411.38	750.399	824.152	1024.79	760.393	714.596	1024.89	698.028	819.402	1070.78	702.391	710.218	1069.16	711.536	266.666	1022.46	713.663	186.402	1030.59	675.471	270.925	1062.3	675.296	189.977	1070.31	647.256	87.29	1085.57	638.83	39.2639	1085.92	662.014	61.9525	1042.45	780.626	938.667	1392.26	743.57	541.037	1393.14	756.766	525.757	1281.43	742.163	482.715	1402.41	798.107	452.314	1351.13	703.108	106.474	1409.59	729.009	119.823	1329.84	845.606	59.9784	1329.49	825.398	50.8659	1439.6	860.867	74.5509	1376.42	761.954	937.304	1040.8	757.948	540.172	1045.04	762.844	523.583	1155.39	759.95	481.998	1033.84	810.892	448.171	1079.29	705.121	110.442	1037.62	734.663	116.654	1116.12	857.357	62.024	1118.17	823.583	48.754	1011.37	864.502	68.9104	1074.67
0.047	850.822	1033.54	1342.63	838.56	1044.97	1099.01	685.142	1070.83	1274.15	678.198	1070.48	1179.79	795.899	1084.89	1370.79	772.579	1090.77	1072.62	726.814	787.749	1396.64	731.481	677.121	1398.51	684.278	785.109	1342.95	685.421	675.145	1343.92	714.061	287.639	1423.6	710.421	202.997	1416.14	669.588	288.936	1393.5	669.56	208.326	1385.35	641.06	82.8849	1367.33	633.734	40.3107	1367.88	660.977	57.7759	1411.38	750.394	824.151	1024.78	760.384	714.594	1024.88	698.02	819.402	1070.77	702.387	710.212	1069.15	711.54	266.66	1022.45	713.663	186.404	1030.6	675.475	270.92	1062.29	675.303	189.976	1070.3	647.262	87.2818	1085.57	638.822	39.2616	1085.9	662.013	61.9532	1042.45	780.615	938.674	1392.25	743.573	541.041	1393.14	756.776	525.738	1281.43	742.165	482.714	1402.41	798.117	452.335	1351.14	703.108	106.473	1409.57	728.994	119.831	1329.84	845.603	59.9716	1329.49	825.395	50.8668	1439.6	860.876	74.5511	1376.41	761.919	937.31	1040.8	757.958	540.16	1045.03	762.854	523.59	1155.38	759.948	481.984	1033.84	810.909	448.178	1079.28	705.13	110.46	1037.61	734.672	116.656	1116.13	857.361	62.0173	1118.17	823.586	48.7465	1011.37	864.51	68.9029	1074.67
0.053	850.799	1033.54	1342.62	838.535	1044.97	1099.01	685.122	1070.83	1274.14	678.173	1070.48	1179.79	795.863	1084.86	1370.79	772.557	1090.77	1072.61	726.783	787.758	1396.64	731.464	677.13	1398.5	684.269	785.113	1342.93	685.413	675.155	1343.92	714.059	287.641	1423.6	710.419	202.997	1416.15	669.595	288.935	1393.5	669.558	208.331	1385.35	641.054	82.8878	1367.35	633.729	40.3041	1367.87	660.984	57.7764	1411.38	750.378	824.155	1024.78	760.37	714.593	1024.86	698.004	819.397	1070.77	702.378	710.213	1069.14	711.536	266.659	1022.45	713.67	186.396	1030.59	675.482	270.924	1062.29	675.303	189.977	1070.3	647.266	87.2903	1085.58	638.827	39.2638	1085.9	662.012	61.9619	1042.44	780.588	938.676	1392.24	743.559	541.047	1393.15	756.793	525.747	1281.43	742.153	482.712	1402.4	798.119	452.325	1351.13	703.111	106.471	1409.58	729.001	119.823	1329.83	845.604	59.9763	1329.48	825.394	50.8697	1439.61	860.872	74.5455	1376.4	761.895	937.307	1040.78	757.961	540.151	1045.01	762.856	523.596	1155.38	759.953	481.994	1033.84	810.907	448.17	1079.26	705.134	110.459	1037.61	734.677	116.655	1116.12	857.357	62.0165	1118.17	823.58	48.7499	1011.36	864.502	68.91	1074.67
0.06	850.776	1033.54	1342.62	838.516	1044.98	1099	685.099	1070.83	1274.12	678.154	1070.48	1179.78	795.833	1084.85	1370.79	772.545	1090.77	1072.61	726.77	787.758	1396.63	731.453	677.133	1398.5	684.26	785.108	1342.94	685.4	675.148	1343.92	714.057	287.651	1423.6	710.422	202.994	1416.15	669.592	288.933	1393.5	669.56	208.33	1385.36	641.055	82.8911	1367.35	633.733	40.3045	1367.88	660.982	57.7798	1411.38	750.368	824.152	1024.78	760.356	714.594	1024.86	697.996	819.392	1070.78	702.371	710.215	1069.13	711.543	266.664	1022.45	713.663	186.408	1030.59	675.474	270.923	1062.29	675.298	189.987	1070.28	647.264	87.2931	1085.57	638.834	39.2629	1085.91	662.016	61.952	1042.45	780.566	938.684	1392.24	743.553	541.053	1393.15	756.769	525.753	1281.42	742.142	482.722	1402.4	798.096	452.32	1351.12	703.116	106.473	1409.57	728.999	119.826	1329.83	845.606	59.972	1329.49	825.401	50.866	1439.6	860.869	74.5427	1376.42	761.878	937.308	1040.78	757.956	540.164	1045.01	762.854	523.603	1155.37	759.953	481.992	1033.82	810.921	448.178	1079.26	705.127	110.464	1037.61	734.685	116.654	1116.11	857.351	62.0137	1118.17	823.586	48.7514	1011.37	864.506	68.9007	1074.67
