Time	Fx	Fy	Fz	COPx	COPy	COPz	Ty
1	221.71	462.95	-9.69	1974.44	0	1053.01	18489.3
2	245.82	451.81	-2.29	2048.79	0	1046.95	-1745.31
3	166.17	342.25	-17.09	2004.57	0	1045.81	2729.08
4	171.89	306.09	-20.45	1990.03	0	1043.89	15453.2
5	176.39	251.46	-14.27	2121.17	0	1051.87	-10460.7
6	83.08	181.58	-16.86	1814.52	0	1055.84	17594.4
7	139.85	186.61	0.46	2205.46	0	1056.92	-24.34
8	44.17	96.89	-10.38	1695.52	0	1123.43	16969.1
9	93	106.96	5.19	2101.98	0	1080.01	-194.03
10	-0	-0	-0	2149	0	976.7	-0
11	5.04	40.74	-11.67	1508.53	0	1143.26	18101.5
12	90.71	32.96	2.21	2434.73	0	1124.75	-7093.52
13	-0	-0	-0	2149	0	976.7	-0
14	-0	-0	-0	2149	0	976.7	-0
15	-0	-0	-0	2149	0	976.7	-0
16	-0	-0	-0	2149	0	976.7	-0
17	-0	-0	-0	2149	0	976.7	-0
18	-0	-0	-0	2149	0	976.7	-0
19	-0	-0	-0	2149	0	976.7	-0
20	-0	-0	-0	2149	0	976.7	-0
21	-0	-0	-0	2149	0	976.7	-0
22	-0	-0	-0	2149	0	976.7	-0
23	-0	-0	-0	2149	0	976.7	-0
24	-0	-0	-0	2149	0	976.7	-0
25	-0	-0	-0	2149	0	976.7	-0
26	-0	-0	-0	2149	0	976.7	-0
27	5.95	30.67	-0.69	2127.53	0	1079.14	-827.85
28	-10.07	-35.71	-6.64	2275.45	0	888.2	12870.2
29	-0	-0	-0	2149	0	976.7	-0
30	-0	-0	-0	2149	0	976.7	-0
31	-0	-0	-0	2149	0	976.7	-0
32	-0	-0	-0	2149	0	976.7	-0
33	-7.32	-33.42	1.68	2687.9	0	759.2	5897.84
34	15.11	41.35	2.06	2703.93	0	1027.81	934.61
35	-12.97	-33.57	-12.89	2502.07	0	899.69	3513.3
36	-0	-0	-0	2149	0	976.7	-0
37	-0	-0	-0	2149	0	976.7	-0
38	-0	-0	-0	2149	0	976.7	-0
39	-0	-0	-0	2149	0	976.7	-0
40	-0	-0	-0	2149	0	976.7	-0
41	32.04	34.64	-5.26	2126.31	0	996.84	3612.3
42	-0	-0	-0	2149	0	976.7	-0
43	-0	-0	-0	2149	0	976.7	-0
44	-0	-0	-0	2149	0	976.7	-0
45	-0	-0	-0	2149	0	976.7	-0
46	-0	-0	-0	2149	0	976.7	-0
47	-0	-0	-0	2149	0	976.7	-0
48	-0	-0	-0	2149	0	976.7	-0
49	-0	-0	-0	2149	0	976.7	-0
50	-97.66	153.81	2.14	2392.65	0	968.04	-8302.96
51	14.65	130.77	66.76	2656.51	0	1050.58	-13158
52	58.9	480.35	26.7	2607.13	0	958.64	59332.9
53	-189.82	798.19	73.85	2565.72	0	966.59	10285.7
54	-130.69	1011.35	163.42	2602.04	0	984.16	-84102.3
55	-371.86	1216.74	245.51	2550.46	0	971.43	32804.9
56	-210.72	1370.39	233.15	2544.81	0	987.98	37347.1
57	179.37	1360.17	163.19	2568.19	0	990.49	113314
58	-99.95	1379.55	87.28	2543.79	0	990.4	115106
59	-129.39	1306.3	-87.89	2538.02	0	993.73	-145320
60	-137.02	1413.57	-123.14	2507.56	0	988.36	-18215.7
61	-423.51	1364.75	-98.8	2535.31	0	1000.31	-10271.8
62	-328.75	1364.9	-62.71	2512.51	0	1002.66	-77305.7
63	-296.02	1350.86	23.96	2530.7	0	998.31	109279
64	-376.89	1397.4	-39.9	2527.16	0	1001.62	-16309.3
65	-227.28	1531.22	-44.48	2483.01	0	990.44	-72647.1
66	-316.31	1519.01	14.95	2485.53	0	996.58	60017.5
67	-303.88	1689.76	-42.42	2456.56	0	995.15	-38973.7
68	-268.4	1695.71	63.17	2487.48	0	1003.99	36158.3
69	-364.53	1725.46	106.28	2451.35	0	1002.27	84570.5
70	-156.1	1855.01	44.94	2451.19	0	997.45	-51534.6
71	-249.63	1848.6	21.74	2392.2	0	992.96	55518.9
72	-191.73	1867.07	56.99	2401.17	0	997.21	48925.8
73	-135.19	1970.52	45.62	2400.02	0	994.5	-5733.4
74	-203.78	1820.37	53.1	2348.61	0	999.35	57104.8
75	11.9	2000.73	74.46	2386.98	0	997.03	13609.8
76	-180.44	1799.62	66.83	2320.52	0	1002.23	38278.8
77	42.42	1877.44	82.17	2342.32	0	1003.84	48286.7
78	22.05	1898.19	9.08	2334.77	0	994.78	-14819.9
79	3.2	1768.34	-9.61	2286.36	0	1000.75	27990.5
80	174.03	1876.68	-11.37	2312.33	0	998.02	11615.6
81	-33.95	1746.83	-57.07	2265.62	0	997.23	4336.49
82	183.87	1785.74	-44.86	2265.46	0	995.88	15873.4
83	148.47	1666.26	-27.16	2258.47	0	1003.51	9916.55
84	117.49	1589.66	-28.08	2231.26	0	1005.1	14386.5
85	272.83	1566.93	-26.02	2227.6	0	1004.56	19051.3
86	163.27	1453.4	-35.71	2200.19	0	1008.42	9684.51
87	249.63	1470.03	-43.33	2194.21	0	999.53	9684.09
88	257.8	1325.68	-28.08	2170.7	0	1008.07	18502.2
89	237.5	1266.94	-48.37	2157.03	0	998.72	16791.6
90	315.86	1227.57	-11.6	2163.54	0	1003.7	6714.7
91	252.08	1049.19	-18.39	2113.57	0	1008.71	18479.8
92	296.33	1028.44	-26.63	2145.67	0	996.78	8947.47
93	286.56	892.03	3.13	2100.35	0	1012.53	12116.1
94	266.42	786.44	-11.37	2087.14	0	1005.75	12171
95	278.02	742.34	-3.28	2128.45	0	998.69	1324.4
96	225.6	575.26	-6.33	1996.95	0	1009.6	23780.5
97	266.8	549.93	16.86	2138.85	0	998.66	1319.91
98	167.39	424.8	-0.92	1992.55	0	994.35	13794.2
99	199.97	357.36	14.72	1983.27	0	1008.23	12678
100	163.73	317.69	22.51	2111.29	0	997.49	6552.24
101	115.66	204.47	2.9	1840.77	0	1007.05	15021.8
102	178.91	222.78	24.11	2082.96	0	1003.47	2846.73
103	51.57	133.97	11.9	1819.69	0	1022.62	9042.34
104	130.84	122.99	11.44	2028.23	0	1028.52	554.55
105	70.34	100.1	-1.3	1919.3	0	981.6	7815.63
106	46.69	63.17	6.56	1891.97	0	1078.86	1408.34
107	108.34	47.76	0.61	2187.82	0	1032.61	-438.46
108	-19.61	32.96	-18.23	1617.85	0	1028.64	16574.4
109	-0	-0	-0	2149	0	976.7	-0
110	-0	-0	-0	2149	0	976.7	-0
111	-0	-0	-0	2149	0	976.7	-0
112	-0	-0	-0	2149	0	976.7	-0
113	-0	-0	-0	2149	0	976.7	-0
114	-0	-0	-0	2149	0	976.7	-0
115	-0	-0	-0	2149	0	976.7	-0
116	-0	-0	-0	2149	0	976.7	-0
117	-0	-0	-0	2149	0	976.7	-0
118	-0	-0	-0	2149	0	976.7	-0
119	-0	-0	-0	2149	0	976.7	-0
120	-0	-0	-0	2149	0	976.7	-0
121	-0	-0	-0	2149	0	976.7	-0
122	-0	-0	-0	2149	0	976.7	-0
123	-0	-0	-0	2149	0	976.7	-0
124	-0	-0	-0	2149	0	976.7	-0
125	-0	-0	-0	2149	0	976.7	-0
126	-0	-0	-0	2149	0	976.7	-0
127	-0	-0	-0	2149	0	976.7	-0
128	-0	-0	-0	2149	0	976.7	-0
129	-0	-0	-0	2149	0	976.7	-0
130	-0	-0	-0	2149	0	976.7	-0
131	-0	-0	-0	2149	0	976.7	-0
132	-0	-0	-0	2149	0	976.7	-0
133	-0	-0	-0	2149	0	976.7	-0
134	-0	-0	-0	2149	0	976.7	-0
135	-0	-0	-0	2149	0	976.7	-0
136	-0	-0	-0	2149	0	976.7	-0
137	-0	-0	-0	2149	0	976.7	-0
138	-0	-0	-0	2149	0	976.7	-0
139	-0	-0	-0	2149	0	976.7	-0
140	-0	-0	-0	2149	0	976.7	-0
141	-0	-0	-0	2149	0	976.7	-0
142	-0	-0	-0	2149	0	976.7	-0
143	-0	-0	-0	2149	0	976.7	-0
144	-7.86	168.91	6.18	2521.65	0	1096.49	16086.8
145	91.17	150.3	-54.02	2676.17	0	1130.34	1676.89
146	31.66	340.27	-23.57	2544.39	0	1091.97	1697.18
147	25.33	347.14	-33.26	2613.08	0	1128.64	-4414.31
148	89.57	537.26	-36.24	2569.99	0	1099.2	23638.1
149	-17.4	748.6	-28.84	2546.65	0	1096.45	-9628.72
150	-6.18	1170.04	-3.66	2553.46	0	1092.58	23319.6
151	-186.61	1414.18	-132.83	2566.83	0	1090.16	58957.2
152	-346.83	1532.29	-176.85	2546.22	0	1076.4	-3315.69
153	-248.26	1372.38	-83.54	2550.09	0	1091.75	-6378.4
154	-24.87	1176.76	-47.53	2578.66	0	1080.93	-69822.9
155	-115.36	1304.47	44.33	2531.47	0	1084.84	-20566.3
156	-259.25	1190.19	77.29	2576.71	0	1084.35	122291
157	-353.47	1390.53	110.78	2526.7	0	1079.16	71755.5
158	-453.49	1244.96	31.51	2569.48	0	1097.57	-6757.65
159	-269.47	1367.65	-61.11	2513.21	0	1066.21	-2489.02
160	-290.99	1392.52	-80.64	2519.85	0	1070.82	-48699.1
161	-459.52	1481.17	-40.36	2498.45	0	1084.97	12477.3
162	-322.95	1502.84	-2.67	2505.44	0	1092.97	67141
163	-312.73	1647.8	-67.14	2521.9	0	1085.62	17576.1
164	-353.09	1603.39	-63.55	2481.78	0	1098.47	-17116.8
165	-210.34	1797.49	-103.3	2444.19	0	1065.84	-26564
166	-396.96	1810	-77.44	2426.15	0	1082.03	46932.3
167	-158.08	1804.35	-83.01	2431.75	0	1080.77	30234.6
168	-164.34	1936.34	19.15	2437.64	0	1082.84	4638.98
169	-299.15	1797.03	-21.44	2405.3	0	1096.13	7338.32
170	-8.7	1981.51	-42.34	2406.98	0	1076.81	-1004.44
171	-258.41	1888.73	-11.14	2371.07	0	1087.47	68724.1
172	-54.24	1883.7	-21.67	2375.37	0	1083.97	-6137.52
173	-14.72	1936.65	-47.3	2353.83	0	1073.73	-1966.26
174	-176.54	1777.19	-68.13	2333.25	0	1086.37	46924.2
175	92.93	1925.81	-0.92	2344.09	0	1074.57	-16809.4
176	-103	1717.38	-7.86	2295.81	0	1085.25	47941.2
177	38.6	1810.61	7.1	2318.93	0	1083.56	13982.7
178	102.23	1722.56	5.87	2284.31	0	1083.52	6085.6
179	47.84	1649.32	30.75	2264.89	0	1086.81	33264.3
180	201.87	1755.52	20.29	2284.22	0	1073.7	-15829.5
181	101.78	1511.38	-16.86	2218.09	0	1083.05	39901.3
182	252.15	1634.67	46.31	2244.2	0	1071.38	4643.15
183	190.73	1455.99	17.17	2217.22	0	1079.11	3655.64
184	224.3	1414.49	25.71	2192.65	0	1075.13	33677.3
185	260.77	1362.3	54.24	2201.87	0	1078.24	4321.48
186	206.91	1198.88	42.72	2153	0	1086.98	17284.6
187	337.14	1218.72	32.96	2173.24	0	1070.21	11308.1
188	225.91	1043.7	16.56	2122.31	0	1085.22	8656.68
189	302.2	999.76	28	2111.41	0	1076.04	12672.5
190	309.45	941.77	16.48	2144.66	0	1069.63	6570.75
191	223.01	777.74	-4.27	2052.83	0	1083.53	14742.6
192	337.68	760.96	10.45	2100.89	0	1071.23	8574.53
193	218.89	635.83	5.11	2094.48	0	1082.75	5677.42
194	255.74	532.68	-23.57	2015.41	0	1080.93	11906.5
195	267.79	500.64	-0.61	2102.86	0	1083.73	-2824.95
196	149.61	353.24	-16.17	1964.47	0	1106.99	9605.76
197	228.2	350.49	-23.5	2065.38	0	1080.32	-5141.56
198	121.23	240.48	-31.59	1975.85	0	1111.33	11522.6
199	151.6	230.56	-20.45	2006.45	0	1089.58	4475.68
200	114.75	186.16	-23.19	2001.85	0	1089	668.09
201	49.44	113.53	-29.68	1834.03	0	1138.04	21179.9
202	129.78	146.48	2.21	2138.96	0	1082.62	-7180.16
203	-0	-0	-0	2149	0	976.7	-0
204	78.89	75.07	5.19	2311.92	0	1144.8	-7995.34
205	44.63	39.06	-17.85	1756.76	0	1095.99	14316.3
206	-0	-0	-0	2149	0	976.7	-0
207	39.9	39.06	-9.99	2389.32	0	1066.78	-4911.89
208	-0	-0	-0	2149	0	976.7	-0
209	-0	-0	-0	2149	0	976.7	-0
210	-0	-0	-0	2149	0	976.7	-0
211	-0	-0	-0	2149	0	976.7	-0
212	-0	-0	-0	2149	0	976.7	-0
213	-0	-0	-0	2149	0	976.7	-0
214	-0	-0	-0	2149	0	976.7	-0
215	-0	-0	-0	2149	0	976.7	-0
216	-0	-0	-0	2149	0	976.7	-0
217	-0	-0	-0	2149	0	976.7	-0
218	-0	-0	-0	2149	0	976.7	-0
219	-0	-0	-0	2149	0	976.7	-0
220	-0	-0	-0	2149	0	976.7	-0
221	-0	-0	-0	2149	0	976.7	-0
222	-0	-0	-0	2149	0	976.7	-0
223	-0	-0	-0	2149	0	976.7	-0
224	-0	-0	-0	2149	0	976.7	-0
225	0	0	0	2149	0	976.7	0
226	-0	-0	-0	2149	0	976.7	-0
227	-0	-0	-0	2149	0	976.7	-0
228	-0	-0	-0	2149	0	976.7	-0
229	-0	-0	-0	2149	0	976.7	-0
230	-0	-0	-0	2149	0	976.7	-0
231	-0	-0	-0	2149	0	976.7	-0
232	-0	-0	-0	2149	0	976.7	-0
233	-0	-0	-0	2149	0	976.7	-0
234	-0	-0	-0	2149	0	976.7	-0
235	-0	-0	-0	2149	0	976.7	-0
236	-0	-0	-0	2149	0	976.7	-0
237	-0	-0	-0	2149	0	976.7	-0
238	-0	-0	-0	2149	0	976.7	-0
239	-0	-0	-0	2149	0	976.7	-0
240	-0	-0	-0	2149	0	976.7	-0
241	-0	-0	-0	2149	0	976.7	-0
242	-0	-0	-0	2149	0	976.7	-0
243	8.54	47.91	2.52	2459.32	0	1049.77	4313.67
244	-97.5	114.59	7.1	2524.12	0	1007.6	3771.05
245	81.79	180.05	69.27	2598.86	0	1026.34	-15261
246	22.58	393.68	36.7	2523.35	0	969.21	41752
247	-102.08	746.15	90.41	2596.97	0	976.47	12250.3
248	-119.93	1022.49	203.4	2557.97	0	983.44	-69709.6
249	-321.43	1273.19	277.1	2530.83	0	986.78	26814.2
250	-228.2	1299.44	244.83	2555.53	0	997.42	74204.9
251	123.14	1435.24	113.83	2531.85	0	999.56	142770
252	-88.81	1306.61	47.3	2550.33	0	1005.64	84729.4
253	-101.47	1338.04	-91.63	2530.2	0	1006.51	-91116.8
254	-166.02	1360.47	-140.76	2528.82	0	1006.04	-43019.3
255	-451.28	1398.32	-176.39	2509.11	0	993.54	-5830.92
256	-317.76	1374.51	-19.84	2520.31	0	1015.9	-730.99
257	-336.76	1363.68	49.59	2510.96	0	1014.57	100344
258	-415.88	1466.67	-40.28	2526.23	0	1005.47	538.85
259	-239.87	1503.91	-70.19	2491.74	0	1000.81	-61304.9
260	-354	1630.86	8.77	2458.69	0	997.14	14393.7
261	-336.53	1701.66	5.04	2466.55	0	999.53	9042.22
262	-284.73	1696.93	25.79	2444	0	1007.42	37157.6
263	-329.59	1838.53	133.97	2465.33	0	1008.78	43351.8
264	-245.9	1802.22	68.74	2430.32	0	1008.17	-473.91
265	-171.59	1936.04	34.03	2385.19	0	1001.07	25455.2
266	-256.96	1927.19	48.75	2398.54	0	1003.06	41455.8
267	-130.77	1955.11	49.67	2357.06	0	999.98	-3711.36
268	-96.51	2017.67	56.53	2377.53	0	998.92	31474.8
269	-148.09	1928.25	14.95	2344.25	0	998.65	12218
270	32.58	2009.58	71.64	2331.58	0	1001.28	10733.6
271	-114.44	1850.13	97.05	2334.55	0	1011.35	60829.5
272	62.56	1907.81	29.6	2316.69	0	1006.79	4450.44
273	38.68	1832.28	25.02	2303.81	0	1006.31	20368
274	-37.84	1806.95	5.11	2278.24	0	1003.99	28978.1
275	157.32	1838.23	-28.08	2281.84	0	1001.4	3777.68
276	25.25	1727.45	-30.06	2242.28	0	1002.47	31470.1
277	149.61	1740.72	-1.3	2242.65	0	1001.29	6528.59
278	186.84	1634.06	-5.26	2228.88	0	1003.96	22042.6
279	154.57	1577.61	-14.11	2203.13	0	1007.7	34390.7
280	271.38	1573.79	1.98	2217.88	0	1006.55	2094.77
281	188.06	1416.47	-0.53	2166.99	0	1010.73	19553.2
282	272.6	1414.18	-16.02	2183.18	0	1004.95	22785.4
283	284.88	1307.37	-28.31	2163.01	0	1003.48	8968.25
284	265.05	1198.58	-0.46	2134.3	0	1003.84	22050.4
285	316.31	1142.58	-8.16	2149.52	0	1001.92	9490.62
286	263.21	1011.66	-23.27	2098.75	0	1005.72	15073.5
287	311.81	932.77	9.92	2135.94	0	1003.45	18557.6
288	265.12	823.06	-3.89	2064.96	0	1007.41	3849.76
289	267.64	701.9	0.15	2048.46	0	1013.49	14412.7
290	275.27	636.6	17.09	2102.66	0	1008.13	7527.85
291	214.84	508.88	7.63	1968.5	0	1007.24	3117.82
292	268.02	478.52	11.14	2071.94	0	1002.62	17778
293	172.58	373.38	8.7	1994.8	0	999.48	7555.73
294	186.77	296.63	15.72	1961.33	0	1008.54	5456.77
295	197.6	276.03	16.56	2079.64	0	1008.51	9193.12
296	109.48	184.48	-0.76	1947.4	0	1000.39	9454.32
297	140	173.03	18.01	2010.34	0	1029.13	-857.62
298	76.45	130.77	6.26	1909.34	0	1018.55	4022.99
299	96.51	96.13	-12.51	2085.65	0	1007.14	9466.76
300	58.82	75.84	-7.78	1843.33	0	1025.92	-1977.99
301	46.31	45.32	-13.12	1980.83	0	973.46	9322.27
302	32.88	45.17	-14.19	1957.22	0	1027.97	5175.75
303	-0	-0	-0	2149	0	976.7	-0
304	-0	-0	-0	2149	0	976.7	-0
305	-0	-0	-0	2149	0	976.7	-0
306	-0	-0	-0	2149	0	976.7	-0
307	-0	-0	-0	2149	0	976.7	-0
308	-0	-0	-0	2149	0	976.7	-0
309	-0	-0	-0	2149	0	976.7	-0
310	-0	-0	-0	2149	0	976.7	-0
311	-0	-0	-0	2149	0	976.7	-0
312	-0	-0	-0	2149	0	976.7	-0
313	-0	-0	-0	2149	0	976.7	-0
314	-0	-0	-0	2149	0	976.7	-0
315	-0	-0	-0	2149	0	976.7	-0
316	-0	-0	-0	2149	0	976.7	-0
317	-0	-0	-0	2149	0	976.7	-0
318	-0	-0	-0	2149	0	976.7	-0
319	-0	-0	-0	2149	0	976.7	-0
320	-0	-0	-0	2149	0	976.7	-0
321	-0	-0	-0	2149	0	976.7	-0
322	-0	-0	-0	2149	0	976.7	-0
323	-0	-0	-0	2149	0	976.7	-0
324	-0	-0	-0	2149	0	976.7	-0
325	-0	-0	-0	2149	0	976.7	-0
326	-0	-0	-0	2149	0	976.7	-0
327	-0	-0	-0	2149	0	976.7	-0
328	-0	-0	-0	2149	0	976.7	-0
329	-0	-0	-0	2149	0	976.7	-0
330	-0	-0	-0	2149	0	976.7	-0
331	-0	-0	-0	2149	0	976.7	-0
332	-0	-0	-0	2149	0	976.7	-0
333	-0	-0	-0	2149	0	976.7	-0
334	-0	-0	-0	2149	0	976.7	-0
335	-0	-0	-0	2149	0	976.7	-0
336	-0	-0	-0	2149	0	976.7	-0
337	-0	-0	-0	2149	0	976.7	-0
338	-0	-0	-0	2149	0	976.7	-0
339	-35.71	62.71	2.37	2684.74	0	1206.29	13860.9
340	-10.53	97.81	-42.95	2454.25	0	1061.36	7710.34
341	70.19	208.89	-30.14	2557.77	0	1117.58	5940.56
342	-28.99	266.27	-41.96	2572.75	0	1113.43	-10724.5
343	58.36	399.48	-49.06	2538.89	0	1100.65	5575.71
344	42.11	688.63	-17.4	2565.41	0	1129.84	13762.6
345	-101.7	1026.46	-111.31	2555.08	0	1091.78	-6244.64
346	-131.07	1386.57	-137.41	2530.65	0	1095.04	54423.3
347	-412.29	1263.58	-156.71	2556.7	0	1096.92	-14767.7
348	-106.96	1436.46	-122.68	2481.96	0	1071.44	-66794.9
349	114.52	1220.55	-26.78	2568.17	0	1094.82	-40914.5
350	-192.18	1334.53	-10.07	2502.45	0	1068.37	27402.8
351	-260.62	1258.24	160.45	2507.79	0	1097.03	123563
352	-269.85	1407.78	126.11	2530.76	0	1091.13	49726.2
353	-409.7	1333.62	-27.39	2520.73	0	1079.96	-26209.9
354	-191.73	1360.47	-37.54	2491.84	0	1074.98	15910.9
355	-322.11	1449.89	-0.84	2480.86	0	1070.78	-24963.8
356	-409.01	1527.25	-42.65	2463.01	0	1070.3	46592.6
357	-250.55	1514.89	-8.93	2467.95	0	1091.39	55055.9
358	-311.81	1646.88	-46.39	2499.94	0	1079.1	-15083.7
359	-308.84	1632.69	-39.83	2451.17	0	1092.45	5178.16
360	-224.3	1790.01	-74.46	2433.58	0	1077.25	-1199.17
361	-378.65	1795.5	-87.13	2417.04	0	1074.03	16964.8
362	-141.14	1829.99	-26.02	2400.12	0	1081.69	13553.7
363	-201.87	1886.9	-43.33	2400.23	0	1076.45	-776.28
364	-258.87	1820.53	-57.98	2372.67	0	1086.82	2634.97
365	-5.04	1952.06	-31.13	2369.26	0	1077.14	18554.7
366	-213.09	1865.84	-19.38	2345.23	0	1087.63	35681.3
367	-31.28	1866.61	-45.93	2340.29	0	1083.45	-5673.07
368	1.22	1918.33	-27.31	2328.36	0	1078.4	10015.4
369	-108.64	1791.69	-56.69	2302.56	0	1079.12	11923.4
370	127.11	1925.35	-4.2	2304.04	0	1071.8	-13099.2
371	-48.07	1760.1	-2.44	2268.3	0	1079.41	46720.8
372	130.08	1814.27	-1.91	2282.74	0	1072.94	-10150.7
