Time	Fx	Fy	Fz	COPx	COPy	COPz	Ty
1	66.3	1237.49	0.69	2108.89	0	946.53	28166.8
2	50.74	1219.79	-12.89	2082.65	0	943.89	33091.7
3	74.69	1212.62	-8.01	2091.5	0	945.47	29068.9
4	86.14	1172.18	-14.27	2078.12	0	944.89	29245.3
5	88.04	1162.57	-13.5	2064.94	0	946.61	31576.4
6	100.56	1119.69	-18.69	2064.52	0	946.14	29128.8
7	106.43	1100.92	-17.85	2055.33	0	946.69	29891.5
8	111.85	1062.32	-19.07	2047.48	0	947.59	29816.7
9	116.5	1036.99	-27.39	2031.97	0	946.85	25988.5
10	129.24	995.48	-21.97	2035.01	0	947.62	29362.2
11	126.65	947.57	-26.93	2015.45	0	947.24	24579
12	139.31	930.18	-30.29	2022.64	0	946.88	25665.7
13	130.69	863.04	-29.91	1995.26	0	946.45	27330.5
14	148.16	843.2	-28.31	2001.69	0	949.58	21599.4
15	138.47	794.98	-38.22	1996.95	0	945.6	28189.2
16	140.38	748.75	-27.69	1975.35	0	949.98	19468.9
17	146.03	703.43	-36.62	1976.11	0	948.43	26122.9
18	136.49	664.22	-33.65	1976.73	0	949.92	19612
19	136.87	612.03	-37.54	1951.23	0	948.06	23218.9
20	134.35	581.82	-30.36	1959.94	0	949.74	22628.6
21	134.58	532.23	-33.19	1953.48	0	951.66	21627.3
22	124.44	484.47	-38.22	1936.95	0	949.45	20710.5
23	127.56	450.29	-40.97	1931.8	0	944.21	21710.2
24	120.09	405.27	-32.81	1943.2	0	953.68	22525
25	117.95	361.02	-34.79	1920	0	948.97	21699.1
26	103.53	334.17	-39.37	1894.01	0	939.7	23776.1
27	106.89	289.92	-28.69	1920.21	0	952.74	21541.2
28	103.61	258.33	-31.59	1903.81	0	944.8	22448.3
29	76.83	231.02	-34.1	1870.63	0	936.57	25775
30	91.25	197.91	-28.08	1865.94	0	940.52	21729.6
31	84.84	179.14	-25.63	1874.84	0	943.22	23676.1
32	69.5	141.3	-35.02	1839.53	0	917.62	28426.9
33	72.17	135.96	-28	1820.82	0	930.39	22893.9
