Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Thigh.Top.LateralX	R.Thigh.Top.LateralY	R.Thigh.Top.LateralZ	R.Thigh.Bottom.LateralX	R.Thigh.Bottom.LateralY	R.Thigh.Bottom.LateralZ	R.Thigh.Top.MedialX	R.Thigh.Top.MedialY	R.Thigh.Top.MedialZ	R.Thigh.Bottom.MedialX	R.Thigh.Bottom.MedialY	R.Thigh.Bottom.MedialZ	R.Shank.Top.LateralX	R.Shank.Top.LateralY	R.Shank.Top.LateralZ	R.Shank.Bottom.LateralX	R.Shank.Bottom.LateralY	R.Shank.Bottom.LateralZ	R.Shank.Top.MedialX	R.Shank.Top.MedialY	R.Shank.Top.MedialZ	R.Shank.Bottom.MedialX	R.Shank.Bottom.MedialY	R.Shank.Bottom.MedialZ	R.Heel.TopX	R.Heel.TopY	R.Heel.TopZ	R.Heel.BottomX	R.Heel.BottomY	R.Heel.BottomZ	R.Heel.LateralX	R.Heel.LateralY	R.Heel.LateralZ	L.Thigh.Top.LateralX	L.Thigh.Top.LateralY	L.Thigh.Top.LateralZ	L.Thigh.Bottom.LateralX	L.Thigh.Bottom.LateralY	L.Thigh.Bottom.LateralZ	L.Thigh.Top.MedialX	L.Thigh.Top.MedialY	L.Thigh.Top.MedialZ	L.Thigh.Bottom.MedialX	L.Thigh.Bottom.MedialY	L.Thigh.Bottom.MedialZ	L.Shank.Top.LateralX	L.Shank.Top.LateralY	L.Shank.Top.LateralZ	L.Shank.Bottom.LateralX	L.Shank.Bottom.LateralY	L.Shank.Bottom.LateralZ	L.Shank.Top.MedialX	L.Shank.Top.MedialY	L.Shank.Top.MedialZ	L.Shank.Bottom.MedialX	L.Shank.Bottom.MedialY	L.Shank.Bottom.MedialZ	L.Heel.TopX	L.Heel.TopY	L.Heel.TopZ	L.Heel.BottomX	L.Heel.BottomY	L.Heel.BottomZ	L.Heel.LateralX	L.Heel.LateralY	L.Heel.LateralZ	R.GTRX	R.GTRY	R.GTRZ	R.KneeX	R.KneeY	R.KneeZ	R.Knee.MedialX	R.Knee.MedialY	R.Knee.MedialZ	R.HFX	R.HFY	R.HFZ	R.TTX	R.TTY	R.TTZ	R.AnkleX	R.AnkleY	R.AnkleZ	R.Ankle.MedialX	R.Ankle.MedialY	R.Ankle.MedialZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	R.MT2X	R.MT2Y	R.MT2Z	L.GTRX	L.GTRY	L.GTRZ	L.KneeX	L.KneeY	L.KneeZ	L.Knee.MedialX	L.Knee.MedialY	L.Knee.MedialZ	L.HFX	L.HFY	L.HFZ	L.TTX	L.TTY	L.TTZ	L.AnkleX	L.AnkleY	L.AnkleZ	L.Ankle.MedialX	L.Ankle.MedialY	L.Ankle.MedialZ	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z	L.MT2X	L.MT2Y	L.MT2Z
0	864.86	1004.64	1337.56	863.446	1002.83	1112.96	678.71	1014.45	1266.71	679.315	1023.13	1189.76	794.921	1059.78	1384.61	776.263	1061.7	1062.16	765.279	772.501	1425.48	764.378	662.913	1425.94	706.614	774.855	1387.4	700.634	665.619	1388.33	694.811	270.827	1439.29	694.34	186.707	1426.46	660.466	273.55	1398.2	664.381	193.865	1385.47	643.622	85.0771	1372.87	635.079	40.5515	1372.26	662.791	59.547	1417.42	773.623	766.872	1014.57	761.512	657.637	1021.69	713.856	777.452	1046.84	698.975	668.395	1054.94	704.692	262.493	1015.01	710.843	183.236	1028.75	663.488	266.299	1049.5	668.704	186.721	1064.64	645.673	86.8126	1085.98	635.961	40.1098	1086.02	665.513	61.435	1041.33	792.702	919.471	1409.51	756.147	534.857	1419.28	748.28	507.363	1286.82	738.643	461.661	1431.96	795.892	435.338	1374.76	707.166	103.251	1422.34	731.729	124.429	1341.33	845.075	58.0603	1333.6	823.073	50.5047	1446.07	860.223	68.2029	1384.91	787.96	920.552	1038.53	753.587	533.132	1027.89	726.021	504.08	1155.39	733.58	455.274	1020.02	788.701	437.987	1074.12	713.314	110.892	1037.75	729.798	122.455	1118.88	851.77	57.2754	1126.75	821.513	47.7282	1012.87	863.944	62.5388	1082.46
0.007	864.865	1004.63	1337.54	863.453	1002.82	1112.95	678.72	1014.45	1266.68	679.334	1023.14	1189.75	794.918	1059.79	1384.6	776.305	1061.71	1062.15	765.286	772.5	1425.47	764.38	662.91	1425.93	706.624	774.844	1387.37	700.634	665.622	1388.31	694.814	270.827	1439.27	694.34	186.706	1426.46	660.458	273.558	1398.2	664.388	193.862	1385.46	643.628	85.0733	1372.86	635.079	40.5563	1372.27	662.788	59.5519	1417.43	773.627	766.884	1014.55	761.515	657.646	1021.67	713.874	777.453	1046.83	698.994	668.389	1054.91	704.692	262.506	1015	710.839	183.246	1028.74	663.488	266.307	1049.51	668.699	186.719	1064.63	645.675	86.8159	1085.99	635.962	40.107	1086.01	665.512	61.4363	1041.33	792.696	919.47	1409.49	756.146	534.86	1419.27	748.279	507.372	1286.8	738.636	461.663	1431.96	795.883	435.335	1374.76	707.16	103.252	1422.35	731.722	124.429	1341.32	845.064	58.0972	1333.58	823.078	50.5067	1446.07	860.22	68.1985	1384.91	787.986	920.554	1038.52	753.593	533.131	1027.88	726.026	504.089	1155.39	733.588	455.274	1020.02	788.704	437.984	1074.14	713.337	110.869	1037.76	729.803	122.462	1118.87	851.767	57.2742	1126.75	821.514	47.7305	1012.87	863.948	62.5403	1082.45
0.013	864.885	1004.63	1337.52	863.47	1002.83	1112.93	678.727	1014.45	1266.66	679.342	1023.13	1189.71	794.924	1059.79	1384.59	776.329	1061.71	1062.15	765.283	772.499	1425.45	764.38	662.907	1425.91	706.625	774.845	1387.35	700.638	665.618	1388.3	694.811	270.824	1439.27	694.349	186.713	1426.45	660.462	273.558	1398.2	664.39	193.868	1385.47	643.622	85.0813	1372.86	635.083	40.5634	1372.27	662.788	59.5429	1417.42	773.649	766.885	1014.55	761.526	657.646	1021.66	713.895	777.451	1046.82	698.991	668.385	1054.9	704.71	262.496	1015	710.848	183.242	1028.75	663.503	266.308	1049.5	668.701	186.736	1064.62	645.675	86.821	1085.98	635.966	40.1149	1086.02	665.509	61.4323	1041.33	792.705	919.463	1409.48	756.147	534.85	1419.26	748.275	507.365	1286.79	738.646	461.658	1431.94	795.89	435.334	1374.76	707.162	103.248	1422.33	731.728	124.435	1341.32	845.075	58.0931	1333.59	823.084	50.5115	1446.07	860.228	68.207	1384.9	788	920.556	1038.5	753.608	533.136	1027.87	726.026	504.091	1155.37	733.607	455.276	1020.01	788.706	437.994	1074.14	713.328	110.894	1037.75	729.798	122.458	1118.88	851.77	57.2658	1126.75	821.521	47.7227	1012.87	863.945	62.5438	1082.45
0.02	864.89	1004.63	1337.51	863.477	1002.81	1112.92	678.737	1014.45	1266.65	679.367	1023.13	1189.69	794.927	1059.79	1384.57	776.367	1061.69	1062.14	765.293	772.497	1425.44	764.376	662.906	1425.91	706.626	774.849	1387.33	700.638	665.619	1388.28	694.816	270.82	1439.26	694.342	186.709	1426.45	660.463	273.557	1398.2	664.386	193.865	1385.46	643.624	85.0702	1372.86	635.077	40.5589	1372.27	662.789	59.5475	1417.42	773.677	766.886	1014.54	761.538	657.645	1021.65	713.911	777.458	1046.81	699.011	668.393	1054.87	704.712	262.5	1015	710.848	183.249	1028.74	663.508	266.314	1049.5	668.704	186.735	1064.63	645.677	86.8218	1085.98	635.965	40.1152	1086.02	665.518	61.4335	1041.33	792.709	919.466	1409.47	756.145	534.854	1419.25	748.287	507.367	1286.79	738.646	461.658	1431.93	795.897	435.344	1374.74	707.164	103.235	1422.34	731.725	124.43	1341.32	845.072	58.096	1333.59	823.083	50.5058	1446.07	860.237	68.2029	1384.9	788.024	920.557	1038.49	753.624	533.138	1027.86	726.052	504.098	1155.38	733.641	455.274	1020.01	788.726	437.983	1074.13	713.325	110.9	1037.75	729.797	122.458	1118.89	851.774	57.2663	1126.75	821.513	47.7269	1012.87	863.952	62.5432	1082.46
0.027	864.901	1004.61	1337.48	863.524	1002.82	1112.92	678.751	1014.44	1266.64	679.391	1023.13	1189.68	794.933	1059.78	1384.55	776.4	1061.71	1062.13	765.301	772.5	1425.43	764.383	662.907	1425.89	706.636	774.848	1387.32	700.647	665.617	1388.27	694.82	270.823	1439.26	694.342	186.71	1426.44	660.467	273.548	1398.18	664.388	193.87	1385.46	643.619	85.0743	1372.86	635.088	40.5586	1372.27	662.787	59.5425	1417.42	773.689	766.888	1014.52	761.578	657.659	1021.63	713.938	777.454	1046.79	699.019	668.411	1054.84	704.726	262.503	1015	710.861	183.245	1028.74	663.517	266.312	1049.49	668.713	186.734	1064.63	645.678	86.826	1085.99	635.956	40.1191	1086.01	665.52	61.4425	1041.32	792.71	919.466	1409.45	756.151	534.843	1419.24	748.284	507.363	1286.78	738.635	461.658	1431.93	795.887	435.341	1374.73	707.174	103.245	1422.32	731.731	124.426	1341.33	845.091	58.0684	1333.6	823.087	50.5084	1446.06	860.229	68.2026	1384.91	788.05	920.553	1038.47	753.655	533.145	1027.85	726.057	504.094	1155.37	733.658	455.287	1019.99	788.754	437.986	1074.13	713.334	110.894	1037.75	729.802	122.465	1118.87	851.775	57.2692	1126.75	821.521	47.7173	1012.87	863.953	62.5408	1082.45
0.033	864.901	1004.62	1337.47	863.542	1002.81	1112.92	678.766	1014.44	1266.62	679.408	1023.13	1189.66	794.936	1059.78	1384.54	776.425	1061.71	1062.12	765.304	772.508	1425.42	764.394	662.909	1425.88	706.639	774.856	1387.31	700.641	665.625	1388.25	694.818	270.824	1439.26	694.339	186.71	1426.44	660.467	273.556	1398.18	664.39	193.867	1385.45	643.626	85.0691	1372.86	635.075	40.5623	1372.26	662.787	59.5467	1417.42	773.719	766.882	1014.5	761.596	657.645	1021.63	713.961	777.455	1046.77	699.054	668.404	1054.83	704.745	262.5	1014.99	710.872	183.244	1028.74	663.524	266.32	1049.49	668.717	186.744	1064.63	645.672	86.8316	1085.99	635.964	40.115	1086.02	665.513	61.4315	1041.33	792.721	919.468	1409.43	756.149	534.849	1419.23	748.268	507.363	1286.77	738.639	461.665	1431.92	795.888	435.342	1374.74	707.169	103.247	1422.33	731.734	124.427	1341.32	845.08	58.09	1333.59	823.092	50.5044	1446.07	860.232	68.2003	1384.9	788.073	920.557	1038.45	753.669	533.139	1027.84	726.075	504.094	1155.35	733.681	455.28	1019.99	788.764	437.982	1074.13	713.328	110.892	1037.75	729.811	122.457	1118.86	851.774	57.2591	1126.75	821.521	47.7249	1012.87	863.951	62.5395	1082.45
0.04	864.908	1004.62	1337.46	863.561	1002.81	1112.9	678.776	1014.43	1266.6	679.43	1023.12	1189.64	794.945	1059.8	1384.53	776.449	1061.71	1062.11	765.312	772.492	1425.41	764.386	662.897	1425.87	706.645	774.856	1387.28	700.646	665.625	1388.25	694.816	270.827	1439.25	694.339	186.707	1426.44	660.46	273.555	1398.17	664.394	193.877	1385.46	643.628	85.0726	1372.85	635.079	40.5589	1372.26	662.784	59.542	1417.41	773.746	766.892	1014.49	761.625	657.651	1021.62	713.997	777.458	1046.75	699.062	668.423	1054.8	704.758	262.506	1014.98	710.873	183.242	1028.74	663.547	266.322	1049.47	668.732	186.738	1064.61	645.685	86.8209	1085.98	635.962	40.1172	1086.02	665.519	61.4433	1041.32	792.719	919.46	1409.43	756.146	534.845	1419.24	748.269	507.36	1286.76	738.638	461.656	1431.93	795.898	435.34	1374.73	707.168	103.234	1422.32	731.74	124.426	1341.32	845.082	58.09	1333.58	823.078	50.5003	1446.07	860.235	68.1975	1384.9	788.111	920.554	1038.45	753.703	533.147	1027.83	726.097	504.097	1155.35	733.703	455.287	1019.98	788.775	437.981	1074.13	713.34	110.884	1037.75	729.805	122.461	1118.87	851.784	57.2581	1126.75	821.526	47.7173	1012.87	863.961	62.5308	1082.45
0.047	864.921	1004.62	1337.44	863.574	1002.82	1112.89	678.787	1014.42	1266.59	679.457	1023.12	1189.62	794.955	1059.8	1384.5	776.486	1061.71	1062.1	765.313	772.502	1425.4	764.387	662.898	1425.87	706.65	774.861	1387.27	700.649	665.623	1388.23	694.815	270.827	1439.25	694.337	186.709	1426.44	660.465	273.558	1398.17	664.39	193.871	1385.44	643.626	85.0653	1372.85	635.078	40.5629	1372.26	662.791	59.5538	1417.42	773.784	766.89	1014.48	761.664	657.659	1021.61	714.034	777.466	1046.73	699.103	668.417	1054.79	704.782	262.501	1014.98	710.889	183.241	1028.73	663.563	266.332	1049.46	668.735	186.747	1064.59	645.679	86.8292	1085.98	635.965	40.1183	1086.01	665.52	61.4247	1041.32	792.717	919.458	1409.42	756.155	534.844	1419.23	748.281	507.357	1286.75	738.637	461.657	1431.92	795.889	435.337	1374.73	707.164	103.244	1422.34	731.741	124.426	1341.31	845.092	58.0491	1333.6	823.093	50.5091	1446.07	860.238	68.1903	1384.9	788.152	920.561	1038.43	753.74	533.149	1027.83	726.115	504.1	1155.34	733.745	455.292	1019.97	788.803	437.979	1074.13	713.342	110.897	1037.74	729.813	122.459	1118.86	851.786	57.2557	1126.75	821.517	47.7144	1012.87	863.956	62.5244	1082.44
0.053	864.92	1004.63	1337.44	863.615	1002.84	1112.91	678.803	1014.43	1266.57	679.477	1023.13	1189.6	794.985	1059.82	1384.49	776.505	1061.73	1062.12	765.304	772.51	1425.4	764.39	662.909	1425.86	706.659	774.852	1387.26	700.661	665.624	1388.22	694.804	270.835	1439.24	694.336	186.715	1426.43	660.467	273.559	1398.17	664.385	193.875	1385.44	643.631	85.0634	1372.85	635.08	40.5604	1372.26	662.79	59.5518	1417.42	773.825	766.896	1014.47	761.687	657.655	1021.6	714.069	777.463	1046.72	699.13	668.424	1054.77	704.79	262.506	1014.97	710.897	183.244	1028.73	663.582	266.333	1049.45	668.738	186.75	1064.59	645.685	86.8234	1085.99	635.966	40.1168	1086.03	665.523	61.435	1041.32	792.728	919.463	1409.4	756.149	534.852	1419.23	748.278	507.37	1286.74	738.63	461.669	1431.92	795.899	435.344	1374.73	707.163	103.244	1422.32	731.723	124.421	1341.31	845.079	58.0874	1333.59	823.082	50.4987	1446.08	860.235	68.1957	1384.91	788.189	920.56	1038.42	753.776	533.145	1027.82	726.086	504.18	1155.61	733.775	455.285	1019.97	788.813	437.977	1074.13	713.339	110.893	1037.74	729.811	122.465	1118.87	851.784	57.2553	1126.74	821.517	47.7104	1012.88	863.948	62.5317	1082.44
0.06	864.935	1004.63	1337.43	863.631	1002.85	1112.89	678.812	1014.41	1266.54	679.497	1023.12	1189.58	794.993	1059.84	1384.47	776.531	1061.75	1062.1	765.32	772.5	1425.38	764.392	662.904	1425.85	706.664	774.851	1387.23	700.664	665.62	1388.21	694.801	270.834	1439.24	694.327	186.72	1426.43	660.467	273.566	1398.16	664.39	193.871	1385.43	643.632	85.0716	1372.85	635.076	40.5506	1372.25	662.783	59.5422	1417.41	773.862	766.897	1014.46	761.733	657.662	1021.59	714.109	777.473	1046.7	699.173	668.418	1054.76	704.819	262.498	1014.96	710.914	183.248	1028.73	663.597	266.335	1049.43	668.756	186.756	1064.58	645.688	86.8273	1085.98	635.971	40.1213	1086.01	665.514	61.4394	1041.32	792.724	919.46	1409.39	756.148	534.852	1419.22	748.28	507.365	1286.73	738.634	461.67	1431.91	795.894	435.352	1374.72	707.16	103.247	1422.33	731.734	124.423	1341.31	845.089	58.0507	1333.6	823.096	50.501	1446.07	860.24	68.1881	1384.91	788.224	920.558	1038.41	753.818	533.139	1027.8	726.104	504.189	1155.6	733.819	455.29	1019.96	788.852	437.999	1074.13	713.34	110.905	1037.73	729.795	122.481	1118.87	851.781	57.2627	1126.74	821.52	47.7199	1012.86	863.956	62.5322	1082.44
