Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Thigh.Top.LateralX	R.Thigh.Top.LateralY	R.Thigh.Top.LateralZ	R.Thigh.Bottom.LateralX	R.Thigh.Bottom.LateralY	R.Thigh.Bottom.LateralZ	R.Thigh.Top.MedialX	R.Thigh.Top.MedialY	R.Thigh.Top.MedialZ	R.Thigh.Bottom.MedialX	R.Thigh.Bottom.MedialY	R.Thigh.Bottom.MedialZ	R.Shank.Top.LateralX	R.Shank.Top.LateralY	R.Shank.Top.LateralZ	R.Shank.Bottom.LateralX	R.Shank.Bottom.LateralY	R.Shank.Bottom.LateralZ	R.Shank.Top.MedialX	R.Shank.Top.MedialY	R.Shank.Top.MedialZ	R.Shank.Bottom.MedialX	R.Shank.Bottom.MedialY	R.Shank.Bottom.MedialZ	R.Heel.TopX	R.Heel.TopY	R.Heel.TopZ	R.Heel.BottomX	R.Heel.BottomY	R.Heel.BottomZ	R.Heel.LateralX	R.Heel.LateralY	R.Heel.LateralZ	L.Thigh.Top.LateralX	L.Thigh.Top.LateralY	L.Thigh.Top.LateralZ	L.Thigh.Bottom.LateralX	L.Thigh.Bottom.LateralY	L.Thigh.Bottom.LateralZ	L.Thigh.Top.MedialX	L.Thigh.Top.MedialY	L.Thigh.Top.MedialZ	L.Thigh.Bottom.MedialX	L.Thigh.Bottom.MedialY	L.Thigh.Bottom.MedialZ	L.Shank.Top.LateralX	L.Shank.Top.LateralY	L.Shank.Top.LateralZ	L.Shank.Bottom.LateralX	L.Shank.Bottom.LateralY	L.Shank.Bottom.LateralZ	L.Shank.Top.MedialX	L.Shank.Top.MedialY	L.Shank.Top.MedialZ	L.Shank.Bottom.MedialX	L.Shank.Bottom.MedialY	L.Shank.Bottom.MedialZ	L.Heel.TopX	L.Heel.TopY	L.Heel.TopZ	L.Heel.BottomX	L.Heel.BottomY	L.Heel.BottomZ	L.Heel.LateralX	L.Heel.LateralY	L.Heel.LateralZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z
0	2292.23	944.068	1145.35	2271.27	947.523	908.968	2123	965.703	1090.38	2118.93	970.911	1017.02	2218.06	999.833	1193.56	2193.89	992.879	884.273	2333.43	687.362	1209.33	2411.71	608.617	1198.54	2289.74	648.87	1172.79	2366.13	569.908	1158.35	2225.28	452.53	1179.3	2164.52	393.738	1173.21	2212.37	466.82	1129.76	2155.59	409.687	1125.09	2069.01	360.121	1117.72	2023.64	340.003	1113.88	2054.33	328.627	1164.42	2124.65	698.532	898.411	2125.55	588.011	909.673	2089.66	705.157	958.343	2084.17	595.454	969.861	1981.46	275.402	939.575	1951.98	203.076	957.669	1954.48	297.101	980.854	1921.25	224.588	996.166	1855.88	131.608	1030.04	1834.08	87.3012	1032.12	1867.26	96.3184	986.858	2163.02	181.139	1111.11	2119.85	206.928	1211.26	2040.79	37.4944	1048.08	1991.94	43.5041	948.453
0.007	2294.29	949.13	1143.97	2273.1	949.785	908.195	2125.03	971.214	1090.93	2121.4	975.33	1017.61	2222.45	1005.82	1193.99	2198.16	995.68	884.404	2336.54	694.134	1209.24	2414.77	616.712	1197.83	2293.12	655.278	1172.76	2370.04	577.446	1157.8	2234.32	446.57	1178.33	2178.15	383.522	1172.24	2221.04	459.439	1128.53	2168.17	398.711	1124.15	2084.36	343.461	1116.73	2041.13	320.08	1113.2	2072.27	311.192	1163.68	2119.84	705.199	899.542	2116.4	594.596	911.664	2086.19	713.275	959.9	2075.92	603.746	971.825	1964.74	283.046	938.282	1934.69	211.051	956.027	1938.67	304.763	980.169	1904.74	232.358	995.251	1839.15	141.222	1027.61	1815.13	98.2693	1030.76	1848.61	104.372	985.237	2191.01	171.555	1111.95	2145.93	194.709	1211.59	2018.35	37.9622	1047.46	1969.95	44.9971	947.717
0.013	2296.41	954.582	1142.87	2275.3	952.058	907.809	2127.33	976.792	1091.38	2124.07	980.097	1018.11	2227.09	1012.27	1194.57	2203.04	998.94	884.603	2339.31	700.641	1209.31	2417.89	623.841	1197.21	2295.99	661.546	1172.92	2373.56	584.415	1157.07	2243.9	439.77	1177.16	2191.98	373.068	1171.43	2230.14	451.325	1127.15	2181.08	387.402	1123.6	2101.06	326.401	1115.9	2059.53	300.064	1112.44	2091.16	293.569	1162.92	2115.15	711.623	900.101	2107.75	601.842	912.299	2083.41	721.425	961.393	2068.81	612.547	973.472	1948.66	291.57	936.8	1918.28	219.385	954.057	1923.34	312.846	979.383	1889.37	240.46	994.18	1823.73	151.345	1025.15	1797.61	109.709	1029.16	1831.6	113.069	983.631	2219.83	162.03	1112.36	2172.59	183.091	1211.9	1996.52	38.827	1046.86	1948.64	46.6415	946.736
0.02	2298.42	959.886	1141.77	2277.96	954.304	907.768	2129.88	982.488	1091.71	2126.94	985.077	1018.49	2231.84	1019.14	1194.89	2209.36	1002.58	885.373	2341.69	706.709	1209.28	2420.46	630.46	1196.63	2298.44	667.395	1173.03	2376.62	590.733	1156.78	2253.78	432.496	1176	2206.29	362.461	1170.44	2239.44	442.668	1125.74	2195.13	375.541	1121.76	2118.09	309.198	1115.06	2078.62	280.369	1112.15	2110.78	276.125	1162.3	2111.09	718.872	900.815	2099.42	609.588	912.939	2080.85	729.991	962.531	2062.3	621.705	974.712	1934.05	300.251	935.505	1903.16	228.114	951.948	1909.07	321.161	978.415	1874.98	248.788	992.966	1809.48	161.862	1022.38	1781.63	121.852	1027.6	1815.03	122.476	981.46	2248.37	153.803	1111.97	2199.74	171.688	1211.79	1975.37	39.9358	1046.04	1928.02	48.5866	945.622
0.027	2300.34	965.009	1140.85	2280.94	956.42	908.049	2132.46	988.212	1091.82	2130.11	990.168	1018.72	2236.28	1026.15	1194.78	2215.73	1006.79	885.587	2343.57	712.648	1209.21	2423.87	637.904	1195.96	2300.45	672.816	1173.3	2378.26	596.177	1157.33	2263.81	424.579	1175.16	2220.47	351.97	1170.05	2248.94	433.652	1124.5	2208.5	363.977	1121.41	2136.24	292.389	1114.25	2099.04	260.834	1111.22	2131.41	258.703	1161.72	2107.55	726.419	901.504	2091.61	617.64	913.327	2078.76	738.451	963.72	2056.33	630.893	975.845	1920.58	309.219	934.318	1889.08	237.172	949.715	1895.86	329.685	977.564	1861.68	257.265	991.475	1796.64	172.965	1019.33	1766.3	134.966	1025.44	1799.66	132.516	979.279	2277.11	146.155	1111.58	2227.53	160.897	1211.46	1954.62	41.2486	1044.99	1907.78	50.9663	944.006
0.033	2302.06	969.655	1139.89	2284.01	958.409	908.377	2135.11	993.703	1091.58	2133.46	995.188	1018.65	2240.29	1033.29	1194.12	2222.57	1011.49	885.702	2345.29	717.697	1208.57	2425.47	643.219	1195.36	2301.61	677.529	1173.67	2379.15	600.443	1158.69	2274.1	416.533	1173.93	2235.44	341.181	1169.3	2258.9	424.257	1123.48	2222.83	352.058	1120.63	2154.95	275.692	1114.09	2120.09	241.783	1110.83	2152.67	241.701	1161.47	2104.34	734.048	902.114	2084.46	625.793	913.449	2077.13	746.738	964.853	2051.05	640.081	976.842	1908.29	318.479	933.077	1876.31	246.353	947.372	1883.65	338.359	976.725	1849.52	265.744	990.036	1785.15	184.575	1015.94	1752.65	148.589	1022.64	1785.63	143.291	976.656	2306.4	139.671	1111.71	2255.52	150.766	1210.78	1934.38	43.026	1044.21	1888.28	54.0012	942.266
0.04	2303.66	973.702	1139.32	2287.14	960.407	908.747	2137.58	998.944	1090.89	2136.76	1000.46	1017.92	2243.47	1040.08	1193.28	2229.68	1016.4	885.776	2346.4	722.275	1207.69	2426.11	647.258	1194.87	2302.02	681.727	1174.26	2378.95	603.73	1160.3	2284.41	408.09	1173.09	2250.55	330.364	1168.72	2269.3	414.391	1122.79	2237.09	340.314	1120.19	2174.16	259.353	1114.04	2141.57	222.888	1110.72	2173.02	225.511	1161.71	2101.77	741.449	902.678	2077.87	634.048	913.586	2076.09	754.641	966.068	2046.26	648.955	977.649	1897.14	327.768	932.066	1864.62	255.72	945.1	1872.58	347.059	975.987	1838.28	274.426	988.374	1775.05	196.662	1012.5	1740.29	163.017	1020.07	1772.76	154.847	973.923	2334.61	134.202	1110.93	2283.75	141.567	1209.9	1915.29	45.9037	1042.73	1869.76	58.0566	940.46
0.047	2304.99	977.177	1138.66	2290.15	962.358	909.003	2139.88	1003.66	1089.96	2139.76	1004.92	1017.12	2246.21	1046.48	1192.03	2236.78	1021.57	885.938	2346.89	726.029	1206.8	2425.79	650.275	1194.32	2301.75	685.18	1174.74	2377.63	606.133	1161.73	2294.58	399.376	1172.68	2265.72	319.704	1168.43	2278.9	404.708	1122.44	2251.76	328.757	1119.73	2193.51	243.444	1113.99	2163.89	204.39	1110.43	2195.9	209.272	1161.3	2099.39	748.522	903.269	2071.51	642.023	913.457	2075.45	762.044	967.344	2042.21	657.329	978.402	1887.03	336.793	931.032	1853.95	264.819	942.982	1862.58	355.785	974.836	1827.94	283.142	986.665	1765.98	209.206	1009.42	1729.18	177.997	1017.23	1761.1	167.127	971.013	2362.52	129.743	1109.34	2311.93	133.102	1208.53	1896.86	49.5837	1040.95	1852.38	63.3249	938.56
0.053	2306.16	980.118	1138.04	2293.02	964.215	909.167	2141.92	1007.91	1088.61	2142.54	1009	1015.88	2247.98	1052.25	1190.95	2243.63	1026.47	886.306	2346.65	728.769	1205.62	2424.52	651.85	1193.63	2300.38	688.254	1174.92	2375.3	607.796	1162.84	2305.86	390.297	1171.93	2280.87	309.17	1168.09	2287.65	395.18	1122.83	2266.28	317.475	1119.44	2212.95	228.011	1114.09	2186.47	186.678	1111.01	2218.3	193.82	1161.15	2097.53	755.251	903.443	2066.84	649.264	913.392	2075.28	768.68	968.077	2038.74	665.016	978.798	1878.08	345.506	929.903	1844.51	273.652	941.202	1853.43	364.35	973.704	1818.58	291.771	984.925	1757.85	222.063	1006.53	1719.17	193.3	1014.19	1750.61	180.22	968.293	2389.36	126.222	1107.16	2339.76	125.528	1206.85	1879.39	54.5616	1039.02	1836.24	69.5887	936.799
0.06	2307.16	982.667	1137.27	2295.65	965.966	909.24	2143.7	1011.49	1087.21	2144.96	1012.59	1014.44	2249.14	1056.85	1189.79	2250.19	1031.15	886.67	2345.76	730.503	1204.37	2422.5	652.348	1192.9	2298.83	690.021	1174.76	2372.4	608.322	1163.53	2314.66	381.52	1172.44	2295.6	298.866	1167.43	2299.33	385.345	1121.9	2280.79	306.718	1118.78	2232.65	212.973	1113.98	2208.78	170.035	1111.18	2240.77	179.116	1160.89	2096.74	760.888	903.541	2063.5	655.653	913.382	2075.35	774.71	968.312	2035.86	672.077	978.748	1870.12	353.781	928.857	1835.67	282.176	939.747	1845.31	372.777	972.384	1809.85	300.453	983.352	1750.44	234.975	1004.45	1710.05	208.463	1011.84	1740.93	193.558	966.607	2415.22	123.513	1104.49	2366.97	118.787	1204.7	1862.85	60.5491	1037.25	1821.03	76.7313	935.277
