Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Thigh.Top.LateralX	R.Thigh.Top.LateralY	R.Thigh.Top.LateralZ	R.Thigh.Bottom.LateralX	R.Thigh.Bottom.LateralY	R.Thigh.Bottom.LateralZ	R.Thigh.Top.MedialX	R.Thigh.Top.MedialY	R.Thigh.Top.MedialZ	R.Thigh.Bottom.MedialX	R.Thigh.Bottom.MedialY	R.Thigh.Bottom.MedialZ	R.Shank.Top.LateralX	R.Shank.Top.LateralY	R.Shank.Top.LateralZ	R.Shank.Bottom.LateralX	R.Shank.Bottom.LateralY	R.Shank.Bottom.LateralZ	R.Shank.Top.MedialX	R.Shank.Top.MedialY	R.Shank.Top.MedialZ	R.Shank.Bottom.MedialX	R.Shank.Bottom.MedialY	R.Shank.Bottom.MedialZ	R.Heel.TopX	R.Heel.TopY	R.Heel.TopZ	R.Heel.BottomX	R.Heel.BottomY	R.Heel.BottomZ	R.Heel.LateralX	R.Heel.LateralY	R.Heel.LateralZ	L.Thigh.Top.LateralX	L.Thigh.Top.LateralY	L.Thigh.Top.LateralZ	L.Thigh.Bottom.LateralX	L.Thigh.Bottom.LateralY	L.Thigh.Bottom.LateralZ	L.Thigh.Top.MedialX	L.Thigh.Top.MedialY	L.Thigh.Top.MedialZ	L.Thigh.Bottom.MedialX	L.Thigh.Bottom.MedialY	L.Thigh.Bottom.MedialZ	L.Shank.Top.LateralX	L.Shank.Top.LateralY	L.Shank.Top.LateralZ	L.Shank.Bottom.LateralX	L.Shank.Bottom.LateralY	L.Shank.Bottom.LateralZ	L.Shank.Top.MedialX	L.Shank.Top.MedialY	L.Shank.Top.MedialZ	L.Shank.Bottom.MedialX	L.Shank.Bottom.MedialY	L.Shank.Bottom.MedialZ	L.Heel.TopX	L.Heel.TopY	L.Heel.TopZ	L.Heel.BottomX	L.Heel.BottomY	L.Heel.BottomZ	L.Heel.LateralX	L.Heel.LateralY	L.Heel.LateralZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z
0	2246.24	1009.59	1164.49	2259.58	1004.06	951.446	2082.6	1035.71	1081.02	2087.36	1035.02	999.284	2187.31	1068.91	1202.03	2191.55	1071.48	898.556	2162.7	691.248	1208.21	2182.06	583.4	1188.08	2101.97	686.337	1175.83	2117.6	579.11	1154.52	2004.92	243.819	1138.5	1966.26	171.483	1114.71	1973.03	268.496	1102.77	1937.57	199.009	1081.29	1868.69	108.062	1051.87	1850.27	62.1504	1052.3	1883.7	79.1947	1102.01	2301.55	701.162	873.067	2342.03	601.029	893.449	2238.38	681.665	896.439	2278.39	582.09	925.274	2099.15	413.933	904.737	2033.26	369.537	917.308	2081.68	451.051	940.061	2015.2	406.442	953.559	1927.26	383.92	980.002	1877.02	375.308	977.623	1902.84	355.267	928.65	NaN	NaN	NaN	2062.64	47.5551	1038.69	1979.85	172.172	994.893	1958.65	210.901	893.18
0.007	2248.63	1014.02	1164.96	2260.56	1010	951.147	2084.4	1041.51	1081.81	2088.56	1041.22	999.921	2190.84	1075.67	1201.87	2192.13	1078.27	898.808	2155.89	696.723	1207.36	2171.94	588.296	1186.98	2095.22	693.482	1175.33	2106.99	585.89	1154.07	1990.37	249.175	1139.37	1951.46	176.474	1116.21	1958.34	273.445	1103.56	1923.11	203.58	1082.71	1854.46	114.379	1053.8	1835.02	68.849	1053.01	1868.71	83.9611	1103.18	2304.46	708.662	873.511	2345.87	608.476	894.334	2241.42	688.379	896.975	2282.19	589.185	926.017	2108.3	409.192	907.177	2044.07	362.204	919.851	2088.45	446.072	942.03	2024.47	398.231	955.956	1936.72	370.406	983.245	1887.16	358.153	981.38	1913.92	339.755	932.264	NaN	NaN	NaN	2045.95	47.4077	1038.09	2005.04	163.066	998.401	1979.58	199.607	896.558
0.013	2250.86	1018.64	1164.63	2261.74	1016.33	950.671	2086.54	1047.63	1082.77	2089.89	1047.65	1000.6	2195.03	1082.46	1201.69	2192.72	1085.51	899.021	2149.43	702.892	1206.5	2162.1	594.063	1186.15	2088.65	701.619	1174.74	2096.88	593.669	1153.44	1976.41	255.055	1140.39	1937.75	182.354	1117.65	1944.21	279.115	1104.62	1909.05	208.906	1084.23	1841.23	121.247	1055.76	1820.35	76.5655	1053.95	1855.37	89.1254	1104.22	2306.74	715.744	874.024	2348.91	615.735	895.456	2243.95	695.358	897.864	2285.28	596.331	927.154	2116.58	404.632	909.461	2055.55	354.15	922.523	2094.94	440.253	943.964	2033.89	389.606	958.579	1946.8	356.079	986.428	1898.27	340.279	985.054	1925.83	323.642	935.776	NaN	NaN	NaN	2029.93	47.4764	1038.01	2030.08	154.301	1001.87	2001.01	188.41	900.111
0.02	2253.55	1023.45	1163.82	2263.16	1023	950.142	2088.87	1054.08	1083.68	2091.44	1054.39	1001.31	2199.42	1089.29	1201.49	2193.39	1093.05	899.129	2143.72	709.503	1205.32	2152.5	600.696	1185.3	2082.32	710.432	1174.03	2087.27	602.433	1152.87	1963.06	261.666	1141.53	1924.73	188.613	1119.43	1930.34	285.405	1105.76	1895.88	214.857	1085.84	1828.71	129.08	1057.79	1806.51	85.2666	1055.05	1841.75	95.5	1105.75	2308.5	722.793	874.659	2351.25	622.826	896.6	2245.86	702.333	898.974	2287.35	603.578	928.316	2125.51	399.346	911.933	2067.32	345.876	925.606	2102.64	434.058	945.971	2043.22	380.589	960.807	1957.88	341.123	989.662	1910.53	321.917	988.775	1938.66	306.994	939.323	NaN	NaN	NaN	2013.61	47.7889	1037.76	2055.42	145.563	1005.49	2023.11	177.199	903.766
0.027	2256.37	1028.8	1163.37	2264.7	1029.86	949.376	2091.42	1060.75	1084.51	2093.22	1061.26	1002.05	2204.09	1096.1	1201.09	2194.29	1100.81	899.157	2137.89	716.947	1204.59	2143.35	607.97	1184.74	2076.53	719.761	1173.43	2078.08	611.624	1152.19	1950.4	268.738	1142.91	1912.2	195.511	1121.08	1917.81	291.97	1106.69	1883.24	221.351	1087.67	1817.76	137.794	1059.99	1793.55	95.0856	1056.18	1828.77	103.568	1108.9	2309.58	729.585	875.515	2351.98	630.185	897.404	2247.15	709.261	900.212	2288.16	610.658	929.127	2134.5	393.769	914.259	2079.38	337.147	928.368	2109.85	427.338	948.323	2053.75	370.694	963.68	1969.43	325.998	992.367	1923.92	303.349	992.317	1952.66	290.042	942.795	NaN	NaN	NaN	1997.38	48.051	1037.3	2081.62	138.023	1009.22	2045.8	166.157	907.352
0.033	2259.52	1034.12	1162.57	2266.07	1036.74	948.339	2094.19	1067.51	1085.36	2095.34	1068.17	1002.67	2208.89	1102.96	1200.83	2195.16	1108.81	899.156	2132.4	724.889	1204.13	2134.55	615.752	1184.47	2071.16	729.514	1172.63	2069.49	621.384	1151.74	1939	276.169	1144.13	1901.02	202.712	1123.03	1905.87	299.043	1107.76	1872.36	228.092	1088.9	1807.75	147.008	1061.73	1781.72	105.514	1057.17	1817.15	110.336	1108.18	2310.07	736.173	876.219	2352.6	636.93	898.472	2247.79	716.089	901.581	2289.35	617.543	930.793	2144.28	387.321	916.828	2091.82	328.251	931.105	2117.22	420.148	950.559	2064.3	360.648	966.581	1982.52	310.514	995.568	1938.59	284.587	995.665	1968.01	272.738	946.321	NaN	NaN	NaN	1980.41	48.19	1036.71	2107.36	130.586	1013.35	2069.03	155.589	911.004
0.04	2262.86	1039.61	1161.79	2267.56	1043.48	947.205	2097.13	1074.49	1086.13	2097.32	1075.32	1003.14	2213.73	1109.71	1200.43	2195.93	1116.57	899.292	2127.18	733.151	1203.9	2126.07	623.856	1184.64	2066.41	739.463	1172	2061.38	631.342	1151.62	1927.59	284.248	1145.67	1890.68	210.302	1125.17	1895.05	306.381	1108.66	1862.04	235.155	1090.08	1798.95	156.764	1063.24	1770.91	116.786	1057.89	1806.36	118.939	1109.26	2310.04	742.383	877.201	2352.56	643.161	899.775	2248.06	722.488	903.12	2289.39	623.833	932.21	2153.03	381.639	918.946	2104.41	319.546	933.891	2124.97	412.567	952.922	2075.45	350.214	969.346	1996.47	294.697	998.413	1954.31	266.033	999.021	1984.37	255.577	949.552	NaN	NaN	NaN	1965.85	48.763	1037.32	2133.05	124.063	1016.42	2092.83	145.318	914.535
0.047	2266.27	1045.02	1160.86	2269.18	1050.19	946.057	2100.41	1081.36	1086.63	2099.61	1082.44	1003.56	2219.18	1116.2	1199.64	2196.86	1124.09	899.256	2122.29	741.425	1203.94	2117.99	632.177	1185.15	2062	749.573	1171.38	2053.68	641.481	1151.76	1917.26	292.597	1147.41	1881.55	217.737	1127.04	1885.21	313.937	1109.24	1853.02	241.992	1091.32	1791.56	167.21	1064.6	1761.35	128.886	1058.75	1796.78	128.675	1110.19	2309.65	748.226	878.338	2352.04	648.937	901.051	2247.7	728.766	904.604	2288.75	629.846	933.497	2162.65	375.175	921.198	2118.22	310.25	936.717	2132.95	404.505	955.304	2087.7	339.191	971.964	2011.41	278.805	1001.27	1971.26	247.414	1002.42	2001.41	238.786	952.854	NaN	NaN	NaN	1952.11	49.1947	1037.66	2159.19	117.946	1019.96	2117.25	135.639	918.038
0.053	2269.28	1050.13	1158.42	2270.7	1056.66	944.734	2103.7	1088.24	1087.09	2102.16	1089.42	1003.91	2224.06	1122.86	1198.82	2197.93	1131.45	899.19	2117.7	749.89	1204.2	2110.24	640.638	1185.95	2058.04	759.702	1170.99	2046.39	651.719	1152.38	1906.09	300.985	1150.11	1872.56	225.564	1129.46	1876.5	321.391	1109.96	1845.16	249.015	1092.54	1785.18	178.05	1065.79	1752.92	141.622	1059.54	1788.05	139.03	1111.06	2308.84	753.55	879.531	2350.87	654.092	902.387	2246.99	734.489	906.493	2287.57	635.251	934.912	2172.39	368.719	923.528	2131.94	301.315	939.609	2140.78	396.374	957.329	2100.23	328.334	974.913	2027.33	262.81	1004.25	1989.21	228.901	1005.54	2020.21	221.801	955.876	NaN	NaN	NaN	1939.06	50.0025	1037.94	2185.54	112.874	1023.6	2142.21	126.593	921.502
0.06	2272.87	1055.19	1156.88	2272.3	1062.86	943.459	2106.88	1094.97	1087.46	2104.76	1096.16	1004.1	2229.01	1129.62	1198.03	2199.11	1138.49	899.262	2113.56	758.204	1204.22	2103.04	649.064	1187.05	2054.58	769.53	1170.79	2039.57	661.769	1153.16	1896.9	309.504	1151.94	1864.66	233.462	1131.59	1868.5	328.922	1110.57	1838.07	256.12	1093.52	1779.59	189.467	1067.38	1745.33	155.056	1060.5	1780.12	149.911	1112.3	2307.45	758.419	881.097	2349.04	658.748	903.716	2245.63	739.746	907.984	2285.55	640.197	936.036	2182.19	361.941	925.701	2146.14	292.315	941.998	2150.03	387.54	960.471	2113.06	317.348	977.614	2043.91	246.841	1007.14	2008.5	210.446	1008.86	2038.88	205.654	958.477	NaN	NaN	NaN	1926.23	51.6908	1038.13	2211.96	107.956	1026.14	2167.4	118.399	924.404
0.067	2276.45	1060.22	1155.34	2274.43	1068.86	941.483	2109.99	1101.46	1087.63	2107.5	1102.67	1004.33	2234.15	1136.26	1196.99	2200.59	1144.93	899.386	2109.94	766.19	1204.78	2096.56	657.181	1188.17	2051.49	778.862	1170.88	2033.5	671.396	1154.09	1887.57	317.866	1153.49	1856.63	241.275	1133.84	1860.56	336.703	1111.47	1830.92	263.489	1094.82	1773.95	201.094	1069.64	1737.98	168.51	1062.81	1772.8	161.472	1114.26	2305.74	762.747	882.692	2346.71	662.7	905.22	2243.79	744.316	909.512	2283.04	644.416	937.21	2192.27	355.321	927.802	2160.36	283.662	944.499	2158.76	378.965	962.878	2126.21	306.83	980.415	2061.6	231.379	1009.86	2028.53	192.615	1011.94	2059.27	189.431	962.271	NaN	NaN	NaN	1913.95	55.6184	1039.57	2238.55	104.187	1028.84	2192.98	111.004	927.35
0.073	2279.86	1065.21	1153.89	2276.16	1074.43	940.428	2112.85	1107.62	1087.82	2110.15	1108.82	1004.5	2239.25	1142.66	1195.99	2202.06	1151.41	899.556	2106.77	773.574	1205.36	2091.03	664.881	1189.29	2048.77	787.382	1171.18	2028.31	680.344	1155.11	1879.68	326.217	1155.17	1848.83	249.503	1135.68	1853.12	344.678	1112.76	1823.51	271.345	1096.41	1767.59	212.901	1072.58	1730.03	181.814	1065.98	1765.1	173.105	1116.96	2303.44	766.345	884.404	2343.64	666.016	906.679	2241.33	748.333	910.942	2279.76	647.968	938.466	2202.57	348.452	930.049	2175.07	275.194	946.717	2168.1	370.186	965.324	2139.82	296.277	982.827	2079.94	216.466	1012.48	2049.43	175.591	1014.89	2080.65	173.998	965.477	NaN	NaN	NaN	1901.88	61.1189	1041.11	2265	101.419	1031.26	2218.69	104.669	929.957
0.08	2282.97	1070.02	1152.52	2278.42	1079.89	939.502	2115.46	1113.6	1088.04	2112.65	1114.45	1004.75	2244.19	1149.06	1194.95	2203.69	1157.48	899.888	2104.23	780.298	1205.99	2086.64	671.872	1190.4	2046.59	795.037	1171.58	2024.35	688.2	1155.94	1872.1	334.449	1156.86	1839.73	257.881	1138.03	1845.77	352.677	1114.33	1815.66	279.717	1098.34	1760.33	224.272	1075.74	1721.84	194.489	1069.51	1757.06	184.459	1120.09	2300.69	769.101	885.93	2339.97	668.528	908.141	2238.31	751.577	912.272	2275.91	650.876	939.729	2213.03	341.836	931.869	2189.97	267.011	948.852	2177.63	361.548	967.423	2153.86	286.051	985.258	2098.8	201.992	1015.05	2070.97	159.405	1017.82	2102.02	159.462	968.003	NaN	NaN	NaN	1890.15	67.4721	1043.23	2291.26	99.549	1033.46	2244.26	99.3816	932.412
