Time	Fx	Fy	Fz	COPx	COPy	COPz	Ty
1	-217.59	568.85	-97.96	2226.52	0	1086.74	80117.7
2	2.98	735.47	-188.22	2282.59	0	1059.01	-14842.8
3	-59.43	866.39	-167.54	2278.33	0	1068.86	-73557.2
4	-42.95	915.07	-37.99	2232.52	0	1056.57	15806.8
5	17.55	1028.14	41.96	2241.12	0	1062.41	-6434.37
6	-113.75	1094.06	74.77	2223.73	0	1057.11	24401.9
7	-45.93	1260.38	67.6	2229.86	0	1046.4	28845.6
8	-190.35	1290.44	56.23	2184.8	0	1054.89	-37548.2
9	-234.53	1395.57	53.56	2202.61	0	1041.21	17664.5
10	-217.59	1423.34	50.81	2193.62	0	1045.9	51050.1
11	-305.25	1444.55	49.06	2165.57	0	1048.3	-9332.84
12	-229.57	1531.37	75.3	2202.43	0	1042.88	9471.94
13	-221.86	1506.65	38.3	2159.25	0	1047.3	25703.6
14	-219.96	1589.05	33.42	2155.16	0	1046.77	9481.26
15	-206.6	1619.42	55.54	2173.72	0	1049.3	25012.4
16	-188.37	1646.12	-35.55	2129.52	0	1049.51	5052.33
17	-203.17	1696.47	-34.94	2136.64	0	1054.9	8545.37
18	-174.94	1692.81	-55.31	2118.12	0	1054.26	31809.8
19	-127.18	1748.35	-86.29	2117.59	0	1054.77	-14767.4
20	-175.02	1706.24	-125.89	2077.94	0	1057.76	20480.5
21	-77.59	1745	-110.78	2095.2	0	1058.52	18009.4
22	-93.92	1738.59	-119.32	2079.43	0	1058.46	-5418.74
23	-90.79	1731.87	-115.97	2050.75	0	1061.73	17005.1
24	0.92	1754.76	-114.9	2067.58	0	1059.3	10811.5
25	-61.57	1720.73	-106.66	2042.15	0	1060.58	11030
26	-5.42	1723.48	-89.11	2025.15	0	1061.06	10917.2
27	37.08	1714.02	-90.87	2032.45	0	1060.36	9228.66
28	8.47	1667.18	-82.7	2010.42	0	1063.09	15599.3
29	74.92	1666.41	-77.82	2001.69	0	1059.73	8063.42
30	57.3	1631.93	-73.32	1993.87	0	1061.68	9236.1
31	91.48	1590.58	-73.62	1979.72	0	1061.91	15604.7
32	110.4	1573.03	-65.69	1973.15	0	1058.74	8528.22
33	85.37	1501.62	-67.29	1952.06	0	1062.8	12729.2
34	152.89	1483.61	-50.35	1955.43	0	1061.33	7292.49
35	127.87	1401.82	-59.28	1933.42	0	1059.51	13103.9
36	148.77	1370.7	-47.76	1925.59	0	1061.41	6517.18
37	176.85	1303.86	-44.33	1916.41	0	1059.61	8055.11
38	164.34	1222.23	-43.18	1901.3	0	1061.45	9584.69
39	190.51	1192.47	-35.55	1904.19	0	1060.28	-915.54
40	188.52	1072.69	-48.07	1868.42	0	1058.74	13442.5
