Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Thigh.Top.LateralX	R.Thigh.Top.LateralY	R.Thigh.Top.LateralZ	R.Thigh.Bottom.LateralX	R.Thigh.Bottom.LateralY	R.Thigh.Bottom.LateralZ	R.Thigh.Top.MedialX	R.Thigh.Top.MedialY	R.Thigh.Top.MedialZ	R.Thigh.Bottom.MedialX	R.Thigh.Bottom.MedialY	R.Thigh.Bottom.MedialZ	R.Shank.Top.LateralX	R.Shank.Top.LateralY	R.Shank.Top.LateralZ	R.Shank.Bottom.LateralX	R.Shank.Bottom.LateralY	R.Shank.Bottom.LateralZ	R.Shank.Top.MedialX	R.Shank.Top.MedialY	R.Shank.Top.MedialZ	R.Shank.Bottom.MedialX	R.Shank.Bottom.MedialY	R.Shank.Bottom.MedialZ	R.Heel.TopX	R.Heel.TopY	R.Heel.TopZ	R.Heel.BottomX	R.Heel.BottomY	R.Heel.BottomZ	R.Heel.LateralX	R.Heel.LateralY	R.Heel.LateralZ	L.Thigh.Top.LateralX	L.Thigh.Top.LateralY	L.Thigh.Top.LateralZ	L.Thigh.Bottom.LateralX	L.Thigh.Bottom.LateralY	L.Thigh.Bottom.LateralZ	L.Thigh.Top.MedialX	L.Thigh.Top.MedialY	L.Thigh.Top.MedialZ	L.Thigh.Bottom.MedialX	L.Thigh.Bottom.MedialY	L.Thigh.Bottom.MedialZ	L.Shank.Top.LateralX	L.Shank.Top.LateralY	L.Shank.Top.LateralZ	L.Shank.Bottom.LateralX	L.Shank.Bottom.LateralY	L.Shank.Bottom.LateralZ	L.Shank.Top.MedialX	L.Shank.Top.MedialY	L.Shank.Top.MedialZ	L.Shank.Bottom.MedialX	L.Shank.Bottom.MedialY	L.Shank.Bottom.MedialZ	L.Heel.TopX	L.Heel.TopY	L.Heel.TopZ	L.Heel.BottomX	L.Heel.BottomY	L.Heel.BottomZ	L.Heel.LateralX	L.Heel.LateralY	L.Heel.LateralZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z
0	2212.13	1019.14	1135.27	2208.76	1016.2	908.404	2035.87	1046.39	1080.31	2034.74	1046.97	970.093	2146.2	1093.5	1170.36	2148.91	1092.98	863.487	2255.26	730.932	1208.89	2313.65	639.225	1188.34	2201.77	703.632	1176.35	2258.76	612.393	1149.32	2163.15	388.115	1146.19	2116.23	324.051	1127.14	2134.65	418.869	1112.97	2087.05	357.044	1093.58	1998.09	278.388	1047.29	1955.17	250.911	1044.62	1978.62	247.533	1083.28	2071.24	731.966	832.434	2056.39	624.455	847.979	2015.97	745.966	872.506	1998.6	639.319	889.65	1856.79	298.623	880.15	1821.78	229.487	903.563	1833	326.124	919.184	1794.42	253.371	939.95	1715.45	149.69	969.832	1688.33	107.29	974.361	1721.53	103.83	927.968	2125.25	105.212	1017.97	2096.22	122.433	1124.22	1893.54	39.9333	1026.29	1870.97	47.2375	912.104
0.007	2212.76	1025.06	1135.51	2211.23	1020.88	909.132	2037.29	1052.16	1079.27	2037.1	1052.51	968.635	2147.01	1099.58	1169.94	2153.01	1098.76	863.627	2256.16	737.057	1209.95	2315.15	645.42	1189.98	2203.09	709.693	1176.6	2260.9	618.521	1149.89	2173.02	384.029	1146.26	2129.05	318.031	1126.7	2143	413.276	1112.38	2099.13	348.863	1092.73	2015.5	264.734	1046.07	1973.68	235.494	1042.73	1996.26	233.504	1081.94	2067.22	738.08	834.026	2049.23	631.119	850.057	2012.46	753.627	874.343	1991.82	647.711	892.21	1845.65	306.05	882.353	1810.95	236.455	905.789	1822.11	333.067	921.801	1783.6	260.021	942.081	1706.11	158.2	970.755	1677.21	117.06	975.33	1710.05	112.28	928.983	2151.84	99.4467	1018.25	2120.53	114.81	1124.07	1878.28	39.9121	1026.72	1856.14	48.2756	912.576
0.013	2213.47	1030.91	1135.85	2213.83	1025.41	909.899	2038.82	1057.93	1078.2	2039.52	1057.85	967.394	2147.85	1105.57	1169.65	2157.23	1104.22	863.888	2256.77	742.804	1210.76	2315.81	651.473	1190.86	2204.06	715.622	1176.79	2262.72	623.84	1150.28	2183	379.599	1146.29	2143.67	310.774	1126.33	2151.62	407.132	1111.98	2111.62	340.308	1091.72	2032.87	252.058	1044.82	1992.84	220.547	1040.42	2015.19	219.521	1080.44	2063.46	744.117	835.195	2042.67	637.744	851.748	2009.47	761.29	876.162	1986.22	655.994	894.69	1835.29	313.546	884.532	1801.17	243.801	907.453	1812	340.113	924.464	1774.04	266.688	944.219	1697.73	167.126	972.13	1666.87	127.43	976.728	1699.17	121.185	930.282	2178.7	94.1482	1018.76	2145.14	107.492	1124.16	1863.4	40.0483	1026.94	1841.64	49.5628	913.008
0.02	2214.59	1036.66	1136.95	2216.55	1029.81	910.845	2040.43	1063.61	1077.27	2042.08	1063.23	966.146	2148.88	1111.55	1169.36	2161.46	1109.27	864.095	2257.03	748.344	1211.39	2316.2	657.114	1191.95	2204.63	721.285	1176.7	2262.14	630.267	1151.64	2192.81	375.046	1146.6	2157.57	304.105	1126.36	2160.59	400.655	1111.45	2124.54	331.871	1091.11	2050.85	239.669	1044.09	2012.99	205.739	1038.65	2034.91	205.783	1079.28	2060.31	750.135	836.433	2036.82	644.505	853.185	2007.26	768.758	877.919	1981.37	664.317	896.805	1825.37	321.589	886.439	1791.61	251.153	908.779	1802.87	347.218	927.379	1765.4	273.397	946.689	1690.38	176.356	973.463	1657.56	138.411	977.985	1689.24	130.609	931.473	2205.85	89.4552	1019.61	2170.1	100.624	1124.44	1848.82	40.2584	1026.7	1827.19	51.0618	913.239
0.027	2215.47	1041.93	1137.24	2219.24	1033.9	911.806	2042.09	1069.35	1076.44	2044.72	1068.46	965.159	2149.94	1117.38	1169.1	2165.6	1114.23	864.406	2256.92	753.407	1211.72	2315.99	662.092	1192.81	2204.73	726.54	1176.44	2262.31	635.303	1152.04	2202.92	370.217	1146.97	2172.03	297.317	1126.46	2169.94	394.051	1111.18	2137.9	323.273	1090.72	2070.14	226.787	1043.16	2033.88	191.35	1037.34	2055.34	192.155	1078.2	2057.63	756.038	837.318	2031.78	650.744	854.864	2005.38	776.049	879.305	1977.08	672.233	898.634	1816.45	329.405	888.695	1782.99	258.627	910.163	1794.62	354.269	930.454	1757.36	280.236	948.944	1684.1	186.016	974.604	1649.32	149.932	979.346	1680.29	140.363	932.616	2233.08	85.3827	1020.58	2195.37	94.2909	1124.94	1834.46	41.2102	1027.64	1813.02	52.6808	913.523
0.033	2216.45	1046.95	1137.66	2221.75	1037.56	912.758	2043.81	1074.81	1075.67	2047.28	1073.52	964.234	2151.08	1123.42	1168.54	2169.93	1118.97	864.933	2256.32	757.897	1211.76	2315.22	666.432	1193.13	2204.28	731.272	1176.12	2261.56	639.868	1152.19	2213.03	365.3	1147.44	2185.88	291.166	1126.98	2179.41	387.229	1110.97	2151.59	314.735	1090.32	2089.54	214.498	1043.01	2055.03	177.392	1037.4	2076.81	178.781	1076.86	2055.58	761.806	837.98	2027.02	657.491	855.537	2003.97	782.979	880.381	1973.35	679.982	900.122	1807.98	337.123	890.539	1775.37	265.829	911.717	1787.36	361.013	933.359	1750.72	286.53	951.25	1678.9	196.048	975.804	1642.08	162.251	980.737	1672.05	150.65	933.835	2260.28	82.1503	1021.76	2220.94	88.5712	1125.57	1820.92	42.4512	1027.79	1799.07	54.7773	913.791
0.04	2217.42	1051.66	1138.11	2224.39	1040.91	913.701	2045.54	1080.11	1074.96	2049.8	1078.43	963.534	2152.23	1128.82	1168.28	2174.13	1123.41	865.479	2255.11	761.803	1211.53	2313.63	670.124	1193.06	2203.12	735.537	1175.62	2259.96	643.575	1151.98	2223.24	360.454	1148.08	2200.42	284.768	1127.41	2189.15	380.371	1110.89	2165.47	306.517	1090.25	2109.4	202.758	1042.32	2077.72	163.415	1036.05	2097.78	166.369	1076.67	2053.81	767.29	838.686	2023.18	663.63	856.415	2002.84	789.556	881.208	1970.08	687.283	900.981	1800.84	344.384	892.41	1768.06	272.583	912.56	1780.86	367.664	935.96	1744.59	292.654	953.099	1674.61	206.575	976.84	1636.03	174.986	982.236	1664.79	161.51	934.945	2287.36	79.9066	1023.11	2246.07	83.9197	1126.44	1807.69	44.2678	1027.96	1785.16	57.3552	914.095
0.047	2218.51	1055.85	1138.47	2227.13	1044.04	914.764	2047.4	1085.1	1074.39	2052.33	1083.06	962.936	2153.45	1133.84	1168.02	2178.34	1127.49	866.146	2253.42	765.049	1211.04	2311.42	672.976	1192.35	2201.38	739.239	1174.93	2257.38	646.612	1151.76	2233.65	355.433	1148.64	2214.97	278.712	1128	2199.11	373.658	1111.02	2179.47	298.423	1090.19	2129.29	191.524	1042.37	2099.97	150.589	1035.69	2119.38	154.254	1076.48	2052.63	772.386	839.17	2019.85	669.435	857.137	2002.05	795.778	881.618	1967.28	694.123	901.578	1794.57	351.207	893.607	1761.69	279.299	913.248	1775.23	373.79	937.755	1739.03	298.768	954.566	1671.34	217.014	977.643	1630.84	187.873	983.792	1658.2	172.335	936.213	2314.13	78.6838	1024.6	2271.89	79.6739	1127.59	1795.19	47.0661	1028.12	1771.77	60.6956	914.532
0.053	2219.54	1059.67	1138.93	2229.73	1046.81	915.765	2049.18	1089.81	1073.85	2054.89	1087.48	962.414	2154.77	1138.48	1167.78	2182.17	1131.25	866.792	2251.07	767.819	1209.6	2308.61	675.105	1191.2	2198.94	742.328	1174.14	2253.83	648.857	1151.74	2243.99	350.701	1149.46	2229.53	272.99	1128.74	2209.03	367	1111.3	2193.59	291.03	1090.51	2149.18	181.022	1042.58	2122.3	138.529	1035.67	2141.06	143.053	1076.57	2051.83	777.037	839.627	2017.11	674.823	857.759	2001.6	801.437	881.959	1964.87	700.592	901.96	1788.96	357.737	894.417	1756.07	285.806	913.831	1769.99	380.116	939.079	1734.04	304.808	955.484	1668.34	227.604	978.551	1626.3	200.84	985.466	1652	183.485	937.772	2340.21	78.4427	1026.16	2297.06	76.3689	1128.68	1783.26	50.787	1027.97	1758.96	64.9199	914.985
0.06	2220.59	1062.91	1139.28	2232.24	1049.29	916.958	2050.89	1094.13	1073.34	2057.38	1091.72	962.111	2156.11	1142.52	1167.68	2186.14	1134.39	867.253	2248.58	769.994	1208.31	2305.2	676.571	1190.47	2195.96	744.569	1173.64	2249.77	650.502	1151.92	2254.34	345.961	1150.28	2243.79	267.667	1130.14	2219.09	360.601	1111.74	2206.97	284.071	1091.73	2169.44	170.719	1043.87	2145.06	126.617	1035.44	2162.61	132.572	1077.05	2051.55	781.284	840.113	2015.23	679.712	858.128	2001.47	806.497	882.245	1963.14	706.294	901.965	1783.83	364.061	894.92	1750.9	292.107	914.123	1765.15	386.158	939.705	1729.24	310.982	956.279	1665.38	237.979	979.519	1622.1	213.531	987.262	1646.16	194.734	939.148	2364.89	79.0809	1027.16	2321.55	73.7448	1129.8	1771.87	55.5602	1028.36	1746.68	69.8267	915.684
