Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Thigh.Top.LateralX	R.Thigh.Top.LateralY	R.Thigh.Top.LateralZ	R.Thigh.Bottom.LateralX	R.Thigh.Bottom.LateralY	R.Thigh.Bottom.LateralZ	R.Thigh.Top.MedialX	R.Thigh.Top.MedialY	R.Thigh.Top.MedialZ	R.Thigh.Bottom.MedialX	R.Thigh.Bottom.MedialY	R.Thigh.Bottom.MedialZ	R.Shank.Top.LateralX	R.Shank.Top.LateralY	R.Shank.Top.LateralZ	R.Shank.Bottom.LateralX	R.Shank.Bottom.LateralY	R.Shank.Bottom.LateralZ	R.Shank.Top.MedialX	R.Shank.Top.MedialY	R.Shank.Top.MedialZ	R.Shank.Bottom.MedialX	R.Shank.Bottom.MedialY	R.Shank.Bottom.MedialZ	R.Heel.TopX	R.Heel.TopY	R.Heel.TopZ	R.Heel.BottomX	R.Heel.BottomY	R.Heel.BottomZ	R.Heel.LateralX	R.Heel.LateralY	R.Heel.LateralZ	L.Thigh.Top.LateralX	L.Thigh.Top.LateralY	L.Thigh.Top.LateralZ	L.Thigh.Bottom.LateralX	L.Thigh.Bottom.LateralY	L.Thigh.Bottom.LateralZ	L.Thigh.Top.MedialX	L.Thigh.Top.MedialY	L.Thigh.Top.MedialZ	L.Thigh.Bottom.MedialX	L.Thigh.Bottom.MedialY	L.Thigh.Bottom.MedialZ	L.Shank.Top.LateralX	L.Shank.Top.LateralY	L.Shank.Top.LateralZ	L.Shank.Bottom.LateralX	L.Shank.Bottom.LateralY	L.Shank.Bottom.LateralZ	L.Shank.Top.MedialX	L.Shank.Top.MedialY	L.Shank.Top.MedialZ	L.Shank.Bottom.MedialX	L.Shank.Bottom.MedialY	L.Shank.Bottom.MedialZ	L.Heel.TopX	L.Heel.TopY	L.Heel.TopZ	L.Heel.BottomX	L.Heel.BottomY	L.Heel.BottomZ	L.Heel.LateralX	L.Heel.LateralY	L.Heel.LateralZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z
0	2115.15	932.119	1136.38	2126.14	908.424	920.303	1940.99	970.108	1045.06	1945.81	968.969	970.24	2054.24	979.12	1180.18	2069.73	985.181	861.297	2041.83	683.085	1193.61	2079.25	580.549	1179.51	1988.3	670.56	1151.61	2021.39	567.614	1136.84	1974.64	243.32	1104.78	1943.71	170.363	1074.7	1953.19	266.46	1061.55	1927.54	195.647	1032.76	1868.32	88.9744	977.091	1855.8	46.2797	968.251	1864.69	58.6907	1022.24	2122.82	679.131	829.746	2169.71	580.659	845.149	2065.02	658.23	860.525	2110.54	559.192	878.525	1983.05	462.77	883.644	1905.76	447.917	900.026	1985.91	498.297	924.299	1908.08	484.639	941.697	1816.31	497.04	975.008	1770.48	507.051	981.784	1785.91	484.228	931.504	2062.86	35.7768	1010.27	1995.68	34.6307	1106.38	1779.25	287.986	988.795	1762.84	334.68	885.335
0.007	2114.63	930.995	1136.3	2125.03	909.017	918.561	1940.93	971.625	1045.62	1944.78	970.623	971.006	2052.49	979.901	1180.74	2061.46	986.109	860.07	2035.54	683.25	1194.85	2068.65	579.336	1180.24	1980.2	672.638	1154.7	2008.83	568.273	1139.78	1949.23	244.815	1104.98	1916.1	172.637	1075.04	1928.75	268.465	1061.75	1900.84	198.371	1033.09	1838.59	92.315	977.934	1825.52	49.9247	968.629	1834.39	61.5989	1022.85	2130.55	684.752	831.134	2182.85	589.175	846.803	2073.73	660.505	861.118	2124.73	564.371	879.777	2002.65	460.169	883.377	1926.18	440.638	898.255	2002.68	496.08	923.354	1925.15	477.898	939.585	1831.27	484.909	969.897	1784.47	491.542	975.493	1802.14	469.205	925.645	2031.68	35.9317	1010.57	1964.33	34.6865	1106.43	1808.82	274.243	988.009	1790.19	317.218	883.256
0.013	2114.88	930.288	1135.67	2125.2	910.607	916.324	1941.24	973.332	1046.56	1944.13	972.737	971.872	2053.08	982.533	1179.79	2053.89	988.99	859.555	2028.71	683.086	1195.83	2057.08	577.842	1180.84	1972.02	674.599	1157.24	1995.27	569.048	1142.7	1923.83	246.847	1105.12	1889.04	175.686	1075.19	1904.03	271.067	1061.57	1874.22	201.662	1033.2	1809.31	96.5198	978.476	1795.68	54.3695	969.099	1804.7	65.3002	1023.25	2137.75	691.461	832.173	2194.96	598.803	848.518	2082.09	664.185	861.963	2138.32	571.13	881.538	2021.4	457.151	883.253	1945.23	432.565	896.111	2018.54	493.304	922.652	1941.76	470.157	937.689	1846.29	470.645	966.208	1799.06	474.076	969.945	1818.95	452.149	921.265	2000.61	36.2007	1010.9	1933.53	34.8987	1106.49	1839.52	259.521	987.063	1818.91	299.024	881.139
0.02	2115.75	930.075	1134.56	2124.16	914.387	915.118	1941.77	975.059	1047.53	1943.95	975.393	972.893	2053.97	985.287	1178.02	2048.36	993.404	858.87	2021.04	683.204	1196.32	2044.92	576.836	1181.06	1963.37	676.64	1159.12	1981.69	570.36	1144.81	1898.42	249.784	1105.48	1861.68	179.46	1075.73	1879.79	274.114	1061.68	1847.87	205.524	1033.58	1780.87	101.607	979.569	1766.35	59.8971	969.603	1775.55	69.9826	1024.02	2144.55	698.911	833.499	2205.96	609.288	850.608	2090.07	669.531	862.86	2150.32	579.069	883.232	2039.54	453.753	883.224	1965.58	424.464	894.557	2032.8	490.136	922.394	1958.07	461.419	936.004	1861.85	454.634	962.5	1814.47	455.106	965.927	1836.72	433.846	917.901	1969.63	36.4949	1011.25	1902.82	35.0454	1106.47	1871.13	244.239	986.083	1848.84	280.866	879.44
0.027	2117.58	929.781	1134.1	2123.94	920.066	913.334	1943.26	976.92	1049	1944.21	978.361	974.059	2055.75	987.016	1177.11	2045.05	998.697	858.075	2012.61	684.558	1196.22	2032.22	577.219	1181.33	1954.45	679.635	1159.94	1967.88	572.916	1146.62	1872.74	253.721	1106.33	1834.94	183.995	1076.49	1855.26	278.23	1062.24	1822.48	209.851	1034.11	1753.26	107.654	981.422	1737.6	66.65	970.636	1746.98	75.5855	1025.14	2151.12	707.363	834.395	2215.84	620.438	852.703	2097.55	675.965	863.487	2161.02	588.024	884.731	2056.94	449.744	883.575	1985.14	415.113	893.935	2046.92	485.804	922.191	1974.21	451.742	934.831	1878.19	437.146	960.143	1830.95	433.762	963.834	1855.29	414.439	915.533	1938.89	37.0546	1011.85	1872.28	35.8347	1106.72	1903.77	228.761	984.743	1880.48	262.393	877.817
0.033	2119.59	928.964	1133.48	2124.58	926.91	911.441	1944.91	978.947	1050.57	1944.84	981.72	975.638	2058.47	988.485	1176.59	2043.71	1004.14	857.35	2004.06	687.135	1195.76	2018.82	578.92	1181.75	1945.7	684.443	1159.53	1953.78	577.172	1147.92	1847.58	258.682	1107.69	1808.82	189.395	1078.05	1831.07	283.16	1063.3	1796.74	215.423	1035.5	1726.22	114.888	983.84	1709.5	74.7028	972.401	1719.16	82.1849	1027.03	2157.45	716.594	835.381	2224.9	632.002	854.892	2104.56	683.35	863.711	2170.7	597.725	886.007	2074.03	445.243	884.012	2005.03	405.041	893.926	2060.45	480.879	922.152	1990.7	440.976	934.183	1895.49	419.334	958.608	1848.76	411.473	962.188	1875.03	394.298	914.076	1908.27	37.7577	1012.71	1842.06	36.4302	1107.19	1938.35	213.315	983.452	1912.91	244.994	876.241
0.04	2122.17	927.971	1132.82	2125.73	934.252	909.474	1947.14	981.123	1052.21	1945.94	985.235	977.144	2062.22	991.361	1176.06	2043.33	1009.86	856.845	1995.62	690.944	1194.97	2005.17	582.149	1181.89	1937.35	691.207	1158.25	1939.91	583.184	1148.55	1822.72	264.821	1109.42	1783.26	195.724	1080.12	1806.92	289.168	1064.64	1771.84	221.575	1037.24	1700.29	123.229	987.208	1682.19	84.0539	974.813	1692.15	89.736	1029.52	2163.69	726.294	836.155	2233.32	643.837	856.902	2111.04	691.237	863.347	2179.89	608.145	887.42	2090.85	440.24	884.688	2025.18	394.424	894.392	2073.55	475.136	922.41	2007.29	429.529	934.022	1914.06	399.765	958.549	1868.19	387.871	961.87	1896.21	373.541	913.784	1877.98	38.5619	1013.85	1812.31	36.9241	1107.6	1974.03	197.593	982.013	1946.56	228.338	874.87
0.047	2125.36	927.94	1131.53	2126.72	942.112	907.869	1949.97	983.71	1053.86	1947.52	989.017	978.542	2066.9	995.669	1175.56	2043.36	1016.16	856.564	1987.65	695.902	1194.12	1991.57	586.886	1181.87	1929.86	699.397	1156.63	1926.5	591.227	1148.39	1798.57	271.948	1111.71	1758.4	203.088	1082.89	1783.45	296.001	1066.41	1747.64	228.624	1039.55	1675.78	132.803	991.326	1656.08	94.7579	977.878	1666.25	98.5427	1032.9	2169.61	736.068	836.523	2241.01	655.615	858.586	2118.17	699.666	862.913	2188.22	618.367	888.383	2107.67	434.409	885.88	2045.98	383.409	895.052	2087.56	467.803	922.925	2024.63	417.159	934.464	1933.96	379.531	959.79	1889.32	363.684	962.56	1917.92	352.623	914.27	1848.03	39.4413	1015.28	1782.57	37.8147	1109.12	2011.29	182.818	980.463	1981.17	212.626	873.539
0.053	2129	930.171	1129.33	2129.32	949.36	906.503	1953.44	986.779	1055.3	1949.58	993.173	979.819	2072.6	1000.51	1174.72	2042.2	1023.24	855.927	1980.56	702.391	1193.46	1978.53	593.103	1181.74	1923.42	708.982	1155.18	1914.11	600.933	1147.62	1775.23	280.36	1114.26	1734.89	211.335	1086.02	1760.8	303.718	1068.43	1724.73	236.278	1042.35	1652.94	143.461	996.448	1631.31	106.924	981.87	1641.59	108.545	1036.81	2175.24	745.796	836.761	2248.3	666.974	860.09	2124.14	707.907	861.55	2195.59	628.64	888.397	2123.85	428.573	887.116	2067.07	372.269	896.484	2100.98	460.138	923.955	2042.66	404.097	935.615	1955.67	358.626	961.987	1912.6	339	964.792	1942.43	330.934	916.425	1819.09	39.7253	1016.47	1753.8	38.7539	1110.91	2049.99	169.013	978.825	2016.39	197.889	872.441
0.06	2133.15	934.435	1126.82	2132.29	956.062	906.193	1956.58	990.494	1056.54	1952.1	997.624	980.856	2079.44	1004.77	1173.79	2044.56	1030.84	856.252	1974.33	709.666	1192.68	1965.96	600.798	1181.44	1917.85	719.815	1154.07	1902.68	611.943	1146.02	1753.15	289.749	1117	1712.67	220.346	1089.96	1738.67	312.461	1070.33	1703.05	244.361	1045.7	1632.11	155.249	1002.6	1608.32	120.649	986.93	1618.89	119.821	1041.84	2181.02	755.025	836.917	2255.04	677.543	861.052	2130.04	715.885	859.986	2202.76	638.002	888.828	2139.75	422.407	887.913	2088.84	361.003	898.197	2114.81	451.604	925.473	2062.15	390.61	937.659	1979.1	337.287	965.235	1938.05	313.999	968.306	1967.54	309.499	919.385	1790.63	41.1407	1019.05	1725.69	39.9511	1113.41	2089.83	156.504	976.615	2052.17	184.235	871.585
