Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Thigh.Top.LateralX	R.Thigh.Top.LateralY	R.Thigh.Top.LateralZ	R.Thigh.Bottom.LateralX	R.Thigh.Bottom.LateralY	R.Thigh.Bottom.LateralZ	R.Thigh.Top.MedialX	R.Thigh.Top.MedialY	R.Thigh.Top.MedialZ	R.Thigh.Bottom.MedialX	R.Thigh.Bottom.MedialY	R.Thigh.Bottom.MedialZ	R.Shank.Top.LateralX	R.Shank.Top.LateralY	R.Shank.Top.LateralZ	R.Shank.Bottom.LateralX	R.Shank.Bottom.LateralY	R.Shank.Bottom.LateralZ	R.Shank.Top.MedialX	R.Shank.Top.MedialY	R.Shank.Top.MedialZ	R.Shank.Bottom.MedialX	R.Shank.Bottom.MedialY	R.Shank.Bottom.MedialZ	R.Heel.TopX	R.Heel.TopY	R.Heel.TopZ	R.Heel.BottomX	R.Heel.BottomY	R.Heel.BottomZ	R.Heel.LateralX	R.Heel.LateralY	R.Heel.LateralZ	L.Thigh.Top.LateralX	L.Thigh.Top.LateralY	L.Thigh.Top.LateralZ	L.Thigh.Bottom.LateralX	L.Thigh.Bottom.LateralY	L.Thigh.Bottom.LateralZ	L.Thigh.Top.MedialX	L.Thigh.Top.MedialY	L.Thigh.Top.MedialZ	L.Thigh.Bottom.MedialX	L.Thigh.Bottom.MedialY	L.Thigh.Bottom.MedialZ	L.Shank.Top.LateralX	L.Shank.Top.LateralY	L.Shank.Top.LateralZ	L.Shank.Bottom.LateralX	L.Shank.Bottom.LateralY	L.Shank.Bottom.LateralZ	L.Shank.Top.MedialX	L.Shank.Top.MedialY	L.Shank.Top.MedialZ	L.Shank.Bottom.MedialX	L.Shank.Bottom.MedialY	L.Shank.Bottom.MedialZ	L.Heel.TopX	L.Heel.TopY	L.Heel.TopZ	L.Heel.BottomX	L.Heel.BottomY	L.Heel.BottomZ	L.Heel.LateralX	L.Heel.LateralY	L.Heel.LateralZ	R.GTRX	R.GTRY	R.GTRZ	R.KneeX	R.KneeY	R.KneeZ	R.Knee.MedialX	R.Knee.MedialY	R.Knee.MedialZ	R.HFX	R.HFY	R.HFZ	R.TTX	R.TTY	R.TTZ	R.AnkleX	R.AnkleY	R.AnkleZ	R.Ankle.MedialX	R.Ankle.MedialY	R.Ankle.MedialZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	R.MT2X	R.MT2Y	R.MT2Z	L.GTRX	L.GTRY	L.GTRZ	L.KneeX	L.KneeY	L.KneeZ	L.Knee.MedialX	L.Knee.MedialY	L.Knee.MedialZ	L.HFX	L.HFY	L.HFZ	L.TTX	L.TTY	L.TTZ	L.AnkleX	L.AnkleY	L.AnkleZ	L.Ankle.MedialX	L.Ankle.MedialY	L.Ankle.MedialZ	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z	L.MT2X	L.MT2Y	L.MT2Z
0	873.125	1071.95	1316.85	849.548	1064.57	1104.22	698.342	1084.23	1264.52	688.208	1080.8	1182.04	806.618	1134.54	1363.22	767.073	1121.92	1064.75	765.09	785.246	1409.39	766.39	674.205	1406.71	703.999	785.925	1376.08	699.949	675.62	1375.36	688.598	264.236	1423.2	694.778	179.944	1413.4	655.928	263.582	1380.16	662.216	183.381	1373.14	641.855	93.8348	1364.43	631.626	45.2337	1364.96	668.703	66.6059	1410.98	738.555	754.068	1039.62	736.617	644.108	1049.08	684.092	760.354	1083.66	677.548	650.352	1093.55	701.822	265.488	1032.75	710.409	186.567	1043.75	659.154	265.683	1065.11	666.931	185.745	1076.57	649.184	92.8561	1089.84	638.219	42.6602	1086.65	674.641	58.15	1043.21	813.697	968.037	1386.24	728.436	565.75	1400.24	730.484	541.678	1286.41	724.728	498.923	1410.16	779.012	478.315	1368.82	708.583	110.31	1411.3	728.079	127.508	1333.45	844.812	58.1254	1322.95	824.947	51.3918	1437.75	861.897	75.8039	1371.17	782.794	959.873	1050.48	721.227	552.379	1055.95	722.585	536.171	1170.1	722.143	496.462	1048.24	773.037	476.881	1094.84	716.857	111.459	1045.46	727.432	119.949	1126.21	859.193	62.1121	1140.58	835.153	55.385	1031.85	867.061	73.5059	1099.83
0.007	873.108	1071.96	1316.85	849.539	1064.56	1104.21	698.331	1084.22	1264.52	688.199	1080.8	1182.04	806.578	1134.54	1363.23	767.069	1121.92	1064.75	765.066	785.24	1409.39	766.361	674.203	1406.71	703.974	785.925	1376.08	699.926	675.625	1375.36	688.589	264.227	1423.19	694.769	179.95	1413.4	655.921	263.582	1380.15	662.208	183.388	1373.13	641.861	93.8278	1364.43	631.628	45.2248	1364.96	668.709	66.6	1410.98	738.556	754.072	1039.62	736.493	644.1	1049.1	684.089	760.355	1083.67	677.547	650.361	1093.55	701.825	265.485	1032.75	710.413	186.555	1043.76	659.152	265.69	1065.1	666.937	185.733	1076.57	649.205	92.8465	1089.84	638.225	42.6451	1086.66	674.647	58.1377	1043.21	813.672	968.04	1386.25	728.425	565.758	1400.24	730.485	541.675	1286.41	724.722	498.927	1410.17	779.01	478.331	1368.83	708.605	110.306	1411.3	728.092	127.498	1333.45	844.826	58.1132	1322.95	824.951	51.3832	1437.75	861.909	75.7871	1371.17	782.795	959.864	1050.49	721.224	552.376	1055.94	722.595	536.177	1170.1	722.144	496.453	1048.24	773.034	476.889	1094.83	716.868	111.448	1045.45	727.439	119.941	1126.23	859.211	62.0962	1140.58	835.146	55.3828	1031.85	867.068	73.5016	1099.83
0.013	873.097	1071.96	1316.86	849.52	1064.56	1104.21	698.314	1084.22	1264.52	688.196	1080.79	1182.03	806.543	1134.53	1363.23	767.059	1121.92	1064.74	765.039	785.24	1409.4	766.345	674.207	1406.71	703.943	785.925	1376.09	699.908	675.627	1375.36	688.575	264.228	1423.19	694.757	179.948	1413.39	655.917	263.583	1380.14	662.197	183.386	1373.12	641.861	93.8253	1364.42	631.629	45.2222	1364.96	668.708	66.5995	1410.98	738.563	754.068	1039.62	736.629	644.107	1049.08	684.094	760.35	1083.65	677.548	650.352	1093.55	701.829	265.49	1032.75	710.424	186.555	1043.75	659.144	265.697	1065.09	666.932	185.742	1076.55	649.203	92.8368	1089.83	638.236	42.6371	1086.64	674.651	58.1278	1043.21	813.65	968.04	1386.24	728.399	565.75	1400.23	730.453	541.672	1286.41	724.707	498.934	1410.16	778.996	478.335	1368.82	708.596	110.31	1411.3	728.088	127.506	1333.44	844.833	58.1128	1322.95	824.952	51.3844	1437.76	861.906	75.7937	1371.17	782.81	959.862	1050.49	721.236	552.376	1055.94	722.607	536.179	1170.1	722.157	496.463	1048.24	773.036	476.877	1094.83	716.881	111.432	1045.45	727.434	119.939	1126.23	859.22	62.096	1140.58	835.151	55.3732	1031.85	867.072	73.4973	1099.83
0.02	873.086	1071.95	1316.87	849.512	1064.55	1104.22	698.301	1084.22	1264.51	688.186	1080.79	1182.01	806.516	1134.52	1363.23	767.067	1121.92	1064.74	765.018	785.243	1409.39	766.325	674.214	1406.71	703.919	785.914	1376.07	699.876	675.619	1375.35	688.564	264.23	1423.19	694.763	179.952	1413.4	655.91	263.576	1380.14	662.205	183.376	1373.13	641.858	93.83	1364.43	631.617	45.2263	1364.96	668.708	66.6029	1410.97	738.578	754.072	1039.61	736.649	644.093	1049.08	684.102	760.349	1083.64	677.553	650.353	1093.54	701.818	265.486	1032.74	710.42	186.561	1043.75	659.14	265.699	1065.09	666.929	185.745	1076.56	649.194	92.8519	1089.84	638.226	42.6463	1086.65	674.652	58.1292	1043.22	813.634	968.043	1386.24	728.374	565.76	1400.23	730.482	541.662	1286.41	724.685	498.928	1410.15	778.985	478.329	1368.81	708.595	110.311	1411.3	728.086	127.506	1333.45	844.831	58.116	1322.96	824.955	51.3776	1437.76	861.901	75.7942	1371.18	782.816	959.857	1050.48	721.23	552.375	1055.94	722.569	536.176	1170.11	722.153	496.447	1048.24	773.041	476.877	1094.84	716.867	111.447	1045.45	727.436	119.947	1126.21	859.216	62.0978	1140.59	835.161	55.3733	1031.85	867.069	73.4959	1099.83
0.027	873.072	1071.96	1316.88	849.511	1064.55	1104.22	698.285	1084.22	1264.5	688.182	1080.78	1182	806.489	1134.5	1363.24	767.066	1121.92	1064.74	764.989	785.24	1409.4	766.299	674.203	1406.71	703.896	785.92	1376.07	699.854	675.617	1375.34	688.556	264.225	1423.19	694.753	179.936	1413.39	655.899	263.571	1380.14	662.2	183.371	1373.13	641.861	93.8201	1364.43	631.624	45.223	1364.97	668.707	66.5957	1410.98	738.592	754.057	1039.61	736.53	644.085	1049.09	684.104	760.35	1083.64	677.56	650.353	1093.53	701.827	265.484	1032.74	710.414	186.564	1043.75	659.141	265.694	1065.08	666.921	185.738	1076.55	649.189	92.8481	1089.84	638.227	42.6393	1086.65	674.644	58.1346	1043.21	813.611	968.039	1386.25	728.366	565.748	1400.22	730.464	541.666	1286.41	724.672	498.923	1410.16	778.969	478.33	1368.82	708.596	110.31	1411.3	728.096	127.51	1333.46	844.827	58.1193	1322.97	824.955	51.3812	1437.76	861.907	75.803	1371.18	782.819	959.85	1050.48	721.253	552.36	1055.94	722.59	536.19	1170.11	722.168	496.442	1048.23	773.054	476.88	1094.83	716.866	111.447	1045.45	727.437	119.938	1126.21	859.213	62.0959	1140.58	835.154	55.3665	1031.85	867.059	73.4931	1099.83
0.033	873.07	1071.96	1316.89	849.51	1064.55	1104.23	698.275	1084.2	1264.48	688.181	1080.77	1181.98	806.47	1134.49	1363.24	767.069	1121.92	1064.74	764.973	785.24	1409.4	766.28	674.208	1406.71	703.874	785.915	1376.06	699.84	675.613	1375.33	688.55	264.221	1423.18	694.747	179.937	1413.39	655.895	263.569	1380.13	662.19	183.367	1373.12	641.868	93.814	1364.44	631.63	45.2178	1364.95	668.71	66.597	1410.98	738.594	754.071	1039.59	736.668	644.091	1049.07	684.114	760.354	1083.62	677.567	650.355	1093.51	701.827	265.479	1032.74	710.538	186.444	1043.76	659.14	265.697	1065.08	666.933	185.74	1076.54	649.193	92.8454	1089.83	638.23	42.6482	1086.65	674.652	58.1304	1043.22	813.587	968.042	1386.24	728.345	565.746	1400.22	730.464	541.668	1286.42	724.665	498.932	1410.16	778.964	478.339	1368.82	708.6	110.302	1411.29	728.091	127.504	1333.45	844.835	58.1266	1322.97	824.962	51.3828	1437.75	861.91	75.7922	1371.17	782.846	959.855	1050.47	721.263	552.375	1055.94	722.564	536.185	1170.09	722.178	496.455	1048.23	773.047	476.873	1094.85	716.874	111.453	1045.46	727.438	119.944	1126.22	859.217	62.0973	1140.59	835.158	55.3802	1031.85	867.07	73.5054	1099.84
0.04	873.049	1071.96	1316.88	849.506	1064.56	1104.22	698.264	1084.2	1264.47	688.164	1080.77	1181.97	806.454	1134.48	1363.24	767.059	1121.93	1064.74	764.946	785.236	1409.4	766.265	674.204	1406.71	703.851	785.907	1376.06	699.819	675.612	1375.32	688.543	264.221	1423.18	694.747	179.936	1413.38	655.886	263.57	1380.13	662.187	183.371	1373.12	641.869	93.815	1364.44	631.628	45.214	1364.96	668.714	66.5937	1410.98	738.601	754.072	1039.58	736.666	644.092	1049.06	684.12	760.35	1083.6	677.562	650.351	1093.49	701.821	265.49	1032.73	710.537	186.443	1043.77	659.147	265.697	1065.07	666.935	185.746	1076.55	649.2	92.855	1089.82	638.229	42.6497	1086.65	674.646	58.1372	1043.2	813.566	968.028	1386.23	728.328	565.75	1400.22	730.455	541.661	1286.42	724.646	498.919	1410.15	778.947	478.338	1368.83	708.602	110.312	1411.3	728.099	127.508	1333.46	844.839	58.129	1322.97	824.96	51.3717	1437.76	861.915	75.8027	1371.19	782.841	959.85	1050.47	721.26	552.37	1055.94	722.584	536.189	1170.09	722.184	496.459	1048.24	773.045	476.878	1094.85	716.859	111.442	1045.45	727.441	119.946	1126.22	859.223	62.1001	1140.59	835.158	55.3704	1031.85	867.079	73.5043	1099.84
0.047	873.036	1071.96	1316.88	849.511	1064.54	1104.22	698.245	1084.2	1264.45	688.166	1080.76	1181.94	806.445	1134.48	1363.22	767.069	1121.92	1064.74	764.931	785.239	1409.4	766.242	674.2	1406.71	703.829	785.9	1376.05	699.8	675.609	1375.32	688.539	264.206	1423.18	694.747	179.937	1413.39	655.89	263.56	1380.13	662.186	183.364	1373.12	641.87	93.8117	1364.44	631.637	45.2061	1364.96	668.716	66.5912	1410.98	738.614	754.07	1039.57	736.672	644.099	1049.05	684.123	760.346	1083.58	677.563	650.358	1093.49	701.826	265.487	1032.73	710.543	186.446	1043.76	659.151	265.699	1065.07	666.935	185.743	1076.54	649.197	92.8492	1089.83	638.23	42.6429	1086.65	674.655	58.1381	1043.22	813.538	968.031	1386.24	728.324	565.737	1400.21	730.447	541.643	1286.41	724.643	498.921	1410.15	778.944	478.339	1368.84	708.601	110.296	1411.3	728.093	127.51	1333.46	844.84	58.1144	1322.97	824.962	51.3788	1437.77	861.911	75.7952	1371.19	782.855	959.844	1050.46	721.26	552.365	1055.93	722.552	536.171	1170.09	722.182	496.446	1048.23	773.062	476.893	1094.86	716.869	111.447	1045.44	727.433	119.938	1126.21	859.231	62.1013	1140.59	835.174	55.3692	1031.85	867.07	73.4957	1099.84
0.053	873.016	1071.95	1316.89	849.503	1064.55	1104.24	698.227	1084.19	1264.44	688.155	1080.75	1181.94	806.435	1134.47	1363.22	767.08	1121.92	1064.73	764.911	785.236	1409.39	766.226	674.206	1406.71	703.809	785.895	1376.05	699.782	675.606	1375.31	688.538	264.205	1423.17	694.738	179.937	1413.39	655.877	263.557	1380.12	662.19	183.357	1373.11	641.88	93.8068	1364.44	631.635	45.211	1364.97	668.715	66.5909	1410.97	738.62	754.059	1039.56	736.7	644.089	1049.05	684.126	760.354	1083.55	677.56	650.363	1093.46	701.834	265.483	1032.72	710.538	186.45	1043.75	659.157	265.691	1065.07	666.931	185.74	1076.53	649.193	92.8452	1089.83	638.23	42.6486	1086.65	674.648	58.1378	1043.21	813.508	968.041	1386.22	728.307	565.743	1400.22	730.451	541.646	1286.42	724.633	498.936	1410.16	778.932	478.339	1368.85	708.607	110.294	1411.3	728.096	127.506	1333.47	844.847	58.125	1322.97	824.959	51.3783	1437.76	861.911	75.7983	1371.18	782.875	959.843	1050.46	721.257	552.362	1055.93	722.561	536.173	1170.08	722.171	496.442	1048.22	773.059	476.89	1094.85	716.867	111.443	1045.45	727.438	119.935	1126.22	859.23	62.0956	1140.59	835.171	55.362	1031.86	867.079	73.4976	1099.85
0.06	873.007	1071.95	1316.88	849.518	1064.55	1104.24	698.217	1084.19	1264.42	688.147	1080.75	1181.91	806.422	1134.47	1363.21	767.075	1121.91	1064.72	764.9	785.235	1409.39	766.214	674.215	1406.7	703.789	785.901	1376.04	699.772	675.596	1375.3	688.538	264.21	1423.17	694.736	179.927	1413.37	655.876	263.561	1380.12	662.18	183.354	1373.11	641.877	93.808	1364.44	631.643	45.1971	1364.96	668.711	66.5857	1410.98	738.636	754.067	1039.55	736.581	644.08	1049.06	684.132	760.352	1083.53	677.565	650.363	1093.45	701.827	265.483	1032.72	710.533	186.444	1043.75	659.149	265.701	1065.07	666.933	185.738	1076.53	649.195	92.8423	1089.82	638.231	42.6443	1086.65	674.653	58.1344	1043.23	813.49	968.031	1386.22	728.298	565.734	1400.2	730.416	541.665	1286.41	724.617	498.908	1410.14	778.936	478.345	1368.85	708.6	110.316	1411.29	728.094	127.509	1333.47	844.844	58.1224	1322.97	824.964	51.3865	1437.76	861.911	75.8036	1371.19	782.88	959.837	1050.44	721.253	552.364	1055.91	722.564	536.181	1170.07	722.167	496.44	1048.2	773.059	476.9	1094.85	716.875	111.44	1045.45	727.436	119.941	1126.21	859.228	62.0968	1140.61	835.172	55.3585	1031.86	867.073	73.4964	1099.84
