Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Thigh.Top.LateralX	R.Thigh.Top.LateralY	R.Thigh.Top.LateralZ	R.Thigh.Bottom.LateralX	R.Thigh.Bottom.LateralY	R.Thigh.Bottom.LateralZ	R.Thigh.Top.MedialX	R.Thigh.Top.MedialY	R.Thigh.Top.MedialZ	R.Thigh.Bottom.MedialX	R.Thigh.Bottom.MedialY	R.Thigh.Bottom.MedialZ	R.Shank.Top.LateralX	R.Shank.Top.LateralY	R.Shank.Top.LateralZ	R.Shank.Bottom.LateralX	R.Shank.Bottom.LateralY	R.Shank.Bottom.LateralZ	R.Shank.Top.MedialX	R.Shank.Top.MedialY	R.Shank.Top.MedialZ	R.Shank.Bottom.MedialX	R.Shank.Bottom.MedialY	R.Shank.Bottom.MedialZ	R.Heel.TopX	R.Heel.TopY	R.Heel.TopZ	R.Heel.BottomX	R.Heel.BottomY	R.Heel.BottomZ	R.Heel.LateralX	R.Heel.LateralY	R.Heel.LateralZ	L.Thigh.Top.LateralX	L.Thigh.Top.LateralY	L.Thigh.Top.LateralZ	L.Thigh.Bottom.LateralX	L.Thigh.Bottom.LateralY	L.Thigh.Bottom.LateralZ	L.Thigh.Top.MedialX	L.Thigh.Top.MedialY	L.Thigh.Top.MedialZ	L.Thigh.Bottom.MedialX	L.Thigh.Bottom.MedialY	L.Thigh.Bottom.MedialZ	L.Shank.Top.LateralX	L.Shank.Top.LateralY	L.Shank.Top.LateralZ	L.Shank.Bottom.LateralX	L.Shank.Bottom.LateralY	L.Shank.Bottom.LateralZ	L.Shank.Top.MedialX	L.Shank.Top.MedialY	L.Shank.Top.MedialZ	L.Shank.Bottom.MedialX	L.Shank.Bottom.MedialY	L.Shank.Bottom.MedialZ	L.Heel.TopX	L.Heel.TopY	L.Heel.TopZ	L.Heel.BottomX	L.Heel.BottomY	L.Heel.BottomZ	L.Heel.LateralX	L.Heel.LateralY	L.Heel.LateralZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z
0	2439.51	871.598	1182.5	NaN	NaN	NaN	2247.92	902.321	1131.57	2236.4	912.444	1034.96	2364.33	938.609	1229.7	2323.66	946.975	897.8	2381.29	617.446	1240.12	2420.71	515.41	1223.64	2329.61	604.89	1197.31	2366.54	502.86	1176.98	2229.06	363.302	1217.64	2153.71	325.057	1209.07	2214.64	394.397	1176.91	2143.58	356.294	1169.7	2055.1	330.753	1141.18	2004.1	321.275	1143.38	2035	316.102	1188.45	2356.14	626.783	888.073	2381.14	521.992	910.402	2300.34	622.176	929.776	2321.98	517.279	953.209	2291.44	235.185	968.12	2271.33	159.196	985.523	2273.86	252.084	1015.98	2250.64	176.511	1034.73	2195.71	81.0766	1053.07	2180.77	34.663	1053.15	2202.51	54.442	1008.91	2107.6	130.822	1158.75	2079.81	178.149	1253.97	2404.12	46.195	1062.98	2353.69	41.4903	963.502
0.007	2438.04	876.257	1182.36	NaN	NaN	NaN	2246.72	905.651	1130.43	2236.08	915.974	1033.58	2362.48	941.465	1228.85	2323.99	949.768	896.558	2384.53	621.904	1240.42	2426.96	520.275	1223.63	2333.35	607.128	1198.49	2372.43	505.959	1178.03	2240.01	361.154	1217.95	2165.92	320.528	1209.87	2224.14	392.241	1177.68	2154.11	351.788	1170.53	2065.62	322.959	1142.88	2015.28	311.123	1145.76	2047.13	307.259	1190.42	2348.94	628.771	888.096	2370.66	523.26	910.335	2293.09	625.871	929.94	2311.4	520.176	953.041	2276.52	236.461	968.409	2255.44	160.605	985.701	2258.37	253.994	1015.98	2234.27	178.736	1034.35	2179.13	82.0227	1053.28	2164.11	35.6979	1053.32	2185.83	55.3813	1009.1	2126.53	125.622	1158.34	2099.14	171.272	1254.73	2387.4	46.2838	1062.78	2336.84	41.5411	963.367
0.013	2436.77	881.099	1182.08	2421.72	895.156	942.277	2245.58	909.659	1129.3	2235.97	919.808	1032.55	2361.14	944.84	1228.36	2324.94	952.964	895.536	2388.12	626.3	1241.01	2432.82	525.632	1223.66	2336.81	610.23	1199.88	2377.85	510.082	1178.85	2250.55	358.934	1218.4	2178.11	315.432	1210.47	2233.22	389.655	1178.5	2165.05	346.595	1171.76	2076.59	313.944	1144.01	2026.98	299.786	1147.67	2059.42	297.444	1191.87	2341.66	631.183	888.243	2360	525.073	910.552	2285.66	630.129	930.047	2300.54	523.934	953.006	2260.99	238.041	968.537	2239.13	162.619	985.382	2243.14	255.704	1016.13	2218.45	180.498	1034.46	2162.47	82.7647	1053.57	2147.46	36.8392	1053.54	2169.27	56.4582	1009.15	2147.15	119.904	1158.38	2118.96	164.098	1255.37	2370.8	46.4328	1062.77	2320.1	41.5872	963.38
0.02	2436.12	885.705	1181.52	2422.16	897.74	943.261	2244.77	914.376	1128.37	2236.02	924.078	1031.77	2360.15	948.866	1227.84	2326.34	956.725	894.373	2391.65	631.333	1241.79	2438.17	531.614	1223.96	2340.22	614.04	1201.11	2383.04	514.679	1179.96	2260.82	356.526	1218.6	2190.17	310.024	1210.68	2241.96	386.787	1179.07	2175.6	340.861	1172.42	2087.83	304.097	1144.91	2039.05	287.219	1148.94	2071.94	286.678	1192.76	2334.3	633.981	888.479	2349.05	527.345	910.861	2278.29	634.895	930.242	2289.59	528.375	953.274	2245.15	239.981	968.53	2223.43	164.3	985.864	2227.4	257.636	1016.16	2202.52	182.62	1034.49	2145.97	84.0305	1053.41	2130.81	38.1261	1053.56	2152.59	57.578	1009.1	2168.85	114.023	1158.47	2138.95	156.357	1255.63	2353.53	46.022	1062.41	2303.22	41.6737	963.401
0.027	2436.74	890.838	1179.89	2422.29	899.747	943.371	2244.53	919.547	1127.68	2236.36	928.687	1031.06	2359.36	953.333	1227.14	2328.53	960.735	893.543	2395.76	636.833	1242.08	2443.35	537.882	1224.31	2343.54	618.349	1202.32	2387.91	519.759	1180.99	2270.7	354.001	1218.65	2202.35	304.162	1210.79	2250.2	383.544	1179.41	2186.15	334.535	1172.72	2099.6	293.272	1145.14	2051.9	273.625	1149.26	2084.6	274.277	1192.88	2326.88	637.34	888.854	2338.03	530.242	911.331	2270.85	640.123	930.416	2278.57	533.258	953.671	2229.16	242.205	968.444	2207.18	166.612	985.753	2211.34	259.715	1015.94	2186.33	185.039	1034.37	2129.42	85.66	1053.05	2114.2	39.7345	1053.38	2136.03	58.9806	1008.84	2191.3	107.928	1158.44	2159.11	148.643	1255.75	2337.36	46.3802	1062.71	2286.31	41.8099	963.334
0.033	2435.71	895.326	1179.97	2422.42	902.177	943.162	2244.32	925.359	1127.31	2236.85	933.546	1030.49	2358.52	958.154	1226.73	2331.4	965.111	893.252	2399.12	642.483	1242.67	2447.71	544.809	1224.98	2346.92	623.017	1203.41	2393.16	525.188	1181.73	2280.27	351.241	1218.43	2214.6	298.008	1210.46	2258.27	379.888	1179.39	2196.71	327.718	1172.56	2110.88	281.904	1144.62	2065.49	259.134	1148.53	2097.84	261.53	1192.43	2319.66	640.764	889.198	2326.41	533.452	911.532	2263.63	645.711	930.642	2267.69	538.681	954.106	2213.03	245.2	968.393	2190.94	169.481	985.569	2195.46	262.842	1016.1	2170.08	187.872	1034.32	2113.02	87.9662	1052.43	2097.27	42.0981	1053.05	2119.59	60.9915	1008.44	2214.57	102.118	1158.46	2179.78	140.713	1255.66	2320.14	46.6957	1062.48	2269.49	41.9149	963.4
0.04	2435.77	899.954	1179.47	2422.4	904.582	942.725	2245.13	931.202	1127.12	2237.29	938.523	1030.01	2357.92	963.376	1226.12	2334.83	969.483	893.607	2402.44	648.169	1243.36	2452.4	551.291	1225.27	2350.12	628.025	1204.24	2397.85	531.079	1182.22	2289.6	348.219	1218.2	2226.84	291.544	1209.96	2266.1	375.592	1179.05	2207.58	320.264	1171.96	2124.08	269.426	1143.66	2080.07	243.736	1147.36	2112	248.476	1191.3	2312.36	644.751	889.61	2315.46	537.196	912.108	2256.51	651.544	930.89	2256.92	544.556	954.682	2197.01	248.442	968.357	2174.63	173.013	985.341	2179.73	266.099	1016.12	2154	191.313	1033.97	2097.32	91.1496	1051.77	2081.3	45.706	1052.73	2103.43	63.7448	1008.03	2238.85	96.719	1158.53	2200.75	132.892	1255.34	2303.31	47.0226	1062.83	2252.27	41.9896	963.595
0.047	2436.33	905.047	1178.52	2422.7	907.048	941.707	2246.21	937.181	1126.9	2237.75	943.675	1029.45	2357.56	969.243	1225.36	2338.32	973.603	892.984	2405.43	654.355	1243.85	2456.62	557.962	1225.52	2353.14	633.204	1205.04	2402.25	536.812	1182.9	2298.77	344.796	1217.72	2239.35	284.726	1209.02	2273.98	370.831	1178.49	2218.53	312.332	1171.08	2137.91	256.594	1142.43	2095.41	227.982	1145.53	2126.84	234.905	1189.76	2305.09	649.157	889.892	2304.68	541.498	912.44	2249.62	657.831	931.368	2246.57	550.833	955.139	2181.23	252.533	968.217	2158.67	177.134	984.991	2164.25	270.149	1016.07	2138.86	194.983	1033.98	2081.81	95.6648	1050.82	2065.11	50.3483	1052.61	2087.59	67.4313	1007.66	2263.43	91.4603	1158.08	2222.36	125.277	1255	2286.33	47.0838	1063.33	2235.28	42.0668	963.893
0.053	2437.1	910.52	1177.17	2422.62	909.607	941.944	2247.48	943.197	1126.89	2239.21	949.048	1028.75	2357.21	975.373	1224.97	2342.2	977.619	893.287	2408.17	660.211	1244.05	2460.53	564.447	1225.98	2356.09	638.642	1205.62	2406.07	542.685	1183.37	2308.03	340.975	1216.93	2252.09	277.631	1208.04	2281.92	365.602	1177.57	2230.56	303.722	1169.35	2152.55	243.332	1140.7	2111.8	212.09	1143.44	2142.36	220.901	1187.89	2298.38	653.861	890.296	2294.25	546.163	912.729	2243.15	665	931.414	2235.95	557.799	955.272	2166.07	257.303	967.989	2143.3	181.919	984.629	2149.37	274.751	1016.01	2123.82	199.775	1033.91	2067.09	101.016	1050.18	2049.46	56.1613	1052.68	2072.25	72.1168	1007.46	2290.61	87.7212	1158.3	2243.93	117.778	1254.18	2269.95	47.2262	1062.75	2218.33	42.4346	964.163
0.06	2437.42	915.565	1176.38	2423.19	911.864	941.646	2248.84	949.277	1126.8	2240.28	954.466	1028.21	2357.76	982.444	1224.82	2346.33	981.701	894.003	2410.51	666.152	1244.27	2463.57	570.945	1226.28	2358.38	643.932	1206.26	2409.24	548.508	1183.83	2317.26	336.753	1216.13	2265.15	270.223	1206.6	2289.95	359.845	1176.53	2241.88	295.264	1167.79	2168.92	229.449	1138.62	2128.49	196.417	1141.43	2158.83	206.728	1185.79	2291.8	658.977	890.474	2284.37	551.498	912.621	2237.01	671.822	931.831	2226.27	565.175	954.818	2151.33	262.628	967.717	2128.71	187.187	984.563	2135.35	280.08	1015.96	2109.76	204.938	1033.78	2053.1	107.365	1049.58	2034.42	63.0984	1052.72	2057.46	77.6686	1007.19	2314.84	83.0296	1158.12	2266.29	110.736	1253.35	2253.38	47.4825	1062.28	2201.84	42.9534	964.491
