Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Thigh.Top.LateralX	R.Thigh.Top.LateralY	R.Thigh.Top.LateralZ	R.Thigh.Bottom.LateralX	R.Thigh.Bottom.LateralY	R.Thigh.Bottom.LateralZ	R.Thigh.Top.MedialX	R.Thigh.Top.MedialY	R.Thigh.Top.MedialZ	R.Thigh.Bottom.MedialX	R.Thigh.Bottom.MedialY	R.Thigh.Bottom.MedialZ	R.Shank.Top.LateralX	R.Shank.Top.LateralY	R.Shank.Top.LateralZ	R.Shank.Bottom.LateralX	R.Shank.Bottom.LateralY	R.Shank.Bottom.LateralZ	R.Shank.Top.MedialX	R.Shank.Top.MedialY	R.Shank.Top.MedialZ	R.Shank.Bottom.MedialX	R.Shank.Bottom.MedialY	R.Shank.Bottom.MedialZ	R.Heel.TopX	R.Heel.TopY	R.Heel.TopZ	R.Heel.BottomX	R.Heel.BottomY	R.Heel.BottomZ	R.Heel.LateralX	R.Heel.LateralY	R.Heel.LateralZ	L.Thigh.Top.LateralX	L.Thigh.Top.LateralY	L.Thigh.Top.LateralZ	L.Thigh.Bottom.LateralX	L.Thigh.Bottom.LateralY	L.Thigh.Bottom.LateralZ	L.Thigh.Top.MedialX	L.Thigh.Top.MedialY	L.Thigh.Top.MedialZ	L.Thigh.Bottom.MedialX	L.Thigh.Bottom.MedialY	L.Thigh.Bottom.MedialZ	L.Shank.Top.LateralX	L.Shank.Top.LateralY	L.Shank.Top.LateralZ	L.Shank.Bottom.LateralX	L.Shank.Bottom.LateralY	L.Shank.Bottom.LateralZ	L.Shank.Top.MedialX	L.Shank.Top.MedialY	L.Shank.Top.MedialZ	L.Shank.Bottom.MedialX	L.Shank.Bottom.MedialY	L.Shank.Bottom.MedialZ	L.Heel.TopX	L.Heel.TopY	L.Heel.TopZ	L.Heel.BottomX	L.Heel.BottomY	L.Heel.BottomZ	L.Heel.LateralX	L.Heel.LateralY	L.Heel.LateralZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z
0	2158.41	961.859	1134.49	2160.63	945.691	902.798	1996.57	997.339	1064.64	1997.75	1000.59	976.856	2098.94	1035.32	1180.86	2113.51	1033.42	856.606	2201.91	717.816	1188.31	2264.5	629.256	1164	2147.46	685.434	1162.99	2207.68	596.421	1136.06	2189.31	309.959	1141.82	2165.65	230.125	1124.91	2156.47	324.921	1102.69	2138.83	247.313	1085.71	2098.71	148.414	1051.73	2078.69	109.003	1051.5	2103.57	123.886	1101.1	1990.07	715.105	842.87	1951.71	616.001	869.821	1939.56	744.486	881.88	1897.79	647.609	908.179	1716.86	326.856	910.832	1676.97	259.851	930.896	1690.52	355.218	948.302	1650.27	288.047	970.614	1577.19	223.628	1005.05	1538.65	198.645	1006.39	1572.35	191.453	958.8	2285.65	57.4685	1057.45	2242.29	67.9696	1162.05	1694.27	50.3259	1027.59	1657.28	68.4189	917.813
0.007	2159.66	964.885	1133.97	2163.68	947.31	903.274	1998.84	1000.52	1064.1	2000.79	1003.6	976.123	2099.52	1039.68	1180.39	2121.37	1035.58	857.038	2200.9	719.005	1187.76	2262.4	629.586	1163.79	2145.97	687.221	1162.75	2204.67	597.148	1137.15	2205.98	301.76	1140.75	2188.42	220.449	1122.81	2172.4	314.723	1101.74	2161.48	235.68	1081.96	2129.51	132.405	1049.08	2113.12	91.4001	1048.73	2136.33	108.245	1098.37	1987.38	720.851	842.741	1946.23	622.628	870.144	1938.09	751.633	882.599	1893.98	655.796	909.241	1706.77	336.588	909.797	1666.6	269.777	929.299	1680.54	365.01	947.36	1639.79	297.85	969.028	1569.96	240.53	1003.23	1529.32	219.157	1004.81	1562.47	208.463	957.159	2324.29	58.6973	1055.57	2279.25	64.4467	1159.99	1671.42	56.8991	1026.44	1635.74	77.6709	916.905
0.013	2160.93	967.289	1133.12	2166.17	948.627	903.449	2001.03	1003.42	1063.54	2003.5	1006.43	975.461	2099.51	1043.34	1179.88	2128.38	1037.91	857.815	2199.33	719.271	1187.23	2259.72	628.849	1164.12	2144.05	688.185	1162.32	2201.58	596.994	1137.69	2221.33	294.158	1139.45	2210.12	212.041	1120.54	2189.2	305.004	1098.52	2182.93	225.925	1078.91	2159.75	118.178	1046.56	2147.16	75.8576	1045.73	2168.6	94.3345	1096.48	1985.56	725.429	842.803	1942.7	628.001	870.394	1937.75	757.058	884.012	1891.81	661.922	910.603	1698.45	346.098	908.797	1657.49	279.591	927.844	1672.09	374.613	946.261	1630.67	307.753	967.387	1564.45	257.512	1001.78	1521.89	240.157	1003.55	1554.25	226.327	955.61	2360.35	62.2013	1053.06	2314.78	62.873	1157.61	1648.76	64.9371	1025.04	1614.82	88.6141	916.451
0.02	2161.77	969.237	1131.4	2167.9	949.713	903.433	2003.05	1006.04	1062.99	2005.77	1009.04	974.787	2099.21	1046.1	1179.32	2134.21	1040.47	858.845	2197.65	718.575	1187.19	2256.49	627.166	1165.28	2141.65	688.062	1162.17	2198.27	596.236	1137.76	2235.51	287.285	1137.84	2230.62	204.628	1118.4	2204.01	295.924	1095.94	2203.46	216.883	1076.23	2189.06	105.907	1044.25	2180.34	62.5961	1042.28	2200.09	81.7382	1092.94	1984.99	728.565	842.986	1941.53	631.626	871.527	1938.18	760.568	885.037	1891.18	666.029	911.756	1691.38	355.352	907.946	1649.16	289.402	926.49	1665.41	384.172	945.283	1622.77	317.846	966.163	1559.74	274.033	1000.96	1515.73	260.592	1003.06	1546.78	243.898	955.16	2393.81	68.1279	1050.01	2348.42	62.7031	1154.63	1626.67	73.988	1023.34	1594.43	100.666	916.006
0.027	2162.62	970.538	1130.43	2169.31	950.537	903.457	2004.78	1008.29	1062.48	2007.67	1011.4	974.112	2098.82	1047.94	1178.72	2138.43	1043.01	860.283	2195.97	716.999	1187.94	2252.58	624.579	1167.3	2139.66	687.469	1162.42	2195	594.839	1137.91	2248.69	280.552	1136.73	2249.79	197.892	1116.72	2216.99	287.347	1094.79	2222.31	208.657	1074.39	2216.74	95.6469	1042.11	2211.85	51.8359	1039.36	2230.13	71.2677	1090.08	1984.6	729.539	842.805	1941.99	633.223	871.967	1940.15	762.774	886.056	1892.09	667.857	912.525	1685.47	364.434	907.257	1641.48	299.617	925.327	1660.42	393.768	944.636	1615.76	328.707	965.177	1554.95	289.939	1001.22	1510.07	280.142	1004.27	1537.26	261.952	955.282	2424.27	76.0826	1046.44	2380.01	63.9196	1151.07	1606.03	82.4498	1020.07	1573.82	113.598	915.431
0.033	2163.14	971.369	1129.85	2170.34	951.037	903.646	2006.08	1010.14	1062.18	2009.15	1013.39	973.65	2098.48	1049.08	1178.27	2140.54	1045.46	861.926	2193.96	714.663	1189.53	2249.31	621.413	1168.99	2137.55	686.306	1162.96	2191.84	592.993	1138.32	2260.58	274.28	1136.11	2267.33	192.151	1115.35	2228.01	279.276	1095.01	2238.85	201.523	1073.2	2241.9	87.429	1040.35	2240.91	43.3263	1035.85	2258.05	62.8121	1087.36	1987.11	729.399	843.241	1944.26	633.046	872.265	1942.15	762.544	886.111	1894.29	667.633	912.755	1680.43	373.628	906.701	1633.93	310.704	924.54	1656.97	403.793	944.585	1609.56	340.536	964.613	1549.53	305.755	1002.44	1504.09	299.234	1006.19	1528.71	279.755	956.183	2450.48	85.5926	1042.24	2408.71	66.0259	1146.88	1585.7	95.785	1018.45	1553.68	129.693	914.044
0.04	2163.3	971.645	1129.66	2171.23	951.419	903.841	2006.94	1011.36	1062.2	2010.22	1014.88	973.381	2098.25	1049.67	1178.03	2141.09	1047.82	863.484	2190.48	712.004	1192.51	2245.79	618.002	1171.03	2135.32	684.806	1163.26	2189.2	590.434	1138.3	2270.48	269.132	1135.86	2282.04	187.722	1114.63	2237.23	272.47	1095.47	2252.8	195.751	1072.39	2263.98	80.7895	1038.73	2266.48	36.9512	1032.83	2282.93	56.1252	1084.77	1991.78	728.096	844.133	1948.23	631.195	872.58	1944.27	760.21	885.366	1897.57	665.545	912.462	1676.93	382.968	906.378	1626.68	322.775	924.036	1655.14	414.278	944.554	1604.38	353.764	964.709	1542.8	322.494	1003.94	1497.09	318.755	1008	1519.34	298.435	957.586	2472	96.0826	1037.53	2433.81	69.3879	1142.33	1569.1	110.624	1015.62	1536.06	147.909	912.801
0.047	2163.09	971.472	1129.89	2171.9	951.591	904.058	2007.33	1011.72	1062.39	2010.96	1015.69	973.383	2097.96	1049.67	1177.92	2140.34	1049.58	864.493	2187.33	709.115	1194.76	2241.66	614.269	1173.45	2132.55	683.332	1163.37	2184.91	589.153	1139.03	2278.12	264.97	1135.42	2293.52	184.469	1113.77	2244.81	266.684	1093.85	2264.24	191.279	1071.18	2282.05	75.7134	1037.68	2287.7	32.4205	1030.6	2303.99	51.1358	1082.51	1996.34	725.094	844.703	1953.65	627.802	872.925	1947.36	756.778	884.402	1901.98	661.577	911.709	1674.19	392.909	905.947	1620.47	336.44	923.944	1655.18	425.457	944.611	1600.49	368.696	965.069	1536.07	339.755	1005.02	1490.4	337.451	1009.78	1511.16	317.371	958.825	2488.23	106.585	1032.63	2454.82	73.7304	1137.22	1554.84	126.863	1012.79	1521.87	167.264	911.165
0.053	2162.48	970.868	1130.44	2172.65	951.408	904.27	2007.33	1011.15	1062.55	2011.5	1015.58	973.535	2097.51	1049.02	1177.91	2138.53	1050.68	864.912	2183.77	706.006	1196.57	2236.91	610.578	1175.95	2129.35	681.756	1163.42	2180.8	587.136	1139.13	2283.89	261.539	1134.52	2302.1	181.776	1113.3	2250.83	262.29	1092.81	2272.92	187.807	1070.02	2295.89	71.7548	1037.5	2303.87	29.1428	1029.22	2320.43	47.5502	1081.14	2001.68	720.59	845.125	1960.58	622.539	873.094	1950.97	751.508	883.287	1907.47	655.629	910.653	1673.51	403.184	905.826	1616.18	350.122	923.785	1656.95	437.014	944.378	1598.4	384.37	965.266	1530.8	357.774	1005.7	1485.08	356.963	1010.38	1505.32	337.002	959.151	2499.31	115.887	1027.61	2471.15	78.2389	1132.71	1542.35	144.364	1010.67	1511.08	187.394	909.448
0.06	2161.51	970.032	1131.23	2173.58	950.731	904.555	2006.96	1009.78	1062.57	2011.95	1014.37	973.709	2096.88	1047.75	1178.02	2135.81	1050.99	865.047	2179.95	702.988	1198.41	2232.18	607.168	1178.02	2125.95	679.894	1163.54	2177.08	585.048	1138.85	2287.24	259.01	1133.18	2308.11	179.622	1111.17	2254.85	258.974	1090.98	2278.99	185.131	1068.36	2305.44	68.7925	1037.86	2315.05	26.7308	1028.75	2332.25	45.2816	1080.64	2007.3	715.083	845.298	1968.51	616.069	872.611	1955.08	744.903	882.128	1914.04	647.933	909.688	1675.43	412.903	905.802	1614.75	363.788	925.247	1660.88	448.132	944.039	1598.96	399.481	964.939	1528.29	376.439	1005.76	1482.49	377.365	1009.93	1502.84	357.163	958.603	2505.98	122.469	1022.56	2483.02	81.9544	1127.89	1531.41	162.625	1009.32	1503.48	207.95	907.826
