Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Thigh.Top.LateralX	R.Thigh.Top.LateralY	R.Thigh.Top.LateralZ	R.Thigh.Bottom.LateralX	R.Thigh.Bottom.LateralY	R.Thigh.Bottom.LateralZ	R.Thigh.Top.MedialX	R.Thigh.Top.MedialY	R.Thigh.Top.MedialZ	R.Thigh.Bottom.MedialX	R.Thigh.Bottom.MedialY	R.Thigh.Bottom.MedialZ	R.Shank.Top.LateralX	R.Shank.Top.LateralY	R.Shank.Top.LateralZ	R.Shank.Bottom.LateralX	R.Shank.Bottom.LateralY	R.Shank.Bottom.LateralZ	R.Shank.Top.MedialX	R.Shank.Top.MedialY	R.Shank.Top.MedialZ	R.Shank.Bottom.MedialX	R.Shank.Bottom.MedialY	R.Shank.Bottom.MedialZ	R.Heel.TopX	R.Heel.TopY	R.Heel.TopZ	R.Heel.BottomX	R.Heel.BottomY	R.Heel.BottomZ	R.Heel.LateralX	R.Heel.LateralY	R.Heel.LateralZ	L.Thigh.Top.LateralX	L.Thigh.Top.LateralY	L.Thigh.Top.LateralZ	L.Thigh.Bottom.LateralX	L.Thigh.Bottom.LateralY	L.Thigh.Bottom.LateralZ	L.Thigh.Top.MedialX	L.Thigh.Top.MedialY	L.Thigh.Top.MedialZ	L.Thigh.Bottom.MedialX	L.Thigh.Bottom.MedialY	L.Thigh.Bottom.MedialZ	L.Shank.Top.LateralX	L.Shank.Top.LateralY	L.Shank.Top.LateralZ	L.Shank.Bottom.LateralX	L.Shank.Bottom.LateralY	L.Shank.Bottom.LateralZ	L.Shank.Top.MedialX	L.Shank.Top.MedialY	L.Shank.Top.MedialZ	L.Shank.Bottom.MedialX	L.Shank.Bottom.MedialY	L.Shank.Bottom.MedialZ	L.Heel.TopX	L.Heel.TopY	L.Heel.TopZ	L.Heel.BottomX	L.Heel.BottomY	L.Heel.BottomZ	L.Heel.LateralX	L.Heel.LateralY	L.Heel.LateralZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z
0	1931.26	866.147	1133.67	1937.06	882.132	904.247	1784.68	906.085	1060.92	1781.93	901.339	966.2	1905.28	936.322	1150.44	1867.94	937.18	867.595	1783.55	666.117	1164.53	1747.4	563.228	1146.05	1735.81	690.319	1121.5	1697.67	589.13	1101.66	1508.04	371.711	1109.72	1455.48	311.764	1093.21	1492.65	397.541	1064.96	1439.64	339.667	1048.17	1368.05	307.742	1023.6	1324.46	302.141	1010.66	1339.62	279.824	1059.14	1979.87	673.755	840.62	2039.27	581.98	851.77	1922.97	639.651	863.346	1980.95	547.077	877.629	2075.03	265.558	872.578	2097.44	190.751	892.983	2034.39	264.81	907.112	2056.25	184.214	922.578	2048.25	90.945	946.114	2043.07	46.002	950.316	2075.46	61.0973	908.27	1416.76	103.041	994.537	1366.18	130.733	1092.19	2254.88	83.5877	1011.48	2231.49	61.5242	902.346
0.007	1933.03	866.107	1133.6	1936.89	881.832	903.982	1785.79	905.168	1062.18	1782.15	900.245	967.38	1905.35	936.683	1150.71	1866.69	935.854	867.906	1789.76	662.195	1166.37	1754.99	559.039	1147.38	1740.53	686.169	1124.89	1704.17	584.515	1103.9	1509.98	378.014	1109.84	1454.47	320.934	1092.87	1496	405.001	1065.34	1440.11	350.154	1048.01	1366.08	321.249	1021.85	1322.17	316.664	1009.68	1337.31	295.168	1058.57	1977.86	671.269	839.8	2035.74	578.409	850.783	1921.01	638.259	863.549	1977	544.886	877.736	2075.59	262.532	874.766	2099.89	188.264	894.566	2036.08	260.953	910.37	2060.02	180.774	925.364	2054.61	88.3248	949.255	2049.72	43.9259	956.568	2081.98	56.3727	913.521	1407.79	114.417	997.447	1359.55	146.245	1095.3	2261.17	87.2774	1014.51	2238.02	57.2911	907.217
0.013	1934.75	865.824	1133.47	1936.45	881.171	903.623	1786.64	903.756	1063.22	1782.13	898.714	968.387	1904.15	936.782	1150.45	1865.63	934.278	868.224	1796.46	657.435	1168.24	1763.8	553.599	1149.09	1745.55	680.441	1128.28	1711.46	578.242	1106.56	1513.49	384.344	1110.09	1455.35	330.081	1092.62	1500.64	412.442	1066.05	1442.35	360.447	1048.16	1365.83	334.97	1020.44	1321.59	331.696	1009.39	1337	310.723	1058.33	1976.18	668.521	839.012	2032.91	575.078	850.673	1919.18	636.41	863.571	1973.97	542.506	878.367	2074.01	259.586	877.732	2099.36	185.638	896.881	2035.67	257.931	914.542	2060.56	177.919	928.882	2056.68	86.2102	952.782	2051.75	42.3224	962.576	2083.75	52.4024	918.468	1400.1	126.428	1000.08	1354.96	162.053	1098.18	2263.57	89.0728	1016.17	2239.81	52.6246	911.16
0.02	1936.5	865.049	1133.2	1935.63	879.927	903.041	1787.34	901.965	1063.98	1781.89	896.648	969.383	1903.14	936.426	1150.47	1864.77	932.295	868.409	1802.97	651.976	1169.97	1773.3	547.138	1150.77	1750.74	673.587	1131.23	1719.48	570.539	1109.4	1518.93	390.232	1110.83	1458.19	339.048	1092.85	1507.32	419.458	1067.07	1446.62	370.369	1048.68	1367.83	348.928	1019.54	1323.24	347.127	1009.53	1338.92	326.473	1058.54	1974.04	665.746	838.276	2030.41	572.316	851.001	1917.07	634.369	863.95	1971.46	540.234	879.234	2070.63	256.192	880.893	2096.41	182.393	899.729	2033.26	255.059	918.581	2058.18	175.277	932.837	2055.11	84.0764	957.24	2049.71	40.6152	968.081	2081.13	49.2634	923.185	1393.75	138.932	1002.19	1352.19	177.962	1100.56	2262.33	87.7835	1017.6	2237.28	48.2455	914.234
0.027	1938.24	863.981	1132.86	1934.69	878.144	902.464	1787.98	899.596	1064.75	1781.54	893.987	970.099	1902.1	935.237	1150.22	1863.98	930.274	868.658	1809.56	646.107	1171.27	1783.19	540.255	1153.12	1756.12	666.028	1133.61	1727.79	561.974	1112.48	1526.14	395.635	1112	1462.92	347.71	1093.47	1516.06	425.825	1068.51	1452.86	380.27	1049.67	1372.8	362.932	1019.55	1327.97	363.238	1011.01	1343.42	342.563	1059.25	1971.45	663.189	838.402	2028.2	570.045	851.715	1914.75	632.139	864.778	1969.05	538.118	880.073	2065.42	252.837	883.455	2090.25	178.786	902.917	2028.79	252.493	922.15	2053.35	172.217	936.952	2049.57	81.6498	961.985	2044	38.2333	973.079	2074.75	46.437	927.771	1389.06	151.754	1004.05	1350.75	193.744	1102.74	2257.73	83.2128	1019.66	2230.66	44.0084	916.56
0.033	1939.93	862.415	1132.48	1933.69	876.128	901.828	1788.57	896.635	1065.39	1781.17	891.017	971.128	1901.41	933.573	1150.17	1863.27	927.865	868.943	1816.17	639.988	1172.28	1793.14	533.311	1155.24	1761.77	658.129	1135.22	1736.89	553.062	1115.12	1535.02	400.447	1113.49	1469.43	356.112	1094.41	1526.63	431.481	1070.29	1461.15	389.409	1050.85	1380.54	376.464	1020.15	1335.52	378.86	1011.69	1350.37	357.984	1060.05	1969.15	660.69	839.637	2026.18	567.761	852.727	1912.63	629.555	865.902	1967.26	535.689	881.297	2059.32	249.077	886.551	2083.03	174.748	906.776	2022.78	249.634	925.565	2045.98	169.323	941.149	2040.99	79.0769	967.471	2034.77	35.7444	978.251	2064.85	43.8427	932.37	1385.9	164.731	1005.45	1350.8	209.174	1104.49	2250.13	76.3054	1021.67	2220.47	38.9068	918.414
0.04	1941.6	860.409	1132.1	1931.74	873.264	901.837	1789.28	892.949	1066.12	1780.92	887.44	971.995	1901.28	931.039	1150.29	1861.88	924.962	869.178	1822.64	634.228	1173.34	1803.07	526.532	1157.52	1767.65	650.18	1136.29	1746.18	544.192	1117.44	1545.36	404.568	1115.24	1477.56	363.714	1095.65	1538.77	436.216	1072.3	1471.18	397.909	1052.32	1390.65	389.416	1021.38	1345.64	394.095	1013.09	1359.84	372.347	1060.91	1967.1	657.951	840.982	2024.4	565.064	853.729	1910.8	626.552	867.099	1965.65	532.885	882.398	2052.05	244.987	889.817	2074.01	170.21	910.446	2015.62	246.939	928.641	2036.93	166.228	945.03	2029.81	76.5467	972.378	2022.64	33.4378	983.307	2052.05	40.9891	936.826	1384.46	177.594	1006.69	1352.51	224.161	1105.91	2239.6	68.0654	1023.39	2207.11	32.2321	920.266
0.047	1943.22	857.96	1131.68	1931.17	871.071	900.549	1789.99	888.755	1067.07	1780.79	883.431	973.411	1901.75	928.005	1150.82	1861.3	921.911	869.215	1828.88	628.525	1174.41	1812.81	519.994	1159.96	1773.7	642.245	1136.81	1755.82	535.319	1119.24	1556.88	407.988	1117.13	1487.36	370.858	1096.98	1552.01	440.234	1074.44	1482.71	405.395	1053.87	1402.81	402.209	1023.67	1358.21	408.393	1013.63	1371.38	385.912	1062.02	1965.29	654.601	841.935	2022.89	561.691	854.503	1909.21	622.988	868.403	1964.47	529.395	883.657	2043.49	240.807	892.541	2063.74	165.425	913.521	2007.83	243.937	931.807	2026.51	163.02	948.484	2015.81	75.5325	977.891	2006.88	32.7388	988.899	2035	38.7443	941.575	1384.51	190.05	1007.48	1355.81	238.46	1107.35	2226.35	58.3499	1025.54	2189.58	27.3461	920.848
0.053	1944.93	854.886	1131.76	1930.39	867.854	899.804	1790.71	883.955	1068.23	1780.67	878.902	974.642	1902.76	924.295	1151.28	1859.85	918.395	869.19	1834.84	622.947	1175.65	1823.13	514.431	1162.59	1779.72	634.493	1137.06	1766.29	527.065	1120.86	1569.36	410.821	1119.21	1498.2	377.133	1098.56	1566.25	443.389	1076.66	1495.51	411.973	1055.5	1416.47	412.279	1025.07	1372.71	421.447	1014.29	1384.84	398.124	1063.25	1963.38	650.309	842.202	2021.24	557.704	855.072	1907.63	618.79	869.303	1963.15	525.412	884.469	2033.65	235.961	895.008	2051.46	160.139	916.879	1998.79	241	935.115	2014.22	159.577	951.699	1998.07	78.2618	984.227	1986.83	35.7504	994.886	2014.19	41.0261	946.653	1386.76	201.862	1008.58	1361.18	251.741	1108.58	2207.19	48.0379	1030.33	2167.43	26.6052	920.648
0.06	1945.99	852.061	1131.17	1929.35	864.858	898.557	1791.48	878.575	1069.54	1780.51	874.151	976.472	1904.18	920.092	1151.46	1857.95	914.488	869.223	1840.75	617.518	1176.65	1832.47	508.718	1165.5	1785.92	626.929	1137.12	1776.27	519.084	1122.35	1582.56	413.068	1121.33	1509.72	382.524	1100.35	1581.25	445.796	1078.8	1509.37	417.504	1057.1	1432.25	421.113	1025.18	1388.72	433.019	1015.57	1399.46	408.797	1064.6	1961	645.171	841.663	2018.56	552.272	854.586	1905.51	614.235	869.996	1960.8	520.555	885.331	2022.43	230.294	897.182	2036.53	154.349	921.487	1987.49	238.201	936.726	1998.86	156.526	955.821	1977.43	78.2316	987.009	1965.08	35.0343	993.644	1993.82	43.676	947.053	1391.2	212.428	1011.73	1368.31	263.926	1109.98	2185.61	40.0418	1034.03	2146.79	28.3911	922.417
