Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Thigh.Top.LateralX	R.Thigh.Top.LateralY	R.Thigh.Top.LateralZ	R.Thigh.Bottom.LateralX	R.Thigh.Bottom.LateralY	R.Thigh.Bottom.LateralZ	R.Thigh.Top.MedialX	R.Thigh.Top.MedialY	R.Thigh.Top.MedialZ	R.Thigh.Bottom.MedialX	R.Thigh.Bottom.MedialY	R.Thigh.Bottom.MedialZ	R.Shank.Top.LateralX	R.Shank.Top.LateralY	R.Shank.Top.LateralZ	R.Shank.Bottom.LateralX	R.Shank.Bottom.LateralY	R.Shank.Bottom.LateralZ	R.Shank.Top.MedialX	R.Shank.Top.MedialY	R.Shank.Top.MedialZ	R.Shank.Bottom.MedialX	R.Shank.Bottom.MedialY	R.Shank.Bottom.MedialZ	R.Heel.TopX	R.Heel.TopY	R.Heel.TopZ	R.Heel.BottomX	R.Heel.BottomY	R.Heel.BottomZ	R.Heel.LateralX	R.Heel.LateralY	R.Heel.LateralZ	L.Thigh.Top.LateralX	L.Thigh.Top.LateralY	L.Thigh.Top.LateralZ	L.Thigh.Bottom.LateralX	L.Thigh.Bottom.LateralY	L.Thigh.Bottom.LateralZ	L.Thigh.Top.MedialX	L.Thigh.Top.MedialY	L.Thigh.Top.MedialZ	L.Thigh.Bottom.MedialX	L.Thigh.Bottom.MedialY	L.Thigh.Bottom.MedialZ	L.Shank.Top.LateralX	L.Shank.Top.LateralY	L.Shank.Top.LateralZ	L.Shank.Bottom.LateralX	L.Shank.Bottom.LateralY	L.Shank.Bottom.LateralZ	L.Shank.Top.MedialX	L.Shank.Top.MedialY	L.Shank.Top.MedialZ	L.Shank.Bottom.MedialX	L.Shank.Bottom.MedialY	L.Shank.Bottom.MedialZ	L.Heel.TopX	L.Heel.TopY	L.Heel.TopZ	L.Heel.BottomX	L.Heel.BottomY	L.Heel.BottomZ	L.Heel.LateralX	L.Heel.LateralY	L.Heel.LateralZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z
0	2179.49	1013.52	1167.93	2179.1	1024.05	891.931	2011.76	1084.47	1085.97	2004.26	1087.31	982.922	2151.08	1112.67	1197.93	2111.79	1118.13	851.16	2049.36	730.843	1216.11	2063.84	622.174	1216.86	2002.38	726.119	1165.27	2012.66	616.99	1163.98	1800.66	513.638	1182.16	1719.25	502.956	1164.15	1801.87	549.892	1142.67	1724.22	537.092	1124.98	1651.68	547.031	1090.39	1617.13	575.195	1072.28	1613.53	554.872	1119.75	2166.45	752.078	854.241	2224.38	659.03	867.457	2112.7	725.857	887.279	2166.86	630.411	901.025	2223.52	261.46	913.418	2224.94	183.106	931.972	2178.57	268.865	942.207	2179.62	189.52	962.509	2150.56	75.1661	999.352	2140.37	30.3243	994.731	2158.11	50.7402	957.753	1541.36	362.785	1068.84	1516.84	425.125	1162.52	2371.38	50.2075	1007.67	2321.78	41.575	901.619
0.007	2177.61	1007.43	1167.18	2175.91	1018.71	892.461	2008.79	1077.74	1085.98	2001.74	1083.47	984.481	2150.73	1104.23	1197.4	2110.9	1110.6	850.65	2055.04	725.953	1216.5	2072.61	617.651	1218.24	2007.9	719.403	1165.95	2021.13	610.546	1165.97	1815.69	513.276	1183.77	1733.99	504.14	1165.57	1817.47	549.646	1144.4	1739.5	537.533	1126.97	1666.75	549.944	1092.28	1632.53	578.73	1074.65	1628.85	558.042	1121.94	2167.11	749.111	854.029	2225.89	656.792	867.742	2113.38	722.391	886.883	2168.74	627.715	901.641	2212.18	262.142	915.5	2209.99	183.866	934.916	2167.92	272.033	944.734	2165.15	192.952	965.444	2130.26	76.9144	1002.63	2118.64	32.3419	996.763	2136.77	53.3791	960.369	1553.9	367.222	1069.58	1530.49	429.217	1163.91	2350.25	48.6375	1008.38	2299.61	42.0255	902.626
0.013	2175.39	1001.33	1167.51	2173.45	1014.53	890.738	2006.21	1073.25	1085.28	2000.26	1080.05	985.153	2149.71	1095.7	1197.52	2109.7	1103.05	850.115	2061.22	721.625	1216.78	2081.81	613.909	1219.14	2013.72	713.22	1166.72	2029.95	604.863	1167.54	1831.04	512.265	1185.25	1749.19	504.364	1167.11	1833.21	548.859	1146.22	1755.12	537.96	1128.81	1682.22	551.688	1094.75	1648.06	581.164	1077.7	1644.51	560.071	1125.69	2165.71	745.415	853.76	2225	653.437	867.898	2112.26	718.853	886.834	2168.01	624.418	902.261	2198.2	262.011	917.505	2192.69	183.928	936.947	2154.61	273.857	947.175	2148.07	195.578	967.216	2108.46	77.5295	1003.77	2096.28	33.066	997.555	2114.59	54.4524	961.312	1567.19	370.339	1070.05	1545.15	431.299	1165.4	2328.11	47.5154	1009.05	2277.12	42.2512	903.288
0.02	2173.02	995.74	1167.68	2172.15	1011.55	886.887	2004.43	1070.96	1084.38	1998.76	1076.51	984.939	2147.44	1087.25	1198.54	2107.01	1095.9	849.576	2067.85	717.837	1217.1	2091.66	610.855	1220.26	2020.11	707.727	1167.76	2039.32	599.938	1169.04	1846.72	510.754	1186.7	1764.78	503.739	1168.65	1849.2	547.591	1147.83	1770.84	537.48	1130.65	1697.78	552.306	1097.49	1663.72	582.454	1081.32	1660.4	560.535	1129.14	2163	741.878	854.421	2221.51	649.244	868.886	2109.32	715.639	887.742	2164.38	620.725	903.492	2182.5	260.681	917.893	2173.84	182.843	937.528	2139.91	274.36	947.661	2129.82	196.247	967.717	2085.82	77.3901	1003.99	2073.45	32.9464	997.584	2091.83	54.5115	961.438	1581.48	372.216	1070.21	1560.59	431.355	1166.92	2305.29	46.6587	1009.2	2254.17	42.1618	903.238
0.027	2170.81	990.703	1167.85	2170.91	1007.98	884.148	2002.91	1068.83	1083.8	1997.37	1073.09	984.688	2143.19	1079.68	1200.05	2103.93	1090.13	849.614	2074.95	714.899	1217.48	2102.72	608.695	1220.62	2026.96	702.93	1168.64	2050.57	595.702	1170.7	1862.56	509.048	1188.05	1780.56	502.549	1170.27	1865.21	545.911	1149.31	1786.77	536.516	1132.35	1713.29	552.758	1099.84	1678.93	582.498	1084.9	1675.73	559.735	1132.3	2158.82	737.957	854.931	2216.22	644.665	869.903	2105.39	712.93	889.187	2158.8	617.282	904.983	2166.23	258.017	918.302	2154.47	180.67	938.21	2123.97	273.28	947.838	2110.62	195.694	967.926	2062.52	77.2622	1004	2050.13	32.8667	997.306	2068.47	54.4497	961.287	1596.92	372.463	1070.53	1576.65	429.56	1168.31	2281.8	45.9164	1009.15	2230.73	42.1142	903.079
0.033	2169.01	986.849	1167.3	2168.43	1003.44	882.343	2001.22	1066.36	1083.26	1996.13	1070.62	984.719	2137.84	1074.99	1200.83	2100.98	1086.36	849.257	2082.3	712.777	1217.83	2113.64	607.588	1221.33	2034.28	698.941	1169.57	2061.48	592.521	1172.17	1878.49	507.259	1189.2	1796.46	501.017	1171.73	1881.15	544.027	1149.78	1802.58	535.088	1133.92	1728.03	551.766	1102.53	1693.43	581.401	1088.53	1690.62	557.739	1135.53	2154.52	734.259	855.873	2209.64	639.798	870.86	2100.46	710.378	890.049	2151.8	613.762	906.268	2149.76	255.016	918.855	2135.06	178.189	938.823	2107.27	271.679	947.322	2090.94	194.716	967.501	2038.8	77.1587	1003.84	2026.54	32.7052	997.155	2044.66	54.4944	961.035	1612.89	371.237	1070.22	1593.07	426.08	1169.73	2258.04	45.3263	1009.22	2206.87	42.0913	902.996
0.04	2166.93	984.88	1167.65	2164.61	998.724	882.007	1999.58	1064.46	1082.19	1995.13	1069.39	984.797	2131.96	1074.63	1201.28	2097.95	1084.68	848.815	2089.7	711.586	1218.18	2124.8	607.535	1221.96	2041.83	695.766	1170.46	2072.78	590.394	1173.25	1894.28	505.59	1190.3	1812.28	499.176	1173.26	1896.75	542.192	1150.68	1818.02	533.182	1135.38	1741.98	549.964	1105.18	1706.8	579.012	1091.65	1704.52	554.62	1138.48	2150.33	731.09	856.333	2202.9	635.393	871.857	2095.04	708.533	889.882	2144.23	610.675	906.483	2133.24	253.089	919.385	2115.76	177.004	939.123	2090.22	271.189	946.403	2071.28	194.817	966.547	2014.69	77.4071	1003.54	2002.31	33.0147	996.873	2020.71	54.7083	960.902	1630.33	367.739	1070.33	1609.79	420.637	1170.95	2233.92	44.7736	1009.26	2182.77	41.9615	902.962
0.047	2164.78	984.446	1168.59	2163.53	996.142	881.299	1998.1	1063.57	1081.01	1994.35	1069.09	984.357	2124.57	1076.25	1203.68	2095.2	1083.67	848.61	2097.04	711.224	1218.35	2135.95	608.609	1222.4	2049.59	693.4	1171	2084.45	589.297	1173.91	1909.82	503.936	1191.22	1828.44	497.064	1174.04	1911.85	540.459	1151.78	1833.09	530.89	1136.8	1755.09	547.319	1107.69	1718.97	575.48	1094.55	1715.15	549.806	1144.3	2145.6	728.887	856.231	2195.83	631.808	872.077	2089.39	707.426	888.551	2135.86	608.329	905.432	2115.75	252.5	919.723	2095.57	176.988	939.286	2072.84	271.893	945.731	2051.35	196.228	966.106	1990.64	77.9734	1003.47	1978.07	33.5344	996.833	1996.69	55.3552	960.852	1649.11	362.069	1070.75	1626.87	413.442	1172.04	2209.79	44.3445	1009.38	2158.59	41.9531	903.071
0.053	2162.41	984.998	1169.84	2163.65	994.574	880.493	1996.74	1063.36	1080.25	1992.44	1069.44	982.993	2119.42	1077.58	1204.13	2093	1083.98	848.031	2104.15	711.795	1218.43	2146.92	610.714	1222.5	2057.24	692.091	1171.3	2096.04	589.411	1174.28	1924.94	502.229	1192.08	1843.72	493.925	1175.15	1926.26	538.765	1152.79	1847.62	528.294	1138.11	1767.34	543.526	1109.91	1730.46	570.328	1097.08	1728.76	544.66	1145.68	2140.52	727.192	855.992	2188.51	629.053	871.936	2083.2	706.655	887.195	2127.42	606.551	903.945	2096.66	252.336	920.247	2073.74	177.337	939.355	2054.5	272.77	946.598	2030.8	197.784	966.643	1966.76	78.8228	1003.61	1954.45	34.3401	997.003	1972.83	56.2539	960.95	1667.97	355.193	1071	1644.4	404.341	1173.1	2185.71	43.9246	1009.33	2134.47	41.9221	903.151
0.06	2161	986.425	1170.79	2163.39	993.752	880.69	1995.63	1063.87	1079.58	1993.05	1070.01	981.352	2114.83	1078.81	1204.71	2091.55	1084.41	846.963	2111.09	713.463	1218.29	2157.66	614.096	1222.38	2064.53	691.882	1171.57	2107.41	590.733	1174.32	1939.46	500.449	1192.79	1858.27	490.175	1176.19	1939.79	537.927	1154.01	1861.5	524.971	1139.07	1778.97	538.545	1111.75	1741.09	563.753	1099.3	1742.47	537.179	1143.8	2134.64	725.956	855.722	2180.26	626.812	871.649	2076.4	706.448	885.837	2118.28	605.354	902.771	2076.78	252.271	920.654	2052.38	177.819	939.754	2035.38	273.738	947.553	2010.07	199.204	967.482	1943.2	79.8398	1003.8	1930.58	35.3927	997.131	1949.45	57.1592	961.176	1687.24	346.817	1071.31	1662.28	393.725	1174.16	2161.89	43.6236	1009.44	2110.59	41.8505	903.414
