Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Thigh.Top.LateralX	R.Thigh.Top.LateralY	R.Thigh.Top.LateralZ	R.Thigh.Bottom.LateralX	R.Thigh.Bottom.LateralY	R.Thigh.Bottom.LateralZ	R.Thigh.Top.MedialX	R.Thigh.Top.MedialY	R.Thigh.Top.MedialZ	R.Thigh.Bottom.MedialX	R.Thigh.Bottom.MedialY	R.Thigh.Bottom.MedialZ	R.Shank.Top.LateralX	R.Shank.Top.LateralY	R.Shank.Top.LateralZ	R.Shank.Bottom.LateralX	R.Shank.Bottom.LateralY	R.Shank.Bottom.LateralZ	R.Shank.Top.MedialX	R.Shank.Top.MedialY	R.Shank.Top.MedialZ	R.Shank.Bottom.MedialX	R.Shank.Bottom.MedialY	R.Shank.Bottom.MedialZ	R.Heel.TopX	R.Heel.TopY	R.Heel.TopZ	R.Heel.BottomX	R.Heel.BottomY	R.Heel.BottomZ	R.Heel.LateralX	R.Heel.LateralY	R.Heel.LateralZ	L.Thigh.Top.LateralX	L.Thigh.Top.LateralY	L.Thigh.Top.LateralZ	L.Thigh.Bottom.LateralX	L.Thigh.Bottom.LateralY	L.Thigh.Bottom.LateralZ	L.Thigh.Top.MedialX	L.Thigh.Top.MedialY	L.Thigh.Top.MedialZ	L.Thigh.Bottom.MedialX	L.Thigh.Bottom.MedialY	L.Thigh.Bottom.MedialZ	L.Shank.Top.LateralX	L.Shank.Top.LateralY	L.Shank.Top.LateralZ	L.Shank.Bottom.LateralX	L.Shank.Bottom.LateralY	L.Shank.Bottom.LateralZ	L.Shank.Top.MedialX	L.Shank.Top.MedialY	L.Shank.Top.MedialZ	L.Shank.Bottom.MedialX	L.Shank.Bottom.MedialY	L.Shank.Bottom.MedialZ	L.Heel.TopX	L.Heel.TopY	L.Heel.TopZ	L.Heel.BottomX	L.Heel.BottomY	L.Heel.BottomZ	L.Heel.LateralX	L.Heel.LateralY	L.Heel.LateralZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z
0	2205.71	984.572	1114.58	2226.63	997.372	883.328	2042.88	1039.21	1035.23	2043.46	1041.81	930.392	2151.78	1059.92	1155.78	2142.86	1072.84	824.058	2038.96	733.196	1152.58	2027.42	626.178	1134.62	1988.66	748.411	1106.69	1975.71	642.353	1086.25	1843.03	303.124	1078.26	1810.09	232.439	1053.53	1819.78	328.345	1037.1	1786.5	259.892	1011.44	1719.46	168.491	982.153	1693.57	133.556	976.676	1723.8	133.947	1026.08	2229.25	746.487	807.432	2302.56	666.229	825.561	2181.7	714.277	844.147	2253.16	631.639	863.545	2197.82	368.801	853.227	2156.45	301.033	870.271	2162.84	398.761	879.788	2119.87	327.181	894.442	2041.34	245.407	927.14	2014.12	209.625	928.032	2042.85	215.505	884.62	1889.92	47.1343	953.021	1852.42	49.5898	1065.88	2221.59	124.149	962.617	2183.45	131.027	850.258
0.007	2208.57	989.002	1113.77	2227.65	1004.1	882.966	2045.43	1044.2	1036.11	2045.21	1047.36	930.989	2156.22	1065.17	1155.12	2143.17	1079.75	824.528	2036.44	740.402	1152.86	2021.9	633.65	1135.01	1986.79	757.046	1106.64	1970.76	651.194	1086.42	1832.95	310.952	1077.82	1800.26	240.057	1053.68	1810.34	335.853	1035.72	1777.65	266.879	1010.7	1711.24	178.108	982.254	1683.8	144.442	976.418	1713.79	143.034	1026.02	2228.84	751.549	806.928	2301.47	670.582	824.698	2181.2	719.733	843.971	2252.17	636.518	863.257	2206.43	363.437	854.077	2168.86	293.684	871.586	2170.22	391.763	880.705	2131.06	318.098	896.075	2057.02	232.858	929.211	2032.17	195.304	930.815	2059.68	202.506	887.125	1876.06	48.6206	953.497	1838.03	52.2742	1066.06	2243.37	120.88	964.984	2204.57	124.985	852.849
0.013	2211.52	993.213	1112.94	2228.53	1010.33	882.402	2048.39	1049.16	1036.78	2046.96	1052.67	931.552	2160.57	1070.27	1154.31	2143.33	1086.32	825.01	2034.34	747.336	1153.28	2016.96	640.883	1135.5	1985.34	765.028	1106.69	1965.83	659.688	1086.61	1823.85	318.797	1077.6	1791.2	247.655	1053.96	1801.99	343.086	1034.78	1769.39	273.911	1010.17	1703.8	188.004	982.331	1674.88	155.567	975.836	1704.18	152.564	1025.69	2228.27	756.095	806.218	2300.34	674.756	824.043	2180.55	724.705	843.448	2250.7	641.052	862.32	2215.37	357.899	854.707	2181.57	286.487	872.86	2177.82	384.429	881.577	2142.61	308.953	897.55	2073.3	220.27	931.238	2050.38	181.524	933.328	2076.93	189.864	889.294	1862.91	50.8668	954.205	1823.71	55.2407	1066.22	2265.24	118.087	967.497	2225.88	119.253	855.42
0.02	2214.39	997.053	1112.02	2229.42	1015.79	881.79	2051.04	1053.84	1037.3	2048.72	1057.69	932.007	2164.86	1075.21	1153.96	2143.43	1092.44	825.516	2032.48	753.867	1153.66	2012.72	647.7	1135.95	1984.15	772.535	1106.85	1962.17	667.517	1087.06	1815.45	326.466	1077.61	1782.46	255.43	1054.41	1794.35	350.241	1034.11	1761.84	280.923	1009.93	1697.01	198.116	982.389	1666.58	167.202	975.047	1694.73	161.783	1025.3	2227.77	760.381	805.738	2299.27	678.2	823.631	2179.69	729.077	842.689	2249.17	644.688	861.776	2224.41	352.148	855.395	2194.52	279.181	874.196	2185.67	376.874	882.141	2154.52	299.64	898.818	2090.26	207.774	933.451	2069.09	168.103	935.836	2095.01	177.367	891.353	1850.14	53.6497	954.937	1809.41	58.5473	1066.3	2287.11	115.844	970.118	2247.45	113.865	858.014
0.027	2217.13	1000.63	1111.16	2230.31	1020.47	881.232	2053.53	1058.45	1037.79	2050.5	1062.25	932.35	2169.03	1079.86	1153.29	2143.37	1098.27	825.932	2030.87	759.957	1154.04	2009.12	654.006	1136.48	1983.15	779.357	1106.94	1958.97	674.718	1087.47	1807.87	333.899	1077.67	1774.98	262.8	1054.79	1787.35	357.396	1033.71	1754.9	287.909	1009.81	1690.94	208.389	982.233	1659.26	179.017	973.978	1686.34	171.975	1024.76	2227.12	763.895	805.333	2297.32	680.84	822.779	2178.5	732.976	841.905	2247.13	647.871	860.739	2233.55	346.216	855.923	2207.68	271.884	875.408	2193.58	369.178	882.557	2166.79	290.48	900.001	2107.43	195.729	935.216	2088.54	154.928	938.225	2113.75	165.101	893.752	1837.91	56.9532	955.86	1795.39	62.4052	1066.16	2308.93	114.213	972.735	2269.34	108.918	860.836
0.033	2219.59	1003.94	1110.46	2231.13	1024.58	880.669	2055.94	1062.81	1038.26	2052.27	1066.47	932.816	2173.1	1084.19	1152.65	2143.5	1103.52	826.378	2029.52	765.481	1154.37	2006.17	659.862	1136.94	1982.22	785.556	1107.03	1956.4	681.075	1087.78	1800.89	341.267	1077.84	1767.85	270.086	1055.29	1780.9	364.501	1033.45	1748.41	294.96	1009.78	1685.49	218.864	982.114	1652.58	191.107	973.084	1678.72	182.492	1024.04	2226.22	767	804.876	2295.56	683.194	822.247	2177.03	736.391	840.722	2244.45	650.317	859.543	2242.88	340.276	856.256	2221.04	264.945	876.49	2201.71	361.221	882.833	2179.26	281.475	901.08	2125.13	184.059	937.026	2108.35	142.336	940.64	2132.74	153.223	895.945	1825.85	61.0282	956.745	1781.72	67.2355	1065.97	2330.57	113.362	975.425	2291.37	104.518	863.703
0.04	2221.57	1006.96	1108.85	2232.03	1027.96	880.073	2058.13	1067.01	1038.71	2053.95	1070.32	933.212	2176.68	1088.49	1152.36	2143.66	1108.15	826.776	2028.42	770.397	1154.63	2003.83	665.07	1137.35	1981.54	790.939	1107.15	1954.41	686.742	1088.1	1794.71	348.428	1078.01	1761.35	277.171	1055.87	1775.3	371.513	1033.31	1742.4	302.145	1009.85	1680.41	229.74	982.136	1646.29	203.748	972.375	1671.36	193.717	1023.57	2225.07	769.468	804.485	2293.28	684.622	821.667	2175.1	739.079	839.673	2241.48	652.081	858.164	2252.18	334.405	856.635	2234.55	258.164	877.674	2209.93	353.335	883.004	2191.83	272.724	902.081	2143.75	172.664	939.179	2128.55	130.426	942.908	2152.16	142.049	898.062	1814.14	65.7691	957.695	1768.43	73.1084	1065.7	2352	113.21	978.079	2313.29	100.912	866.387
0.047	2223.6	1009.83	1108.29	2232.63	1030.57	879.592	2060.17	1071.05	1039.07	2055.56	1073.67	933.588	2179.89	1092.25	1151.93	2143.97	1112.1	827.143	2027.6	774.785	1154.84	2002.27	669.61	1137.63	1981.02	795.575	1107.33	1953.38	691.619	1087.67	1789.18	355.534	1078.26	1755	284.781	1056.05	1770.3	378.634	1033.42	1736.59	309.597	1010.02	1675.5	240.836	982.186	1640.31	216.592	971.705	1664.36	205.198	1023.2	2223.48	771.333	804.153	2290.65	685.384	821.189	2172.92	741.202	838.551	2237.97	653.208	856.646	2261.5	328.678	856.96	2247.88	251.901	878.645	2218.24	345.688	883.137	2204.67	264.47	902.994	2162.13	161.98	940.911	2149.04	119.276	945.124	2173.31	131.362	900.102	1802.42	71.1116	958.72	1755.62	79.1916	1065.31	2373.05	113.898	980.677	2335.1	97.9981	869.115
0.053	2225.28	1012.41	1107.85	2233.42	1032.63	879.139	2062	1074.75	1039.46	2057.07	1076.65	933.935	2182.7	1095.67	1151.44	2144.51	1115.24	827.446	2027.25	778.51	1155.04	2001.36	673.429	1137.7	1980.92	799.58	1107.36	1952.58	695.758	1087.73	1784.3	362.538	1078.55	1748.91	292.381	1056.39	1765.92	385.817	1033.61	1731.09	317.335	1010.31	1670.4	251.883	982.16	1634.31	229.23	971.017	1657.29	216.719	1022.77	2221.78	772.438	803.87	2287.48	685.436	820.64	2170.46	742.735	837.736	2234.11	653.718	855.537	2270.71	323.252	857.182	2261.33	246.073	879.61	2226.61	338.204	883.164	2217.4	256.638	903.806	2180.32	152.081	942.575	2169.53	108.832	947.462	2193.25	121.649	901.811	1790.06	76.6289	959.482	1742.64	85.6124	1065.04	2393.44	115.404	983.184	2356.69	95.8601	871.905
0.06	2226.62	1014.71	1107.56	2233.97	1034.13	878.878	2063.64	1077.99	1039.75	2058.37	1079.16	934.139	2185.05	1098.77	1151.02	2145.25	1117.45	827.676	2027.49	781.526	1155.27	2000.82	676.522	1138.02	1981.35	802.76	1107.43	1952.19	699.091	1088.18	1779.97	369.418	1078.92	1742.75	300.154	1056.83	1762.03	393.013	1033.96	1725.65	325.219	1010.81	1665.04	262.659	981.993	1628.11	241.532	970.593	1649.06	227.4	1022.35	2219.61	772.859	803.724	2283.85	684.61	820.159	2167.81	743.791	837.161	2229.87	653.686	854.756	2279.67	318.233	857.309	2274.26	240.804	880.306	2234.81	331.055	883.127	2229.84	248.957	904.608	2198.52	142.977	944.09	2189.83	99.3217	949.546	2213.19	112.291	904.624	1777.58	82.3097	959.836	1729.23	92.9681	1064.6	2413.03	117.628	985.543	2377.5	94.6272	874.283
