Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Thigh.Top.LateralX	R.Thigh.Top.LateralY	R.Thigh.Top.LateralZ	R.Thigh.Bottom.LateralX	R.Thigh.Bottom.LateralY	R.Thigh.Bottom.LateralZ	R.Thigh.Top.MedialX	R.Thigh.Top.MedialY	R.Thigh.Top.MedialZ	R.Thigh.Bottom.MedialX	R.Thigh.Bottom.MedialY	R.Thigh.Bottom.MedialZ	R.Shank.Top.LateralX	R.Shank.Top.LateralY	R.Shank.Top.LateralZ	R.Shank.Bottom.LateralX	R.Shank.Bottom.LateralY	R.Shank.Bottom.LateralZ	R.Shank.Top.MedialX	R.Shank.Top.MedialY	R.Shank.Top.MedialZ	R.Shank.Bottom.MedialX	R.Shank.Bottom.MedialY	R.Shank.Bottom.MedialZ	R.Heel.TopX	R.Heel.TopY	R.Heel.TopZ	R.Heel.BottomX	R.Heel.BottomY	R.Heel.BottomZ	R.Heel.LateralX	R.Heel.LateralY	R.Heel.LateralZ	L.Thigh.Top.LateralX	L.Thigh.Top.LateralY	L.Thigh.Top.LateralZ	L.Thigh.Bottom.LateralX	L.Thigh.Bottom.LateralY	L.Thigh.Bottom.LateralZ	L.Thigh.Top.MedialX	L.Thigh.Top.MedialY	L.Thigh.Top.MedialZ	L.Thigh.Bottom.MedialX	L.Thigh.Bottom.MedialY	L.Thigh.Bottom.MedialZ	L.Shank.Top.LateralX	L.Shank.Top.LateralY	L.Shank.Top.LateralZ	L.Shank.Bottom.LateralX	L.Shank.Bottom.LateralY	L.Shank.Bottom.LateralZ	L.Shank.Top.MedialX	L.Shank.Top.MedialY	L.Shank.Top.MedialZ	L.Shank.Bottom.MedialX	L.Shank.Bottom.MedialY	L.Shank.Bottom.MedialZ	L.Heel.TopX	L.Heel.TopY	L.Heel.TopZ	L.Heel.BottomX	L.Heel.BottomY	L.Heel.BottomZ	L.Heel.LateralX	L.Heel.LateralY	L.Heel.LateralZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z
0	2177.99	1056.01	1149.63	2152.09	1061.3	906.142	2000.08	1087.33	1086.29	1982.53	1087.85	995.302	2116.46	1127	1180.71	2085.64	1124.95	870.879	2237.57	784.702	1194.93	2310.24	705.32	1174.91	2185.67	747.01	1166.99	2256.78	665.907	1143.67	2071.24	539.563	1134.22	1994.09	507.296	1120.72	2061.91	571.727	1093.06	1988.65	538.557	1080.16	1862.83	516.733	1060.16	1812.57	504.452	1062.9	1842.43	494.371	1102.33	2040.2	791.425	843.063	2052.21	681.993	853.281	1986.04	791.625	884.962	1991.68	681.374	893.398	1867.04	269.542	905.808	1835.63	199.799	929.376	1831.43	296.841	935.713	1798.02	227.263	959.852	1711.76	115.253	1002.85	1692.51	67.8871	1005.35	1718.31	82.4736	962.776	1918.52	296.316	1030.81	1896.73	328.558	1145.83	1923.64	46.8013	1046.28	1879.91	39.6446	929.986
0.007	2180.19	1061.67	1148.49	2152.76	1064.25	905.641	2001.45	1092.95	1086.88	1983.95	1092.29	995.959	2117.49	1132.58	1180.34	2088.55	1128.21	870.983	2243	794.301	1195.69	2317.59	716.925	1174.88	2191.79	755.316	1168.12	2264.44	676.337	1144.27	2083.31	533.85	1134.41	2007.87	497.091	1121	2071.41	566.06	1093.67	2000.95	528.158	1080.64	1875.9	498.351	1060.42	1826.64	482.572	1063.09	1857.14	474.771	1102.58	2032.31	795.678	844.148	2040.45	686.029	854.584	1978.67	798.035	886.81	1980.51	687.624	895.344	1847.81	274.895	905.206	1816.28	205.343	928.729	1812.51	302.404	935.317	1778.86	232.936	959.434	1692.29	122.596	1001.52	1671.34	76.145	1004.74	1697.65	89.3543	961.943	1946.84	282.274	1031.69	1922.73	313.044	1146.19	1900.14	46.8468	1045.97	1856.7	40.2354	930.136
0.013	2182.79	1067.74	1147.21	2153.76	1067.51	905.083	2003.07	1098.98	1087.42	1985.65	1097.04	996.815	2118.99	1138.55	1180.09	2092.36	1131.7	871.283	2247.59	804.005	1196.52	2324.04	728.408	1174.8	2197.25	763.83	1169.24	2271.69	686.534	1144.78	2095.16	527.77	1134.52	2021.73	486.606	1121.16	2081.29	559.357	1093.95	2013.06	517.367	1080.87	1890.1	479.256	1060.29	1842	460.156	1062.99	1873.18	454.555	1102.6	2025.03	800.519	845.362	2029.38	690.589	855.589	1971.96	804.736	888.553	1969.95	694.418	897.362	1829.48	281.218	905.014	1797.52	211.788	928.05	1794.01	308.869	935.114	1760.18	239.118	958.99	1673.59	130.759	1000.17	1650.83	85.2626	1003.94	1677.76	96.7717	960.98	1975.69	268.515	1033.18	1949.57	298.162	1146.83	1877.05	47.2347	1045.48	1833.92	40.8727	930.066
0.02	2185.44	1073.67	1146.13	2155.05	1071.03	904.727	2005.02	1105.34	1087.99	1987.65	1102.12	997.392	2119.82	1144.21	1180.04	2096.93	1135.73	871.919	2251.59	813.721	1197.33	2329.69	739.682	1174.62	2202.6	772.552	1169.9	2277.84	696.62	1145.31	2107.16	521.083	1134.54	2037.2	475.049	1120.51	2091.21	552.032	1094.15	2026.29	505.597	1080.81	1905.02	459.748	1060.21	1858.69	437.337	1062.62	1889.87	434.143	1102.33	2018.28	805.713	846.357	2018.71	695.707	856.564	1965.82	811.827	890.054	1960.19	701.607	899.235	1811.68	288.413	904.867	1779.32	218.804	927.37	1776.33	315.82	935.24	1742.31	246.073	958.891	1655.77	139.558	998.986	1631.19	95.1621	1003.16	1658.51	105.093	960.074	2005.48	255.371	1032.86	1977.09	283.876	1147.32	1854.5	47.4444	1045.22	1811.8	41.3621	929.966
0.027	2187.81	1080.17	1144.94	2156.91	1074.74	904.583	2007.29	1111.85	1088.51	1990.03	1107.42	997.738	2121.63	1150.4	1179.75	2101.99	1140.43	872.999	2256.11	823.353	1196.76	2334.53	750.473	1174.23	2206.83	781.052	1170.93	2283.1	706.297	1145.96	2119.57	513.927	1134.35	2052.5	463.476	1120.15	2101.29	544.045	1094.12	2039.71	493.588	1080.47	1922.09	439.367	1059.31	1876.65	414.017	1062	1908.28	412.872	1101.36	2012.04	811.014	847.073	2008.9	701.088	857.535	1960.4	818.978	891.519	1951.06	709.11	900.804	1794.19	295.98	904.422	1761.95	226.153	926.646	1759.36	323.122	935.518	1725.46	253.364	958.987	1638.84	149.008	997.849	1612.27	105.827	1002.61	1640.28	113.761	959.291	2036.07	242.755	1032.87	2005.59	269.851	1147.53	1833.15	46.538	1045.2	1789.75	42.5896	929.626
0.033	2190.16	1086.56	1144.18	2159.4	1078.67	904.818	2009.67	1118.53	1088.87	1992.7	1112.69	997.756	2124.06	1157.39	1179.38	2107.08	1145.39	874.492	2259.35	832.388	1197	2338.68	760.543	1173.64	2210.43	789.205	1172.02	2287.4	715.397	1146.39	2131.74	506.279	1134.1	2068.26	451.824	1119.65	2111.98	535.274	1093.82	2053.65	481.008	1079.95	1939.91	418.707	1058.25	1895.67	390.573	1061.25	1927.31	391.981	1100.51	2006.34	816.52	847.667	1999.51	706.831	858.267	1955.21	827.006	891.999	1942.73	716.758	902.296	1777.77	303.643	904.15	1745.87	233.374	926.187	1743.26	330.677	935.93	1709.4	260.648	958.959	1622.88	158.827	996.841	1594.59	117.016	1001.98	1622.63	123.057	958.641	2067.08	230.907	1033.4	2034.7	256.293	1147.57	1812.44	45.0071	1045.14	1768.11	43.7783	929.345
0.04	2192.64	1092.93	1143.47	2162.18	1082.57	905.216	2012.3	1125.14	1088.97	1995.54	1117.87	997.414	2126.15	1163.52	1179.41	2111.19	1150.84	876.04	2262.06	840.639	1197.18	2341.99	769.713	1173.07	2213.42	796.752	1172.96	2290.86	723.767	1146.82	2143.78	498.674	1133.9	2083.83	439.794	1119.11	2122.56	526.072	1093.65	2068.65	467.696	1079.09	1958.11	398.1	1056.9	1916.93	366.574	1059.6	1948.11	370.416	1099.23	2001.22	822.182	848.183	1990.42	712.755	858.421	1950.94	834.181	893.142	1935.02	724.459	903.67	1762.12	311.706	903.948	1729.84	241.538	925.171	1728.01	338.291	936.282	1694.25	268.153	959.135	1608.24	168.909	996.01	1577.64	128.874	1001.41	1606.13	132.942	957.995	2098.7	219.668	1033.44	2064.39	243.358	1147.48	1791.5	44.6998	1044.88	1746.72	45.1599	928.996
0.047	2195	1099.21	1142.97	2164.98	1086.02	905.647	2015.1	1131.54	1088.85	1998.55	1123.15	996.959	2128.93	1170.62	1179.89	2116.87	1156.35	878.39	2264.32	848.036	1197.42	2344.53	777.761	1172.55	2215.77	803.81	1173.74	2293.48	731.308	1147.19	2157.07	489.797	1133.21	2100.72	427.463	1118.32	2134.09	515.993	1093.27	2083.25	454.763	1078.55	1977.38	377.538	1055.68	1938.43	343.385	1058.46	1969.59	349.24	1097.91	1996.75	827.925	848.685	1982.85	718.008	859.715	1947	841.258	894.411	1927.85	732.365	904.776	1747.03	320.233	903.623	1714.99	249.644	924.207	1713.68	346.281	936.864	1680.54	276.032	959.551	1594.65	179.343	995.253	1562.12	141.288	1001.15	1590.96	143.172	957.571	2130.78	209.313	1033.36	2094.39	230.829	1147.17	1771.06	44.6585	1044.53	1725.64	47.2539	928.468
0.053	2197.08	1105.06	1142.49	2167.97	1088.98	906.487	2017.86	1137.68	1088.44	2001.76	1128.31	996.454	2130.86	1176.48	1180.1	2121.92	1161.62	880.584	2266.12	854.652	1197.58	2346.35	784.638	1172.18	2217.52	810.233	1174.38	2295.29	737.737	1147.31	2170.48	480.698	1132.58	2118.01	415.147	1117.54	2145.64	505.613	1092.56	2098.89	441.208	1077.7	1998.12	357.013	1054.33	1961.57	319.983	1057	1991.59	328.221	1096.65	1992.76	833.613	849.115	1975.69	724.399	859.928	1944.21	848.392	895.333	1921.68	740.207	905.716	1733.06	329.002	903.315	1701.04	258.04	923.059	1700.37	354.481	937.875	1667.13	283.787	959.345	1582.03	190.372	994.24	1547.55	154.25	1000.39	1576.38	154.308	957.135	2163.22	199.724	1033.09	2124.83	218.657	1146.4	1750.61	45.1387	1044.24	1704.95	49.7536	927.857
0.06	2199.02	1110.52	1142.19	2171.01	1091.67	907.471	2020.49	1143.45	1087.87	2005.02	1133.21	995.953	2132.58	1182.01	1180.26	2126.7	1166.31	882.669	2267.3	860.264	1197.79	2347.51	790.323	1171.99	2218.6	815.985	1174.81	2296.24	743.271	1147.88	2183.59	471.382	1132.08	2135.65	402.625	1116.55	2157.51	494.7	1091.79	2114.99	427.496	1076.63	2019.74	336.577	1053.91	1985.93	296.929	1055.57	2015.12	307.085	1095.29	1989.28	839.474	849.558	1969.27	730.665	860.351	1941.92	855.287	896.545	1916.07	748.066	906.607	1719.91	338.087	903.055	1687.8	267.101	921.586	1688.05	362.995	938.694	1654.74	292.002	959.136	1570.72	201.954	993.108	1534.18	167.964	999.473	1562.94	165.921	956.122	2195.88	191.068	1032.53	2155.49	207.2	1145.71	1730.68	46.7045	1043.8	1684.91	52.9676	927.399
