Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Thigh.Top.LateralX	R.Thigh.Top.LateralY	R.Thigh.Top.LateralZ	R.Thigh.Bottom.LateralX	R.Thigh.Bottom.LateralY	R.Thigh.Bottom.LateralZ	R.Thigh.Top.MedialX	R.Thigh.Top.MedialY	R.Thigh.Top.MedialZ	R.Thigh.Bottom.MedialX	R.Thigh.Bottom.MedialY	R.Thigh.Bottom.MedialZ	R.Shank.Top.LateralX	R.Shank.Top.LateralY	R.Shank.Top.LateralZ	R.Shank.Bottom.LateralX	R.Shank.Bottom.LateralY	R.Shank.Bottom.LateralZ	R.Shank.Top.MedialX	R.Shank.Top.MedialY	R.Shank.Top.MedialZ	R.Shank.Bottom.MedialX	R.Shank.Bottom.MedialY	R.Shank.Bottom.MedialZ	R.Heel.TopX	R.Heel.TopY	R.Heel.TopZ	R.Heel.BottomX	R.Heel.BottomY	R.Heel.BottomZ	R.Heel.LateralX	R.Heel.LateralY	R.Heel.LateralZ	L.Thigh.Top.LateralX	L.Thigh.Top.LateralY	L.Thigh.Top.LateralZ	L.Thigh.Bottom.LateralX	L.Thigh.Bottom.LateralY	L.Thigh.Bottom.LateralZ	L.Thigh.Top.MedialX	L.Thigh.Top.MedialY	L.Thigh.Top.MedialZ	L.Thigh.Bottom.MedialX	L.Thigh.Bottom.MedialY	L.Thigh.Bottom.MedialZ	L.Shank.Top.LateralX	L.Shank.Top.LateralY	L.Shank.Top.LateralZ	L.Shank.Bottom.LateralX	L.Shank.Bottom.LateralY	L.Shank.Bottom.LateralZ	L.Shank.Top.MedialX	L.Shank.Top.MedialY	L.Shank.Top.MedialZ	L.Shank.Bottom.MedialX	L.Shank.Bottom.MedialY	L.Shank.Bottom.MedialZ	L.Heel.TopX	L.Heel.TopY	L.Heel.TopZ	L.Heel.BottomX	L.Heel.BottomY	L.Heel.BottomZ	L.Heel.LateralX	L.Heel.LateralY	L.Heel.LateralZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z
0	2360.85	946.058	1078.69	2372.8	932.074	855.015	2203.15	1013.71	1014.1	2212.06	1014.17	914.528	2290.95	1033.39	1120.48	2348.25	1034.58	826.884	2346.58	688.397	1138.57	2414.76	603.017	1128.03	2301.15	660.982	1095.22	2367.53	573.613	1080.09	2484.19	288.236	1093.58	2506.81	208.468	1075.37	2443.08	281.338	1059.51	2465.92	205.469	1044.37	2467.72	105.331	1011.27	2464.5	57.4392	1001.53	2484.86	70.4246	1050.98	2132.1	702.925	808.289	2096.4	600.33	829.475	2082.32	729.88	847.782	2042.29	629.323	869.345	1806.04	436.771	843.395	1740.14	392.542	856.007	1789.09	472.974	879.616	1723.39	426.653	894.006	1662.4	418.853	899.832	1612.22	426.81	897.999	1628.59	388.676	860.361	2673.99	99.0713	982.839	2645.53	70.074	1088.69	NaN	NaN	NaN	1628.24	225.779	878.49
0.007	2361.32	945.461	1077.9	2374.35	931.155	854.637	2203.81	1013.04	1012.84	2213.2	1013.08	913.449	2292.31	1033.08	1119.68	2347.99	1034.89	826.981	2340.61	683.92	1138.19	2406.2	596.367	1128.42	2295.04	658.017	1094.01	2359.37	569.191	1078.64	2486.61	282.996	1093	2512.75	204.344	1074.65	2446.09	274.565	1058.59	2472.27	199.79	1043.48	2478.25	100.952	1009.8	2476.51	53.0478	998.72	2496.76	65.3982	1048.16	2136.21	698.104	808.818	2102.29	594.966	829.676	2086.03	724.176	848.456	2047.9	622.976	870.066	1807.69	446.082	843.054	1739.58	405.4	855.445	1792.73	482.495	880.052	1724.9	439.796	894.24	1664.33	435.228	899.514	1613.73	445.837	898.369	1626.38	407.438	860.327	2684.49	101.51	980.333	2657.57	68.5007	1085.5	NaN	NaN	NaN	1617.36	243.828	881.036
0.013	2361.46	944.651	1077.16	2376	929.512	854.326	2204.4	1011.7	1011.49	2214.28	1010.85	912.045	2292.4	1032.75	1118.84	2347.93	1034.4	826.977	2335.62	679.608	1137.89	2398.72	590.286	1128.59	2289.82	655.178	1093.04	2352.28	564.999	1077.63	2485.57	278.357	1090.73	2514.7	200.601	1072.87	2446.29	268.633	1055.35	2475.13	194.86	1041.05	2484.53	97.9301	1008.65	2483.56	50.4445	995.267	2503.84	61.6397	1045.57	2140.68	692.272	809.419	2108.2	588.923	829.689	2090.55	717.8	850.245	2054.11	615.796	871.223	1810.99	454.642	842.971	1741.05	417.193	854.755	1798.42	490.677	881.026	1728.62	451.97	894.996	1668.58	450.467	898.674	1618.84	464.588	899.032	1626.64	424.389	860.938	2690.76	102.281	977.939	2664.83	65.9774	1082.41	NaN	NaN	NaN	1607.79	262.543	883.031
0.02	2361.21	943.488	1076.81	2377.45	927.264	854.23	2204.65	1009.7	1010.04	2215.23	1007.37	910.613	2291.79	1032.18	1117.86	2348.19	1032.8	826.798	2331.94	675.675	1137.62	2393.41	585.231	1128.03	2285.96	652.529	1092.37	2347.23	560.956	1076.26	2482.72	273.91	1088.28	2513.71	196.649	1070.9	2444.2	263.458	1051.82	2475.04	190.407	1038.3	2486.48	94.946	1006.21	2485.66	47.948	992.173	2505.98	58.2592	1042.66	2141.97	687.838	809.302	2113.84	582.298	829.29	2094.7	710.633	852.415	2060.74	607.693	872.968	1816.27	461.946	843.188	1744.52	427.817	854.05	1805.92	497.442	882.114	1734.16	461.564	894.942	1676.19	464.702	897.943	1627.88	482.545	900.537	1630.84	441.058	861.554	2692.71	101.002	975.792	2666.9	62.3577	1079.89	NaN	NaN	NaN	1600.48	281.796	883.826
0.027	2360.58	942.06	1076.64	2378.85	924.393	854.371	2204.58	1006.81	1008.71	2215.57	1003.1	908.91	2291.51	1031.72	1117.1	2348.78	1029.95	826.328	2329.46	672.595	1136.82	2389.86	581.356	1127.05	2283.14	650.081	1091.63	2343.05	557.918	1075.53	2477.95	268.964	1086.28	2510.14	192.306	1068.76	2440.7	258.922	1048.83	2472.16	186.068	1034.55	2484.12	91.7698	1002.89	2483.29	44.7563	988.202	2503.34	54.3359	1039.19	2146.05	681.266	810.361	2119.58	575.483	828.708	2099.29	703.076	855.227	2067.75	598.982	874.73	1823.05	467.917	843.322	1749.7	437.269	853.437	1814.84	502.681	883.171	1741.16	470.269	895.447	1686.78	477.411	895.256	1640.4	498.934	901.596	1638.61	456.638	862.648	2690.61	97.4814	973.91	2664.23	57.074	1076.84	NaN	NaN	NaN	1595.65	301.349	884.554
0.033	2360.83	940.965	1076.13	2379.88	921.032	854.744	2204.13	1003.08	1007.35	2215.95	997.919	907.575	2289.43	1030.26	1116.54	2349.72	1026.06	825.611	2327.6	669.989	1135.54	2387.48	578.418	1126.06	2280.93	647.571	1090.81	2340.27	554.866	1074.96	2472.61	264.2	1084.06	2504.01	187.295	1066.26	2435.5	254.879	1046.27	2466.18	181.714	1031.64	2477.62	87.7061	998.97	2476.34	40.9911	984.024	2495.87	49.6981	1035.17	2149.39	674.864	811.206	2125.39	568.12	828.27	2104.02	694.964	858.054	2074.84	589.873	876.473	1831.09	472.213	843.512	1756.87	444.827	853.983	1825.06	506.52	883.942	1749.5	477.234	896.941	1699.56	488.055	895.474	1655.46	513.363	902.82	1650	472.683	864.34	2684.48	91.5702	972.45	2656.29	50.1537	1074.79	NaN	NaN	NaN	1593.74	320.205	883.903
0.04	2358.39	938.495	1077.05	2380.15	917.31	856.036	2203.46	998.479	1005.93	2216.01	992.247	906.268	2287.36	1027.87	1115.82	2350.94	1021.22	824.887	2326.04	667.267	1134.24	2385.92	575.623	1124.92	2279.24	644.538	1089.72	2338.36	551.866	1074.36	2466.01	259.248	1081.95	2495.58	181.705	1063.79	2428.66	250.883	1044.02	2457.75	177.163	1029.11	2467.32	83.5251	995.097	2465.32	37.0265	979.441	2484.1	44.5239	1030.92	2153.35	667.752	812.346	2131.08	560.567	827.122	2109.66	685.895	861.588	2082.23	580.108	877.943	1841.22	474.371	843.567	1765.06	451.23	853.831	1836.52	509.149	884.367	1759.8	483.833	897.055	1714.02	496.479	896.718	1672	524.87	904.508	1663.36	485.751	864.936	2674.65	82.976	970.928	2644	40.9474	1072.64	NaN	NaN	NaN	1594.79	338.2	882.752
0.047	2356.9	935.477	1078.28	2380.46	913.112	856.529	2201.61	992.767	1004.79	2215.83	986.045	905.023	2284.26	1024.29	1115.15	2352.27	1015.82	824.299	2324.83	664.094	1132.82	2384.98	572.59	1123.77	2277.91	641.068	1088.64	2337.33	548.345	1073.23	2458.05	253.909	1080.23	2485.03	175.632	1061.87	2420.37	246.912	1042.29	2447.27	172.478	1026.57	2453.34	80.9945	991.126	2449.1	34.6112	974.96	2467.5	40.9686	1026.83	2157.78	659.843	812.754	2137.85	552.199	826.106	2114.59	676.416	863.369	2089.92	569.757	878.387	1851.99	475.747	843.508	1774.8	456.521	854.164	1849.26	510.086	884.964	1771.54	489.24	897.113	1729.13	503.537	898.475	1688.91	534.731	906.141	1677.79	496.907	865.753	2661	71.9222	969.797	2627.52	32.87	1071.65	NaN	NaN	NaN	1599.28	354.205	880.779
0.053	2355.68	932.213	1079.42	2380.32	908.547	856.977	2200.2	986.781	1003.51	2215.15	979.884	904.066	2281.42	1019.8	1114.9	2353.43	1010.24	824.2	2323.85	660.366	1131.59	2384.46	569.005	1122.55	2276.94	636.982	1087.46	2336.49	544.526	1072.33	2448.63	248.188	1079.23	2472.51	169.142	1059.86	2410.86	243.656	1041.02	2434.05	167.683	1025.03	2433.05	83.62	986.364	2424.88	37.3306	972.14	2442.92	43.5729	1024	2161.88	652.049	812.623	2145.54	543.313	824.935	2119.51	666.371	864.169	2097.94	558.927	878.01	1863.81	476.338	843.372	1785.77	460.847	854.339	1863.13	510.186	885.333	1784.63	493.48	896.954	1744.51	509.408	900.56	1706.01	542.692	908.009	1693.18	506.193	866.586	2639.01	57.8166	964.579	2602.64	31.2899	1072.81	NaN	NaN	NaN	1606.49	367.937	878.166
0.06	2354.41	928.451	1080.58	2379.89	903.72	857.194	2198.56	980.469	1002.41	2214.18	973.513	903.328	2278.49	1014.26	1114.64	2354.36	1004.53	824.333	2323.22	656.076	1130.7	2383.99	565.009	1120.9	2276.15	632.593	1086.71	2335.93	540.123	1071.62	2437.58	242.305	1077.59	2456.14	162.399	1056.03	2398.17	240.382	1040.57	2416.08	163.638	1023.01	2407.81	81.7936	983.199	2397.24	34.6993	971.996	2416.3	43.8288	1022.96	2167.6	642.761	812.044	2153.81	534.044	823.235	2124.73	655.947	863.721	2106.38	547.874	877.085	1876.9	475.998	843.583	1798.24	464.348	854.686	1878.08	509.526	885.772	1798.83	496.766	897.147	1759.99	514.228	902.945	1722.7	549.062	910.158	1709.21	513.848	868.175	2613.12	48.1713	959.163	2576.29	33.4013	1071.58	NaN	NaN	NaN	1616.39	379.296	874.917
