Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Thigh.Top.LateralX	R.Thigh.Top.LateralY	R.Thigh.Top.LateralZ	R.Thigh.Bottom.LateralX	R.Thigh.Bottom.LateralY	R.Thigh.Bottom.LateralZ	R.Thigh.Top.MedialX	R.Thigh.Top.MedialY	R.Thigh.Top.MedialZ	R.Thigh.Bottom.MedialX	R.Thigh.Bottom.MedialY	R.Thigh.Bottom.MedialZ	R.Shank.Top.LateralX	R.Shank.Top.LateralY	R.Shank.Top.LateralZ	R.Shank.Bottom.LateralX	R.Shank.Bottom.LateralY	R.Shank.Bottom.LateralZ	R.Shank.Top.MedialX	R.Shank.Top.MedialY	R.Shank.Top.MedialZ	R.Shank.Bottom.MedialX	R.Shank.Bottom.MedialY	R.Shank.Bottom.MedialZ	R.Heel.TopX	R.Heel.TopY	R.Heel.TopZ	R.Heel.BottomX	R.Heel.BottomY	R.Heel.BottomZ	R.Heel.LateralX	R.Heel.LateralY	R.Heel.LateralZ	L.Thigh.Top.LateralX	L.Thigh.Top.LateralY	L.Thigh.Top.LateralZ	L.Thigh.Bottom.LateralX	L.Thigh.Bottom.LateralY	L.Thigh.Bottom.LateralZ	L.Thigh.Top.MedialX	L.Thigh.Top.MedialY	L.Thigh.Top.MedialZ	L.Thigh.Bottom.MedialX	L.Thigh.Bottom.MedialY	L.Thigh.Bottom.MedialZ	L.Shank.Top.LateralX	L.Shank.Top.LateralY	L.Shank.Top.LateralZ	L.Shank.Bottom.LateralX	L.Shank.Bottom.LateralY	L.Shank.Bottom.LateralZ	L.Shank.Top.MedialX	L.Shank.Top.MedialY	L.Shank.Top.MedialZ	L.Shank.Bottom.MedialX	L.Shank.Bottom.MedialY	L.Shank.Bottom.MedialZ	L.Heel.TopX	L.Heel.TopY	L.Heel.TopZ	L.Heel.BottomX	L.Heel.BottomY	L.Heel.BottomZ	L.Heel.LateralX	L.Heel.LateralY	L.Heel.LateralZ	R.GTRX	R.GTRY	R.GTRZ	R.KneeX	R.KneeY	R.KneeZ	R.Knee.MedialX	R.Knee.MedialY	R.Knee.MedialZ	R.HFX	R.HFY	R.HFZ	R.TTX	R.TTY	R.TTZ	R.AnkleX	R.AnkleY	R.AnkleZ	R.Ankle.MedialX	R.Ankle.MedialY	R.Ankle.MedialZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	R.MT2X	R.MT2Y	R.MT2Z	L.GTRX	L.GTRY	L.GTRZ	L.KneeX	L.KneeY	L.KneeZ	L.Knee.MedialX	L.Knee.MedialY	L.Knee.MedialZ	L.HFX	L.HFY	L.HFZ	L.TTX	L.TTY	L.TTZ	L.AnkleX	L.AnkleY	L.AnkleZ	L.Ankle.MedialX	L.Ankle.MedialY	L.Ankle.MedialZ	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z	L.MT2X	L.MT2Y	L.MT2Z
0	836.29	1006.56	1336.46	844.395	1006.05	1098.19	672.513	1030.76	1256.94	670.706	1030.18	1171.73	767.581	1074.31	1376.67	758.23	1077	1049.1	760.076	746.81	1413.22	757.069	636.399	1406.14	701.54	750.515	1377.72	697.216	641.078	1366.69	693.741	272.271	1425.86	687.092	187.921	1416.46	657.819	275.62	1386.02	655.691	195.158	1376.69	638.927	83.4826	1366.92	631.304	40.0161	1367.36	663.119	60.5495	1411.34	748.994	755.049	1018.18	744.764	646.102	1030.89	695.227	762.54	1062.02	686.169	654.468	1074.08	689.494	270.404	1020.87	696.119	190.712	1029.99	652.591	272.969	1060.02	658.188	192.323	1070.16	643.767	84.0363	1088.23	636.009	38.4634	1086.99	666.407	60.8404	1041.65	765.671	908.52	1393.1	757.388	535.912	1395.53	755.703	519.919	1271.44	750.39	473.795	1400.21	799.296	449.227	1357.77	700.992	108.449	1415.16	725.033	128.555	1330.98	840.687	56.1672	1320	823.586	49.1758	1435.55	857.861	71.1207	1373.98	764.572	903.242	1034.39	746.609	540.422	1043.48	744.139	519.762	1168.25	740.332	471.641	1039.52	790.783	446.848	1091.17	707.455	106.509	1036.2	725.913	126.564	1120.86	854.346	57.9063	1123.22	821.283	47.0353	1010.2	861.624	68.0192	1076.4
0.007	836.295	1006.57	1336.45	844.371	1006.07	1098.19	672.488	1030.76	1256.94	670.709	1030.17	1171.74	767.573	1074.32	1376.66	758.203	1076.99	1049.12	760.079	746.81	1413.22	757.068	636.399	1406.13	701.542	750.525	1377.73	697.215	641.076	1366.68	693.665	272.216	1425.63	687.097	187.929	1416.47	657.826	275.618	1386.02	655.695	195.15	1376.69	638.93	83.4898	1366.93	631.304	40.0228	1367.36	663.13	60.5556	1411.35	748.986	755.05	1018.18	744.745	646.11	1030.88	695.231	762.546	1062.02	686.178	654.47	1074.09	689.516	270.405	1020.88	696.132	190.705	1029.99	652.609	272.972	1060.03	658.202	192.318	1070.16	643.767	84.041	1088.22	636.017	38.469	1086.99	666.414	60.8394	1041.64	765.675	908.515	1393.11	757.384	535.907	1395.54	755.708	519.924	1271.43	750.391	473.792	1400.21	799.306	449.223	1357.76	701.001	108.445	1415.15	725.05	128.736	1330.66	840.686	56.1644	1320	823.582	49.1671	1435.56	857.851	71.1234	1373.98	764.566	903.247	1034.38	746.615	540.432	1043.48	744.143	519.76	1168.26	740.342	471.643	1039.52	790.789	446.851	1091.16	707.467	106.504	1036.2	725.926	126.563	1120.86	854.347	57.8855	1123.21	821.279	47.0904	1010.21	861.627	68.0201	1076.43
0.013	836.288	1006.57	1336.46	844.373	1006.07	1098.18	672.484	1030.76	1256.95	670.696	1030.19	1171.73	767.563	1074.31	1376.67	758.168	1076.98	1049.12	760.086	746.81	1413.22	757.071	636.396	1406.13	701.557	750.518	1377.72	697.213	641.083	1366.69	693.738	272.276	1425.86	687.105	187.929	1416.47	657.83	275.619	1386.02	655.702	195.165	1376.7	638.93	83.4795	1366.92	631.301	40.0194	1367.36	663.125	60.5494	1411.34	748.99	755.06	1018.19	744.74	646.123	1030.88	695.237	762.551	1062.03	686.168	654.481	1074.1	689.515	270.407	1020.89	696.137	190.712	1029.99	652.614	272.976	1060.04	658.216	192.31	1070.17	643.774	84.0357	1088.22	636.015	38.4671	1086.99	666.426	60.8335	1041.65	765.673	908.514	1393.12	757.393	535.915	1395.52	755.701	519.935	1271.43	750.398	473.793	1400.2	799.318	449.23	1357.77	701.006	108.454	1415.15	725.06	128.741	1330.67	840.693	56.1653	1320	823.588	49.1683	1435.56	857.856	71.1244	1373.98	764.572	903.252	1034.38	746.612	540.435	1043.48	744.141	519.761	1168.24	740.331	471.653	1039.52	790.799	446.88	1091.16	707.473	106.507	1036.2	725.932	126.558	1120.86	854.357	57.8869	1123.21	821.301	47.029	1010.21	861.633	67.9993	1076.4
0.02	836.291	1006.58	1336.46	844.385	1006.07	1098.18	672.492	1030.77	1256.94	670.689	1030.19	1171.74	767.54	1074.3	1376.69	758.15	1076.99	1049.14	760.084	746.812	1413.22	757.079	636.394	1406.13	701.554	750.52	1377.72	697.22	641.08	1366.69	693.753	272.268	1425.87	687.109	187.927	1416.47	657.841	275.624	1386.02	655.706	195.155	1376.7	638.929	83.4831	1366.93	631.313	40.0212	1367.37	663.126	60.5533	1411.35	748.987	755.062	1018.2	744.731	646.12	1030.89	695.229	762.565	1062.04	686.164	654.488	1074.11	689.519	270.41	1020.89	696.138	190.707	1030.01	652.615	272.975	1060.06	658.224	192.322	1070.18	643.776	84.0366	1088.23	636.031	38.4736	1087	666.427	60.8409	1041.65	765.675	908.515	1393.11	757.386	535.918	1395.53	755.695	519.94	1271.43	750.405	473.805	1400.21	799.32	449.229	1357.77	701.006	108.444	1415.16	725.033	128.567	1331	840.699	56.1638	1319.99	823.597	49.1659	1435.56	857.87	71.1204	1373.99	764.576	903.254	1034.38	746.586	540.44	1043.49	744.125	519.772	1168.26	740.322	471.654	1039.53	790.773	446.885	1091.17	707.47	106.506	1036.21	725.931	126.552	1120.87	854.366	57.8792	1123.21	821.301	47.0319	1010.21	861.648	68.0139	1076.44
0.027	836.29	1006.58	1336.46	844.379	1006.09	1098.18	672.486	1030.76	1256.95	670.689	1030.18	1171.73	767.525	1074.29	1376.69	758.131	1076.99	1049.15	760.084	746.814	1413.22	757.079	636.397	1406.13	701.556	750.528	1377.71	697.226	641.077	1366.69	693.754	272.276	1425.87	687.109	187.927	1416.47	657.858	275.626	1386.02	655.714	195.162	1376.69	638.941	83.4942	1366.94	631.313	40.0268	1367.36	663.127	60.5506	1411.35	748.981	755.07	1018.2	744.714	646.133	1030.9	695.231	762.571	1062.05	686.147	654.505	1074.12	689.503	270.422	1020.9	696.138	190.713	1030.01	652.61	272.972	1060.07	658.218	192.323	1070.18	643.775	84.0445	1088.23	636.04	38.4718	1087	666.43	60.8491	1041.65	765.667	908.516	1393.11	757.399	535.921	1395.53	755.703	519.947	1271.43	750.41	473.803	1400.22	799.331	449.244	1357.78	701.007	108.448	1415.16	725.048	128.551	1331	840.702	56.1582	1320	823.596	49.1761	1435.56	857.866	71.1196	1373.98	764.585	903.261	1034.38	746.555	540.451	1043.49	744.063	519.789	1168.26	740.267	471.662	1039.53	790.762	446.892	1091.17	707.475	106.515	1036.21	725.932	126.562	1120.88	854.369	57.8811	1123.21	821.306	47.0292	1010.2	861.646	67.9922	1076.4
0.033	836.295	1006.58	1336.47	844.382	1006.09	1098.18	672.497	1030.77	1256.94	670.698	1030.19	1171.74	767.517	1074.28	1376.68	758.127	1077.01	1049.17	760.083	746.813	1413.22	757.073	636.4	1406.13	701.56	750.518	1377.72	697.232	641.073	1366.69	693.765	272.281	1425.88	687.112	187.937	1416.47	657.863	275.627	1386.02	655.722	195.171	1376.7	638.944	83.4938	1366.94	631.317	40.0272	1367.38	663.144	60.5613	1411.34	748.979	755.075	1018.2	744.694	646.134	1030.9	695.226	762.589	1062.05	686.128	654.516	1074.12	689.492	270.42	1020.91	696.135	190.72	1030.01	652.595	272.969	1060.07	658.214	192.311	1070.2	643.776	84.0331	1088.24	636.034	38.4565	1087.01	666.429	60.8434	1041.66	765.67	908.514	1393.12	757.402	535.924	1395.53	755.717	519.956	1271.44	750.41	473.825	1400.23	799.34	449.245	1357.78	701.02	108.455	1415.17	725.044	128.567	1330.99	840.707	56.1634	1320.01	823.598	49.1769	1435.56	857.864	71.1213	1373.99	764.585	903.263	1034.37	746.518	540.463	1043.51	744.019	519.805	1168.26	740.245	471.67	1039.54	790.731	446.911	1091.18	707.469	106.51	1036.22	725.939	126.567	1120.88	854.37	57.883	1123.21	821.316	47.0277	1010.21	861.648	68.0143	1076.44
0.04	836.299	1006.58	1336.47	844.391	1006.08	1098.18	672.51	1030.77	1256.94	670.703	1030.2	1171.74	767.505	1074.27	1376.69	758.135	1077.01	1049.15	760.082	746.819	1413.22	757.079	636.399	1406.13	701.558	750.519	1377.69	697.241	641.073	1366.69	693.765	272.288	1425.88	687.113	187.945	1416.48	657.867	275.636	1386.01	655.731	195.169	1376.7	638.945	83.4964	1366.94	631.316	40.0306	1367.38	663.13	60.5651	1411.35	748.964	755.072	1018.21	744.665	646.15	1030.9	695.215	762.597	1062.06	686.099	654.528	1074.12	689.476	270.422	1020.91	696.122	190.72	1030.01	652.58	272.965	1060.07	658.21	192.308	1070.21	643.779	84.0414	1088.24	636.034	38.4684	1087.01	666.422	60.8512	1041.65	765.659	908.525	1393.11	757.412	535.937	1395.53	755.745	519.945	1271.44	750.411	473.823	1400.24	799.351	449.257	1357.79	701.022	108.457	1415.16	725.08	128.747	1330.69	840.712	56.163	1320	823.599	49.1771	1435.56	857.878	71.1227	1374	764.587	903.267	1034.38	746.485	540.462	1043.5	743.975	519.815	1168.26	740.196	471.671	1039.54	790.717	446.918	1091.19	707.467	106.505	1036.21	725.932	126.57	1120.88	854.375	57.8921	1123.21	821.299	47.0848	1010.22	861.649	67.9923	1076.4
0.047	836.303	1006.59	1336.48	844.401	1006.08	1098.18	672.509	1030.78	1256.93	670.714	1030.2	1171.73	767.512	1074.26	1376.69	758.156	1077.02	1049.15	760.083	746.82	1413.22	757.085	636.399	1406.13	701.56	750.528	1377.7	697.256	641.079	1366.66	693.693	272.242	1425.65	687.11	187.945	1416.48	657.877	275.637	1386.02	655.729	195.178	1376.7	638.948	83.5001	1366.94	631.316	40.0404	1367.38	663.136	60.5664	1411.35	748.945	755.083	1018.2	744.661	646.115	1030.89	695.198	762.609	1062.06	686.065	654.535	1074.12	689.462	270.424	1020.91	696.111	190.722	1030.01	652.574	272.96	1060.08	658.204	192.306	1070.2	643.78	84.0408	1088.24	636.036	38.4628	1087	666.425	60.8552	1041.66	765.663	908.528	1393.11	757.411	535.935	1395.53	755.763	519.956	1271.45	750.409	473.828	1400.23	799.345	449.254	1357.81	701.022	108.463	1415.17	725.076	128.756	1330.69	840.708	56.1652	1320.02	823.603	49.173	1435.56	857.873	71.1203	1374	764.604	903.263	1034.37	746.453	540.469	1043.52	743.951	519.807	1168.26	740.168	471.67	1039.55	790.683	446.936	1091.19	707.469	106.515	1036.21	725.932	126.57	1120.88	854.368	57.8845	1123.22	821.307	47.0322	1010.21	861.654	68.0014	1076.4
0.053	836.304	1006.59	1336.49	844.393	1006.05	1098.17	672.52	1030.77	1256.93	670.723	1030.21	1171.72	767.505	1074.27	1376.69	758.187	1077.01	1049.14	760.077	746.823	1413.22	757.073	636.42	1406.13	701.558	750.531	1377.69	697.259	641.084	1366.67	693.759	272.296	1425.9	687.106	187.953	1416.49	657.874	275.642	1386.01	655.731	195.182	1376.7	638.948	83.5026	1366.94	631.32	40.0467	1367.39	663.142	60.565	1411.35	748.939	755.077	1018.2	744.632	646.149	1030.9	695.181	762.613	1062.04	686.04	654.54	1074.11	689.449	270.43	1020.92	696.105	190.729	1030.01	652.556	272.958	1060.07	658.197	192.297	1070.21	643.777	84.0374	1088.24	636.037	38.4734	1087.01	666.42	60.858	1041.66	765.661	908.527	1393.1	757.404	535.935	1395.54	755.779	519.953	1271.46	750.407	473.829	1400.24	799.345	449.26	1357.81	701.018	108.459	1415.19	725.056	128.578	1331.02	840.716	56.1706	1320.02	823.602	49.1819	1435.57	857.878	71.1327	1374	764.608	903.262	1034.38	746.41	540.471	1043.51	743.907	519.803	1168.27	740.142	471.673	1039.54	790.66	446.936	1091.18	707.479	106.521	1036.22	725.927	126.569	1120.88	854.37	57.8886	1123.21	821.295	47.0872	1010.21	861.655	68.0199	1076.43
0.06	836.32	1006.59	1336.48	844.403	1006.06	1098.18	672.525	1030.79	1256.92	670.729	1030.21	1171.73	767.514	1074.27	1376.69	758.207	1077.02	1049.11	760.077	746.828	1413.21	757.078	636.416	1406.14	701.554	750.541	1377.68	697.261	641.081	1366.67	693.764	272.29	1425.9	687.106	187.948	1416.48	657.874	275.64	1386.03	655.726	195.176	1376.7	638.944	83.5061	1366.95	631.319	40.045	1367.38	663.135	60.5667	1411.35	748.921	755.078	1018.2	744.612	646.155	1030.9	695.162	762.616	1062.04	686.01	654.551	1074.1	689.43	270.426	1020.92	696.098	190.733	1030.01	652.542	272.957	1060.08	658.195	192.307	1070.2	643.776	84.0448	1088.24	636.036	38.466	1087	666.426	60.8543	1041.66	765.662	908.525	1393.1	757.386	535.944	1395.55	755.767	519.95	1271.46	750.388	473.833	1400.24	799.341	449.257	1357.83	701.024	108.461	1415.19	725.08	128.773	1330.7	840.714	56.1737	1320.02	823.602	49.1751	1435.59	857.879	71.1327	1374.01	764.583	903.263	1034.37	746.375	540.483	1043.51	743.88	519.812	1168.27	740.105	471.681	1039.54	790.636	446.931	1091.19	707.457	106.519	1036.22	725.951	126.557	1120.9	854.366	57.8953	1123.21	821.311	47.0248	1010.21	861.651	67.9956	1076.4
