Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Thigh.Top.LateralX	R.Thigh.Top.LateralY	R.Thigh.Top.LateralZ	R.Thigh.Bottom.LateralX	R.Thigh.Bottom.LateralY	R.Thigh.Bottom.LateralZ	R.Thigh.Top.MedialX	R.Thigh.Top.MedialY	R.Thigh.Top.MedialZ	R.Thigh.Bottom.MedialX	R.Thigh.Bottom.MedialY	R.Thigh.Bottom.MedialZ	R.Shank.Top.LateralX	R.Shank.Top.LateralY	R.Shank.Top.LateralZ	R.Shank.Bottom.LateralX	R.Shank.Bottom.LateralY	R.Shank.Bottom.LateralZ	R.Shank.Top.MedialX	R.Shank.Top.MedialY	R.Shank.Top.MedialZ	R.Shank.Bottom.MedialX	R.Shank.Bottom.MedialY	R.Shank.Bottom.MedialZ	R.Heel.TopX	R.Heel.TopY	R.Heel.TopZ	R.Heel.BottomX	R.Heel.BottomY	R.Heel.BottomZ	R.Heel.LateralX	R.Heel.LateralY	R.Heel.LateralZ	L.Thigh.Top.LateralX	L.Thigh.Top.LateralY	L.Thigh.Top.LateralZ	L.Thigh.Bottom.LateralX	L.Thigh.Bottom.LateralY	L.Thigh.Bottom.LateralZ	L.Thigh.Top.MedialX	L.Thigh.Top.MedialY	L.Thigh.Top.MedialZ	L.Thigh.Bottom.MedialX	L.Thigh.Bottom.MedialY	L.Thigh.Bottom.MedialZ	L.Shank.Top.LateralX	L.Shank.Top.LateralY	L.Shank.Top.LateralZ	L.Shank.Bottom.LateralX	L.Shank.Bottom.LateralY	L.Shank.Bottom.LateralZ	L.Shank.Top.MedialX	L.Shank.Top.MedialY	L.Shank.Top.MedialZ	L.Shank.Bottom.MedialX	L.Shank.Bottom.MedialY	L.Shank.Bottom.MedialZ	L.Heel.TopX	L.Heel.TopY	L.Heel.TopZ	L.Heel.BottomX	L.Heel.BottomY	L.Heel.BottomZ	L.Heel.LateralX	L.Heel.LateralY	L.Heel.LateralZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z
0	2242.04	918.955	1151.55	2246.12	923.535	918.095	2084.73	981.877	1073.91	2088.31	980.922	973.742	2206.92	987.443	1177.29	2193.69	998.53	879.263	2102.03	723.395	1187.74	2091.16	615.372	1176.58	2050.71	736.475	1142.45	2036.94	628.342	1128.68	1913.62	294.616	1131.7	1884.07	216.86	1113.34	1882.9	312.711	1091.69	1856.5	237.936	1075	1806.9	168.982	1050.41	1775.01	129.736	1045.7	1800.77	134.272	1089.07	2287.71	718.139	859.914	2344.74	626.525	880.857	2228.17	686.584	873.044	2281.2	592.392	894.691	2169.74	378.025	899.758	2122.4	313.417	907.287	2140.25	405.388	935.487	2091.27	340.765	943.785	2018.4	284.961	959.724	1980.99	255.643	959.481	2015.38	256.976	918.829	1960.14	49.0371	1029.01	1923.74	48.3747	1132.7	2150.22	132.764	995.879	2120.06	139.77	889.876
0.007	2244.78	923.44	1149.77	2247.32	929.129	917.607	2086.96	987.198	1073.89	2089.95	986.669	973.568	2211.2	993.063	1175.82	2195.21	1005.04	879.08	2099.18	730.185	1187.09	2085.01	622.441	1176.43	2048.65	744.501	1141.27	2031.7	636.619	1127.77	1903.57	302.839	1131.84	1875.45	224.659	1114.08	1873.96	320.107	1090.64	1847.81	245.165	1074.96	1799.56	179.739	1052.13	1765.81	142.728	1047.41	1792.36	145.029	1090.76	2289.29	723.581	860.298	2346.37	631.99	881.556	2229.53	691.918	872.66	2282.54	597.775	894.536	2180.73	370.948	902.047	2137.72	302.296	909.358	2147.61	395.387	936.921	2104.84	327.597	946.434	2036.74	266.127	963.196	2001.14	234.151	963.37	2034.49	238.115	922.037	1947.49	51.3421	1030.03	1910.82	52.1137	1133.49	2179.56	124.195	995.882	2146.88	129.036	890.632
0.013	2247.24	927.089	1147.88	2248.78	934.186	917.021	2089.26	992.332	1073.95	2091.64	992.061	973.33	2215.14	998.261	1174.5	2197.05	1011.33	878.921	2096.64	736.49	1186.53	2079.53	629.046	1175.82	2046.95	751.959	1140.17	2026.96	644.579	1126.75	1894.55	310.945	1131.85	1865.56	232.896	1114.75	1865.24	327.743	1090.18	1838.92	252.764	1075.34	1791.69	190.647	1054.02	1756.61	154.91	1049.31	1783.45	155.952	1092.49	2290.39	728.146	860.675	2347.25	636.571	882.148	2230.71	696.538	873.059	2283.26	602.472	894.455	2188.85	363.406	902.51	2152.61	291.987	910.954	2157.66	385.333	940.536	2118.95	314.411	949.235	2055.18	248.078	966.354	2022.65	213.526	967.473	2054.38	219.871	925.193	1934.95	54.9319	1030.72	1898.47	57.5439	1134.27	2209.15	116.632	995.613	2173.81	119.376	891.116
0.02	2249.36	930.618	1146.22	2250.57	938.81	915.821	2091.53	997.206	1074.1	2093.33	997.01	973.227	2218.69	1003.02	1173.09	2198.38	1016.88	878.61	2094.45	742.377	1185.98	2074.88	635.271	1175.06	2044.94	759.036	1139.21	2022.1	652.195	1125.85	1886.04	319.203	1132.06	1855.86	241.2	1115.75	1856.91	335.954	1090.36	1830.07	260.95	1075.89	1783.19	201.333	1055.35	1746.9	166.71	1050.87	1774.06	167.07	1093.74	2290.84	731.861	861.148	2347.48	640.136	882.688	2231.06	700.353	873.548	2284.36	606.079	895.588	2199.37	355.244	904.399	2167.97	281.546	912.691	2167.04	374.769	943.016	2133.65	301.224	951.752	2074.97	230.332	969.686	2044.84	193.465	971.263	2075.11	202.48	928.322	1922.76	60.3196	1032.18	1886.37	64.2287	1134.9	2238.89	110.432	994.963	2201.05	110.732	891.539
0.027	2251.29	934.029	1144.7	2251.27	942.558	915.776	2094.07	1001.93	1074.3	2094.88	1001.69	973.192	2221.69	1007.17	1171.96	2199.78	1022.32	878.508	2092.78	747.809	1185.45	2071.11	640.996	1174.3	2043.96	765.434	1138.26	2018.87	659.024	1124.85	1878.22	327.186	1132.45	1847.91	249.538	1116.03	1848.96	344.355	1091.07	1821.3	269.729	1076.55	1774.19	212.273	1055.95	1736.99	178.677	1051.55	1764.13	178.433	1094.52	2290.76	734.414	861.584	2346.93	642.386	883.299	2230.89	703.192	874.205	2283.78	608.775	896.685	2209.45	347.097	905.755	2183.45	271.349	914.322	2176.88	364.178	945.251	2148.63	288.364	954.255	2095.54	213.179	972.8	2068.43	174.251	975.453	2097.12	185.156	932.107	1909.6	65.6851	1032.73	1873.25	71.6448	1135.52	2268.38	106.056	995.024	2228.32	103.384	891.856
0.033	2252.76	937.291	1143.56	2252.76	945.893	914.671	2095.92	1006.21	1074.28	2096.44	1005.79	973.079	2224.21	1010.91	1170.97	2201.06	1027.28	878.391	2091.67	752.762	1184.82	2068.37	646.29	1173.68	2043.42	771.032	1137.49	2016.61	665.028	1124.24	1871.03	335.08	1132.73	1837.81	258.46	1116.62	1842.33	352.938	1091.14	1812.91	278.809	1076.76	1765.51	223.87	1055.52	1726.78	191.617	1050.52	1753.47	190.496	1093.87	2289.91	735.68	861.824	2345.41	643.376	884.146	2229.82	705.371	874.901	2281.8	610.596	897.866	2219.81	338.798	906.775	2198.88	261.455	915.586	2187.17	353.566	947.159	2164.1	276.062	956.313	2116.52	196.965	975.775	2092.47	155.985	978.696	2119.23	168.996	934.571	1896.51	71.6113	1034.5	1858.76	79.2148	1136.2	2297.1	102.532	994.67	2255.79	97.3144	892.118
0.04	2254.05	940.29	1142.6	2253.57	948.641	914.013	2097.67	1009.97	1074.19	2097.87	1009.49	972.864	2227.12	1014.53	1169.57	2202.48	1031.47	878.195	2091.2	757.221	1184.24	2066.8	650.833	1173.45	2043.41	775.746	1136.63	2015.4	669.895	1123.85	1864.08	343.059	1132.74	1828.98	267.258	1116.59	1835.89	361.645	1091.1	1804.61	288.41	1076.6	1756.75	236.007	1053.94	1717.28	205.333	1047.67	1742.54	203.267	1092.22	2288.58	735.945	862.116	2342.95	643.142	884.974	2228.17	706.508	875.744	2279.01	611.118	899.117	2230.18	330.692	907.503	2214.49	252.158	916.708	2197.95	342.953	948.948	2179.84	264.543	958.362	2137.81	181.707	977.984	2116.79	139.059	981.109	2141.8	154.055	936.871	1882.77	77.2052	1037.91	1842.6	87.6425	1137.02	2324.96	100.496	994.755	2283.12	92.5196	892.627
0.047	2255.12	942.999	1141.77	2254.32	950.822	913.427	2099.2	1013.3	1074	2099.22	1012.56	972.655	2228.6	1017.69	1168.64	2203.57	1035.03	877.925	2091.41	760.84	1183.84	2066.25	654.684	1173.69	2043.84	779.416	1136.03	2015.17	673.766	1124.63	1856.94	351.424	1132.53	1819.57	276.698	1116.34	1829.88	370.741	1090.65	1796.21	298.557	1076.05	1747.24	248.102	1051.97	1706.84	218.416	1045.04	1730.87	216.046	1090.01	2286.51	735.287	862.314	2339.63	641.667	885.493	2225.75	706.925	876.305	2275.36	610.72	899.455	2240.73	323.018	907.94	2230.11	243.651	917.918	2208.95	333.311	950.159	2196.1	254.04	960.556	2159.4	167.444	979.743	2141.27	123.421	982.998	2164.6	140.21	938.46	1867.9	85.0799	1039.32	1826.18	97.4082	1138.01	2351.75	99.805	995.311	2310.03	88.8724	893.615
0.053	2256.07	945.419	1141.07	2254.95	952.63	912.718	2100.48	1016.16	1073.69	2100.53	1014.99	972.273	2229.68	1020.45	1168.02	2204.63	1037.69	877.607	2092.24	763.605	1183.7	2066.78	657.492	1174.14	2044.59	782.132	1135.86	2015.73	676.396	1124.04	1849.75	360.164	1131.95	1809.71	286.818	1115.51	1823.93	380.328	1089.61	1787.68	309.42	1074.95	1737.05	259.996	1049.95	1695.91	231.315	1042.53	1718.98	228.944	1087.88	2284.07	733.833	862.094	2335.74	639.318	885.172	2222.89	706.438	876.318	2270.84	609.337	899.408	2251.24	315.976	908.217	2245.49	236.18	918.692	2219.53	324.798	950.985	2211.62	244.882	961.923	2180.62	154.477	981.082	2165.51	109.361	984.413	2187.49	127.596	939.791	1852.96	93.7206	1040.44	1809.75	108.352	1138.73	2377.13	100.382	996.413	2336.02	86.3998	894.729
0.06	2256.99	947.497	1140.51	2255.55	954.035	912.103	2101.61	1018.5	1073.23	2101.79	1016.72	971.783	2230.4	1022.64	1167.4	2204.6	1039.29	877.255	2093.62	765.542	1183.78	2068.28	659.329	1174.62	2045.69	783.779	1136.11	2017.08	677.985	1124.58	1842.66	369.152	1131.05	1799.91	297.379	1114.39	1818.01	390.132	1087.99	1779.52	320.564	1073.47	1727.07	272.529	1048.03	1685.23	244.87	1040.44	1707.54	242.386	1086.06	2281.29	731.586	861.29	2331.43	636.074	883.887	2219.29	705.128	875.593	2266.12	607.448	898.804	2261.56	309.683	908.544	2260.25	229.811	919.4	2229.57	316.987	951.565	2226.59	236.669	963.01	2201.27	142.817	981.779	2189.22	96.9129	985.247	2210.95	116.801	940.425	1838.11	102.813	1041.83	1793.92	119.83	1139.57	2400.84	102.025	997.863	2361.22	85.0188	896.038
