Time	Fx	Fy	Fz	COPx	COPy	COPz	Ty
1	6.18	1432.5	70.04	2331.72	0	1010.8	9421.94
2	4.81	1388.55	64.39	2337.76	0	1009.45	11469.8
3	15.95	1344.76	52.8	2327.58	0	1006.9	4858.58
4	21.06	1279.45	57.37	2316.96	0	1006.85	7546.84
5	25.71	1232.45	59.81	2328.92	0	1005.97	9926.1
6	31.05	1177.06	45.7	2302.23	0	1003.27	5887.69
7	45.24	1117.55	52.8	2303.68	0	1003.63	9107.17
8	43.49	1076.66	57.3	2312.87	0	1004.91	14006
9	50.35	1013.34	45.09	2282.6	0	1004.92	6519.51
10	70.04	990.91	47.15	2291.39	0	1006.13	9560.41
11	80.26	922.7	28	2283.28	0	1003.3	12570.5
12	108.03	897.22	22.81	2270.94	0	1003.43	3877.86
13	89.11	844.12	11.9	2265.62	0	1003.71	6044.53
14	126.19	798.19	4.5	2264.87	0	1001.47	8991.13
15	129.93	763.24	4.65	2248.43	0	1003.23	4970.52
16	114.06	698.55	-0.99	2236.16	0	1005.03	6281.08
17	151.14	673.98	-4.58	2249.42	0	1002.67	5610.72
18	128.25	633.85	-11.83	2227.1	0	1002.8	4641.7
19	125.35	583.34	-13.73	2208.75	0	1004.93	2992.21
20	152.89	561.22	-15.72	2237.53	0	1001.9	1989.8
21	117.72	514.98	-20.98	2197.97	0	1003.83	2366.89
22	134.66	486.6	-16.17	2186.11	0	1002.25	865.18
23	137.33	453.19	-14.8	2219.47	0	1003.83	2493.98
24	114.36	416.56	-18.23	2189.09	0	1001.36	1563.93
25	129.39	391.08	-16.78	2174.76	0	997	-109.24
26	111.85	346.37	-15.95	2173.31	0	1001.62	3329.84
27	121.92	346.83	-11.9	2197.87	0	1002.76	3144.34
28	105.13	287.63	-12.97	2169.5	0	999.87	544.54
29	101.47	282.29	-10.45	2149.53	0	1001.12	622.74
30	101.7	248.87	-9.99	2165.49	0	1001.49	3034.51
31	93.46	227.2	-9.77	2172.83	0	998.5	2240.53
32	87.81	199.58	-8.39	2117.37	0	998.93	1769.68
33	79.35	177.76	-8.16	2122.99	0	1001.68	1021.04
34	82.32	165.86	-3.2	2185.98	0	996.06	1278.76
35	63.48	126.19	-9.08	2044.94	0	983.23	2752.56
36	71.03	129.39	0.08	2188.37	0	997.27	-94.95
37	55.16	88.65	-4.88	2041.81	0	986.32	5509.85
38	54.02	103.15	-1.3	2147.98	0	986.47	-49.12
39	37	69.12	-2.67	2041.14	0	975.39	1636.77
40	43.41	74.92	4.35	2083.76	0	1007.48	4440.21
41	35.02	46.54	-2.82	2236.02	0	963.94	-228.81
42	13.2	53.56	0.61	1952.41	0	1023.76	1178.55
43	32.81	46.08	5.49	2319.28	0	1035.16	-470.45
44	-0	-0	-0	2149	0	976.7	-0
45	18.77	31.74	3.36	2323.25	0	1052.59	-2134.76
46	-0	-0	-0	2149	0	976.7	-0
47	-0	-0	-0	2149	0	976.7	-0
48	-0	-0	-0	2149	0	976.7	-0
49	-0	-0	-0	2149	0	976.7	-0
50	-0	-0	-0	2149	0	976.7	-0
51	-0	-0	-0	2149	0	976.7	-0
52	-0	-0	-0	2149	0	976.7	-0
53	-0	-0	-0	2149	0	976.7	-0
54	-0	-0	-0	2149	0	976.7	-0
55	-0	-0	-0	2149	0	976.7	-0
56	-0	-0	-0	2149	0	976.7	-0
57	-0	-0	-0	2149	0	976.7	-0
58	-0	-0	-0	2149	0	976.7	-0
59	-0	-0	-0	2149	0	976.7	-0
60	-0	-0	-0	2149	0	976.7	-0
61	-0	-0	-0	2149	0	976.7	-0
62	-0	-0	-0	2149	0	976.7	-0
63	-0	-0	-0	2149	0	976.7	-0
64	-0	-0	-0	2149	0	976.7	-0
65	-0	-0	-0	2149	0	976.7	-0
66	-0	-0	-0	2149	0	976.7	-0
67	-17.32	48.22	-0.15	2418.3	0	1088.08	-1792.43
68	-66.99	36.16	-3.74	2507.29	0	1159.36	7330.11
69	-0.38	119.48	-0	2542.44	0	1109.5	9908.98
70	-44.78	130.46	-30.59	2541.63	0	1102.7	-3978.18
71	-27.39	220.03	-8.01	2479.31	0	1096.71	-3880.42
72	28.31	255.74	-14.34	2528.46	0	1083.25	-2244.65
73	-4.73	366.06	-18.84	2468.31	0	1081.93	947.53
74	29.22	455.02	25.33	2518.64	0	1089.41	1745.8
75	5.95	549.16	26.55	2458.17	0	1084.18	15186.5
76	-5.04	686.04	15.64	2488.93	0	1081.8	3872.61
77	-10.3	786.9	11.14	2467.5	0	1085.67	7188.12
78	-43.87	861.36	24.03	2464.32	0	1087.53	12441.8
79	-59.13	963.44	-10.91	2475.95	0	1083.07	7698.67
80	-87.97	1005.4	-16.1	2459.4	0	1088.94	22811.5
81	-81.63	1023.25	-20.29	2466.53	0	1082.31	-1621.61
82	-105.67	1067.35	5.8	2447.23	0	1087	5888.62
83	-96.59	1086.88	-4.73	2465.02	0	1087.21	21312.5
84	-117.72	1163.64	-9.16	2455.46	0	1083.37	6375.85
85	-165.1	1158.45	20.37	2444.75	0	1090.36	7619.92
86	-146.56	1213.38	2.29	2453.63	0	1088.17	18087.1
87	-163.88	1268.16	-27.31	2441.91	0	1088.96	8059.38
88	-168.69	1304.78	-19.76	2444.11	0	1089.51	10770.3
89	-173.49	1378.48	15.64	2428.87	0	1089.58	10494.1
90	-144.96	1399.08	-20.52	2431.35	0	1089.65	1576.15
91	-135.65	1483.15	-15.56	2421.7	0	1088.1	19934.3
92	-140.08	1533.97	6.03	2412.34	0	1089.97	17610
93	-109.41	1536.25	0.61	2414.64	0	1095	5327.46
94	-116.27	1619.87	-24.57	2406.7	0	1088.39	19879.1
95	-112.84	1567.69	-27.39	2395.05	0	1095.4	13818
96	-71.26	1637.57	5.11	2394.97	0	1094.58	10516.8
97	-111.16	1616.06	-23.8	2391.43	0	1095.48	29806.7
98	-63.48	1650.85	-33.8	2379.32	0	1095.65	7965.75
99	-60.35	1670.53	-18.46	2376.55	0	1095.84	18370.3
100	-66.99	1656.19	-31.51	2369.45	0	1098.14	25545.7
101	-22.2	1703.95	-47.99	2366.17	0	1095.89	9055.89
102	-59.05	1656.8	-45.7	2351.73	0	1099.65	27917
103	-10.76	1703.64	-36.93	2346.84	0	1097.93	13367
104	-24.57	1653.59	-52.72	2352.03	0	1103.46	20207.6
105	-32.58	1652.98	-63.55	2333.83	0	1100.43	20944.7
106	5.87	1629.64	-52.26	2327.33	0	1101.83	10269
107	-8.47	1588.59	-52.26	2331.24	0	1106.13	23926.3
108	3.74	1569.98	-72.78	2320.47	0	1101.12	16099
109	19.84	1523.28	-56.92	2313.73	0	1104.27	11945.1
110	13.96	1476.44	-44.02	2309.17	0	1107.14	19527
111	41.89	1463.01	-55.62	2305.75	0	1102.89	14629
112	21.59	1373.14	-54.09	2292.02	0	1108.68	18003.9
113	53.25	1359.41	-46.46	2300.57	0	1104.61	10673.5
114	46.92	1260.99	-52.87	2282.67	0	1110.94	11998.3
115	52.72	1229.71	-52.11	2284.31	0	1108.36	12847.3
116	57.91	1142.27	-49.06	2282.73	0	1112.3	11288.3
117	58.67	1096.95	-43.87	2270.03	0	1112.95	8397.28
118	60.96	1043.7	-47.23	2271.51	0	1110.21	10546.1
119	64.16	981.45	-41.35	2267.39	0	1115.06	7576.24
120	81.63	958.1	-32.27	2257.7	0	1112.75	5106.56
121	93.46	905.61	-23.19	2257.59	0	1110.32	10439.5
122	112.84	858	-16.48	2234.93	0	1113.01	5038
123	128.71	825.5	-4.81	2251.41	0	1110.05	2712.53
124	118.87	764.31	10.45	2223.98	0	1109.38	15401
125	143.13	732.27	14.65	2218.3	0	1111.53	3395.29
126	133.36	675.05	15.95	2226.1	0	1110.69	3817.05
127	137.79	652.01	25.1	2204.57	0	1108.25	8753.84
128	146.33	582.43	15.49	2200.95	0	1113.13	2006.88
129	135.27	573.73	20.22	2190.62	0	1106.57	7174.15
130	148.93	514.07	21.9	2190.6	0	1111.68	3328.58
131	143.74	474.09	12.44	2169.16	0	1108.97	-78.45
132	140.23	453.03	24.34	2173.28	0	1108.28	9213.11
133	143.13	404.51	19.15	2175.92	0	1113.14	2871.48
134	124.36	388.18	18.54	2155.06	0	1111.77	-311.94
135	132.9	348.66	12.05	2161.85	0	1109.27	6742.99
136	119.48	336.15	19.15	2143.66	0	1112.45	933.9
137	114.44	298.31	7.55	2154.19	0	1108.5	3800.01
138	111.39	286.71	6.94	2134.02	0	1104.07	2852.69
139	98.27	252.23	11.67	2121.15	0	1119.75	-839.17
140	99.64	226.14	2.14	2149	0	1105.64	5695.4
141	85.83	222.02	11.9	2126.28	0	1116.63	583.92
142	82.4	174.26	2.06	2083.41	0	1122.89	2182.49
143	81.71	183.26	11.29	2144.95	0	1111.39	2875.54
144	66.3	134.74	1.91	2063.63	0	1133.4	932.62
145	66.83	140.99	4.2	2106.33	0	1106.98	1660
146	62.94	114.44	6.71	2120.18	0	1119.58	3655.48
147	54.4	100.4	1.22	2070.5	0	1112.68	2115.63
148	48.68	93.08	7.32	2111.93	0	1125.45	-1273.97
149	45.09	70.34	0.46	2176.62	0	1103.1	5374.78
150	37.92	71.72	6.48	1963.31	0	1124.42	-1821.15
151	41.05	51.27	-0.46	2180.06	0	1120.47	-1225.97
152	30.59	49.44	-4.04	2127.42	0	1064.26	5438.84
153	25.33	39.06	6.41	1924.35	0	1142.41	-1141.55
154	-0	-0	-0	2149	0	976.7	-0
155	14.65	35.25	3.36	2041.38	0	1108.51	2357.65
156	-0	-0	-0	2149	0	976.7	-0
157	-0	-0	-0	2149	0	976.7	-0
158	-0	-0	-0	2149	0	976.7	-0
159	-0	-0	-0	2149	0	976.7	-0
160	-0	-0	-0	2149	0	976.7	-0
161	-0	-0	-0	2149	0	976.7	-0
162	-0	-0	-0	2149	0	976.7	-0
163	-0	-0	-0	2149	0	976.7	-0
164	-0	-0	-0	2149	0	976.7	-0
165	-0	-0	-0	2149	0	976.7	-0
166	-0	-0	-0	2149	0	976.7	-0
167	-0	-0	-0	2149	0	976.7	-0
168	-0	-0	-0	2149	0	976.7	-0
169	-0	-0	-0	2149	0	976.7	-0
170	-0	-0	-0	2149	0	976.7	-0
171	-0	-0	-0	2149	0	976.7	-0
172	-0	-0	-0	2149	0	976.7	-0
173	-0	-0	-0	2149	0	976.7	-0
174	-14.95	60.27	4.35	2428.06	0	997.44	1564.01
175	-0	-0	-0	2149	0	976.7	-0
176	-27.92	88.65	20.29	2360.97	0	1028.87	-746.37
177	-31.81	116.73	12.74	2638.9	0	981.09	11358.2
178	-78.74	153.5	8.47	2426.99	0	986.27	-5111.21
179	-3.74	243.68	30.82	2487.09	0	984.81	-2525.81
180	-16.17	298.92	29.68	2524.76	0	989.66	22410
181	-7.71	393.83	1.98	2491.33	0	995.4	-5589.9
182	-1.83	473.18	-1.37	2488.28	0	986.56	1995.96
183	-30.21	612.64	20.6	2489.8	0	999.96	9190.01
184	-18.23	680.08	-14.04	2499.84	0	991.97	-12239.7
185	-38.45	820.01	14.42	2453.06	0	994.29	10048.3
186	-41.28	897.06	32.65	2493.42	0	992.92	6229.41
187	-48.75	988.77	23.73	2472.46	0	991.7	-689.95
188	-96.74	1049.04	47	2466.99	0	993.35	2160.92
189	-105.29	1052.09	52.72	2471.23	0	990.69	-1281.6
190	-109.94	1106.87	68.51	2465.38	0	994.11	10524.8
191	-110.63	1086.43	37.16	2469.27	0	987.3	5279.22
192	-104.9	1182.1	73.62	2450.72	0	995.25	-847.77
193	-125.96	1163.79	52.95	2465.16	0	991.59	6362.49
194	-148.93	1256.41	45.62	2451.5	0	991.71	3321.53
195	-157.39	1239.32	56.23	2443.75	0	993.43	6313.39
196	-139.08	1316.68	73.85	2447.83	0	992.86	13558.4
197	-173.42	1371.61	59.43	2441.99	0	995.36	1350.19
198	-152.89	1391.6	38.91	2430.07	0	989.36	4659.98
199	-139.08	1493.07	86.44	2437.26	0	995.04	11743.8
200	-147.93	1485.44	60.88	2429.06	0	993.46	6328.94
201	-125.2	1600.19	58.75	2417.81	0	990.52	2794.24
202	-152.44	1567.38	66.38	2422.39	0	994.14	13153.9
203	-102.69	1631.62	78.89	2409.11	0	993.99	4295.77
204	-123.21	1659.24	65.31	2413.23	0	990.15	7229.35
205	-138.78	1659.85	61.72	2391.85	0	991.04	7863.25
206	-80.41	1704.1	87.13	2390.91	0	991.85	2575.7
207	-117.72	1691.13	75.23	2400.5	0	989.62	11769.4
208	-99.11	1714.02	72.86	2371.25	0	990.64	3167.02
209	-59.43	1725.62	95.37	2381.74	0	989.37	5240.8
210	-93.77	1720.43	107.8	2370.88	0	990.63	14295.8
211	-35.63	1714.48	89.95	2360.97	0	987.49	2680.46
212	-57.6	1702.88	102.92	2358.17	0	987.07	10037.6
213	-45.32	1696.17	116.35	2350.51	0	988.39	10306.2
214	-8.39	1671.45	100.25	2346.53	0	985.88	2403.08
215	-46.77	1641.85	105.29	2338.54	0	986.15	11040.5
216	8.09	1603.55	107.5	2335.31	0	985.51	2923.1
217	4.5	1570.59	105.29	2323.64	0	985.34	5687.93
218	-2.9	1516.11	92.54	2325.46	0	984.94	12702.5
219	38.53	1463.17	90.71	2317.87	0	984.5	261.82
220	14.11	1423.95	96.44	2307.19	0	984.02	6594.66
221	26.55	1343.99	87.28	2310.33	0	984.59	7725.08
222	37.99	1295.01	83.47	2299.33	0	983.08	6719.18
223	28.46	1237.64	90.56	2300.66	0	981.65	9996.88
224	46.62	1162.87	79.96	2287.79	0	982.24	5187.24
225	55.54	1103.06	73.62	2287.46	0	979.93	6444.07
226	46.39	1063.08	79.19	2292.4	0	980.19	9794.85
227	66.99	988.16	63.63	2271.51	0	981.23	3680.66
228	70.72	950.62	56.38	2273.42	0	979.53	7412.76
229	75.68	904.39	51.73	2266.62	0	981.61	8058.55
230	114.29	838.17	37.16	2259.75	0	981.77	4198
231	99.87	798.03	28.76	2247.28	0	981.95	4409.66
232	115.74	756.38	24.87	2246.41	0	983.74	6488.57
233	129.85	693.97	11.52	2234.74	0	982.63	3201.98
234	119.17	658.11	7.93	2231.08	0	984.17	2601.72
235	131.68	608.37	1.75	2221.2	0	983.24	2658.97
236	131.45	564.12	-3.59	2213.49	0	981.51	403.98
237	127.64	530.85	-0.46	2217.25	0	986.49	3545.64
238	136.95	482.48	-7.63	2182.54	0	985.36	3762.47
239	131	448.76	-5.19	2197	0	988.88	-687.53
