Time	R.ASISX	R.ASISY	R.ASISZ	L.ASISX	L.ASISY	L.ASISZ	R.PSISX	R.PSISY	R.PSISZ	L.PSISX	L.PSISY	L.PSISZ	R.Iliac.CrestX	R.Iliac.CrestY	R.Iliac.CrestZ	L.Iliac.CrestX	L.Iliac.CrestY	L.Iliac.CrestZ	R.Thigh.Top.LateralX	R.Thigh.Top.LateralY	R.Thigh.Top.LateralZ	R.Thigh.Bottom.LateralX	R.Thigh.Bottom.LateralY	R.Thigh.Bottom.LateralZ	R.Thigh.Top.MedialX	R.Thigh.Top.MedialY	R.Thigh.Top.MedialZ	R.Thigh.Bottom.MedialX	R.Thigh.Bottom.MedialY	R.Thigh.Bottom.MedialZ	R.Shank.Top.LateralX	R.Shank.Top.LateralY	R.Shank.Top.LateralZ	R.Shank.Bottom.LateralX	R.Shank.Bottom.LateralY	R.Shank.Bottom.LateralZ	R.Shank.Top.MedialX	R.Shank.Top.MedialY	R.Shank.Top.MedialZ	R.Shank.Bottom.MedialX	R.Shank.Bottom.MedialY	R.Shank.Bottom.MedialZ	R.Heel.TopX	R.Heel.TopY	R.Heel.TopZ	R.Heel.BottomX	R.Heel.BottomY	R.Heel.BottomZ	R.Heel.LateralX	R.Heel.LateralY	R.Heel.LateralZ	L.Thigh.Top.LateralX	L.Thigh.Top.LateralY	L.Thigh.Top.LateralZ	L.Thigh.Bottom.LateralX	L.Thigh.Bottom.LateralY	L.Thigh.Bottom.LateralZ	L.Thigh.Top.MedialX	L.Thigh.Top.MedialY	L.Thigh.Top.MedialZ	L.Thigh.Bottom.MedialX	L.Thigh.Bottom.MedialY	L.Thigh.Bottom.MedialZ	L.Shank.Top.LateralX	L.Shank.Top.LateralY	L.Shank.Top.LateralZ	L.Shank.Bottom.LateralX	L.Shank.Bottom.LateralY	L.Shank.Bottom.LateralZ	L.Shank.Top.MedialX	L.Shank.Top.MedialY	L.Shank.Top.MedialZ	L.Shank.Bottom.MedialX	L.Shank.Bottom.MedialY	L.Shank.Bottom.MedialZ	L.Heel.TopX	L.Heel.TopY	L.Heel.TopZ	L.Heel.BottomX	L.Heel.BottomY	L.Heel.BottomZ	L.Heel.LateralX	L.Heel.LateralY	L.Heel.LateralZ	R.MT1X	R.MT1Y	R.MT1Z	R.MT5X	R.MT5Y	R.MT5Z	L.MT1X	L.MT1Y	L.MT1Z	L.MT5X	L.MT5Y	L.MT5Z
0	2209.4	1032.85	1136.84	2201.84	1030.85	911.161	2042.86	1067.82	1089.24	2037.45	1069.47	985.079	2152.4	1101.67	1177.08	2151.89	1111.7	891.501	2212.13	730.107	1190.77	2265.25	635.269	1169.62	2158.55	707.706	1154.47	2208.68	612.489	1130.1	2272.01	274.988	1132.1	2287.75	196.788	1117.42	2241.89	278.659	1087.27	2252.76	200.41	1073.66	2249.81	70.6502	1063.1	2256.24	20.7628	1063.58	2280.69	44.5779	1103.24	2056.47	762.93	857.498	2050.62	653.346	871.706	2004.11	772.196	903.64	1993.34	663.059	916.287	1781.88	380.295	912.485	1724.76	324.436	926.996	1765.38	410.382	953.225	1703.96	353.177	964.902	1643.7	332.662	983.775	1592.43	328.037	983.872	1615.62	303.588	937.408	2457.59	111.912	1004.85	2439.36	94.2878	1112.19	1688.01	122.458	1018.41	1651.49	149.783	917.082
0.007	2209.85	1029.79	1136.8	2202.38	1027.33	910.929	2042.53	1063.67	1087.99	2037.86	1065.05	983.808	2152.38	1098	1176.19	2151.26	1107.72	890.813	2210.51	726.306	1190.42	2262.76	631.015	1169.53	2156.76	704.218	1154.23	2205.82	608.676	1130.3	2269.89	269.774	1131.58	2286.09	191.673	1116.84	2240.19	273.411	1086.55	2251.37	195.145	1072.84	2248.95	69.9818	1062.26	2253.46	19.7847	1063.15	2278.74	42.9604	1102.65	2062	756.387	857.455	2058.41	646.679	871.764	2009.11	764.574	903.093	2000.65	655.29	916.006	1786.16	383.486	912.284	1727.19	329.517	926.821	1770.69	414.234	952.945	1707.29	359.177	964.442	1644.89	340.134	983.978	1593.53	336.436	983.756	1616.63	312.188	937.072	2456.4	107.375	1004.12	2437.45	89.3542	1110.67	1685.36	128.939	1016.3	1650.46	157.792	915.411
0.013	2210.91	1026.27	1136.82	2202.95	1023.32	910.857	2042.1	1059.2	1086.78	2038.2	1060.17	982.345	2152.11	1094.18	1175.37	2150.57	1103.24	890.021	2209.13	722.37	1190.03	2260.57	626.573	1169.41	2155.1	700.574	1154.21	2203.03	604.487	1130.64	2266.8	264.306	1130.63	2282.65	186.186	1115.49	2237.58	268.119	1085.12	2249.14	190.037	1071.38	2244.64	71.8931	1060.85	2245.63	21.767	1062.3	2272.33	43.4409	1101.66	2067.8	749.431	857.289	2066.4	639.781	871.911	2014.25	756.541	902.569	2008.24	647.1	915.75	1791.47	386.514	911.92	1730.53	334.569	926.571	1776.88	417.687	952.755	1711.64	364.908	964.149	1647.37	347.459	984.238	1595.95	344.804	983.732	1618.81	320.656	937.084	2453.27	98.8589	1004.59	2431.56	82.4429	1110	1683.68	135.158	1014.07	1649.13	166.462	912.861
0.02	2209.26	1022.69	1137.42	2203.54	1018.86	910.888	2041.61	1054.4	1085.46	2038.49	1054.8	981.036	2151.85	1089.96	1174.79	2149.95	1098.15	889.182	2207.86	718.303	1189.88	2258.55	621.989	1169.33	2153.54	696.684	1154.32	2200.83	600.054	1130.76	2262.8	258.997	1129.04	2278.46	180.73	1113.57	2234.13	263.163	1083.4	2245.49	185.107	1069.09	2237.25	74.3197	1058.8	2233.49	24.5886	1060.72	2260.95	44.5525	1100.8	2073.64	742.235	857.186	2074.44	632.585	871.816	2019.61	748.281	902.118	2015.92	638.786	915.461	1797.36	389.209	911.974	1734.58	339.517	926.163	1784.11	420.764	952.678	1717.02	370.303	963.951	1651.21	354.557	984.44	1599.74	353.046	983.787	1622.3	328.986	936.948	2446.07	86.4618	1004.64	2422.02	72.2015	1110.18	1682.79	141.194	1011.78	1649.37	174.493	910.843
0.027	2208.95	1018.65	1138	2204.14	1013.92	910.964	2040.94	1049.33	1084.27	2038.7	1049.15	979.753	2151.3	1085.41	1174.19	2149.38	1092.59	888.509	2206.53	713.905	1190.05	2257.06	617.097	1169.33	2152	692.525	1154.61	2198.66	595.625	1131.08	2257.42	254.155	1127.03	2271.85	175.832	1111.27	2229.26	259.229	1081.32	2239.47	181.113	1066.53	2227	76.1804	1056.8	2219.6	26.8184	1059.49	2247.91	45.3036	1099.48	2079.38	734.869	857.095	2082.51	625.229	871.673	2025.17	739.713	901.792	2023.9	630.112	915.199	1804.15	391.698	911.663	1739.7	344.331	925.749	1792.12	423.427	952.808	1723.32	375.233	963.887	1656.36	361.42	984.745	1604.88	361.585	983.886	1626.96	337.097	937	2437.47	71.4022	1007.1	2410.54	59.7296	1111.53	1682.82	147.039	1009.36	1650.45	182.574	908.712
0.033	2208.44	1014.2	1138.73	2204.57	1008.52	911.187	2040.05	1043.88	1083.06	2038.79	1043.05	978.556	2150.62	1080.39	1173.77	2148.97	1086.57	887.769	2205.21	709.169	1190.62	2255.32	612.553	1169.57	2150.67	688.017	1155.14	2197.09	591.086	1131.32	2250.78	250.86	1125.46	2262.57	171.977	1109.99	2222.85	256.596	1079.46	2230.54	178.177	1065.06	2214.36	77.1939	1056.14	2204.6	28.3492	1059.26	2233.51	45.647	1099.18	2085.09	727.322	856.975	2090.51	617.76	871.555	2030.65	730.913	901.706	2031.78	621.493	915.114	1811.82	393.909	911.695	1745.9	348.619	925.389	1801.24	425.748	953.129	1730.51	379.853	963.841	1662.75	367.533	984.802	1611.29	369.334	984.224	1632.74	344.916	937.037	2425.66	58.6887	1008.86	2398.05	48.3413	1113.39	1683.82	152.625	1006.78	1652.52	190.214	906.615
0.04	2207.78	1009.39	1139.43	2205.04	1002.8	911.508	2039.03	1038.19	1082.09	2038.68	1036.65	977.493	2149.86	1075.25	1173.61	2148.59	1080.14	886.963	2203.76	704.159	1191.52	2254.34	608.046	1169.97	2149.38	683.092	1155.63	2196.26	586.546	1131.3	2242.81	248.807	1124.39	2251.97	169.189	1109.84	2215.05	254.886	1078.47	2220.03	176.255	1064.23	2200.15	77.526	1056.32	2188.73	28.9695	1059.84	2217.93	45.6889	1099.79	2090.64	719.84	856.881	2098.57	610.352	871.387	2036.11	722.144	901.584	2039.8	612.71	915.058	1820.18	396.012	911.705	1752.78	352.726	925.503	1810.88	427.628	953.424	1738.69	384.008	963.968	1670.26	373.736	985.143	1618.86	376.445	984.772	1639.73	352.374	937.035	2411.37	50.9447	1009.32	2385.31	44.8072	1115.83	1685.94	158.068	1004.1	1655.34	197.9	904.518
0.047	2207.45	1003.85	1140.14	2205.47	996.678	911.797	2037.37	1032.5	1081.28	2038.17	1030.01	976.7	2148.78	1069.44	1173.28	2148.44	1073.43	886.249	2202.21	699.788	1192.14	2253.27	604.424	1170.45	2147.46	678.477	1156.11	2195.99	582.516	1131.26	2234.42	247.395	1124.04	2241.04	167.458	1110.25	2207.25	254.053	1077.84	2209.56	175.099	1064.42	2184.88	77.6524	1055.97	2172.53	29.3241	1060.11	2201.94	46.0131	1099.9	2096.24	712.388	856.914	2106.54	603.016	871.223	2041.55	713.396	901.587	2047.74	604.16	915.093	1829.48	397.681	911.735	1760.67	356.372	925.433	1821.09	429.333	953.769	1747.7	387.787	964.056	1678.79	379.62	985.532	1627.48	383.49	985.381	1647.41	359.814	937.152	2395.13	52.57	1008.22	2369.18	45.1599	1115.66	1689.35	163.245	1001.4	1659.48	205.255	902.351
0.053	2205.12	998.49	1140.73	2206.25	989.863	912.214	2035.26	1026.7	1080.42	2037.19	1023.11	976.073	2147.85	1063.38	1173.15	2148.5	1066.52	885.559	2200.75	696.674	1192.25	2252.61	601.763	1171.04	2146.42	674.929	1156.02	2195.86	579.195	1131.51	2226.01	246.215	1124.24	2229.51	166.472	1109.74	2199.31	254.601	1078.11	2198.12	175.719	1064.3	2169.15	77.7679	1054.51	2156.17	29.514	1059.53	2185.72	46.602	1099.08	2101.69	705.276	856.98	2114.58	596.132	871.137	2047.76	704.933	901.824	2056.6	595.782	915.036	1839.36	399.168	911.575	1769.56	359.776	925.299	1832.22	430.683	953.939	1757.52	391.358	964.002	1688.24	385.191	985.912	1636.94	389.999	985.887	1656.26	366.497	937.216	2378.77	50.4749	1006	2353.06	45.4208	1113.39	1693.96	168.185	998.654	1664.8	212.379	900.32
0.06	2203.24	993.108	1141.43	2205.81	984.08	912.98	2032.78	1021.29	1079.41	2035.88	1016.08	975.453	2146.77	1057.3	1173.62	2148.56	1059.41	884.949	2199.55	694.159	1192.35	2252.2	599.689	1171.48	2145.47	672.03	1155.94	2195.8	576.592	1131.86	2218.39	246.308	1124.05	2218.33	166.354	1108.23	2190.82	256.028	1078.64	2186.07	177.593	1063.59	2153.38	78.2813	1053.23	2139.99	30.044	1058.46	2169.68	47.1413	1097.78	2107.24	698.683	857.2	2122.76	589.778	871.039	2053.28	696.831	902.248	2064.75	587.81	914.805	1850.34	400.475	911.259	1779.63	362.713	926.093	1844.1	431.837	953.942	1768.54	394.627	963.779	1698.39	390.265	986.147	1647.23	396.008	986.214	1665.97	372.803	937.299	2362.99	49.9383	1005.52	2336.95	45.2004	1112.37	1700.26	172.676	995.391	1671.47	218.988	898.22
